property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,0,-4.833040237426758,-4.837240695953369,-5.067725450261718,-4.602555483118409,0.23468521283496013,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,0,-4.98668909072876,-6.088003158569336,-5.22137430356372,-5.853317945734376,0.23468521283496013,Yes,False
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,0,-4.598699569702148,-5.672430038452148,-4.833384782537109,-5.437744825617188,0.23468521283496013,Yes,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,0,-4.711822032928467,-5.964796543121338,-4.946507245763427,-5.730111330286378,0.23468521283496013,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,0,-6.569775581359863,-8.302118301391602,-6.804460794194823,-8.06743308855664,0.23468521283496013,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,0,-4.777042388916016,-5.372815132141113,-5.011727601750976,-5.138129919306153,0.23468521283496013,Yes,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,0,-3.8564584255218506,-6.6170244216918945,-4.091143638356811,-6.382339208856934,0.23468521283496013,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-4.496617794036865,-6.341760158538818,-4.731303006871825,-6.107074945703858,0.23468521283496013,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-2.506875514984131,-6.491905212402344,-2.741560727819091,-6.257219999567384,0.23468521283496013,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,0,-3.5986998081207275,-4.854458332061768,-3.8333850209556877,-4.6197731192268074,0.23468521283496013,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-5.2751336097717285,-5.4652605056762695,-5.509818822606689,-5.230575292841309,0.23468521283496013,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-5.397899627685547,-6.246399879455566,-5.632584840520507,-6.011714666620606,0.23468521283496013,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-5.495921611785889,-7.029260158538818,-5.730606824620849,-6.794574945703858,0.23468521283496013,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,0,-6.365243911743164,-5.68287992477417,-6.599929124578124,-5.44819471193921,0.23468521283496013,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-4.226754665374756,-5.765705108642578,-4.461439878209716,-5.531019895807618,0.23468521283496013,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-3.574897289276123,-4.684695243835449,-3.809582502111083,-4.450010031000489,0.23468521283496013,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-3.992393970489502,-4.588350296020508,-4.227079183324462,-4.353665083185548,0.23468521283496013,Yes,False
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-5.640705108642578,-7.304405212402344,-5.875390321477538,-7.069719999567384,0.23468521283496013,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-4.935173988342285,-5.842293739318848,-5.169859201177245,-5.6076085264838875,0.23468521283496013,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-4.311837196350098,-5.434164524078369,-4.546522409185058,-5.199479311243409,0.23468521283496013,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-3.740244150161743,-6.711822032928467,-3.9749293629967033,-6.477136820093507,0.23468521283496013,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-4.825029373168945,-7.36168909072876,-5.0597145860039054,-7.1270038778938,0.23468521283496013,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-3.154493808746338,-4.936173915863037,-3.389179021581298,-4.701488703028077,0.23468521283496013,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,0,-4.553885459899902,-4.901483535766602,-4.7885706727348625,-4.666798322931641,0.23468521283496013,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-3.2109034061431885,-6.900503158569336,-3.4455886189781486,-6.665817945734376,0.23468521283496013,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-3.7872695922851562,-5.210399627685547,-4.021954805120116,-4.975714414850587,0.23468521283496013,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-3.465669870376587,-3.310797929763794,-3.700355083211547,-3.076112716928834,0.23468521283496013,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-4.43287992477417,-5.652535915374756,-4.66756513760913,-5.417850702539796,0.23468521283496013,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-5.058159351348877,-3.904493808746338,-5.292844564183837,-3.6698085959113778,0.23468521283496013,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-6.398403167724609,-5.964542388916016,-6.6330883805595695,-5.7298571760810555,0.23468521283496013,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-5.0005693435668945,-7.13633394241333,-5.235254556401855,-6.90164872957837,0.23468521283496013,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-4.774740695953369,-5.776176929473877,-5.009425908788329,-5.541491716638917,0.23468521283496013,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,0,-3.1538503170013428,-5.528995513916016,-3.388535529836303,-5.2943103010810555,0.23468521283496013,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-5.211822032928467,-6.929893970489502,-5.446507245763427,-6.695208757654542,0.23468521283496013,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-4.997195243835449,-5.528169631958008,-5.231880456670409,-5.293484419123048,0.23468521283496013,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-4.513653755187988,-6.206623077392578,-4.748338968022948,-5.971937864557618,0.23468521283496013,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-6.174990653991699,-3.7447662353515625,-6.409675866826659,-3.5100810225166024,0.23468521283496013,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-3.6051011085510254,-6.62201452255249,-3.8397863213859855,-6.38732930971753,0.23468521283496013,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-4.560997486114502,-6.6863298416137695,-4.795682698949462,-6.451644628778809,0.23468521283496013,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-5.638912677764893,-7.306857585906982,-5.873597890599853,-7.072172373072022,0.23468521283496013,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-3.902264356613159,-6.9244160652160645,-4.136949569448119,-6.689730852381104,0.23468521283496013,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-4.028356075286865,-5.998071193695068,-4.263041288121825,-5.763385980860108,0.23468521283496013,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-5.18287992477417,-6.560024261474609,-5.41756513760913,-6.325339048639649,0.23468521283496013,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-5.728147506713867,-4.990243911743164,-5.962832719548827,-4.755558698908204,0.23468521283496013,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-4.335903167724609,-5.4947662353515625,-4.5705883805595695,-5.260081022516602,0.23468521283496013,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-4.018345832824707,-6.147363185882568,-4.253031045659667,-5.912677973047608,0.23468521283496013,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-3.534527063369751,-6.5100626945495605,-3.769212276204711,-6.2753774817146,0.23468521283496013,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-5.2041401863098145,-4.211377143859863,-5.438825399144775,-3.976691931024903,0.23468521283496013,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-4.143345832824707,-5.178885459899902,-4.378031045659667,-4.944200247064942,0.23468521283496013,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-5.467381954193115,-6.0617899894714355,-5.702067167028075,-5.827104776636475,0.23468521283496013,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-5.655517578125,-6.718358039855957,-5.89020279095996,-6.483672827020997,0.23468521283496013,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-3.0047476291656494,-7.147899627685547,-3.2394328420006095,-6.913214414850587,0.23468521283496013,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-3.8762402534484863,-6.709863185882568,-4.1109254662834465,-6.475177973047608,0.23468521283496013,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,0,-4.716196060180664,-4.810571193695068,-4.950881273015624,-4.575885980860108,0.23468521283496013,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-5.308899879455566,-6.2479472160339355,-5.5435850922905265,-6.013262003198975,0.23468521283496013,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-3.732353925704956,-4.654793739318848,-3.967039138539916,-4.4201085264838875,0.23468521283496013,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-4.865832328796387,-6.0572662353515625,-5.100517541631347,-5.822581022516602,0.23468521283496013,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-5.961822032928467,-6.371399879455566,-6.196507245763427,-6.136714666620606,0.23468521283496013,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-4.216760158538818,-4.842684268951416,-4.4514453713737785,-4.607999056116456,0.23468521283496013,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-5.022899627685547,-6.088983535766602,-5.257584840520507,-5.854298322931641,0.23468521283496013,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-4.774322032928467,-6.183899879455566,-5.009007245763427,-5.949214666620606,0.23468521283496013,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-5.172430038452148,-6.923336505889893,-5.407115251287109,-6.6886512930549324,0.23468521283496013,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-5.152296543121338,-4.340669631958008,-5.386981755956298,-4.105984419123048,0.23468521283496013,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-4.298336505889893,-6.083685874938965,-4.533021718724853,-5.849000662104005,0.23468521283496013,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-5.117853164672852,-5.464796543121338,-5.352538377507812,-5.230111330286378,0.23468521283496013,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-3.6850242614746094,-4.529260158538818,-3.9197094743095695,-4.294574945703858,0.23468521283496013,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-3.6550776958465576,-5.580845832824707,-3.8897629086815178,-5.346160619989747,0.23468521283496013,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-3.5584216117858887,-3.2475242614746094,-3.793106824620849,-3.0128390486396492,0.23468521283496013,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-4.5902605056762695,-5.966495513916016,-4.82494571851123,-5.7318103010810555,0.23468521283496013,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-4.99537992477417,-6.777296543121338,-5.23006513760913,-6.542611330286378,0.23468521283496013,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-4.161199569702148,-5.696211814880371,-4.395884782537109,-5.461526602045411,0.23468521283496013,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-5.11324405670166,-5.773877143859863,-5.34792926953662,-5.539191931024903,0.23468521283496013,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-4.8568501472473145,-4.398877143859863,-5.091535360082275,-4.164191931024903,0.23468521283496013,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-5.481158256530762,-7.978147506713867,-5.715843469365722,-7.743462293878907,0.23468521283496013,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-4.5251336097717285,-4.966031551361084,-4.759818822606689,-4.731346338526124,0.23468521283496013,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-3.8371822834014893,-4.359930038452148,-4.071867496236449,-4.125244825617188,0.23468521283496013,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-5.018345832824707,-7.801452159881592,-5.253031045659667,-7.566766947046632,0.23468521283496013,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-4.519853591918945,-5.962240695953369,-4.7545388047539054,-5.727555483118409,0.23468521283496013,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-4.787773609161377,-6.007275581359863,-5.022458821996337,-5.772590368524903,0.23468521283496013,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-4.523403167724609,-5.870659351348877,-4.7580883805595695,-5.635974138513917,0.23468521283496013,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-4.711822032928467,-5.963983535766602,-4.946507245763427,-5.729298322931641,0.23468521283496013,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-4.9017229080200195,-6.598699569702148,-5.13640812085498,-6.364014356867188,0.23468521283496013,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-4.139710903167725,-5.365243911743164,-4.374396116002685,-5.130558698908204,0.23468521283496013,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-4.7943501472473145,-5.739618301391602,-5.029035360082275,-5.504933088556641,0.23468521283496013,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-4.578205108642578,-5.23824405670166,-4.812890321477538,-5.0035588438667,0.23468521283496013,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-5.395540237426758,-6.3690714836120605,-5.630225450261718,-6.1343862707771,0.23468521283496013,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-4.604458332061768,-5.459292888641357,-4.839143544896728,-5.224607675806397,0.23468521283496013,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-5.2943501472473145,-6.645540237426758,-5.529035360082275,-6.410855024591798,0.23468521283496013,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-4.661199569702148,-6.61324405670166,-4.895884782537109,-6.3785588438667,0.23468521283496013,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-5.209863185882568,-7.147363185882568,-5.4445483987175285,-6.912677973047608,0.23468521283496013,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-5.483965873718262,-6.458685874938965,-5.718651086553222,-6.224000662104005,0.23468521283496013,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-5.450029373168945,-5.705845832824707,-5.6847145860039054,-5.471160619989747,0.23468521283496013,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-5.244357585906982,-6.171465873718262,-5.4790427987419426,-5.936780660883302,0.23468521283496013,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-4.991385459899902,-4.87037992477417,-5.2260706727348625,-4.63569471193921,0.23468521283496013,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-5.287773609161377,-6.633711814880371,-5.522458821996337,-6.399026602045411,0.23468521283496013,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-3.990832567214966,-4.650503158569336,-4.225517780049926,-4.415817945734376,0.23468521283496013,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-5.651771545410156,-6.029131889343262,-5.886456758245116,-5.794446676508302,0.23468521283496013,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-5.496617794036865,-5.529131889343262,-5.731303006871825,-5.294446676508302,0.23468521283496013,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-4.443248748779297,-6.92574405670166,-4.677933961614257,-6.6910588438667,0.23468521283496013,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-5.211822032928467,-6.93287992477417,-5.446507245763427,-6.69819471193921,0.23468521283496013,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-5.601754665374756,-7.927118301391602,-5.836439878209716,-7.692433088556641,0.23468521283496013,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-5.321211814880371,-6.896185874938965,-5.555897027715331,-6.661500662104005,0.23468521283496013,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-5.350273609161377,-4.302118301391602,-5.584958821996337,-4.067433088556641,0.23468521283496013,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-3.7170491218566895,-5.953205108642578,-3.9517343346916496,-5.718519895807618,0.23468521283496013,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-5.036199569702148,-6.066626071929932,-5.270884782537109,-5.8319408590949715,0.23468521283496013,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-4.603147506713867,-5.9806904792785645,-4.837832719548827,-5.746005266443604,0.23468521283496013,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-5.220249652862549,-5.923336505889893,-5.454934865697509,-5.6886512930549324,0.23468521283496013,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-5.0725626945495605,-6.331623077392578,-5.307247907384521,-6.096937864557618,0.23468521283496013,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-4.867393970489502,-3.2923262119293213,-5.102079183324462,-3.057640999094361,0.23468521283496013,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-5.7369160652160645,-7.170440196990967,-5.971601278051025,-6.935754984156007,0.23468521283496013,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-3.9294052124023438,-5.213350296020508,-4.164090425237304,-4.978665083185548,0.23468521283496013,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-4.2505693435668945,-5.700029373168945,-4.485254556401855,-5.465344160333985,0.23468521283496013,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-5.005748748779297,-7.228147506713867,-5.240433961614257,-6.993462293878907,0.23468521283496013,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-4.943248748779297,-5.890705108642578,-5.177933961614257,-5.656019895807618,0.23468521283496013,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-4.086377143859863,-6.088983535766602,-4.321062356694823,-5.854298322931641,0.23468521283496013,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-3.779003858566284,-4.0791401863098145,-4.013689071401244,-3.8444549734748543,0.23468521283496013,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-4.921465873718262,-6.610836505889893,-5.156151086553222,-6.3761512930549324,0.23468521283496013,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-4.458040237426758,-5.835903167724609,-4.692725450261718,-5.601217954889649,0.23468521283496013,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-5.280860900878906,-5.290647506713867,-5.515546113713866,-5.055962293878907,0.23468521283496013,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-4.458040237426758,-3.4325826168060303,-4.692725450261718,-3.19789740397107,0.23468521283496013,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-4.74537992477417,-5.6527605056762695,-4.98006513760913,-5.418075292841309,0.23468521283496013,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-5.394123077392578,-3.9148385524749756,-5.628808290227538,-3.6801533396400155,0.23468521283496013,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-3.7247695922851562,-4.774740695953369,-3.9594548051201164,-4.540055483118409,0.23468521283496013,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-5.30787992477417,-5.966880798339844,-5.54256513760913,-5.732195585504884,0.23468521283496013,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,0,-4.398403167724609,-5.495921611785889,-4.6330883805595695,-5.2612363989509285,0.23468521283496013,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-3.957000970840454,-7.2966227531433105,-4.191686183675414,-7.06193754030835,0.23468521283496013,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-4.487490653991699,-6.427118301391602,-4.722175866826659,-6.192433088556641,0.23468521283496013,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-5.632275581359863,-6.015705108642578,-5.866960794194823,-5.781019895807618,0.23468521283496013,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-4.4920244216918945,-6.689901828765869,-4.726709634526855,-6.455216615930909,0.23468521283496013,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-4.54918909072876,-5.958685874938965,-4.78387430356372,-5.724000662104005,0.23468521283496013,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-3.776176929473877,-6.746399879455566,-4.010862142308837,-6.511714666620606,0.23468521283496013,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-5.382275581359863,-8.049188613891602,-5.616960794194823,-7.814503401056641,0.23468521283496013,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-4.870659351348877,-4.62116813659668,-5.105344564183837,-4.3864829237617196,0.23468521283496013,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-4.707353591918945,-6.243284702301025,-4.9420388047539054,-6.008599489466065,0.23468521283496013,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-4.63633394241333,-5.546465873718262,-4.87101915524829,-5.311780660883302,0.23468521283496013,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-3.6685450077056885,-5.528995513916016,-3.9032302205406486,-5.2943103010810555,0.23468521283496013,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,0,-3.527862310409546,-7.420440196990967,-3.762547523244506,-7.185754984156007,0.23468521283496013,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,0,-4.036998748779297,-6.854458332061768,-4.271683961614257,-6.6197731192268074,0.23468521283496013,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,0,-5.827210903167725,-4.208040237426758,-6.061896116002685,-3.9733550245917977,0.23468521283496013,No,False
