property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-3.119584083557129,-5.626553535461426,-3.4235688791388554,-5.322568739879699,0.30398479558172653,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-2.4377341270446777,-6.46906042098999,-2.7417189226264043,-6.165075625408264,0.30398479558172653,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,0,-3.8793153762817383,-4.400451183319092,-4.183300171863465,-4.096466387737365,0.30398479558172653,No,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-5.134820461273193,-5.14945125579834,-5.43880525685492,-4.845466460216613,0.30398479558172653,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-4.38522481918335,-5.389557361602783,-4.689209614765076,-5.085572566021057,0.30398479558172653,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-4.03082799911499,-5.540363311767578,-4.334812794696717,-5.236378516185852,0.30398479558172653,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,0,-3.8591561317443848,-4.370590686798096,-4.163140927326111,-4.066605891216369,0.30398479558172653,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-4.399972915649414,-7.416502952575684,-4.703957711231141,-7.112518156993957,0.30398479558172653,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-3.294062376022339,-5.308692932128906,-3.5980471716040654,-5.00470813654718,0.30398479558172653,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-4.1647257804870605,-3.9182634353637695,-4.468710576068787,-3.614278639782043,0.30398479558172653,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-5.448925018310547,-6.963555812835693,-5.752909813892273,-6.659571017253967,0.30398479558172653,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-3.9926724433898926,-4.506743907928467,-4.296657238971619,-4.20275911234674,0.30398479558172653,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-5.112130641937256,-7.6612701416015625,-5.416115437518982,-7.357285346019836,0.30398479558172653,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-3.842233896255493,-6.847783088684082,-4.14621869183722,-6.5437982931023555,0.30398479558172653,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-5.244577884674072,-6.753696918487549,-5.548562680255799,-6.449712122905822,0.30398479558172653,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-4.670495510101318,-6.674828052520752,-4.974480305683045,-6.370843256939025,0.30398479558172653,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,0,-3.978302001953125,-4.485271453857422,-4.2822867975348515,-4.181286658275695,0.30398479558172653,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-3.353193998336792,-7.117824554443359,-3.6571787939185185,-6.813839758861633,0.30398479558172653,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-3.663081169128418,-5.682972431182861,-3.9670659647101445,-5.378987635601135,0.30398479558172653,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-5.4154767990112305,-6.426911354064941,-5.719461594592957,-6.122926558483215,0.30398479558172653,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-3.6985743045806885,-5.968465805053711,-4.002559100162415,-5.664481009471984,0.30398479558172653,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-4.515639305114746,-5.017538547515869,-4.819624100696473,-4.713553751934143,0.30398479558172653,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-4.55637788772583,-4.5653076171875,-4.860362683307557,-4.2613228216057735,0.30398479558172653,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-3.1486289501190186,-5.686168670654297,-3.452613745700745,-5.38218387507257,0.30398479558172653,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-3.2912869453430176,-4.795823097229004,-3.595271740924744,-4.491838301647277,0.30398479558172653,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,0,-2.9741697311401367,-5.985604286193848,-3.2781545267218632,-5.681619490612121,0.30398479558172653,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-3.2685818672180176,-7.034168720245361,-3.572566662799744,-6.730183924663635,0.30398479558172653,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-4.793610095977783,-5.80057954788208,-5.09759489155951,-5.4965947523003535,0.30398479558172653,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-4.587944030761719,-8.605955123901367,-4.891928826343445,-8.30197032831964,0.30398479558172653,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-5.372180461883545,-4.886811256408691,-5.6761652574652715,-4.582826460826965,0.30398479558172653,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-3.50748610496521,-6.265356063842773,-3.8114709005469365,-5.961371268261047,0.30398479558172653,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-4.120595455169678,-6.643630504608154,-4.424580250751404,-6.339645709026428,0.30398479558172653,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-4.524995803833008,-6.546131610870361,-4.828980599414734,-6.242146815288635,0.30398479558172653,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-3.6425511837005615,-7.421977996826172,-3.946535979282288,-7.117993201244445,0.30398479558172653,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-3.052013874053955,-5.807827949523926,-3.3559986696356816,-5.503843153942199,0.30398479558172653,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-4.4259867668151855,-6.1874213218688965,-4.729971562396912,-5.88343652628717,0.30398479558172653,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-4.2977824211120605,-6.566619396209717,-4.601767216693787,-6.26263460062799,0.30398479558172653,Yes,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-4.141406059265137,-5.914441108703613,-4.445390854846863,-5.610456313121887,0.30398479558172653,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-4.379910469055176,-6.677714824676514,-4.683895264636902,-6.373730029094787,0.30398479558172653,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-3.389843702316284,-5.9505839347839355,-3.6938284978980107,-5.646599139202209,0.30398479558172653,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-4.166704177856445,-5.433234214782715,-4.470688973438172,-5.129249419200988,0.30398479558172653,Yes,False
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-4.114840984344482,-5.888719081878662,-4.418825779926209,-5.584734286296936,0.30398479558172653,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-4.678893566131592,-6.19180965423584,-4.982878361713318,-5.887824858654113,0.30398479558172653,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-4.63707160949707,-6.149987697601318,-4.941056405078797,-5.846002902019592,0.30398479558172653,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-2.947213649749756,-6.455785751342773,-3.2511984453314824,-6.151800955761047,0.30398479558172653,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-3.118671178817749,-7.6238837242126465,-3.4226559743994756,-7.31989892863092,0.30398479558172653,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,0,-4.322805404663086,-4.83687686920166,-4.6267902002448125,-4.532892073619934,0.30398479558172653,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-4.373349666595459,-6.388936519622803,-4.6773344621771855,-6.084951724041076,0.30398479558172653,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-4.334500312805176,-6.339937210083008,-4.638485108386902,-6.035952414501281,0.30398479558172653,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-3.3750510215759277,-6.398928642272949,-3.6790358171576543,-6.094943846691223,0.30398479558172653,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-5.595706939697266,-6.6026763916015625,-5.899691735278992,-6.298691596019836,0.30398479558172653,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-5.34142541885376,-6.845757961273193,-5.645410214435486,-6.541773165691467,0.30398479558172653,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-4.975291728973389,-6.483863830566406,-5.279276524555115,-6.17987903498468,0.30398479558172653,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-3.591367721557617,-5.34881591796875,-3.8953525171393437,-5.0448311223870235,0.30398479558172653,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-3.679042339324951,-6.691239833831787,-3.9830271349066777,-6.387255038250061,0.30398479558172653,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-4.01434326171875,-5.021312713623047,-4.3183280573004765,-4.71732791804132,0.30398479558172653,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-3.3257155418395996,-6.6061530113220215,-3.629700337421326,-6.302168215740295,0.30398479558172653,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-3.615003824234009,-4.621142387390137,-3.9189886198157353,-4.31715759180841,0.30398479558172653,Yes,False
can be folded,a finger,'',Can a finger be folded?,No,random,0,-6.048160552978516,-6.56223201751709,-6.352145348560242,-6.258247221935363,0.30398479558172653,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-4.228951930999756,-4.747788906097412,-4.532936726581482,-4.443804110515686,0.30398479558172653,No,False
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-4.990821361541748,-5.497923374176025,-5.294806157123475,-5.193938578594299,0.30398479558172653,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-8.431835174560547,-10.450538635253906,-8.735819970142273,-10.14655383967218,0.30398479558172653,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-5.523340702056885,-8.02597713470459,-5.827325497638611,-7.721992339122863,0.30398479558172653,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-3.8794796466827393,-6.406473159790039,-4.183464442264466,-6.1024883642083125,0.30398479558172653,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-5.087111473083496,-8.09854507446289,-5.391096268665223,-7.794560278881164,0.30398479558172653,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-5.813840866088867,-5.819654941558838,-6.117825661670594,-5.515670145977111,0.30398479558172653,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-4.845389366149902,-6.10492467880249,-5.149374161731629,-5.800939883220764,0.30398479558172653,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-4.323950290679932,-4.833032131195068,-4.627935086261658,-4.529047335613342,0.30398479558172653,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-3.2335102558135986,-5.252347469329834,-3.537495051395325,-4.9483626737481075,0.30398479558172653,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-4.78263521194458,-8.063072204589844,-5.086620007526307,-7.759087409008117,0.30398479558172653,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-5.54904842376709,-6.567750930786133,-5.853033219348816,-6.263766135204406,0.30398479558172653,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-4.743243217468262,-6.2870612144470215,-5.047228013049988,-5.983076418865295,0.30398479558172653,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-5.531769752502441,-5.049781322479248,-5.835754548084168,-4.7457965268975215,0.30398479558172653,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-4.263489723205566,-5.774924278259277,-4.567474518787293,-5.470939482677551,0.30398479558172653,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-4.33719539642334,-7.168529510498047,-4.641180192005066,-6.86454471491632,0.30398479558172653,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-4.2895894050598145,-6.071806907653809,-4.593574200641541,-5.767822112072082,0.30398479558172653,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-5.14155912399292,-7.1531596183776855,-5.4455439195746465,-6.849174822795959,0.30398479558172653,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-4.250721454620361,-5.257690906524658,-4.554706250202088,-4.953706110942932,0.30398479558172653,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-4.411057949066162,-6.184936046600342,-4.715042744647889,-5.880951251018615,0.30398479558172653,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-4.011148929595947,-5.541586399078369,-4.315133725177674,-5.237601603496643,0.30398479558172653,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-4.3711442947387695,-6.882744789123535,-4.675129090320496,-6.578759993541809,0.30398479558172653,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-4.628161430358887,-5.64929723739624,-4.932146225940613,-5.345312441814514,0.30398479558172653,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-3.6426243782043457,-6.165659427642822,-3.9466091737860722,-5.861674632061096,0.30398479558172653,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-4.361459732055664,-6.37306022644043,-4.665444527637391,-6.069075430858703,0.30398479558172653,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-5.423257827758789,-6.923257827758789,-5.727242623340516,-6.6192730321770625,0.30398479558172653,Yes,False
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-4.9766058921813965,-6.4953083992004395,-5.280590687763123,-6.191323603618713,0.30398479558172653,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-4.721462249755859,-5.240164756774902,-5.025447045337586,-4.936179961193176,0.30398479558172653,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-4.2862348556518555,-7.060112953186035,-4.590219651233582,-6.756128157604309,0.30398479558172653,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-5.991211891174316,-7.753409385681152,-6.295196686756043,-7.449424590099426,0.30398479558172653,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-6.296401023864746,-7.308001518249512,-6.600385819446473,-7.004016722667785,0.30398479558172653,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-6.579651355743408,-7.5984883308410645,-6.883636151325135,-7.294503535259338,0.30398479558172653,Yes,False
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-4.7951459884643555,-7.569024085998535,-5.099130784046082,-7.265039290416809,0.30398479558172653,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-6.419340133666992,-8.430774688720703,-6.723324929248719,-8.126789893138977,0.30398479558172653,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-4.61784553527832,-7.875293731689453,-4.921830330860047,-7.571308936107727,0.30398479558172653,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-4.464791774749756,-6.471893787384033,-4.768776570331482,-6.167908991802307,0.30398479558172653,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-5.7859954833984375,-4.043097496032715,-6.089980278980164,-3.7391127004509883,0.30398479558172653,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-4.491427421569824,-6.0167694091796875,-4.795412217151551,-5.712784613597961,0.30398479558172653,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-3.7651169300079346,-6.044543743133545,-4.069101725589661,-5.740558947551818,0.30398479558172653,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-3.983020305633545,-6.747651100158691,-4.2870051012152715,-6.443666304576965,0.30398479558172653,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-4.615147113800049,-6.655119895935059,-4.919131909381775,-6.351135100353332,0.30398479558172653,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-4.960622787475586,-6.718914031982422,-5.2646075830573125,-6.414929236400695,0.30398479558172653,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-5.462523460388184,-4.4759039878845215,-5.76650825596991,-4.171919192302795,0.30398479558172653,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-4.613422870635986,-5.6456403732299805,-4.917407666217713,-5.341655577648254,0.30398479558172653,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-3.4793949127197266,-5.9980974197387695,-3.783379708301453,-5.694112624157043,0.30398479558172653,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-3.910916566848755,-5.922516822814941,-4.214901362430481,-5.618532027233215,0.30398479558172653,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-3.833315372467041,-6.388959884643555,-4.1373001680487675,-6.084975089061828,0.30398479558172653,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-3.9677534103393555,-5.974855422973633,-4.271738205921082,-5.670870627391906,0.30398479558172653,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-3.8516674041748047,-6.367254257202148,-4.155652199756531,-6.063269461620422,0.30398479558172653,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-4.22038459777832,-5.731985092163086,-4.524369393360047,-5.428000296581359,0.30398479558172653,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-3.871530055999756,-6.142665863037109,-4.175514851581482,-5.838681067455383,0.30398479558172653,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-3.7464427947998047,-6.253544807434082,-4.050427590381531,-5.9495600118523555,0.30398479558172653,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-6.466638565063477,-6.7353410720825195,-6.770623360645203,-6.431356276500793,0.30398479558172653,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-5.33724308013916,-4.596778392791748,-5.641227875720887,-4.2927935972100215,0.30398479558172653,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-5.847177028656006,-7.358611583709717,-6.151161824237732,-7.05462678812799,0.30398479558172653,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-5.912527084350586,-5.424127578735352,-6.2165118799323125,-5.120142783153625,0.30398479558172653,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-4.542410373687744,-4.556481838226318,-4.846395169269471,-4.252497042644592,0.30398479558172653,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-5.548919677734375,-7.562991142272949,-5.8529044733161015,-7.259006346691223,0.30398479558172653,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,0,-4.364607810974121,-5.376042366027832,-4.668592606555848,-5.0720575704461055,0.30398479558172653,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-3.3456668853759766,-7.114833831787109,-3.649651680957703,-6.810849036205383,0.30398479558172653,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-4.6961774826049805,-6.956262588500977,-5.000162278186707,-6.65227779291925,0.30398479558172653,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-3.958773136138916,-5.216221332550049,-4.2627579317206425,-4.912236536968322,0.30398479558172653,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-3.8620994091033936,-6.6120991706848145,-4.16608420468512,-6.308114375103088,0.30398479558172653,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-3.0790963172912598,-5.833335876464844,-3.3830811128729863,-5.529351080883117,0.30398479558172653,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-3.7620038986206055,-6.288997173309326,-4.065988694202332,-5.9850123777276,0.30398479558172653,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-4.312625408172607,-6.585660457611084,-4.616610203754334,-6.2816756620293575,0.30398479558172653,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-4.530364513397217,-5.300256252288818,-4.834349308978943,-4.996271456707092,0.30398479558172653,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-4.509121417999268,-6.5278239250183105,-4.813106213580994,-6.223839129436584,0.30398479558172653,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-4.1138410568237305,-6.125441551208496,-4.417825852405457,-5.82145675562677,0.30398479558172653,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-5.4799628257751465,-7.98259973526001,-5.783947621356873,-7.678614939678283,0.30398479558172653,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,0,-2.9905450344085693,-7.041464805603027,-3.294529829990296,-6.737480010021301,0.30398479558172653,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,0,-3.9145264625549316,-6.204499244689941,-4.218511258136658,-5.900514449108215,0.30398479558172653,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,0,-5.101043224334717,-4.87217903137207,-5.405028019916443,-4.568194235790344,0.30398479558172653,No,False
