property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can be a distraction,cider,'',Can cider be a distraction?,No,random,-3.274322271347046,-4.2779717445373535,-9.739618301391602,-7.455845832824707,6.465296030044556,3.1778740882873535,Yes,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,-2.922913074493408,-5.1693501472473145,-9.739618301391602,-7.455845832824707,6.816705226898193,2.2864956855773926,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,-3.601754665374756,-4.990243911743164,-9.739618301391602,-7.455845832824707,6.137863636016846,2.465601921081543,Yes,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,-2.8351354598999023,-3.836822271347046,-9.739618301391602,-7.455845832824707,6.904482841491699,3.619023561477661,Yes,False
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,-4.2476043701171875,-4.269853591918945,-9.739618301391602,-7.455845832824707,5.492013931274414,3.1859922409057617,Yes,False
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,-4.368208408355713,-5.890705108642578,-9.739618301391602,-7.455845832824707,5.371409893035889,1.565140724182129,Yes,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,-3.704163074493408,-5.080019474029541,-9.739618301391602,-7.455845832824707,6.035455226898193,2.375826358795166,Yes,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,-3.820504665374756,-5.833040237426758,-9.739618301391602,-7.455845832824707,5.919113636016846,1.6228055953979492,Yes,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,-3.275850534439087,-4.5279717445373535,-9.739618301391602,-7.455845832824707,6.463767766952515,2.9278740882873535,Yes,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,-5.438032150268555,-6.207000732421875,-9.739618301391602,-7.455845832824707,4.301586151123047,1.248845100402832,Yes,False
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,-3.5954296588897705,-4.3697662353515625,-9.739618301391602,-7.455845832824707,6.144188642501831,3.0860795974731445,Yes,False
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-4.1851043701171875,-5.701153755187988,-9.739618301391602,-7.455845832824707,5.554513931274414,1.7546920776367188,Yes,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-3.6377084255218506,-6.754126071929932,-9.739618301391602,-7.455845832824707,6.101909875869751,0.7017197608947754,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-4.536199569702148,-5.7943501472473145,-9.739618301391602,-7.455845832824707,5.203418731689453,1.6614956855773926,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-3.743208646774292,-5.262529373168945,-9.739618301391602,-7.455845832824707,5.99640965461731,2.1933164596557617,Yes,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-4.601754665374756,-6.601754665374756,-9.739618301391602,-7.455845832824707,5.137863636016846,0.8540911674499512,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-2.284558057785034,-4.1815714836120605,-9.739618301391602,-7.455845832824707,7.455060243606567,3.2742743492126465,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-1.924611210823059,-5.802743911743164,-9.739618301391602,-7.455845832824707,7.8150070905685425,1.653101921081543,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-3.8323535919189453,-3.3404715061187744,-9.739618301391602,-7.455845832824707,5.907264709472656,4.115374326705933,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-4.360836505889893,-3.8527634143829346,-9.739618301391602,-7.455845832824707,5.378781795501709,3.6030824184417725,Yes,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-3.3797476291656494,-4.897363185882568,-9.739618301391602,-7.455845832824707,6.359870672225952,2.5584826469421387,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,-3.113952159881592,-3.497195243835449,-9.739618301391602,-7.455845832824707,6.62566614151001,3.958650588989258,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-4.507275581359863,-3.5223634243011475,-9.739618301391602,-7.455845832824707,5.232342720031738,3.9334824085235596,Yes,False
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-3.945504665374756,-6.455019474029541,-9.739618301391602,-7.455845832824707,5.794113636016846,1.000826358795166,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-3.5131001472473145,-4.269853591918945,-9.739618301391602,-7.455845832824707,6.226518154144287,3.1859922409057617,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-3.2728993892669678,-3.777296781539917,-9.739618301391602,-7.455845832824707,6.466718912124634,3.67854905128479,Yes,False
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-4.834863185882568,-6.582353591918945,-9.739618301391602,-7.455845832824707,4.904755115509033,0.8734922409057617,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-4.173336505889893,-3.926452159881592,-9.739618301391602,-7.455845832824707,5.566281795501709,3.5293936729431152,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-4.951412677764893,-5.726754665374756,-9.739618301391602,-7.455845832824707,4.788205623626709,1.7290911674499512,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-3.0986998081207275,-5.610836505889893,-9.739618301391602,-7.455845832824707,6.640918493270874,1.8450093269348145,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-4.208040237426758,-3.963676929473877,-9.739618301391602,-7.455845832824707,5.531578063964844,3.49216890335083,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-3.435253858566284,-4.209863185882568,-9.739618301391602,-7.455845832824707,6.304364442825317,3.2459826469421387,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-3.1822662353515625,-3.9343223571777344,-9.739618301391602,-7.455845832824707,6.557352066040039,3.5215234756469727,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-2.8101043701171875,-4.94883394241333,-9.739618301391602,-7.455845832824707,6.929513931274414,2.507011890411377,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-3.610413074493408,-5.595249652862549,-9.739618301391602,-7.455845832824707,6.129205226898193,1.8605961799621582,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-3.131875514984131,-3.3853089809417725,-9.739618301391602,-7.455845832824707,6.607742786407471,4.070536851882935,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-3.9663543701171875,-5.476754665374756,-9.739618301391602,-7.455845832824707,5.773263931274414,1.9790911674499512,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-3.8323535919189453,-3.3389835357666016,-9.739618301391602,-7.455845832824707,5.907264709472656,4.1168622970581055,Yes,False
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-3.4152634143829346,-3.6678595542907715,-9.739618301391602,-7.455845832824707,6.324354887008667,3.7879862785339355,Yes,False
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-4.457000732421875,-6.723699569702148,-9.739618301391602,-7.455845832824707,5.282617568969727,0.7321462631225586,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-3.643345832824707,-4.146185874938965,-9.739618301391602,-7.455845832824707,6.0962724685668945,3.309659957885742,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-3.2453982830047607,-4.518345832824707,-9.739618301391602,-7.455845832824707,6.494220018386841,2.9375,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-3.9457459449768066,-6.44883394241333,-9.739618301391602,-7.455845832824707,5.793872356414795,1.007011890411377,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-4.524458408355713,-3.42499041557312,-9.739618301391602,-7.455845832824707,5.215159893035889,4.030855417251587,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-3.0443501472473145,-6.0443501472473145,-9.739618301391602,-7.455845832824707,6.695268154144287,1.4114956855773926,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-4.863952159881592,-3.6197662353515625,-9.739618301391602,-7.455845832824707,4.87566614151001,3.8360795974731445,Yes,False
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-1.917859673500061,-5.685024261474609,-9.739618301391602,-7.455845832824707,7.8217586278915405,1.7708215713500977,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-4.073208332061768,-4.208685874938965,-9.739618301391602,-7.455845832824707,5.666409969329834,3.247159957885742,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-4.289254665374756,-5.926452159881592,-9.739618301391602,-7.455845832824707,5.450363636016846,1.5293936729431152,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-4.545162677764893,-7.0630693435668945,-9.739618301391602,-7.455845832824707,5.194455623626709,0.3927764892578125,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-2.559691905975342,-4.552743911743164,-9.739618301391602,-7.455845832824707,7.17992639541626,2.903101921081543,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-3.2894959449768066,-4.289254665374756,-9.739618301391602,-7.455845832824707,6.450122356414795,3.166591167449951,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-3.035654306411743,-6.017519474029541,-9.739618301391602,-7.455845832824707,6.703963994979858,1.438326358795166,Yes,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-3.5443501472473145,-4.549990653991699,-9.739618301391602,-7.455845832824707,6.195268154144287,2.905855178833008,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-3.201242446899414,-6.110836505889893,-9.739618301391602,-7.455845832824707,6.5383758544921875,1.3450093269348145,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-3.4201626777648926,-4.944775581359863,-9.739618301391602,-7.455845832824707,6.319455623626709,2.5110702514648438,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-4.317449569702148,-3.5795865058898926,-9.739618301391602,-7.455845832824707,5.422168731689453,3.8762593269348145,Yes,False
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-3.4716696739196777,-4.210399627685547,-9.739618301391602,-7.455845832824707,6.267948627471924,3.24544620513916,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-4.438999652862549,-4.953205108642578,-9.739618301391602,-7.455845832824707,5.300618648529053,2.502640724182129,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-3.850893497467041,-3.8562464714050293,-9.739618301391602,-7.455845832824707,5.8887248039245605,3.5995993614196777,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-2.4777634143829346,-5.995921611785889,-9.739618301391602,-7.455845832824707,7.261854887008667,1.4599242210388184,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-3.069643497467041,-5.836822032928467,-9.739618301391602,-7.455845832824707,6.6699748039245605,1.6190237998962402,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-4.272363185882568,-4.776483535766602,-9.739618301391602,-7.455845832824707,5.467255115509033,2.6793622970581055,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-4.336958408355713,-6.3413543701171875,-9.739618301391602,-7.455845832824707,5.402659893035889,1.1144914627075195,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-3.657749652862549,-4.677118301391602,-9.739618301391602,-7.455845832824707,6.081868648529053,2.7787275314331055,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-4.388912677764893,-5.796465873718262,-9.739618301391602,-7.455845832824707,5.350705623626709,1.6593799591064453,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-4.313032150268555,-5.3413543701171875,-9.739618301391602,-7.455845832824707,5.426586151123047,2.1144914627075195,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-3.1089658737182617,-4.117393970489502,-9.739618301391602,-7.455845832824707,6.63065242767334,3.338451862335205,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-4.039254665374756,-5.424990653991699,-9.739618301391602,-7.455845832824707,5.700363636016846,2.030855178833008,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-3.8881001472473145,-4.0251336097717285,-9.739618301391602,-7.455845832824707,5.851518154144287,3.4307122230529785,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-3.7269959449768066,-5.108965873718262,-9.739618301391602,-7.455845832824707,6.012622356414795,2.3468799591064453,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-3.427744150161743,-3.1834216117858887,-9.739618301391602,-7.455845832824707,6.311874151229858,4.272424221038818,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-4.536199569702148,-6.303885459899902,-9.739618301391602,-7.455845832824707,5.203418731689453,1.1519603729248047,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-2.5593223571777344,-3.8105714321136475,-9.739618301391602,-7.455845832824707,7.180295944213867,3.6452744007110596,Yes,False
can be folded,a finger,'',Can a finger be folded?,No,random,-3.6622695922851562,-4.058899879455566,-9.739618301391602,-7.455845832824707,6.077348709106445,3.3969459533691406,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-3.8844125270843506,-5.6538543701171875,-9.739618301391602,-7.455845832824707,5.855205774307251,1.8019914627075195,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-4.19883394241333,-3.213676929473877,-9.739618301391602,-7.455845832824707,5.5407843589782715,4.24216890335083,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-3.6357080936431885,-3.8988771438598633,-9.739618301391602,-7.455845832824707,6.103910207748413,3.5569686889648438,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-2.8435873985290527,-3.729222059249878,-9.739618301391602,-7.455845832824707,6.896030902862549,3.726623773574829,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-3.622753858566284,-4.6416401863098145,-9.739618301391602,-7.455845832824707,6.116864442825317,2.8142056465148926,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-3.680320978164673,-3.708477258682251,-9.739618301391602,-7.455845832824707,6.059297323226929,3.747368574142456,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-3.930708646774292,-2.6982080936431885,-9.739618301391602,-7.455845832824707,5.80890965461731,4.7576377391815186,Yes,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-3.9576661586761475,-5.080019474029541,-9.739618301391602,-7.455845832824707,5.781952142715454,2.375826358795166,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-3.2652158737182617,-3.5217928886413574,-9.739618301391602,-7.455845832824707,6.47440242767334,3.9340529441833496,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-3.0732080936431885,-4.707353591918945,-9.739618301391602,-7.455845832824707,6.666410207748413,2.7484922409057617,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-3.6851043701171875,-4.696211814880371,-9.739618301391602,-7.455845832824707,6.054513931274414,2.759634017944336,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-3.2788543701171875,-4.2943501472473145,-9.739618301391602,-7.455845832824707,6.460763931274414,3.1614956855773926,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-3.1795177459716797,-3.9387402534484863,-9.739618301391602,-7.455845832824707,6.560100555419922,3.5171055793762207,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-4.803885459899902,-2.5739824771881104,-9.739618301391602,-7.455845832824707,4.935732841491699,4.881863355636597,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-3.5329296588897705,-3.9173262119293213,-9.739618301391602,-7.455845832824707,6.206688642501831,3.5385196208953857,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-4.161060333251953,-4.707000732421875,-9.739618301391602,-7.455845832824707,5.578557968139648,2.748845100402832,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-4.001499652862549,-5.002401828765869,-9.739618301391602,-7.455845832824707,5.738118648529053,2.453444004058838,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-3.3857080936431885,-4.023877143859863,-9.739618301391602,-7.455845832824707,6.353910207748413,3.4319686889648438,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-3.851754665374756,-3.3663854598999023,-9.739618301391602,-7.455845832824707,5.887863636016846,4.089460372924805,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-3.690713405609131,-5.681857585906982,-9.739618301391602,-7.455845832824707,6.048904895782471,1.7739882469177246,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-3.525503158569336,-4.028531551361084,-9.739618301391602,-7.455845832824707,6.214115142822266,3.427314281463623,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-3.024458646774292,-4.9193501472473145,-9.739618301391602,-7.455845832824707,6.71515965461731,2.5364956855773926,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-4.075029373168945,-5.5791401863098145,-9.739618301391602,-7.455845832824707,5.664588928222656,1.8767056465148926,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-3.936523199081421,-5.354458332061768,-9.739618301391602,-7.455845832824707,5.803095102310181,2.1013875007629395,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-4.513912677764893,-4.671465873718262,-9.739618301391602,-7.455845832824707,5.225705623626709,2.7843799591064453,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-4.564901828765869,-2.850625514984131,-9.739618301391602,-7.455845832824707,5.174716472625732,4.605220317840576,Yes,False
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-3.509603261947632,-3.888110399246216,-9.739618301391602,-7.455845832824707,6.23001503944397,3.567735433578491,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-5.013912677764893,-6.536199569702148,-9.739618301391602,-7.455845832824707,4.725705623626709,0.9196462631225586,Yes,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-3.160778522491455,-2.9302358627319336,-9.739618301391602,-7.455845832824707,6.5788397789001465,4.525609970092773,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-3.539254665374756,-4.051452159881592,-9.739618301391602,-7.455845832824707,6.200363636016846,3.4043936729431152,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-3.309691905975342,-3.449233055114746,-9.739618301391602,-7.455845832824707,6.42992639541626,4.006612777709961,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-4.0443501472473145,-3.788393497467041,-9.739618301391602,-7.455845832824707,5.695268154144287,3.667452335357666,Yes,False
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-3.270977258682251,-5.302118301391602,-9.739618301391602,-7.455845832824707,6.468641042709351,2.1537275314331055,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-2.9238290786743164,-4.327210903167725,-9.739618301391602,-7.455845832824707,6.815789222717285,3.1286349296569824,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-1.4040039777755737,-4.173336505889893,-9.739618301391602,-7.455845832824707,8.335614323616028,3.2825093269348145,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-1.0827022790908813,-4.332353591918945,-9.739618301391602,-7.455845832824707,8.65691602230072,3.1234922409057617,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-3.6425790786743164,-3.6609976291656494,-9.739618301391602,-7.455845832824707,6.097039222717285,3.7948482036590576,Yes,False
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-3.618208646774292,-3.876499652862549,-9.739618301391602,-7.455845832824707,6.12140965461731,3.579346179962158,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-3.695504665374756,-5.694775581359863,-9.739618301391602,-7.455845832824707,6.044113636016846,1.7610702514648438,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-3.147402048110962,-3.9264161586761475,-9.739618301391602,-7.455845832824707,6.59221625328064,3.5294296741485596,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-3.270977258682251,-4.5443501472473145,-9.739618301391602,-7.455845832824707,6.468641042709351,2.9114956855773926,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-2.9074902534484863,-4.272899627685547,-9.739618301391602,-7.455845832824707,6.832128047943115,3.18294620513916,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-4.7600626945495605,-3.630716323852539,-9.739618301391602,-7.455845832824707,4.979555606842041,3.825129508972168,Yes,False
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-4.857662677764893,-6.369357585906982,-9.739618301391602,-7.455845832824707,4.881955623626709,1.0864882469177246,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-2.688999652862549,-4.696211814880371,-9.739618301391602,-7.455845832824707,7.050618648529053,2.759634017944336,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-3.024070978164673,-5.816626071929932,-9.739618301391602,-7.455845832824707,6.715547323226929,1.6392197608947754,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-2.628213405609131,-4.505748748779297,-9.739618301391602,-7.455845832824707,7.111404895782471,2.95009708404541,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-3.8857080936431885,-4.646185874938965,-9.739618301391602,-7.455845832824707,5.853910207748413,2.809659957885742,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-4.195504665374756,-3.2126338481903076,-9.739618301391602,-7.455845832824707,5.544113636016846,4.243211984634399,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-4.012529373168945,-4.0166401863098145,-9.739618301391602,-7.455845832824707,5.727088928222656,3.4392056465148926,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-3.672913074493408,-5.416958332061768,-9.739618301391602,-7.455845832824707,6.066705226898193,2.0388875007629395,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-3.5443501472473145,-3.5538854598999023,-9.739618301391602,-7.455845832824707,6.195268154144287,3.9019603729248047,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-4.048336505889893,-3.804893970489502,-9.739618301391602,-7.455845832824707,5.691281795501709,3.650951862335205,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-4.5725626945495605,-2.961143970489502,-9.739618301391602,-7.455845832824707,5.167055606842041,4.494701862335205,Yes,False
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-3.600893497467041,-4.122815132141113,-9.739618301391602,-7.455845832824707,6.1387248039245605,3.3330307006835938,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-3.4545865058898926,-3.2101354598999023,-9.739618301391602,-7.455845832824707,6.285031795501709,4.245710372924805,Yes,False
can be found underground,milk,'',Can milk be found underground?,No,random,-3.641663074493408,-4.390705108642578,-9.739618301391602,-7.455845832824707,6.097955226898193,3.065140724182129,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-4.927046775817871,-3.963512897491455,-9.739618301391602,-7.455845832824707,4.8125715255737305,3.492332935333252,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-3.92499041557312,-3.059695243835449,-9.739618301391602,-7.455845832824707,5.8146278858184814,4.396150588989258,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-3.6923105716705322,-6.4780120849609375,-9.739618301391602,-7.455845832824707,6.047307729721069,0.9778337478637695,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-4.39979362487793,-5.457000732421875,-9.739618301391602,-7.455845832824707,5.339824676513672,1.998845100402832,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-3.757617712020874,-4.519500732421875,-9.739618301391602,-7.455845832824707,5.9820005893707275,2.936345100402832,Yes,False
