property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-1.1164376735687256,-0.4918103814125061,No,True
can be grated,a drill,'',Can a drill be grated?,No,random,-1.9602106809616089,-0.20758172869682312,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-1.2645083665847778,-0.3879958391189575,No,False
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-0.9013773202896118,-0.6518726348876953,No,True
can be healed,a bone,'',Can a bone be healed?,Yes,random,-0.7413893342018127,-0.7417327165603638,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-1.468017578125,-0.3413533866405487,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-1.3663893938064575,-0.3667326867580414,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,-0.6007517576217651,-0.8511147499084473,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-1.44455087184906,-0.323693186044693,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.6046023368835449,-0.855019211769104,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.8584491610527039,-0.6088945865631104,No,False
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-1.280517578125,-0.40590399503707886,No,True
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-1.085060954093933,-0.4624204635620117,No,False
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-2.6087183952331543,-0.10847600549459457,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-2.2807466983795166,-0.15695682168006897,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-1.1866955757141113,-0.4350893497467041,No,False
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-1.092970371246338,-0.46827709674835205,No,False
can be lied on,a piano,'',Can a piano be lied on?,No,random,-2.0615885257720947,-0.18304291367530823,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-1.6476140022277832,-0.27100110054016113,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,-1.538324236869812,-0.29061970114707947,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-1.0070017576217651,-0.5112830400466919,No,False
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-1.1553665399551392,-0.40764907002449036,No,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-1.6400270462036133,-0.2613794207572937,No,True
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.8623804450035095,-0.6128556728363037,No,False
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-2.108631134033203,-0.23007197678089142,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.6552797555923462,-0.7808325886726379,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-1.6478350162506104,-0.2750243544578552,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-2.061873435974121,-0.18223901093006134,No,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-1.5539376735687256,-0.30230793356895447,No,True
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-0.671057939529419,-0.7964236736297607,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-1.655470371246338,-0.2768871486186981,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-1.1006147861480713,-0.4760550260543823,No,False
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-1.9366955757141113,-0.1860654205083847,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-0.6279321908950806,-0.8783511519432068,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-2.0774474143981934,-0.1998104602098465,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.5576273202896118,-0.9331077337265015,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-1.3741955757141113,-0.3785000741481781,No,True
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-1.6556427478790283,-0.2828773856163025,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-0.6671549081802368,-0.7925719618797302,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-1.8586310148239136,-0.23592908680438995,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-1.8506147861480713,-0.2230772078037262,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-0.9522552490234375,-0.5776593685150146,No,False
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-1.1942716836929321,-0.4447552263736725,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-1.1162830591201782,-0.4897199869155884,No,False
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-1.56955087184906,-0.3198784291744232,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-0.7412248849868774,-0.7416035532951355,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-1.9446810483932495,-0.197881281375885,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-0.737434983253479,-0.7378281354904175,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-0.5264357924461365,-1.0308579206466675,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-1.663369059562683,-0.2847864031791687,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.8898574709892273,-0.6401593685150146,No,False
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-1.5461310148239136,-0.2984033524990082,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-1.4602547883987427,-0.3355484902858734,No,True
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.7959491610527039,-0.6714236736297607,No,False
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.8038893342018127,-0.6792032718658447,No,False
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.6669870615005493,-0.792519211769104,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-1.756949543952942,-0.25341641902923584,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.674934983253479,-0.8003281354904175,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-0.9367901086807251,-0.5621199011802673,No,False
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-1.8431036472320557,-0.21940118074417114,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-1.1006721258163452,-0.4800191819667816,No,False
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.5538378953933716,-0.9293103814125061,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.9638150334358215,-0.5892388224601746,No,False
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-1.8585319519042969,-0.23293326795101166,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-0.8740297555923462,-0.624411404132843,No,False
can be matured,cheese,'',Can cheese be matured?,Yes,random,-1.764947533607483,-0.2633318305015564,No,False
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-0.9050043225288391,-0.6556036472320557,No,False
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-1.4053665399551392,-0.40574657917022705,No,True
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-2.264904022216797,-0.1421259492635727,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-1.9602547883987427,-0.21057194471359253,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-2.171131134033203,-0.16755947470664978,No,True
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-1.2961760759353638,-0.4215448498725891,No,True
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-1.014807939529419,-0.5113094449043274,No,False
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-1.0928096771240234,-0.4681970179080963,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-1.749333143234253,-0.25157231092453003,No,True
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-1.5462183952331543,-0.2925960421562195,No,False
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.511000394821167,-1.0074294805526733,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-1.8509504795074463,-0.22714348137378693,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-1.343017578125,-0.34528490900993347,No,False
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.4523574709892273,-1.0777140855789185,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-1.8507767915725708,-0.22314250469207764,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,-1.7414830923080444,-0.24083419144153595,No,False
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-1.0145760774612427,-0.5111931562423706,No,False
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-1.272560954093933,-0.39598584175109863,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-1.530248999595642,-0.2807305157184601,No,False
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-2.827307939529419,-0.08206628262996674,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-0.8976140022277832,-0.773048460483551,No,False
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-1.4914376735687256,-0.36871251463890076,No,True
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.6789830923080444,-0.8042860627174377,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-1.069334626197815,-0.5736232399940491,No,True
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-1.5461760759353638,-0.2965008616447449,No,False
can be ridden,a drill,'',Can a drill be ridden?,No,random,-1.5461760759353638,-0.29647669196128845,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-0.5305401086807251,-1.0308326482772827,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-1.538411021232605,-0.28671500086784363,No,True
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-0.6203866004943848,-0.8706907629966736,Yes,True
can be scary,a scarf,'',Can a scarf be scary?,No,random,-1.850824236869812,-0.2242613434791565,No,True
can be served from a tap,a whisk,'',Can a whisk be served from a tap?,No,random,-1.663411021232605,-0.2886912226676941,No,True
