property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-3.856780767440796,-0.028468593955039978,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-0.00400712201371789,-6.124945163726807,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-0.09844662249088287,-2.37491512298584,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-0.009056342765688896,-4.812441825866699,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-0.6519767642021179,-0.7460092306137085,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-0.5531495809555054,-0.8665658831596375,Yes,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-2.437011957168579,-0.09658623486757278,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,-0.025680068880319595,-3.890598773956299,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-9.687409400939941,-0.0005393029423430562,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-0.008044054731726646,-5.031137466430664,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-0.004646345507353544,-5.812429904937744,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-8.624088287353516,-0.0005854709888808429,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-0.2674672603607178,-1.4530843496322632,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-5.593677520751953,-0.004258513450622559,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-0.0061608427204191685,-5.343553066253662,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-0.00012851355131715536,-9.499968528747559,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-0.35311970114707947,-1.2577093839645386,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-0.03788735345005989,-3.31242036819458,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-0.1434030681848526,-2.0155868530273438,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-0.0018218832556158304,-6.68747091293335,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-0.04548642784357071,-3.171583652496338,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-3.656052827835083,-0.02740204520523548,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-0.005932340864092112,-5.8437113761901855,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-0.8472864031791687,-0.5662823915481567,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-7.531086444854736,-0.0015848883194848895,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.008633789606392384,-5.09362268447876,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-0.777106761932373,-0.6210192441940308,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,-0.0015501658199355006,-7.37489128112793,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.0059786150231957436,-5.3748979568481445,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-3.2966747283935547,-0.03850555792450905,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-0.030791625380516052,-3.952875852584839,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-9.374664306640625,-0.0012079499429091811,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.002517041517421603,-6.218586444854736,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.0008375669131055474,-7.906228065490723,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-4.062376499176025,-0.017672181129455566,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-0.005124934483319521,-6.031213760375977,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.005139595363289118,-5.8749518394470215,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.02963186427950859,-3.656193494796753,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-6.155603408813477,-0.004519359674304724,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-0.01822410337626934,-4.218586444854736,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.0024706267286092043,-6.843686103820801,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.0027388054877519608,-6.8123087882995605,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-5.374446868896484,-0.007085330318659544,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-0.4175191819667816,-1.1013637781143188,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-0.8123313188552856,-0.5936859846115112,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.07735434919595718,-2.6405210494995117,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-0.09254266321659088,-2.46817946434021,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-0.10669258236885071,-2.296821117401123,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-3.4997386932373047,-0.03193247318267822,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.030719082802534103,-3.5154995918273926,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.08120113611221313,-2.6561057567596436,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-1.3572897911071777,-0.2979835271835327,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-2.3745694160461426,-0.09850490838289261,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.024772794917225838,-3.765533447265625,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-0.6356738209724426,-0.7613794207572937,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.1293272078037262,-2.1560866832733154,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.013858765363693237,-4.374831199645996,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-1.8357157707214355,-0.1796259880065918,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-0.008801952004432678,-4.874925136566162,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-10.187420845031738,-0.0006403924198821187,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-0.4197927713394165,-1.0780693292617798,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.006094235926866531,-5.593700408935547,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-0.11787766218185425,-2.281026601791382,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.008679157122969627,-4.9687113761901855,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.005719310138374567,-5.906213760375977,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-1.4213635921478271,-0.2947219908237457,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.16947148740291595,-2.015453815460205,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-1.8354378938674927,-0.18149270117282867,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-0.49569079279899597,-0.9647246599197388,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-3.7809250354766846,-0.02834952250123024,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-0.2423393279314041,-1.5541720390319824,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.006631877738982439,-5.843575954437256,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-0.03584448620676994,-3.4217679500579834,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.008901376277208328,-4.968689918518066,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-5.843358039855957,-0.00519431009888649,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-0.055984750390052795,-3.0311970710754395,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.0028807709459215403,-6.499851226806641,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-0.03267161175608635,-3.4842965602874756,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.013188764452934265,-4.65612268447876,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-0.03817923739552498,-3.4529738426208496,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.047929421067237854,-3.093703269958496,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-2.2338945865631104,-0.11556567251682281,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.007074633613228798,-5.9999098777771,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.011549373157322407,-4.9059038162231445,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.0060546668246388435,-5.437425136566162,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.011342409066855907,-4.656232833862305,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-5.936980724334717,-0.0055902074091136456,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-0.14494340121746063,-2.077918291091919,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-1.686833143234253,-0.21457532048225403,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.002926980145275593,-6.718677520751953,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-0.6833640336990356,-0.7147799730300903,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-1.1625003814697266,-0.386193186044693,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-8.249290466308594,-0.00379349896684289,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.0075509692542254925,-5.249962329864502,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.027785921469330788,-4.124769687652588,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.013145963661372662,-4.843662738800049,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-2.2022552490234375,-0.12754853069782257,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-11.562283515930176,-0.002083302242681384,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.009132943116128445,-4.999796390533447,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-0.3604004979133606,-1.2965235710144043,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.04074350744485855,-3.281144618988037,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.023093724623322487,-3.968693494796753,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.02436329424381256,-3.953065872192383,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-0.4698179066181183,-0.9996646046638489,Yes,False
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-0.12439269572496414,-2.2185122966766357,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.004143846686929464,-6.343686103820801,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-0.005410692188888788,-5.656181812286377,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.005091467872262001,-6.593637466430664,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.6865297555923462,-0.718463122844696,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.008647595532238483,-5.43741512298584,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-7.123967170715332,-0.00588480569422245,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.013568168506026268,-4.374972343444824,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.0016537929186597466,-7.093729496002197,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-5.186980724334717,-0.009709603153169155,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-6.093103408813477,-0.005872740875929594,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.017582185566425323,-4.3437113761901855,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-3.2492902278900146,-0.043672360479831696,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-0.7923542857170105,-0.6053398847579956,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-0.9955074191093445,-0.4666435718536377,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-1.5546331405639648,-0.23924016952514648,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.003883644472807646,-6.2498979568481445,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.016422659158706665,-4.281040191650391,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-6.937269687652588,-0.0026233214884996414,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.08292921632528305,-2.640213966369629,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-0.01381840743124485,-4.531177520751953,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-0.03651844710111618,-3.530944585800171,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-0.7216513156890869,-0.7535000443458557,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-0.13643746078014374,-2.078014373779297,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-0.00489488709717989,-5.843650817871094,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-1.1790659427642822,-0.3689253628253937,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.008746867999434471,-4.874977111816406,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.004655006341636181,-5.874983310699463,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-0.21134750545024872,-1.74197256565094,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-0.49074265360832214,-0.9604966640472412,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-6.561588764190674,-0.008387470617890358,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-7.312384128570557,-0.003123045666143298,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-0.04293602332472801,-3.249642848968506,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-0.0054376195184886456,-5.468706130981445,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-1.0543333292007446,-0.43150997161865234,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-0.14344370365142822,-2.0155892372131348,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-3.5310122966766357,-0.030345680192112923,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-0.016324957832694054,-4.187320709228516,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-0.710296094417572,-0.6794439554214478,No,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-0.6790257692337036,-0.7106528878211975,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.0024237693287432194,-6.531203269958496,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-4.561695575714111,-0.01500369980931282,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.003093841951340437,-6.124972343444824,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-9.312041282653809,-0.002369409194216132,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-0.029030608013272285,-3.57785964012146,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-0.2336074709892273,-1.5778424739837646,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-0.004994832910597324,-5.531105995178223,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-4.937119960784912,-0.008543374016880989,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-0.010721895843744278,-4.968381404876709,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-7.499480724334717,-0.001898057060316205,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-0.002549294847995043,-6.249975681304932,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-8.749619483947754,-0.0053412956185638905,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.008568180724978447,-5.1561970710754395,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-0.1362093836069107,-2.077953815460205,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-8.312283515930176,-0.005136252846568823,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-0.0007709275232627988,-7.468733787536621,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-8.624738693237305,-0.0018947141943499446,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-7.781040191650391,-0.0027949826326221228,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-0.004528651479631662,-5.5311970710754395,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-6.749642848968506,-0.004029158968478441,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-0.49371251463890076,-0.9608111381530762,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-2.3279995918273926,-0.10543406009674072,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-0.009605659171938896,-4.7811970710754395,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-9.874876976013184,-0.001768589369021356,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-0.0023005041293799877,-6.281230449676514,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-0.01073694508522749,-4.718564987182617,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-8.687283515930176,-0.0043237218633294106,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.003866929328069091,-5.718677520751953,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-1.2498313188552856,-0.3397940397262573,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-2.0465447902679443,-0.1415097713470459,No,True
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.002915386576205492,-6.18747091293335,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.0008863238617777824,-7.437477111816406,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.001440884661860764,-6.812477111816406,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-8.37476921081543,-0.0020084395073354244,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.005124934483319521,-5.468715667724609,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-0.010828400030732155,-4.749925136566162,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-9.812383651733398,-0.0015652184374630451,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-0.15848958492279053,-1.9372833967208862,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.0017026690766215324,-6.781225204467773,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.01328240055590868,-4.374783515930176,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-4.155962944030762,-0.020060304552316666,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-0.03520069271326065,-3.452488660812378,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-0.008586647920310497,-4.812480926513672,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-0.0078995106741786,-5.281075954437256,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-0.5739996433258057,-0.8554079532623291,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-6.280980587005615,-0.0034304868895560503,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-6.5617899894714355,-0.006692072842270136,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-0.863186240196228,-0.5507522821426392,No,True
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-0.4352324604988098,-1.062403917312622,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-0.042692121118307114,-3.3122220039367676,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-2.1863298416137695,-0.12551771104335785,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-0.10667115449905396,-2.3271992206573486,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-0.022542966529726982,-4.062448501586914,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.01040865108370781,-4.7812113761901855,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-1.835060954093933,-0.1764649599790573,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-0.9568238258361816,-0.48820245265960693,No,False
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.006991159170866013,-5.249954700469971,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-0.21301507949829102,-1.679458737373352,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,-0.11025679856538773,-2.2655892372131348,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-2.4995694160461426,-0.09753621369600296,No,False
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-1.7574294805526733,-0.19420363008975983,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-0.053821876645088196,-2.952824354171753,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-7.343061923980713,-0.002158302580937743,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-0.0029326840303838253,-6.499934196472168,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-2.2184250354766846,-0.12000883370637894,No,True
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.011498372070491314,-4.781144618988037,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-0.14322081208229065,-2.046330690383911,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-0.1843797117471695,-1.8123910427093506,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-0.8286882638931274,-0.5808001160621643,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-0.09811080992221832,-2.4216177463531494,Yes,True
