Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
11,3,social-interactions,3,antonym,2,Chao is introducing obstacles in the path of Yan.,Is Chao helping Yan?,No,20.0,0,-5.46697998046875,-4.545525074005127,0.41324262817700674,0.8171107868353529,-5.880222608645757,-5.36263586084048,No,True,False,True
12,3,social-interactions,3,antonym,2,Chao is introducing obstacles in the path of Yan.,Is Chao hindering Yan?,Yes,20.0,0,-6.198244571685791,-7.98633337020874,-0.3180219630400343,-2.6236975093682604,-5.880222608645757,-5.36263586084048,Yes,True,True,True
13,4,social-interactions,4,antonym,1,Chao and Yan are working with each other.,Is Chao cooperating with Yan?,Yes,20.0,0,-5.814614772796631,-5.986586093902588,0.06560783584912588,-0.6239502330621081,-5.880222608645757,-5.36263586084048,Yes,True,True,True
14,4,social-interactions,4,antonym,1,Chao and Yan are working with each other.,Is Chao competing with Yan?,No,20.0,0,-5.517089366912842,-5.29248046875,0.36313324173291495,0.07015539209047983,-5.880222608645757,-5.36263586084048,No,True,True,False
15,4,social-interactions,4,antonym,2,Chao and Yan are working against each other.,Is Chao cooperating with Yan?,No,20.0,0,-6.669029235839844,-5.986654758453369,-0.788806627194087,-0.6240188976128893,-5.880222608645757,-5.36263586084048,No,True,False,True
16,4,social-interactions,4,antonym,2,Chao and Yan are working against each other.,Is Chao competing with Yan?,Yes,20.0,0,-5.831275463104248,-5.725973129272461,0.048947145541508696,-0.3633372684319811,-5.880222608645757,-5.36263586084048,No,False,True,True
17,5,social-interactions,5,antonym,1,Chao and Yan are helping each other.,Is Chao cooperating with Yan?,Yes,20.0,0,-4.844701290130615,-4.639325141906738,1.0355213185151415,0.7233107189337415,-5.880222608645757,-5.36263586084048,No,False,True,True
18,5,social-interactions,5,antonym,1,Chao and Yan are helping each other.,Is Chao competing with Yan?,No,20.0,0,-5.785897731781006,-4.488403797149658,0.09432487686475088,0.8742320636908216,-5.880222608645757,-5.36263586084048,No,True,False,True
19,5,social-interactions,5,antonym,2,Chao and Yan are hindering each other.,Is Chao cooperating with Yan?,No,20.0,0,-5.562353610992432,-3.841742992401123,0.3178689976533251,1.5208928684393568,-5.880222608645757,-5.36263586084048,No,True,False,True
20,5,social-interactions,5,antonym,2,Chao and Yan are hindering each other.,Is Chao competing with Yan?,Yes,20.0,0,-5.767231464385986,-5.283154487609863,0.11299114425977042,0.07948137323061655,-5.880222608645757,-5.36263586084048,No,False,True,True
21,6,social-interactions,6,antonym,1,Chao will be happy if Yan succeeds.,Is Chao cooperating with Yan?,Yes,20.0,0,-5.1501922607421875,-5.4113335609436035,0.7300303479035692,-0.04869770010312369,-5.880222608645757,-5.36263586084048,Yes,True,True,True
22,6,social-interactions,6,antonym,1,Chao will be happy if Yan succeeds.,Is Chao competing with Yan?,No,20.0,0,-5.502418041229248,-4.964322566986084,0.3778045674165087,0.39831329385439584,-5.880222608645757,-5.36263586084048,No,True,False,True
23,6,social-interactions,6,antonym,2,Chao will be happy if Yan fails.,Is Chao cooperating with Yan?,No,20.0,0,-5.696453094482422,-2.959442138671875,0.18376951416333487,2.403193722168605,-5.880222608645757,-5.36263586084048,No,True,False,True
24,6,social-interactions,6,antonym,2,Chao will be happy if Yan fails.,Is Chao competing with Yan?,Yes,20.0,0,-5.342586994171143,-5.216612815856934,0.5376356144746142,0.14602304498354624,-5.880222608645757,-5.36263586084048,No,False,True,True
25,7,social-interactions,7,antonym,1,Chao is avoiding Yan.,Is Chao evading Yan?,Yes,20.0,0,-5.433502197265625,-6.544295310974121,0.44672041138013174,-1.1816594501336413,-5.880222608645757,-5.36263586084048,Yes,True,True,True
26,7,social-interactions,7,antonym,1,Chao is avoiding Yan.,Is Chao chasing Yan?,No,20.0,0,-5.929948329925537,-3.932788848876953,-0.049725721279780366,1.4298470119635267,-5.880222608645757,-5.36263586084048,No,True,False,True
27,7,social-interactions,7,antonym,2,Chao is following Yan.,Is Chao evading Yan?,No,20.0,0,-5.07978630065918,-3.431931734085083,0.8004363079865771,1.9307041267553968,-5.880222608645757,-5.36263586084048,No,True,False,True
28,7,social-interactions,7,antonym,2,Chao is following Yan.,Is Chao chasing Yan?,Yes,20.0,0,-5.243178367614746,-2.9824845790863037,0.6370442410310106,2.380151281754176,-5.880222608645757,-5.36263586084048,No,False,False,False
29,8,social-interactions,8,antonym,1,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,20.0,1,-6.8116841316223145,-7.164336681365967,-1.1073029375076295,-2.0159561991691586,-5.704381194114685,-5.148380482196808,Yes,True,True,True
30,8,social-interactions,8,antonym,1,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao chasing Yan?,No,20.0,1,-6.281013011932373,-5.758947372436523,-0.5766318178176881,-0.6105668902397152,-5.704381194114685,-5.148380482196808,No,True,True,False
31,8,social-interactions,8,antonym,2,Chao will be successful if Chao and Yan run into each other.,Is Chao evading Yan?,No,20.0,1,-6.515166282653809,-6.833380222320557,-0.8107850885391237,-1.6849997401237484,-5.704381194114685,-5.148380482196808,Yes,False,True,False
32,8,social-interactions,8,antonym,2,Chao will be successful if Chao and Yan run into each other.,Is Chao chasing Yan?,Yes,20.0,1,-5.436430931091309,-5.618627071380615,0.2679502630233763,-0.470246589183807,-5.704381194114685,-5.148380482196808,Yes,True,True,True
33,9,social-interactions,9,antonym,1,Chao is hiding from Yan.,Is Chao evading Yan?,Yes,20.0,1,-6.055614948272705,-6.395627498626709,-0.35123375415802016,-1.2472470164299008,-5.704381194114685,-5.148380482196808,Yes,True,True,True
34,9,social-interactions,9,antonym,1,Chao is hiding from Yan.,Is Chao seeking Yan?,No,20.0,1,-4.5457682609558105,-4.276857852935791,1.1586129331588744,0.8715226292610172,-5.704381194114685,-5.148380482196808,No,True,True,False
35,9,social-interactions,9,antonym,2,Chao is searching for Yan.,Is Chao evading Yan?,No,20.0,1,-6.204061985015869,-5.096879005432129,-0.4996807909011842,0.05150147676467931,-5.704381194114685,-5.148380482196808,No,True,False,True
36,9,social-interactions,9,antonym,2,Chao is searching for Yan.,Is Chao seeking Yan?,Yes,20.0,1,-5.549008369445801,-6.2321271896362305,0.15537282466888414,-1.0837467074394223,-5.704381194114685,-5.148380482196808,Yes,True,True,True
37,10,social-interactions,10,antonym,1,Chao will be sad if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,20.0,1,-7.419064521789551,-7.778456687927246,-1.7146833276748659,-2.630076205730438,-5.704381194114685,-5.148380482196808,Yes,True,True,True
38,10,social-interactions,10,antonym,1,Chao will be sad if Chao and Yan run into each other.,Is Chao seeking Yan?,No,20.0,1,-6.453466415405273,-5.423924446105957,-0.7490852212905885,-0.2755439639091488,-5.704381194114685,-5.148380482196808,No,True,False,True
39,10,social-interactions,10,antonym,2,Chao will be happy if Chao and Yan run into each other.,Is Chao evading Yan?,No,20.0,1,-7.611639976501465,-7.5191473960876465,-1.90725878238678,-2.3707669138908383,-5.704381194114685,-5.148380482196808,No,True,True,False
40,10,social-interactions,10,antonym,2,Chao will be happy if Chao and Yan run into each other.,Is Chao seeking Yan?,Yes,20.0,1,-6.724247932434082,-5.533215045928955,-1.0198667383193971,-0.38483456373214686,-5.704381194114685,-5.148380482196808,No,False,False,False
41,11,social-interactions,11,variable swap,1,Chao is showing Yan how to ski.,Is Chao teaching Yan?,Yes,20.0,1,-5.92279577255249,-6.2435221672058105,-0.21841457843780532,-1.0951416850090023,-5.704381194114685,-5.148380482196808,Yes,True,True,True
42,11,social-interactions,11,variable swap,1,Chao is showing Yan how to ski.,Is Chao learning from Yan?,No,20.0,1,-5.443641662597656,-4.696293830871582,0.26073953151702867,0.4520866513252262,-5.704381194114685,-5.148380482196808,No,True,False,True
43,11,social-interactions,11,variable swap,2,Yan is showing Chao how to ski.,Is Chao teaching Yan?,No,20.0,1,-5.473034858703613,-4.087787628173828,0.23134633541107164,1.06059285402298,-5.704381194114685,-5.148380482196808,No,True,False,True
44,11,social-interactions,11,variable swap,2,Yan is showing Chao how to ski.,Is Chao learning from Yan?,Yes,20.0,1,-4.737342834472656,-4.845983028411865,0.9670383596420287,0.302397453784943,-5.704381194114685,-5.148380482196808,Yes,True,True,True
46,11,social-interactions,12,variable swap,1,Chao is showing Yan how to ski.,Is Yan teaching Chao?,No,20.0,1,-6.701259613037109,-5.66339111328125,-0.9968784189224245,-0.5150106310844418,-5.704381194114685,-5.148380482196808,No,True,False,True
48,11,social-interactions,12,variable swap,2,Yan is showing Chao how to ski.,Is Yan teaching Chao?,Yes,20.0,1,-6.047299861907959,-6.181443214416504,-0.34291866779327407,-1.0330627322196957,-5.704381194114685,-5.148380482196808,Yes,True,True,True
49,11,social-interactions,13,variable swap,1,Chao is showing Yan how to ski.,Is Yan learning from Chao?,Yes,20.0,1,-5.482574462890625,-5.179694175720215,0.22180673122405992,-0.03131369352340663,-5.704381194114685,-5.148380482196808,No,False,True,True
51,11,social-interactions,13,variable swap,2,Yan is showing Chao how to ski.,Is Yan learning from Chao?,No,20.0,1,-4.935389995574951,-4.733158111572266,0.7689911985397337,0.4152223706245426,-5.704381194114685,-5.148380482196808,No,True,True,False
53,12,social-interactions,14,antonym,1,Chao can ski better than Yan.,Is Chao teaching Yan?,Yes,20.0,1,-6.729801177978516,-6.931423187255859,-1.0254199838638307,-1.7830427050590512,-5.704381194114685,-5.148380482196808,Yes,True,True,True
54,12,social-interactions,14,antonym,1,Chao can ski better than Yan.,Is Chao learning from Yan?,No,20.0,1,-6.176849365234375,-5.675417900085449,-0.4724681711196901,-0.527037417888641,-5.704381194114685,-5.148380482196808,No,True,True,False
55,12,social-interactions,14,antonym,2,Chao can ski worse than Yan.,Is Chao teaching Yan?,No,20.0,1,-7.177107810974121,-6.898841381072998,-1.4727266168594362,-1.7504608988761898,-5.704381194114685,-5.148380482196808,No,True,True,False
56,12,social-interactions,14,antonym,2,Chao can ski worse than Yan.,Is Chao learning from Yan?,Yes,20.0,1,-5.829737186431885,-5.20526123046875,-0.12535599231719985,-0.05688074827194178,-5.704381194114685,-5.148380482196808,No,False,False,False
58,12,social-interactions,15,antonym,1,Chao can ski better than Yan.,Is Yan teaching Chao?,No,20.0,2,-7.005613803863525,-6.949673652648926,-1.240038471221924,-1.748555734157562,-5.7655753326416015,-5.201117918491364,No,True,True,False
60,12,social-interactions,15,antonym,2,Chao can ski worse than Yan.,Is Yan teaching Chao?,Yes,20.0,2,-7.178048610687256,-6.47150993347168,-1.4124732780456544,-1.2703920149803158,-5.7655753326416015,-5.201117918491364,No,False,False,False
61,12,social-interactions,16,antonym,1,Chao can ski better than Yan.,Is Yan learning from Chao?,Yes,20.0,2,-5.979729652404785,-5.595738410949707,-0.21415431976318366,-0.3946204924583432,-5.7655753326416015,-5.201117918491364,No,False,True,True
63,12,social-interactions,16,antonym,2,Chao can ski worse than Yan.,Is Yan learning from Chao?,No,20.0,2,-5.250682830810547,-4.91315221786499,0.5148925018310546,0.2879657006263736,-5.7655753326416015,-5.201117918491364,No,True,True,False
73,15,social-interactions,19,antonym,1,Chao is providing Yan with false information.,Is Chao deceiving Yan?,Yes,20.0,2,-5.431851387023926,-7.0605268478393555,0.3337239456176757,-1.8594089293479916,-5.7655753326416015,-5.201117918491364,Yes,True,True,True
74,15,social-interactions,19,antonym,1,Chao is providing Yan with false information.,Is Chao helping Yan?,No,20.0,2,-5.810710430145264,-5.27565336227417,-0.04513509750366218,-0.07453544378280608,-5.7655753326416015,-5.201117918491364,No,True,True,False
75,15,social-interactions,19,antonym,2,Chao is providing Yan with accurate information.,Is Chao deceiving Yan?,No,20.0,2,-5.703368663787842,-3.936539888381958,0.062206668853759695,1.2645780301094058,-5.7655753326416015,-5.201117918491364,No,True,False,True
76,15,social-interactions,19,antonym,2,Chao is providing Yan with accurate information.,Is Chao helping Yan?,Yes,20.0,2,-6.0492939949035645,-7.476100921630859,-0.28371866226196296,-2.2749830031394955,-5.7655753326416015,-5.201117918491364,Yes,True,True,True
77,16,social-interactions,20,antonym,1,Chao is providing Yan with misleading information.,Is Chao deceiving Yan?,Yes,20.0,2,-5.124362945556641,-6.658843517303467,0.6412123870849609,-1.457725598812103,-5.7655753326416015,-5.201117918491364,Yes,True,True,True
78,16,social-interactions,20,antonym,1,Chao is providing Yan with misleading information.,Is Chao helping Yan?,No,20.0,2,-5.26741361618042,-4.275352954864502,0.49816171646118157,0.9257649636268619,-5.7655753326416015,-5.201117918491364,No,True,False,True
79,16,social-interactions,20,antonym,2,Chao is providing Yan with useful information.,Is Chao deceiving Yan?,No,20.0,2,-5.285123348236084,-3.294241189956665,0.4804519844055175,1.9068767285346988,-5.7655753326416015,-5.201117918491364,No,True,False,True
80,16,social-interactions,20,antonym,2,Chao is providing Yan with useful information.,Is Chao helping Yan?,Yes,20.0,2,-5.527347087860107,-7.192648887634277,0.23822824478149407,-1.9915309691429135,-5.7655753326416015,-5.201117918491364,Yes,True,True,True
81,17,social-interactions,21,antonym,1,Chao is directing Yan toward the wrong path.,Is Chao deceiving Yan?,Yes,20.0,2,-5.567360877990723,-6.465393543243408,0.19821445465087884,-1.2642756247520444,-5.7655753326416015,-5.201117918491364,Yes,True,True,True
82,17,social-interactions,21,antonym,1,Chao is directing Yan toward the wrong path.,Is Chao helping Yan?,No,20.0,2,-5.514777660369873,-5.163576602935791,0.25079767227172844,0.03754131555557283,-5.7655753326416015,-5.201117918491364,No,True,True,False
83,17,social-interactions,21,antonym,2,Chao is directing Yan toward the correct path.,Is Chao deceiving Yan?,No,20.0,2,-5.6068854331970215,-5.2138214111328125,0.15868989944458,-0.012703492641448655,-5.7655753326416015,-5.201117918491364,No,True,True,False
84,17,social-interactions,21,antonym,2,Chao is directing Yan toward the correct path.,Is Chao helping Yan?,Yes,20.0,2,-5.563849449157715,-6.967136859893799,0.20172588348388665,-1.766018941402435,-5.7655753326416015,-5.201117918491364,Yes,True,True,True
85,18,social-interactions,22,other,1,Chao is forcing Yan to act in a certain way.,Is Chao coercing Yan?,Yes,20.0,2,-6.634524822235107,-7.171958923339844,-0.8689494895935059,-1.97084100484848,-5.7655753326416015,-5.201117918491364,Yes,True,True,True
86,18,social-interactions,22,other,1,Chao is forcing Yan to act in a certain way.,Is Chao helping Yan?,No,20.0,2,-5.331360816955566,-3.7136709690093994,0.4342145156860351,1.4874469494819644,-5.7655753326416015,-5.201117918491364,No,True,False,True
87,18,social-interactions,22,other,2,Chao is advising Yan to act in a certain way.,Is Chao coercing Yan?,No,20.0,2,-6.8461012840271,-5.10550594329834,-1.0805259513854981,0.095611975193024,-5.7655753326416015,-5.201117918491364,No,True,False,True
88,18,social-interactions,22,other,2,Chao is advising Yan to act in a certain way.,Is Chao helping Yan?,Yes,20.0,2,-6.24653434753418,-6.604734420776367,-0.4809590148925782,-1.4036165022850033,-5.7655753326416015,-5.201117918491364,Yes,True,True,True
89,19,social-interactions,23,antonym,1,Chao is disempowering Yan.,Is Chao coercing Yan?,Yes,20.0,2,-6.479601860046387,-5.052703857421875,-0.7140265274047852,0.14841406106948885,-5.7655753326416015,-5.201117918491364,No,False,False,False
90,19,social-interactions,23,antonym,1,Chao is disempowering Yan.,Is Chao helping Yan?,No,20.0,2,-5.7721428871154785,-3.7175486087799072,-0.006567554473877024,1.4835693097114566,-5.7655753326416015,-5.201117918491364,No,True,False,True
91,19,social-interactions,23,antonym,2,Chao is empowering Yan.,Is Chao coercing Yan?,No,20.0,2,-6.475883960723877,-5.240917682647705,-0.7103086280822755,-0.03979976415634123,-5.7655753326416015,-5.201117918491364,No,True,False,True
92,19,social-interactions,23,antonym,2,Chao is empowering Yan.,Is Chao helping Yan?,Yes,20.0,2,-4.49201774597168,-5.183049201965332,1.2735575866699218,0.018068716526031814,-5.7655753326416015,-5.201117918491364,Yes,True,True,True
93,20,social-interactions,24,antonym,1,Chao is making Yan feel worse.,Is Chao coercing Yan?,Yes,20.0,3,-4.607449531555176,-4.248719692230225,1.1401481151580812,1.0399060297012328,-5.747597646713257,-5.288625721931457,No,False,True,True
94,20,social-interactions,24,antonym,1,Chao is making Yan feel worse.,Is Chao helping Yan?,No,20.0,3,-4.4194655418396,-2.455698251724243,1.3281321048736574,2.8329274702072142,-5.747597646713257,-5.288625721931457,No,True,False,True
95,20,social-interactions,24,antonym,2,Chao is making Yan feel better.,Is Chao coercing Yan?,No,20.0,3,-5.459598541259766,-4.663967132568359,0.2879991054534914,0.624658589363098,-5.747597646713257,-5.288625721931457,No,True,False,True
96,20,social-interactions,24,antonym,2,Chao is making Yan feel better.,Is Chao helping Yan?,Yes,20.0,3,-4.713305473327637,-5.220994472503662,1.0342921733856203,0.0676312494277953,-5.747597646713257,-5.288625721931457,Yes,True,True,True
97,21,social-interactions,25,other,1,Yan is upset about Chao's presence.,Is Chao coercing Yan?,Yes,20.0,3,-5.375853061676025,-3.4794516563415527,0.3717445850372316,1.8091740655899047,-5.747597646713257,-5.288625721931457,No,False,False,False
98,21,social-interactions,25,other,1,Yan is upset about Chao's presence.,Is Chao helping Yan?,No,20.0,3,-4.980059623718262,-2.952115535736084,0.7675380229949953,2.3365101861953734,-5.747597646713257,-5.288625721931457,No,True,False,True
99,21,social-interactions,25,other,2,Yan is grateful for Chao's presence.,Is Chao coercing Yan?,No,20.0,3,-5.655611515045166,-4.038109302520752,0.091986131668091,1.2505164194107055,-5.747597646713257,-5.288625721931457,No,True,False,True
100,21,social-interactions,25,other,2,Yan is grateful for Chao's presence.,Is Chao helping Yan?,Yes,20.0,3,-3.78309965133667,-4.793757438659668,1.964497995376587,0.49486828327178944,-5.747597646713257,-5.288625721931457,Yes,True,True,True
101,22,social-interactions,26,antonym,1,Chao is being considerate towards Yan.,Is Chao respecting Yan?,Yes,20.0,3,-4.74422025680542,-7.007294654846191,1.003377389907837,-1.718668932914734,-5.747597646713257,-5.288625721931457,Yes,True,True,True
102,22,social-interactions,26,antonym,1,Chao is being considerate towards Yan.,Is Chao insulting Yan?,No,20.0,3,-5.711203098297119,-3.6845366954803467,0.03639454841613787,1.6040890264511107,-5.747597646713257,-5.288625721931457,No,True,False,True
103,22,social-interactions,26,antonym,2,Chao is being dismissive towards Yan.,Is Chao respecting Yan?,No,20.0,3,-6.193114280700684,-5.334185600280762,-0.4455166339874266,-0.045559878349304306,-5.747597646713257,-5.288625721931457,No,True,False,True
104,22,social-interactions,26,antonym,2,Chao is being dismissive towards Yan.,Is Chao insulting Yan?,Yes,20.0,3,-6.764452934265137,-8.524759292602539,-1.0168552875518797,-3.2361335706710816,-5.747597646713257,-5.288625721931457,Yes,True,True,True
105,23,social-interactions,27,antonym,1,Chao is being polite towards Yan.,Is Chao respecting Yan?,Yes,20.0,3,-4.378798961639404,-5.885560512542725,1.3687986850738527,-0.5969347906112672,-5.747597646713257,-5.288625721931457,Yes,True,True,True
106,23,social-interactions,27,antonym,1,Chao is being polite towards Yan.,Is Chao insulting Yan?,No,20.0,3,-6.062356472015381,-3.1434266567230225,-0.31475882530212385,2.145199065208435,-5.747597646713257,-5.288625721931457,No,True,False,True
107,23,social-interactions,27,antonym,2,Chao is being rude towards Yan.,Is Chao respecting Yan?,No,20.0,3,-6.12034273147583,-3.225825786590576,-0.37274508476257306,2.0627999353408812,-5.747597646713257,-5.288625721931457,No,True,False,True
108,23,social-interactions,27,antonym,2,Chao is being rude towards Yan.,Is Chao insulting Yan?,Yes,20.0,3,-6.924666404724121,-6.8566741943359375,-1.177068758010864,-1.56804847240448,-5.747597646713257,-5.288625721931457,No,False,True,True
109,24,social-interactions,28,antonym,1,Yan enjoys interacting with Chao.,Is Chao respecting Yan?,Yes,20.0,3,-6.275365829467773,-7.546562671661377,-0.5277681827545164,-2.2579369497299195,-5.747597646713257,-5.288625721931457,Yes,True,True,True
110,24,social-interactions,28,antonym,1,Yan enjoys interacting with Chao.,Is Chao insulting Yan?,No,20.0,3,-7.139866828918457,-6.260630130767822,-1.3922691822052,-0.9720044088363649,-5.747597646713257,-5.288625721931457,No,True,False,True
111,24,social-interactions,28,antonym,2,Yan hates interacting with Chao.,Is Chao respecting Yan?,No,20.0,3,-6.471457481384277,-7.2595133781433105,-0.7238598346710203,-1.9708876562118531,-5.747597646713257,-5.288625721931457,Yes,False,True,False
112,24,social-interactions,28,antonym,2,Yan hates interacting with Chao.,Is Chao insulting Yan?,Yes,20.0,3,-7.810886859893799,-6.550126552581787,-2.063289213180542,-1.2615008306503297,-5.747597646713257,-5.288625721931457,No,False,False,False
113,25,social-interactions,29,antonym,1,Chao remarks that Yan is cute.,Is Chao flirting with Yan?,Yes,20.0,3,-7.393247127532959,-5.923935413360596,-1.645649480819702,-0.6353096914291383,-5.747597646713257,-5.288625721931457,No,False,False,False
114,25,social-interactions,29,antonym,1,Chao remarks that Yan is cute.,Is Chao insulting Yan?,No,20.0,3,-7.266007423400879,-5.457777500152588,-1.518409776687622,-0.16915177822113048,-5.747597646713257,-5.288625721931457,No,True,False,True
115,25,social-interactions,29,antonym,2,Chao remarks that Yan is ugly.,Is Chao flirting with Yan?,No,20.0,3,-7.21744966506958,-4.874934673309326,-1.469852018356323,0.41369104862213124,-5.747597646713257,-5.288625721931457,No,True,False,True
116,25,social-interactions,29,antonym,2,Chao remarks that Yan is ugly.,Is Chao insulting Yan?,Yes,20.0,3,-6.4744768142700195,-6.560662269592285,-0.7268791675567625,-1.2720365476608277,-5.747597646713257,-5.288625721931457,Yes,True,True,True
117,26,social-interactions,30,antonym,1,Chao makes playful comments about Yan.,Is Chao flirting with Yan?,Yes,20.0,4,-5.905010223388672,-5.944589614868164,-0.09949326992034901,-0.5383724975585942,-5.805516953468323,-5.40621711730957,Yes,True,True,True
118,26,social-interactions,30,antonym,1,Chao makes playful comments about Yan.,Is Chao insulting Yan?,No,20.0,4,-5.779690742492676,-5.5940961837768555,0.02582621097564708,-0.18787906646728558,-5.805516953468323,-5.40621711730957,No,True,True,False
119,26,social-interactions,30,antonym,2,Chao makes hurtful comments about Yan.,Is Chao flirting with Yan?,No,20.0,4,-5.27357292175293,-4.232741355895996,0.5319440317153932,1.1734757614135738,-5.805516953468323,-5.40621711730957,No,True,False,True
120,26,social-interactions,30,antonym,2,Chao makes hurtful comments about Yan.,Is Chao insulting Yan?,Yes,20.0,4,-5.210544586181641,-6.967478275299072,0.5949723672866822,-1.5612611579895024,-5.805516953468323,-5.40621711730957,Yes,True,True,True
121,27,social-interactions,31,other,1,Chao is joking about Yan.,Is Chao teasing Yan?,Yes,20.0,4,-6.103606700897217,-7.666184902191162,-0.29808974742889394,-2.2599677848815922,-5.805516953468323,-5.40621711730957,Yes,True,True,True
122,27,social-interactions,31,other,1,Chao is joking about Yan.,Is Chao comforting Yan?,No,20.0,4,-5.709336280822754,-4.758269786834717,0.09618067264556895,0.6479473304748531,-5.805516953468323,-5.40621711730957,No,True,False,True
123,27,social-interactions,31,other,2,Chao is consoling Yan.,Is Chao teasing Yan?,No,20.0,4,-6.82496452331543,-3.3797051906585693,-1.0194475698471068,2.0265119266510006,-5.805516953468323,-5.40621711730957,No,True,False,True
124,27,social-interactions,31,other,2,Chao is consoling Yan.,Is Chao comforting Yan?,Yes,20.0,4,-5.2119340896606445,-5.988962650299072,0.5935828638076783,-0.5827455329895024,-5.805516953468323,-5.40621711730957,Yes,True,True,True
125,28,social-interactions,32,antonym,1,"When interacting with Yan, Chao is being annoying.",Is Chao teasing Yan?,Yes,20.0,4,-6.583678245544434,-4.6214423179626465,-0.7781612920761107,0.7847747993469234,-5.805516953468323,-5.40621711730957,No,False,False,False
126,28,social-interactions,32,antonym,1,"When interacting with Yan, Chao is being annoying.",Is Chao comforting Yan?,No,20.0,4,-6.377263069152832,-3.9804463386535645,-0.5717461156845092,1.4257707786560054,-5.805516953468323,-5.40621711730957,No,True,False,True
127,28,social-interactions,32,antonym,2,"When interacting with Yan, Chao is being supportive.",Is Chao teasing Yan?,No,20.0,4,-7.449220657348633,-3.6493589878082275,-1.64370370388031,1.7568581295013423,-5.805516953468323,-5.40621711730957,No,True,False,True
128,28,social-interactions,32,antonym,2,"When interacting with Yan, Chao is being supportive.",Is Chao comforting Yan?,Yes,20.0,4,-5.887089252471924,-7.272742748260498,-0.08157229900360097,-1.8665256309509282,-5.805516953468323,-5.40621711730957,Yes,True,True,True
129,29,social-interactions,33,antonym,1,"When interacting with Yan, Chao is being callous.",Is Chao teasing Yan?,Yes,20.0,4,-6.272062301635742,-3.6623899936676025,-0.4665453481674193,1.7438271236419673,-5.805516953468323,-5.40621711730957,No,False,False,False
130,29,social-interactions,33,antonym,1,"When interacting with Yan, Chao is being callous.",Is Chao comforting Yan?,No,20.0,4,-6.643620014190674,-3.284437417984009,-0.838103060722351,2.121779699325561,-5.805516953468323,-5.40621711730957,No,True,False,True
