property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.9109976291656494,-5.274322032928467,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-1.409952163696289,-4.8404717445373535,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-1.7241532802581787,-4.12037992477417,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.7027408480644226,-5.5279717445373535,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-2.3231301307678223,-4.684117794036865,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-1.7325071096420288,-4.901483535766602,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-1.9024182558059692,-2.810797929763794,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-1.7228193283081055,-4.62201452255249,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-1.024788737297058,-6.457353591918945,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.134603261947632,-2.105830669403076,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-1.080845832824707,-3.3678531646728516,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.8017029166221619,-5.689901828765869,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-2.195399522781372,-1.2071354389190674,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.3834298253059387,-5.271185874938965,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.9892903566360474,-5.929405212402344,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-1.2434905767440796,-1.9950826168060303,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-1.6633936166763306,-2.5094127655029297,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-3.4294052124023438,-1.0038284063339233,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-0.9846404194831848,-5.151176929473877,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-1.806929588317871,-3.6841177940368652,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-1.235390305519104,-5.428332328796387,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.45815443992614746,-5.804405212402344,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-1.3871291875839233,-3.226405382156372,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.4628623425960541,-5.677118301391602,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-1.8116307258605957,-3.5565714836120605,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-1.0914199352264404,-5.461377143859863,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.6704146862030029,-8.149458885192871,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-2.6476354598999023,-6.021185874938965,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.6752755641937256,-6.616905212402344,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-1.4143863916397095,-3.3853089809417725,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-1.0917304754257202,-4.927118301391602,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-1.4274358749389648,-3.7092928886413574,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.534520149230957,-8.242853164672852,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-1.6344127655029297,-2.729222059249878,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.6762776374816895,-6.388653755187988,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.9545021057128906,-4.928332328796387,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-2.4103002548217773,-2.1338043212890625,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-1.7596032619476318,-3.9502761363983154,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-1.7852007150650024,-2.3713998794555664,Yes,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.4613751471042633,-4.392519474029541,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-2.114935874938965,-2.900503158569336,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-1.8862159252166748,-1.6692806482315063,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-4.243284702301025,-0.7933306694030762,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.8702054619789124,-8.232940673828125,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.8375529646873474,-5.209863185882568,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.5302196145057678,-5.995659351348877,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-1.3386768102645874,-5.027535915374756,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-4.37037992477417,-1.1065260171890259,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-3.257899522781372,-1.3609267473220825,No,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-0.9127594828605652,-4.581623077392578,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.7985687255859375,-4.678332328796387,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-1.3978993892669678,-3.3053531646728516,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.7271159291267395,-4.494429588317871,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-2.819375514984131,-1.0192625522613525,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-1.5369662046432495,-2.697103261947632,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.5382760763168335,-6.638653755187988,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-0.5163388252258301,-7.73824405670166,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.9738304615020752,-6.737490653991699,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-1.2200021743774414,-4.120082378387451,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.7084378004074097,-7.077210903167725,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-3.662848949432373,-1.7048687934875488,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.758266806602478,-6.831623077392578,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.47107064723968506,-6.024322032928467,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-1.5938969850540161,-2.5572662353515625,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-3.2560195922851562,-2.0722880363464355,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-1.1199268102645874,-3.7145423889160156,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-1.846449613571167,-1.6291842460632324,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-1.7869662046432495,-3.851405382156372,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-2.708994150161743,-3.2751338481903076,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-1.4777634143829346,-3.9785380363464355,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-1.3603135347366333,-7.37037992477417,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-1.1149358749389648,-5.990243911743164,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-2.0418801307678223,-2.138110399246216,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.9780754446983337,-7.22202730178833,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-1.237743854522705,-7.215669631958008,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-1.2643409967422485,-7.772363185882568,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-2.083685874938965,-4.771792888641357,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-1.9203035831451416,-1.922371745109558,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-1.555235743522644,-5.5166401863098145,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-1.9889522790908813,-2.057426929473877,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.42344343662261963,-4.646185874938965,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-1.0948227643966675,-6.420440196990967,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-1.9783532619476318,-4.5876336097717285,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-2.5804390907287598,-3.8038854598999023,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-4.041958332061768,-1.3425776958465576,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-3.350893497467041,-1.4260022640228271,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-1.0341064929962158,-3.6048262119293213,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-1.2771716117858887,-3.4033563137054443,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-1.8283904790878296,-2.869429588317871,Yes,False
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-3.090035915374756,-3.685688018798828,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-1.4684046506881714,-3.682879686355591,Yes,False
can be long,a boat,'',Can a boat be long?,Yes,random,-1.6854804754257202,-4.776483535766602,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-1.9152634143829346,-2.418330669403076,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-2.0246822834014893,-4.240832328796387,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.7076678276062012,-4.764710903167725,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-1.7503819465637207,-1.8764533996582031,Yes,False
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.997753918170929,-5.640705108642578,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-2.4449033737182617,-1.4807183742523193,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-2.3408563137054443,-3.5918805599212646,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-1.331493854522705,-3.2621893882751465,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-0.9800276160240173,-5.556190013885498,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-2.7728993892669678,-1.9255125522613525,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-0.38522934913635254,-7.578205108642578,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-1.5941319465637207,-2.588003158569336,Yes,False
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-0.8934677839279175,-7.9475626945495605,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-4.273403167724609,-1.7606302499771118,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.9314167499542236,-6.665647506713867,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-1.9892903566360474,-3.6815714836120605,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-3.293102502822876,-1.5209810733795166,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-1.1094552278518677,-6.146185874938965,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-3.5978002548217773,-2.1023385524749756,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-2.2906627655029297,-2.1981301307678223,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-0.8686901926994324,-7.745082378387451,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-3.779003858566284,-2.1027634143829346,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-2.1484034061431885,-3.088350534439087,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-2.9163906574249268,-2.386733055114746,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-1.5735247135162354,-6.083040237426758,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-3.711822271347046,-1.5044037103652954,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-1.2038494348526,-6.330019474029541,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-0.7199651598930359,-3.5074033737182617,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-3.8608365058898926,-2.490244150161743,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.8492816686630249,-6.172430038452148,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-0.9938837289810181,-3.556929588317871,Yes,False
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-1.9797747135162354,-3.3323535919189453,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.8639463782310486,-7.63633394241333,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.7866775393486023,-7.3568501472473145,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.7204295992851257,-8.486688613891602,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-2.021494150161743,-2.519493818283081,Yes,False
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.9253730177879333,-5.923336505889893,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-1.7436901330947876,-2.588676929473877,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-2.0420336723327637,-3.1053595542907715,Yes,False
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-0.7426251769065857,-4.862490653991699,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.8110883831977844,-5.957353591918945,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.5256796479225159,-5.9940714836120605,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-3.080845832824707,-3.2411134243011475,Yes,False
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-0.8580909967422485,-5.208040237426758,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-1.311896800994873,-5.713003158569336,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-0.6354721188545227,-5.588003158569336,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-2.0563838481903076,-3.4645423889160156,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-2.5848634243011475,-1.8271195888519287,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-2.525503158569336,-2.4341177940368652,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-2.302744150161743,-3.0575826168060303,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-1.5544053316116333,-5.023877143859863,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-0.5949651598930359,-4.458685874938965,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-3.5699033737182617,-3.698715925216675,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-1.7084810733795166,-5.21720027923584,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-0.8362154960632324,-2.9645423889160156,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-1.2441078424453735,-5.444775581359863,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-1.5979342460632324,-4.308899879455566,Yes,False
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-1.0238771438598633,-3.837240695953369,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.5434296131134033,-6.728147506713867,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-2.9812793731689453,-1.6642627716064453,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,-1.7078813314437866,-3.1695852279663086,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-0.742724597454071,-3.8395423889160156,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-1.2785996198654175,-3.4613771438598633,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-1.008711814880371,-3.7349300384521484,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-2.4773385524749756,-3.886215925216675,Yes,False
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-1.8853089809417725,-5.527535915374756,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-2.1369683742523193,-3.886733055114746,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-1.672011375427246,-8.709553718566895,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-1.6757439374923706,-5.430784702301025,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-2.0277605056762695,-3.5288503170013428,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-2.557426929473877,-2.559695243835449,Yes,False
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-1.3710147142410278,-6.348699569702148,Yes,True
