property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-2.7216696739196777,-3.662848949432373,Yes,False
can be folded,a finger,'',Can a finger be folded?,No,random,-2.458685874938965,-2.4916493892669678,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-2.261333703994751,-3.8608365058898926,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-2.6503214836120605,-3.449233055114746,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-1.9568907022476196,-3.7614824771881104,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-1.6307162046432495,-3.4919052124023438,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-2.614546775817871,-3.690777063369751,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-3.0353760719299316,-4.1038126945495605,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-2.469536781311035,-2.2413854598999023,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-2.5105443000793457,-4.441626071929932,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-2.4905428886413574,-3.0083658695220947,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-2.28938627243042,-3.8231301307678223,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-1.8684322834014893,-4.451153755187988,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-2.0272645950317383,-3.076690435409546,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-1.9792944192886353,-4.2600626945495605,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-2.5672476291656494,-2.382899522781372,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-2.1467928886413574,-3.3353993892669678,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-2.515718936920166,-4.009397506713867,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-2.6248373985290527,-3.925743818283081,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-1.7421534061431885,-3.8359034061431885,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-2.5541493892669678,-2.9781627655029297,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-2.2183609008789062,-3.2193195819854736,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-2.475348949432373,-3.1652634143829346,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-2.1011533737182617,-4.868690013885498,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-2.5943195819854736,-3.8684322834014893,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-2.5707459449768066,-4.161199569702148,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-2.0090134143829346,-3.8988771438598633,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-2.857940435409546,-2.363243818283081,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-2.45624041557312,-3.365832567214966,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-2.906569480895996,-3.561840295791626,Yes,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-2.421968936920166,-3.775357723236084,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-2.5341696739196777,-2.2234976291656494,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-2.3359034061431885,-2.338350534439087,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-2.8973634243011475,-2.4926271438598633,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-1.767519235610962,-3.5359976291656494,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-1.806383728981018,-3.6060450077056885,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-1.823904275894165,-3.6622695922851562,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-2.5804390907287598,-2.865244150161743,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-3.4614858627319336,-1.900647759437561,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-2.527264356613159,-2.4329726696014404,No,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-2.9103760719299316,-3.6482677459716797,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-2.440777063369751,-3.9328982830047607,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-1.745733380317688,-4.066626071929932,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-2.2405428886413574,-3.0208680629730225,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-2.5842642784118652,-2.0107080936431885,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-2.1203982830047607,-3.267519235610962,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-2.1381001472473145,-4.2943501472473145,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-1.9698227643966675,-4.389710903167725,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-1.7008638381958008,-4.137529373168945,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-2.322103261947632,-3.573432207107544,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-1.7583659887313843,-3.776176929473877,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-2.8085145950317383,-3.326153516769409,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-2.211958646774292,-3.878277063369751,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-2.0353002548217773,-3.8973634243011475,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-2.6728901863098145,-1.9432162046432495,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-2.958685874938965,-2.070399522781372,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-2.60188627243042,-3.5557847023010254,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-2.578205108642578,-2.4728002548217773,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-2.613952159881592,-3.350893497467041,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-2.382899522781372,-2.946716070175171,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-2.2250638008117676,-2.882655382156372,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-2.4416260719299316,-5.696211814880371,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-2.0641796588897705,-3.738952159881592,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-2.9287774562835693,-2.1266796588897705,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-2.206623077392578,-4.240832328796387,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-1.971803903579712,-4.0443501472473145,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-3.100273609161377,-5.763653755187988,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-3.1550776958465576,-3.738243818283081,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-2.368490695953369,-2.432426929473877,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-2.7795491218566895,-3.5984976291656494,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-2.5036849975585938,-3.867393970489502,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-2.0713043212890625,-3.4959216117858887,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-2.1068501472473145,-5.078205108642578,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-3.070504665374756,-4.7306904792785645,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-3.352461814880371,-2.7661800384521484,No,False
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-3.409558057785034,-1.9686546325683594,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-3.1333658695220947,-2.3232836723327637,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-2.431607723236084,-4.203205108642578,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-2.3351354598999023,-3.2898385524749756,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-2.682262897491455,-3.237095832824707,Yes,False
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-2.682426929473877,-3.3252761363983154,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-2.889190435409546,-3.2228002548217773,Yes,False
can be long,a boat,'',Can a boat be long?,Yes,random,-2.160654306411743,-3.163393497467041,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-2.3766796588897705,-2.551452159881592,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-2.9794580936431885,-3.937819480895996,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-1.6637769937515259,-4.985836505889893,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-3.1516482830047607,-3.0613276958465576,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-1.5136535167694092,-3.9079296588897705,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-2.9905428886413574,-2.8051271438598633,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-2.5777158737182617,-3.7529196739196777,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-3.0871822834014893,-3.7147645950317383,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-2.015705108642578,-5.390705108642578,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-2.806753158569336,-2.761733055114746,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-2.1787774562835693,-3.9280142784118652,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-2.895202159881592,-2.694375514984131,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-2.2363290786743164,-4.725273609161377,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-3.381875514984131,-3.196716070175171,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-2.689901828765869,-4.662773609161377,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-2.784558057785034,-3.6609976291656494,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-3.031569480895996,-2.83124041557312,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-2.6177358627319336,-4.88633394241333,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-2.9886035919189453,-2.319375514984131,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-2.713512897491455,-3.277862310409546,Yes,False
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-2.5923726558685303,-4.437110900878906,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-3.003308057785034,-3.4438138008117676,Yes,False
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-2.8768579959869385,-3.5459954738616943,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-3.1714658737182617,-2.690808057785034,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-3.426452159881592,-4.208685874938965,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-3.2600629329681396,-3.4554390907287598,Yes,False
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-2.235413074493408,-4.194023609161377,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-2.425579786300659,-3.5744407176971436,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-3.3682847023010254,-2.494926929473877,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-2.826242446899414,-4.595249652862549,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-3.471151828765869,-3.071211814880371,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-2.9475629329681396,-3.701153516769409,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-2.3252084255218506,-4.5913543701171875,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-2.5217642784118652,-4.69883394241333,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-2.352461814880371,-4.5431904792785645,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-3.2193195819854736,-3.9424498081207275,Yes,False
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-2.499340295791626,-3.8478002548217773,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-1.8713271617889404,-3.833040237426758,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-3.223154306411743,-2.694643497467041,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-1.8574035167694092,-3.3779196739196777,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-2.2427358627319336,-4.576153755187988,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-2.7988290786743164,-4.696211814880371,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-2.347058057785034,-3.5074033737182617,Yes,False
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-3.1113290786743164,-3.8989858627319336,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-2.2281477451324463,-5.201153755187988,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-2.539961814880371,-3.9357991218566895,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-2.581623077392578,-3.600893497467041,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-2.2170491218566895,-3.127518892288208,Yes,False
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-2.861269235610962,-2.490832567214966,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-2.6764161586761475,-3.931607723236084,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-2.529003858566284,-3.673769235610962,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-2.4361226558685303,-2.7389161586761475,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-3.087240695953369,-4.0565714836120605,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-2.2294580936431885,-4.330019474029541,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-2.6975629329681396,-4.170440196990967,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-2.122753858566284,-3.378308057785034,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-2.3046534061431885,-3.1514835357666016,Yes,False
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-2.8014161586761475,-4.4181904792785645,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-2.4283041954040527,-4.498622894287109,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-2.7476043701171875,-3.0864858627319336,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,-2.6238276958465576,-3.332702159881592,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-2.038525342941284,-3.6375293731689453,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-2.758711814880371,-2.7652158737182617,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-2.609468936920166,-3.7746822834014893,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-3.0851354598999023,-2.994429588317871,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-2.1038906574249268,-5.277042388916016,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-2.8840134143829346,-4.525850296020508,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-2.1835145950317383,-3.5012402534484863,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-2.088003158569336,-4.996617794036865,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-3.319375514984131,-4.243284702301025,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-2.7389161586761475,-3.7185873985290527,Yes,False
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-2.688286781311035,-4.206623077392578,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-2.5478901863098145,-3.255080461502075,Yes,False
