property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-3.0082459449768066,-4.263653755187988,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-4.305708408355713,-4.580019474029541,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-3.4189584255218506,-4.296465873718262,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-3.5170865058898926,-3.527296781539917,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-3.266663074493408,-4.265705108642578,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-4.426452159881592,-3.4187464714050293,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-3.820504665374756,-4.083685874938965,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-3.2919580936431885,-3.927744150161743,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-3.346963405609131,-3.872191905975342,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-2.7607080936431885,-4.019123077392578,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-4.112490653991699,-4.37037992477417,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-4.5565714836120605,-3.2011661529541016,No,False
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-4.14979362487793,-4.957000732421875,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-2.9863290786743164,-4.019853591918945,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-3.867393970489502,-4.247524261474609,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-4.647363185882568,-3.5119683742523193,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-4.62037992477417,-3.8884055614471436,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-4.146792888641357,-3.918330669403076,No,False
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-4.083685874938965,-3.4489824771881104,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-5.055784702301025,-3.560997724533081,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-3.880716323852539,-4.245921611785889,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-3.988952159881592,-3.9959216117858887,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-3.5139126777648926,-6.032749652862549,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-3.5443501472473145,-4.551452159881592,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-3.7234976291656494,-3.979222059249878,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,-3.282749652862549,-4.7943501472473145,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-2.426452159881592,-3.6822662353515625,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-3.6364824771881104,-5.153696060180664,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-4.020540237426758,-4.527296543121338,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-4.426452159881592,-3.9489824771881104,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,-3.4201626777648926,-4.075029373168945,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-3.716503858566284,-4.866385459899902,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-3.35188627243042,-3.8560450077056885,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-3.672913074493408,-5.176452159881592,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-3.883004665374756,-4.398403167724609,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-4.367563724517822,-4.649458408355713,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-4.671465873718262,-3.6822662353515625,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-3.4734976291656494,-4.1190714836120605,Yes,False
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-4.5005693435668945,-4.772363185882568,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-4.464796543121338,-4.467293739318848,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-4.152296543121338,-4.654793739318848,Yes,False
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-3.9334216117858887,-4.435024261474609,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-4.428885459899902,-4.059695243835449,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-3.2303595542907715,-4.2488298416137695,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-2.9193501472473145,-4.428885459899902,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-3.8553595542907715,-4.342293739318848,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-3.4109976291656494,-3.9194376468658447,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-4.490804195404053,-4.26133394241333,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-3.0756001472473145,-5.083040237426758,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-3.1297476291656494,-3.6364824771881104,Yes,False
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-2.910654306411743,-4.399740695953369,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-4.625532150268555,-5.164254665374756,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-3.1381001472473145,-5.638653755187988,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-5.526483535766602,-4.154493808746338,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-4.195117950439453,-5.229458332061768,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-3.1574902534484863,-4.151176929473877,Yes,False
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-3.563999652862549,-4.580019474029541,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-3.9506001472473145,-3.712240695953369,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-3.5201661586761475,-4.270540237426758,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-3.6807847023010254,-4.683421611785889,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-4.116385459899902,-3.6225242614746094,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-3.2627084255218506,-4.890705108642578,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-5.305784702301025,-4.184322357177734,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-2.809691905975342,-4.553885459899902,Yes,False
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-2.9422476291656494,-4.464542388916016,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-3.832000970840454,-4.476754665374756,Yes,False
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-3.591503858566284,-4.118284702301025,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-3.8527634143829346,-4.339796543121338,Yes,False
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-4.998072147369385,-5.595249652862549,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-4.772363185882568,-3.763110399246216,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-3.3353993892669678,-4.339796543121338,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-3.6656625270843506,-4.944775581359863,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-4.1068501472473145,-4.118284702301025,Yes,False
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-4.595249652862549,-4.616385459899902,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-4.680784702301025,-3.700610399246216,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-3.8881001472473145,-4.399740695953369,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-4.058421611785889,-4.560997486114502,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-3.72688627243042,-4.466031551361084,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-3.445504665374756,-4.583040237426758,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-3.341503858566284,-3.976405382156372,Yes,False
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-3.3057847023010254,-3.8100242614746094,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-3.038125514984131,-4.277296543121338,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-3.3682847023010254,-3.8709216117858887,Yes,False
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-2.684691905975342,-4.676452159881592,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-3.608961582183838,-4.630748748779297,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-3.188999652862549,-5.700029373168945,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-2.863952159881592,-4.368284702301025,Yes,False
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-3.5232677459716797,-4.770540237426758,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-3.350893497467041,-4.6197662353515625,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-3.013742446899414,-4.173336505889893,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-2.9334216117858887,-3.935997724533081,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-4.305784702301025,-3.5444376468658447,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-5.243284702301025,-3.26409912109375,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-3.8364858627319336,-4.863952159881592,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-3.524740695953369,-4.028850555419922,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-5.0466227531433105,-5.564901828765869,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-4.116385459899902,-4.620921611785889,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-3.6652634143829346,-4.652296543121338,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-3.5739824771881104,-4.560024261474609,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-3.132143497467041,-4.1529717445373535,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-3.2303595542907715,-4.248497486114502,Yes,False
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-3.779003858566284,-4.803885459899902,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-3.8988137245178223,-5.189901828765869,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-3.860413074493408,-3.9866890907287598,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,-4.143345832824707,-3.7614824771881104,No,False
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-4.3101043701171875,-4.081623077392578,No,False
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-4.116385459899902,-3.6369683742523193,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-4.251499652862549,-5.144123077392578,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-2.7303595542907715,-3.7319376468658447,Yes,False
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-2.7303595542907715,-5.245921611785889,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-2.3422937393188477,-4.842293739318848,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-3.4735605716705322,-4.786199569702148,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-3.6027634143829346,-5.838676929473877,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-3.7928595542907715,-3.7959775924682617,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-3.5984976291656494,-4.089796543121338,Yes,False
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-4.236086845397949,-4.858610153198242,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-3.988952159881592,-4.245921611785889,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-3.6338043212890625,-3.63909912109375,Yes,True
can be scary,a scarf,'',Can a scarf be scary?,No,random,-2.6364824771881104,-5.15470027923584,Yes,False
