Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
23.0,6.0,physical-dynamics,,antonym,2.0,The wheel is staying at the same altitude.,Is the wheel sinking?,No,-7.127902984619141,-7.5181450843811035,-14.94671630859375,-11.690384864807129,7.818813323974609,4.172239780426025,Yes,False
24.0,6.0,physical-dynamics,,antonym,2.0,The wheel is staying at the same altitude.,Is the wheel floating?,Yes,-6.231287002563477,-6.72737979888916,-14.94671630859375,-11.690384864807129,8.715429306030273,4.963005065917969,Yes,True
25.0,7.0,physical-dynamics,,antonym,1.0,The wheel is going underwater.,Is the wheel sinking?,Yes,-7.863997459411621,-7.438671588897705,-14.94671630859375,-11.690384864807129,7.082718849182129,4.251713275909424,Yes,True
26.0,7.0,physical-dynamics,,antonym,1.0,The wheel is going underwater.,Is the wheel floating?,No,-7.284435272216797,-7.291153430938721,-14.94671630859375,-11.690384864807129,7.662281036376953,4.399231433868408,Yes,False
27.0,7.0,physical-dynamics,,antonym,2.0,The wheel is staying on the surface.,Is the wheel sinking?,No,-6.803305625915527,-6.314695358276367,-14.94671630859375,-11.690384864807129,8.143410682678223,5.375689506530762,Yes,False
28.0,7.0,physical-dynamics,,antonym,2.0,The wheel is staying on the surface.,Is the wheel floating?,Yes,-6.347339153289795,-5.527790546417236,-14.94671630859375,-11.690384864807129,8.599377155303955,6.162594318389893,Yes,True
29.0,8.0,physical-dynamics,,antonym,1.0,The wheel is heavy.,Is the wheel sinking?,Yes,-7.959977626800537,-6.859925270080566,-14.94671630859375,-11.690384864807129,6.986738681793213,4.8304595947265625,Yes,True
30.0,8.0,physical-dynamics,,antonym,1.0,The wheel is heavy.,Is the wheel floating?,No,-8.206398010253906,-7.972934246063232,-14.94671630859375,-11.690384864807129,6.740318298339844,3.7174506187438965,Yes,False
31.0,8.0,physical-dynamics,,antonym,2.0,The wheel is light.,Is the wheel sinking?,No,-8.14350414276123,-7.886064529418945,-14.94671630859375,-11.690384864807129,6.8032121658325195,3.8043203353881836,Yes,False
32.0,8.0,physical-dynamics,,antonym,2.0,The wheel is light.,Is the wheel floating?,Yes,-7.573086261749268,-7.5727643966674805,-14.94671630859375,-11.690384864807129,7.373630046844482,4.117620468139648,Yes,True
33.0,9.0,physical-dynamics,,antonym,1.0,"In a minute, the wheel will disappear from view.",Is the wheel sinking?,Yes,-9.118678092956543,-7.488437652587891,-14.94671630859375,-11.690384864807129,5.828038215637207,4.201947212219238,Yes,True
34.0,9.0,physical-dynamics,,antonym,1.0,"In a minute, the wheel will disappear from view.",Is the wheel floating?,No,-7.512406349182129,-6.846421718597412,-14.94671630859375,-11.690384864807129,7.434309959411621,4.843963146209717,Yes,False
35.0,9.0,physical-dynamics,,antonym,2.0,"In a minute, the wheel will remain visible.",Is the wheel sinking?,No,-9.578571319580078,-9.011246681213379,-14.94671630859375,-11.690384864807129,5.368144989013672,2.67913818359375,Yes,False
36.0,9.0,physical-dynamics,,antonym,2.0,"In a minute, the wheel will remain visible.",Is the wheel floating?,Yes,-7.692537307739258,-6.706141471862793,-14.94671630859375,-11.690384864807129,7.254179000854492,4.984243392944336,Yes,True
37.0,10.0,physical-dynamics,,antonym,1.0,The wheel is larger than its initial size.,Is the wheel growing?,Yes,-6.9376068115234375,-9.320392608642578,-14.94671630859375,-11.690384864807129,8.009109497070312,2.369992256164551,Yes,True
38.0,10.0,physical-dynamics,,antonym,1.0,The wheel is larger than its initial size.,Is the wheel shrinking?,No,-8.966695785522461,-8.593591690063477,-14.94671630859375,-11.690384864807129,5.980020523071289,3.0967931747436523,Yes,False
39.0,10.0,physical-dynamics,,antonym,2.0,The wheel is smaller than its initial size.,Is the wheel growing?,No,-8.414527893066406,-8.818582534790039,-14.94671630859375,-11.690384864807129,6.532188415527344,2.87180233001709,Yes,False
40.0,10.0,physical-dynamics,,antonym,2.0,The wheel is smaller than its initial size.,Is the wheel shrinking?,Yes,-7.439973831176758,-9.107648849487305,-14.94671630859375,-11.690384864807129,7.506742477416992,2.582736015319824,Yes,True
41.0,11.0,physical-dynamics,,antonym,1.0,The wheel is inflating.,Is the wheel growing?,Yes,-4.661609172821045,-4.792355537414551,-14.94671630859375,-11.690384864807129,10.285107135772705,6.898029327392578,Yes,True
42.0,11.0,physical-dynamics,,antonym,1.0,The wheel is inflating.,Is the wheel shrinking?,No,-6.6921491622924805,-6.57189416885376,-14.94671630859375,-11.690384864807129,8.25456714630127,5.118490695953369,Yes,False
43.0,11.0,physical-dynamics,,antonym,2.0,The wheel is deflating.,Is the wheel growing?,No,-6.307134628295898,-4.872037887573242,-14.94671630859375,-11.690384864807129,8.639581680297852,6.818346977233887,Yes,False
44.0,11.0,physical-dynamics,,antonym,2.0,The wheel is deflating.,Is the wheel shrinking?,Yes,-4.531669616699219,-4.6951069831848145,-14.94671630859375,-11.690384864807129,10.415046691894531,6.9952778816223145,Yes,True
45.0,12.0,physical-dynamics,,antonym,1.0,The speed of the wheel is increasing.,Is the wheel accelerating?,Yes,-8.592496871948242,-9.803817749023438,-14.94671630859375,-11.690384864807129,6.354219436645508,1.8865671157836914,Yes,True
46.0,12.0,physical-dynamics,,antonym,1.0,The speed of the wheel is increasing.,Is the wheel slowing down?,No,-9.133358001708984,-9.255606651306152,-14.94671630859375,-11.690384864807129,5.813358306884766,2.4347782135009766,Yes,False
47.0,12.0,physical-dynamics,,antonym,2.0,The speed of the wheel is decreasing.,Is the wheel accelerating?,No,-8.514387130737305,-9.165960311889648,-14.94671630859375,-11.690384864807129,6.432329177856445,2.5244245529174805,Yes,False
48.0,12.0,physical-dynamics,,antonym,2.0,The speed of the wheel is decreasing.,Is the wheel slowing down?,Yes,-6.711066246032715,-10.163090705871582,-14.94671630859375,-11.690384864807129,8.235650062561035,1.5272941589355469,Yes,True
49.0,13.0,physical-dynamics,,antonym,1.0,The wheel is about to crash. Why?,Is the wheel accelerating?,Yes,-7.98992919921875,-5.575143337249756,-14.94671630859375,-11.690384864807129,6.956787109375,6.115241527557373,Yes,True
50.0,13.0,physical-dynamics,,antonym,1.0,The wheel is about to crash. Why?,Is the wheel slowing down?,No,-8.371454238891602,-5.650400638580322,-14.94671630859375,-11.690384864807129,6.575262069702148,6.039984226226807,Yes,False
51.0,13.0,physical-dynamics,,antonym,2.0,The wheel is about to stop. Why?,Is the wheel accelerating?,No,-9.85371208190918,-6.960694789886475,-14.94671630859375,-11.690384864807129,5.09300422668457,4.729690074920654,Yes,False
52.0,13.0,physical-dynamics,,antonym,2.0,The wheel is about to stop. Why?,Is the wheel slowing down?,Yes,-9.32839298248291,-6.330531120300293,-14.94671630859375,-11.690384864807129,5.61832332611084,5.359853744506836,Yes,True
53.0,14.0,physical-dynamics,,antonym,1.0,The speck on the wheel is moving back and forth.,Is the wheel oscillating?,Yes,-10.28895092010498,-10.979532241821289,-14.94671630859375,-11.690384864807129,4.6577653884887695,0.7108526229858398,Yes,True
54.0,14.0,physical-dynamics,,antonym,1.0,The speck on the wheel is moving back and forth.,Is the wheel spinning?,No,-9.447480201721191,-9.462628364562988,-14.94671630859375,-11.690384864807129,5.499236106872559,2.2277565002441406,Yes,False
55.0,14.0,physical-dynamics,,antonym,2.0,The speck on the wheel is moving in a circle.,Is the wheel oscillating?,No,-9.916668891906738,-9.928462982177734,-14.94671630859375,-11.690384864807129,5.030047416687012,1.7619218826293945,Yes,False
56.0,14.0,physical-dynamics,,antonym,2.0,The speck on the wheel is moving in a circle.,Is the wheel spinning?,Yes,-9.083011627197266,-10.137601852416992,-14.94671630859375,-11.690384864807129,5.863704681396484,1.5527830123901367,Yes,True
57.0,15.0,physical-dynamics,,antonym,1.0,The wheel keeps accelerating and slowing down.,Is the wheel oscillating?,Yes,-8.971407890319824,-9.943967819213867,-14.94671630859375,-11.690384864807129,5.975308418273926,1.7464170455932617,Yes,True
58.0,15.0,physical-dynamics,,antonym,1.0,The wheel keeps accelerating and slowing down.,Is the wheel spinning?,No,-7.408263206481934,-8.245738983154297,-14.94671630859375,-11.690384864807129,7.538453102111816,3.444645881652832,Yes,False
59.0,15.0,physical-dynamics,,antonym,2.0,The wheel moves at a constant speed.,Is the wheel oscillating?,No,-9.91957950592041,-10.00207233428955,-14.94671630859375,-11.690384864807129,5.02713680267334,1.6883125305175781,Yes,False
60.0,15.0,physical-dynamics,,antonym,2.0,The wheel moves at a constant speed.,Is the wheel spinning?,Yes,-8.801656723022461,-10.664389610290527,-14.94671630859375,-11.690384864807129,6.145059585571289,1.0259952545166016,Yes,True
"Overall accuracy: 0.500, TP: 30, TN: 0, FP: 30, FN: 0, Bias score: 1.000",,,,,,,,,,,,,,,,
