property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-0.49625080823898315,-1.4936747550964355,-0.4711211248353634,-1.5188044385000552,-0.025129683403619762,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-1.612372636795044,-1.3569358587265015,-1.5872429533914243,-1.3820655421301211,-0.025129683403619762,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-0.18465013802051544,-2.933891773223877,-0.15952045461689568,-2.9590214566274966,-0.025129683403619762,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,0,-0.21187084913253784,-3.461280107498169,-0.18674116572891808,-3.4864097909017886,-0.025129683403619762,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-0.06940300762653351,-3.8191442489624023,-0.044273324222913746,-3.844273932366022,-0.025129683403619762,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-0.3079729378223419,-1.8064087629318237,-0.28284325441872216,-1.8315384463354434,-0.025129683403619762,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-1.2343858480453491,-1.2314776182174683,-1.2092561646417295,-1.256607301621088,-0.025129683403619762,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-0.07600456476211548,-3.3256723880767822,-0.050874881358495716,-3.350802071480402,-0.025129683403619762,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-4.078358173370361,-0.07789801061153412,-4.053228489966742,-0.10302769401515388,-0.025129683403619762,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-4.166108131408691,-0.6659069061279297,-4.140978448005072,-0.6910365895315494,-0.025129683403619762,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-0.10876672714948654,-2.608064651489258,-0.08363704374586678,-2.6331943348928775,-0.025129683403619762,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-1.3942281007766724,-0.6432109475135803,-1.3690984173730527,-0.6683406309172001,-0.025129683403619762,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,0,-0.09099151194095612,-3.340233087539673,-0.06586182853733635,-3.3653627709432925,-0.025129683403619762,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-0.21211384236812592,-2.461855173110962,-0.18698415896450615,-2.4869848565145816,-0.025129683403619762,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-1.7591570615768433,-0.25895556807518005,-1.7340273781732236,-0.2840852514787998,-0.025129683403619762,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-0.09891164302825928,-4.096855640411377,-0.07378195962463951,-4.121985323814997,-0.025129683403619762,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-3.8714804649353027,-0.12120113521814346,-3.846350781531683,-0.14633081862176323,-0.025129683403619762,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-0.17526094615459442,-2.924928903579712,-0.15013126275097466,-2.9500585869833316,-0.025129683403619762,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-0.20337902009487152,-1.9527618885040283,-0.17824933669125176,-1.977891571907648,-0.025129683403619762,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-1.810285210609436,-2.0589096546173096,-1.7851555272058164,-2.084039338020929,-0.025129683403619762,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-0.430777907371521,-1.929528832435608,-0.40564822396790123,-1.9546585158392276,-0.025129683403619762,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-0.07679709792137146,-4.076336860656738,-0.0516674145177517,-4.101466544060358,-0.025129683403619762,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-0.07813718169927597,-3.827120065689087,-0.05300749829565621,-3.8522497490927066,-0.025129683403619762,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-2.269425630569458,-0.7689651846885681,-2.2442959471658384,-0.7940948680921879,-0.025129683403619762,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-0.46319013833999634,-1.7127093076705933,-0.4380604549363766,-1.737838991074213,-0.025129683403619762,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-0.19495272636413574,-2.9449527263641357,-0.16982304296051598,-2.9700824097677554,-0.025129683403619762,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-0.32105088233947754,-1.570503830909729,-0.2959211989358578,-1.5956335143133487,-0.025129683403619762,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-3.131736993789673,-0.1319386214017868,-3.106607310386053,-0.15706830480540657,-0.025129683403619762,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-3.1923739910125732,-0.44217246770858765,-3.1672443076089536,-0.4673021511122074,-0.025129683403619762,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-3.3005855083465576,-1.0505856275558472,-3.275455824942938,-1.0757153109594668,-0.025129683403619762,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-0.2744046747684479,-2.5239784717559814,-0.2492749913648281,-2.549108155159601,-0.025129683403619762,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-0.645986795425415,-1.6466888189315796,-0.6208571120217953,-1.6718185023351992,-0.025129683403619762,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-1.0693727731704712,-1.3193727731704712,-1.0442430897668515,-1.3445024565740908,-0.025129683403619762,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,0,-2.1960608959198,-0.6943853497505188,-2.17093121251618,-0.7195150331541386,-0.025129683403619762,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-0.5293478965759277,-2.7786459922790527,-0.504218213172308,-2.8037756756826724,-0.025129683403619762,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-0.10734851658344269,-3.857069253921509,-0.08221883317982293,-3.8821989373251284,-0.025129683403619762,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-0.478323370218277,-1.477565050125122,-0.4531936868146572,-1.5026947335287417,-0.025129683403619762,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-2.936206102371216,-0.1862061321735382,-2.911076418967596,-0.21133581557715797,-0.025129683403619762,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-0.16504840552806854,-3.6640312671661377,-0.13991872212444878,-3.6891609505697573,-0.025129683403619762,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-3.5144615173339844,-1.0144613981246948,-3.4893318339303647,-1.0395910815283145,-0.025129683403619762,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-0.09991011768579483,-4.349429607391357,-0.07478043428217507,-4.374559290794977,-0.025129683403619762,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-0.22412775456905365,-2.724127769470215,-0.1989980711654339,-2.7492574528738345,-0.025129683403619762,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-1.2902806997299194,-1.0377047061920166,-1.2651510163262998,-1.0628343895956363,-0.025129683403619762,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-0.30187657475471497,-2.7998204231262207,-0.2767468913510952,-2.8249501065298404,-0.025129683403619762,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-3.6331052780151367,-0.13251443207263947,-3.607975594611517,-0.15764411547625923,-0.025129683403619762,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-1.753194808959961,-0.2531948387622833,-1.7280651255563413,-0.2783245221659031,-0.025129683403619762,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-0.19572073221206665,-3.194118022918701,-0.1705910488084469,-3.219247706322321,-0.025129683403619762,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-1.542199969291687,-1.5412993431091309,-1.5170702858880674,-1.5664290265127505,-0.025129683403619762,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-0.22510740160942078,-4.224405288696289,-0.199977718205801,-4.249534972099909,-0.025129683403619762,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-0.08390235155820847,-4.583311080932617,-0.0587726681545887,-4.608440764336237,-0.025129683403619762,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-3.6454646587371826,-0.14546459913253784,-3.620334975333563,-0.1705942825361576,-0.025129683403619762,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-0.0690370723605156,-3.818610906600952,-0.04390738895689583,-3.843740590004572,-0.025129683403619762,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-3.610689878463745,-0.11084660142660141,-3.5855601950601255,-0.13597628483022117,-0.025129683403619762,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-0.5819926261901855,-1.5799365043640137,-0.5568629427865658,-1.6050661877676333,-0.025129683403619762,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-3.6972391605377197,-0.19744084775447845,-3.6721094771341,-0.22257053115809822,-0.025129683403619762,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-0.2338106483221054,-2.7338106632232666,-0.20868096491848565,-2.7589403466268863,-0.025129683403619762,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-0.04757433757185936,-4.546872138977051,-0.022444654168239597,-4.57200182238067,-0.025129683403619762,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-0.712624728679657,-1.2090871334075928,-0.6874950452760372,-1.2342168168112124,-0.025129683403619762,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-0.05419735237956047,-3.553650140762329,-0.029067668975940708,-3.5787798241659488,-0.025129683403619762,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-1.7889935970306396,-0.2889936566352844,-1.76386391362702,-0.3141233400389042,-0.025129683403619762,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-0.3305251896381378,-2.5784690380096436,-0.30539550623451805,-2.603598721413263,-0.025129683403619762,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-0.0413307249546051,-4.2909040451049805,-0.01620104155098534,-4.3160337285086,-0.025129683403619762,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-1.1557927131652832,-2.6553666591644287,-1.1306630297616636,-2.6804963425680484,-0.025129683403619762,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-0.23116859793663025,-2.4785315990448,-0.2060389145330105,-2.5036612824484195,-0.025129683403619762,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-0.7903380990028381,-1.2896360158920288,-0.7652084155992184,-1.3147656992956485,-0.025129683403619762,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-0.04743803292512894,-4.79710578918457,-0.022308349521509174,-4.82223547258819,-0.025129683403619762,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-0.8717068433761597,-2.370457887649536,-0.8465771599725399,-2.395587571053156,-0.025129683403619762,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-0.10395689308643341,-4.101901054382324,-0.07882720968281365,-4.127030737785944,-0.025129683403619762,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-0.09152902662754059,-3.0889530181884766,-0.06639934322392083,-3.114082701592096,-0.025129683403619762,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.04031633585691452,-4.789557933807373,-0.015186652453294758,-4.814687617210993,-0.025129683403619762,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-0.08578911423683167,-3.8345401287078857,-0.0606594308332119,-3.8596698121115054,-0.025129683403619762,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-3.5930562019348145,-0.0933883860707283,-3.567926518531195,-0.11851806947434806,-0.025129683403619762,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-0.8570217490196228,-1.8548719882965088,-0.831892065616003,-1.8800016717001284,-0.025129683403619762,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-4.31428337097168,-0.06428330391645432,-4.28915368756806,-0.08941298732007408,-0.025129683403619762,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-0.03495379164814949,-4.533980369567871,-0.009824108244529728,-4.559110052971491,-0.025129683403619762,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-0.05411766842007637,-4.803570747375488,-0.028987985016456608,-4.828700430779108,-0.025129683403619762,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-1.188340187072754,-1.1870909929275513,-1.1632105036691343,-1.212220676331171,-0.025129683403619762,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-4.575125217437744,-0.07532646507024765,-4.5499955340341245,-0.10045614847386741,-0.025129683403619762,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-0.10078239440917969,-3.3495333194732666,-0.07565271100555993,-3.3746630028768863,-0.025129683403619762,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-0.16354961693286896,-2.9087629318237305,-0.1384199335292492,-2.93389261522735,-0.025129683403619762,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-0.09360101819038391,-5.092351913452148,-0.06847133478676415,-5.117481596855768,-0.025129683403619762,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-1.819451928138733,-1.0678491592407227,-1.7943222447351133,-1.0929788426443423,-0.025129683403619762,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-5.293999671936035,-0.0441567525267601,-5.2688699885324155,-0.06928643593037986,-0.025129683403619762,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-0.21053561568260193,-2.4605355262756348,-0.18540593227898217,-2.4856652096792544,-0.025129683403619762,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-1.4209955930709839,-0.6700223684310913,-1.3958659096673642,-0.6951520518347111,-0.025129683403619762,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-0.07485168427228928,-4.823369979858398,-0.049722000868669514,-4.848499663262018,-0.025129683403619762,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-0.0566040575504303,-4.305001258850098,-0.031474374146810535,-4.330130942253717,-0.025129683403619762,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-0.09092655032873154,-5.590926647186279,-0.06579686692511177,-5.616056330589899,-0.025129683403619762,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-4.8669257164001465,-0.11738602072000504,-4.841796032996527,-0.1425157041236248,-0.025129683403619762,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-0.11143898963928223,-3.3593828678131104,-0.08630930623566246,-3.38451255121673,-0.025129683403619762,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.05037882179021835,-5.048322677612305,-0.02524913838659859,-5.073452361015924,-0.025129683403619762,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-1.737067461013794,-0.4870673418045044,-1.7119377776101743,-0.5121970252081242,-0.025129683403619762,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-0.03925323858857155,-4.788280010223389,-0.014123555184951786,-4.813409693627008,-0.025129683403619762,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-0.5316930413246155,-1.7774534225463867,-0.5065633579209957,-1.8025831059500064,-0.025129683403619762,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.1046372652053833,-4.60421085357666,-0.07950758180176354,-4.62934053698028,-0.025129683403619762,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-3.5998027324676514,-0.3502289056777954,-3.5746730490640317,-0.3753585890814152,-0.025129683403619762,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-0.10896796733140945,-2.8582658767700195,-0.08383828392778969,-2.883395560173639,-0.025129683403619762,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.06199612095952034,-4.559939861297607,-0.03686643755590058,-4.585069544701227,-0.025129683403619762,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-3.2909178733825684,-0.5421669483184814,-3.2657881899789487,-0.5672966317221012,-0.025129683403619762,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-4.3296732902526855,-0.07993187755346298,-4.304543606849066,-0.10506156095708274,-0.025129683403619762,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-0.216715469956398,-2.71523380279541,-0.19158578655277825,-2.74036348619903,-0.025129683403619762,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-4.110385417938232,-0.11038539558649063,-4.085255734534613,-0.1355150789901104,-0.025129683403619762,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-2.6652238368988037,-0.16496510803699493,-2.640094153495184,-0.1900947914406147,-0.025129683403619762,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-2.443495512008667,-0.4434954822063446,-2.4183658286050473,-0.46862516560996437,-0.025129683403619762,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,0,-1.010130524635315,-2.509338140487671,-0.9850008412316952,-2.5344678238912905,-0.025129683403619762,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-0.25976327061653137,-2.758544683456421,-0.2346335872129116,-2.7836743668600405,-0.025129683403619762,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-0.6363549828529358,-2.13344669342041,-0.611225299449316,-2.15857637682403,-0.025129683403619762,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-2.7637829780578613,-0.5134245157241821,-2.7386532946542417,-0.5385541991278019,-0.025129683403619762,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-0.14743845164775848,-2.3961329460144043,-0.12230876824413872,-2.421262629418024,-0.025129683403619762,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-0.3926829397678375,-1.891980767250061,-0.36755325636421776,-1.9171104506536807,-0.025129683403619762,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.14986127614974976,-3.1485557556152344,-0.12473159274613,-3.173685439018854,-0.025129683403619762,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-1.4280664920806885,-1.9254904985427856,-1.4029368086770688,-1.9506201819464053,-0.025129683403619762,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-2.379249095916748,-0.1291751265525818,-2.3541194125131284,-0.15430480995620155,-0.025129683403619762,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-0.0419708713889122,-4.040953636169434,-0.01684118798529244,-4.066083319573053,-0.025129683403619762,Yes,True
