property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,0,-1.6164830923080444,-0.26323530077934265,-1.3562701618346007,-0.5234482312527863,-0.2602129304734436,No,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,0,-2.5931036472320557,-0.09136709570884705,-2.332890716758612,-0.3515800261822907,-0.2602129304734436,No,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,0,-0.7338945865631104,-0.6989374756813049,-0.4736816560896667,-0.9591504061547486,-0.2602129304734436,Yes,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,0,-1.0148574113845825,-0.48980793356895447,-0.7546444809111389,-0.7500208640423981,-0.2602129304734436,No,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,0,-0.6513150334358215,-0.8040658831596375,-0.3911021029623779,-1.0642788136330812,-0.2602129304734436,Yes,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,0,-2.5619471073150635,-0.10367541760206223,-2.3017341768416197,-0.36388834807550585,-0.2602129304734436,No,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,0,-3.389359712600708,-0.056910764425992966,-3.1291467821272643,-0.3171236948994366,-0.2602129304734436,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,0,-2.233863592147827,-0.1315186470746994,-1.9736506616743834,-0.39173157754814303,-0.2602129304734436,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,0,-1.4913378953933716,-0.28067949414253235,-1.2311249649199278,-0.540892424615976,-0.2602129304734436,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,0,-0.1822834610939026,-1.8513072729110718,0.07792946937954104,-2.1115202033845155,-0.2602129304734436,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,0,-0.24557627737522125,-1.5777623653411865,0.014636653098222374,-1.8379752958146303,-0.2602129304734436,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,0,-2.9366955757141113,-0.0888383537530899,-2.6764826452406676,-0.34905128422653353,-0.2602129304734436,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,0,-0.207539901137352,-1.7964510917663574,0.05267302933609164,-2.056664022239801,-0.2602129304734436,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-0.18230359256267548,-1.8591011762619019,0.07790933791076815,-2.1193141067353456,-0.2602129304734436,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-0.10210464149713516,-2.4215447902679443,0.15810828897630846,-2.681757720741388,-0.2602129304734436,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,0,-0.7217966318130493,-0.7025973796844482,-0.4615837013396057,-0.9628103101578919,-0.2602129304734436,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-1.5614006519317627,-0.27263936400413513,-1.301187721458319,-0.5328522944775788,-0.2602129304734436,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-0.6556795239448547,-0.7925719618797302,-0.3954665934714111,-1.052784892353174,-0.2602129304734436,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-0.14997562766075134,-2.0934040546417236,0.11023730281269228,-2.3536169851151674,-0.2602129304734436,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,0,-1.990787148475647,-0.1689685434103012,-1.7305742180022032,-0.42918147388374484,-0.2602129304734436,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-0.4113953411579132,-1.1791720390319824,-0.15118241068446958,-1.4393849695054262,-0.2602129304734436,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-0.12079887092113495,-2.3121848106384277,0.13941405955230868,-2.5723977411118715,-0.2602129304734436,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-1.7801845073699951,-0.20428462326526642,-1.5199715768965514,-0.46449755373871005,-0.2602129304734436,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-1.280777096748352,-0.34155943989753723,-1.0205641662749083,-0.6017723703709809,-0.2602129304734436,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-0.6675960421562195,-0.7613999247550964,-0.40738311168277586,-1.0216128552285402,-0.2602129304734436,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-0.3096083104610443,-1.3899039030075073,-0.049395379987600685,-1.650116833480951,-0.2602129304734436,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-0.2189461588859558,-1.7103713750839233,0.041266771587487816,-1.970584305557367,-0.2602129304734436,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-0.27867159247398376,-1.5619804859161377,-0.018458662000540138,-1.8221934163895814,-0.2602129304734436,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-0.37652167677879333,-1.280924916267395,-0.11630874630534971,-1.5411378467408388,-0.2602129304734436,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,0,-2.6396396160125732,-0.09357105195522308,-2.3794266855391295,-0.3537839824286667,-0.2602129304734436,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-0.16763979196548462,-1.9841177463531494,0.09257313850795901,-2.244330676826593,-0.2602129304734436,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-0.44079655408859253,-1.1088305711746216,-0.1805836236151489,-1.3690435016480653,-0.2602129304734436,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-0.776658296585083,-0.7299902439117432,-0.5164453661116394,-0.9902031743851868,-0.2602129304734436,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-0.0939512699842453,-2.562283515930176,0.16626166048919833,-2.8224964464036195,-0.2602129304734436,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-1.420485496520996,-0.31933462619781494,-1.1602725660475524,-0.5795475566712586,-0.2602129304734436,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-3.3587183952331543,-0.052102044224739075,-3.0985054647597106,-0.3123149746981827,-0.2602129304734436,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-0.12943635880947113,-2.2339766025543213,0.1307765716639725,-2.494189533027765,-0.2602129304734436,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-0.48022809624671936,-1.0154049396514893,-0.22001516577327573,-1.275617870124933,-0.2602129304734436,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,0,-0.0775633230805397,-2.8744471073150635,0.18264960739290392,-3.134660037788507,-0.2602129304734436,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-0.058757465332746506,-3.0775973796844482,0.20145546514069712,-3.337810310157892,-0.2602129304734436,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-0.7221182584762573,-0.7184249758720398,-0.4619053280028137,-0.9786379063454834,-0.2602129304734436,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-0.10110042989253998,-2.530881643295288,0.15911250058090365,-2.791094573768732,-0.2602129304734436,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-4.217381954193115,-0.03700637072324753,-3.9571690237196715,-0.29721930119669115,-0.2602129304734436,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-0.17031948268413544,-2.077713966369629,0.08989344778930819,-2.3379268968430726,-0.2602129304734436,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-0.08946521580219269,-2.6716012954711914,0.17074771467125094,-2.931814225944635,-0.2602129304734436,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-1.593017578125,-0.2612830102443695,-1.3328046476515563,-0.5214959407178131,-0.2602129304734436,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-0.12130490690469742,-2.3122966289520264,0.1389080235687462,-2.57250955942547,-0.2602129304734436,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-0.1539514660835266,-2.0622546672821045,0.10626146438991702,-2.3224675977555482,-0.2602129304734436,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-0.07803349941968918,-2.780832529067993,0.18217943105375445,-3.041045459541437,-0.2602129304734436,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-3.873297929763794,-0.034883052110672,-3.61308499929035,-0.2950959825841156,-0.2602129304734436,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-0.2789054811000824,-1.499664545059204,-0.01869255062663877,-1.7598774755326478,-0.2602129304734436,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-0.2594473958015442,-1.5231528282165527,0.0007655346718994371,-1.7833657586899965,-0.2602129304734436,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-0.03420792520046234,-3.718357801437378,0.22600500527298129,-3.9785707319108217,-0.2602129304734436,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-2.187011957168579,-0.14227692782878876,-1.9267990266951354,-0.4024898583022324,-0.2602129304734436,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-2.0617902278900146,-0.17133060097694397,-1.801577297416571,-0.4315435314503876,-0.2602129304734436,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-1.6323206424713135,-0.26133424043655396,-1.3721077119978697,-0.5215471709099976,-0.2602129304734436,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-0.32963988184928894,-1.3747040033340454,-0.06942695137584531,-1.6349169338074891,-0.2602129304734436,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-0.6360647678375244,-0.8628281354904175,-0.3758518373640808,-1.1230410659638612,-0.2602129304734436,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-1.6866955757141113,-0.24959547817707062,-1.4264826452406676,-0.5098084086505142,-0.2602129304734436,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,0,-3.0927491188049316,-0.08128432184457779,-2.832536188331488,-0.3414972523180214,-0.2602129304734436,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-0.9955762624740601,-0.491854727268219,-0.7353633320006164,-0.7520676577416626,-0.2602129304734436,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-0.28264907002449036,-1.5620120763778687,-0.02243613955104673,-1.8222250068513124,-0.2602129304734436,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-0.6710319519042969,-0.772905707359314,-0.41081902143085325,-1.0331186378327577,-0.2602129304734436,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-0.8041388392448425,-0.6167860627174377,-0.5439259087713989,-0.8769989931908814,-0.2602129304734436,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-0.42725110054016113,-1.1480940580368042,-0.1670381700667175,-1.408306988510248,-0.2602129304734436,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-1.2026876211166382,-0.41572585701942444,-0.9424746906431946,-0.6759387874928681,-0.2602129304734436,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-0.1539054661989212,-2.0934250354766846,0.10630746427452242,-2.3536379659501283,-0.2602129304734436,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-0.32569241523742676,-1.3434040546417236,-0.06547948476398313,-1.6036169851151674,-0.2602129304734436,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-2.733631134033203,-0.09317950904369354,-2.4734182035597594,-0.35339243951713717,-0.2602129304734436,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-0.4408847391605377,-1.0933579206466675,-0.1806718086870941,-1.3535708511201112,-0.2602129304734436,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-3.9521992206573486,-0.03658689931035042,-3.691986290183905,-0.29679982978379404,-0.2602129304734436,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-0.6167860627174377,-0.7966012358665466,-0.3565731322439941,-1.0568141663399904,-0.2602129304734436,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-0.10862961411476135,-2.3904309272766113,0.15158331635868227,-2.650643857750055,-0.2602129304734436,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-1.0380536317825317,-0.5070017576217651,-0.7778407013090881,-0.7672146880952088,-0.2602129304734436,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-0.15093860030174255,-2.109064817428589,0.10927433017170107,-2.3692777479020326,-0.2602129304734436,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-0.11787013709545135,-2.3435122966766357,0.14234279337799227,-2.6037252271500795,-0.2602129304734436,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-1.3199048042297363,-0.35129085183143616,-1.0596918737562926,-0.6115037823048798,-0.2602129304734436,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-0.8511417508125305,-0.5739704966545105,-0.5909288203390869,-0.8341834271279541,-0.2602129304734436,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-1.3900632858276367,-0.30628567934036255,-1.129850355354193,-0.5664986098138062,-0.2602129304734436,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-0.6636147499084473,-0.7575141787528992,-0.40340181943500364,-1.017727109226343,-0.2602129304734436,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-2.0932466983795166,-0.15402784943580627,-1.8330337679060729,-0.4142407799092499,-0.2602129304734436,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-0.3896081745624542,-1.2960830926895142,-0.1293952440890106,-1.556296023162958,-0.2602129304734436,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-0.07512334734201431,-2.9994471073150635,0.1850895831314293,-3.259660037788507,-0.2602129304734436,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-0.9799902439117432,-0.5387348532676697,-0.7197773134382995,-0.7989477837411133,-0.2602129304734436,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-0.11567964404821396,-2.4058055877685547,0.14453328642522967,-2.6660185182419984,-0.2602129304734436,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-2.4525632858276367,-0.10758047550916672,-2.192350355354193,-0.36779340598261034,-0.2602129304734436,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-1.4838945865631104,-0.2770579159259796,-1.2236816560896666,-0.5372708463994232,-0.2602129304734436,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-0.10804414749145508,-2.5460829734802246,0.15216878298198855,-2.8062959039536683,-0.2602129304734436,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-0.7455074191093445,-0.7261417508125305,-0.48529448863590086,-0.9863546812859741,-0.2602129304734436,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-0.49573808908462524,-1.0231528282165527,-0.23552515861118162,-1.2833657586899965,-0.2602129304734436,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-1.1635223627090454,-0.4019279181957245,-0.9033094322356018,-0.6621408486691681,-0.2602129304734436,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-0.11095327883958817,-2.359064817428589,0.14925965163385546,-2.6192777479020326,-0.2602129304734436,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-1.4525632858276367,-0.28666242957115173,-1.192350355354193,-0.5468753600445954,-0.2602129304734436,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-0.13256517052650452,-2.2185401916503906,0.1276477599469391,-2.4787531221238344,-0.2602129304734436,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-0.08873172104358673,-2.733830690383911,0.1714812094298569,-2.994043620857355,-0.2602129304734436,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.045949555933475494,-3.390213966369629,0.21426337453996813,-3.6504268968430726,-0.2602129304734436,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-0.1558815985918045,-2.015284299850464,0.10433133188163912,-2.2754972303239076,-0.2602129304734436,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-2.5462183952331543,-0.09719608724117279,-2.2860054647597106,-0.3574090177146164,-0.2602129304734436,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-1.2260223627090454,-0.39028435945510864,-0.9658094322356018,-0.6504972899285523,-0.2602129304734436,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-1.9446403980255127,-0.16846632957458496,-1.684427467552069,-0.4286792600480286,-0.2602129304734436,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-0.07673796266317368,-2.843357801437378,0.18347496781026995,-3.1035707319108217,-0.2602129304734436,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-0.2633717656135559,-1.5779536962509155,-0.0031588351401122816,-1.8381666267243593,-0.2602129304734436,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-1.865787148475647,-0.2588159739971161,-1.6055742180022032,-0.5190289044705597,-0.2602129304734436,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-3.7957229614257812,-0.03116755001246929,-3.5355100309523375,-0.2913804804859129,-0.2602129304734436,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-0.12207186222076416,-2.405857801437378,0.13814106825267947,-2.6660707319108217,-0.2602129304734436,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-0.09389203786849976,-2.593463182449341,0.16632089260494387,-2.8536761129227846,-0.2602129304734436,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-0.15091095864772797,-2.062142848968506,0.10930197182571566,-2.3223557794419496,-0.2602129304734436,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-2.186744213104248,-0.12945005297660828,-1.9265312826308043,-0.3896629834500519,-0.2602129304734436,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-3.0774474143981934,-0.05717501789331436,-2.8172344839247496,-0.317387948366758,-0.2602129304734436,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-0.29442715644836426,-1.4449527263641357,-0.03421422597492063,-1.7051656568375795,-0.2602129304734436,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-1.1791720390319824,-0.44690507650375366,-0.9189591085585388,-0.7071180069771973,-0.2602129304734436,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-0.09004608541727066,-2.5934805870056152,0.17016684505617297,-2.853693517479059,-0.2602129304734436,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-0.44300025701522827,-1.0700651407241821,-0.18278732654178464,-1.3302780711976259,-0.2602129304734436,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-0.26708149909973145,-1.5386418104171753,-0.006868568626287819,-1.798854740890619,-0.2602129304734436,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-1.913324236869812,-0.17725110054016113,-1.6531113063963683,-0.43746403101360476,-0.2602129304734436,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-1.1089236736297607,-0.4235704243183136,-0.8487107431563171,-0.6837833547917572,-0.2602129304734436,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.06948632001876831,-2.968463182449341,0.19072661045467532,-3.2286761129227846,-0.2602129304734436,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-0.11241752654314041,-2.3590447902679443,0.14779540393030322,-2.619257720741388,-0.2602129304734436,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-0.09291583299636841,-2.5778908729553223,0.16729709747707522,-2.838103803428766,-0.2602129304734436,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-2.0307769775390625,-0.15796485543251038,-1.7705640470656188,-0.418177785905954,-0.2602129304734436,No,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.10948891192674637,-2.4372220039367676,0.15072401854669726,-2.6974349344102113,-0.2602129304734436,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-1.5539830923080444,-0.2631285488605499,-1.2937701618346007,-0.5233414793339936,-0.2602129304734436,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-0.1362691968679428,-2.2026875019073486,0.12394373360550082,-2.4629004323807924,-0.2602129304734436,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.16271503269672394,-2.030963182449341,0.09749789777671969,-2.2911761129227846,-0.2602129304734436,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-3.827404022216797,-0.03176771104335785,-3.567191091743353,-0.2919806415168015,-0.2602129304734436,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-3.6244113445281982,-0.040931396186351776,-3.3641984140547545,-0.3011443266597954,-0.2602129304734436,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-0.2750243544578552,-1.5466011762619019,-0.014811423984411598,-1.8068141067353456,-0.2602129304734436,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-2.78067946434021,-0.08071297407150269,-2.5204665338667662,-0.3409259045449463,-0.2602129304734436,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-2.874333143234253,-0.06885968893766403,-2.614120212760809,-0.32907261941110766,-0.2602129304734436,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-0.8433057069778442,-0.6168938279151917,-0.5830927765044006,-0.8771067583886353,-0.2602129304734436,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,0,-1.2178665399551392,-0.4172940254211426,-0.9576536094816955,-0.6775069558945862,-0.2602129304734436,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-0.14215335249900818,-2.1559040546417236,0.11805957797443545,-2.4161169851151674,-0.2602129304734436,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-0.30413880944252014,-1.4527140855789185,-0.043925878969076515,-1.7129270160523622,-0.2602129304734436,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-1.5382767915725708,-0.2709367573261261,-1.278063861099127,-0.5311496877995697,-0.2602129304734436,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-0.3236415982246399,-1.3667032718658447,-0.06342866775119627,-1.6269162023392885,-0.2602129304734436,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-0.17638178169727325,-1.9684804677963257,0.08383114877617037,-2.2286933982697694,-0.2602129304734436,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.12934425473213196,-2.233863592147827,0.13086867574131167,-2.494076522621271,-0.2602129304734436,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-0.7143422365188599,-0.7417327165603638,-0.45412930604541624,-1.0019456470338075,-0.2602129304734436,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-0.5813923478126526,-0.8784164190292358,-0.32117941733920896,-1.1386293495026796,-0.2602129304734436,Yes,False
