property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-0.07275271415710449,-3.968749761581421,0.17972864541554756,-4.221231121154073,-0.25248135957265205,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-0.9921857118606567,-0.4628901481628418,-0.7397043522880047,-0.7153715077354939,-0.25248135957265205,No,False
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-4.749998092651367,-0.008605480194091797,-4.497516733078715,-0.26108683976674385,-0.25248135957265205,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,0,-13.43749713897705,-5.924701690673828e-05,-13.185015779404399,-0.2525406065895588,-0.25248135957265205,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-0.9531140327453613,-0.4863252639770508,-0.7006326731727093,-0.7388066235497028,-0.25248135957265205,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-0.0029439926147460938,-7.156249523162842,0.24953736695790596,-7.408730882735494,-0.25248135957265205,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-0.009215712547302246,-4.6875,0.2432656470253498,-4.939981359572652,-0.25248135957265205,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-0.2382795810699463,-1.5546869039535522,0.014201778502705764,-1.8071682635262043,-0.25248135957265205,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-0.0023642778396606445,-6.0625,0.2501170817329914,-6.314981359572652,-0.25248135957265205,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-2.3281216621398926,-0.10302674770355225,-2.0756403025672405,-0.3555081072762043,-0.25248135957265205,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-9.310245513916016e-05,-10.0,0.2523882571175129,-10.252481359572652,-0.25248135957265205,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-0.0003045797348022461,-8.25,0.2521767798378498,-8.502481359572652,-0.25248135957265205,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-9.37499713897705,-0.00010645389556884766,-9.122515779404399,-0.2525878134682209,-0.25248135957265205,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-0.0024406909942626953,-6.031249523162842,0.25004066857838936,-6.283730882735494,-0.25248135957265205,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-13.249992370605469,-3.5762786865234375e-05,-12.997511011032817,-0.2525171223595173,-0.25248135957265205,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-8.06249713897705,-0.00034439563751220703,-7.810015779404399,-0.25282575521016426,-0.25248135957265205,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-2.2172927856445312e-05,-12.5,0.2524591866447956,-12.752481359572652,-0.25248135957265205,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-0.08642470836639404,-2.499999761581421,0.166056651206258,-2.752481121154073,-0.25248135957265205,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-0.00015807151794433594,-9.875,0.2523232880547077,-10.127481359572652,-0.25248135957265205,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-9.846687316894531e-05,-12.5625,0.2523828926994831,-12.814981359572652,-0.25248135957265205,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-3.265623092651367,-0.03930628299713135,-3.013141733078715,-0.2917876425697834,-0.25248135957265205,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-0.0014563798904418945,-6.562497138977051,0.25102497968221016,-6.814978498549703,-0.25248135957265205,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-5.249997138977051,-0.0053702592849731445,-4.997515779404399,-0.2578516188576252,-0.25248135957265205,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-0.062009215354919434,-2.8124992847442627,0.19047214421773262,-3.0649806443169147,-0.25248135957265205,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-2.578118085861206,-0.0791008472442627,-2.325636726288554,-0.33158220681691475,-0.25248135957265205,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-0.00039827823638916016,-7.9375,0.2520830813362629,-8.189981359572652,-0.25248135957265205,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-0.004665493965148926,-5.437498569488525,0.24781586560750313,-5.689979929061177,-0.25248135957265205,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-0.0976552963256836,-2.375,0.15482606324696846,-2.627481359572652,-0.25248135957265205,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-0.00044345855712890625,-8.374999046325684,0.25203790101552315,-8.627480405898336,-0.25248135957265205,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-5.468746662139893,-0.004210948944091797,-5.2162653025672405,-0.25669230851674385,-0.25248135957265205,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-1.9140608310699463,-0.1601560115814209,-1.6615794714972942,-0.41263737115407295,-0.25248135957265205,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-0.0014715194702148438,-6.562499523162842,0.2510098401024372,-6.814980882735494,-0.25248135957265205,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-3.230571746826172e-05,-10.4375,0.2524490538551838,-10.689981359572652,-0.25248135957265205,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-0.015868663787841797,-4.15625,0.23661269578481026,-4.408731359572652,-0.25248135957265205,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-7.593747138977051,-0.0005221366882324219,-7.341265779404399,-0.2530034962608845,-0.25248135957265205,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-1.6570091247558594e-05,-12.1875,0.2524647894814045,-12.439981359572652,-0.25248135957265205,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-5.9062418937683105,-0.002791166305541992,-5.6537605341956585,-0.25527252587819405,-0.25248135957265205,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-1.7762184143066406e-05,-11.0625,0.252463597388509,-11.314981359572652,-0.25248135957265205,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-0.0005370378494262695,-7.781249523162842,0.2519443217232258,-8.033730882735494,-0.25248135957265205,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.00029850006103515625,-9.8125,0.2521828595116169,-10.064981359572652,-0.25248135957265205,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-0.0012941360473632812,-6.687498569488525,0.25118722352528877,-6.939979929061177,-0.25248135957265205,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-7.249996185302734,-0.0007660388946533203,-6.997514825730082,-0.2532473984673054,-0.25248135957265205,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-2.2343711853027344,-0.11279261112213135,-1.9818898257300823,-0.3652739706947834,-0.25248135957265205,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-9.374983787536621,-0.00011432171595515683,-9.122502427963969,-0.2525956812886072,-0.25248135957265205,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-0.0007030963897705078,-8.437499046325684,0.25177826318288155,-8.689980405898336,-0.25248135957265205,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-0.0012116432189941406,-6.749999523162842,0.2512697163536579,-7.002480882735494,-0.25248135957265205,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-7.343726634979248,-0.001759648323059082,-7.091245275406596,-0.25424100789571114,-0.25248135957265205,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-9.312479972839355,-0.00020945072174072266,-9.059998613266703,-0.2526908102943928,-0.25248135957265205,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-0.0025576353073120117,-6.343748569488525,0.24992372426534004,-6.596229929061177,-0.25248135957265205,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-1.9431114196777344e-05,-12.625,0.2524619284584553,-12.877481359572652,-0.25248135957265205,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-2.6226043701171875e-05,-12.875,0.2524551335289509,-13.127481359572652,-0.25248135957265205,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-5.374988555908203,-0.004698395729064941,-5.122507196335551,-0.257179755301717,-0.25248135957265205,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-9.99998950958252,-0.00010895729064941406,-9.747508150009867,-0.25259031686330147,-0.25248135957265205,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-0.0007683038711547852,-7.406249046325684,0.25171305570149727,-7.658730405898336,-0.25248135957265205,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-0.009521126747131348,-4.65625,0.2429602328255207,-4.908731359572652,-0.25248135957265205,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-0.0004105567932128906,-7.874999523162842,0.25207080277943916,-8.127480882735494,-0.25248135957265205,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-0.010373592376708984,-4.562499523162842,0.24210776719594307,-4.814980882735494,-0.25248135957265205,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-7.43865966796875e-05,-10.0625,0.25240697297597237,-10.314981359572652,-0.25248135957265205,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-8.24998664855957,-0.000301361083984375,-7.997505288986918,-0.25278272065663643,-0.25248135957265205,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-2.546869993209839,-0.08154261112213135,-2.294388633637187,-0.3340239706947834,-0.25248135957265205,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.0005099773406982422,-7.718749523162842,0.2519713822319538,-7.971230882735494,-0.25248135957265205,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-0.00393366813659668,-5.562498569488525,0.24854769143605537,-5.814979929061177,-0.25248135957265205,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-5.5670738220214844e-05,-10.5,0.25242568883443184,-10.752481359572652,-0.25248135957265205,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-0.27343595027923584,-1.4296873807907104,-0.020954590706583787,-1.6821687403633625,-0.25248135957265205,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.0013109445571899414,-6.843749523162842,0.2511704150154621,-7.096230882735494,-0.25248135957265205,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-4.156240940093994,-0.015866518020629883,-3.903759580521342,-0.26834787759328194,-0.25248135957265205,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-0.006099581718444824,-5.124998569488525,0.24638177785420723,-5.377479929061177,-0.25248135957265205,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.0015703439712524414,-6.468749523162842,0.2509110156013996,-6.721230882735494,-0.25248135957265205,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-10.812491416931152,-6.449222564697266e-05,-10.5600100573585,-0.252545851798299,-0.25248135957265205,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-11.937496185302734,-1.3113021850585938e-05,-11.685014825730082,-0.25249447259450264,-0.25248135957265205,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-0.0010673999786376953,-6.90625,0.25141395959401436,-7.158731359572652,-0.25248135957265205,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-10.249980926513672,-0.00010681153071345761,-9.99749956694102,-0.2525881711033655,-0.25248135957265205,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-9.437492370605469,-0.00010967254638671875,-9.185011011032817,-0.25259103211903877,-0.25248135957265205,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-0.030516624450683594,-3.562499761581421,0.22196473512196846,-3.814981121154073,-0.25248135957265205,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,0,-0.1196286678314209,-2.1875,0.13285269174123115,-2.439981359572652,-0.25248135957265205,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-5.4955482482910156e-05,-9.875,0.25242640409016914,-10.127481359572652,-0.25248135957265205,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-0.00038433074951171875,-7.968749523162842,0.25209702882314033,-8.221230882735494,-0.25248135957265205,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-5.531245231628418,-0.003996729850769043,-5.278763872055766,-0.2564780894234211,-0.25248135957265205,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-0.04101061820983887,-3.234372615814209,0.21147074136281319,-3.486853975386861,-0.25248135957265205,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-7.152557373046875e-07,-16.75,0.25248064431691475,-17.002481359572652,-0.25248135957265205,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.0015723705291748047,-6.562496662139893,0.25090898904347725,-6.814978021712545,-0.25248135957265205,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-0.6640537977218628,-0.7265585660934448,-0.41157243814921074,-0.9790399256660969,-0.25248135957265205,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-0.01238870620727539,-4.406249523162842,0.24009265336537666,-4.658730882735494,-0.25248135957265205,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-0.0004515647888183594,-8.3125,0.2520297947838337,-8.564981359572652,-0.25248135957265205,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-11.812495231628418,-3.445148468017578e-05,-11.560013872055766,-0.25251581105733223,-0.25248135957265205,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-2.7418136596679688e-05,-10.9375,0.2524539414360554,-11.189981359572652,-0.25248135957265205,Yes,True
