task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the office?,No,-2.592684507369995,-0.0888383537530899,No,True
qa1,6,[4],Mary went to the office.,Is Mary in the office?,Yes,-1.1709775924682617,-0.41740933060646057,No,False
qa1,6,[4],Mary went to the office.,Is Mary in the garden?,No,-2.4678096771240234,-0.10103894770145416,No,True
qa1,6,[4],John went back to the bathroom.,Is John in the bathroom?,Yes,-1.2412830591201782,-0.36475110054016113,No,False
qa1,6,[4],John went back to the bathroom.,Is John in the office?,No,-1.9210830926895142,-0.17334675788879395,No,True
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-1.069334626197815,-0.448693186044693,No,False
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the kitchen?,No,-1.717748999595642,-0.2182305008172989,No,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the kitchen?,Yes,-0.9911628365516663,-0.4917326867580414,No,False
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the office?,No,-2.827075958251953,-0.07121924310922623,No,True
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the hallway?,Yes,-1.069334626197815,-0.4468027353286743,No,False
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the bathroom?,No,-2.0303096771240234,-0.15768267214298248,No,True
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-1.2490885257720947,-0.3764326870441437,No,False
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the kitchen?,No,-2.1396396160125732,-0.14404892921447754,No,True
qa1,9,[8],John travelled to the bathroom.,Is John in the bathroom?,Yes,-1.1551845073699951,-0.40377846360206604,No,False
qa1,9,[8],John travelled to the bathroom.,Is John in the hallway?,No,-1.522312045097351,-0.2709367573261261,No,True
qa1,3,[2],John travelled to the garden.,Is John in the garden?,Yes,-1.1553096771240234,-0.40772926807403564,No,False
qa1,3,[2],John travelled to the garden.,Is John in the office?,No,-2.248967170715332,-0.1254231035709381,No,True
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the bedroom?,Yes,-0.991283118724823,-0.4917602241039276,No,False
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the kitchen?,No,-2.5928096771240234,-0.0888383537530899,No,True
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-0.7726393342018127,-0.6479966640472412,No,False
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the bathroom?,No,-2.5927491188049316,-0.09079040586948395,No,True
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the bathroom?,Yes,-1.5146992206573486,-0.26713988184928894,No,False
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the garden?,No,-2.827075958251953,-0.07323694229125977,No,True
qa1,15,[14],Mary moved to the office.,Is Mary in the office?,Yes,-0.9209197759628296,-0.5463945865631104,No,False
qa1,15,[14],Mary moved to the office.,Is Mary in the kitchen?,No,-2.5927491188049316,-0.09079040586948395,No,True
qa1,12,[5],Mary moved to the office.,Is Mary in the office?,Yes,-0.9209197759628296,-0.5463945865631104,No,False
qa1,12,[5],Mary moved to the office.,Is Mary in the kitchen?,No,-2.5927491188049316,-0.09079040586948395,No,True
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-1.2490885257720947,-0.3764326870441437,No,False
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the bedroom?,No,-2.483358144760132,-0.10250307619571686,No,True
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the bathroom?,Yes,-1.2410967350006104,-0.3666720390319824,No,False
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the hallway?,No,-1.522312045097351,-0.2709367573261261,No,True
qa1,9,[8],John journeyed to the garden.,Is John in the garden?,Yes,-1.2490885257720947,-0.37261709570884705,No,False
qa1,9,[8],John journeyed to the garden.,Is John in the bathroom?,No,-2.1397552490234375,-0.14703401923179626,No,True
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the bedroom?,Yes,-1.0771394968032837,-0.44872498512268066,No,False
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the kitchen?,No,-2.5928096771240234,-0.08886969089508057,No,True
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-0.5343486666679382,-0.9097371697425842,Yes,True
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the kitchen?,No,-2.4678096771240234,-0.0980772152543068,No,True
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the bathroom?,Yes,-0.772533118724823,-0.6479681730270386,No,False
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the kitchen?,No,-2.2490885257720947,-0.12155236303806305,No,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-0.5889357924461365,-0.8393726348876953,Yes,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the bathroom?,No,-2.1396396160125732,-0.13720107078552246,No,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-0.5889357924461365,-0.8393726348876953,Yes,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the garden?,No,-2.827075958251953,-0.07073120027780533,No,True
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-1.069334626197815,-0.448693186044693,No,False
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the bedroom?,No,-2.0303096771240234,-0.1566731035709381,No,True
qa10,3,[2],Bill is in the kitchen.,Is Bill in the bedroom?,No,-2.248967170715332,-0.12538737058639526,No,True
qa10,6,[4],Bill journeyed to the bedroom.,Is Bill in the bedroom?,Yes,-0.991283118724823,-0.4936554431915283,No,False
qa10,9,[4],Fred went to the bedroom.,Is Fred in the bedroom?,Yes,-0.9170464873313904,-0.542519211769104,No,False
qa10,12,[11],Mary went back to the office.,Is Mary in the kitchen?,No,-2.0303096771240234,-0.15966641902923584,No,True
qa10,15,[14],Fred moved to the cinema.,Is Fred in the kitchen?,No,-2.8272552490234375,-0.07326684892177582,No,True
qa10,6,[5],Mary is in the office.,Is Mary in the office?,Yes,-0.616283118724823,-0.86676025390625,Yes,True
qa10,15,[14],Fred is either in the school or the cinema.,Is Fred in the office?,No,-3.186467170715332,-0.06536320596933365,No,True
qa10,15,[14],Mary went to the park.,Is Mary in the park?,Yes,-1.1553096771240234,-0.4076826870441437,No,False
qa10,9,[4],Fred went back to the cinema.,Is Fred in the office?,No,-2.3584775924682617,-0.11475110054016113,No,True
qa10,6,[2],Mary moved to the school.,Is Mary in the school?,Yes,-0.9991437196731567,-0.4975893497467041,No,False
qa10,9,[8],Mary moved to the office.,Is Mary in the office?,Yes,-0.9209197759628296,-0.5463945865631104,No,False
qa10,12,[10],Mary is in the school.,Is Mary in the school?,Yes,-0.5538378953933716,-0.92926025390625,Yes,True
qa10,15,[13],Fred moved to the office.,Is Fred in the kitchen?,No,-2.5928666591644287,-0.08987520635128021,No,True
qa10,3,[2],Bill is in the office.,Is Bill in the park?,No,-3.295792579650879,-0.045825399458408356,No,True
qa10,12,[11],Julie went to the park.,Is Julie in the park?,Yes,-1.0771394968032837,-0.45067715644836426,No,False
qa10,12,[11],Bill went to the bedroom.,Is Bill in the bedroom?,Yes,-0.9911628365516663,-0.4936554431915283,No,False
qa10,15,[14],Bill went back to the school.,Is Bill in the park?,No,-2.1397552490234375,-0.14209675788879395,No,True
qa10,12,[8],Mary travelled to the school.,Is Mary in the office?,No,-1.4365297555923462,-0.30999496579170227,No,True
qa10,15,[8],Mary travelled to the school.,Is Mary in the school?,Yes,-1.0771394968032837,-0.45252710580825806,No,False
qa10,3,[1],Mary went back to the bedroom.,Is Mary in the bedroom?,Yes,-0.9131995439529419,-0.5386147499084473,No,False
qa10,3,[2],Fred is in the office.,Is Fred in the cinema?,No,-2.9365885257720947,-0.06295658648014069,No,True
qa10,6,[5],Bill is in the kitchen.,Is Bill in the kitchen?,Yes,-0.4561304450035095,-1.0776593685150146,Yes,True
qa10,15,[14],Bill journeyed to the park.,Is Bill in the cinema?,No,-2.702075958251953,-0.08246079087257385,No,True
qa10,3,[2],Bill went to the park.,Is Bill in the bedroom?,No,-2.936467170715332,-0.06734885275363922,No,True
qa10,9,[8],Mary is in the office.,Is Mary in the office?,Yes,-0.616283118724823,-0.86676025390625,Yes,True
qa10,6,[5],Bill went back to the office.,Is Bill in the kitchen?,No,-2.0303666591644287,-0.16164825856685638,No,True
qa10,15,[13],Bill travelled to the kitchen.,Is Bill in the kitchen?,Yes,-0.9169870615005493,-0.5424593687057495,No,False
qa10,15,[13],Fred went to the bedroom.,Is Fred in the school?,No,-3.2959775924682617,-0.04688262566924095,No,True
qa10,3,[1],Fred is in the kitchen.,Is Fred in the school?,No,-3.1709775924682617,-0.051548346877098083,No,True
qa10,6,[5],Julie went back to the cinema.,Is Julie in the cinema?,Yes,-1.069449543952942,-0.44485044479370117,No,False
qa10,9,[4],Julie went back to the park.,Is Julie in the park?,Yes,-0.9913893342018127,-0.49178609251976013,No,False
qa10,3,[2],Fred went to the kitchen.,Is Fred in the park?,No,-3.7178096771240234,-0.032194629311561584,No,True
qa10,9,[8],Bill moved to the cinema.,Is Bill in the cinema?,Yes,-0.8428937196731567,-0.593277096748352,No,False
qa10,12,[8],Julie journeyed to the office.,Is Julie in the office?,Yes,-1.3426845073699951,-0.34127846360206604,No,False
qa10,15,[13],Mary is either in the bedroom or the park.,Is Mary in the school?,No,-3.483292579650879,-0.048003483563661575,No,True
qa10,12,[11],Fred went to the school.,Is Fred in the cinema?,No,-2.1396992206573486,-0.14112067222595215,No,True
qa10,9,[8],Fred travelled to the bedroom.,Is Fred in the bedroom?,Yes,-0.8466821908950806,-0.5971182584762573,No,False
qa10,12,[11],Bill is in the bedroom.,Is Bill in the kitchen?,No,-2.358358144760132,-0.10983969271183014,No,True
qa10,3,[2],Julie moved to the office.,Is Julie in the office?,Yes,-0.8506439328193665,-0.6011147499084473,No,False
qa10,15,[14],Julie is in the kitchen.,Is Julie in the cinema?,No,-3.296031951904297,-0.04488326981663704,No,True
qa10,9,[5],Julie went to the kitchen.,Is Julie in the kitchen?,Yes,-0.8427797555923462,-0.593277096748352,No,False
qa10,12,[11],Julie is in the park.,Is Julie in the school?,No,-3.0616438388824463,-0.05661226809024811,No,True
qa10,15,[14],Mary travelled to the school.,Is Mary in the school?,Yes,-1.0771394968032837,-0.45252710580825806,No,False
qa10,3,[1],Bill went back to the bedroom.,Is Bill in the cinema?,No,-3.0616955757141113,-0.05594085156917572,No,True
qa10,15,[13],Mary is in the cinema.,Is Mary in the office?,No,-2.9365885257720947,-0.06435137242078781,No,True
qa10,12,[7],Julie is in the office.,Is Julie in the office?,Yes,-0.6201857924461365,-0.8706907629966736,Yes,True
qa10,3,[2],Julie journeyed to the park.,Is Julie in the park?,Yes,-1.2412248849868774,-0.37060773372650146,No,False
qa10,9,[8],Bill is in the cinema.,Is Bill in the bedroom?,No,-2.9365885257720947,-0.06347620487213135,No,True
qa10,9,[8],Mary is in the kitchen.,Is Mary in the kitchen?,Yes,-0.4542335271835327,-1.0776876211166382,Yes,True
qa10,3,[1],Fred went to the office.,Is Fred in the bedroom?,No,-2.35841965675354,-0.11465149372816086,No,True
qa10,9,[7],Julie moved to the school.,Is Julie in the school?,Yes,-0.9210319519042969,-0.5464510917663574,No,False
qa10,3,[1],Bill went to the cinema.,Is Bill in the cinema?,Yes,-1.1553665399551392,-0.40377846360206604,No,False
qa10,9,[7],Bill went to the bedroom.,Is Bill in the office?,No,-2.2490296363830566,-0.1254231035709381,No,True
qa10,3,[1],Julie is either in the bedroom or the kitchen.,Is Julie in the school?,No,-3.8427491188049316,-0.03609885647892952,No,True
qa10,15,[14],Julie moved to the bedroom.,Is Julie in the school?,No,-3.0615296363830566,-0.0588083416223526,No,True
qa10,15,[14],Mary moved to the office.,Is Mary in the office?,Yes,-0.9209197759628296,-0.5463945865631104,No,False
qa10,3,[1],Julie is in the park.,Is Julie in the cinema?,No,-3.0615885257720947,-0.05588020384311676,No,True
qa10,3,[1],Fred went back to the school.,Is Fred in the school?,Yes,-1.1553096771240234,-0.4097101390361786,No,False
qa10,3,[1],Julie went to the school.,Is Julie in the cinema?,No,-2.1397552490234375,-0.14014458656311035,No,True
qa10,6,[5],Julie went to the office.,Is Julie in the bedroom?,No,-2.2490296363830566,-0.12737515568733215,No,True
qa10,3,[1],Fred went back to the office.,Is Fred in the office?,Yes,-0.9952408075332642,-0.49560773372650146,No,False
qa10,6,[1],Fred went back to the office.,Is Fred in the office?,Yes,-0.9952408075332642,-0.49560773372650146,No,False
qa10,6,[5],Mary is in the school.,Is Mary in the school?,Yes,-0.5538378953933716,-0.92926025390625,Yes,True
qa10,12,[8],Mary is in the office.,Is Mary in the school?,No,-2.5928096771240234,-0.09026899933815002,No,True
qa10,3,[1],Bill journeyed to the bedroom.,Is Bill in the bedroom?,Yes,-0.991283118724823,-0.4936554431915283,No,False
qa10,15,[10],Mary is either in the cinema or the office.,Is Mary in the kitchen?,No,-2.952075958251953,-0.0745607241988182,No,True
qa10,15,[11],Fred went back to the office.,Is Fred in the office?,Yes,-0.9952408075332642,-0.49560773372650146,No,False
qa10,3,[2],Julie is in the kitchen.,Is Julie in the office?,No,-2.5927491188049316,-0.08984577655792236,No,True
qa10,15,[11],Julie is in the park.,Is Julie in the school?,No,-3.0616438388824463,-0.05661226809024811,No,True
qa10,3,[2],Julie is in the kitchen.,Is Julie in the kitchen?,Yes,-0.4542335271835327,-1.0777140855789185,Yes,True
qa10,12,[10],Bill journeyed to the kitchen.,Is Bill in the kitchen?,Yes,-0.9170464873313904,-0.5424593687057495,No,False
qa10,15,[14],Fred is in the cinema.,Is Fred in the park?,No,-3.1709775924682617,-0.04995553568005562,No,True
qa10,15,[14],Mary journeyed to the park.,Is Mary in the park?,Yes,-1.248967170715332,-0.37249496579170227,No,False
qa10,9,[7],Bill is in the park.,Is Bill in the park?,Yes,-0.45607230067253113,-1.0854966640472412,Yes,True
qa10,15,[11],Bill went to the cinema.,Is Bill in the cinema?,Yes,-1.1553665399551392,-0.40377846360206604,No,False
qa10,6,[5],Julie is either in the cinema or the cinema.,Is Julie in the kitchen?,No,-2.389575958251953,-0.1381113976240158,No,True
qa10,3,[1],Mary is in the school.,Is Mary in the school?,Yes,-0.5538378953933716,-0.92926025390625,Yes,True
qa10,12,[11],Bill went to the park.,Is Bill in the office?,No,-3.420858144760132,-0.04171111062169075,No,True
qa10,15,[13],Bill journeyed to the school.,Is Bill in the kitchen?,No,-1.7256721258163452,-0.22414825856685638,No,True
qa10,9,[7],Mary went back to the cinema.,Is Mary in the school?,No,-2.7022552490234375,-0.08200587332248688,No,True
qa10,15,[13],Mary went back to the park.,Is Mary in the park?,Yes,-0.991283118724823,-0.493684858083725,No,False
qa10,6,[2],Mary went to the park.,Is Mary in the kitchen?,No,-2.48341965675354,-0.10344532877206802,No,True
qa10,9,[2],Mary went to the park.,Is Mary in the park?,Yes,-1.1553096771240234,-0.4076826870441437,No,False
qa10,3,[2],Julie travelled to the park.,Is Julie in the bedroom?,No,-2.9364006519317627,-0.06724115461111069,No,True
qa10,12,[11],Bill is in the park.,Is Bill in the cinema?,No,-3.0615885257720947,-0.05682292953133583,No,True
qa10,3,[2],Mary is in the cinema.,Is Mary in the cinema?,Yes,-0.7178937196731567,-0.7183057069778442,Yes,True
qa10,12,[11],Julie is either in the school or the school.,Is Julie in the office?,No,-1.3817716836929321,-0.378446102142334,No,True
qa10,6,[4],Mary journeyed to the kitchen.,Is Mary in the office?,No,-2.7021396160125732,-0.08047347515821457,No,True
qa10,12,[5],Bill journeyed to the cinema.,Is Bill in the cinema?,Yes,-1.2412248849868774,-0.37057626247406006,No,False
qa10,15,[14],Julie went to the kitchen.,Is Julie in the bedroom?,No,-2.139575958251953,-0.14102153480052948,No,True
qa10,9,[7],Mary went to the kitchen.,Is Mary in the cinema?,No,-3.5928096771240234,-0.03561081364750862,No,True
qa10,12,[5],Julie is in the park.,Is Julie in the cinema?,No,-3.0615885257720947,-0.05588020384311676,No,True
qa10,15,[14],Bill moved to the park.,Is Bill in the park?,Yes,-0.7764908075332642,-0.6518422365188599,No,False
qa10,15,[14],Julie went back to the school.,Is Julie in the school?,Yes,-1.2412830591201782,-0.368684858083725,No,False
qa10,9,[7],Julie travelled to the park.,Is Julie in the park?,Yes,-1.155248999595642,-0.4057305157184601,No,False
qa10,15,[14],Fred is in the cinema.,Is Fred in the cinema?,Yes,-0.7140424847602844,-0.7144278883934021,Yes,True
qa10,3,[1],Mary is either in the park or the cinema.,Is Mary in the kitchen?,No,-3.483292579650879,-0.04727153852581978,No,True
qa10,9,[7],Bill is in the school.,Is Bill in the bedroom?,No,-2.35841965675354,-0.11569608747959137,No,True
qa10,6,[2],Bill went back to the office.,Is Bill in the office?,Yes,-1.0771394968032837,-0.45067715644836426,No,False
qa10,9,[8],Bill is in the park.,Is Bill in the park?,Yes,-0.45607230067253113,-1.0854966640472412,Yes,True
qa11,15,"[7, 8]",John travelled to the garden. Afterwards he went to the hallway.,Is John in the hallway?,Yes,-1.069204568862915,-0.44659221172332764,No,False
qa11,15,"[7, 8]",John travelled to the garden. Afterwards he went to the hallway.,Is John in the garden?,No,-1.7173820734024048,-0.21701852977275848,No,True
qa11,6,"[1, 2]",Daniel journeyed to the hallway. Then he journeyed to the bathroom.,Is Daniel in the bathroom?,Yes,-0.9951273202896118,-0.4955429136753082,No,False
qa11,6,"[1, 2]",Daniel journeyed to the hallway. Then he journeyed to the bathroom.,Is Daniel in the office?,No,-1.5301157236099243,-0.2767929136753082,No,True
qa11,6,"[1, 2]",Sandra moved to the hallway. Following that she went back to the bathroom.,Is Sandra in the bathroom?,Yes,-1.2409515380859375,-0.3705074191093445,No,False
qa11,6,"[1, 2]",Sandra moved to the hallway. Following that she went back to the bathroom.,Is Sandra in the bedroom?,No,-1.7176157236099243,-0.2210894227027893,No,True
qa11,6,"[1, 2]",Mary travelled to the kitchen. Following that she journeyed to the garden.,Is Mary in the garden?,Yes,-0.9207229018211365,-0.5461760759353638,No,False
qa11,6,"[1, 2]",Mary travelled to the kitchen. Following that she journeyed to the garden.,Is Mary in the bedroom?,No,-1.7250949144363403,-0.22965487837791443,No,True
qa11,6,"[1, 2]",Mary went back to the kitchen. Then she went to the garden.,Is Mary in the garden?,Yes,-1.1553096771240234,-0.40772926807403564,No,False
qa11,6,"[1, 2]",Mary went back to the kitchen. Then she went to the garden.,Is Mary in the kitchen?,No,-1.3270083665847778,-0.33144956827163696,No,True
qa11,15,"[10, 11]",Mary travelled to the kitchen. Afterwards she journeyed to the hallway.,Is Mary in the hallway?,Yes,-0.9948529601097107,-0.4953410029411316,No,False
qa11,15,"[10, 11]",Mary travelled to the kitchen. Afterwards she journeyed to the hallway.,Is Mary in the bathroom?,No,-1.8346624374389648,-0.20921187102794647,No,True
qa11,15,"[13, 14]",Sandra moved to the bathroom. Following that she went back to the garden.,Is Sandra in the garden?,Yes,-1.2487543821334839,-0.3704293668270111,No,False
qa11,15,"[13, 14]",Sandra moved to the bathroom. Following that she went back to the garden.,Is Sandra in the kitchen?,No,-1.5300426483154297,-0.27863118052482605,No,True
qa11,12,"[10, 11]",John went to the bathroom. Afterwards he moved to the office.,Is John in the office?,Yes,-0.9128831624984741,-0.5384309887886047,No,False
qa11,12,"[10, 11]",John went to the bathroom. Afterwards he moved to the office.,Is John in the bathroom?,No,-3.5299649238586426,-0.038103003054857254,No,True
qa11,3,"[1, 2]",Mary moved to the kitchen. Following that she journeyed to the hallway.,Is Mary in the hallway?,Yes,-0.9167847633361816,-0.542250394821167,No,False
qa11,3,"[1, 2]",Mary moved to the kitchen. Following that she journeyed to the hallway.,Is Mary in the office?,No,-2.0456488132476807,-0.16440697014331818,No,True
qa11,3,"[1, 2]",Mary went to the garden. Then she journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-0.9169238209724426,-0.5423732399940491,No,False
qa11,3,"[1, 2]",Mary went to the garden. Then she journeyed to the bedroom.,Is Mary in the garden?,No,-1.9284515380859375,-0.1750795990228653,No,True
qa11,9,"[4, 5]",John went to the office. Afterwards he moved to the garden.,Is John in the garden?,Yes,-0.8426506519317627,-0.5932140350341797,No,False
qa11,9,"[4, 5]",John went to the office. Afterwards he moved to the garden.,Is John in the bedroom?,No,-1.7253457307815552,-0.2258903831243515,No,True
qa11,3,"[1, 2]",Sandra journeyed to the bathroom. After that she went to the garden.,Is Sandra in the garden?,Yes,-1.1550043821334839,-0.4094867706298828,No,False
qa11,3,"[1, 2]",Sandra journeyed to the bathroom. After that she went to the garden.,Is Sandra in the bathroom?,No,-1.9281967878341675,-0.1769377738237381,No,True
qa11,15,"[13, 14]",Daniel moved to the hallway. After that he moved to the kitchen.,Is Daniel in the kitchen?,Yes,-0.9169238209724426,-0.5424264669418335,No,False
