task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa10,15,[10],Mary is either in the cinema or the office.,Is Mary in the kitchen?,No,-3.7655844688415527,-0.023268939927220345,No,True
qa10,15,[11],Fred went back to the office.,Is Fred in the office?,Yes,-0.201074481010437,-1.7030072212219238,Yes,True
qa10,3,[2],Julie is in the kitchen.,Is Julie in the office?,No,-2.937441825866699,-0.05485737696290016,No,True
qa10,15,[11],Julie is in the park.,Is Julie in the school?,No,-3.0468177795410156,-0.048510197550058365,No,True
qa10,3,[2],Julie is in the kitchen.,Is Julie in the kitchen?,Yes,-0.007644654251635075,-4.874948501586914,Yes,True
qa10,12,[10],Bill journeyed to the kitchen.,Is Bill in the kitchen?,Yes,-0.6327027082443237,-0.7577027082443237,Yes,True
qa10,15,[14],Fred is in the cinema.,Is Fred in the park?,No,-5.249929904937744,-0.00525534525513649,No,True
qa10,15,[14],Mary journeyed to the park.,Is Mary in the park?,Yes,-0.5233608484268188,-0.8983391523361206,Yes,True
qa10,9,[7],Bill is in the park.,Is Bill in the park?,Yes,-0.048754338175058365,-3.0467965602874756,Yes,True
qa10,15,[11],Bill went to the cinema.,Is Bill in the cinema?,Yes,-1.312403917312622,-0.31240391731262207,No,False
qa10,6,[5],Julie is either in the cinema or the cinema.,Is Julie in the kitchen?,No,-2.3437135219573975,-0.10005855560302734,No,True
qa10,3,[1],Mary is in the school.,Is Mary in the school?,Yes,-0.018136145547032356,-4.031193733215332,Yes,True
qa10,12,[11],Bill went to the park.,Is Bill in the office?,No,-1.1405727863311768,-0.386651873588562,No,True
qa10,15,[13],Bill journeyed to the school.,Is Bill in the kitchen?,No,-2.468672752380371,-0.08876848965883255,No,True
qa10,9,[7],Mary went back to the cinema.,Is Mary in the school?,No,-4.499938011169434,-0.011093738488852978,No,True
qa10,15,[13],Mary went back to the park.,Is Mary in the park?,Yes,-0.17962193489074707,-1.8046132326126099,Yes,True
qa10,6,[2],Mary went to the park.,Is Mary in the kitchen?,No,-4.624966621398926,-0.00979089830070734,No,True
qa10,9,[2],Mary went to the park.,Is Mary in the park?,Yes,-0.22552907466888428,-1.601498007774353,Yes,True
qa10,3,[2],Julie travelled to the park.,Is Julie in the bedroom?,No,-4.37495756149292,-0.012521148659288883,No,True
qa10,12,[11],Bill is in the park.,Is Bill in the cinema?,No,-5.249938011169434,-0.005274178925901651,No,True
qa10,3,[2],Mary is in the cinema.,Is Mary in the cinema?,Yes,-0.03362727537751198,-3.406177520751953,Yes,True
qa10,12,[11],Julie is either in the school or the school.,Is Julie in the office?,No,-1.6015233993530273,-0.2255415916442871,No,True
qa10,6,[4],Mary journeyed to the kitchen.,Is Mary in the office?,No,-2.812433958053589,-0.06193685904145241,No,True
qa10,12,[5],Bill journeyed to the cinema.,Is Bill in the cinema?,Yes,-1.4998910427093506,-0.25182950496673584,No,False
qa10,15,[14],Julie went to the kitchen.,Is Julie in the bedroom?,No,-3.406219720840454,-0.033657073974609375,No,True
qa10,9,[7],Mary went to the kitchen.,Is Mary in the cinema?,No,-8.874954223632812,-0.0001534229813842103,No,True
qa10,12,[5],Julie is in the park.,Is Julie in the cinema?,No,-4.374948501586914,-0.012514235451817513,No,True
qa10,15,[14],Bill moved to the park.,Is Bill in the park?,Yes,-0.4295921325683594,-1.054579496383667,Yes,True
qa10,15,[14],Julie went back to the school.,Is Julie in the school?,Yes,-0.38663291931152344,-1.1405143737792969,Yes,True
qa10,9,[7],Julie travelled to the park.,Is Julie in the park?,Yes,-0.38663291931152344,-1.1405143737792969,Yes,True
qa10,15,[14],Fred is in the cinema.,Is Fred in the cinema?,Yes,-0.16005027294158936,-1.9139626026153564,Yes,True
qa10,3,[1],Mary is either in the park or the cinema.,Is Mary in the kitchen?,No,-5.374954700469971,-0.004654050804674625,No,True
qa10,9,[7],Bill is in the school.,Is Bill in the bedroom?,No,-5.249948501586914,-0.005281927064061165,No,True
qa10,6,[2],Bill went back to the office.,Is Bill in the office?,Yes,-0.1600627899169922,-1.9139561653137207,Yes,True
qa10,9,[8],Bill is in the park.,Is Bill in the park?,Yes,-0.048754338175058365,-3.0467965602874756,Yes,True
qa11,15,"[7, 8]",John travelled to the garden. Afterwards he went to the hallway.,Is John in the hallway?,Yes,-0.17956508696079254,-1.8045092821121216,Yes,True
qa11,15,"[7, 8]",John travelled to the garden. Afterwards he went to the hallway.,Is John in the garden?,No,-2.1248767375946045,-0.12679435312747955,No,True
qa11,6,"[1, 2]",Daniel journeyed to the hallway. Then he journeyed to the bathroom.,Is Daniel in the bathroom?,Yes,-0.20106148719787598,-1.7029995918273926,Yes,True
qa11,6,"[1, 2]",Daniel journeyed to the hallway. Then he journeyed to the bathroom.,Is Daniel in the office?,No,-1.312360167503357,-0.31429433822631836,No,True
qa11,6,"[1, 2]",Sandra moved to the hallway. Following that she went back to the bathroom.,Is Sandra in the bathroom?,Yes,-0.47450315952301025,-0.9725362062454224,Yes,True
qa11,6,"[1, 2]",Sandra moved to the hallway. Following that she went back to the bathroom.,Is Sandra in the bedroom?,No,-4.624884128570557,-0.009868512861430645,No,True
qa11,6,"[1, 2]",Mary travelled to the kitchen. Following that she journeyed to the garden.,Is Mary in the garden?,Yes,-0.20203793048858643,-1.7029738426208496,Yes,True
qa11,6,"[1, 2]",Mary travelled to the kitchen. Following that she journeyed to the garden.,Is Mary in the bedroom?,No,-2.687433958053589,-0.07021559029817581,No,True
qa11,6,"[1, 2]",Mary went back to the kitchen. Then she went to the garden.,Is Mary in the garden?,Yes,-0.31243395805358887,-1.312403917312622,Yes,True
qa11,6,"[1, 2]",Mary went back to the kitchen. Then she went to the garden.,Is Mary in the kitchen?,No,-0.8983777761459351,-0.5233608484268188,No,True
qa11,15,"[10, 11]",Mary travelled to the kitchen. Afterwards she journeyed to the hallway.,Is Mary in the hallway?,Yes,-0.25182950496673584,-1.499841570854187,Yes,True
qa11,15,"[10, 11]",Mary travelled to the kitchen. Afterwards she journeyed to the hallway.,Is Mary in the bathroom?,No,-3.656177520751953,-0.026377445086836815,No,True
qa11,15,"[13, 14]",Sandra moved to the bathroom. Following that she went back to the garden.,Is Sandra in the garden?,Yes,-0.6951881647109985,-0.695152759552002,No,False
qa11,15,"[13, 14]",Sandra moved to the bathroom. Following that she went back to the garden.,Is Sandra in the kitchen?,No,-2.343637704849243,-0.10041071474552155,No,True
qa11,12,"[10, 11]",John went to the bathroom. Afterwards he moved to the office.,Is John in the office?,Yes,-0.1004796102643013,-2.3436057567596436,Yes,True
qa11,12,"[10, 11]",John went to the bathroom. Afterwards he moved to the office.,Is John in the bathroom?,No,-8.499859809875488,-0.00022411707323044538,No,True
qa11,3,"[1, 2]",Mary moved to the kitchen. Following that she journeyed to the hallway.,Is Mary in the hallway?,Yes,-0.38662147521972656,-1.1404916048049927,Yes,True
qa11,3,"[1, 2]",Mary moved to the kitchen. Following that she journeyed to the hallway.,Is Mary in the office?,No,-2.4686570167541504,-0.08925677090883255,No,True
qa11,3,"[1, 2]",Mary went to the garden. Then she journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-0.22552907466888428,-1.6014894247055054,Yes,True
qa11,3,"[1, 2]",Mary went to the garden. Then she journeyed to the bedroom.,Is Mary in the garden?,No,-3.8905489444732666,-0.02054334059357643,No,True
qa11,9,"[4, 5]",John went to the office. Afterwards he moved to the garden.,Is John in the garden?,Yes,-0.28115689754486084,-1.4061304330825806,Yes,True
qa11,9,"[4, 5]",John went to the office. Afterwards he moved to the garden.,Is John in the bedroom?,No,-4.874929904937744,-0.0076721967197954655,No,True
qa11,3,"[1, 2]",Sandra journeyed to the bathroom. After that she went to the garden.,Is Sandra in the garden?,Yes,-0.17956508696079254,-1.8044978380203247,Yes,True
