property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,20.0,1,-3.29663348197937,-0.0426110103726387,-0.3983276476527817,1.702344314764542,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can bark,an arrow,'',Can an arrow bark?,No,random,20.0,4,-7.374769687652588,-0.0037484189961105585,-4.483756146894857,1.7388504424253672,-2.891013540757731,-1.7425988614214778,No,True,False,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,20.0,0,-0.008631114847958088,-6.624948501586914,2.8339260656928498,-4.826731101929978,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,20.0,3,-0.30053868889808655,-1.421728491783142,2.596369099260136,0.33752982461356584,-2.8969077881582224,-1.759258316396708,Yes,False,True,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,20.0,3,-0.01493371557444334,-7.81242036819458,2.881974072583779,-6.053162051797872,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,20.0,0,-3.6559805870056152,-0.03001595474779606,-0.8134234064648074,1.76820144490914,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,20.0,1,-5.999754428863525,-0.005188826937228441,-3.101448594536937,1.7397664981999523,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,20.0,0,-6.874841690063477,-0.006441595032811165,-4.032284509522668,1.791775804624125,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,20.0,3,-4.155996799468994,-0.02173209935426712,-1.2590890113107718,1.7375262170424408,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,20.0,3,-5.937351226806641,-0.00723123736679554,-3.0404434386484183,1.7520270790299124,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,20.0,2,-1.6091867685317993,-0.2332608848810196,1.2673167121157305,1.5636331097824343,-2.87650348064753,-1.796893994663454,No,True,False,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,20.0,2,-4.530996799468994,-0.018534312024712563,-1.6544933188214643,1.7783596826387413,-2.87650348064753,-1.796893994663454,No,True,False,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,20.0,2,-8.937185287475586,-0.003998760599642992,-6.060681806828056,1.792895234063811,-2.87650348064753,-1.796893994663454,No,True,False,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,20.0,3,-10.37476921081543,-0.002560855122283101,-7.477861422657208,1.7566974612744248,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,20.0,3,-5.499738693237305,-0.009241347201168537,-2.6028309050790823,1.7500169691955394,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,20.0,4,-0.012333757244050503,-6.937438011169434,2.8786797835136806,-5.194839149747956,-2.891013540757731,-1.7425988614214778,Yes,True,True,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,20.0,1,-1.1403907537460327,-0.3924168348312378,1.7579150805805557,1.352538490305943,-2.8983058343265884,-1.7449553251371808,No,False,True,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,20.0,0,-3.531026601791382,-0.03650081902742386,-0.688469421250574,1.7617165806295123,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,20.0,1,-0.24485722184181213,-1.6169978380203247,2.6534486124847763,0.12795748711685606,-2.8983058343265884,-1.7449553251371808,Yes,True,True,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,20.0,2,-0.07847119122743607,-2.7030389308929443,2.7980322894200937,-0.9061449362294904,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,20.0,2,-0.012638933025300503,-5.624925136566162,2.8638645476222293,-3.8280311419027084,-2.87650348064753,-1.796893994663454,Yes,False,True,False
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-4.749769687652588,-0.012170796282589436,-1.8528618994943655,1.7470875201141185,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-2.1247220039367676,-0.13167645037174225,0.7662915368209635,1.6109224110497355,-2.891013540757731,-1.7425988614214778,No,True,False,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-4.499783515930176,-0.014684442430734634,-1.6014776816035874,1.7302708827064461,-2.8983058343265884,-1.7449553251371808,No,False,False,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-0.008055092766880989,-7.749959945678711,2.8888526953913414,-5.990701629282003,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-8.62476921081543,-0.004301669076085091,-5.726463376488841,1.7406536560610957,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-0.10819830745458603,-2.4842286109924316,2.768305173192944,-0.6873346163289777,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-0.01246298011392355,-6.937438011169434,2.8785505606438075,-5.194839149747956,-2.891013540757731,-1.7425988614214778,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-8.18722152709961,-0.0035007037222385406,-5.296207986341878,1.7390981576992393,-2.891013540757731,-1.7425988614214778,No,True,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-1.0622040033340454,-0.4353886842727661,1.834703784824177,1.3238696321239418,-2.8969077881582224,-1.759258316396708,No,False,True,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-1.9138977527618408,-0.16685523092746735,0.928659427778967,1.6313621687294688,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-1.0621848106384277,-0.4372965395450592,1.8361210236881607,1.3076587855921216,-2.8983058343265884,-1.7449553251371808,No,False,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-0.5857157707214355,-0.8358111381530762,2.2568414098193723,0.96240626150386,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-3.4060401916503906,-0.03698910027742386,-0.5077343573238022,1.707966224859757,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-0.018027080222964287,-5.59365701675415,2.878880707935258,-3.8343987003574425,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-1.8122965097427368,-0.18737663328647614,1.064206970904793,1.6095173613769778,-2.87650348064753,-1.796893994663454,No,True,False,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-1.5076624155044556,-0.2577155828475952,1.3833511252532755,1.4848832785738826,-2.891013540757731,-1.7425988614214778,No,False,False,False
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-0.702918291091919,-0.7029829025268555,2.173585189555611,1.0939110921365984,-2.87650348064753,-1.796893994663454,Yes,False,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-6.749820709228516,-0.004915835335850716,-3.8588071684707845,1.737683026085627,-2.891013540757731,-1.7425988614214778,No,True,False,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-0.008647683076560497,-8.249954223632812,2.889658151250028,-6.504998898495632,-2.8983058343265884,-1.7449553251371808,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-7.749796390533447,-0.004217506852000952,-4.873292909885917,1.792676487811453,-2.87650348064753,-1.796893994663454,No,True,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-4.374851226806641,-0.015195729210972786,-1.4779434386484183,1.7440625871857351,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-0.021270040422677994,-4.781186103820801,2.8756377477355444,-3.021927787424093,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-3.1717374324798584,-0.0470355786383152,-0.27343159815327,1.6979197464988656,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-0.016734963282942772,-7.906189918518066,2.8742785774747883,-6.163591057096589,-2.891013540757731,-1.7425988614214778,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-0.016605742275714874,-5.656181812286377,2.8803020458825075,-3.896923495889669,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-7.937331199645996,-0.004407049622386694,-5.039025365319407,1.740548275514794,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-0.48024263978004456,-0.9803316593170166,2.4107709009776865,0.7622672021044612,-2.891013540757731,-1.7425988614214778,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-7.937254428863525,-0.004192474763840437,-5.060750948215995,1.7927015198996135,-2.87650348064753,-1.796893994663454,No,True,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-0.02097536064684391,-4.65615701675415,2.8773304736797445,-2.9112016916169696,-2.8983058343265884,-1.7449553251371808,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-0.0057685417123138905,-6.43745756149292,2.8925372926142745,-4.69250223635574,-2.8983058343265884,-1.7449553251371808,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-5.312269687652588,-0.008570079691708088,-2.421256146894857,1.7340287817297697,-2.891013540757731,-1.7425988614214778,No,True,False,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-0.02236154116690159,-4.906105995178223,2.8745462469913208,-3.1468476787815147,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-0.016971953213214874,-7.281181812286377,2.859531527434315,-5.484287817622923,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-0.0682000070810318,-2.812403917312622,2.808303473566498,-1.0155099226491682,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-4.749796390533447,-0.013086204417049885,-1.8587828497757162,1.729512657004428,-2.891013540757731,-1.7425988614214778,No,True,False,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-2.8123204708099365,-0.06776154786348343,0.07869306994779457,1.6748373135579944,-2.891013540757731,-1.7425988614214778,No,False,False,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-0.179354727268219,-1.929428219795227,2.663202453272589,-0.13121082013829088,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-0.6403757929801941,-0.7654426097869873,2.2579300413463943,0.9795127153501935,-2.8983058343265884,-1.7449553251371808,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-7.874820709228516,-0.0023864521645009518,-4.976514874901927,1.7425688729726798,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-4.937283515930176,-0.013446098193526268,-2.0403757277719534,1.7458122182031817,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-7.187368869781494,-0.002380610443651676,-4.344811689240686,1.7958367892132845,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-0.19026054441928864,-1.812403917312622,2.686242936228241,-0.015509922649168173,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-0.07447364926338196,-2.8279738426208496,2.768083531277426,-1.0297564429639134,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-4.281040191650391,-0.017215974628925323,-1.3841324034921683,1.7420423417677826,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-3.6560964584350586,-0.02958095446228981,-0.7650829176773275,1.713017906959188,-2.891013540757731,-1.7425988614214778,No,True,False,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-0.10675729811191559,-2.3592536449432373,2.769746182535614,-0.5623596502797834,-2.87650348064753,-1.796893994663454,Yes,False,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-0.009533649310469627,-7.374941825866699,2.8330235312303382,-5.576724426209763,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-4.406040191650391,-0.016631845384836197,-1.5077343573238022,1.7283234797523446,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-5.124841690063477,-0.007051827386021614,-2.227933901905254,1.7522064890106863,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-0.025003086775541306,-4.031167984008789,2.8515003938719885,-2.2342739893453354,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-2.2495415210723877,-0.11939957737922668,0.6269619595751421,1.6774944172842272,-2.87650348064753,-1.796893994663454,No,True,False,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-0.09749211370944977,-2.4686570167541504,2.7935214270482813,-0.7260581553326726,-2.891013540757731,-1.7425988614214778,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-0.5817961692810059,-0.8318697214126587,2.3092173714767252,0.9107291400088191,-2.891013540757731,-1.7425988614214778,Yes,True,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-3.5310122966766357,-0.03649307042360306,-0.6327064623500473,1.7084622547135777,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-0.10130730271339417,-2.4686057567596436,2.795600485444828,-0.7093474403629356,-2.8969077881582224,-1.759258316396708,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-6.6248087882995605,-0.004186989273875952,-3.7822516077587527,1.7940304103830602,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-0.03553856164216995,-3.531186103820801,2.855474979115561,-1.788587242399323,-2.891013540757731,-1.7425988614214778,Yes,False,True,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-0.017627734690904617,-5.21861457824707,2.8249294458499032,-3.420397178590134,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-2.0308055877685547,-0.16072627902030945,0.8675002465580337,1.5842290461168713,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-0.019161351025104523,-4.281162738800049,2.8573421296224253,-2.484268744136595,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-0.016450177878141403,-9.062420845031738,2.8600533027693884,-7.265526850368285,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-3.6560401916503906,-0.03162587434053421,-0.7795367110028608,1.7652681203229197,-2.87650348064753,-1.796893994663454,No,True,False,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-1.4212582111358643,-0.29642364382743835,1.4552452695116656,1.5004703508360155,-2.87650348064753,-1.796893994663454,No,False,False,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-5.374664783477783,-0.012778891250491142,-2.483651242720052,1.7298199701709867,-2.891013540757731,-1.7425988614214778,No,True,False,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-0.2595469057559967,-1.507671594619751,2.583010274784811,0.2905458050371852,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-4.281096458435059,-0.018473509699106216,-1.4385392778942507,1.77974388995783,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-0.9059446454048157,-0.530963122844696,1.9923611889217727,1.2139922022924847,-2.8983058343265884,-1.7449553251371808,No,True,True,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-0.011324059218168259,-7.9374098777771,2.8651794214293616,-6.140515883113646,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-0.3258899748325348,-1.3278907537460327,2.5710178133256876,0.4313675626506752,-2.8969077881582224,-1.759258316396708,Yes,False,True,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-0.04150763154029846,-3.4216983318328857,2.855400156617924,-1.6624400154361778,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-4.155980587005615,-0.024083517491817474,-1.3134234064648074,1.7741338821651187,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-0.046877533197402954,-3.2966747283935547,2.795679647343405,-1.4984573287366185,-2.842557180540808,-1.7982173996569362,Yes,False,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-0.020516542717814445,-7.468575954437256,2.876391245440408,-5.709317638040548,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-0.6479378938674927,-0.772905707359314,2.228565586780037,1.02398828730414,-2.87650348064753,-1.796893994663454,Yes,False,True,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-0.02412964217364788,-4.156137466430664,2.81842753836716,-2.357920066773728,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-1.812164545059204,-0.19018355011940002,1.078848995698527,1.5524153113020778,-2.891013540757731,-1.7425988614214778,No,True,False,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-0.00992048904299736,-5.3748979568481445,2.886987299115225,-3.6156396404514366,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-1.9216333627700806,-0.16781331598758698,0.9766724715565078,1.5771420091495938,-2.8983058343265884,-1.7449553251371808,No,True,False,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-0.008448009379208088,-9.062420845031738,2.8884597787790143,-7.30316252863503,-2.8969077881582224,-1.759258316396708,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-0.14824189245700836,-2.0154640674591064,2.7427716483007227,-0.27286520603762865,-2.891013540757731,-1.7425988614214778,Yes,False,True,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-0.1472654491662979,-2.0154917240142822,2.729238031481232,-0.21859772935082833,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-0.013661164790391922,-4.9998979568481445,2.862842315857138,-3.203003962184691,-2.87650348064753,-1.796893994663454,Yes,True,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-5.937203884124756,-0.00742746377363801,-3.094646703583948,1.7907899358832982,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-1.2341177463531494,-0.3572219908237457,1.6423857342943804,1.4396720038397082,-2.87650348064753,-1.796893994663454,No,True,True,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-3.905996799468994,-0.026101600378751755,-1.0634396189281863,1.7721157992781844,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-0.013391280546784401,-5.437368869781494,2.8776222602109467,-3.6947700083600163,-2.891013540757731,-1.7425988614214778,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-4.406040191650391,-0.020891672000288963,-1.5091324034921683,1.738366644396419,-2.8969077881582224,-1.759258316396708,No,True,False,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-1.4138373136520386,-0.2888977527618408,1.4771762271056925,1.453701108659637,-2.891013540757731,-1.7425988614214778,No,True,True,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-8.812254905700684,-0.004720570985227823,-5.935751425053153,1.792173423678226,-2.87650348064753,-1.796893994663454,No,True,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-0.011638293974101543,-7.68742036819458,2.886667540352487,-5.9424650430574,-2.8983058343265884,-1.7449553251371808,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-0.18922212719917297,-1.8123204708099365,2.7090837071274154,-0.06736514567275576,-2.8983058343265884,-1.7449553251371808,Yes,True,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-0.018604058772325516,-6.34362268447876,2.8239531217684823,-4.545405284821824,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-6.687283515930176,-0.0058295768685638905,-3.844726335389368,1.7923878227883723,-2.842557180540808,-1.7982173996569362,No,True,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-8.312283515930176,-0.0029971636831760406,-5.4357800352826455,1.7938968309802779,-2.87650348064753,-1.796893994663454,No,True,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-0.015270605683326721,-4.999884128570557,2.8830352286432617,-3.254928803433376,-2.8983058343265884,-1.7449553251371808,Yes,False,True,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-0.843463122844696,-0.5935264825820923,2.0534446653135263,1.1657318338146156,-2.8969077881582224,-1.759258316396708,No,True,True,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-0.013572229072451591,-5.4374098777771,2.8774413116852795,-3.694811016355622,-2.891013540757731,-1.7425988614214778,Yes,True,True,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-0.01968993991613388,-4.96861457824707,2.822867240624674,-3.170397178590134,-2.842557180540808,-1.7982173996569362,Yes,True,True,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,20.0,4,-2.1403424739837646,-0.1335705816745758,0.7506710667739664,1.609028279746902,-2.891013540757731,-1.7425988614214778,No,False,False,False
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,20.0,2,-4.531026363372803,-0.015987880527973175,-1.654522882725273,1.7809061141354807,-2.87650348064753,-1.796893994663454,No,True,False,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,20.0,4,-0.5271211862564087,-0.9021809101104736,2.3638923545013224,0.8404179513110042,-2.891013540757731,-1.7425988614214778,Yes,True,True,True
