property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,20.0,0,-0.705450713634491,-2.5772552490234375,0.3959849524710859,-0.5172277234849476,-1.1014356661055769,-2.06002752553849,Yes,True,True,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,20.0,3,-0.8965238928794861,-2.0927491188049316,0.2059449789069947,-0.028236536397820533,-1.1024688717864808,-2.064512582407111,Yes,False,True,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,20.0,3,-0.9549379944801331,-2.7645084857940674,0.14753087730634773,-0.6999959033869563,-1.1024688717864808,-2.064512582407111,Yes,True,True,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,20.0,0,-1.1847813129425049,-2.061174154281616,-0.08334564683692802,-0.0011466287431263211,-1.1014356661055769,-2.06002752553849,Yes,False,False,True
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,20.0,1,-1.1305404901504517,-1.7567716836929321,-0.025763099214860308,0.2970067968680743,-1.1047773909355914,-2.0537784805610064,Yes,False,False,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,20.0,0,-1.0992904901504517,-1.7254886627197266,0.0021451759551252003,0.3345388628187633,-1.1014356661055769,-2.06002752553849,Yes,False,False,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,20.0,3,-1.0364882946014404,-2.0457229614257812,0.06598057718504036,0.018789620981329858,-1.1024688717864808,-2.064512582407111,Yes,False,True,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,20.0,3,-1.0760397911071777,-1.7022552490234375,0.026429080679303052,0.3622573333836736,-1.1024688717864808,-2.064512582407111,Yes,False,False,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,20.0,2,-1.08376944065094,-1.897560954093933,0.01801874059296793,0.16402501023951022,-1.1017881812439079,-2.0615859643334433,Yes,False,False,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,20.0,2,-1.0993602275848389,-1.9130536317825317,0.0024279536590690043,0.14853233255091158,-1.1017881812439079,-2.0615859643334433,Yes,False,False,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,20.0,2,-1.1689356565475464,-1.607985496520996,-0.06714747530363852,0.45360046781244723,-1.1017881812439079,-2.0615859643334433,Yes,False,False,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,20.0,3,-1.1617183685302734,-1.8505536317825317,-0.05924949674379265,0.21395895062457937,-1.1024688717864808,-2.064512582407111,Yes,False,False,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,20.0,3,-1.0675725936889648,-2.0144362449645996,0.03489627809751594,0.0500763374425115,-1.1024688717864808,-2.064512582407111,Yes,False,False,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,20.0,4,-0.9313480854034424,-2.4989006519317627,0.17066418979139564,-0.4376425344319572,-1.102012275194838,-2.0612581174998055,Yes,True,True,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,20.0,1,-0.9703930020332336,-2.217615842819214,0.1343843889023577,-0.16383736225820744,-1.1047773909355914,-2.0537784805610064,Yes,True,True,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,20.0,0,-1.1067806482315063,-2.170792579650879,-0.005344982125929487,-0.11076505411238902,-1.1014356661055769,-2.06002752553849,Yes,False,True,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,20.0,1,-1.1385397911071777,-1.8895760774612427,-0.03376240017158638,0.16420240309976375,-1.1047773909355914,-2.0537784805610064,Yes,True,False,False
can be baked,a bean,'',Can a bean be baked?,Yes,random,20.0,2,-0.9703930020332336,-2.155184507369995,0.13139517921067423,-0.0935985430365518,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,20.0,2,-0.8220759034156799,-2.5145084857940674,0.27971227782822794,-0.45292252146062406,-1.1017881812439079,-2.0615859643334433,Yes,False,True,False
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-1.1148797273635864,-1.8660967350006104,-0.01241085557710564,0.19841584740650076,-1.1024688717864808,-2.064512582407111,Yes,False,False,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-1.107416033744812,-1.9833581447601318,-0.0054037585499739915,0.07789997273967364,-1.102012275194838,-2.0612581174998055,Yes,False,False,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-1.1927382946014404,-1.9438899755477905,-0.08796090366584908,0.1098885050132159,-1.1047773909355914,-2.0537784805610064,Yes,True,False,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-0.8841345310211182,-2.576859712600708,0.21833434076536262,-0.5123471301935969,-1.1024688717864808,-2.064512582407111,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-1.1377760171890259,-1.6392782926559448,-0.032998626253434526,0.4145001879050616,-1.1047773909355914,-2.0537784805610064,Yes,False,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-1.0757625102996826,-2.2020084857940674,0.026025670944225254,-0.14042252146062406,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-0.8493602871894836,-2.4207229614257812,0.2526519880053544,-0.3594648439259758,-1.102012275194838,-2.0612581174998055,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-1.028774380683899,-1.7174649238586426,0.0732378945109391,0.3437931936411629,-1.102012275194838,-2.0612581174998055,Yes,False,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-1.0757625102996826,-1.8895083665847778,0.02670636148679817,0.17500421582233328,-1.1024688717864808,-2.064512582407111,Yes,True,False,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-0.9239905476570129,-2.108531951904297,0.17744511844856392,-0.048504426365806985,-1.1014356661055769,-2.06002752553849,Yes,False,True,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-0.9926177859306335,-1.9356881380081177,0.11215960500495781,0.11809034255288875,-1.1047773909355914,-2.0537784805610064,Yes,True,False,False
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-0.9980713725090027,-2.1866438388824463,0.10336429359657417,-0.1266163133439564,-1.1014356661055769,-2.06002752553849,Yes,True,True,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-1.1463360786437988,-2.0146992206573486,-0.041558687708207476,0.03907925990365779,-1.1047773909355914,-2.0537784805610064,Yes,False,False,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-0.931484043598175,-2.3740296363830566,0.17098482818830574,-0.30951705397594553,-1.1024688717864808,-2.064512582407111,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-1.1695125102996826,-1.7333581447601318,-0.06772432905577475,0.3282278195733115,-1.1017881812439079,-2.0615859643334433,Yes,False,False,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-0.9587006568908691,-2.280115842819214,0.14331161830396888,-0.2188577253194084,-1.102012275194838,-2.0612581174998055,Yes,True,True,True
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-1.044585108757019,-1.9833581447601318,0.05720307248688883,0.07822781957331149,-1.1017881812439079,-2.0615859643334433,Yes,False,False,True
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-1.0759055614471436,-1.7645083665847778,0.026106713747694466,0.29674975091502764,-1.102012275194838,-2.0612581174998055,Yes,False,False,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-0.9121785163879395,-2.2178096771240234,0.1925988745476519,-0.164031196563017,-1.1047773909355914,-2.0537784805610064,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-1.0367904901504517,-1.7879886627197266,0.06499769109345621,0.27359730161371676,-1.1017881812439079,-2.0615859643334433,Yes,False,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-1.0213360786437988,-2.0145084857940674,0.08113279314268196,0.050004096613043725,-1.1024688717864808,-2.064512582407111,Yes,False,True,False
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-1.0369936227798462,-2.2802491188049316,0.0654752490066346,-0.21573653639782053,-1.1024688717864808,-2.064512582407111,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-0.9861215949058533,-2.045858144760132,0.11865579602973808,0.00792033580087459,-1.1047773909355914,-2.0537784805610064,Yes,False,True,False
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-0.8181102871894836,-2.3114006519317627,0.2839019880053544,-0.2501425344319572,-1.102012275194838,-2.0612581174998055,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-1.0678941011428833,-2.4365296363830566,0.034574770643597486,-0.37201705397594553,-1.1024688717864808,-2.064512582407111,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-1.1380306482315063,-2.0145084857940674,-0.033253257295914995,0.03926999476693904,-1.1047773909355914,-2.0537784805610064,Yes,False,False,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-0.9981881380081177,-2.1240885257720947,0.10382413718672034,-0.06283040827228925,-1.102012275194838,-2.0612581174998055,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-1.153695821762085,-1.9676157236099243,-0.05190764051817709,0.093970240723519,-1.1017881812439079,-2.0615859643334433,Yes,False,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-0.9117904305458069,-2.2331488132476807,0.19298696038978447,-0.17937033268667424,-1.1047773909355914,-2.0537784805610064,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-0.9476987719535828,-2.327357530593872,0.1570786189820086,-0.27357905003286564,-1.1047773909355914,-2.0537784805610064,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-1.169585108757019,-1.9832926988601685,-0.06757283356218102,0.07796541863963702,-1.102012275194838,-2.0612581174998055,Yes,False,False,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-1.0443603992462158,-2.3582229614257812,0.058108472540264966,-0.29371037901867014,-1.1024688717864808,-2.064512582407111,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-0.8456587195396423,-2.5927491188049316,0.25612946170426554,-0.5311631544714883,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-0.9548715949058533,-2.7021992206573486,0.1469165863380546,-0.6406132563239053,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-1.1617904901504517,-2.155184507369995,-0.05977821495561364,-0.09392638987018964,-1.102012275194838,-2.0612581174998055,Yes,False,True,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-1.1852456331253052,-1.998967170715332,-0.08323335793046716,0.062290946784473444,-1.102012275194838,-2.0612581174998055,Yes,True,False,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-1.0527738332748413,-2.3740885257720947,0.04866183283073555,-0.31406100023360484,-1.1014356661055769,-2.06002752553849,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-1.2240674495697021,-2.5300426483154297,-0.1192900586341108,-0.47626416775442326,-1.1047773909355914,-2.0537784805610064,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-1.3103821277618408,-1.686467170715332,-0.20560473682624947,0.3673113098456744,-1.1047773909355914,-2.0537784805610064,Yes,False,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-1.153695821762085,-1.9051845073699951,-0.051226949975604175,0.159328075037116,-1.1024688717864808,-2.064512582407111,Yes,False,False,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-0.9743602871894836,-2.1082229614257812,0.12707537891609322,-0.04819543588729136,-1.1014356661055769,-2.06002752553849,Yes,False,True,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-0.8729471564292908,-1.998967170715332,0.2288410248146171,0.06261879361811129,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-0.8612523674964905,-2.420858144760132,0.24018329860908638,-0.36083061922164195,-1.1014356661055769,-2.06002752553849,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-1.0679683685302734,-2.1395084857940674,0.03450050325620735,-0.07499590338695628,-1.1024688717864808,-2.064512582407111,Yes,False,True,False
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-1.169916033744812,-2.0459775924682617,-0.06790375854997399,0.015280525031543757,-1.102012275194838,-2.0612581174998055,Yes,False,False,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-0.9546595215797424,-2.5769362449645996,0.14712865966416544,-0.5153502806311563,-1.1017881812439079,-2.0615859643334433,Yes,False,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-0.7914006114006042,-2.4835829734802246,0.3100350547049726,-0.4235554479417347,-1.1014356661055769,-2.06002752553849,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-0.9779639840126038,-2.045569658279419,0.1268134069229876,0.00820882228158748,-1.1047773909355914,-2.0537784805610064,Yes,False,True,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-1.0992183685302734,-2.045792579650879,0.003250503256207349,0.0187200027562322,-1.1024688717864808,-2.064512582407111,Yes,False,False,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-0.8770873546600342,-2.2491438388824463,0.2247008265838737,-0.18755787454900297,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-1.138666033744812,-2.1396992206573486,-0.03687785250090414,-0.07811325632390531,-1.1017881812439079,-2.0615859643334433,Yes,False,True,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-0.9042602181434631,-2.2177491188049316,0.19775205705137489,-0.15649100130512617,-1.102012275194838,-2.0612581174998055,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-0.8416321277618408,-2.155115842819214,0.2603801474329972,-0.09385772531940839,-1.102012275194838,-2.0612581174998055,Yes,True,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-1.013473629951477,-2.0770084857940674,0.0913037609841143,-0.023230005233060957,-1.1047773909355914,-2.0537784805610064,Yes,False,True,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-1.0212006568908691,-2.342684507369995,0.08126821489561165,-0.278171924962884,-1.1024688717864808,-2.064512582407111,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-1.0683071613311768,-1.8817716836929321,0.0331285047744001,0.17825584184555776,-1.1014356661055769,-2.06002752553849,Yes,False,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-1.091274380683899,-2.0925426483154297,0.010737894510939094,-0.03128453081562421,-1.102012275194838,-2.0612581174998055,Yes,False,True,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-1.1846951246261597,-2.685997724533081,-0.08325945852058281,-0.6259701989945912,-1.1014356661055769,-2.06002752553849,Yes,True,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-1.1930404901504517,-2.014575958251953,-0.08826309921486031,0.0392025223090533,-1.1047773909355914,-2.0537784805610064,Yes,False,False,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-1.0213360786437988,-2.530115842819214,0.08045210260010904,-0.46852987848577055,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-0.93486487865448,-2.7485885620117188,0.1669233025894279,-0.6870025976782754,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-1.11501944065094,-2.186467170715332,-0.01323125940703207,-0.12488120638188871,-1.1017881812439079,-2.0615859643334433,Yes,False,True,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-1.1931779384613037,-1.881704568862915,-0.09138975721739584,0.17988139547052828,-1.1017881812439079,-2.0615859643334433,Yes,True,False,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-1.2163503170013428,-1.9050426483154297,-0.11433804180650475,0.1562154691843758,-1.102012275194838,-2.0612581174998055,Yes,False,False,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-1.0756103992462158,-2.6394362449645996,0.02582526685936104,-0.5794087194261097,-1.1014356661055769,-2.06002752553849,Yes,True,True,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-1.2869279384613037,-1.7881147861480713,-0.18549227235572685,0.2719127393904186,-1.1014356661055769,-2.06002752553849,Yes,False,False,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-1.1618602275848389,-2.030184507369995,-0.057082836649247515,0.023593973191011308,-1.1047773909355914,-2.0537784805610064,Yes,False,False,True
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-1.02126944065094,-2.327075958251953,0.08051874059296793,-0.2654899939185098,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-1.1228148937225342,-2.3739006519317627,-0.020346021936053393,-0.3093880695246516,-1.1024688717864808,-2.064512582407111,Yes,False,True,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-1.1459810733795166,-2.014359712600708,-0.043512201593035815,0.0501528698064031,-1.1024688717864808,-2.064512582407111,Yes,True,False,False
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-1.232085108757019,-1.7956486940383911,-0.13064944265144218,0.2643788315000988,-1.1014356661055769,-2.06002752553849,Yes,False,False,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-0.9902132153511047,-2.17091965675354,0.11122245075447212,-0.11089213121505015,-1.1014356661055769,-2.06002752553849,Yes,False,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-1.0988225936889648,-2.483069658279419,0.0036462780975159426,-0.41855707587230784,-1.1024688717864808,-2.064512582407111,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-1.1071555614471436,-2.2331488132476807,-0.005367380203235683,-0.17156284891423734,-1.1017881812439079,-2.0615859643334433,Yes,False,True,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-1.075973629951477,-2.5145084857940674,0.02546203615409981,-0.4544809602555775,-1.1014356661055769,-2.06002752553849,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-1.1928174495697021,-2.1238298416137695,-0.09080517437486413,-0.06257172411396406,-1.102012275194838,-2.0612581174998055,Yes,False,False,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-1.0366441011428833,-2.420792579650879,0.06582477064359749,-0.3562799972437678,-1.1024688717864808,-2.064512582407111,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-1.1611461639404297,-2.2172937393188477,-0.056368773004838335,-0.16351525875784123,-1.1047773909355914,-2.0537784805610064,Yes,False,True,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-0.9705953598022461,-2.5302491188049316,0.1318735119842347,-0.46573653639782053,-1.1024688717864808,-2.064512582407111,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-1.1930404901504517,-2.311467170715332,-0.09102821495561364,-0.25020905321552656,-1.102012275194838,-2.0612581174998055,Yes,False,True,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-1.0993602275848389,-2.295792579650879,0.0024279536590690043,-0.23420661531743558,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-1.145740032196045,-2.3891913890838623,-0.04395185095213705,-0.327605424750419,-1.1017881812439079,-2.0615859643334433,Yes,True,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-1.33340322971344,-2.0299649238586426,-0.23196756360786308,0.03006260167984731,-1.1014356661055769,-2.06002752553849,Yes,False,False,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-1.1845145225524902,-2.2485885620117188,-0.08272634130858236,-0.18700259767827543,-1.1017881812439079,-2.0615859643334433,Yes,False,True,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-1.2086297273635864,-1.8347395658493042,-0.10719406125800957,0.2252879596891857,-1.1014356661055769,-2.06002752553849,Yes,False,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-1.0209810733795166,-2.280115842819214,0.08103120181532142,-0.2188577253194084,-1.102012275194838,-2.0612581174998055,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-1.091195821762085,-2.0300426483154297,0.011273050024395825,0.03446993409168142,-1.1024688717864808,-2.064512582407111,Yes,False,False,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-1.0994936227798462,-2.0928666591644287,0.002518652414991829,-0.031608541664623235,-1.102012275194838,-2.0612581174998055,Yes,False,True,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-1.05271315574646,-1.9285967350006104,0.04907502549744791,0.13298922933283297,-1.1017881812439079,-2.0615859643334433,Yes,False,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-1.138603925704956,-2.389575958251953,-0.0338265347693647,-0.3357974776909467,-1.1047773909355914,-2.0537784805610064,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-1.1381876468658447,-2.2645084857940674,-0.033410255930253374,-0.21073000523306096,-1.1047773909355914,-2.0537784805610064,Yes,True,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-1.091195821762085,-2.4673819541931152,0.0102398443434919,-0.40735442865462534,-1.1014356661055769,-2.06002752553849,Yes,True,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-1.1148065328598022,-2.0610885620117188,-0.013370866754225386,-0.0010610364732288602,-1.1014356661055769,-2.06002752553849,Yes,False,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-1.30986487865448,-1.7486740350723267,-0.2080766974105721,0.31291192926111666,-1.1017881812439079,-2.0615859643334433,Yes,False,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-1.060024380683899,-2.1862542629241943,0.04475301025169243,-0.1324757823631879,-1.1047773909355914,-2.0537784805610064,Yes,False,True,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-1.1071555614471436,-1.9832926988601685,-0.004686689660662768,0.08121988354694265,-1.1024688717864808,-2.064512582407111,Yes,False,False,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-1.1151505708694458,-2.4990296363830566,-0.01313829567460778,-0.43777151888325117,-1.102012275194838,-2.0612581174998055,Yes,True,True,True
