property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-4.506213188171387,-4.923799991607666,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-2.4376132488250732,-7.567989826202393,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-4.309356212615967,-5.247464656829834,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-2.8602473735809326,-5.849950790405273,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-4.389709949493408,-2.299896240234375,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-4.500507354736328,-5.4027204513549805,Yes,False
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-4.687450885772705,-5.0849761962890625,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-4.957677841186523,-4.565478324890137,No,False
can be lied on,a piano,'',Can a piano be lied on?,No,random,-4.448967933654785,-4.317132949829102,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-3.6046066284179688,-4.291810512542725,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-3.3750650882720947,-3.839694023132324,Yes,False
can be long,a boat,'',Can a boat be long?,Yes,random,-3.3901002407073975,-5.49933385848999,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-4.191928386688232,-5.278566360473633,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-3.3031184673309326,-4.620314121246338,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-5.02711820602417,-6.952658176422119,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-3.947150945663452,-5.934864044189453,Yes,False
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-3.320655345916748,-6.486751079559326,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-3.421963930130005,-3.4346389770507812,Yes,False
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-3.693614959716797,-7.598201274871826,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-3.739016056060791,-7.640254497528076,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-5.158533573150635,-9.5755615234375,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-3.7105159759521484,-3.4538936614990234,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-3.3103859424591064,-6.699349880218506,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-4.3528876304626465,-4.738790988922119,Yes,False
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-2.1903018951416016,-5.881492614746094,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-4.1862359046936035,-2.477796792984009,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-2.6145081520080566,-6.30386209487915,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-3.5979206562042236,-3.8850884437561035,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-4.338660717010498,-3.3639817237854004,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-2.948615312576294,-7.197393894195557,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-2.9298276901245117,-2.44864559173584,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-3.7501509189605713,-6.746734619140625,Yes,False
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-4.057396411895752,-5.373854160308838,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-4.375667095184326,-4.528478145599365,Yes,False
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-5.088253974914551,-5.172867774963379,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-3.5464324951171875,-4.354550361633301,Yes,False
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-4.373185157775879,-5.446022987365723,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-3.0607821941375732,-3.216395139694214,Yes,False
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-2.277665615081787,-6.7911295890808105,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-3.438887357711792,-5.15932035446167,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-4.797369956970215,-3.1518542766571045,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-1.4128185510635376,-7.268191814422607,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-4.2096757888793945,-4.617154598236084,Yes,False
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-2.261629581451416,-5.732199668884277,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-2.05031681060791,-6.295984745025635,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-2.380126953125,-7.13547945022583,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-3.0743582248687744,-8.251742362976074,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-3.9534544944763184,-4.853048324584961,Yes,False
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-2.4489827156066895,-4.676909446716309,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-2.146120309829712,-6.12222146987915,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-2.7963356971740723,-3.8396143913269043,Yes,False
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-3.5302581787109375,-5.941402912139893,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-4.619415283203125,-9.4555025100708,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-5.696485996246338,-8.868998527526855,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-5.998071193695068,-7.246135234832764,Yes,False
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-2.732231616973877,-7.942638874053955,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-2.6883585453033447,-7.546288967132568,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-3.9662394523620605,-5.007009029388428,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-4.576240062713623,-6.51900053024292,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-3.8720169067382812,-2.9000418186187744,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-4.083773612976074,-3.2582859992980957,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-3.455495595932007,-3.9725301265716553,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-4.61259651184082,-4.528286457061768,No,True
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-3.7899436950683594,-5.926111698150635,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-4.401185035705566,-5.906909465789795,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-2.896237373352051,-5.110281944274902,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-4.205618381500244,-4.840540885925293,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-3.9224696159362793,-6.1313676834106445,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-3.7000579833984375,-6.702428817749023,Yes,False
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-4.816198825836182,-8.946849822998047,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-4.160061359405518,-5.5585503578186035,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-3.722050428390503,-5.260554790496826,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,-4.487015724182129,-4.311890602111816,No,False
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-6.996220111846924,-7.23450231552124,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-5.876376628875732,-4.285760879516602,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-4.7895684242248535,-7.943579196929932,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-3.855027198791504,-5.125967979431152,Yes,False
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-3.7084341049194336,-9.974283218383789,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-2.788803815841675,-5.958288192749023,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-2.879969596862793,-5.719448089599609,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-3.962343215942383,-4.646490573883057,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-3.2870121002197266,-6.368270397186279,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-4.005415439605713,-6.2275004386901855,Yes,False
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-4.874149322509766,-7.115248680114746,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-3.0956735610961914,-4.849975109100342,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-3.2371180057525635,-6.366106986999512,Yes,True
