property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,-1.048024296760559,-2.0420336723327637,Yes,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,-2.1836681365966797,-0.6187769770622253,No,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,-3.0264835357666016,-0.47032129764556885,No,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,-1.5823653936386108,-1.2711297273635864,No,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,-2.8813138008117676,-0.7534375786781311,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,-2.3525543212890625,-0.8477006554603577,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-2.087440252304077,-0.7819660305976868,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-0.8817434310913086,-3.324233055114746,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-1.0639533996582031,-2.058159112930298,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-1.8219127655029297,-0.949352502822876,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-0.9267252683639526,-2.7947237491607666,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-1.0888326168060303,-1.7164242267608643,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-0.9334216117858887,-2.3725242614746094,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-2.401629686355591,-0.8331543803215027,No,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-1.627537727355957,-0.8173036575317383,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-1.5163459777832031,-1.018558144569397,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,-0.9367679953575134,-3.0595145225524902,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-1.8391298055648804,-0.8366783857345581,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-0.8597229719161987,-2.9819376468658447,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-0.9217501878738403,-3.169280767440796,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-1.8844127655029297,-0.9491096138954163,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-1.3709216117858887,-1.3721951246261597,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-1.619429588317871,-1.1834216117858887,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-0.8356552720069885,-3.399740695953369,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-1.168439507484436,-1.7946555614471436,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-1.6499401330947876,-1.2763326168060303,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-1.0068753957748413,-2.9465134143829346,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-1.4550548791885376,-1.5823653936386108,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-1.0400543212890625,-2.7926011085510254,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-0.8178349137306213,-2.385932207107544,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-1.971287727355957,-1.0360536575317383,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-0.758588433265686,-4.339271545410156,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-2.6815714836120605,-0.5593222975730896,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-3.449233055114746,-0.5683687925338745,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.7956082224845886,-3.8551011085510254,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-0.9758935570716858,-2.4795336723327637,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-0.9844939708709717,-3.6066136360168457,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.6660380363464355,-3.0413906574249268,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-2.0276498794555664,-0.9664241671562195,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-1.0674856901168823,-1.6934864521026611,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-3.882899522781372,-0.45736533403396606,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-1.1568597555160522,-2.479965925216675,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-1.0417221784591675,-3.7928595542907715,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-1.9416842460632324,-0.7596417665481567,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-1.4188426733016968,-1.6703959703445435,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.883588433265686,-3.9481301307678223,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.6846647262573242,-3.9322662353515625,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-1.9476406574249268,-0.8284729719161987,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-2.120659112930298,-0.9423036575317383,No,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.9273085594177246,-4.620659351348877,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.7688531279563904,-3.7627761363983154,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-2.7447662353515625,-0.7509090304374695,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-1.5726406574249268,-1.387295126914978,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-2.260472059249878,-0.7042590975761414,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.9485762119293213,-2.637397289276123,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-1.097452163696289,-1.5989067554473877,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-1.2539507150650024,-1.4426567554473877,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-1.1049659252166748,-2.1691136360168457,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-1.494429588317871,-1.4966176748275757,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.8023085594177246,-3.3084216117858887,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-1.9863048791885376,-0.9258853793144226,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-2.507899522781372,-0.9414506554603577,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-1.3072662353515625,-2.1209216117858887,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-1.0581591129302979,-2.059419870376587,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.7952756285667419,-3.3553595542907715,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.799461841583252,-2.9928531646728516,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-2.417983055114746,-0.8528026342391968,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-1.199795126914978,-1.8884055614471436,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.306929588317871,-0.6260904669761658,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-1.0800548791885376,-1.8946354389190674,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.8746546506881714,-4.806929588317871,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-1.4878803491592407,-1.3011153936386108,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.9126734733581543,-4.840669631958008,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.8831363916397095,-4.588983535766602,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-1.8396716117858887,-0.8998777270317078,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.8768374919891357,-4.495921611785889,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-1.292601227760315,-1.2942806482315063,Yes,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-1.0249401330947876,-2.2774181365966797,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-3.53938627243042,-0.7268262505531311,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-1.0413906574249268,-2.1670336723327637,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.7691303491592407,-4.0279717445373535,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-2.2601406574249268,-0.8876857161521912,No,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.9911954402923584,-4.433421611785889,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-3.6356301307678223,-0.634365439414978,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-2.543330669403076,-0.7910174131393433,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.8014745712280273,-4.555784702301025,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-1.2588043212890625,-2.134967088699341,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.9077033996582031,-4.589796543121338,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-1.0818907022476196,-1.5209810733795166,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-1.0110762119293213,-3.074897289276123,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-1.9961682558059692,-0.751970112323761,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-1.0341064929962158,-4.0904717445373535,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.9842501878738403,-2.6066136360168457,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.8760446906089783,-4.37116813659668,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.9476407170295715,-2.4488511085510254,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-3.9001338481903076,-0.5942607522010803,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-2.740832567214966,-0.6825825572013855,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-3.2158563137054443,-0.5252988934516907,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.956058144569397,-4.214542388916016,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-3.16438627243042,-0.6719939708709717,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-2.1532645225524902,-0.9008472561836243,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-4.4626336097717285,-0.5756876468658447,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.9963999390602112,-4.3098649978637695,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-1.157294750213623,-2.417465925216675,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.8658802509307861,-3.0595145225524902,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-2.401909112930298,-0.5915648937225342,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-3.963003158569336,-0.5946590304374695,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-1.2691303491592407,-1.2698653936386108,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-1.2459216117858887,-1.93486487865448,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.7580762505531311,-4.185315132141113,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.9577245712280273,-3.5892715454101562,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.9611439108848572,-3.088003158569336,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-2.6788854598999023,-0.6822662353515625,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-1.7763326168060303,-0.9078212976455688,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.831058144569397,-4.902535915374756,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-2.259967088699341,-0.7627760171890259,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.9585585594177246,-4.151483535766602,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.8682846426963806,-2.4955215454101562,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-1.0107835531234741,-4.777535915374756,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-3.572467088699341,-0.5086981654167175,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.9461981654167175,-2.7009055614471436,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.8430179953575134,-4.714796543121338,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-1.5103089809417725,-1.2002760171890259,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-3.3535380363464355,-0.6610536575317383,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.9484321475028992,-2.4502761363983154,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-2.228717088699341,-0.9182183742523193,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-3.229222059249878,-0.6024481654167175,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-2.932879686355591,-0.7478148937225342,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-1.604682207107544,-1.1693603992462158,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.5611519813537598,-2.8700826168060303,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.8057846426963806,-2.3690714836120605,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-1.9472880363464355,-0.7657439708709717,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.8146985173225403,-2.3235762119293213,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-0.992724597454071,-2.5601742267608643,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-0.8733140826225281,-3.1211681365966797,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-1.3563426733016968,-1.2322897911071777,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-0.8678531050682068,-1.9322662353515625,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-1.0565714836120605,-3.9963998794555664,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-2.382899522781372,-0.7528564929962158,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.9055179953575134,-4.153356075286865,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.8661954402923584,-3.6216177940368652,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-1.127537727355957,-1.878702163696289,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-0.9649181962013245,-2.7163503170013428,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-3.650850534439087,-0.6454752683639526,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-3.2902634143829346,-0.5435450673103333,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-1.0735762119293213,-2.0124964714050293,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-0.875292181968689,-4.3098649978637695,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-2.4777634143829346,-1.043545126914978,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-2.0572662353515625,-0.992724597454071,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,-1.5565714836120605,-0.9953797459602356,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-0.9792221188545227,-3.6053595542907715,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-2.244429588317871,-0.750292181968689,No,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-1.3307442665100098,-1.8321354389190674,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.7623972296714783,-4.184695243835449,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-3.072103261947632,-0.7541843056678772,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.6301566958427429,-4.748188018798828,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-3.91438627243042,-0.6719939708709717,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-2.2116031646728516,-0.9060619473457336,No,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-2.725893497467041,-0.7324215769767761,No,True
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-0.8391297459602356,-3.7770423889160156,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-3.213350534439087,-0.7235536575317383,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-0.6885446906089783,-4.12037992477417,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-3.666722059249878,-0.5517252683639526,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-0.8932443261146545,-4.714542388916016,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-3.401176929473877,-0.7122188806533813,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.9635162353515625,-4.2779717445373535,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-2.572103261947632,-0.5710036158561707,No,True
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-4.336822032928467,-0.594042181968689,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-0.7050549387931824,-4.089271545410156,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-3.2902634143829346,-0.6722229719161987,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-2.9785380363464355,-0.6101405024528503,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-1.9950826168060303,-1.2466176748275757,No,False
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-3.963003158569336,-0.5202844738960266,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-2.478353261947632,-1.043439507484436,No,False
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-2.7601406574249268,-0.6376857161521912,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-0.9294052720069885,-3.1815714836120605,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-3.2926011085510254,-0.6111215949058533,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-0.7805179953575134,-3.5902605056762695,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-1.0269091129302979,-2.0286149978637695,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-3.759967088699341,-0.6419268250465393,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.8558306694030762,-3.3562464714050293,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-1.9322662353515625,-1.1843222379684448,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-1.9472880363464355,-1.0755306482315063,No,True
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.6738049387931824,-3.7926011085510254,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.9380107522010803,-3.6216177940368652,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.8374401926994324,-3.713350534439087,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-3.509967088699341,-0.5788905024528503,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.9375594854354858,-3.622195243835449,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-0.9445441961288452,-3.9496893882751465,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-4.492853164672852,-0.7344939708709717,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-0.8787021636962891,-3.497195243835449,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.8385162353515625,-3.5279715061187744,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.8400205373764038,-3.2764835357666016,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-3.1178531646728516,-0.4946710765361786,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-1.0236438512802124,-2.589129686355591,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-0.9748328328132629,-4.089542388916016,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-0.9908802509307861,-2.495659112930298,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-2.0586681365966797,-0.8768453598022461,No,True
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-2.574897289276123,-0.8224965929985046,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-3.2563138008117676,-0.6903564929962158,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-2.1053595542907715,-0.9859824180603027,No,True
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-1.737308144569397,-1.3636153936386108,No,True
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-1.1075071096420288,-1.6734267473220825,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-2.0710885524749756,-0.824352502822876,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-2.649940252304077,-0.586474597454071,No,True
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-0.9518582224845886,-3.3239824771881104,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.8174245357513428,-4.4322662353515625,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-3.198715925216675,-0.4488140642642975,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-0.8430179953575134,-3.403169870376587,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.8014745712280273,-4.620082378387451,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-1.7063530683517456,-1.1450814008712769,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,-0.8434046506881714,-2.9160380363464355,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-1.3908904790878296,-1.5821354389190674,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-1.876044750213623,-1.0041842460632324,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-1.094794750213623,-2.7767715454101562,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-2.619429588317871,-0.7509090304374695,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-0.7498119473457336,-3.9341177940368652,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-1.8166842460632324,-0.8847674131393433,No,True
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.6945441961288452,-3.5121893882751465,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-0.9607811570167542,-1.8399182558059692,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-1.133588433265686,-2.698432207107544,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-3.2920336723327637,-0.5994936227798462,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-0.6396708488464355,-3.511733055114746,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-0.9950825572013855,-2.3086681365966797,Yes,False
