property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-2.042182207107544,-0.1687690168619156,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-0.20262113213539124,-8.187143325805664,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-0.30157551169395447,-1.5545397996902466,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-0.4746187627315521,-12.811833381652832,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-0.04754669964313507,-9.312283515930176,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-3.836822271347046,-0.0923154205083847,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-0.19379152357578278,-10.561643600463867,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-0.40016722679138184,-7.8434038162231445,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-0.08210604637861252,-11.312309265136719,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-0.06402772665023804,-11.93722152709961,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-7.151771545410156,-0.028083113953471184,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-0.05678538233041763,-13.68722152709961,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-10.497815132141113,-0.023360852152109146,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-12.434117317199707,-0.008725650608539581,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.1441960632801056,-13.74951171875,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-0.2621489465236664,-8.937095642089844,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-0.28780677914619446,-13.186744689941406,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.09182138741016388,-13.686833381652832,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-9.182879447937012,-0.0347374826669693,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-0.2891860008239746,-7.968526363372803,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-13.181190490722656,-0.002581851091235876,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.5297476649284363,-10.749568939208984,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.13714894652366638,-12.687095642089844,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-7.373588562011719,-0.0017725251382216811,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-0.8612523674964905,-5.499595642089844,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.12989412248134613,-14.061744689941406,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.18794678151607513,-11.936833381652832,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-8.367393493652344,-0.010137960314750671,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-5.9315714836120605,-0.059873078018426895,No,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.20587463676929474,-14.311980247497559,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.14479874074459076,-13.936980247497559,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-10.682266235351562,-0.07010748237371445,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-2.5904715061187744,-0.21759964525699615,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-7.495921611785889,-0.01418461836874485,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.5476405024528503,-9.311744689941406,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-0.3147381544113159,-9.186980247497559,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-0.15075083076953888,-6.281026363372803,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-1.2693907022476196,-3.405881643295288,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.13086877763271332,-7.499332904815674,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.18385182321071625,-10.749088287353516,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-8.49616813659668,-0.026709115132689476,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-5.399322032928467,-0.024110721424221992,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.16527168452739716,-11.811744689941406,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-0.1623470038175583,-9.87451171875,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.1623470038175583,-12.311833381652832,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.05962285026907921,-10.436980247497559,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-7.120921611785889,-0.012766984291374683,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-0.35030677914619446,-9.62382984161377,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-13.367393493652344,-0.07004920393228531,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-0.18307237327098846,-9.624619483947754,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.13944822549819946,-12.249290466308594,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-6.247524261474609,-0.2634381353855133,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.11505098640918732,-14.624704360961914,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.07346946746110916,-12.874195098876953,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-0.18061985075473785,-2.8122220039367676,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.12982052564620972,-11.249568939208984,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-8.12008285522461,-0.009483588859438896,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-0.1260322630405426,-9.124088287353516,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-11.994766235351562,-0.020956290885806084,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-0.14055314660072327,-5.1557464599609375,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.22747273743152618,-11.93722152709961,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-3.807879686355591,-0.05965503305196762,No,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.20437394082546234,-11.999568939208984,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-12.619766235351562,-0.010133521631360054,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-6.87116813659668,-0.01320687960833311,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.14807838201522827,-11.248967170715332,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-0.8134090304374695,-2.8120954036712646,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.1999311000108719,-13.624373435974121,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-0.08153274655342102,-2.9528050422668457,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.3901360034942627,-12.248967170715332,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-7.49537992477417,-0.005474601872265339,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.21367809176445007,-13.124568939208984,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.0752754658460617,-7.374703884124756,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.5323404669761658,-11.061833381652832,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.04974230006337166,-11.749664306640625,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-12.55866813659668,-0.00884760171175003,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-3.1353089809417725,-0.14102153480052948,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-9.55842113494873,-0.007122543640434742,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.08522343635559082,-11.562041282653809,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-7.776771545410156,-0.04497816041111946,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-6.215035915374756,-0.02606097050011158,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-12.494071006774902,-0.016663091257214546,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.29714903235435486,-12.561833381652832,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.2560969889163971,-9.62451171875,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.04070443660020828,-12.249704360961914,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-10.183158874511719,-0.007244494743645191,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-13.120379447937012,-0.004819877445697784,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.08640354871749878,-5.843103408813477,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-0.4550023376941681,-6.655996799468994,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.21022343635559082,-13.124704360961914,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.21416687965393066,-9.936744689941406,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.17838028073310852,-9.998297691345215,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-10.804405212402344,-0.014653131365776062,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-0.072688028216362,-5.812012195587158,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.35351741313934326,-13.49951171875,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-5.1197662353515625,-0.00937714334577322,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.08452802896499634,-10.686530113220215,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.19379152357578278,-8.686911582946777,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.20361019670963287,-11.999290466308594,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-14.059514999389648,-0.01848745532333851,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.3506833016872406,-8.374373435974121,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.18189825117588043,-12.436911582946777,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-5.027296543121338,-0.035202402621507645,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-11.49592113494873,-0.008953104726970196,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.3615988492965698,-8.624568939208984,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-7.526483535766602,-0.028463423252105713,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-13.93258285522461,-0.008725650608539581,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-7.995921611785889,-0.11402978748083115,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-3.6978089809417725,-0.07897217571735382,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.12963585555553436,-10.561643600463867,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.11744165420532227,-10.248967170715332,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-8.182266235351562,-0.04389886185526848,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.35949400067329407,-9.31099796295166,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-1.4125484228134155,-10.749619483947754,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-0.3346302807331085,-11.311254501342773,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-0.7042590975761414,-0.9567099213600159,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-0.07008977979421616,-7.624143600463867,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-0.8391297459602356,-10.24882984161377,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-4.461822032928467,-0.10752954334020615,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.14029492437839508,-14.687309265136719,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.5827844738960266,-13.999088287353516,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-0.1468115746974945,-7.999029636383057,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-0.08156011998653412,-3.82785964012146,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-12.491385459899902,-0.022036122158169746,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-11.99592113494873,-0.0024244862142950296,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-0.14710406959056854,-4.405642509460449,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-0.07303474843502045,-13.124619483947754,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-7.37037992477417,-0.01468957494944334,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-0.1108877956867218,-6.499446868896484,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-2.262948513031006,-0.1431909203529358,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-0.835241436958313,-10.499088287353516,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-6.525503158569336,-0.023704230785369873,No,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-0.29667264223098755,-7.624195575714111,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.042006511241197586,-14.562143325805664,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-9.931929588317871,-0.019226090982556343,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.05845768749713898,-14.562283515930176,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-12.368284225463867,-0.026793139055371284,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-10.181929588317871,-0.023473285138607025,No,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-6.152535915374756,-0.01914278231561184,No,True
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-0.5290648937225342,-12.24882984161377,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-10.931929588317871,-0.011390826664865017,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-0.06556277722120285,-12.374446868896484,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-12.119071006774902,-0.007195127662271261,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-0.04479677602648735,-14.311744689941406,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-12.119766235351562,-0.018412241712212563,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.26567569375038147,-12.186980247497559,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-5.748071193695068,-0.012656940147280693,No,True
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-13.366385459899902,-0.016394754871726036,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-0.12134803831577301,-11.937041282653809,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-12.745379447937012,-0.043319832533597946,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-7.527042388916016,-0.022008799016475677,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-0.10128243267536163,-2.9841177463531494,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-13.427118301391602,-0.015141294337809086,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-7.429893970489502,-0.010278025642037392,No,False
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-6.371822357177734,-0.005383024457842112,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-0.15362292528152466,-9.686643600463867,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-10.929405212402344,-0.016580021008849144,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-0.08493439108133316,-12.437041282653809,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-0.13499659299850464,-7.937119960784912,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-12.993284225463867,-0.039186008274555206,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.05957914888858795,-11.061911582946777,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-5.276771545410156,-0.018495531752705574,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-0.09613162279129028,-3.7186625003814697,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.08054640889167786,-13.749568939208984,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.04007779061794281,-12.249619483947754,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.07937394082546234,-10.874664306640625,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-12.181929588317871,-0.016150614246726036,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.16380910575389862,-10.99951171875,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-0.0772276371717453,-12.062283515930176,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-13.931929588317871,-0.026711832731962204,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-0.09419792890548706,-9.49951171875,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.29101741313934326,-12.561980247497559,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.15747252106666565,-9.874446868896484,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-10.491385459899902,-0.019078118726611137,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-0.1889229416847229,-7.874569416046143,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-0.8266459703445435,-13.812041282653809,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-0.5381439328193665,-9.874446868896484,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-2.3713998794555664,-0.7458493113517761,No,True
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-9.927743911743164,-0.12759333848953247,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-10.7999906539917,-0.06350575387477875,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-0.0802331194281578,-5.468526363372803,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-1.1843222379684448,-1.0620955228805542,No,True
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-0.12364837527275085,-4.999512195587158,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-8.871617317199707,-0.012977502308785915,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-2.137397289276123,-0.1362830102443695,No,True
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-0.15501923859119415,-10.686530113220215,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.33578112721443176,-12.24882984161377,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-11.244766235351562,-0.011451861821115017,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-0.021391281858086586,-10.937309265136719,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.07416138052940369,-14.249619483947754,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-3.3091177940368652,-0.060971055179834366,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,-0.050083234906196594,-11.436911582946777,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-0.9732378721237183,-0.7298542857170105,No,False
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-2.1843223571777344,-0.19009333848953247,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-0.16883228719234467,-9.623674392700195,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-8.366385459899902,-0.028378937393426895,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-0.48355790972709656,-13.124796867370605,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-5.028696060180664,-0.027094848453998566,No,True
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.08959881216287613,-12.374088287353516,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-0.5399481654167175,-5.405470371246338,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-0.2853972017765045,-10.874446868896484,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-11.994071006774902,-0.011415021494030952,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-0.1155066192150116,-11.624446868896484,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-0.03570467606186867,-10.43722152709961,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-0.03216832876205444,-12.312185287475586,Yes,True
