Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
18.0,5.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the wheel hard?,No,-0.8553953170776367,-0.6053953170776367,-9.223699569702148,-6.845249652862549,8.368304252624512,6.239854335784912,Yes,False
19.0,5.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the wheel soft?,No,-2.156172752380371,-0.14837777614593506,-9.223699569702148,-6.845249652862549,7.067526817321777,6.696871876716614,Yes,False
20.0,5.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the wheel hard?,Yes,-0.5975627899169922,-0.8475627899169922,-9.223699569702148,-6.845249652862549,8.626136779785156,5.997686862945557,Yes,True
21.0,6.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the wheel soft?,Yes,-0.48433029651641846,-0.9843401908874512,-9.223699569702148,-6.845249652862549,8.73936927318573,5.860909461975098,Yes,True
22.0,6.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the wheel hard?,No,-1.718672752380371,-0.2167367935180664,-9.223699569702148,-6.845249652862549,7.505026817321777,6.628512859344482,Yes,False
23.0,6.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel soft?,No,-2.374941825866699,-0.1230015754699707,-9.223699569702148,-6.845249652862549,6.848757743835449,6.722248077392578,Yes,False
24.0,6.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel hard?,Yes,-0.8553953170776367,-0.6054115295410156,-9.223699569702148,-6.845249652862549,8.368304252624512,6.239838123321533,Yes,True
25.0,7.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the surface of the wheel soft?,Yes,-1.0077370405197144,-0.5077537298202515,-9.223699569702148,-6.845249652862549,8.215962529182434,6.337495923042297,Yes,True
26.0,7.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the surface of the wheel hard?,No,-0.7225834131240845,-0.7225995063781738,-9.223699569702148,-6.845249652862549,8.501116156578064,6.122650146484375,Yes,False
27.0,7.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the surface of the wheel soft?,No,-1.374903917312622,-0.3749251365661621,-9.223699569702148,-6.845249652862549,7.848795652389526,6.470324516296387,Yes,False
28.0,7.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the surface of the wheel hard?,Yes,-0.5194053649902344,-1.0233608484268188,-9.223699569702148,-6.845249652862549,8.704294204711914,5.82188880443573,Yes,True
29.0,8.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the surface of the wheel soft?,Yes,-0.3925187587738037,-1.1405788660049438,-9.223699569702148,-6.845249652862549,8.831180810928345,5.704670786857605,Yes,True
30.0,8.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the surface of the wheel hard?,No,-1.1483111381530762,-0.39447176456451416,-9.223699569702148,-6.845249652862549,8.075388431549072,6.450777888298035,Yes,False
31.0,8.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the surface of the wheel soft?,No,-1.515527367591858,-0.2636258602142334,-9.223699569702148,-6.845249652862549,7.7081722021102905,6.581623792648315,Yes,False
32.0,8.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the surface of the wheel hard?,Yes,-0.48623335361480713,-0.9843176603317261,-9.223699569702148,-6.845249652862549,8.737466216087341,5.860931992530823,Yes,True
33.0,9.0,material-properties,,antonym,1.0,The wheel is stretchy.,Is the wheel elastic?,Yes,-0.39250195026397705,-1.1405788660049438,-9.223699569702148,-6.845249652862549,8.831197619438171,5.704670786857605,Yes,True
34.0,9.0,material-properties,,antonym,1.0,The wheel is stretchy.,Is the wheel inelastic?,No,-1.1405489444732666,-0.39057886600494385,-9.223699569702148,-6.845249652862549,8.083150625228882,6.454670786857605,Yes,False
35.0,9.0,material-properties,,antonym,2.0,The wheel is rigid.,Is the wheel elastic?,No,-4.031213760375977,-0.01902592182159424,-9.223699569702148,-6.845249652862549,5.192485809326172,6.826223731040955,No,True
36.0,9.0,material-properties,,antonym,2.0,The wheel is rigid.,Is the wheel inelastic?,Yes,-1.3202537298202515,-0.3163607120513916,-9.223699569702148,-6.845249652862549,7.903445839881897,6.528888940811157,Yes,True
37.0,10.0,material-properties,,antonym,1.0,Chao pulled on the wheel with both hands. It changed its shape.,Is the wheel elastic?,Yes,-0.3299524784088135,-1.3279995918273926,-9.223699569702148,-6.845249652862549,8.893747091293335,5.517250061035156,Yes,True
38.0,10.0,material-properties,,antonym,1.0,Chao pulled on the wheel with both hands. It changed its shape.,Is the wheel inelastic?,No,-0.7069332599639893,-0.7069549560546875,-9.223699569702148,-6.845249652862549,8.51676630973816,6.138294696807861,Yes,False
39.0,10.0,material-properties,,antonym,2.0,Chao pulled on the wheel with both hands. It kept its shape.,Is the wheel elastic?,No,-0.20592893660068512,-1.7029995918273926,-9.223699569702148,-6.845249652862549,9.017770633101463,5.142250061035156,Yes,False
40.0,10.0,material-properties,,antonym,2.0,Chao pulled on the wheel with both hands. It kept its shape.,Is the wheel inelastic?,Yes,-0.39638614654541016,-1.1483608484268188,-9.223699569702148,-6.845249652862549,8.827313423156738,5.69688880443573,Yes,True
41.0,11.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the wheel elastic?,Yes,-1.9140055179595947,-0.16302907466888428,-9.223699569702148,-6.845249652862549,7.309694051742554,6.6822205781936646,Yes,True
42.0,11.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the wheel inelastic?,No,-1.3202155828475952,-0.3182840347290039,-9.223699569702148,-6.845249652862549,7.903483986854553,6.526965618133545,Yes,False
43.0,11.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel elastic?,No,-2.3593177795410156,-0.10248208045959473,-9.223699569702148,-6.845249652862549,6.864381790161133,6.742767572402954,Yes,False
44.0,11.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel inelastic?,Yes,-1.1405657529830933,-0.39056575298309326,-9.223699569702148,-6.845249652862549,8.083133816719055,6.454683899879456,Yes,True
45.0,12.0,material-properties,,antonym,1.0,The wheel looks shiny.,Is the surface of the wheel glossy?,Yes,-0.8319849967956543,-0.5820094347000122,-9.223699569702148,-6.845249652862549,8.391714572906494,6.263240218162537,Yes,True
46.0,12.0,material-properties,,antonym,1.0,The wheel looks shiny.,Is the surface of the wheel matte?,No,-0.585909366607666,-0.8359155654907227,-9.223699569702148,-6.845249652862549,8.637790203094482,6.009334087371826,Yes,False
47.0,12.0,material-properties,,antonym,2.0,The wheel looks dim.,Is the surface of the wheel glossy?,No,-1.5077155828475952,-0.2577667236328125,-9.223699569702148,-6.845249652862549,7.715983986854553,6.587482929229736,Yes,False
48.0,12.0,material-properties,,antonym,2.0,The wheel looks dim.,Is the surface of the wheel matte?,Yes,-0.5858777761459351,-0.8359012603759766,-9.223699569702148,-6.845249652862549,8.637821793556213,6.009348392486572,Yes,True
49.0,13.0,material-properties,,antonym,1.0,The surface of the wheel reflects sunlight.,Is the surface of the wheel glossy?,Yes,-1.5077370405197144,-0.25775372982025146,-9.223699569702148,-6.845249652862549,7.715962529182434,6.587495923042297,Yes,True
50.0,13.0,material-properties,,antonym,1.0,The surface of the wheel reflects sunlight.,Is the surface of the wheel matte?,No,-1.1405657529830933,-0.39057886600494385,-9.223699569702148,-6.845249652862549,8.083133816719055,6.454670786857605,Yes,False
51.0,13.0,material-properties,,antonym,2.0,The surface of the wheel does not reflect sunlight.,Is the surface of the wheel glossy?,No,-1.7030489444732666,-0.2050318717956543,-9.223699569702148,-6.845249652862549,7.520650625228882,6.6402177810668945,Yes,False
52.0,13.0,material-properties,,antonym,2.0,The surface of the wheel does not reflect sunlight.,Is the surface of the wheel matte?,Yes,-0.9765055179595947,-0.4784810543060303,-9.223699569702148,-6.845249652862549,8.247194051742554,6.3667685985565186,Yes,True
53.0,14.0,material-properties,,material,1.0,The wheel is made of aluminum.,Is the surface of the wheel glossy?,Yes,-2.3593013286590576,-0.10201621055603027,-9.223699569702148,-6.845249652862549,6.864398241043091,6.7432334423065186,Yes,True
54.0,14.0,material-properties,,material,1.0,The wheel is made of aluminum.,Is the surface of the wheel matte?,No,-0.6991597414016724,-0.6991829872131348,-9.223699569702148,-6.845249652862549,8.524539828300476,6.146066665649414,Yes,False
55.0,14.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel glossy?,No,-3.281177520751953,-0.03878378868103027,-9.223699569702148,-6.845249652862549,5.942522048950195,6.8064658641815186,No,True
56.0,14.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel matte?,Yes,-0.8319549560546875,-0.5819849967956543,-9.223699569702148,-6.845249652862549,8.391744613647461,6.2632646560668945,Yes,True
57.0,15.0,material-properties,,antonym,1.0,The wheel is easy to break.,Is the wheel fragile?,Yes,-0.47648942470550537,-0.976468563079834,-9.223699569702148,-6.845249652862549,8.747210144996643,5.868781089782715,Yes,True
58.0,15.0,material-properties,,antonym,1.0,The wheel is easy to break.,Is the wheel sturdy?,No,-1.9140055179595947,-0.16595852375030518,-9.223699569702148,-6.845249652862549,7.309694051742554,6.679291129112244,Yes,False
59.0,15.0,material-properties,,antonym,2.0,The wheel is hard to break.,Is the wheel fragile?,No,-4.031150817871094,-0.0190887488424778,-9.223699569702148,-6.845249652862549,5.192548751831055,6.826160904020071,No,True
60.0,15.0,material-properties,,antonym,2.0,The wheel is hard to break.,Is the wheel sturdy?,Yes,-0.988207221031189,-0.48820722103118896,-9.223699569702148,-6.845249652862549,8.23549234867096,6.35704243183136,Yes,True
61.0,16.0,material-properties,,antonym,1.0,Chao applied pressure to the wheel. It broke.,Is the wheel fragile?,Yes,-1.3358608484268188,-0.33776402473449707,-9.223699569702148,-6.845249652862549,7.88783872127533,6.507485628128052,Yes,True
62.0,16.0,material-properties,,antonym,1.0,Chao applied pressure to the wheel. It broke.,Is the wheel sturdy?,No,-3.0780489444732666,-0.07072532176971436,-9.223699569702148,-6.845249652862549,6.145650625228882,6.7745243310928345,No,True
63.0,16.0,material-properties,,antonym,2.0,Chao applied pressure to the wheel. It remained intact.,Is the wheel fragile?,No,-5.249941825866699,-0.006393552757799625,-9.223699569702148,-6.845249652862549,3.973757743835449,6.838856100104749,No,True
64.0,16.0,material-properties,,antonym,2.0,Chao applied pressure to the wheel. It remained intact.,Is the wheel sturdy?,Yes,-1.1796132326126099,-0.4315826892852783,-9.223699569702148,-6.845249652862549,8.044086337089539,6.4136669635772705,Yes,True
65.0,17.0,material-properties,,material,1.0,The wheel is made of ceramic.,Is the wheel fragile?,Yes,-1.3202537298202515,-0.3182840347290039,-9.223699569702148,-6.845249652862549,7.903445839881897,6.526965618133545,Yes,True
66.0,17.0,material-properties,,material,1.0,The wheel is made of ceramic.,Is the wheel sturdy?,No,-1.3280657529830933,-0.3300318717956543,-9.223699569702148,-6.845249652862549,7.895633816719055,6.5152177810668945,Yes,False
67.0,17.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel fragile?,No,-2.5780789852142334,-0.08099532127380371,-9.223699569702148,-6.845249652862549,6.645620584487915,6.764254331588745,No,True
68.0,17.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel sturdy?,Yes,-1.523377776145935,-0.2733910083770752,-9.223699569702148,-6.845249652862549,7.700321793556213,6.571858644485474,Yes,True
69.0,18.0,material-properties,,antonym,1.0,The wheel's temperature is lower than Chao's hand'.,Is the wheel cold?,Yes,-0.6951881647109985,-0.6952155828475952,-9.223699569702148,-6.845249652862549,8.52851140499115,6.150034070014954,Yes,True
70.0,18.0,material-properties,,antonym,1.0,The wheel's temperature is lower than Chao's hand'.,Is the wheel warm?,No,-1.1404995918273926,-0.3905273675918579,-9.223699569702148,-6.845249652862549,8.083199977874756,6.454722285270691,Yes,False
71.0,18.0,material-properties,,antonym,2.0,The wheel's temperature is the same than Chao's hand'.,Is the wheel cold?,No,-0.9803133010864258,-0.4803133010864258,-9.223699569702148,-6.845249652862549,8.243386268615723,6.364936351776123,Yes,False
72.0,18.0,material-properties,,antonym,2.0,The wheel's temperature is the same than Chao's hand'.,Is the wheel warm?,Yes,-0.9803133010864258,-0.4822661876678467,-9.223699569702148,-6.845249652862549,8.243386268615723,6.362983465194702,Yes,True
73.0,19.0,material-properties,,antonym,1.0,The wheel's temperature is lower than Chao's hand'.,Is the surface of the wheel cold?,Yes,-0.6990584135055542,-0.6991214752197266,-9.223699569702148,-6.845249652862549,8.524641156196594,6.146128177642822,Yes,True
74.0,19.0,material-properties,,antonym,1.0,The wheel's temperature is lower than Chao's hand'.,Is the surface of the wheel warm?,No,-0.9803133010864258,-0.48037445545196533,-9.223699569702148,-6.845249652862549,8.243386268615723,6.3648751974105835,Yes,False
75.0,19.0,material-properties,,antonym,2.0,The wheel's temperature is the same than Chao's hand'.,Is the surface of the wheel cold?,No,-0.7068238258361816,-0.7068697214126587,-9.223699569702148,-6.845249652862549,8.516875743865967,6.13837993144989,Yes,False
76.0,19.0,material-properties,,antonym,2.0,The wheel's temperature is the same than Chao's hand'.,Is the surface of the wheel warm?,Yes,-0.9841747283935547,-0.484218955039978,-9.223699569702148,-6.845249652862549,8.239524841308594,6.361030697822571,Yes,True
77.0,20.0,material-properties,,antonym,1.0,"Chao dropped the wheel, and saw it jumping off the floor.",Is the wheel bouncy?,Yes,-0.9920921325683594,-0.49211323261260986,-9.223699569702148,-6.845249652862549,8.231607437133789,6.353136420249939,Yes,True
78.0,20.0,material-properties,,antonym,1.0,"Chao dropped the wheel, and saw it jumping off the floor.",Is the wheel not bouncy?,No,-0.4901766777038574,-0.9921424388885498,-9.223699569702148,-6.845249652862549,8.733522891998291,5.853107213973999,Yes,False
79.0,20.0,material-properties,,antonym,2.0,"Chao dropped the wheel, and saw it lying on the floor.",Is the wheel bouncy?,No,-1.515527367591858,-0.26162147521972656,-9.223699569702148,-6.845249652862549,7.7081722021102905,6.583628177642822,Yes,False
80.0,20.0,material-properties,,antonym,2.0,"Chao dropped the wheel, and saw it lying on the floor.",Is the wheel not bouncy?,Yes,-0.4862706661224365,-0.9843302965164185,-9.223699569702148,-6.845249652862549,8.737428903579712,5.86091935634613,Yes,True
81.0,21.0,material-properties,,material,1.0,Chao threw the wheel against the wall. The wheel hit the wall and flew in the opposite direction.,Is the wheel bouncy?,Yes,-1.1560865640640259,-0.40221691131591797,-9.223699569702148,-6.845249652862549,8.067613005638123,6.443032741546631,Yes,True
82.0,21.0,material-properties,,material,1.0,Chao threw the wheel against the wall. The wheel hit the wall and flew in the opposite direction.,Is the wheel not bouncy?,No,-0.48623335361480713,-0.9843013286590576,-9.223699569702148,-6.845249652862549,8.737466216087341,5.860948324203491,Yes,False
83.0,21.0,material-properties,,material,2.0,Chao threw the wheel against the wall. The wheel hit the wall and remained by the wall.,Is the wheel bouncy?,No,-1.5154640674591064,-0.26351118087768555,-9.223699569702148,-6.845249652862549,7.708235502243042,6.581738471984863,Yes,False
84.0,21.0,material-properties,,material,2.0,Chao threw the wheel against the wall. The wheel hit the wall and remained by the wall.,Is the wheel not bouncy?,Yes,-0.3983391523361206,-1.1483391523361206,-9.223699569702148,-6.845249652862549,8.825360417366028,5.696910500526428,Yes,True
85.0,22.0,material-properties,,material,1.0,The wheel is made of latex.,Is the wheel bouncy?,Yes,-1.1405657529830933,-0.39057886600494385,-9.223699569702148,-6.845249652862549,8.083133816719055,6.454670786857605,Yes,True
86.0,22.0,material-properties,,material,1.0,The wheel is made of latex.,Is the wheel not bouncy?,No,-0.2558317184448242,-1.5077768564224243,-9.223699569702148,-6.845249652862549,8.967867851257324,5.3374727964401245,Yes,False
87.0,22.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel bouncy?,No,-2.5780489444732666,-0.0814666748046875,-9.223699569702148,-6.845249652862549,6.645650625228882,6.763782978057861,No,True
88.0,22.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel not bouncy?,Yes,-0.48042428493499756,-0.9804340600967407,-9.223699569702148,-6.845249652862549,8.74327528476715,5.864815592765808,Yes,True
89.0,23.0,material-properties,,antonym,1.0,The wheel weighs a lot.,Is the wheel heavy?,Yes,-0.39449524879455566,-1.1405969858169556,-9.223699569702148,-6.845249652862549,8.829204320907593,5.704652667045593,Yes,True
90.0,23.0,material-properties,,antonym,1.0,The wheel weighs a lot.,Is the wheel light?,No,-3.296840190887451,-0.04122519493103027,-9.223699569702148,-6.845249652862549,5.926859378814697,6.8040244579315186,No,True
91.0,23.0,material-properties,,antonym,2.0,The wheel weighs little.,Is the wheel heavy?,No,-3.296840190887451,-0.04122519493103027,-9.223699569702148,-6.845249652862549,5.926859378814697,6.8040244579315186,No,True
92.0,23.0,material-properties,,antonym,2.0,The wheel weighs little.,Is the wheel light?,Yes,-0.6991829872131348,-0.6991829872131348,-9.223699569702148,-6.845249652862549,8.524516582489014,6.146066665649414,Yes,True
93.0,24.0,material-properties,,antonym,1.0,Chao exerts significant force to hold the wheel.,Is the wheel heavy?,Yes,-1.3202667236328125,-0.3202667236328125,-9.223699569702148,-6.845249652862549,7.903432846069336,6.524982929229736,Yes,True
94.0,24.0,material-properties,,antonym,1.0,Chao exerts significant force to hold the wheel.,Is the wheel light?,No,-2.124941825866699,-0.12984728813171387,-9.223699569702148,-6.845249652862549,7.098757743835449,6.715402364730835,Yes,False
95.0,24.0,material-properties,,antonym,2.0,Chao exerts little force to hold the wheel.,Is the wheel heavy?,No,-2.5780489444732666,-0.08148360252380371,-9.223699569702148,-6.845249652862549,6.645650625228882,6.763766050338745,No,True
96.0,24.0,material-properties,,antonym,2.0,Chao exerts little force to hold the wheel.,Is the wheel light?,Yes,-1.1405788660049438,-0.3944849967956543,-9.223699569702148,-6.845249652862549,8.083120703697205,6.4507646560668945,Yes,True
97.0,25.0,material-properties,,material,1.0,The wheel is made of aluminum.,Is the wheel heavy?,Yes,-1.9140055179595947,-0.16694772243499756,-9.223699569702148,-6.845249652862549,7.309694051742554,6.678301930427551,Yes,True
98.0,25.0,material-properties,,material,1.0,The wheel is made of aluminum.,Is the wheel light?,No,-0.48042428493499756,-0.9804115295410156,-9.223699569702148,-6.845249652862549,8.74327528476715,5.864838123321533,Yes,False
99.0,25.0,material-properties,,material,2.0,The wheel is made of wool.,Is the wheel heavy?,No,-1.5077667236328125,-0.25775372982025146,-9.223699569702148,-6.845249652862549,7.715932846069336,6.587495923042297,Yes,False
100.0,25.0,material-properties,,material,2.0,The wheel is made of wool.,Is the wheel light?,Yes,-0.9804242849349976,-0.4784585237503052,-9.223699569702148,-6.845249652862549,8.24327528476715,6.366791129112244,Yes,True
"Overall accuracy: 0.600, TP: 48, TN: 12, FP: 38, FN: 2, Bias score: 0.720",,,,,,,,,,,,,,,,
