question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
The most common chromosome abnormality in first trimester spontaneous miscarriages is:,(A) trisomy.,(B) monosomy.,(C) triploidy.,(D) tetrasomy.,A,A,True,20.0,3,-0.0370408333837986,-3.906186103820801,-6.156193733215332,-8.062438011169434,3.025852010967598,-1.4914170959886786,-2.2336010572345306,-3.3599149006108444,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,A,A,True,True
"If the frequency of males affected with an X-linked recessive condition in a human population is .10 (one in ten), what will be the expected frequency of affected females?",(A) 0.01,(B) 0.001,(C) 0.02,(D) 0.0001,A,B,False,20.0,3,-1.788968563079834,-0.410109281539917,-2.15616774559021,-3.406144618988037,1.2739242812715625,2.0046597262922052,1.7664249303905915,1.296378491570552,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,B,B,False,False
The pattern of inheritance shown by malignant hyperthermia (hyperpyrexia) is:,(A) autosomal dominant.,(B) autosomal recessive.,(C) X-linked dominant.,(D) X-linked recessive.,A,B,False,20.0,3,-1.3827667236328125,-0.6327667236328125,-2.249957323074341,-2.999941825866699,1.680126120718584,1.7820022841993097,1.6726353529064606,1.70258128469189,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,B,B,False,False
Which of the following is not a recognized complication of cystic fibrosis?,(A) Cancer of the oesophagus,(B) Congenital absence of the vas deferens,(C) Diabetes mellitus,(D) Liver cirrhosis,A,A,True,20.0,3,-0.43943023681640625,-7.18747091293335,-2.5624687671661377,-1.312451720237732,2.6234626075349903,-4.772701905101227,1.3601239088146637,3.3900713903208572,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,A,D,True,False
Which of the following is not a chromosome instability syndrome?,(A) Klinefelter syndrome,(B) Ataxia telangiectasia,(C) Fanconi anaemia,(D) Bloom syndrome,A,A,True,20.0,3,-0.4042626619338989,-5.406167984008789,-2.5312001705169678,-1.40616774559021,2.6586301824174976,-2.991398976176667,1.3913925054638336,3.296355364968379,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,A,D,True,False
In a Robertsonian translocation fusion occurs at the:,(A) telomeres.,(B) centromeres.,(C) histones.,(D) ends of the long arms.,B,B,True,20.0,0,-6.3124918937683105,-0.05541050434112549,-6.062493324279785,-3.187492609024048,-3.4437176087696573,2.1375003398784127,-2.085309373959899,1.5992684605220955,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,B,B,True,True
A cross between two true breeding lines one with dark blue flowers and one with bright white flowers produces F1 offspring that are light blue. When the F1 progeny are selfed a 1:2:1 ratio of dark blue to light blue to white flowers is observed. What genetic phenomenon is consistent with these results?,(A) epistasis,(B) incomplete dominance,(C) codominance,(D) inbreeding depression,B,A,False,20.0,0,-0.6288262605667114,-1.5077637434005737,-1.507727026939392,-5.4998979568481445,2.239948024431942,0.6851471008189645,2.469456923380494,-0.7131368873020012,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,A,C,False,False
Mutations that cause achondroplasia exert an effect which can be classified as:,(A) dominant negative.,(B) gain-of-function.,(C) haploinsufficiency.,(D) loss-of-function.,B,D,False,20.0,0,-2.8280210494995117,-1.3280210494995117,-1.3280333280563354,-1.077918291091919,0.04075323549914156,0.8648897947200265,2.6491506222635506,3.7088427784542244,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,D,D,False,False
Which of the following disorders is not suitable for population carrier screening?,(A) Cystic fibrosis,(B) Oculocutaneous albinism,(C) Sickle cell disease,(D) Tay-Sachs disease,B,D,False,20.0,0,-1.0390257835388184,-4.031189918518066,-2.42181396484375,-0.6639077663421631,1.829748501459835,-1.8382790742985282,1.555369985476136,4.12285330320398,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,D,D,False,False
The ______ is the set of observable characteristics and is the sum of genetic and environmental effects.,(A) genotype,(B) phenotype,(C) both genotype and phenotype,(D) neither genotype or phenotype,B,B,True,20.0,0,-10.374983787536621,-0.0005838871002197266,-10.374995231628418,-11.374996185302734,-7.506209502537968,2.1923269571193185,-6.397811281308532,-6.588235115756591,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,B,B,True,True
A homeotic mutation is one which,(A) is present in only one form in an individual,(B) substitutes one body part for another in development,(C) results in development of a tumor,(D) is wild type at one temperature and abnormal at another,B,B,True,20.0,1,-5.499975681304932,-0.007150053977966309,-7.749983310699463,-7.374985218048096,-2.917074936511926,2.1988658608247835,-4.044443390596037,-2.7086413122713564,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,B,B,True,True
Most new mutations appear to be,(A) beneficial,(B) neutral or deleterious,(C) present in homozygotes rather than heterozygotes,(D) detectable using allozyme studies (protein electrophoresis),B,B,True,20.0,1,-8.124968528747559,-0.0059764389880001545,-7.374983310699463,-6.124989986419678,-5.542067783954553,2.2000394758147497,-3.669443390596037,-1.4586460806429384,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,B,B,True,True
Complete the following sentence. The Philadelphia chromosome:,(A) is an example of gene amplification.,(B) is a product of a reciprocal translocation.,(C) causes Burkitt's lymphoma.,(D) causes retinoblastoma.,B,B,True,20.0,1,-7.0624895095825195,-0.057851195335388184,-5.312492847442627,-3.0624916553497314,-4.479588764789514,2.1481647194673616,-1.6069529273392011,1.6038522504270079,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,B,B,True,True
"Assuming that the level of glucose is low, a mutation in the repressor associated with the lac operon of E. coli which prevents binding of the repressor to lactose should result in: ",(A) constitutive expression of the lac operon genes,(B) lack of expression or reduced expression of the lac operon genes under all circumstances,(C) expression of the genes only when lactose is present,(D) expression of the genes only when lactose is absent,B,C,False,20.0,1,-3.140533447265625,-2.7655389308929443,-0.14531268179416656,-5.906086444854736,-0.5576327024726195,-0.5595230160901945,3.5602272383092592,-1.239742539077997,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,C,C,False,False
"In humans, each cell normally contains ______ of chromosomes.",(A) 11 pairs,(B) 23 pairs,(C) 32 pairs,(D) 46 pairs,B,B,True,20.0,1,-11.249993324279785,-0.000794529914855957,-10.749996185302734,-10.249999046325684,-8.66709257948678,2.205221384887894,-7.044456265199308,-5.583655140548944,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,B,B,True,True
Autozygosity mapping is used to map disorders that show which pattern of inheritance?,(A) Autosomal dominant,(B) Autosomal recessive,(C) X-linked dominant,(D) X-linked recessive,B,B,True,20.0,2,-3.2343637943267822,-0.10350441932678223,-3.2343637943267822,-4.343738079071045,-0.4112316944849832,2.521717296113881,0.6531247540532301,0.5823661267757414,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,B,B,True,True
Which of the following would result in Angelman syndrome?,(A) Maternal UPD 15,(B) Paternal UPD 15,(C) Deletion in the paternally derived chromosome 15,(D) A mutation in the SNRPN promoter,B,A,False,20.0,2,-0.6992018222808838,-2.0781099796295166,-1.0781069993972778,-4.687485218048096,2.1239302775609152,0.5471117358111468,2.8093815489827345,0.23861898779869062,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,A,C,False,False
Mapping of human chromosomes:,(A) has been restricted to the sex chromosomes because of small family sizes,(B) proceeded much more successfully as large numbers of DNA markers became available.,(C) has determined that the number of linkage groups is about twice the number of chromosomes,(D) has demonstrated that almost all of the DNA is involved in coding for genes,B,B,True,20.0,2,-6.156172752380371,-0.04288554564118385,-3.9217915534973145,-4.031150817871094,-3.333040652538572,2.5823361697994796,-0.03430300511730211,0.8949533879756926,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,B,B,True,True
Advantages of using adenoviruses for gene therapy include:,(A) long term expression.,(B) low risk of insertional mutagenesis.,(C) low immunogenecity.,(D) easy assembly.,B,B,True,20.0,2,-4.374964714050293,-0.24215245246887207,-2.2343356609344482,-2.4843244552612305,-1.551832614208494,2.3830692629717913,1.653152887445564,2.441779750585556,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,B,D,True,False
"The epigenetic inheritance system has been described as ______ (Mayr and Provine, 1980).",(A) genotype inheritance,(B) soft inheritance,(C) RNA inheritance,(D) hard inheritance,B,B,True,20.0,2,-6.499975681304932,-0.012131929397583008,-5.499988555908203,-5.2499871253967285,-3.6768435814631326,2.6130897860430804,-1.6125000075281908,-0.3238829195499422,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,B,B,True,True
Which of the following statements about Hirschsprung disease is incorrect?,(A) It shows an association with Down syndrome.,(B) It is more common in girls than in boys.,(C) RET is a major susceptibility gene.,(D) Recurrence risks are greater for long segment disease than for short segment disease.,B,A,False,20.0,3,-0.6874599456787109,-4.437448501586914,-1.31242036819458,-1.562360167503357,2.3754328986726856,-2.022679493754792,2.6101723077862213,3.1401629430552322,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,A,D,False,False
The proportion of babies that have an abnormality identifiable at birth is _____.,(A) 1 in 10,(B) 1 in 40,(C) 1 in 100,(D) 1 in 500,B,B,True,20.0,3,-3.874986171722412,-0.5078054666519165,-1.0078045129776,-5.124993324279785,-0.8120933273710156,1.9069635411802057,2.9147881630032013,-0.422470213721196,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,B,C,True,False
Research from Moshe Szyf and colleagues has provided significant findings on the epigenetic influences of prenatal maternal stress. This work has been labelled ______.,(A) developmental epigenetics,(B) social epigenetics,(C) fetal epigenetics,(D) maternal epigenetics,B,A,False,20.0,3,-0.20798301696777344,-1.7109055519104004,-7.093667984008789,-8.562451362609863,2.854909827383623,0.7038634559217218,-3.1710753080279876,-3.859928252051274,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,A,A,False,False
It is currently estimated that there are ______ human protein-coding genes although this estimate may be reduced over time.,"(A) 10,000–15,000","(B) 19,000–20,000","(C) 29,000–30,000","(D) 100,000",B,B,True,20.0,3,-4.24997091293335,-0.12791073322296143,-2.3749799728393555,-5.249980926513672,-1.187078068581953,2.286858274609161,1.547612703141446,-0.5474578159550827,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,B,B,True,True
Marked microsatellite instability is a feature of:,(A) familial adenomatous polyposis.,(B) hereditary non-polyposis colon cancer (HNPCC).,(C) multiple endocrine adenomatosis type 2.,(D) neurofibromatosis 1.,B,B,True,20.0,3,-3.562441825866699,-0.05705440416932106,-5.937434196472168,-4.562425136566162,-0.4995489815153027,2.357714603662801,-2.0148415204913666,0.14009797399242707,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,B,B,True,True
Which of the following conditions is caused by a trinucleotide (triplet) repeat expansion?,(A) Cystic fibrosis,(B) Duchenne muscular dystrophy,(C) Huntington disease,(D) Osteogenesis imperfecta,C,C,True,20.0,0,-2.1093380451202393,-1.9765440225601196,-0.353485107421875,-6.2187113761901855,0.759436239878414,0.21636682165941856,3.623698842898011,-1.4319503066440422,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,C,C,True,True
Which of the following causes female pseudohermaphroditism?,(A) Androgen insensitivity,(B) Campomelic dysplasia,(C) Congenital adrenal hyperplasia,(D) Klinefelter syndrome,C,A,False,20.0,0,-0.410148024559021,-2.031245231628418,-1.664053201675415,-5.031240940093994,2.4586262604396323,0.16166561259112022,2.313130748644471,-0.2444798705478508,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,A,A,False,False
Recombinant alpha-iduronidase is used for the treatment of which disease/syndrome?,(A) Fabry disease,(B) Gaucher disease,(C) Hurler syndrome,(D) Pompe disease,C,A,False,20.0,0,-0.019756078720092773,-4.2812395095825195,-7.999983310699463,-10.874980926513672,2.8490182062785605,-2.0883286653629813,-4.022799360379577,-6.0882198569675285,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,A,A,False,False
"______ has been described as the phenomenon by which one genotype can give rise to a range of different physiological or morphological states in response to different environmental conditions during development (West-Eberhard, 1989).",(A) Fetal plasticity,(B) The fetal origins hypothesis,(C) Developmental plasticity,(D) Environmental plasticity,C,C,True,20.0,0,-2.749962329864502,-4.749974250793457,-0.12007200717926025,-3.499966859817505,0.11881195513415133,-2.557063406573919,3.8571119431406258,1.2867942097286384,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,C,C,True,True
The polymerase chain reaction or PCR is a technique that,(A) was used to demonstrate DNA as the genetic material,(B) is used to determine the content of minerals in a soil sample,(C) uses short DNA primers and a thermostable DNA polymerase to replicate specific DNA sequences in vitro.,(D) measures the ribosome transfer rate during translation,C,C,True,20.0,0,-8.749934196472168,-8.62497615814209,-0.011948230676352978,-7.874985218048096,-5.881159911473515,-6.432065313922552,3.965235719643533,-3.0882241485019524,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,C,C,True,True
A high blood ammonia level occurs in:,(A) galactosaemia.,(B) Hurler's syndrome.,(C) ornithine transcarbamylase (OTC) deficiency.,(D) phenylketonuria.,C,C,True,20.0,1,-4.9373602867126465,-4.187296390533447,-0.32016241550445557,-1.6950651407241821,-2.354459541919641,-1.9812804757306974,3.3853775045989702,2.971278765052557,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,C,C,True,True
The proportion of genes shared by first cousins is on average ___.,(A) 1.0/2,(B) 1.0/4,(C) 1.0/8,(D) 1.0/16,C,B,False,20.0,1,-5.499980926513672,-0.1367107629776001,-2.1406171321868896,-5.874995231628418,-2.9170801817206664,2.0693051518251497,1.5649227879165362,-1.2086513258516787,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,B,B,False,False
"Assuming Hardy-Weinberg equilibrium, the genoypte frequency of heterozygotes, if the frequency of the two alleles at the gene being studied are 0.6 and 0.4, will be:",(A) 0.8,(B) 0.64,(C) 0.48,(D) 0.32,C,B,False,20.0,1,-3.374933958053589,-0.12055420875549316,-2.624925136566162,-5.49991512298584,-0.7920332132605834,2.0854617060472567,1.0806147835372637,-0.8335712172091005,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,B,B,False,False
The risk for miscarriage associated with amniocentesis is approximately ____.,(A) 1 in 10,(B) 1 in 50,(C) 1 in 100 to 1 in 200,(D) 1 in 1000,C,C,True,20.0,1,-3.796849489212036,-0.9296737909317017,-0.5546698570251465,-5.937486171722412,-1.2139487444190307,1.2763421238710482,3.1508700630782793,-1.2711422659456728,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,C,C,True,True
"The likelihood of an individual in a population carrying two specific alleles of a human DNA marker, each of which has a frequency of 0.2, will be:",(A) 0.4,(B) 0.32,(C) 0.08,(D) 0.02,C,B,False,20.0,1,-4.062475681304932,-0.061749815940856934,-3.5624756813049316,-4.687483310699463,-1.4795749365119262,2.144266098861893,0.14306423879849417,-0.021139404922723593,-2.5829007447930055,-2.20601591480275,-3.705539920103426,-4.666343905776739,B,B,False,False
A baby born with pulmonary hypoplasia secondary to oligohydramnios caused by renal agenesis would be classified as having:,(A) an association.,(B) a dysplasia.,(C) a sequence.,(D) a syndrome.,C,D,False,20.0,2,-4.156189918518066,-4.655962944030762,-2.390533447265625,-0.14334739744663239,-1.3330578186762674,-2.0307412285900983,1.4969551011143873,4.782756808400154,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,D,D,False,False
Asp235Phe in a molecular report indicates that:,(A) asparagine has been replaced by phenylalanine.,(B) phenylalanine has been replaced by asparagine.,(C) aspartic acid has been replaced by phenylalanine.,(D) phenylalanine has been replaced by aspartic acid.,C,B,False,20.0,2,-2.6718058586120605,-0.16887187957763672,-3.5467965602874756,-2.921745777130127,0.15132624122973848,2.4563498358630267,0.34069198809253676,2.0043584287166594,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,B,B,False,False
With which of the following relatives is an individual most likely to share a common HLA haplotype?,(A) Father,(B) Mother,(C) Sister,(D) Son,C,B,False,20.0,2,-3.0781099796295166,-0.3320215940475464,-3.5781164169311523,-5.718740463256836,-0.2549778797877176,2.293200121393117,0.30937213144886,-0.7926362574100496,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,B,B,False,False
In DNA adenine normally pairs with:,(A) cytosine.,(B) guanine.,(C) thymine.,(D) uracil.,C,B,False,20.0,2,-1.5390387773513794,-0.9179317951202393,-2.921849489212036,-2.4217610359191895,1.2840933224904196,1.7072899203204241,0.9656390591679762,2.504343169927597,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,B,D,False,False
An Hfr strain of E. coli contains:,(A) a vector of yeast or bacterial origin which is used to make many copies of a particular DNA sequence,(B) a bacterial chromosome with a human gene inserted,(C) a bacterial chromosome with the F factor inserted,(D) a human chromosome with a transposable element inserted,C,A,False,20.0,2,-0.05171811580657959,-3.1718244552612305,-5.437438011169434,-6.56245756149292,2.7714139840352194,-0.5466027398205671,-1.5499494627894213,-1.6363533556461336,-2.823132099841799,-2.6252217154406634,-3.8874885483800123,-4.926104205846786,A,A,False,False
Exon skipping is associated with:,(A) nonsense mutations.,(B) regulatory mutations.,(C) RNA processing mutations.,(D) silent mutations.,C,C,True,20.0,3,-4.09362268447876,-2.9842803478240967,-0.1029207780957222,-3.984286069869995,-1.0307298401273632,-0.5695113399919745,3.819671897885079,0.7182370406885941,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,C,C,True,True
The normal human chromosome diploid number is:,(A) 23,(B) 24,(C) 46,(D) 48,C,A,False,20.0,3,-0.0014467239379882812,-9.124998092651367,-12.624994277954102,-13.74999713897705,3.0614461204134082,-6.710229084819245,-8.7024016019733,-9.047474028418462,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,A,A,False,False
Tay-Sachs disease is caused by deficiency of _________________?,(A) Alpha-L-iduronidase,(B) Glucose-6-phosphatase,(C) Hexosaminidase A,(D) Homogentisic acid oxidase,C,A,False,20.0,3,-0.019891977310180664,-4.156244277954102,-6.906240940093994,-10.624988555908203,3.043000867041216,-1.7414752701219793,-2.9836482641131927,-5.922465445349614,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,A,A,False,False
"On average, how many fragments would a restriction enzyme which recognizes a specific 4 base sequence in DNA be expected to cleave a double-stranded bacteriophage with a genome size of 5,000 bp into?",(A) about 2,(B) about 4,(C) about 20,(D) about 50,C,B,False,20.0,3,-4.124948501586914,-0.11322367191314697,-2.7343177795410156,-4.749929904937744,-1.0620556572355175,2.3015453359189753,1.1882748964397858,-0.04740679437915496,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,B,B,False,False
"If an X-linked recessive disorder is in Hardy-Weinberg equilibrium and the incidence in males equals 1 in 100, then the expected incidence of affected homozygous females would be _______.",(A) 1 in 1000,(B) 1 in 4000,(C) 1 in 10 000,(D) 1 in 40 000,C,B,False,20.0,3,-1.8046584129333496,-0.55076003074646,-1.5546584129333496,-4.687466621398926,1.258234431418047,1.8640089770856623,2.367934263047452,0.0150564891596634,-3.0628928443513965,-2.4147690078321222,-3.9225926759808014,-4.702523110558589,B,C,False,True
The DiGeorge/Shprintzen syndrome is caused by a deletion in which chromosome?,(A) 4,(B) 7,(C) 15,(D) 22,D,C,False,20.0,0,-4.937469005584717,-1.0702985525131226,-0.6913923025131226,-2.1874799728393555,-2.0686947205860635,1.1226122917064156,3.2857916478067635,2.599281096706788,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,C,C,False,False
The mutation in sickle-cell disease consists of:,(A) a deletion.,(B) a duplication.,(C) an insertion.,(D) a point mutation.,D,D,True,20.0,0,-1.929652452468872,-3.0467915534973145,-1.9296478033065796,-0.42567360401153564,0.9391218325297812,-0.8538807092777763,2.0475361470133064,4.361087465534608,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,D,D,True,True
A nonsense mutation involves:,(A) a regulatory sequence.,(B) an AG splice acceptor site.,(C) the creation of a different amino acid.,(D) the creation of a stop codon.,D,D,True,20.0,0,-2.468731641769409,-1.718693494796753,-2.4687159061431885,-0.47062575817108154,0.4000426432292441,0.47421734942278526,1.5084680441766976,4.316135311375062,-2.8687742849986533,-2.192910844219538,-3.977183950319886,-4.786761069546143,D,D,True,True
