property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-0.671057939529419,-0.8587955832481384,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.6203866004943848,-0.8707799315452576,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-1.5227547883987427,-0.27508705854415894,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.4267735183238983,-1.1791034936904907,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-1.1315571069717407,-0.4429524838924408,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.31768858432769775,-1.569974422454834,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-1.2728350162506104,-0.3961624503135681,No,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.3937843143939972,-1.2652390003204346,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.7295464873313904,-0.730019211769104,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-1.6317716836929321,-0.2573206424713135,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-0.7569495439529419,-0.7573504447937012,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-2.0459775924682617,-0.16658326983451843,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.2366461604833603,-1.7339510917663574,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-1.1320970058441162,-0.4410000741481781,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-1.6322191953659058,-0.2575801908969879,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-2.2646992206573486,-0.13915324211120605,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.3705429136753082,-1.3668937683105469,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.8820970058441162,-0.6325141787528992,No,False
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.5617901086807251,-0.9370954632759094,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-1.835004448890686,-0.2066187560558319,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-1.9366437196731567,-0.18609318137168884,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.928783118724823,-0.55426025390625,No,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-0.6710319519042969,-0.9213945865631104,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-1.0143598318099976,-0.5149475336074829,No,False
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.5616955161094666,-0.9370954632759094,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.4777033030986786,-1.1011673212051392,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-2.2022552490234375,-0.14703401923179626,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-1.2645083665847778,-0.386193186044693,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.15855129063129425,-2.155963182449341,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-0.8626221418380737,-0.6130064129829407,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.3136471211910248,-1.437119960784912,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.9406476616859436,-0.5660247206687927,No,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.5034164190292358,-1.0075141191482544,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-1.88205087184906,-0.19688184559345245,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.5111232399940491,-1.0153424739837646,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.2393864393234253,-1.7417032718658447,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-1.5382767915725708,-0.2849319279193878,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-1.2181036472320557,-0.4079648554325104,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.4446403980255127,-1.2574949264526367,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-1.7959775924682617,-0.23487067222595215,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-1.2491955757141113,-0.37665656208992004,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-1.1635223627090454,-0.41772809624671936,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-0.897796094417572,-0.6481149792671204,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.4701315462589264,-1.2809630632400513,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.6908847093582153,-0.8161091208457947,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-1.1321403980255127,-0.44304245710372925,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.5268422365188599,-1.0232157707214355,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-0.5816436409950256,-0.9568972587585449,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-0.6519278883934021,-0.8396809101104736,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-1.007288932800293,-0.570152759552002,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-0.9329293966293335,-0.5582988858222961,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,-0.4488094747066498,-1.1951425075531006,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-1.25705087184906,-0.4411090910434723,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.6400271058082581,-0.8903049826622009,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.573500394821167,-0.9488574862480164,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-0.4935908615589142,-1.179458737373352,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-0.378446102142334,-1.2575651407241821,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-1.8431427478790283,-0.21545298397541046,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-2.483830690383911,-0.11599626392126083,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-0.8586310744285583,-0.6088945865631104,No,False
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-0.4642929136753082,-1.0856149196624756,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-0.9368331432342529,-0.5621646046638489,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-1.2573504447937012,-0.386525422334671,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,-0.909710168838501,-0.5974814891815186,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-0.47811970114707947,-1.1013373136520386,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-0.7962581515312195,-0.6715235114097595,No,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-1.5075322389602661,-0.3202155828475952,No,True
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.5153425335884094,-1.0155333280563354,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-1.3979681730270386,-0.3396212160587311,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.37657231092453003,-1.2498977184295654,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-1.6400973796844482,-0.2614544928073883,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-1.0854378938674927,-0.45682385563850403,No,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-1.1712183952331543,-0.42553868889808655,No,True
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-0.4253556430339813,-1.171728491783142,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-1.3510223627090454,-0.35335052013397217,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-0.4387418031692505,-1.187221884727478,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-1.2730720043182373,-0.3943697214126587,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-0.4604681730270386,-1.2107157707214355,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-2.265284299850464,-0.14432384073734283,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.4701986312866211,-1.0935964584350586,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-1.3588305711746216,-0.35913339257240295,No,True
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-1.4369804859161377,-0.31618884205818176,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-0.3159739673137665,-1.4450942277908325,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-1.3586310148239136,-0.35720911622047424,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-1.639988660812378,-0.2633717656135559,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-0.49573808908462524,-1.1170201301574707,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-2.0620694160461426,-0.18530192971229553,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-1.0070970058441162,-0.5114545226097107,No,False
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-0.9720073938369751,-0.5348857045173645,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-0.5384876132011414,-1.0388072729110718,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-1.4450322389602661,-0.31827402114868164,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-0.4410247206687927,-1.187360167503357,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-0.5150633454322815,-1.0154049396514893,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-1.3666034936904907,-0.3649757206439972,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.561911404132843,-0.9997694492340088,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-1.1166034936904907,-0.4918748736381531,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-1.0699294805526733,-0.5076624155044556,No,True
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.4351430833339691,-1.1872965097427368,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.5854378938674927,-1.0232536792755127,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.6793332695960999,-0.8045487403869629,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-2.0465009212493896,-0.1765909343957901,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.43121251463890076,-1.1795201301574707,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-0.5817477107048035,-0.9569392204284668,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-1.0152623653411865,-0.5193592309951782,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-0.7299264669418335,-0.7302563190460205,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.31776732206344604,-1.445119857788086,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.518949568271637,-1.0232014656066895,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-1.452307939529419,-0.3297575116157532,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-0.6245416402816772,-0.8747833967208862,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-0.3510706424713135,-1.3513637781143188,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-0.18795658648014069,-2.1248090267181396,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-0.5541388392448425,-0.9294439554214478,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-1.8900632858276367,-0.20477692782878876,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-2.327357530593872,-0.13918326795101166,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-0.9214236736297607,-0.6091747283935547,No,True
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-0.7258009314537048,-0.7887733578681946,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-0.6824280619621277,-0.8079696297645569,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-0.9990885853767395,-0.5620120763778687,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-0.9484542012214661,-0.5739192366600037,No,True
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-0.7222625613212585,-0.7224920988082886,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.26898470520973206,-1.7028242349624634,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-1.5929200649261475,-0.2789291739463806,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-1.249619960784912,-0.37682151794433594,No,False
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.3860004246234894,-1.2652842998504639,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-1.2568939924240112,-0.38235044479370117,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,-1.249333143234253,-0.3767072260379791,No,False
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-0.6633903980255127,-0.7886912226676941,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-0.936911404132843,-0.5621199011802673,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-1.0152842998504639,-0.5193794965744019,No,False
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-1.093246579170227,-0.4724455177783966,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-0.394143670797348,-1.398285150527954,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-0.9291035532951355,-0.6169282793998718,No,True
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.2691187560558319,-1.8278907537460327,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-0.8509876132011414,-0.7263227701187134,No,True
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-0.7104378938674927,-0.7731345295906067,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-1.624244213104248,-0.2535000741481781,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-0.2706877887248993,-1.6480233669281006,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-0.6673915982246399,-0.7927426099777222,Yes,False
