property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-1.1405489444732666,-0.3944849967956543,No,True
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.7029640674591064,-0.7029640674591064,No,False
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-2.3593013286590576,-0.10246586799621582,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-1.7030969858169556,-0.20407354831695557,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.4803953170776367,-0.9803953170776367,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-1.5076881647109985,-0.2577155828475952,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.3924802541732788,-1.1405489444732666,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-1.9217803478240967,-0.16791152954101562,No,False
can be flavored,a camel,'',Can a camel be flavored?,No,random,-4.030980587005615,-0.02504790388047695,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-0.9765055179595947,-0.4784585237503052,No,True
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-4.281040191650391,-0.018700843676924706,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-1.140527367591858,-0.3905489444732666,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.6951881647109985,-0.695152759552002,No,False
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-1.7107752561569214,-0.20690537989139557,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.7147449254989624,-0.7147449254989624,No,False
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.08296144008636475,-2.578065872192383,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-2.8123767375946045,-0.06630981713533401,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-1.140527367591858,-0.3905489444732666,No,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-0.9765181541442871,-0.47456514835357666,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-1.312376618385315,-0.3163098096847534,No,False
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-4.281086444854736,-0.0156710185110569,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-1.3202370405197144,-0.3182840347290039,No,True
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.4765055179595947,-0.9765279293060303,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-1.9139419794082642,-0.16396856307983398,No,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.6952537298202515,-0.6952370405197144,No,False
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-2.124903917312622,-0.12978625297546387,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-1.140527367591858,-0.3924802541732788,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.2030489444732666,-1.7029995918273926,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-1.7108111381530762,-0.21276403963565826,No,True
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.9959359169006348,-0.49597084522247314,No,False
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-2.8122966289520264,-0.0682000070810318,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.31628239154815674,-1.312341570854187,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-0.6990584135055542,-0.6990584135055542,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.4803953170776367,-0.980347752571106,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-1.499925136566162,-0.253831148147583,No,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.47456514835357666,-0.9765279293060303,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-1.312425136566162,-0.3143947124481201,No,False
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-3.531172752380371,-0.030823709443211555,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-1.913968563079834,-0.16301286220550537,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-3.2968177795410156,-0.03924965858459473,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.4745525121688843,-0.9764894247055054,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-1.9293546676635742,-0.17942824959754944,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-1.507652759552002,-0.25964105129241943,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-5.749876499176025,-0.003786684712395072,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.2040255069732666,-1.7030657529830933,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-1.1483608484268188,-0.39443325996398926,No,False
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-1.320152759552002,-0.32210564613342285,No,False
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-2.577918291091919,-0.08239365369081497,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-3.531172752380371,-0.030823709443211555,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.47648942470550537,-0.9764419794082642,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-1.5076881647109985,-0.2577155828475952,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.3163098096847534,-1.312425136566162,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.8319549560546875,-0.5819332599639893,No,False
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.9842803478240967,-0.4823274612426758,No,False
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-3.53113055229187,-0.03237748518586159,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-2.3592803478240967,-0.10588359832763672,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.20400381088256836,-1.7029995918273926,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-2.1248767375946045,-0.12878240644931793,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.47831645607948303,-0.980347752571106,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-1.5077155828475952,-0.2596900463104248,No,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.476468563079834,-0.9764894247055054,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-1.9138637781143188,-0.16589486598968506,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.6951881647109985,-0.6951881647109985,No,False
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.13073529303073883,-2.1248416900634766,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-1.320152759552002,-0.3181999921798706,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-4.281086444854736,-0.016137724742293358,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.48623335361480713,-0.9842803478240967,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-4.999876499176025,-0.009584667161107063,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-4.249904155731201,-0.014955522492527962,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-3.531172752380371,-0.030823709443211555,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-2.59363055229187,-0.09369349479675293,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.7030273675918579,-0.7030657529830933,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.9803744554519653,-0.4803953170776367,No,True
can be grated,a drill,'',Can a drill be grated?,No,random,-4.03112268447876,-0.020553473383188248,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-1.1405489444732666,-0.3924802541732788,No,False
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-0.5819717645645142,-0.8319717645645142,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-0.8436304330825806,-0.5936304330825806,No,False
can be healed,a scallop,'',Can a scallop be healed?,No,random,-1.515527367591858,-0.2655489444732666,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-0.8357292413711548,-0.5857292413711548,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,-0.3905891180038452,-1.1405891180038452,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-2.5779995918273926,-0.08388615399599075,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.16299211978912354,-1.9140055179595947,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.16299211978912354,-1.913968563079834,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-0.5857292413711548,-0.8357752561569214,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-0.25573527812957764,-1.5076881647109985,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-3.0467536449432373,-0.052395109087228775,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-5.999876499176025,-0.006149412132799625,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-0.8319549560546875,-0.5819717645645142,No,False
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-0.3905891180038452,-1.1405788660049438,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-1.7030489444732666,-0.2049802541732788,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-2.3592190742492676,-0.10390985757112503,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,-2.812425136566162,-0.06295287609100342,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-0.10298287868499756,-2.359330415725708,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-0.4784585237503052,-0.9804242849349976,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-3.0468177795410156,-0.05221104621887207,No,True
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.25387072563171387,-1.4999645948410034,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-2.8280489444732666,-0.0707550048828125,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.20405542850494385,-1.7030891180038452,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-5.249664783477783,-0.011499409563839436,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-1.5077370405197144,-0.25384771823883057,No,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-1.140527367591858,-0.38859593868255615,No,True
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-0.9765279293060303,-0.4765355587005615,No,False
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-1.9140279293060303,-0.16209304332733154,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-0.31831371784210205,-1.3202768564224243,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-5.249954700469971,-0.00602567195892334,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-0.6952768564224243,-0.6952847242355347,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-4.749941825866699,-0.009682893753051758,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.10152792930603027,-2.359340190887451,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-4.031150817871094,-0.020217301324009895,No,True
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-5.499876499176025,-0.0059154038317501545,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-0.2031031847000122,-1.7031031847000122,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-2.5780789852142334,-0.08102667331695557,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-3.2968177795410156,-0.03926229476928711,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-0.9804340600967407,-0.480441689491272,No,False
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-3.7811508178710938,-0.025476455688476562,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-3.781172752380371,-0.025941135361790657,No,False
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-3.2967803478240967,-0.041446805000305176,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-0.2031031847000122,-1.7030969858169556,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-7.249841690063477,-0.002314449055120349,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-0.3886359930038452,-1.1406031847000122,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-0.16403555870056152,-1.9140279293060303,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-4.281150817871094,-0.01580989547073841,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.47654151916503906,-0.9765279293060303,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-3.781203269958496,-0.024507880210876465,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-0.8280657529830933,-0.5780788660049438,No,True
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.25387072563171387,-1.4999645948410034,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.4765279293060303,-0.9765355587005615,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.20308911800384521,-1.7030788660049438,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-4.031213760375977,-0.01878178119659424,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.12887859344482422,-2.124978542327881,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-0.6952537298202515,-0.6952667236328125,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-1.913968563079834,-0.1630415916442871,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-0.8319332599639893,-0.5819549560546875,No,False
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.3144075870513916,-1.3124545812606812,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.8397668600082397,-0.5897668600082397,No,False
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-3.2967190742492676,-0.04726863279938698,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-1.3202155828475952,-0.3221900463104248,No,False
can be matured,cheese,'',Can cheese be matured?,Yes,random,-0.5819549560546875,-0.8319549560546875,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-1.140527367591858,-0.388574481010437,No,False
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-2.3592190742492676,-0.10781563073396683,No,True
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-4.999841690063477,-0.008547188714146614,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-2.5935866832733154,-0.089744932949543,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-2.124941825866699,-0.12983715534210205,No,True
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-2.8122966289520264,-0.07018817216157913,No,True
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-0.3651766777038574,-1.3671424388885498,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-2.3592536449432373,-0.10394680500030518,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-1.5077155828475952,-0.26162147521972656,No,True
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-0.4843013286590576,-0.9843176603317261,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.5819053649902344,-0.8319332599639893,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-3.7808055877685547,-0.030307792127132416,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-2.812403917312622,-0.06435681134462357,No,False
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.5780489444732666,-0.8280489444732666,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-2.3592536449432373,-0.10293329507112503,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,-1.7030489444732666,-0.2050318717956543,No,False
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-0.6990939378738403,-0.6990939378738403,No,False
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-1.3357292413711548,-0.33382248878479004,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-0.9765181541442871,-0.4765055179595947,No,False
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-1.7030489444732666,-0.20405542850494385,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-0.5975834131240845,-0.8475627899169922,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-1.7264419794082642,-0.22744512557983398,No,True
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.4765055179595947,-0.9765181541442871,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-0.8397449254989624,-0.5897668600082397,No,True
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-0.9765355587005615,-0.4784886837005615,No,False
can be ridden,a drill,'',Can a drill be ridden?,No,random,-5.249796390533447,-0.00834739487618208,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-0.6991430521011353,-0.6991430521011353,No,False
can be rolled,a cape,'',Can a cape be rolled?,No,random,-1.3202370405197144,-0.3222067356109619,No,True
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-0.3143947124481201,-1.3124545812606812,Yes,True
