Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
31.0,8.0,social-interactions,8.0,antonym,2.0,Chao will be successful if Chao and Yan run into each other.,Is Chao evading Yan?,No,-6.406245231628418,-0.0017001628875732422,-16.607324600219727,-13.47024917602539,10.201079368591309,13.468549013137817,No,True
32.0,8.0,social-interactions,8.0,antonym,2.0,Chao will be successful if Chao and Yan run into each other.,Is Chao chasing Yan?,Yes,-1.3593614101409912,-0.32616889476776123,-16.607324600219727,-13.47024917602539,15.247963190078735,13.14408028125763,Yes,True
33.0,9.0,social-interactions,9.0,antonym,1.0,Chao is hiding from Yan.,Is Chao evading Yan?,Yes,-0.00029993068892508745,-8.249994277954102,-16.607324600219727,-13.47024917602539,16.6070246695308,5.220254898071289,Yes,True
34.0,9.0,social-interactions,9.0,antonym,1.0,Chao is hiding from Yan.,Is Chao seeking Yan?,No,-8.687466621398926,-0.0058498382568359375,-16.607324600219727,-13.47024917602539,7.919857978820801,13.464399337768555,No,True
35.0,9.0,social-interactions,9.0,antonym,2.0,Chao is searching for Yan.,Is Chao evading Yan?,No,-9.124988555908203,-0.0002655982971191406,-16.607324600219727,-13.47024917602539,7.482336044311523,13.469983577728271,No,True
36.0,9.0,social-interactions,9.0,antonym,2.0,Chao is searching for Yan.,Is Chao seeking Yan?,Yes,-0.0005452633486129344,-8.624996185302734,-16.607324600219727,-13.47024917602539,16.606779336871114,4.845252990722656,Yes,True
37.0,10.0,social-interactions,10.0,antonym,1.0,Chao will be sad if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,-0.14060699939727783,-2.0312440395355225,-16.607324600219727,-13.47024917602539,16.46671760082245,11.439005136489868,Yes,True
38.0,10.0,social-interactions,10.0,antonym,1.0,Chao will be sad if Chao and Yan run into each other.,Is Chao seeking Yan?,No,-1.7339767217636108,-1.2028907537460327,-16.607324600219727,-13.47024917602539,14.873347878456116,12.267358422279358,Yes,False
39.0,10.0,social-interactions,10.0,antonym,2.0,Chao will be happy if Chao and Yan run into each other.,Is Chao evading Yan?,No,-7.718715667724609,-0.11522150039672852,-16.607324600219727,-13.47024917602539,8.888608932495117,13.355027675628662,No,True
40.0,10.0,social-interactions,10.0,antonym,2.0,Chao will be happy if Chao and Yan run into each other.,Is Chao seeking Yan?,Yes,-0.005578160285949707,-5.281248092651367,-16.607324600219727,-13.47024917602539,16.601746439933777,8.189001083374023,Yes,True
41.0,11.0,social-interactions,11.0,variable swap,1.0,Chao is showing Yan how to ski.,Is Chao teaching Yan?,Yes,-0.00011336803436279297,-9.1875,-16.607324600219727,-13.47024917602539,16.607211232185364,4.282749176025391,Yes,True
42.0,11.0,social-interactions,11.0,variable swap,1.0,Chao is showing Yan how to ski.,Is Chao learning from Yan?,No,-9.87498664855957,-6.735325587214902e-05,-16.607324600219727,-13.47024917602539,6.732337951660156,13.470181822769518,No,True
43.0,11.0,social-interactions,11.0,variable swap,2.0,Yan is showing Chao how to ski.,Is Chao teaching Yan?,No,-9.874996185302734,-6.54458999633789e-05,-16.607324600219727,-13.47024917602539,6.732328414916992,13.470183730125427,No,True
44.0,11.0,social-interactions,11.0,variable swap,2.0,Yan is showing Chao how to ski.,Is Chao learning from Yan?,Yes,-0.0004990100860595703,-7.71875,-16.607324600219727,-13.47024917602539,16.606825590133667,5.751499176025391,Yes,True
46.0,11.0,social-interactions,12.0,variable swap,1.0,Chao is showing Yan how to ski.,Is Yan teaching Chao?,No,-10.124991416931152,-7.164478302001953e-05,-16.607324600219727,-13.47024917602539,6.482333183288574,13.47017753124237,No,True
48.0,11.0,social-interactions,12.0,variable swap,2.0,Yan is showing Chao how to ski.,Is Yan teaching Chao?,Yes,-0.0007801055908203125,-7.187499046325684,-16.607324600219727,-13.47024917602539,16.606544494628906,6.282750129699707,Yes,True
49.0,11.0,social-interactions,13.0,variable swap,1.0,Chao is showing Yan how to ski.,Is Yan learning from Chao?,Yes,-0.00035011768341064453,-8.0625,-16.607324600219727,-13.47024917602539,16.606974482536316,5.407749176025391,Yes,True
51.0,11.0,social-interactions,13.0,variable swap,2.0,Yan is showing Chao how to ski.,Is Yan learning from Chao?,No,-9.874980926513672,-7.64131618780084e-05,-16.607324600219727,-13.47024917602539,6.732343673706055,13.470172762863513,No,True
53.0,12.0,social-interactions,14.0,antonym,1.0,Chao can ski better than Yan.,Is Chao teaching Yan?,Yes,-0.3905758857727051,-1.4843629598617554,-16.607324600219727,-13.47024917602539,16.21674871444702,11.985886216163635,Yes,True
54.0,12.0,social-interactions,14.0,antonym,1.0,Chao can ski better than Yan.,Is Chao learning from Yan?,No,-7.624972343444824,-0.0400313138961792,-16.607324600219727,-13.47024917602539,8.982352256774902,13.430217862129211,No,True
55.0,12.0,social-interactions,14.0,antonym,2.0,Chao can ski worse than Yan.,Is Chao teaching Yan?,No,-7.374983310699463,-0.0011339187622070312,-16.607324600219727,-13.47024917602539,9.232341289520264,13.469115257263184,No,True
56.0,12.0,social-interactions,14.0,antonym,2.0,Chao can ski worse than Yan.,Is Chao learning from Yan?,Yes,-4.062448501586914,-0.018912315368652344,-16.607324600219727,-13.47024917602539,12.544876098632812,13.451336860656738,No,False
58.0,12.0,social-interactions,15.0,antonym,1.0,Chao can ski better than Yan.,Is Yan teaching Chao?,No,-6.093700408935547,-0.0026454925537109375,-16.607324600219727,-13.47024917602539,10.51362419128418,13.46760368347168,No,True
60.0,12.0,social-interactions,15.0,antonym,2.0,Chao can ski worse than Yan.,Is Yan teaching Chao?,Yes,-3.577953815460205,-0.09273922443389893,-16.607324600219727,-13.47024917602539,13.029370784759521,13.377509951591492,No,False
61.0,12.0,social-interactions,16.0,antonym,1.0,Chao can ski better than Yan.,Is Yan learning from Chao?,Yes,-2.124978542327881,-0.16112780570983887,-16.607324600219727,-13.47024917602539,14.482346057891846,13.309121370315552,Yes,True
63.0,12.0,social-interactions,16.0,antonym,2.0,Chao can ski worse than Yan.,Is Yan learning from Chao?,No,-7.249978542327881,-0.0011029243469238281,-16.607324600219727,-13.47024917602539,9.357346057891846,13.469146251678467,No,True
73.0,15.0,social-interactions,19.0,antonym,1.0,Chao is providing Yan with false information.,Is Chao deceiving Yan?,Yes,-0.0001493692398071289,-8.937499046325684,-16.607324600219727,-13.47024917602539,16.60717523097992,4.532750129699707,Yes,True
74.0,15.0,social-interactions,19.0,antonym,1.0,Chao is providing Yan with false information.,Is Chao helping Yan?,No,-8.874980926513672,-0.0002766847610473633,-16.607324600219727,-13.47024917602539,7.732343673706055,13.469972491264343,No,True
75.0,15.0,social-interactions,19.0,antonym,2.0,Chao is providing Yan with accurate information.,Is Chao deceiving Yan?,No,-10.499996185302734,-0.0001684427261352539,-16.607324600219727,-13.47024917602539,6.107328414916992,13.470080733299255,No,True
76.0,15.0,social-interactions,19.0,antonym,2.0,Chao is providing Yan with accurate information.,Is Chao helping Yan?,Yes,-0.00043082237243652344,-7.75,-16.607324600219727,-13.47024917602539,16.60689377784729,5.720249176025391,Yes,True
77.0,16.0,social-interactions,20.0,antonym,1.0,Chao is providing Yan with misleading information.,Is Chao deceiving Yan?,Yes,-0.0002516508102416992,-8.374999046325684,-16.607324600219727,-13.47024917602539,16.607072949409485,5.095250129699707,Yes,True
78.0,16.0,social-interactions,20.0,antonym,1.0,Chao is providing Yan with misleading information.,Is Chao helping Yan?,No,-8.74998950958252,-0.0002837181091308594,-16.607324600219727,-13.47024917602539,7.857335090637207,13.46996545791626,No,True
79.0,16.0,social-interactions,20.0,antonym,2.0,Chao is providing Yan with useful information.,Is Chao deceiving Yan?,No,-5.718747615814209,-0.003325819969177246,-16.607324600219727,-13.47024917602539,10.888576984405518,13.466923356056213,No,True
80.0,16.0,social-interactions,20.0,antonym,2.0,Chao is providing Yan with useful information.,Is Chao helping Yan?,Yes,-0.0005632638931274414,-7.499999523162842,-16.607324600219727,-13.47024917602539,16.6067613363266,5.970249652862549,Yes,True
81.0,17.0,social-interactions,21.0,antonym,1.0,Chao is directing Yan toward the wrong path.,Is Chao deceiving Yan?,Yes,-0.0008552074432373047,-7.093748092651367,-16.607324600219727,-13.47024917602539,16.60646939277649,6.376501083374023,Yes,True
82.0,17.0,social-interactions,21.0,antonym,1.0,Chao is directing Yan toward the wrong path.,Is Chao helping Yan?,No,-11.374980926513672,-6.151200796011835e-05,-16.607324600219727,-13.47024917602539,5.232343673706055,13.47018766401743,No,True
83.0,17.0,social-interactions,21.0,antonym,2.0,Chao is directing Yan toward the correct path.,Is Chao deceiving Yan?,No,-4.906240940093994,-0.007657885551452637,-16.607324600219727,-13.47024917602539,11.701083660125732,13.462591290473938,No,True
84.0,17.0,social-interactions,21.0,antonym,2.0,Chao is directing Yan toward the correct path.,Is Chao helping Yan?,Yes,-0.002775907516479492,-5.906249523162842,-16.607324600219727,-13.47024917602539,16.604548692703247,7.563999652862549,Yes,True
85.0,18.0,social-interactions,22.0,other,1.0,Chao is forcing Yan to act in a certain way.,Is Chao coercing Yan?,Yes,-0.0006527907680720091,-7.718740463256836,-16.607324600219727,-13.47024917602539,16.606671809451655,5.751508712768555,Yes,True
86.0,18.0,social-interactions,22.0,other,1.0,Chao is forcing Yan to act in a certain way.,Is Chao helping Yan?,No,-9.499985694885254,-8.904935384634882e-05,-16.607324600219727,-13.47024917602539,7.107338905334473,13.470160126671544,No,True
87.0,18.0,social-interactions,22.0,other,2.0,Chao is advising Yan to act in a certain way.,Is Chao coercing Yan?,No,-0.9804614782333374,-0.5117161273956299,-16.607324600219727,-13.47024917602539,15.62686312198639,12.95853304862976,Yes,False
88.0,18.0,social-interactions,22.0,other,2.0,Chao is advising Yan to act in a certain way.,Is Chao helping Yan?,Yes,-0.0019797086715698242,-6.249998092651367,-16.607324600219727,-13.47024917602539,16.605344891548157,7.220251083374023,Yes,True
89.0,19.0,social-interactions,23.0,antonym,1.0,Chao is disempowering Yan.,Is Chao coercing Yan?,Yes,-0.25976359844207764,-1.4765616655349731,-16.607324600219727,-13.47024917602539,16.34756100177765,11.993687510490417,Yes,True
90.0,19.0,social-interactions,23.0,antonym,1.0,Chao is disempowering Yan.,Is Chao helping Yan?,No,-9.999979019165039,-0.00013220311666373163,-16.607324600219727,-13.47024917602539,6.6073455810546875,13.470116972908727,No,True
91.0,19.0,social-interactions,23.0,antonym,2.0,Chao is empowering Yan.,Is Chao coercing Yan?,No,-0.8828040361404419,-0.5390580892562866,-16.607324600219727,-13.47024917602539,15.724520564079285,12.931191086769104,Yes,False
92.0,19.0,social-interactions,23.0,antonym,2.0,Chao is empowering Yan.,Is Chao helping Yan?,Yes,-0.004047989845275879,-5.562496185302734,-16.607324600219727,-13.47024917602539,16.60327661037445,7.907752990722656,Yes,True
93.0,20.0,social-interactions,24.0,antonym,1.0,Chao is making Yan feel worse.,Is Chao coercing Yan?,Yes,-1.0937001705169678,-0.40818583965301514,-16.607324600219727,-13.47024917602539,15.513624429702759,13.062063336372375,Yes,True
94.0,20.0,social-interactions,24.0,antonym,1.0,Chao is making Yan feel worse.,Is Chao helping Yan?,No,-9.374948501586914,-0.0002582073793746531,-16.607324600219727,-13.47024917602539,7.2323760986328125,13.469990968646016,No,True
95.0,20.0,social-interactions,24.0,antonym,2.0,Chao is making Yan feel better.,Is Chao coercing Yan?,No,-8.375,-0.00023829936981201172,-16.607324600219727,-13.47024917602539,8.232324600219727,13.470010876655579,No,True
96.0,20.0,social-interactions,24.0,antonym,2.0,Chao is making Yan feel better.,Is Chao helping Yan?,Yes,-0.00025284290313720703,-8.374999046325684,-16.607324600219727,-13.47024917602539,16.60707175731659,5.095250129699707,Yes,True
97.0,21.0,social-interactions,25.0,other,1.0,Yan is upset about Chao's presence.,Is Chao coercing Yan?,Yes,-3.4686899185180664,-0.03172910213470459,-16.607324600219727,-13.47024917602539,13.13863468170166,13.438520073890686,No,False
98.0,21.0,social-interactions,25.0,other,1.0,Yan is upset about Chao's presence.,Is Chao helping Yan?,No,-10.062466621398926,-0.00040769579936750233,-16.607324600219727,-13.47024917602539,6.544857978820801,13.469841480226023,No,True
99.0,21.0,social-interactions,25.0,other,2.0,Yan is grateful for Chao's presence.,Is Chao coercing Yan?,No,-9.812495231628418,-0.0001380443572998047,-16.607324600219727,-13.47024917602539,6.794829368591309,13.47011113166809,No,True
100.0,21.0,social-interactions,25.0,other,2.0,Yan is grateful for Chao's presence.,Is Chao helping Yan?,Yes,-1.444974422454834,-0.2890019416809082,-16.607324600219727,-13.47024917602539,15.162350177764893,13.181247234344482,Yes,True
101.0,22.0,social-interactions,26.0,antonym,1.0,Chao is being considerate towards Yan.,Is Chao respecting Yan?,Yes,-0.015314698219299316,-4.187497615814209,-16.607324600219727,-13.47024917602539,16.592009902000427,9.282751560211182,Yes,True
102.0,22.0,social-interactions,26.0,antonym,1.0,Chao is being considerate towards Yan.,Is Chao insulting Yan?,No,-11.437492370605469,-6.4849853515625e-05,-16.607324600219727,-13.47024917602539,5.169832229614258,13.470184326171875,No,True
103.0,22.0,social-interactions,26.0,antonym,2.0,Chao is being dismissive towards Yan.,Is Chao respecting Yan?,No,-12.062457084655762,-0.0002114773087669164,-16.607324600219727,-13.47024917602539,4.544867515563965,13.470037698716624,No,True
104.0,22.0,social-interactions,26.0,antonym,2.0,Chao is being dismissive towards Yan.,Is Chao insulting Yan?,Yes,-0.05931055545806885,-2.859370708465576,-16.607324600219727,-13.47024917602539,16.548014044761658,10.610878467559814,Yes,True
105.0,23.0,social-interactions,27.0,antonym,1.0,Chao is being polite towards Yan.,Is Chao respecting Yan?,Yes,-0.0022546052932739258,-6.124999046325684,-16.607324600219727,-13.47024917602539,16.605069994926453,7.345250129699707,Yes,True
106.0,23.0,social-interactions,27.0,antonym,1.0,Chao is being polite towards Yan.,Is Chao insulting Yan?,No,-12.062487602233887,-0.0001392364501953125,-16.607324600219727,-13.47024917602539,4.54483699798584,13.470109939575195,No,True
107.0,23.0,social-interactions,27.0,antonym,2.0,Chao is being rude towards Yan.,Is Chao respecting Yan?,No,-12.187457084655762,-0.00040316584636457264,-16.607324600219727,-13.47024917602539,4.419867515563965,13.469846010179026,No,True
108.0,23.0,social-interactions,27.0,antonym,2.0,Chao is being rude towards Yan.,Is Chao insulting Yan?,Yes,-0.009613990783691406,-4.656240940093994,-16.607324600219727,-13.47024917602539,16.597710609436035,8.814008235931396,Yes,True
109.0,24.0,social-interactions,28.0,antonym,1.0,Yan enjoys interacting with Chao.,Is Chao respecting Yan?,Yes,-6.093741416931152,-5.531248569488525,-16.607324600219727,-13.47024917602539,10.513583183288574,7.939000606536865,Yes,True
110.0,24.0,social-interactions,28.0,antonym,1.0,Yan enjoys interacting with Chao.,Is Chao insulting Yan?,No,-9.499998092651367,-0.00012445449829101562,-16.607324600219727,-13.47024917602539,7.107326507568359,13.4701247215271,No,True
111.0,24.0,social-interactions,28.0,antonym,2.0,Yan hates interacting with Chao.,Is Chao respecting Yan?,No,-3.890613317489624,-0.021116256713867188,-16.607324600219727,-13.47024917602539,12.716711282730103,13.449132919311523,No,True
112.0,24.0,social-interactions,28.0,antonym,2.0,Yan hates interacting with Chao.,Is Chao insulting Yan?,Yes,-8.56246280670166,-0.00023329259420279413,-16.607324600219727,-13.47024917602539,8.044861793518066,13.470015883431188,No,False
113.0,25.0,social-interactions,29.0,antonym,1.0,Chao remarks that Yan is cute.,Is Chao flirting with Yan?,Yes,-0.1376868486404419,-4.062498092651367,-16.607324600219727,-13.47024917602539,16.469637751579285,9.407751083374023,Yes,True
114.0,25.0,social-interactions,29.0,antonym,1.0,Chao remarks that Yan is cute.,Is Chao insulting Yan?,No,-7.812493324279785,-0.0005245208740234375,-16.607324600219727,-13.47024917602539,8.794831275939941,13.469724655151367,No,True
115.0,25.0,social-interactions,29.0,antonym,2.0,Chao remarks that Yan is ugly.,Is Chao flirting with Yan?,No,-7.187445163726807,-0.0009055138798430562,-16.607324600219727,-13.47024917602539,9.41987943649292,13.469343662145548,No,True
116.0,25.0,social-interactions,29.0,antonym,2.0,Chao remarks that Yan is ugly.,Is Chao insulting Yan?,Yes,-0.0002295970916748047,-8.4375,-16.607324600219727,-13.47024917602539,16.60709500312805,5.032749176025391,Yes,True
117.0,26.0,social-interactions,30.0,antonym,1.0,Chao makes playful comments about Yan.,Is Chao flirting with Yan?,Yes,-0.9179433584213257,-2.999995231628418,-16.607324600219727,-13.47024917602539,15.6893812417984,10.470253944396973,Yes,True
118.0,26.0,social-interactions,30.0,antonym,1.0,Chao makes playful comments about Yan.,Is Chao insulting Yan?,No,-0.16795134544372559,-2.046870231628418,-16.607324600219727,-13.47024917602539,16.439373254776,11.423378944396973,Yes,False
119.0,26.0,social-interactions,30.0,antonym,2.0,Chao makes hurtful comments about Yan.,Is Chao flirting with Yan?,No,-6.656189918518066,-0.0015482903691008687,-16.607324600219727,-13.47024917602539,9.95113468170166,13.46870088565629,No,True
120.0,26.0,social-interactions,30.0,antonym,2.0,Chao makes hurtful comments about Yan.,Is Chao insulting Yan?,Yes,-0.00037574770976789296,-7.999997615814209,-16.607324600219727,-13.47024917602539,16.60694885250996,5.470251560211182,Yes,True
121.0,27.0,social-interactions,31.0,other,1.0,Chao is joking about Yan.,Is Chao teasing Yan?,Yes,-0.006594182923436165,-5.1562347412109375,-16.607324600219727,-13.47024917602539,16.60073041729629,8.314014434814453,Yes,True
122.0,27.0,social-interactions,31.0,other,1.0,Chao is joking about Yan.,Is Chao comforting Yan?,No,-8.874964714050293,-0.0006864071474410594,-16.607324600219727,-13.47024917602539,7.732359886169434,13.46956276887795,No,True
123.0,27.0,social-interactions,31.0,other,2.0,Chao is consoling Yan.,Is Chao teasing Yan?,No,-8.624994277954102,-0.00021731853485107422,-16.607324600219727,-13.47024917602539,7.982330322265625,13.47003185749054,No,True
124.0,27.0,social-interactions,31.0,other,2.0,Chao is consoling Yan.,Is Chao comforting Yan?,Yes,-0.0004028082767035812,-8.187496185302734,-16.607324600219727,-13.47024917602539,16.606921791943023,5.282752990722656,Yes,True
125.0,28.0,social-interactions,32.0,antonym,1.0,"When interacting with Yan, Chao is being annoying.",Is Chao teasing Yan?,Yes,-0.050666697323322296,-3.0155789852142334,-16.607324600219727,-13.47024917602539,16.556657902896404,10.454670190811157,Yes,True
126.0,28.0,social-interactions,32.0,antonym,1.0,"When interacting with Yan, Chao is being annoying.",Is Chao comforting Yan?,No,-12.312438011169434,-0.0003923179174307734,-16.607324600219727,-13.47024917602539,4.294886589050293,13.46985685810796,No,True
127.0,28.0,social-interactions,32.0,antonym,2.0,"When interacting with Yan, Chao is being supportive.",Is Chao teasing Yan?,No,-10.874988555908203,-9.429454803466797e-05,-16.607324600219727,-13.47024917602539,5.732336044311523,13.470154881477356,No,True
128.0,28.0,social-interactions,32.0,antonym,2.0,"When interacting with Yan, Chao is being supportive.",Is Chao comforting Yan?,Yes,-0.0181734561920166,-4.06249475479126,-16.607324600219727,-13.47024917602539,16.58915114402771,9.40775442123413,Yes,True
129.0,29.0,social-interactions,33.0,antonym,1.0,"When interacting with Yan, Chao is being callous.",Is Chao teasing Yan?,Yes,-0.46287548542022705,-0.9921830892562866,-16.607324600219727,-13.47024917602539,16.1444491147995,12.478066086769104,Yes,True
130.0,29.0,social-interactions,33.0,antonym,1.0,"When interacting with Yan, Chao is being callous.",Is Chao comforting Yan?,No,-11.874968528747559,-0.00027525427867658436,-16.607324600219727,-13.47024917602539,4.732356071472168,13.469973921746714,No,True
131.0,29.0,social-interactions,33.0,antonym,2.0,"When interacting with Yan, Chao is being understanding.",Is Chao teasing Yan?,No,-9.124985694885254,-0.00016462804342154413,-16.607324600219727,-13.47024917602539,7.482338905334473,13.470084547981969,No,True
132.0,29.0,social-interactions,33.0,antonym,2.0,"When interacting with Yan, Chao is being understanding.",Is Chao comforting Yan?,Yes,-0.045646071434020996,-3.1249966621398926,-16.607324600219727,-13.47024917602539,16.561678528785706,10.345252513885498,Yes,True
133.0,30.0,social-interactions,34.0,antonym,1.0,Chao is making Yan feel worse.,Is Chao teasing Yan?,Yes,-0.06171286106109619,-2.859358549118042,-16.607324600219727,-13.47024917602539,16.54561173915863,10.610890626907349,Yes,True
134.0,30.0,social-interactions,34.0,antonym,1.0,Chao is making Yan feel worse.,Is Chao comforting Yan?,No,-8.874959945678711,-0.000508427619934082,-16.607324600219727,-13.47024917602539,7.732364654541016,13.469740748405457,No,True
