Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
18.0,3.0,spatial-relations,,antonym,1.0,The wheel is in front of Chao. Chao turns right.,Is the wheel to the right of Chao?,No,-0.488186240196228,-0.988207221031189,-9.223699569702148,-6.845249652862549,8.73551332950592,5.85704243183136,Yes,False
19.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the left of Chao?,No,-0.4823274612426758,-0.9804115295410156,-9.223699569702148,-6.845249652862549,8.741372108459473,5.864838123321533,Yes,False
20.0,3.0,spatial-relations,,antonym,2.0,The wheel is in front of Chao. Chao turns left.,Is the wheel to the right of Chao?,Yes,-0.7030489444732666,-0.7030657529830933,-9.223699569702148,-6.845249652862549,8.520650625228882,6.142183899879456,Yes,True
21.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the left of Chao?,Yes,-0.48623335361480713,-0.9843013286590576,-9.223699569702148,-6.845249652862549,8.737466216087341,5.860948324203491,Yes,True
22.0,4.0,spatial-relations,,antonym,1.0,The wheel is to the right of Chao. Chao turns around.,Is the wheel to the right of Chao?,No,-1.1561226844787598,-0.40421974658966064,-9.223699569702148,-6.845249652862549,8.067576885223389,6.441029906272888,Yes,False
23.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the left of Chao?,No,-0.9842803478240967,-0.48234832286834717,-9.223699569702148,-6.845249652862549,8.239419221878052,6.362901329994202,Yes,False
24.0,4.0,spatial-relations,,antonym,2.0,The wheel is to the left of Chao. Chao turns around.,Is the wheel to the right of Chao?,Yes,-0.7029995918273926,-0.7030489444732666,-9.223699569702148,-6.845249652862549,8.520699977874756,6.142200708389282,Yes,True
25.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the left of Chao?,Yes,-0.6991829872131348,-0.6991970539093018,-9.223699569702148,-6.845249652862549,8.524516582489014,6.146052598953247,Yes,True
26.0,5.0,spatial-relations,,antonym,1.0,"The shop is in front of Chao, and the zoo is behind. Chao turns right.",Is the shop to the right of Chao?,No,-0.48042428493499756,-0.9804340600967407,-9.223699569702148,-6.845249652862549,8.74327528476715,5.864815592765808,Yes,False
27.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the left of Chao?,No,-0.47847115993499756,-0.9765415191650391,-9.223699569702148,-6.845249652862549,8.74522840976715,5.86870813369751,Yes,False
28.0,5.0,spatial-relations,,antonym,2.0,"The shop is in front of Chao, and the zoo is behind. Chao turns left.",Is the shop to the right of Chao?,Yes,-0.6991829872131348,-0.6991970539093018,-9.223699569702148,-6.845249652862549,8.524516582489014,6.146052598953247,Yes,True
31.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the left of Chao?,No,-0.8358910083770752,-0.585909366607666,-9.223699569702148,-6.845249652862549,8.387808561325073,6.259340286254883,Yes,False
32.0,5.0,spatial-relations,,variable swap,2.0,"The zoo is in front of Chao, and the shop is behind. Chao turns right.",Is the shop to the right of Chao?,Yes,-0.48042428493499756,-0.980441689491272,-9.223699569702148,-6.845249652862549,8.74327528476715,5.864807963371277,Yes,True
33.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the left of Chao?,Yes,-0.31831371784210205,-1.3202768564224243,-9.223699569702148,-6.845249652862549,8.905385851860046,5.5249727964401245,Yes,True
34.0,5.0,spatial-relations,,variable swap,1.0,"The zoo is in front of Chao, and the shop is behind. Chao turns left.",Is the shop to the right of Chao?,No,-0.5819849967956543,-0.832003116607666,-9.223699569702148,-6.845249652862549,8.641714572906494,6.013246536254883,Yes,False
37.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel above the nail?,Yes,-0.976468563079834,-0.47648942470550537,-9.223699569702148,-6.845249652862549,8.247231006622314,6.3687602281570435,Yes,True
38.0,6.0,spatial-relations,,antonym,1.0,The nail is below the wheel.,Is the wheel below the nail?,No,-0.9764419794082642,-0.47648942470550537,-9.223699569702148,-6.845249652862549,8.247257590293884,6.3687602281570435,Yes,False
39.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel above the nail?,No,-0.9764419794082642,-0.476468563079834,-9.223699569702148,-6.845249652862549,8.247257590293884,6.368781089782715,Yes,False
40.0,6.0,spatial-relations,,antonym,2.0,The nail is above the wheel.,Is the wheel below the nail?,Yes,-0.6952155828475952,-0.6952155828475952,-9.223699569702148,-6.845249652862549,8.528483986854553,6.150034070014954,Yes,True
41.0,7.0,spatial-relations,,antonym,1.0,The baseball bounced off the wheel from below.,Is the wheel above the baseball?,Yes,-0.6952155828475952,-0.6952370405197144,-9.223699569702148,-6.845249652862549,8.528483986854553,6.1500126123428345,Yes,True
42.0,7.0,spatial-relations,,antonym,1.0,The baseball bounced off the wheel from below.,Is the wheel below the baseball?,No,-0.3905489444732666,-1.1405489444732666,-9.223699569702148,-6.845249652862549,8.833150625228882,5.704700708389282,Yes,False
43.0,7.0,spatial-relations,,antonym,2.0,The baseball bounced off the wheel from above.,Is the wheel above the baseball?,No,-0.476468563079834,-0.9764894247055054,-9.223699569702148,-6.845249652862549,8.747231006622314,5.8687602281570435,Yes,False
44.0,7.0,spatial-relations,,antonym,2.0,The baseball bounced off the wheel from above.,Is the wheel below the baseball?,Yes,-0.3905273675918579,-1.1405489444732666,-9.223699569702148,-6.845249652862549,8.83317220211029,5.704700708389282,Yes,True
45.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the wheel above the nail?,Yes,-0.980347752571106,-0.47844231128692627,-9.223699569702148,-6.845249652862549,8.243351817131042,6.366807341575623,Yes,True
46.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the wheel below the nail?,No,-0.9764894247055054,-0.4784585237503052,-9.223699569702148,-6.845249652862549,8.247210144996643,6.366791129112244,Yes,False
47.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the wheel above the nail?,No,-1.5076881647109985,-0.2557626962661743,-9.223699569702148,-6.845249652862549,7.71601140499115,6.5894869565963745,Yes,False
48.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the wheel below the nail?,Yes,-0.8318697214126587,-0.5819332599639893,-9.223699569702148,-6.845249652862549,8.39182984828949,6.26331639289856,Yes,True
51.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the wheel above the nail?,No,-1.1404640674591064,-0.39443325996398926,-9.223699569702148,-6.845249652862549,8.083235502243042,6.45081639289856,Yes,False
52.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the wheel below the nail?,Yes,-0.8358391523361206,-0.5858391523361206,-9.223699569702148,-6.845249652862549,8.387860417366028,6.259410500526428,Yes,True
53.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the wheel above the nail?,Yes,-1.1404995918273926,-0.3944053649902344,-9.223699569702148,-6.845249652862549,8.083199977874756,6.4508442878723145,Yes,True
54.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the wheel below the nail?,No,-0.6990939378738403,-0.6990939378738403,-9.223699569702148,-6.845249652862549,8.524605631828308,6.1461557149887085,Yes,False
58.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the nail above the wheel?,No,-1.1483111381530762,-0.3944549560546875,-9.223699569702148,-6.845249652862549,8.075388431549072,6.450794696807861,Yes,False
60.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the nail above the wheel?,Yes,-1.320152759552002,-0.32216858863830566,-9.223699569702148,-6.845249652862549,7.9035468101501465,6.523081064224243,Yes,True
64.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the nail above the wheel?,Yes,-0.8318697214126587,-0.5819332599639893,-9.223699569702148,-6.845249652862549,8.39182984828949,6.26331639289856,Yes,True
66.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the nail above the wheel?,No,-1.5076881647109985,-0.2557626962661743,-9.223699569702148,-6.845249652862549,7.71601140499115,6.5894869565963745,Yes,False
69.0,8.0,spatial-relations,,antonym,1.0,The wheel and the nail are on the same surface. Then the wheel is moved higher.,Is the nail below the wheel?,Yes,-0.9881592988967896,-0.48623335361480713,-9.223699569702148,-6.845249652862549,8.235540270805359,6.359016299247742,Yes,True
71.0,8.0,spatial-relations,,antonym,2.0,The wheel and the nail are on the same surface. Then the wheel is moved lower.,Is the nail below the wheel?,No,-0.984218955039978,-0.48623335361480713,-9.223699569702148,-6.845249652862549,8.23948061466217,6.359016299247742,Yes,False
75.0,8.0,spatial-relations,,variable swap,2.0,The nail and the wheel are on the same surface. Then the nail is moved higher.,Is the nail below the wheel?,No,-0.6991214752197266,-0.6991214752197266,-9.223699569702148,-6.845249652862549,8.524578094482422,6.146128177642822,Yes,False
77.0,8.0,spatial-relations,,variable swap,1.0,The nail and the wheel are on the same surface. Then the nail is moved lower.,Is the nail below the wheel?,Yes,-0.5818697214126587,-0.8319053649902344,-9.223699569702148,-6.845249652862549,8.64182984828949,6.0133442878723145,Yes,True
81.0,9.0,spatial-relations,,antonym,1.0,Chao and Yan are on the same floor. Then Chao goes one floor up.,Is Chao above Yan?,Yes,-0.6990939378738403,-0.6991214752197266,-9.223699569702148,-6.845249652862549,8.524605631828308,6.146128177642822,Yes,True
82.0,9.0,spatial-relations,,antonym,1.0,Chao and Yan are on the same floor. Then Chao goes one floor up.,Is Chao below Yan?,No,-0.38859593868255615,-1.1405489444732666,-9.223699569702148,-6.845249652862549,8.835103631019592,5.704700708389282,Yes,False
83.0,9.0,spatial-relations,,antonym,2.0,Chao and Yan are on the same floor. Then Chao goes one floor down.,Is Chao above Yan?,No,-0.8280273675918579,-0.5780489444732666,-9.223699569702148,-6.845249652862549,8.39567220211029,6.267200708389282,Yes,False
84.0,9.0,spatial-relations,,antonym,2.0,Chao and Yan are on the same floor. Then Chao goes one floor down.,Is Chao below Yan?,Yes,-0.476468563079834,-0.9764894247055054,-9.223699569702148,-6.845249652862549,8.747231006622314,5.8687602281570435,Yes,True
87.0,9.0,spatial-relations,,variable swap,2.0,Yan and Chao are on the same floor. Then Yan goes one floor up.,Is Chao above Yan?,No,-0.8357752561569214,-0.5858111381530762,-9.223699569702148,-6.845249652862549,8.387924313545227,6.259438514709473,Yes,False
88.0,9.0,spatial-relations,,variable swap,2.0,Yan and Chao are on the same floor. Then Yan goes one floor up.,Is Chao below Yan?,Yes,-0.7030273675918579,-0.7030489444732666,-9.223699569702148,-6.845249652862549,8.52067220211029,6.142200708389282,Yes,True
89.0,9.0,spatial-relations,,variable swap,1.0,Yan and Chao are on the same floor. Then Yan goes one floor down.,Is Chao above Yan?,Yes,-0.8358111381530762,-0.5858111381530762,-9.223699569702148,-6.845249652862549,8.387888431549072,6.259438514709473,Yes,True
90.0,9.0,spatial-relations,,variable swap,1.0,Yan and Chao are on the same floor. Then Yan goes one floor down.,Is Chao below Yan?,No,-0.7069053649902344,-0.7069332599639893,-9.223699569702148,-6.845249652862549,8.516794204711914,6.13831639289856,Yes,False
94.0,9.0,spatial-relations,,antonym,1.0,Chao and Yan are on the same floor. Then Chao goes one floor up.,Is Yan above Chao?,No,-0.7029995918273926,-0.7029995918273926,-9.223699569702148,-6.845249652862549,8.520699977874756,6.142250061035156,Yes,False
96.0,9.0,spatial-relations,,antonym,2.0,Chao and Yan are on the same floor. Then Chao goes one floor down.,Is Yan above Chao?,Yes,-0.8358111381530762,-0.5858391523361206,-9.223699569702148,-6.845249652862549,8.387888431549072,6.259410500526428,Yes,True
100.0,9.0,spatial-relations,,variable swap,2.0,Yan and Chao are on the same floor. Then Yan goes one floor up.,Is Yan above Chao?,Yes,-0.8279640674591064,-0.5780273675918579,-9.223699569702148,-6.845249652862549,8.395735502243042,6.267222285270691,Yes,True
102.0,9.0,spatial-relations,,variable swap,1.0,Yan and Chao are on the same floor. Then Yan goes one floor down.,Is Yan above Chao?,No,-0.8280273675918579,-0.5780273675918579,-9.223699569702148,-6.845249652862549,8.39567220211029,6.267222285270691,Yes,False
105.0,9.0,spatial-relations,,antonym,1.0,Chao and Yan are on the same floor. Then Chao goes one floor up.,Is Yan below Chao?,Yes,-0.48037445545196533,-0.9803744554519653,-9.223699569702148,-6.845249652862549,8.743325114250183,5.8648751974105835,Yes,True
107.0,9.0,spatial-relations,,antonym,2.0,Chao and Yan are on the same floor. Then Chao goes one floor down.,Is Yan below Chao?,No,-0.48620641231536865,-0.9842535257339478,-9.223699569702148,-6.845249652862549,8.73749315738678,5.860996127128601,Yes,False
111.0,9.0,spatial-relations,,variable swap,2.0,Yan and Chao are on the same floor. Then Yan goes one floor up.,Is Yan below Chao?,No,-0.388574481010437,-1.1405489444732666,-9.223699569702148,-6.845249652862549,8.835125088691711,5.704700708389282,Yes,False
113.0,9.0,spatial-relations,,variable swap,1.0,Yan and Chao are on the same floor. Then Yan goes one floor down.,Is Yan below Chao?,Yes,-0.3905273675918579,-1.140527367591858,-9.223699569702148,-6.845249652862549,8.83317220211029,5.704722285270691,Yes,True
117.0,10.0,spatial-relations,,antonym,1.0,Chao touched the wheel from below.,Is the wheel above Chao?,Yes,-0.5779640674591064,-0.8279995918273926,-9.223699569702148,-6.845249652862549,8.645735502243042,6.017250061035156,Yes,True
118.0,10.0,spatial-relations,,antonym,1.0,Chao touched the wheel from below.,Is the wheel below Chao?,No,-0.4803133010864258,-0.9803133010864258,-9.223699569702148,-6.845249652862549,8.743386268615723,5.864936351776123,Yes,False
119.0,10.0,spatial-relations,,antonym,2.0,Chao touched the wheel from above.,Is the wheel above Chao?,No,-0.47836053371429443,-0.9764419794082642,-9.223699569702148,-6.845249652862549,8.745339035987854,5.868807673454285,Yes,False
120.0,10.0,spatial-relations,,antonym,2.0,Chao touched the wheel from above.,Is the wheel below Chao?,Yes,-0.47839486598968506,-0.980347752571106,-9.223699569702148,-6.845249652862549,8.745304703712463,5.864901900291443,Yes,True
121.0,11.0,spatial-relations,,antonym,1.0,The nail is south of the wheel.,Is the wheel north of the nail?,Yes,-0.6952370405197144,-0.6952667236328125,-9.223699569702148,-6.845249652862549,8.528462529182434,6.149982929229736,Yes,True
122.0,11.0,spatial-relations,,antonym,1.0,The nail is south of the wheel.,Is the wheel south of the nail?,No,-0.6952537298202515,-0.6952667236328125,-9.223699569702148,-6.845249652862549,8.528445839881897,6.149982929229736,Yes,False
123.0,11.0,spatial-relations,,antonym,2.0,The nail is north of the wheel.,Is the wheel north of the nail?,No,-0.6952370405197144,-0.6952537298202515,-9.223699569702148,-6.845249652862549,8.528462529182434,6.149995923042297,Yes,False
124.0,11.0,spatial-relations,,antonym,2.0,The nail is north of the wheel.,Is the wheel south of the nail?,Yes,-0.47648942470550537,-0.9765055179595947,-9.223699569702148,-6.845249652862549,8.747210144996643,5.868744134902954,Yes,True
125.0,12.0,spatial-relations,,antonym,1.0,The wheel is north of Chao. Chao turns around.,Is the wheel north of Chao?,Yes,-0.8358608484268188,-0.5858608484268188,-9.223699569702148,-6.845249652862549,8.38783872127533,6.25938880443573,Yes,True
126.0,12.0,spatial-relations,,antonym,1.0,The wheel is north of Chao. Chao turns around.,Is the wheel south of Chao?,No,-0.20405542850494385,-1.7030657529830933,-9.223699569702148,-6.845249652862549,9.019644141197205,5.142183899879456,Yes,False
127.0,12.0,spatial-relations,,antonym,2.0,The wheel is south of Chao. Chao turns around.,Is the wheel north of Chao?,No,-0.255800724029541,-1.5077370405197144,-9.223699569702148,-6.845249652862549,8.967898845672607,5.3375126123428345,Yes,False
128.0,12.0,spatial-relations,,antonym,2.0,The wheel is south of Chao. Chao turns around.,Is the wheel south of Chao?,Yes,-0.7030657529830933,-0.7030788660049438,-9.223699569702148,-6.845249652862549,8.520633816719055,6.142170786857605,Yes,True
129.0,13.0,spatial-relations,,antonym,1.0,The wheel is south of Chao. Chao reaches the wheel and continues to move straight ahead.,Is the wheel north of Chao?,Yes,-0.8280273675918579,-0.5780273675918579,-9.223699569702148,-6.845249652862549,8.39567220211029,6.267222285270691,Yes,True
130.0,13.0,spatial-relations,,antonym,1.0,The wheel is south of Chao. Chao reaches the wheel and continues to move straight ahead.,Is the wheel south of Chao?,No,-0.8397449254989624,-0.5897449254989624,-9.223699569702148,-6.845249652862549,8.383954644203186,6.255504727363586,Yes,False
131.0,13.0,spatial-relations,,antonym,2.0,The wheel is north of Chao. Chao reaches the wheel and continues to move straight ahead.,Is the wheel north of Chao?,No,-0.9842803478240967,-0.4823274612426758,-9.223699569702148,-6.845249652862549,8.239419221878052,6.362922191619873,Yes,False
132.0,13.0,spatial-relations,,antonym,2.0,The wheel is north of Chao. Chao reaches the wheel and continues to move straight ahead.,Is the wheel south of Chao?,Yes,-0.5819549560546875,-0.8319549560546875,-9.223699569702148,-6.845249652862549,8.641744613647461,6.013294696807861,Yes,True
133.0,14.0,spatial-relations,,antonym,1.0,The shop is north of Chao. Chao turns around.,Is the shop north of Chao?,Yes,-0.699172854423523,-0.699172854423523,-9.223699569702148,-6.845249652862549,8.524526715278625,6.146076798439026,Yes,True
134.0,14.0,spatial-relations,,antonym,1.0,The shop is north of Chao. Chao turns around.,Is the shop south of Chao?,No,-0.47844231128692627,-0.9765055179595947,-9.223699569702148,-6.845249652862549,8.745257258415222,5.868744134902954,Yes,False
135.0,14.0,spatial-relations,,antonym,2.0,The shop is south of Chao. Chao turns around.,Is the shop north of Chao?,No,-0.4765181541442871,-0.9765055179595947,-9.223699569702148,-6.845249652862549,8.747181415557861,5.868744134902954,Yes,False
136.0,14.0,spatial-relations,,antonym,2.0,The shop is south of Chao. Chao turns around.,Is the shop south of Chao?,Yes,-0.5858910083770752,-0.8358777761459351,-9.223699569702148,-6.845249652862549,8.637808561325073,6.009371876716614,Yes,True
137.0,15.0,spatial-relations,,antonym,1.0,The shop is south of Chao. Chao reaches the shop and exits on the other side.,Is the shop north of Chao?,Yes,-0.9765055179595947,-0.4745525121688843,-9.223699569702148,-6.845249652862549,8.247194051742554,6.3706971406936646,Yes,True
138.0,15.0,spatial-relations,,antonym,1.0,The shop is south of Chao. Chao reaches the shop and exits on the other side.,Is the shop south of Chao?,No,-0.5819549560546875,-0.8319717645645142,-9.223699569702148,-6.845249652862549,8.641744613647461,6.013277888298035,Yes,False
139.0,15.0,spatial-relations,,antonym,2.0,The shop is north of Chao. Chao reaches the shop and exits on the other side.,Is the shop north of Chao?,No,-0.5819549560546875,-0.8319717645645142,-9.223699569702148,-6.845249652862549,8.641744613647461,6.013277888298035,Yes,False
140.0,15.0,spatial-relations,,antonym,2.0,The shop is north of Chao. Chao reaches the shop and exits on the other side.,Is the shop south of Chao?,Yes,-0.6952370405197144,-0.6952370405197144,-9.223699569702148,-6.845249652862549,8.528462529182434,6.1500126123428345,Yes,True
141.0,16.0,spatial-relations,,antonym,1.0,The nail is west of the wheel.,Is the wheel east of the nail?,Yes,-0.6952155828475952,-0.6952537298202515,-9.223699569702148,-6.845249652862549,8.528483986854553,6.149995923042297,Yes,True
142.0,16.0,spatial-relations,,antonym,1.0,The nail is west of the wheel.,Is the wheel west of the nail?,No,-0.6952370405197144,-0.6952537298202515,-9.223699569702148,-6.845249652862549,8.528462529182434,6.149995923042297,Yes,False
143.0,16.0,spatial-relations,,antonym,2.0,The nail is east of the wheel.,Is the wheel east of the nail?,No,-0.6952537298202515,-0.6952667236328125,-9.223699569702148,-6.845249652862549,8.528445839881897,6.149982929229736,Yes,False
144.0,16.0,spatial-relations,,antonym,2.0,The nail is east of the wheel.,Is the wheel west of the nail?,Yes,-0.6952537298202515,-0.6952768564224243,-9.223699569702148,-6.845249652862549,8.528445839881897,6.1499727964401245,Yes,True
145.0,17.0,spatial-relations,,antonym,1.0,The wheel is east of Chao. Chao turns around.,Is the wheel east of Chao?,Yes,-0.7030489444732666,-0.7030489444732666,-9.223699569702148,-6.845249652862549,8.520650625228882,6.142200708389282,Yes,True
146.0,17.0,spatial-relations,,antonym,1.0,The wheel is east of Chao. Chao turns around.,Is the wheel west of Chao?,No,-0.255800724029541,-1.5077537298202515,-9.223699569702148,-6.845249652862549,8.967898845672607,5.337495923042297,Yes,False
147.0,17.0,spatial-relations,,antonym,2.0,The wheel is west of Chao. Chao turns around.,Is the wheel east of Chao?,No,-0.255800724029541,-1.5077370405197144,-9.223699569702148,-6.845249652862549,8.967898845672607,5.3375126123428345,Yes,False
148.0,17.0,spatial-relations,,antonym,2.0,The wheel is west of Chao. Chao turns around.,Is the wheel west of Chao?,Yes,-0.8358777761459351,-0.5858910083770752,-9.223699569702148,-6.845249652862549,8.387821793556213,6.259358644485474,Yes,True
149.0,18.0,spatial-relations,,antonym,1.0,The wheel is west of Chao. Chao reaches the wheel and continues to move straight ahead.,Is the wheel east of Chao?,Yes,-0.8279995918273926,-0.5780273675918579,-9.223699569702148,-6.845249652862549,8.395699977874756,6.267222285270691,Yes,True
150.0,18.0,spatial-relations,,antonym,1.0,The wheel is west of Chao. Chao reaches the wheel and continues to move straight ahead.,Is the wheel west of Chao?,No,-0.9842535257339478,-0.4842803478240967,-9.223699569702148,-6.845249652862549,8.2394460439682,6.360969305038452,Yes,False
151.0,18.0,spatial-relations,,antonym,2.0,The wheel is east of Chao. Chao reaches the wheel and continues to move straight ahead.,Is the wheel east of Chao?,No,-0.8358391523361206,-0.5858391523361206,-9.223699569702148,-6.845249652862549,8.387860417366028,6.259410500526428,Yes,False
152.0,18.0,spatial-relations,,antonym,2.0,The wheel is east of Chao. Chao reaches the wheel and continues to move straight ahead.,Is the wheel west of Chao?,Yes,-0.5780489444732666,-0.8280273675918579,-9.223699569702148,-6.845249652862549,8.645650625228882,6.017222285270691,Yes,True
153.0,19.0,spatial-relations,,antonym,1.0,The shop is east of Chao. Chao turns around.,Is the shop east of Chao?,Yes,-0.7030657529830933,-0.7030657529830933,-9.223699569702148,-6.845249652862549,8.520633816719055,6.142183899879456,Yes,True
154.0,19.0,spatial-relations,,antonym,1.0,The shop is east of Chao. Chao turns around.,Is the shop west of Chao?,No,-0.5780489444732666,-0.8280657529830933,-9.223699569702148,-6.845249652862549,8.645650625228882,6.017183899879456,Yes,False
155.0,19.0,spatial-relations,,antonym,2.0,The shop is west of Chao. Chao turns around.,Is the shop east of Chao?,No,-0.4765055179595947,-0.9764894247055054,-9.223699569702148,-6.845249652862549,8.747194051742554,5.8687602281570435,Yes,False
156.0,19.0,spatial-relations,,antonym,2.0,The shop is west of Chao. Chao turns around.,Is the shop west of Chao?,Yes,-0.7030657529830933,-0.7030657529830933,-9.223699569702148,-6.845249652862549,8.520633816719055,6.142183899879456,Yes,True
157.0,20.0,spatial-relations,,antonym,1.0,The shop is west of Chao. Chao reaches the shop and exits on the other side.,Is the shop east of Chao?,Yes,-1.140527367591858,-0.3886127471923828,-9.223699569702148,-6.845249652862549,8.08317220211029,6.456636905670166,Yes,True
158.0,20.0,spatial-relations,,antonym,1.0,The shop is west of Chao. Chao reaches the shop and exits on the other side.,Is the shop west of Chao?,No,-0.5819549560546875,-0.8319717645645142,-9.223699569702148,-6.845249652862549,8.641744613647461,6.013277888298035,Yes,False
159.0,20.0,spatial-relations,,antonym,2.0,The shop is east of Chao. Chao reaches the shop and exits on the other side.,Is the shop east of Chao?,No,-0.6991214752197266,-0.6991597414016724,-9.223699569702148,-6.845249652862549,8.524578094482422,6.1460899114608765,Yes,False
160.0,20.0,spatial-relations,,antonym,2.0,The shop is east of Chao. Chao reaches the shop and exits on the other side.,Is the shop west of Chao?,Yes,-0.9765055179595947,-0.47456514835357666,-9.223699569702148,-6.845249652862549,8.247194051742554,6.370684504508972,Yes,True
