property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,20.0,0,-5.184695243835449,-8.180784225463867,1.6937426849490116,-2.1133094036153386,-6.878437928784461,-6.067474821848529,Yes,False,True,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,20.0,1,-6.370921611785889,-4.871399879455566,0.5087415323370976,1.186064122191497,-6.879663144122986,-6.057464001647063,No,True,False,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,20.0,0,-6.4654717445373535,-6.587240695953369,0.4129661842471073,-0.5197658741048405,-6.878437928784461,-6.067474821848529,Yes,False,True,False
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,20.0,3,-4.685173988342285,-6.122524261474609,2.1817923821154093,-0.04908500420195683,-6.866966370457694,-6.0734392572726525,Yes,False,True,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,20.0,3,-5.123188018798828,-7.0598649978637695,1.7437783516588663,-0.986425740591117,-6.866966370457694,-6.0734392572726525,Yes,False,True,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,20.0,2,-6.122673988342285,-8.68486499786377,0.7217220970562526,-2.603213026126226,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,20.0,2,-5.434695243835449,-5.996399879455566,1.4097008415630885,0.08525209228197728,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,20.0,2,-8.494071006774902,-6.5572662353515625,-1.6496749213763646,-0.4756142636140188,-6.844396085398538,-6.081651971737544,No,True,False,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,20.0,3,-7.178885459899902,-5.995082378387451,-0.3119190894422079,0.07835687888520138,-6.866966370457694,-6.0734392572726525,No,True,False,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,20.0,3,-7.027535915374756,-7.714271545410156,-0.16056954491706144,-1.6408322881375037,-6.866966370457694,-6.0734392572726525,Yes,False,True,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,20.0,4,-5.521792888641357,-9.678332328796387,1.3631596123888379,-3.591727214554946,-6.884952501030195,-6.086605114241441,Yes,True,True,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,20.0,1,-7.3376336097717285,-7.399740695953369,-0.4579704656487422,-1.3422766943063058,-6.879663144122986,-6.057464001647063,Yes,True,True,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,20.0,0,-6.5251336097717285,-6.401771545410156,0.3533043190127323,-0.33429672356162765,-6.878437928784461,-6.067474821848529,No,True,True,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,20.0,1,-5.840856075286865,-9.241385459899902,1.038807068836121,-3.183921458252839,-6.879663144122986,-6.057464001647063,Yes,True,True,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,20.0,2,-5.431929588317871,-6.740243911743164,1.4124664970806666,-0.6585919400056204,-6.844396085398538,-6.081651971737544,Yes,True,True,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,20.0,2,-3.918935775756836,-9.98824405670166,2.925460309641702,-3.9065920849641165,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-5.371617794036865,-3.6035380363464355,1.4953485764208292,2.469901220926217,-6.866966370457694,-6.0734392572726525,No,True,False,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-8.92645263671875,-8.16695785522461,-2.0415001356885547,-2.0803527409831686,-6.884952501030195,-6.086605114241441,No,True,True,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-6.652296543121338,-7.652042388916016,0.2273666010016484,-1.5945783872689523,-6.879663144122986,-6.057464001647063,Yes,True,True,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-5.681929588317871,-5.556929588317871,1.1850367821398233,0.5165096689547815,-6.866966370457694,-6.0734392572726525,No,False,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-6.710399627685547,-5.586377143859863,0.16926351643743942,0.47108685778720005,-6.879663144122986,-6.057464001647063,No,True,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-4.587240695953369,-9.740832328796387,2.2571553894451686,-3.659180357058843,-6.844396085398538,-6.081651971737544,Yes,True,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-4.497673988342285,-5.49537992477417,2.38727851268791,0.5912251894672709,-6.884952501030195,-6.086605114241441,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-6.838003158569336,-4.150503158569336,0.046949342460859356,1.9361019556721049,-6.884952501030195,-6.086605114241441,No,True,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-6.523403167724609,-7.991905212402344,0.34356320273308505,-1.9184659551296912,-6.866966370457694,-6.0734392572726525,Yes,True,True,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-5.871399879455566,-7.12116813659668,1.0070380493288944,-1.053693314748151,-6.878437928784461,-6.067474821848529,Yes,False,True,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-5.054893970489502,-7.303332328796387,1.8247691736334843,-1.2458683271493234,-6.879663144122986,-6.057464001647063,Yes,True,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-3.0752761363983154,-10.489618301391602,3.8031617923861454,-4.422143479543073,-6.878437928784461,-6.067474821848529,Yes,True,True,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-5.6501336097717285,-5.146185874938965,1.2295295343512578,0.9112781267080985,-6.879663144122986,-6.057464001647063,No,True,True,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-4.245659351348877,-7.929893970489502,2.6213070191088175,-1.8564547132168494,-6.866966370457694,-6.0734392572726525,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-6.091031551361084,-5.278696060180664,0.7533645340374537,0.8029559115568796,-6.844396085398538,-6.081651971737544,No,True,False,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-3.9195852279663086,-8.807879447937012,2.9653672730638867,-2.721274333695571,-6.884952501030195,-6.086605114241441,Yes,True,True,True
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-4.7154717445373535,-6.340035915374756,2.128924340861184,-0.2583839436372122,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-6.8697662353515625,-5.367393970489502,0.015186265678632793,0.7192111437519388,-6.884952501030195,-6.086605114241441,No,True,False,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-5.808899879455566,-6.930353164672852,1.07076326466742,-0.8728891630257882,-6.879663144122986,-6.057464001647063,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-6.060173988342285,-6.933899879455566,0.7842220970562526,-0.8522479077180227,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-6.4348649978637695,-5.058421611785889,0.4321013725939249,1.0150176454867639,-6.866966370457694,-6.0734392572726525,No,True,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-4.05787992477417,-7.118284702301025,2.8090864456835245,-1.0448454450283728,-6.866966370457694,-6.0734392572726525,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-5.589542388916016,-6.151176929473877,1.2901207552069707,-0.09371292782681362,-6.879663144122986,-6.057464001647063,Yes,False,True,False
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-4.058159351348877,-6.244429588317871,2.8267931496813183,-0.1578244740764303,-6.884952501030195,-6.086605114241441,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-4.5904717445373535,-8.865243911743164,2.276494625920341,-2.7918046544705115,-6.866966370457694,-6.0734392572726525,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-7.1822662353515625,-5.181190013885498,-0.3026030912285762,0.8762739877615653,-6.879663144122986,-6.057464001647063,No,True,False,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-5.235836505889893,-6.795440196990967,1.6491159951403027,-0.708835082749526,-6.884952501030195,-6.086605114241441,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-6.215669631958008,-6.899740695953369,0.6287264534405299,-0.8180887242158255,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-4.372673988342285,-8.74508285522461,2.506989155780701,-2.687618853577546,-6.879663144122986,-6.057464001647063,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-5.121617794036865,-5.80787992477417,1.758045350086121,0.2495840768728934,-6.879663144122986,-6.057464001647063,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-5.278356075286865,-6.589271545410156,1.60659642574333,-0.5026664311687155,-6.884952501030195,-6.086605114241441,Yes,False,True,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-5.758711814880371,-10.914254188537598,1.1082545555773233,-4.840814931264945,-6.866966370457694,-6.0734392572726525,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-4.653531551361084,-7.339542388916016,2.1908645340374537,-1.257890417178472,-6.844396085398538,-6.081651971737544,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-4.93287992477417,-6.370921611785889,1.9115161606243678,-0.289269640048345,-6.844396085398538,-6.081651971737544,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-4.80787992477417,-4.80866813659668,2.0770725762560254,1.277936977644761,-6.884952501030195,-6.086605114241441,Yes,False,True,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-5.778696060180664,-5.715035915374756,1.1062564408495312,0.37156919886668494,-6.884952501030195,-6.086605114241441,No,False,True,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-4.305784702301025,-5.552743911743164,2.5726532264834354,0.5147309101053645,-6.878437928784461,-6.067474821848529,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-4.276483535766602,-7.214542388916016,2.6031796083563847,-1.1570783872689523,-6.879663144122986,-6.057464001647063,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-7.37116813659668,-5.121822357177734,-0.4915049924736934,0.935641644469329,-6.879663144122986,-6.057464001647063,No,True,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-5.5251336097717285,-6.397899627685547,1.341832760685966,-0.32446037041289433,-6.866966370457694,-6.0734392572726525,Yes,False,True,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-6.553885459899902,-5.678332328796387,0.32455246888455846,0.3891424930521419,-6.878437928784461,-6.067474821848529,No,True,False,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-7.055784702301025,-6.054893970489502,-0.21138861690248767,0.02675800124804173,-6.844396085398538,-6.081651971737544,No,False,False,False
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-4.49616813659668,-8.429405212402344,2.382269792187781,-2.361930390553815,-6.878437928784461,-6.067474821848529,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-5.184695243835449,-8.680784225463867,1.6822711266222452,-2.6073449681912146,-6.866966370457694,-6.0734392572726525,Yes,False,True,False
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-6.934117794036865,-5.996822357177734,-0.04916529300666994,0.08978275706370642,-6.884952501030195,-6.086605114241441,No,True,False,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-6.836822032928467,-7.710399627685547,0.007574052470070924,-1.6287476559480032,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-5.18366813659668,-6.557582378387451,1.6947697921877811,-0.4901075565389226,-6.878437928784461,-6.067474821848529,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-4.716031551361084,-6.9626336097717285,2.1636315927619023,-0.9051696081246652,-6.879663144122986,-6.057464001647063,Yes,False,True,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-7.23824405670166,-7.859930038452148,-0.37127768624396573,-1.786490781179496,-6.866966370457694,-6.0734392572726525,Yes,False,True,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-4.807582378387451,-6.930353164672852,2.0368137070110865,-0.8487011929353079,-6.844396085398538,-6.081651971737544,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-5.834863185882568,-6.019123077392578,1.0095328995159694,0.06252889434496556,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-5.278169631958008,-5.903850555419922,1.6067828690721875,0.18275455882151892,-6.884952501030195,-6.086605114241441,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-5.242393970489502,-7.302743911743164,1.6425585305406933,-1.2161387975017233,-6.884952501030195,-6.086605114241441,Yes,True,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-5.37116813659668,-6.431929588317871,1.5084950075263066,-0.37446558667080776,-6.879663144122986,-6.057464001647063,Yes,False,True,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-5.060688018798828,-8.93366813659668,1.8062783516588663,-2.860228879324027,-6.866966370457694,-6.0734392572726525,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-6.716880798339844,-4.841760158538818,0.16155713044461706,1.2257146633097102,-6.878437928784461,-6.067474821848529,No,True,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-5.8072662353515625,-5.120082378387451,1.0776862656786328,0.9665227358539896,-6.884952501030195,-6.086605114241441,No,True,True,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-4.838003158569336,-7.336377143859863,2.040434770215125,-1.2689023220113347,-6.878437928784461,-6.067474821848529,Yes,True,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-6.337240695953369,-6.1501336097717285,0.5424224481696172,-0.09266960812466518,-6.879663144122986,-6.057464001647063,No,True,True,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-5.621617794036865,-6.556190013885498,1.2227782913616725,-0.47453804214795436,-6.844396085398538,-6.081651971737544,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-4.711822032928467,-6.769123077392578,2.132574052470071,-0.6874711056550344,-6.844396085398538,-6.081651971737544,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-4.275850296020508,-5.958685874938965,2.56854578937803,0.12296609679857884,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-7.488952159881592,-4.6190714836120605,-0.6445560744830541,1.4625804881254831,-6.844396085398538,-6.081651971737544,No,False,False,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-5.9818501472473145,-4.738952159881592,0.9031023537828808,1.347652954359849,-6.884952501030195,-6.086605114241441,No,True,False,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-6.765705108642578,-9.23895263671875,0.11273282014188268,-3.1714778148702214,-6.878437928784461,-6.067474821848529,Yes,True,True,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-5.7666401863098145,-6.076153755187988,1.1117977424746464,-0.008678933339459682,-6.878437928784461,-6.067474821848529,Yes,False,True,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-5.0251336097717285,-7.398877143859863,1.8545295343512578,-1.3414131422128,-6.879663144122986,-6.057464001647063,Yes,False,True,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-5.492393970489502,-7.109930038452148,1.3520021149090358,-1.0282780667146048,-6.844396085398538,-6.081651971737544,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-5.088676929473877,-7.213003158569336,1.7782894409838175,-1.1395639012966834,-6.866966370457694,-6.0734392572726525,Yes,False,True,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-4.650850296020508,-7.645540237426758,2.2161160744371866,-1.5721009801541053,-6.866966370457694,-6.0734392572726525,Yes,True,True,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-5.804893970489502,-6.303885459899902,1.0735439582949589,-0.23641063805137374,-6.878437928784461,-6.067474821848529,Yes,False,True,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-4.490832328796387,-6.991385459899902,2.387605599988074,-0.9239106380513737,-6.878437928784461,-6.067474821848529,Yes,False,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-5.889710903167725,-9.84524917602539,0.9772554672899698,-3.771809918752738,-6.866966370457694,-6.0734392572726525,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-7.893345832824707,-9.734930038452148,-1.0489497474261693,-3.6532780667146048,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-5.73668909072876,-8.174188613891602,1.141748838055701,-2.106713792043073,-6.878437928784461,-6.067474821848529,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-5.617853164672852,-5.806190013885498,1.2670993363573437,0.28041510035594275,-6.884952501030195,-6.086605114241441,Yes,False,True,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-6.005748748779297,-7.481158256530762,0.8612176216783975,-1.4077189992581092,-6.866966370457694,-6.0734392572726525,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-6.110836505889893,-5.545440196990967,0.7688266382330937,0.5120238046560965,-6.879663144122986,-6.057464001647063,No,True,True,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-3.9932847023010254,-7.73668909072876,2.873681668156669,-1.6632498334561072,-6.866966370457694,-6.0734392572726525,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-6.0100626945495605,-8.780860900878906,0.8748898064806347,-2.6942557866374655,-6.884952501030195,-6.086605114241441,Yes,False,True,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-4.775850296020508,-7.898403167724609,2.06854578937803,-1.8167511959870657,-6.844396085398538,-6.081651971737544,Yes,True,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-6.892519474029541,-4.523403167724609,-0.048123388631003294,1.5582488040129343,-6.844396085398538,-6.081651971737544,No,False,False,False
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-7.798336505889893,-7.365243911743164,-0.9198985771054318,-1.2977690898946355,-6.878437928784461,-6.067474821848529,No,True,True,False
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-6.461822032928467,-8.055784225463867,0.3825740524700709,-1.9741322537263235,-6.844396085398538,-6.081651971737544,Yes,False,True,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-5.306190013885498,-8.053332328796387,1.5722479148989628,-1.9858575069478581,-6.878437928784461,-6.067474821848529,Yes,False,True,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-5.339271545410156,-6.272899627685547,1.545680955620039,-0.18629451344410608,-6.884952501030195,-6.086605114241441,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-7.303332328796387,-5.113952159881592,-0.4363659583386923,0.9594870973910608,-6.866966370457694,-6.0734392572726525,No,True,False,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-5.583685874938965,-7.083040237426758,1.3012666260912304,-0.996435123185317,-6.884952501030195,-6.086605114241441,Yes,False,True,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-8.369429588317871,-4.307582378387451,-1.5250335029193334,1.7740695933500925,-6.844396085398538,-6.081651971737544,No,True,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-4.620921611785889,-8.67645263671875,2.2587415323370976,-2.6189886350716867,-6.879663144122986,-6.057464001647063,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-5.865243911743164,-6.614618301391602,1.0144192323798222,-0.5571542997445382,-6.879663144122986,-6.057464001647063,Yes,True,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-5.335903167724609,-8.490832328796387,1.5425347610598514,-2.423357506947858,-6.878437928784461,-6.067474821848529,Yes,True,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-6.461822032928467,-5.2751336097717285,0.416615895855994,0.7923412120768001,-6.878437928784461,-6.067474821848529,No,True,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-7.271185874938965,-4.644853591918945,-0.4267897895404271,1.4367983798185984,-6.844396085398538,-6.081651971737544,No,True,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-5.176452159881592,-6.040647506713867,1.7032109842413945,0.016816494933196147,-6.879663144122986,-6.057464001647063,Yes,False,True,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-6.549990653991699,-6.302118301391602,0.3169757164659952,-0.22867904411894902,-6.866966370457694,-6.0734392572726525,No,True,True,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-4.744429588317871,-7.368284702301025,2.140522912712324,-1.2816795880595846,-6.884952501030195,-6.086605114241441,Yes,True,True,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-5.680353164672852,-5.8690714836120605,1.1980847641116092,0.19840333823646805,-6.878437928784461,-6.067474821848529,Yes,True,True,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,20.0,4,-6.711822032928467,-6.023877143859863,0.1731304681017285,0.06272797038157751,-6.884952501030195,-6.086605114241441,No,False,True,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,20.0,2,-7.108965873718262,-4.795440196990967,-0.264569788319724,1.2862117747465769,-6.844396085398538,-6.081651971737544,No,True,False,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,20.0,4,-5.555784702301025,-6.430784702301025,1.32916779872917,-0.3441795880595846,-6.884952501030195,-6.086605114241441,Yes,True,True,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,20.0,4,-4.211377143859863,-7.331623077392578,2.673575357170332,-1.2450179631511373,-6.884952501030195,-6.086605114241441,Yes,True,True,True
