property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can be broken,a sweater,'',Can a sweater be broken?,No,random,-0.15685780346393585,-1.999721884727478,-8.687457084655762,-7.1562347412109375,8.530599281191826,5.1565128564834595,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-0.25530317425727844,-1.5464510917663574,-8.687457084655762,-7.1562347412109375,8.432153910398483,5.60978364944458,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-0.6832152009010315,-0.7536888122558594,-8.687457084655762,-7.1562347412109375,8.00424188375473,6.402545928955078,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-0.7733030319213867,-0.9061375856399536,-8.687457084655762,-7.1562347412109375,7.914154052734375,6.250097155570984,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-0.11066283285617828,-2.374868631362915,-8.687457084655762,-7.1562347412109375,8.576794251799583,4.7813661098480225,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-1.1638977527618408,-0.4940450191497803,-8.687457084655762,-7.1562347412109375,7.523559331893921,6.662189722061157,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-0.12761370837688446,-2.202875852584839,-8.687457084655762,-7.1562347412109375,8.559843376278877,4.953358888626099,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-0.2495693862438202,-1.5856528282165527,-8.687457084655762,-7.1562347412109375,8.437887698411942,5.570581912994385,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-1.5466480255126953,-0.28309738636016846,-8.687457084655762,-7.1562347412109375,7.140809059143066,6.873137354850769,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-0.0753437876701355,-2.8747386932373047,-8.687457084655762,-7.1562347412109375,8.612113296985626,4.281496047973633,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-2.1247546672821045,-0.14833271503448486,-8.687457084655762,-7.1562347412109375,6.562702417373657,7.007902026176453,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-2.609083652496338,-0.08727587014436722,-8.687457084655762,-7.1562347412109375,6.078373432159424,7.06895887106657,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.13050025701522827,-2.171583652496338,-8.687457084655762,-7.1562347412109375,8.556956827640533,4.9846510887146,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-0.6479378938674927,-0.7848682999610901,-8.687457084655762,-7.1562347412109375,8.039519190788269,6.371366441249847,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-0.035006601363420486,-3.6090235710144043,-8.687457084655762,-7.1562347412109375,8.652450483292341,3.547211170196533,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.045119207352399826,-3.265375852584839,-8.687457084655762,-7.1562347412109375,8.642337877303362,3.8908588886260986,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-2.6090447902679443,-0.08237684518098831,-8.687457084655762,-7.1562347412109375,6.078412294387817,7.073857896029949,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-0.14041830599308014,-2.187331438064575,-8.687457084655762,-7.1562347412109375,8.547038778662682,4.968903303146362,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-1.8748204708099365,-0.20106816291809082,-8.687457084655762,-7.1562347412109375,6.812636613845825,6.955166578292847,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.28484970331192017,-1.5309804677963257,-8.687457084655762,-7.1562347412109375,8.402607381343842,5.625254273414612,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.03844720870256424,-3.3903050422668457,-8.687457084655762,-7.1562347412109375,8.649009875953197,3.765929698944092,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-2.6090235710144043,-0.08430029451847076,-8.687457084655762,-7.1562347412109375,6.078433513641357,7.071934446692467,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-0.3278907835483551,-1.4763758182525635,-8.687457084655762,-7.1562347412109375,8.359566301107407,5.679858922958374,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.02687706984579563,-3.9529049396514893,-8.687457084655762,-7.1562347412109375,8.660580014809966,3.2033298015594482,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.04900543764233589,-3.2184805870056152,-8.687457084655762,-7.1562347412109375,8.638451647013426,3.9377541542053223,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-2.687204122543335,-0.08044076710939407,-8.687457084655762,-7.1562347412109375,6.000252962112427,7.075793974101543,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-0.07631999254226685,-2.8434250354766846,-8.687457084655762,-7.1562347412109375,8.611137092113495,4.312809705734253,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.0405595526099205,-3.3436057567596436,-8.687457084655762,-7.1562347412109375,8.646897532045841,3.812628984451294,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.07224524766206741,-2.8589766025543213,-8.687457084655762,-7.1562347412109375,8.615211836993694,4.297258138656616,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-2.8747220039367676,-0.06871546059846878,-8.687457084655762,-7.1562347412109375,5.812735080718994,7.087519280612469,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-0.8904049396514893,-0.5662744045257568,-8.687457084655762,-7.1562347412109375,7.7970521450042725,6.589960336685181,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-1.3824949264526367,-0.3123205006122589,-8.687457084655762,-7.1562347412109375,7.304962158203125,6.843914240598679,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.2213537096977234,-1.679458737373352,-8.687457084655762,-7.1562347412109375,8.466103374958038,5.4767760038375854,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-0.2068103849887848,-1.8904536962509155,-8.687457084655762,-7.1562347412109375,8.480646699666977,5.265781044960022,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-1.749754548072815,-0.21469999849796295,-8.687457084655762,-7.1562347412109375,6.937702536582947,6.9415347427129745,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,-1.4841747283935547,-0.31432151794433594,-8.687457084655762,-7.1562347412109375,7.203282356262207,6.841913223266602,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.1042800173163414,-2.499831438064575,-8.687457084655762,-7.1562347412109375,8.58317706733942,4.656403303146362,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.11244028806686401,-2.5466012954711914,-8.687457084655762,-7.1562347412109375,8.575016796588898,4.609633445739746,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-1.6325322389602661,-0.2420572191476822,-8.687457084655762,-7.1562347412109375,7.054924845695496,6.914177522063255,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-1.8121429681777954,-0.1883077770471573,-8.687457084655762,-7.1562347412109375,6.875314116477966,6.96792696416378,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.137446790933609,-2.218564748764038,-8.687457084655762,-7.1562347412109375,8.550010293722153,4.937669992446899,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-1.7966867685317993,-0.2001093626022339,-8.687457084655762,-7.1562347412109375,6.890770316123962,6.956125378608704,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.17848244309425354,-1.8904536962509155,-8.687457084655762,-7.1562347412109375,8.508974641561508,5.265781044960022,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.16561968624591827,-1.9840447902679443,-8.687457084655762,-7.1562347412109375,8.521837398409843,5.172189950942993,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-1.0232157707214355,-0.4940253496170044,-8.687457084655762,-7.1562347412109375,7.664241313934326,6.662209391593933,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-0.42753294110298157,-1.1092456579208374,-8.687457084655762,-7.1562347412109375,8.25992414355278,6.0469890832901,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.6872220039367676,-0.03186274319887161,-8.687457084655762,-7.1562347412109375,5.000235080718994,7.124371998012066,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-0.32971471548080444,-1.312254548072815,-8.687457084655762,-7.1562347412109375,8.357742369174957,5.843980193138123,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.03964008018374443,-3.4686226844787598,-8.687457084655762,-7.1562347412109375,8.647817004472017,3.6876120567321777,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-1.9138373136520386,-0.17372071743011475,-8.687457084655762,-7.1562347412109375,6.773619771003723,6.982514023780823,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.1091480478644371,-2.9841480255126953,-8.687457084655762,-7.1562347412109375,8.578309036791325,4.172086715698242,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.025670073926448822,-4.093526363372803,-8.687457084655762,-7.1562347412109375,8.661787010729313,3.0627083778381348,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-2.1248090267181396,-0.1463921070098877,-8.687457084655762,-7.1562347412109375,6.562648057937622,7.00984263420105,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.32771405577659607,-1.3512547016143799,-8.687457084655762,-7.1562347412109375,8.359743028879166,5.804980039596558,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-1.9839767217636108,-0.1570291668176651,-8.687457084655762,-7.1562347412109375,6.703480362892151,6.999205574393272,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-0.20873358845710754,-1.7810759544372559,-8.687457084655762,-7.1562347412109375,8.478723496198654,5.375158786773682,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-1.8200322389602661,-0.19712437689304352,-8.687457084655762,-7.1562347412109375,6.867424845695496,6.959110364317894,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-1.2027390003204346,-0.3943103849887848,-8.687457084655762,-7.1562347412109375,7.484718084335327,6.761924356222153,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.09544947743415833,-2.5779049396514893,-8.687457084655762,-7.1562347412109375,8.592007607221603,4.578329801559448,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-0.5115128755569458,-0.9959454536437988,-8.687457084655762,-7.1562347412109375,8.175944209098816,6.160289287567139,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.27520647644996643,-1.570171594619751,-8.687457084655762,-7.1562347412109375,8.412250608205795,5.5860631465911865,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-1.7028757333755493,-0.21570110321044922,-8.687457084655762,-7.1562347412109375,6.984581351280212,6.940533638000488,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-0.21746830642223358,-1.7263373136520386,-8.687457084655762,-7.1562347412109375,8.469988778233528,5.429897427558899,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.024148713797330856,-4.031137466430664,-8.687457084655762,-7.1562347412109375,8.66330837085843,3.1250972747802734,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-0.8201624155044556,-0.7499151229858398,-8.687457084655762,-7.1562347412109375,7.867294669151306,6.406319618225098,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.07688335329294205,-2.9997386932373047,-8.687457084655762,-7.1562347412109375,8.61057373136282,4.156496047973633,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-0.2673710882663727,-1.538907766342163,-8.687457084655762,-7.1562347412109375,8.420085996389389,5.617326974868774,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.08092082291841507,-2.640514373779297,-8.687457084655762,-7.1562347412109375,8.606536261737347,4.515720367431641,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-2.6716983318328857,-0.07756531238555908,-8.687457084655762,-7.1562347412109375,6.015758752822876,7.078669428825378,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.03109646961092949,-4.281096458435059,-8.687457084655762,-7.1562347412109375,8.656360615044832,2.875138282775879,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.3942476809024811,-1.2029308080673218,-8.687457084655762,-7.1562347412109375,8.29320940375328,5.953303933143616,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.1354237049818039,-2.1872220039367676,-8.687457084655762,-7.1562347412109375,8.552033379673958,4.96901273727417,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.07646634429693222,-2.7654738426208496,-8.687457084655762,-7.1562347412109375,8.61099074035883,4.390760898590088,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-2.999664545059204,-0.055281054228544235,-8.687457084655762,-7.1562347412109375,5.687792539596558,7.100953686982393,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-1.0075322389602661,-0.4822661876678467,-8.687457084655762,-7.1562347412109375,7.679924845695496,6.673968553543091,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-2.062142848968506,-0.1443481594324112,-8.687457084655762,-7.1562347412109375,6.625314235687256,7.011886581778526,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.03364793583750725,-3.60913348197937,-8.687457084655762,-7.1562347412109375,8.653809148818254,3.5471012592315674,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-1.1090835332870483,-0.4139258861541748,-8.687457084655762,-7.1562347412109375,7.578373551368713,6.742308855056763,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-1.0778424739837646,-0.4353983402252197,-8.687457084655762,-7.1562347412109375,7.609614610671997,6.720836400985718,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-4.530858039855957,-0.012778891250491142,-8.687457084655762,-7.1562347412109375,4.156599044799805,7.143455849960446,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.05958452448248863,-2.9685401916503906,-8.687457084655762,-7.1562347412109375,8.627872560173273,4.187694549560547,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.16189827024936676,-2.3904426097869873,-8.687457084655762,-7.1562347412109375,8.525558814406395,4.76579213142395,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.07009425014257431,-3.109161853790283,-8.687457084655762,-7.1562347412109375,8.617362834513187,4.047072887420654,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-1.01535964012146,-0.4744548797607422,-8.687457084655762,-7.1562347412109375,7.672097444534302,6.681779861450195,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-2.3591747283935547,-0.10928035527467728,-8.687457084655762,-7.1562347412109375,6.328282356262207,7.04695438593626,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-1.8355940580368042,-0.18146218359470367,-8.687457084655762,-7.1562347412109375,6.8518630266189575,6.974772557616234,No,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-0.9567961692810059,-0.5623766183853149,-8.687457084655762,-7.1562347412109375,7.730660915374756,6.593858122825623,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.21943943202495575,-1.6951074600219727,-8.687457084655762,-7.1562347412109375,8.468017652630806,5.461127281188965,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.5425960421562195,-0.9099174737930298,-8.687457084655762,-7.1562347412109375,8.144861042499542,6.246317267417908,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.17445212602615356,-1.95285964012146,-8.687457084655762,-7.1562347412109375,8.513004958629608,5.2033751010894775,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-3.1401875019073486,-0.050592321902513504,-8.687457084655762,-7.1562347412109375,5.547269582748413,7.105642419308424,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-2.0778424739837646,-0.14537371695041656,-8.687457084655762,-7.1562347412109375,6.609614610671997,7.010861024260521,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.019247664138674736,-4.468575954437256,-8.687457084655762,-7.1562347412109375,8.668209420517087,2.6876587867736816,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-0.0827573835849762,-2.6560401916503906,-8.687457084655762,-7.1562347412109375,8.604699701070786,4.500194549560547,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.031484995037317276,-3.8122546672821045,-8.687457084655762,-7.1562347412109375,8.655972089618444,3.343980073928833,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.753589928150177,-0.6756037473678589,-8.687457084655762,-7.1562347412109375,7.933867156505585,6.480630993843079,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.02154506929218769,-4.1873087882995605,-8.687457084655762,-7.1562347412109375,8.665912015363574,2.968925952911377,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-2.8747386932373047,-0.06728626042604446,-8.687457084655762,-7.1562347412109375,5.812718391418457,7.088948480784893,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.08667781949043274,-2.609186887741089,-8.687457084655762,-7.1562347412109375,8.600779265165329,4.547047853469849,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.10033097863197327,-2.5778908729553223,-8.687457084655762,-7.1562347412109375,8.587126106023788,4.578343868255615,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-2.2496848106384277,-0.11900163441896439,-8.687457084655762,-7.1562347412109375,6.437772274017334,7.037233106791973,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-3.9058055877685547,-0.024718301370739937,-8.687457084655762,-7.1562347412109375,4.781651496887207,7.131516439840198,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.20188334584236145,-1.87480890750885,-8.687457084655762,-7.1562347412109375,8.4855737388134,5.281425833702087,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-2.2496848106384277,-0.1243533045053482,-8.687457084655762,-7.1562347412109375,6.437772274017334,7.031881436705589,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-3.7651875019073486,-0.027891533449292183,-8.687457084655762,-7.1562347412109375,4.922269582748413,7.128343207761645,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-1.2574294805526733,-0.37089112401008606,-8.687457084655762,-7.1562347412109375,7.430027604103088,6.785343617200851,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-1.9527623653411865,-0.1873089224100113,-8.687457084655762,-7.1562347412109375,6.734694719314575,6.968925818800926,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.040828604251146317,-3.437331438064575,-8.687457084655762,-7.1562347412109375,8.646628480404615,3.7189033031463623,Yes,True
