property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,0,-1.9209197759628296,-8.249480247497559,-2.0319164221219363,-8.138483601338452,0.11099664615910676,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-1.632619857788086,-3.1405818462371826,-1.7436165039471927,-3.029585200078076,0.11099664615910676,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-0.6241955161094666,-6.499769687652588,-0.7351921622685733,-6.388773041493481,0.11099664615910676,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,0,-2.3432466983795166,-6.718596458435059,-2.4542433445386234,-6.607599812275952,0.11099664615910676,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-5.718017578125,-6.03112268447876,-5.829014224284107,-5.920126038319653,0.11099664615910676,Yes,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-5.122815132141113,-2.187142848968506,-5.23381177830022,-2.076146202809399,0.11099664615910676,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-1.9595801830291748,-6.968630313873291,-2.0705768291882816,-6.857633667714184,0.11099664615910676,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,0,-5.718017578125,-3.7655210494995117,-5.829014224284107,-3.654524403340405,0.11099664615910676,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-0.7296023368835449,-8.062309265136719,-0.8405989830426517,-7.951312618977612,0.11099664615910676,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-0.912450909614563,-7.4059247970581055,-1.0234475557736697,-7.294928150898999,0.11099664615910676,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-3.4211761951446533,-7.156203269958496,-3.53217284130376,-7.045206623799389,0.11099664615910676,Yes,False
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-4.3113298416137695,-4.374876499176025,-4.422326487772876,-4.263879853016919,0.11099664615910676,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-5.404881954193115,-6.093596458435059,-5.515878600352222,-5.982599812275952,0.11099664615910676,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-1.499244213104248,-7.249684810638428,-1.6102408592633548,-7.138688164479321,0.11099664615910676,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-0.4640425145626068,-6.28094482421875,-0.5750391607217136,-6.169948178059643,0.11099664615910676,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-7.093017578125,-4.71865701675415,-7.204014224284107,-4.607660370595044,0.11099664615910676,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-0.636159360408783,-4.499925136566162,-0.7471560065678897,-4.388928490407055,0.11099664615910676,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,0,-6.436873435974121,-6.5623979568481445,-6.547870082133228,-6.451401310689038,0.11099664615910676,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-0.46038880944252014,-8.937438011169434,-0.5713854556016269,-8.826441365010327,0.11099664615910676,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-3.1850242614746094,-6.311980724334717,-3.296020907633716,-6.20098407817561,0.11099664615910676,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-6.778169631958008,-2.2186057567596436,-6.889166278117115,-2.107609110600537,0.11099664615910676,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-1.155470371246338,-9.562143325805664,-1.2664670174054447,-9.451146679646557,0.11099664615910676,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-9.936744689941406,-4.281215667724609,-10.047741336100513,-4.170219021565503,0.11099664615910676,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-5.936946868896484,-4.312429904937744,-6.047943515055591,-4.201433258778637,0.11099664615910676,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-0.8347015976905823,-7.968596458435059,-0.945698243849689,-7.857599812275952,0.11099664615910676,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-3.623188018798828,-2.9372220039367676,-3.734184664957935,-2.826225357777661,0.11099664615910676,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,0,-0.8619707822799683,-5.812142848968506,-0.972967428439075,-5.701146202809399,0.11099664615910676,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-0.2223004698753357,-8.68722152709961,-0.33329711603444245,-8.576224880940503,0.11099664615910676,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-3.983795642852783,-1.79681396484375,-4.09479228901189,-1.6858173186846432,0.11099664615910676,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-1.5280722379684448,-6.531012058258057,-1.6390688841275516,-6.42001541209895,0.11099664615910676,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-9.811744689941406,-4.2811970710754395,-9.922741336100513,-4.170200424916333,0.11099664615910676,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-1.4053665399551392,-8.37491512298584,-1.516363186114246,-8.263918476826733,0.11099664615910676,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-4.4973649978637695,-8.811744689941406,-4.608361644022876,-8.7007480437823,0.11099664615910676,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-5.529793739318848,-2.3435401916503906,-5.640790385477954,-2.232543545491284,0.11099664615910676,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-2.2007625102996826,-11.062368392944336,-2.3117591564587894,-10.95137174678523,0.11099664615910676,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-3.3244683742523193,-9.873674392700195,-3.435465020411426,-9.762677746541089,0.11099664615910676,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-0.7336310744285583,-5.2498979568481445,-0.8446277205876651,-5.138901310689038,0.11099664615910676,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-2.28116774559021,-1.3515490293502808,-2.3921643917493167,-1.240552383191174,0.11099664615910676,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-4.90536642074585,-3.6402623653411865,-5.016363066904956,-3.5292657191820798,0.11099664615910676,No,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-0.19622273743152618,-8.374820709228516,-0.30721938359063294,-8.263824063069409,0.11099664615910676,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-0.7482978105545044,-5.874684810638428,-0.8592944567136112,-5.763688164479321,0.11099664615910676,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-7.717749118804932,-3.8437111377716064,-7.828745764964038,-3.7327144916124997,0.11099664615910676,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-7.186588764190674,-5.937384128570557,-7.297585410349781,-5.82638748241145,0.11099664615910676,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-4.374195575714111,-4.874738693237305,-4.485192221873218,-4.763742047078198,0.11099664615910676,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-7.467749118804932,-10.312254905700684,-7.578745764964038,-10.201258259541577,0.11099664615910676,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-0.6932436227798462,-10.437041282653809,-0.804240268938953,-10.326044636494702,0.11099664615910676,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-3.9364006519317627,-9.374876976013184,-4.0473972980908695,-9.263880329854077,0.11099664615910676,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,0,-7.593553066253662,-5.781200408935547,-7.704549712412769,-5.67020376277644,0.11099664615910676,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-3.123497724533081,-6.312384128570557,-3.234494370692188,-6.20138748241145,0.11099664615910676,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-6.624541759490967,-12.187254905700684,-6.735538405650074,-12.076258259541577,0.11099664615910676,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-3.09317946434021,-7.7811970710754395,-3.2041761104993167,-7.670200424916333,0.11099664615910676,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-5.592970371246338,-5.468708515167236,-5.703967017405445,-5.35771186900813,0.11099664615910676,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-0.6830429434776306,-6.937474250793457,-0.7940395896367374,-6.82647760463435,0.11099664615910676,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-6.591031551361084,-8.748297691345215,-6.702028197520191,-8.637301045186108,0.11099664615910676,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-0.18020878732204437,-9.124964714050293,-0.29120543348115113,-9.013968067891186,0.11099664615910676,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-0.8271708488464355,-5.092749118804932,-0.9381674950055423,-4.981752472645825,0.11099664615910676,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-5.186529636383057,-4.812341690063477,-5.297526282542163,-4.70134504390437,0.11099664615910676,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-4.218103408813477,-5.1561970710754395,-4.329100054972583,-5.045200424916333,0.11099664615910676,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-9.186911582946777,-5.4061970710754395,-9.297908229105884,-5.295200424916333,0.11099664615910676,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-3.825448513031006,-3.0775632858276367,-3.9364451591901126,-2.96656663966853,0.11099664615910676,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-0.4076826870441437,-9.74989128112793,-0.5186793332032504,-9.638894634968823,0.11099664615910676,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-3.9991955757141113,-5.687448501586914,-4.110192221873218,-5.576451855427807,0.11099664615910676,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-0.8768453598022461,-9.374796867370605,-0.9878420059613529,-9.263800221211499,0.11099664615910676,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-0.3673393130302429,-8.499619483947754,-0.4783359591893497,-8.388622837788647,0.11099664615910676,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-10.124568939208984,-4.249975681304932,-10.235565585368091,-4.138979035145825,0.11099664615910676,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-0.37099796533584595,-8.812041282653809,-0.4819946114949527,-8.701044636494702,0.11099664615910676,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-6.811946868896484,-1.6249645948410034,-6.922943515055591,-1.5139679486818967,0.11099664615910676,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-3.2475242614746094,-6.3748602867126465,-3.358520907633716,-6.26386364055354,0.11099664615910676,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-8.934514999389648,-4.68739128112793,-9.045511645548755,-4.576394634968823,0.11099664615910676,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-2.0924649238586426,-6.593686103820801,-2.2034615700177493,-6.482689457661694,0.11099664615910676,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-2.1226742267608643,-8.062383651733398,-2.233670872919971,-7.951387005574292,0.11099664615910676,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-1.201735496520996,-6.468700408935547,-1.3127321426801029,-6.35770376277644,0.11099664615910676,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-1.014235496520996,-10.24989128112793,-1.1252321426801029,-10.138894634968823,0.11099664615910676,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-7.716631889343262,-3.9686970710754395,-7.8276285355023685,-3.8577004249163327,0.11099664615910676,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-3.6069376468658447,-2.921661853790283,-3.7179342930249515,-2.8106652076311764,0.11099664615910676,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-1.5979342460632324,-8.249704360961914,-1.7089308922223392,-8.138707714802807,0.11099664615910676,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-2.5292601585388184,-4.218381404876709,-2.640256804697925,-4.107384758717602,0.11099664615910676,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-0.5057436227798462,-9.624859809875488,-0.616740268938953,-9.513863163716382,0.11099664615910676,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-4.78071403503418,-5.468677520751953,-4.8917106811932864,-5.357680874592846,0.11099664615910676,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-1.9987543821334839,-7.624754428863525,-2.1097510282925906,-7.513757782704419,0.11099664615910676,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-6.717100143432617,-3.390213966369629,-6.828096789591724,-3.279217320210522,0.11099664615910676,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-0.22300086915493011,-8.624841690063477,-0.3339975153140369,-8.51384504390437,0.11099664615910676,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-2.7941136360168457,-4.249948501586914,-2.9051102821759525,-4.138951855427807,0.11099664615910676,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.9167847633361816,-9.68735122680664,-1.0277814094952884,-9.576354580647534,0.11099664615910676,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-1.7079752683639526,-7.40594482421875,-1.8189719145230594,-7.294948178059643,0.11099664615910676,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-7.811695575714111,-1.359317660331726,-7.922692221873218,-1.2483210141726193,0.11099664615910676,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-2.483863592147827,-6.906053066253662,-2.594860238306934,-6.795056420094555,0.11099664615910676,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-9.123588562011719,-5.155881404876709,-9.234585208170826,-5.044884758717602,0.11099664615910676,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-1.0222764015197754,-9.187331199645996,-1.1332730476788822,-9.07633455348689,0.11099664615910676,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-9.124373435974121,-2.874933958053589,-9.235370082133228,-2.763937311894482,0.11099664615910676,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-8.249088287353516,-3.062429666519165,-8.360084933512622,-2.9514330203600583,0.11099664615910676,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-11.744071006774902,-2.109245777130127,-11.855067652934009,-1.9982491309710202,0.11099664615910676,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-1.3735885620117188,-7.062384128570557,-1.4845852081708255,-6.95138748241145,0.11099664615910676,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-3.8425426483154297,-6.406162738800049,-3.9535392944745364,-6.295166092640942,0.11099664615910676,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-0.33315443992614746,-8.811911582946777,-0.4441510860852542,-8.70091493678767,0.11099664615910676,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-8.435173988342285,-4.874664783477783,-8.546170634501392,-4.763668137318676,0.11099664615910676,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-9.928332328796387,-3.124333143234253,-10.039328974955493,-3.013336497075146,0.11099664615910676,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-1.2092485427856445,-9.499820709228516,-1.3202451889447513,-9.388824063069409,0.11099664615910676,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-7.748400688171387,-6.999664783477783,-7.8593973343304935,-6.888668137318676,0.11099664615910676,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-1.569449543952942,-5.9373602867126465,-1.6804461901120487,-5.82636364055354,0.11099664615910676,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-0.8329752683639526,-10.499738693237305,-0.9439719145230594,-10.388742047078198,0.11099664615910676,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-0.9350243210792542,-7.374541759490967,-1.046020967238361,-7.26354511333186,0.11099664615910676,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-9.373071670532227,-4.281064987182617,-9.484068316691333,-4.17006834102351,0.11099664615910676,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-6.124934196472168,-6.3124895095825195,-6.235930842631275,-6.201492863423413,0.11099664615910676,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.19503025710582733,-9.06222152709961,-0.3060269032649341,-8.951224880940503,0.11099664615910676,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-6.777296543121338,-4.406086444854736,-6.888293189280445,-4.29508979869563,0.11099664615910676,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-1.1069376468658447,-7.999664783477783,-1.2179342930249515,-7.888668137318676,0.11099664615910676,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-2.013110399246216,-7.1559247970581055,-2.1241070454053226,-7.044928150898999,0.11099664615910676,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.6945509314537048,-8.687331199645996,-0.8055475776128116,-8.57633455348689,0.11099664615910676,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-9.560571670532227,-1.8982752561569214,-9.671568316691333,-1.7872786099978146,0.11099664615910676,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-2.139359712600708,-8.937368392944336,-2.2503563587598148,-8.82637174678523,0.11099664615910676,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.6022536158561707,-10.43722152709961,-0.7132502620152774,-10.326224880940503,0.11099664615910676,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-4.809117794036865,-2.999903917312622,-4.920114440195972,-2.8889072711535153,0.11099664615910676,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-9.74882984161377,-2.46863055229187,-9.859826487772876,-2.3576339061327634,0.11099664615910676,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-0.8106881380081177,-8.624738693237305,-0.9216847841672244,-8.513742047078198,0.11099664615910676,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-9.497673988342285,-1.367121934890747,-9.608670634501392,-1.2561252887316403,0.11099664615910676,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-4.092464923858643,-3.9526875019073486,-4.203461570017749,-3.841690855748242,0.11099664615910676,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-5.373297691345215,-4.49991512298584,-5.484294337504322,-4.388918476826733,0.11099664615910676,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,0,-4.968586444854736,-3.5937328338623047,-5.079583091013843,-3.482736187703198,0.11099664615910676,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-0.3819333016872406,-8.123588562011719,-0.49292994784634736,-8.012591915852612,0.11099664615910676,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-1.0457229614257812,-6.812069416046143,-1.156719607584888,-6.701072769887036,0.11099664615910676,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-6.623754501342773,-2.374783515930176,-6.73475114750188,-2.263786869771069,0.11099664615910676,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-2.3413503170013428,-7.4682464599609375,-2.4523469631604495,-7.357249813801831,0.11099664615910676,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-1.9970145225524902,-7.249332904815674,-2.108011168711597,-7.138336258656567,0.11099664615910676,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.8890506625175476,-8.687041282653809,-1.0000473086766544,-8.576044636494702,0.11099664615910676,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-5.374332904815674,-4.56239128112793,-5.485329550974781,-4.451394634968823,0.11099664615910676,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-3.20159912109375,-7.53112268447876,-3.3125957672528568,-7.420126038319653,0.11099664615910676,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-0.7188094854354858,-7.156040191650391,-0.8298061315945926,-7.045043545491284,0.11099664615910676,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-8.434514999389648,-6.311980724334717,-8.545511645548755,-6.20098407817561,0.11099664615910676,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-1.780777096748352,-8.374903678894043,-1.8917737429074588,-8.263907032734936,0.11099664615910676,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,0,-0.8286882638931274,-6.780184268951416,-0.9396849100522342,-6.669187622792309,0.11099664615910676,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,0,-1.1284375190734863,-6.811254501342773,-1.239434165232593,-6.700257855183667,0.11099664615910676,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,0,-3.5591177940368652,-4.874446868896484,-3.670114440195972,-4.763450222737378,0.11099664615910676,Yes,True
