property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be covered,butter,'',Can butter be covered?,No,random,0,-2.2941136360168457,-5.05866813659668,-2.595994850452102,-4.756786922161423,0.3018812144352565,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-5.029793739318848,-6.530517578125,-5.331674953754105,-6.228636363689743,0.3018812144352565,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-2.5770084857940674,-6.5617899894714355,-2.878889700229324,-6.259908775036179,0.3018812144352565,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-3.9526875019073486,-4.59362268447876,-4.254568716342606,-4.291741470043503,0.3018812144352565,Yes,False
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-6.529380798339844,-5.9684038162231445,-6.831262012775101,-5.666522601787888,0.3018812144352565,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-1.4546767473220825,-5.084292888641357,-1.756557961757339,-4.7824116742061005,0.3018812144352565,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-3.450610399246216,-5.623497486114502,-3.7524916136814723,-5.321616271679245,0.3018812144352565,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,0,-1.0018374919891357,-6.242393970489502,-1.3037187064243922,-5.940512756054245,0.3018812144352565,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-1.8789507150650024,-5.685315132141113,-2.180831929500259,-5.383433917705856,0.3018812144352565,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-4.529964923858643,-4.7182769775390625,-4.8318461382938995,-4.4163957631038055,0.3018812144352565,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-3.5750925540924072,-5.623497486114502,-3.8769737685276637,-5.321616271679245,0.3018812144352565,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-3.3581488132476807,-4.4057464599609375,-3.660030027682937,-4.1038652455256805,0.3018812144352565,Yes,False
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-2.919280767440796,-7.498588562011719,-3.2211619818760524,-7.196707347576462,0.3018812144352565,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-3.1382625102996826,-6.061467170715332,-3.440143724734939,-5.759585956280075,0.3018812144352565,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-4.1223649978637695,-4.061832904815674,-4.4242462122990265,-3.7599516903804173,0.3018812144352565,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-2.231780767440796,-5.6854472160339355,-2.5336619818760524,-5.383566001598679,0.3018812144352565,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-1.8716785907745361,-6.728147506713867,-2.1735598052097926,-6.42626629227861,0.3018812144352565,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-1.5870347023010254,-5.773877143859863,-1.888915916736282,-5.471995929424606,0.3018812144352565,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-2.482476234436035,-2.794976234436035,-2.7843574488712917,-2.4930950200007786,0.3018812144352565,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-4.026483535766602,-5.527042388916016,-4.3283647502018585,-5.225161174480759,0.3018812144352565,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-2.260472059249878,-7.026176929473877,-2.5623532736851344,-6.72429571503862,0.3018812144352565,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-1.4741532802581787,-4.867393970489502,-1.7760344946934352,-4.565512756054245,0.3018812144352565,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-5.1229472160339355,-4.186467170715332,-5.4248284304691925,-3.8845859562800755,0.3018812144352565,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-5.216880798339844,-5.467615604400635,-5.518762012775101,-5.165734389965378,0.3018812144352565,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-2.581993818283081,-4.767519474029541,-2.8838750327183376,-4.465638259594284,0.3018812144352565,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-2.945155382156372,-5.118690013885498,-3.2470365965916286,-4.816808799450241,0.3018812144352565,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-1.372524380683899,-7.810024261474609,-1.6744055951191554,-7.508143047039352,0.3018812144352565,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-2.3553595542907715,-3.4195852279663086,-2.657240768726028,-3.117704013531052,0.3018812144352565,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,0,-3.0728089809417725,-4.838676929473877,-3.374690195377029,-4.53679571503862,0.3018812144352565,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-3.364290237426758,-6.485836505889893,-3.6661714518620143,-6.183955291454636,0.3018812144352565,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-2.381875514984131,-6.052743911743164,-2.6837567294193874,-5.750862697307907,0.3018812144352565,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-3.8263959884643555,-5.9059038162231445,-4.128277202899612,-5.604022601787888,0.3018812144352565,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-5.435997486114502,-6.562069416046143,-5.737878700549759,-6.260188201610886,0.3018812144352565,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-3.670858144760132,-6.749541759490967,-3.9727393591953883,-6.44766054505571,0.3018812144352565,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-3.544280767440796,-4.652535915374756,-3.8461619818760524,-4.350654700939499,0.3018812144352565,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-2.341632127761841,-7.342749118804932,-2.6435133421970973,-7.040867904369675,0.3018812144352565,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-3.2405428886413574,-4.865243911743164,-3.542424103076614,-4.563362697307907,0.3018812144352565,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-4.936529636383057,-7.249446868896484,-5.238410850818314,-6.947565654461227,0.3018812144352565,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-1.8660264015197754,-6.374703884124756,-2.167907615955032,-6.072822669689499,0.3018812144352565,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-7.186254501342773,-5.437069416046143,-7.48813571577803,-5.135188201610886,0.3018812144352565,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-2.852966070175171,-5.867393970489502,-3.1548472846104274,-5.565512756054245,0.3018812144352565,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-3.2002761363983154,-6.186400890350342,-3.502157350833572,-5.884519675915085,0.3018812144352565,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-5.740243911743164,-7.05074405670166,-6.042125126178421,-6.748862842266403,0.3018812144352565,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-2.749244213104248,-7.624738693237305,-3.0511254275395046,-7.322857478802048,0.3018812144352565,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-2.6836681365966797,-7.559695243835449,-2.985549351031936,-7.257814029400192,0.3018812144352565,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-4.1529717445373535,-6.405517578125,-4.4548529589726105,-6.103636363689743,0.3018812144352565,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-0.9943982362747192,-4.247673988342285,-1.2962794507099757,-3.9457927739070286,0.3018812144352565,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-1.9213945865631104,-1.1715447902679443,-2.223275800998367,-0.8696635758326878,0.3018812144352565,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-3.8053531646728516,-6.119429588317871,-4.1072343791081085,-5.817548373882614,0.3018812144352565,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-5.490243911743164,-7.242853164672852,-5.792125126178421,-6.940971950237595,0.3018812144352565,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-5.433159351348877,-7.810900688171387,-5.735040565784134,-7.50901947373613,0.3018812144352565,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-4.715669631958008,-7.342293739318848,-5.017550846393265,-7.040412524883591,0.3018812144352565,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-6.934117794036865,-8.31132984161377,-7.235999008472122,-8.009448627178513,0.3018812144352565,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-3.373674154281616,-7.937184810638428,-3.6755553687168727,-7.635303596203171,0.3018812144352565,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-4.217615604400635,-7.4059038162231445,-4.519496818835892,-7.104022601787888,0.3018812144352565,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-5.99537992477417,-7.497524261474609,-6.297261139209427,-7.195643047039352,0.3018812144352565,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-3.2947237491607666,-8.562095642089844,-3.596604963596023,-8.260214427654587,0.3018812144352565,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-4.61168909072876,-5.985836505889893,-4.913570305164017,-5.683955291454636,0.3018812144352565,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-4.2779717445373535,-7.779600143432617,-4.5798529589726105,-7.47771892899736,0.3018812144352565,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-5.558421611785889,-6.060571193695068,-5.860302826221146,-5.758689979259811,0.3018812144352565,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-2.4165589809417725,-4.5277605056762695,-2.718440195377029,-4.225879291241013,0.3018812144352565,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-5.275850296020508,-4.841350555419922,-5.577731510455765,-4.539469340984665,0.3018812144352565,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-2.886733055114746,-7.591495513916016,-3.1886142695500026,-7.289614299480759,0.3018812144352565,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-4.528995513916016,-6.1559038162231445,-4.830876728351273,-5.854022601787888,0.3018812144352565,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-3.6213998794555664,-9.06099796295166,-3.923281093890823,-8.759116748516403,0.3018812144352565,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-5.249244213104248,-7.874684810638428,-5.551125427539505,-7.572803596203171,0.3018812144352565,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-5.715035915374756,-6.592293739318848,-6.016917129810013,-6.290412524883591,0.3018812144352565,Yes,False
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-5.029131889343262,-6.530679702758789,-5.331013103778519,-6.228798488323532,0.3018812144352565,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-6.748754501342773,-3.2498090267181396,-7.05063571577803,-2.947927812282883,0.3018812144352565,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-3.0444376468658447,-8.061790466308594,-3.3463188613011012,-7.759909251873337,0.3018812144352565,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-3.1081488132476807,-1.928287148475647,-3.410030027682937,-1.6264059340403905,0.3018812144352565,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-4.336822032928467,-3.9639835357666016,-4.638703247363724,-3.662102321331345,0.3018812144352565,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-7.342100143432617,-3.9682769775390625,-7.643981357867874,-3.666395763103806,0.3018812144352565,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-3.3538906574249268,-8.37116813659668,-3.6557718718601833,-8.069286922161423,0.3018812144352565,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-4.591350555419922,-6.280115604400635,-4.893231769855179,-5.978234389965378,0.3018812144352565,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-5.589542388916016,-8.49736499786377,-5.891423603351273,-8.195483783428513,0.3018812144352565,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-7.153531551361084,-6.155419826507568,-7.455412765796341,-5.853538612072311,0.3018812144352565,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-5.717684268951416,-5.218305587768555,-6.019565483386673,-4.916424373333298,0.3018812144352565,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-3.873674154281616,-5.749373435974121,-4.175555368716873,-5.447492221538864,0.3018812144352565,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-4.623588562011719,-5.999332904815674,-4.925469776446976,-5.697451690380417,0.3018812144352565,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-3.4980714321136475,-4.061832904815674,-3.799952646548904,-3.7599516903804173,0.3018812144352565,No,False
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-4.4348649978637695,-8.061695098876953,-4.7367462122990265,-7.759813884441696,0.3018812144352565,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-4.87201452255249,-7.060997486114502,-5.173895736987747,-6.759116271679245,0.3018812144352565,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-5.686088562011719,-4.624569416046143,-5.987969776446976,-4.322688201610886,0.3018812144352565,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-2.82063627243042,-5.211822032928467,-3.1225174868656764,-4.90994081849321,0.3018812144352565,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-3.6051011085510254,-8.185173988342285,-3.906982322986282,-7.883292773907028,0.3018812144352565,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-2.8389835357666016,-6.465856075286865,-3.140864750201858,-6.163974860851608,0.3018812144352565,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-3.4315714836120605,-6.3098649978637695,-3.733452698047317,-6.007983783428513,0.3018812144352565,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-5.246822357177734,-6.935024261474609,-5.548703571612991,-6.633143047039352,0.3018812144352565,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-4.09220027923584,-6.030642509460449,-4.394081493671097,-5.728761295025192,0.3018812144352565,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-5.092684268951416,-3.7339510917663574,-5.394565483386673,-3.432069877331101,0.3018812144352565,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-5.338003158569336,-6.153995513916016,-5.639884373004593,-5.852114299480759,0.3018812144352565,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-3.404600143432617,-7.6557769775390625,-3.7064813578678737,-7.3538957631038055,0.3018812144352565,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-6.149322032928467,-5.71720027923584,-6.451203247363724,-5.415319064800583,0.3018812144352565,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-5.24537992477417,-5.622524261474609,-5.547261139209427,-5.320643047039352,0.3018812144352565,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-6.215035915374756,-8.310900688171387,-6.516917129810013,-8.00901947373613,0.3018812144352565,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-5.46754264831543,-5.593480587005615,-5.769423862750687,-5.291599372570358,0.3018812144352565,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-4.841993808746338,-3.7181427478790283,-5.143875023181595,-3.416261533443772,0.3018812144352565,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-4.310024261474609,-5.936400890350342,-4.611905475909866,-5.634519675915085,0.3018812144352565,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,0,-4.55951452255249,-8.374088287353516,-4.861395736987747,-8.072207072918259,0.3018812144352565,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-1.940656065940857,-6.864618301391602,-2.2425372803761134,-6.562737086956345,0.3018812144352565,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-2.5913503170013428,-5.276483535766602,-2.8932315314365993,-4.974602321331345,0.3018812144352565,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-3.9976742267608643,-5.123588562011719,-4.299555441196121,-4.821707347576462,0.3018812144352565,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-1.3746546506881714,-6.301452159881592,-1.676535865123428,-5.999570945446335,0.3018812144352565,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-2.8856301307678223,-5.774322032928467,-3.1875113452030788,-5.47244081849321,0.3018812144352565,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-1.6481553316116333,-6.0166401863098145,-1.9500365460468898,-5.7147589718745575,0.3018812144352565,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-1.7288906574249268,-5.054405212402344,-2.0307718718601833,-4.752523997967087,0.3018812144352565,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-4.061173915863037,-5.499769687652588,-4.363055130298294,-5.197888473217331,0.3018812144352565,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-3.982896089553833,-7.7807769775390625,-4.28477730398909,-7.4788957631038055,0.3018812144352565,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-3.511733055114746,-4.998071193695068,-3.8136142695500026,-4.696189979259811,0.3018812144352565,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-4.4348649978637695,-5.748588562011719,-4.7367462122990265,-5.446707347576462,0.3018812144352565,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,0,-1.5263326168060303,-6.087240695953369,-1.8282138312412868,-5.785359481518112,0.3018812144352565,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,0,-3.1685450077056885,-6.780249118804932,-3.470426222140945,-6.478367904369675,0.3018812144352565,Yes,False
