property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-0.10955889523029327,-2.3435122966766357,-0.019065535420018653,-2.43400565648691,-0.09049335981027462,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-0.008502727374434471,-4.968715667724609,0.08199063243584015,-5.059209027534884,-0.09049335981027462,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-0.005353099200874567,-6.031213760375977,0.08514026060940005,-6.121707120186251,-0.09049335981027462,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-1.3275973796844482,-0.32596567273139954,-1.2371040198741736,-0.41645903254167416,-0.09049335981027462,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-0.17924664914608002,-1.9607752561569214,-0.0887532893358054,-2.051268615967196,-0.09049335981027462,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-1.8901593685150146,-0.1717456728219986,-1.79966600870474,-0.2622390326322732,-0.09049335981027462,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-0.48395106196403503,-0.9842535257339478,-0.3934577021537604,-1.0747468855442224,-0.09049335981027462,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-3.812164545059204,-0.02786124125123024,-3.7216711852489297,-0.11835460106150486,-0.09049335981027462,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-0.2424483299255371,-1.5542032718658447,-0.1519549701152625,-1.6446966316761193,-0.09049335981027462,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-0.005930330604314804,-6.031075954437256,0.08456302920595982,-6.12156931424753,-0.09049335981027462,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-0.030874760821461678,-3.5780274868011475,0.05961859898881294,-3.668520846611422,-0.09049335981027462,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-0.008790986612439156,-4.968693733215332,0.08170237319783547,-5.059187093025606,-0.09049335981027462,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-5.812095642089844,-0.00528586283326149,-5.721602282279569,-0.09577922264353611,-0.09049335981027462,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-0.055485740303993225,-3.0468177795410156,0.035007619506281396,-3.13731113935129,-0.09049335981027462,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-0.002713043475523591,-6.593596458435059,0.08778031633475103,-6.684089818245333,-0.09049335981027462,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-0.032200850546360016,-3.499925136566162,0.058292509263914605,-3.5904184963764365,-0.09049335981027462,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-0.012822672724723816,-4.687368869781494,0.0776706870855508,-4.7778622295917685,-0.09049335981027462,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-0.03916759788990021,-3.4373602867126465,0.05132576192037441,-3.527853646522921,-0.09049335981027462,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-0.04793955013155937,-3.0937061309814453,0.04255380967871525,-3.1841994907917197,-0.09049335981027462,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-2.327629327774048,-0.10579158365726471,-2.2371359679637735,-0.19628494346753933,-0.09049335981027462,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-0.007117554545402527,-5.999904155731201,0.0833758052648721,-6.090397515541476,-0.09049335981027462,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-0.011610408313572407,-4.9059038162231445,0.07888295149670221,-4.996397176033419,-0.09049335981027462,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.005459934938699007,-5.593677520751953,0.08503342487157561,-5.6841708805622275,-0.09049335981027462,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-0.010788562707602978,-4.718731880187988,0.07970479710267164,-4.809225239998263,-0.09049335981027462,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-5.999480724334717,-0.005338557530194521,-5.908987364524442,-0.09583191734046914,-0.09049335981027462,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-0.1459367573261261,-2.0779426097869873,-0.05544339751585148,-2.1684359695972617,-0.09049335981027462,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-1.7102961540222168,-0.2087174952030182,-1.6198027942119422,-0.2992108550132928,-0.09049335981027462,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-0.0025914057623595,-6.874925136566162,0.08790195404791512,-6.9654184963764365,-0.09049335981027462,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-0.6677426099777222,-0.7304040193557739,-0.5772492501674475,-0.8208973791660485,-0.09049335981027462,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-1.295250654220581,-0.32951536774635315,-1.2047572944103064,-0.42000872755662777,-0.09049335981027462,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-8.436744689941406,-0.003668565070256591,-8.346251330131132,-0.09416192488053121,-0.09049335981027462,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-0.00757052144035697,-5.249962329864502,0.08292283836991765,-5.340455689674776,-0.09049335981027462,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-0.02872745506465435,-4.093512058258057,0.06176590474562027,-4.184005418068331,-0.09049335981027462,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-0.011043340899050236,-5.031172752380371,0.07945001891122438,-5.1216661121906455,-0.09049335981027462,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-2.17091965675354,-0.1314285695552826,-2.0804262969432656,-0.2219219293655572,-0.09049335981027462,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-11.749796867370605,-0.002068043453618884,-11.659303507560331,-0.0925614032638935,-0.09049335981027462,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-0.008990858681499958,-5.031040191650391,0.08150250112877466,-5.121533551460665,-0.09049335981027462,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-0.377991259098053,-1.249664545059204,-0.28749789928777836,-1.3401579048694787,-0.09049335981027462,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-0.03952304273843765,-3.3123977184295654,0.05097031707183697,-3.40289107823984,-0.09049335981027462,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-0.02236154116690159,-3.9999454021453857,0.06813181864337303,-4.09043876195566,-0.09049335981027462,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-0.023386850953102112,-3.999941825866699,0.06710650885717251,-4.090435185676974,-0.09049335981027462,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-0.44832494854927063,-1.038713812828064,-0.357831588738996,-1.1292071726383386,-0.09049335981027462,Yes,False
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-0.1282573640346527,-2.1872386932373047,-0.03776400422437809,-2.277732053047579,-0.09049335981027462,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.0037262551486492157,-6.499941825866699,0.0867671046616254,-6.590435185676974,-0.09049335981027462,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-0.005074998829513788,-5.718681812286377,0.08541836098076083,-5.809175172096651,-0.09049335981027462,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-0.005199943669140339,-6.56239128112793,0.08529341614113428,-6.652884640938204,-0.09049335981027462,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-0.7178096175193787,-0.6872219443321228,-0.627316257709104,-0.7777153041423974,-0.09049335981027462,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.008464490063488483,-5.531162738800049,0.08202886974678614,-5.621656098610323,-0.09049335981027462,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-7.248900890350342,-0.00582377053797245,-7.158407530540067,-0.09631713034824707,-0.09049335981027462,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-0.01315319910645485,-4.406225204467773,0.07734016070381977,-4.496718564278048,-0.09049335981027462,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.0016461635241284966,-7.124978542327881,0.08884719628614612,-7.215471902138155,-0.09049335981027462,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-5.28071403503418,-0.00909174233675003,-5.190220675223905,-0.09958510214702465,-0.09049335981027462,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-6.155517578125,-0.005850214511156082,-6.065024218314726,-0.0963435743214307,-0.09049335981027462,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-0.016368752345442772,-4.437459945678711,0.07412460746483185,-4.527953305488985,-0.09049335981027462,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-3.202404022216797,-0.04562488943338394,-3.1119106624065225,-0.13611824924365856,-0.09049335981027462,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-0.8274886012077332,-0.5779995918273926,-0.7369952413974585,-0.6684929516376672,-0.09049335981027462,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-0.9408153891563416,-0.5037472248077393,-0.8503220293460669,-0.5942405846180139,-0.09049335981027462,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,0,-1.5780619382858276,-0.2324007749557495,-1.487568578475553,-0.32289413476602413,-0.09049335981027462,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-0.003650953760370612,-6.37489128112793,0.08684240604990401,-6.465384640938204,-0.09049335981027462,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-0.015219351276755333,-4.374796390533447,0.07527400853351929,-4.465289750343722,-0.09049335981027462,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-7.030996799468994,-0.0025277158711105585,-6.94050343965872,-0.09302107568138518,-0.09049335981027462,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-0.08725074678659439,-2.5933055877685547,0.0032426130236802297,-2.683798947578829,-0.09049335981027462,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-0.013208294287323952,-4.593677520751953,0.07728506552295067,-4.6841708805622275,-0.09049335981027462,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.03656907007098198,-3.546583652496338,0.05392428973929264,-3.6370770123066123,-0.09049335981027462,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-0.6747605204582214,-0.8003556728363037,-0.5842671606479468,-0.8908490326465783,-0.09049335981027462,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-0.1325322836637497,-2.093637704849243,-0.042038923853475074,-2.1841310646595176,-0.09049335981027462,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-0.0045898305252194405,-5.906150817871094,0.08590352928505518,-5.996644177681368,-0.09049335981027462,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-1.1791034936904907,-0.3689253628253937,-1.088610133880216,-0.4594187226356683,-0.09049335981027462,No,True
