Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
16,2,physical-relations,,variable swap,2,Chao needs to move the bed to reach the truck.,Is the bed blocking the truck?,Yes,20.0,0,-0.9873804450035095,-0.4878281056880951,0.15530539014273215,-0.0503079402777884,-1.1426858351462417,-0.4375201654103067,No,False,True,True
17,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the truck bigger than the bed?,Yes,20.0,0,-0.8427797555923462,-0.5931426882743835,0.2999060795538955,-0.15562252286407685,-1.1426858351462417,-0.4375201654103067,No,False,True,True
18,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the truck smaller than the bed?,No,20.0,0,-1.147504448890686,-0.3979378938674927,-0.004818613744444367,0.03958227154281402,-1.1426858351462417,-0.4375201654103067,No,True,False,True
19,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the truck bigger than the bed?,No,20.0,0,-1.3270760774612427,-0.3294975161552429,-0.184390242315001,0.10802264925506377,-1.1426858351462417,-0.4375201654103067,No,True,False,True
20,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the truck smaller than the bed?,Yes,20.0,0,-0.772533118724823,-0.6478714346885681,0.37015271642141867,-0.21035126927826142,-1.1426858351462417,-0.4375201654103067,No,False,True,True
23,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the truck bigger than the bed?,No,20.0,0,-1.069334626197815,-0.44471925497055054,0.07335120894842673,-0.007199089560243843,-1.1426858351462417,-0.4375201654103067,No,True,True,False
24,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the truck smaller than the bed?,Yes,20.0,0,-0.8388773202896118,-0.5893099308013916,0.30380851485662985,-0.1517897653910849,-1.1426858351462417,-0.4375201654103067,No,False,True,True
25,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the truck bigger than the bed?,Yes,20.0,0,-1.0691331624984741,-0.4446403980255127,0.07355267264776755,-0.007120232615206001,-1.1426858351462417,-0.4375201654103067,No,False,True,True
26,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the truck smaller than the bed?,No,20.0,0,-0.9130216240882874,-0.5384309887886047,0.22966421105795432,-0.10091082337829804,-1.1426858351462417,-0.4375201654103067,No,True,True,False
30,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the bed bigger than the truck?,No,20.0,0,-1.155248999595642,-0.4037094712257385,-0.012563164449400421,0.03381069418456817,-1.1426858351462417,-0.4375201654103067,No,True,False,True
32,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the bed bigger than the truck?,Yes,20.0,0,-1.0692716836929321,-0.4447552263736725,0.07341415145330954,-0.007235060963365791,-1.1426858351462417,-0.4375201654103067,No,False,True,True
36,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the bed bigger than the truck?,Yes,20.0,0,-0.8426506519317627,-0.5931426882743835,0.300035183214479,-0.15562252286407685,-1.1426858351462417,-0.4375201654103067,No,False,True,True
38,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the bed bigger than the truck?,No,20.0,0,-1.2411627769470215,-0.36262211203575134,-0.09847694180077982,0.07489805337455535,-1.1426858351462417,-0.4375201654103067,No,True,False,True
41,3,physical-relations,,antonym,1,The truck occupies more space than the bed.,Is the bed smaller than the truck?,Yes,20.0,0,-0.7724128365516663,-0.6478714346885681,0.3702729985945754,-0.21035126927826142,-1.1426858351462417,-0.4375201654103067,No,False,True,True
43,3,physical-relations,,antonym,2,The truck occupies less space than the bed.,Is the bed smaller than the truck?,No,20.0,0,-0.9130846261978149,-0.5385223627090454,0.22960120894842673,-0.10100219729873872,-1.1426858351462417,-0.4375201654103067,No,True,True,False
47,3,physical-relations,,variable swap,2,The bed occupies more space than the truck.,Is the bed smaller than the truck?,No,20.0,0,-1.0615297555923462,-0.4408847391605377,0.08115607955389548,-0.003364573750231026,-1.1426858351462417,-0.4375201654103067,No,True,True,False
49,3,physical-relations,,variable swap,1,The bed occupies less space than the truck.,Is the bed smaller than the truck?,Yes,20.0,0,-0.6473467350006104,-0.772796094417572,0.4953391001456313,-0.3352759290072653,-1.1426858351462417,-0.4375201654103067,Yes,True,True,True
53,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the truck bigger than the bed?,Yes,20.0,0,-0.9912248849868774,-0.4916720390319824,0.15146095015936423,-0.05415187362167573,-1.1426858351462417,-0.4375201654103067,No,False,True,True
54,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the truck smaller than the bed?,No,20.0,0,-1.069334626197815,-0.4428982734680176,0.07335120894842673,-0.005378108057710884,-1.1426858351462417,-0.4375201654103067,No,True,True,False
55,4,physical-relations,,antonym,2,The truck can only partially hide the bed from view.,Is the truck bigger than the bed?,No,20.0,0,-1.248967170715332,-0.3724594712257385,-0.10628133556909036,0.06506069418456817,-1.1426858351462417,-0.4375201654103067,No,True,False,True
56,4,physical-relations,,antonym,2,The truck can only partially hide the bed from view.,Is the truck smaller than the bed?,Yes,20.0,0,-1.155248999595642,-0.40956538915634155,-0.012563164449400421,0.02795477625396514,-1.1426858351462417,-0.4375201654103067,No,False,False,False
59,4,physical-relations,,variable swap,2,The bed can completely hide the truck from view.,Is the truck bigger than the bed?,No,20.0,0,-1.069334626197815,-0.44872498512268066,0.07335120894842673,-0.01120481971237397,-1.1426858351462417,-0.4375201654103067,No,True,True,False
60,4,physical-relations,,variable swap,2,The bed can completely hide the truck from view.,Is the truck smaller than the bed?,Yes,20.0,0,-0.8428385853767395,-0.593277096748352,0.29984724976950217,-0.15575693133804536,-1.1426858351462417,-0.4375201654103067,No,False,True,True
61,4,physical-relations,,variable swap,1,The bed can only partially hide the truck from view.,Is the truck bigger than the bed?,Yes,20.0,0,-1.1630536317825317,-0.41740933060646057,-0.02036779663629007,0.020110834803846123,-1.1426858351462417,-0.4375201654103067,No,False,False,False
62,4,physical-relations,,variable swap,1,The bed can only partially hide the truck from view.,Is the truck smaller than the bed?,No,20.0,0,-1.0771081447601318,-0.45648470520973206,0.06557769038610983,-0.01896453979942536,-1.1426858351462417,-0.4375201654103067,No,True,True,False
66,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the bed bigger than the truck?,No,20.0,0,-1.069334626197815,-0.4466713070869446,0.07335120894842673,-0.009151141676637886,-1.1426858351462417,-0.4375201654103067,No,True,True,False
68,4,physical-relations,,antonym,2,The truck can only partially hide the bed from view.,Is the bed bigger than the truck?,Yes,20.0,0,-1.162954568862915,-0.4133903980255127,-0.02026873371667337,0.024129767384794,-1.1426858351462417,-0.4375201654103067,No,False,False,False
72,4,physical-relations,,variable swap,2,The bed can completely hide the truck from view.,Is the bed bigger than the truck?,Yes,20.0,0,-0.9952408075332642,-0.493684858083725,0.1474450276129775,-0.05616469267341828,-1.1426858351462417,-0.4375201654103067,No,False,True,True
74,4,physical-relations,,variable swap,1,The bed can only partially hide the truck from view.,Is the bed bigger than the truck?,No,20.0,0,-1.4287248849868774,-0.306124210357666,-0.2860390498406358,0.13139595505264068,-1.1426858351462417,-0.4375201654103067,No,True,False,True
77,4,physical-relations,,antonym,1,The truck can completely hide the bed from view.,Is the bed smaller than the truck?,Yes,20.0,1,-0.9130846261978149,-0.5385857820510864,0.19754479382489176,-0.08762865835750427,-1.1106294200227067,-0.45095712369358215,No,False,True,True
79,4,physical-relations,,antonym,2,The truck can only partially hide the bed from view.,Is the bed smaller than the truck?,No,20.0,1,-1.0770426988601685,-0.4525455832481384,0.03358672116253825,-0.0015884595545562763,-1.1106294200227067,-0.45095712369358215,No,True,True,False
83,4,physical-relations,,variable swap,2,The bed can completely hide the truck from view.,Is the bed smaller than the truck?,No,20.0,1,-0.9131439328193665,-0.5386147499084473,0.19748548720334025,-0.08765762621486511,-1.1106294200227067,-0.45095712369358215,No,True,True,False
85,4,physical-relations,,variable swap,1,The bed can only partially hide the truck from view.,Is the bed smaller than the truck?,Yes,20.0,1,-1.0771394968032837,-0.45259740948677063,0.03348992321942301,-0.0016402857931884784,-1.1106294200227067,-0.45095712369358215,No,False,True,True
89,5,physical-relations,,other,1,The bed is inside the truck.,Does the truck contain the bed?,Yes,20.0,1,-0.706184983253479,-0.7065920829772949,0.4044444367692277,-0.25563495928371277,-1.1106294200227067,-0.45095712369358215,Yes,True,True,True
90,5,physical-relations,,other,1,The bed is inside the truck.,Does the truck support the bed?,No,20.0,1,-0.8469654321670532,-0.5973088145256042,0.2636639878556535,-0.1463516908320221,-1.1106294200227067,-0.45095712369358215,No,True,True,False
91,5,physical-relations,,other,2,The bed is on top of the truck.,Does the truck contain the bed?,No,20.0,1,-0.9874861836433411,-0.4878556430339813,0.12314323637936564,-0.03689851934039917,-1.1106294200227067,-0.45095712369358215,No,True,True,False
92,5,physical-relations,,other,2,The bed is on top of the truck.,Does the truck support the bed?,Yes,20.0,1,-0.8390424847602844,-0.5894531607627869,0.2715869352624223,-0.1384960370692047,-1.1106294200227067,-0.45095712369358215,No,False,True,True
93,8,physical-relations,,antonym,1,The truck is touching the bed from below.,Does the truck contain the bed?,Yes,20.0,1,-1.147663950920105,-0.39994892477989197,-0.03703453089739828,0.051008198913690184,-1.1106294200227067,-0.45095712369358215,No,False,False,False
94,8,physical-relations,,antonym,1,The truck is touching the bed from below.,Does the truck cover the bed?,No,20.0,1,-0.913276731967926,-0.5386672616004944,0.19735268805478068,-0.08771013790691223,-1.1106294200227067,-0.45095712369358215,No,True,True,False
95,8,physical-relations,,antonym,2,The truck is touching the bed from above.,Does the truck contain the bed?,No,20.0,1,-1.2335830926895142,-0.36095327138900757,-0.12295367266680746,0.09000385230457458,-1.1106294200227067,-0.45095712369358215,No,True,False,True
96,8,physical-relations,,antonym,2,The truck is touching the bed from above.,Does the truck cover the bed?,Yes,20.0,1,-0.913276731967926,-0.5386147499084473,0.19735268805478068,-0.08765762621486511,-1.1106294200227067,-0.45095712369358215,No,False,True,True
97,9,physical-relations,,antonym,1,"If Chao moves the truck, the airplane will move too.",Does the truck contain the airplane?,Yes,20.0,1,-1.2412830591201782,-0.36475110054016113,-0.13065363909747152,0.08620602315342102,-1.1106294200227067,-0.45095712369358215,No,False,False,False
98,9,physical-relations,,antonym,1,"If Chao moves the truck, the airplane will move too.",Does the truck is outide the airplane?,No,20.0,1,-0.9393453598022461,-0.5649893879890442,0.1712840602204606,-0.11403226429546204,-1.1106294200227067,-0.45095712369358215,No,True,True,False
99,9,physical-relations,,antonym,2,"If Chao moves the truck, the airplane will remain in its place.",Does the truck contain the airplane?,No,20.0,1,-1.2412830591201782,-0.3646867573261261,-0.13065363909747152,0.08627036636745605,-1.1106294200227067,-0.45095712369358215,No,True,False,True
100,9,physical-relations,,antonym,2,"If Chao moves the truck, the airplane will remain in its place.",Does the truck is outide the airplane?,Yes,20.0,1,-0.8608343601226807,-0.611700713634491,0.24979505990002604,-0.16074358994090882,-1.1106294200227067,-0.45095712369358215,No,False,True,True
102,9,physical-relations,,antonym,1,"If Chao moves the truck, the airplane will move too.",Does the airplane contain the truck?,No,20.0,1,-1.1553096771240234,-0.4056970179080963,-0.044680257101316734,0.04526010578548584,-1.1106294200227067,-0.45095712369358215,No,True,False,True
104,9,physical-relations,,antonym,2,"If Chao moves the truck, the airplane will remain in its place.",Does the airplane contain the truck?,Yes,20.0,1,-1.155248999595642,-0.4037094712257385,-0.044619579572935386,0.047247652467843626,-1.1106294200227067,-0.45095712369358215,No,False,False,False
106,10,physical-relations,,antonym,1,"If Chao moves the truck, the airplane will move too.",Does the truck is inide the airplane?,No,20.0,1,-1.4429683685302734,-0.3148980736732483,-0.33233894850756673,0.13605905002033386,-1.1106294200227067,-0.45095712369358215,No,True,False,True
108,10,physical-relations,,antonym,2,"If Chao moves the truck, the airplane will remain in its place.",Does the truck is inide the airplane?,Yes,20.0,1,-1.435024380683899,-0.31274762749671936,-0.3243949606611922,0.1382094961968628,-1.1106294200227067,-0.45095712369358215,No,False,False,False
111,10,physical-relations,,variable swap,2,"If Chao moves the airplane, the truck will move too.",Does the truck contain the airplane?,No,20.0,1,-1.1553096771240234,-0.40764907002449036,-0.044680257101316734,0.043308053669091795,-1.1106294200227067,-0.45095712369358215,No,True,False,True
112,10,physical-relations,,variable swap,2,"If Chao moves the airplane, the truck will move too.",Does the truck is inide the airplane?,Yes,20.0,1,-1.2632625102996826,-0.3871489465236664,-0.1526330902769759,0.06380817716991577,-1.1106294200227067,-0.45095712369358215,No,False,False,False
113,10,physical-relations,,variable swap,1,"If Chao moves the airplane, the truck will remain in its place.",Does the truck contain the airplane?,Yes,20.0,1,-1.2411627769470215,-0.36656588315963745,-0.13053335692431478,0.0843912405339447,-1.1106294200227067,-0.45095712369358215,No,False,False,False
114,10,physical-relations,,variable swap,1,"If Chao moves the airplane, the truck will remain in its place.",Does the truck is inide the airplane?,No,20.0,1,-1.3485536575317383,-0.3496187627315521,-0.23792423750903158,0.10133836096203003,-1.1106294200227067,-0.45095712369358215,No,True,False,True
124,10,physical-relations,,variable swap,2,"If Chao moves the airplane, the truck will move too.",Does the airplane contain the truck?,Yes,20.0,1,-1.1553096771240234,-0.40374496579170227,-0.044680257101316734,0.04721215790187988,-1.1106294200227067,-0.45095712369358215,No,False,False,False
126,10,physical-relations,,variable swap,1,"If Chao moves the airplane, the truck will remain in its place.",Does the airplane contain the truck?,No,20.0,1,-1.2412248849868774,-0.36273470520973206,-0.13059546496417074,0.0882224184838501,-1.1106294200227067,-0.45095712369358215,No,True,False,True
129,10,physical-relations,,antonym,1,"If Chao moves the truck, the airplane will move too.",Is the airplane inside the truck?,Yes,20.0,1,-1.2490297555923462,-0.37249496579170227,-0.1384003355696395,0.07846215790187988,-1.1106294200227067,-0.45095712369358215,No,False,False,False
130,10,physical-relations,,antonym,1,"If Chao moves the truck, the airplane will move too.",Is the truck inside the airplane?,No,20.0,1,-1.4286627769470215,-0.306124210357666,-0.3180333569243148,0.14483291333591614,-1.1106294200227067,-0.45095712369358215,No,True,False,True
131,10,physical-relations,,antonym,2,"If Chao moves the truck, the airplane will remain in its place.",Is the airplane inside the truck?,No,20.0,1,-1.4285264015197754,-0.30215150117874146,-0.3178969814970687,0.1488056225148407,-1.1106294200227067,-0.45095712369358215,No,True,False,True
132,10,physical-relations,,antonym,2,"If Chao moves the truck, the airplane will remain in its place.",Is the truck inside the airplane?,Yes,20.0,1,-1.3348803520202637,-0.3353535532951355,-0.22425093199755697,0.11560357039844665,-1.1106294200227067,-0.45095712369358215,No,False,False,False
135,10,physical-relations,,variable swap,2,"If Chao moves the airplane, the truck will move too.",Is the airplane inside the truck?,No,20.0,1,-1.3348803520202637,-0.33531588315963745,-0.22425093199755697,0.1156412405339447,-1.1106294200227067,-0.45095712369358215,No,True,False,True
136,10,physical-relations,,variable swap,2,"If Chao moves the airplane, the truck will move too.",Is the truck inside the airplane?,Yes,20.0,1,-1.3426157236099243,-0.3412094712257385,-0.2319863035872176,0.10974765246784363,-1.1106294200227067,-0.45095712369358215,No,False,False,False
137,10,physical-relations,,variable swap,1,"If Chao moves the airplane, the truck will remain in its place.",Is the airplane inside the truck?,Yes,20.0,1,-1.4285264015197754,-0.30019956827163696,-0.3178969814970687,0.1507575554219452,-1.1106294200227067,-0.45095712369358215,No,False,False,False
138,10,physical-relations,,variable swap,1,"If Chao moves the airplane, the truck will remain in its place.",Is the truck inside the airplane?,No,20.0,1,-1.4285264015197754,-0.30406588315963745,-0.3178969814970687,0.1468912405339447,-1.1106294200227067,-0.45095712369358215,No,True,False,True
141,12,physical-relations,,antonym,1,The truck is in front of the airplane.,Does the truck occlude the airplane?,Yes,20.0,1,-0.8429703116416931,-0.5933815836906433,0.2676591083810136,-0.14242445999706116,-1.1106294200227067,-0.45095712369358215,No,False,True,True
142,12,physical-relations,,antonym,1,The truck is in front of the airplane.,Does the truck i occluded by the airplane?,No,20.0,1,-0.920034646987915,-0.5457583665847778,0.19059477303479166,-0.09480124289119568,-1.1106294200227067,-0.45095712369358215,No,True,True,False
143,12,physical-relations,,antonym,2,The truck is behind the airplane.,Does the truck occlude the airplane?,No,20.0,2,-0.8430176377296448,-0.5933578610420227,0.27000870495229146,-0.14695185211461942,-1.1130263426819362,-0.4464060089274033,No,True,True,False
144,12,physical-relations,,antonym,2,The truck is behind the airplane.,Does the truck i occluded by the airplane?,Yes,20.0,2,-0.9200912117958069,-0.5457926988601685,0.19293513088612935,-0.09938668993276517,-1.1130263426819362,-0.4464060089274033,No,False,True,True
145,13,physical-relations,,antonym,1,The truck is smaller than the airplane.,Is the truck inside the airplane?,Yes,20.0,2,-1.4288378953933716,-0.3042032718658447,-0.31581155271143535,0.14220273706155856,-1.1130263426819362,-0.4464060089274033,No,False,False,False
146,13,physical-relations,,antonym,1,The truck is smaller than the airplane.,Is the truck outside the airplane?,No,20.0,2,-1.0772552490234375,-0.45461153984069824,0.03577109365849873,-0.008205530913294956,-1.1130263426819362,-0.4464060089274033,No,True,True,False
147,13,physical-relations,,antonym,2,The truck is larger than the airplane.,Is the truck inside the airplane?,No,20.0,2,-1.7257260084152222,-0.2231721729040146,-0.6126996657332859,0.2232338360233887,-1.1130263426819362,-0.4464060089274033,No,True,False,True
148,13,physical-relations,,antonym,2,The truck is larger than the airplane.,Is the truck outside the airplane?,Yes,20.0,2,-1.1632260084152222,-0.41556689143180847,-0.050199665733285936,0.030839117495594814,-1.1130263426819362,-0.4464060089274033,No,False,False,False
151,13,physical-relations,,variable swap,2,The airplane is smaller than the truck.,Is the truck inside the airplane?,No,20.0,2,-1.4287830591201782,-0.30225110054016113,-0.315756716438242,0.14415490838724215,-1.1130263426819362,-0.4464060089274033,No,True,False,True
152,13,physical-relations,,variable swap,2,The airplane is smaller than the truck.,Is the truck outside the airplane?,Yes,20.0,2,-1.1631721258163452,-0.4136147201061249,-0.05014578313440898,0.03279128882127841,-1.1130263426819362,-0.4464060089274033,No,False,False,False
153,13,physical-relations,,variable swap,1,The airplane is larger than the truck.,Is the truck inside the airplane?,Yes,20.0,2,-1.4210319519042969,-0.2983759343624115,-0.30800560922236064,0.1480300745649918,-1.1130263426819362,-0.4464060089274033,No,False,False,False
154,13,physical-relations,,variable swap,1,The airplane is larger than the truck.,Is the truck outside the airplane?,No,20.0,2,-1.0771992206573486,-0.45265936851501465,0.0358271220245876,-0.006253359587611362,-1.1130263426819362,-0.4464060089274033,No,True,True,False
158,13,physical-relations,,antonym,1,The truck is smaller than the airplane.,Is the airplane inside the truck?,No,20.0,2,-1.4287830591201782,-0.30225110054016113,-0.315756716438242,0.14415490838724215,-1.1130263426819362,-0.4464060089274033,No,True,False,True
160,13,physical-relations,,antonym,2,The truck is larger than the airplane.,Is the airplane inside the truck?,Yes,20.0,2,-1.4210319519042969,-0.3003281056880951,-0.30800560922236064,0.1460779032393082,-1.1130263426819362,-0.4464060089274033,No,False,False,False
164,13,physical-relations,,variable swap,2,The airplane is smaller than the truck.,Is the airplane inside the truck?,Yes,20.0,2,-1.335004448890686,-0.3334699869155884,-0.2219781062087498,0.11293602201181491,-1.1130263426819362,-0.4464060089274033,No,False,False,False
166,13,physical-relations,,variable swap,1,The airplane is larger than the truck.,Is the airplane inside the truck?,No,20.0,2,-1.8193939924240112,-0.19677281379699707,-0.706367649742075,0.24963319513040622,-1.1130263426819362,-0.4464060089274033,No,True,False,True
169,14,physical-relations,,antonym,1,The truck moves with the airplane.,Is the truck inside the airplane?,Yes,20.0,2,-1.6163378953933716,-0.24373836815357208,-0.5033115527114354,0.2026676407738312,-1.1130263426819362,-0.4464060089274033,No,False,False,False
170,14,physical-relations,,antonym,1,The truck moves with the airplane.,Is the truck outside the airplane?,No,20.0,2,-1.155470371246338,-0.4078103005886078,-0.04244402856440166,0.0385957083387955,-1.1130263426819362,-0.4464060089274033,No,True,False,True
171,14,physical-relations,,antonym,2,The truck moves independent of the airplane.,Is the truck inside the airplane?,No,20.0,2,-1.7179200649261475,-0.2163393348455429,-0.6048937222442112,0.23006667408186038,-1.1130263426819362,-0.4464060089274033,No,True,False,True
172,14,physical-relations,,antonym,2,The truck moves independent of the airplane.,Is the truck outside the airplane?,Yes,20.0,2,-0.9913378953933716,-0.49178609251976013,0.12168844728856465,-0.045380083592356846,-1.1130263426819362,-0.4464060089274033,No,False,True,True
173,15,physical-relations,,antonym,1,"If Chao moves the truck, the airplane will move too.",Is the truck inside the airplane?,Yes,20.0,2,-1.4286627769470215,-0.306124210357666,-0.31563643426508525,0.14028179856973727,-1.1130263426819362,-0.4464060089274033,No,False,False,False
174,15,physical-relations,,antonym,1,"If Chao moves the truck, the airplane will move too.",Is the truck outside the airplane?,No,20.0,2,-0.9990885853767395,-0.5033847093582153,0.11393775730519673,-0.056978700430812046,-1.1130263426819362,-0.4464060089274033,No,True,True,False
175,15,physical-relations,,antonym,2,"If Chao moves the truck, the airplane will remain in its place.",Is the truck inside the airplane?,No,20.0,2,-1.3348803520202637,-0.3353535532951355,-0.22185400933832744,0.11105245563226779,-1.1130263426819362,-0.4464060089274033,No,True,False,True
176,15,physical-relations,,antonym,2,"If Chao moves the truck, the airplane will remain in its place.",Is the truck outside the airplane?,Yes,20.0,2,-0.9989672303199768,-0.49752846360206604,0.11405911236195942,-0.051122454674662754,-1.1130263426819362,-0.4464060089274033,No,False,True,True
177,17,physical-relations,,antonym,1,The truck rests against the bed.,Is the truck supported by the bed?,Yes,20.0,2,-0.8389357924461365,-0.5893726348876953,0.27409055023579976,-0.14296662596029203,-1.1130263426819362,-0.4464060089274033,No,False,True,True
178,17,physical-relations,,antonym,1,The truck rests against the bed.,Is the truck attached to the bed?,No,20.0,2,-1.069449543952942,-0.4448784291744232,0.04357679872899434,0.0015275797529800683,-1.1130263426819362,-0.4464060089274033,No,True,True,False
179,17,physical-relations,,antonym,2,The truck is glued to the bed.,Is the truck supported by the bed?,No,20.0,2,-0.7725878953933716,-0.6479966640472412,0.34043844728856465,-0.20159065511983792,-1.1130263426819362,-0.4464060089274033,No,True,True,False
180,17,physical-relations,,antonym,2,The truck is glued to the bed.,Is the truck attached to the bed?,Yes,20.0,2,-0.6436304450035095,-0.769033670425415,0.4693958976784267,-0.32262766149801175,-1.1130263426819362,-0.4464060089274033,Yes,True,True,True
182,17,physical-relations,,antonym,1,The truck rests against the bed.,Is the bed supported by the truck?,No,20.0,2,-0.8389357924461365,-0.5893422365188599,0.27409055023579976,-0.14293622759145658,-1.1130263426819362,-0.4464060089274033,No,True,True,False
184,17,physical-relations,,antonym,2,The truck is glued to the bed.,Is the bed supported by the truck?,Yes,20.0,2,-0.9131439328193665,-0.5386417508125305,0.19988240986256978,-0.09223574188512723,-1.1130263426819362,-0.4464060089274033,No,False,True,True
185,18,physical-relations,,antonym,1,"If Chao moves the truck, the bed will remain in its place.",Is the truck supported by the bed?,Yes,20.0,2,-1.0691331624984741,-0.4466713070869446,0.04389318018346211,-0.000265298159541294,-1.1130263426819362,-0.4464060089274033,No,False,True,True
186,18,physical-relations,,antonym,1,"If Chao moves the truck, the bed will remain in its place.",Is the truck attached to the bed?,No,20.0,2,-0.9911628365516663,-0.49163880944252014,0.12186350613026997,-0.045232800515116856,-1.1130263426819362,-0.4464060089274033,No,True,True,False
187,18,physical-relations,,antonym,2,"If Chao moves the truck, the bed will move too.",Is the truck supported by the bed?,No,20.0,2,-1.0771394968032837,-0.45067715644836426,0.03588684587865254,-0.004271147520960972,-1.1130263426819362,-0.4464060089274033,No,True,True,False
188,18,physical-relations,,antonym,2,"If Chao moves the truck, the bed will move too.",Is the truck attached to the bed?,Yes,20.0,2,-0.8466821908950806,-0.5971508026123047,0.26634415178685567,-0.1507447936849014,-1.1130263426819362,-0.4464060089274033,No,False,True,True
190,18,physical-relations,,antonym,1,"If Chao moves the truck, the bed will remain in its place.",Is the bed supported by the truck?,No,20.0,2,-0.7058746218681335,-0.7063923478126526,0.4071517208138027,-0.2599863388852493,-1.1130263426819362,-0.4464060089274033,Yes,False,True,False
192,18,physical-relations,,antonym,2,"If Chao moves the truck, the bed will move too.",Is the bed supported by the truck?,Yes,20.0,2,-0.7138150334358215,-0.7142755389213562,0.3992113092461147,-0.2678695299939529,-1.1130263426819362,-0.4464060089274033,Yes,True,True,True
193,19,physical-relations,,antonym,1,"If Chao moves the truck, the bed will move too.",Does the truck support the bed?,Yes,20.0,2,-0.846741259098053,-0.5972371697425842,0.26628508358388325,-0.15083116081518094,-1.1130263426819362,-0.4464060089274033,No,False,True,True
