property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,-2.905881643295288,-1.288998007774353,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-2.171295642852783,-2.0467803478240967,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-0.2534739673137665,-10.687397956848145,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-0.5269767642021179,-5.781144618988037,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-3.6090009212493896,-0.8632024526596069,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-0.22694534063339233,-10.374820709228516,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-0.26122498512268066,-5.12489128112793,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-0.31402167677879333,-9.999859809875488,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-0.7452924847602844,-1.7498313188552856,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-1.2966011762619019,-2.0467610359191895,Yes,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-1.514947533607483,-1.3904995918273926,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,-0.28274381160736084,-11.187397956848145,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-5.656096458435059,-0.714802622795105,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-0.14510758221149445,-8.87491512298584,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-0.3157367706298828,-11.937331199645996,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-2.5775270462036133,-1.3279829025268555,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-0.31021207571029663,-2.937368631362915,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-0.1841132491827011,-7.187341690063477,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-0.39942610263824463,-3.281075954437256,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-0.5227330923080444,-10.812383651733398,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-0.15102307498455048,-7.030805587768555,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-0.43128567934036255,-11.437409400939941,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-2.17163348197937,-1.5546259880065918,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-0.4761912226676941,-10.437409400939941,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-0.2849175035953522,-6.968706130981445,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-0.2532772719860077,-3.874769449234009,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-0.35103896260261536,-10.874841690063477,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-3.2495954036712646,-0.7459543943405151,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-7.812254428863525,-0.9882334470748901,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.5777389407157898,-9.374876976013184,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-0.333516001701355,-4.093564987182617,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-0.38807517290115356,-11.124903678894043,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.2533511221408844,-9.624841690063477,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-1.1636673212051392,-1.7889796495437622,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-0.2548205256462097,-10.312254905700684,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-5.999703884124756,-0.4530489444732666,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.42933326959609985,-11.06235122680664,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.28271424770355225,-10.18735122680664,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-6.406075954437256,-0.6444973945617676,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-0.16161847114562988,-9.499876976013184,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.1442648470401764,-12.374876976013184,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.22698119282722473,-11.124876976013184,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-3.7966177463531494,-0.9257303476333618,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-0.5267574191093445,-7.468575954437256,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.5265910029411316,-7.531064987182617,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.18268579244613647,-8.249738693237305,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-5.655996799468994,-0.8475627899169922,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-2.7339236736297607,-1.2342803478240967,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-0.19569534063339233,-4.3124098777771,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.18223901093006134,-8.312383651733398,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-0.3511912226676941,-12.249876976013184,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-3.5778050422668457,-0.9569754600524902,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,-2.7341012954711914,-0.7303906679153442,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.31804245710372925,-6.187445163726807,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.20449750125408173,-10.187368392944336,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-1.7418937683105469,-1.6171331405639648,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-4.374738693237305,-0.9999452829360962,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.47596925497055054,-11.437368392944336,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-0.29634740948677063,-3.296774387359619,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.6361931562423706,-8.999876976013184,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.3158511221408844,-8.999876976013184,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-0.3215025067329407,-5.937341690063477,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-0.31399381160736084,-10.937383651733398,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-7.437269687652588,-0.49407076835632324,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-0.4468027353286743,-4.437376499176025,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-2.6869113445281982,-1.0545302629470825,No,False
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-2.343357801437378,-2.343637704849243,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.22716744244098663,-11.31235122680664,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.22694534063339233,-12.312254905700684,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-0.7133472561836243,-4.40594482421875,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.1283511221408844,-9.874704360961914,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-0.5539377331733704,-3.796583652496338,Yes,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-0.6477757692337036,-2.265533447265625,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-0.37831538915634155,-3.99991512298584,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-0.31806161999702454,-6.374904155731201,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.2554261386394501,-8.999859809875488,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-0.2535247206687927,-8.499903678894043,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.4309347867965698,-9.312254905700684,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-1.592970371246338,-1.4686375856399536,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-0.16932517290115356,-5.78111457824707,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.38823530077934265,-11.124876976013184,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-0.4820711016654968,-6.093564987182617,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.3160000741481781,-8.937409400939941,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-1.6481528282165527,-1.2733699083328247,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.3509310185909271,-10.062331199645996,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-1.6087183952331543,-1.7342803478240967,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.5229681730270386,-11.749841690063477,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.6982370615005493,-2.4529829025268555,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.2533847391605377,-11.374841690063477,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.3898574709892273,-7.187269687652588,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-3.7339510917663574,-0.6092678308486938,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-0.5461310744285583,-4.437368869781494,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-7.499754428863525,-1.3202416896820068,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.34921500086784363,-11.187309265136719,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-1.6168748140335083,-1.3670650720596313,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-6.468596458435059,-0.35543179512023926,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-7.843526363372803,-0.8280657529830933,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.38823530077934265,-11.562309265136719,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.4057305157184601,-6.34361457824707,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.4313274025917053,-8.687383651733398,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-6.718553066253662,-0.9804040193557739,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-4.937184810638428,-1.06242036819458,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.10155868530273438,-9.87476921081543,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-0.4031996726989746,-7.030962944030762,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.6509379744529724,-4.2809038162231445,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.23076985776424408,-6.343605995178223,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.31995266675949097,-6.562429904937744,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-7.999738693237305,-1.1405619382858276,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-1.0304200649261475,-3.031052827835083,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.14518623054027557,-11.749903678894043,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-0.16622835397720337,-6.281130313873291,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.34893858432769775,-10.437309265136719,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.41163361072540283,-3.1561145782470703,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.2277987152338028,-9.874664306640625,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-4.906012058258057,-1.1483880281448364,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.22701503336429596,-8.24989128112793,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.28264907002449036,-11.374738693237305,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-3.124511957168579,-0.753831148147583,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-0.6908511519432068,-2.43741512298584,Yes,False
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.28264907002449036,-11.43735122680664,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-4.405470371246338,-1.1561057567596436,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-0.8001620173454285,-1.9217915534973145,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-1.2418104410171509,-1.4920978546142578,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-1.4521992206573486,-1.4529308080673218,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.2828971743583679,-9.624859809875488,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.12106432020664215,-5.249851226806641,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-3.3122386932373047,-1.1796132326126099,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.39021405577659607,-9.187429428100586,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-0.20330889523029327,-9.18735122680664,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-0.09051577746868134,-9.6249418258667,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-0.5851393342018127,-1.5858391523361206,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-0.9056036472320557,-2.0311057567596436,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-0.4310908615589142,-10.374841690063477,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-4.343480587005615,-0.7225958108901978,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.6941331624984741,-8.062254905700684,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.28274381160736084,-10.749841690063477,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-0.18203145265579224,-9.124876976013184,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-0.3137418031692505,-9.249820709228516,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-6.281026363372803,-1.2264796495437622,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-8.687254905700684,-0.5272759199142456,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-0.32365933060646057,-4.812331199645996,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-0.3159739673137665,-7.124820709228516,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-0.569788932800293,-2.0779426097869873,Yes,False
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-2.7652390003204346,-1.1405727863311768,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,-0.20186631381511688,-2.9530694484710693,Yes,False
can be long,a boat,'',Can a boat be long?,Yes,random,-0.14505432546138763,-9.312309265136719,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-0.1637137532234192,-6.593630313873291,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-2.093463182449341,-1.46869695186615,No,True
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.3883524537086487,-9.374934196472168,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-3.7967090606689453,-0.9257484674453735,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.18121251463890076,-10.12492561340332,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-4.593575954437256,-1.7187060117721558,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-0.6167860627174377,-3.3592915534973145,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-0.4466329514980316,-4.187404155731201,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-0.2829648554325104,-11.437445640563965,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-2.7964766025543213,-1.046805739402771,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-0.11385758966207504,-9.937368392944336,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-7.406064987182617,-1.40619695186615,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-0.2829494774341583,-10.74989128112793,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-7.437368869781494,-0.7030817270278931,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.1441313773393631,-9.812420845031738,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-4.093630313873291,-1.3358938694000244,No,True
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-2.0779049396514893,-1.1952459812164307,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-0.16080611944198608,-11.312397956848145,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-5.781064987182617,-1.156215786933899,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-3.2967286109924316,-0.8046451807022095,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-0.11441414803266525,-9.999903678894043,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-6.593630313873291,-0.7655912637710571,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-0.19110910594463348,-3.56242036819458,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-0.5698784589767456,-2.078033447265625,Yes,False
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-0.3142615854740143,-9.062451362609863,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-4.718586444854736,-0.7148096561431885,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-0.16084448993206024,-11.124876976013184,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-0.22625474631786346,-9.124903678894043,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-3.671686887741089,-2.046833038330078,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.2534739673137665,-10.437397956848145,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-1.1402390003204346,-2.015507221221924,Yes,False
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-0.1850893348455429,-6.312425136566162,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.14424769580364227,-10.187383651733398,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.2535247206687927,-9.74989128112793,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.22721105813980103,-10.24989128112793,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-7.468630313873291,-1.2265300750732422,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.16167613863945007,-10.124876976013184,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-0.12852473556995392,-10.062397956848145,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-0.6520915627479553,-1.898377776145935,Yes,False
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-0.1997309774160385,-4.06239128112793,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.42913880944252014,-10.999876976013184,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.42928609251976013,-9.437383651733398,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-4.687269687652588,-1.0702720880508423,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-0.3160478472709656,-7.9374098777771,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-0.22808071970939636,-11.812368392944336,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-0.3878038227558136,-10.93722152709961,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-0.2571810185909271,-6.249841690063477,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-5.937283515930176,-1.0702606439590454,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-7.718462944030762,-0.8358654975891113,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-0.32557517290115356,-4.937341690063477,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-1.2336760759353638,-5.84361457824707,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-0.18118487298488617,-8.437383651733398,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-2.905996799468994,-0.9061859846115112,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-1.1946403980255127,-2.0623767375946045,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-0.5774683952331543,-7.280980587005615,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.2277033030986786,-10.562309265136719,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-5.906012058258057,-0.5350995063781738,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-1.0621429681777954,-1.937437891960144,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.2828773856163025,-11.312368392944336,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-1.5227547883987427,-1.398285150527954,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,-0.8864854574203491,-1.0155843496322632,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-0.2829156219959259,-6.781150817871094,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-0.9801960587501526,-2.6093013286590576,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-0.4372219145298004,-3.187433958053589,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-0.7457988858222961,-1.999937891960144,Yes,False
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-0.4761672914028168,-11.624841690063477,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-0.5656934976577759,-2.3123416900634766,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.20386722683906555,-11.62491512298584,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-0.22899889945983887,-3.4842536449432373,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-0.11441414803266525,-9.062368392944336,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-6.562119960784912,-0.636601448059082,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-0.22694534063339233,-11.249796867370605,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-0.3239544928073883,-4.812445163726807,Yes,False
