Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
50.0,13.0,social-properties,13.0,antonym,1.0,Chao thinks having neighbors of a different religion is pleasant.,Is Chao bigoted?,No,-7.90612268447876,-0.0014278893359005451,-10.213422775268555,-9.025922775268555,2.307300090789795,9.024494885932654,No,True
51.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao tolerant?,No,-7.374619960784912,-0.002467160113155842,-10.213422775268555,-9.025922775268555,2.8388028144836426,9.023455615155399,No,True
52.0,13.0,social-properties,13.0,antonym,2.0,Chao thinks having neighbors of a different religion is unpleasant.,Is Chao bigoted?,Yes,-0.016497498378157616,-5.93745756149292,-10.213422775268555,-9.025922775268555,10.196925276890397,3.0884652137756348,Yes,True
53.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao tolerant?,Yes,-0.039051447063684464,-5.531137466430664,-10.213422775268555,-9.025922775268555,10.17437132820487,3.4947853088378906,Yes,True
54.0,14.0,social-properties,14.0,antonym,1.0,Chao thinks having neighbors of a different culture is pleasant.,Is Chao bigoted?,No,-8.24989128112793,-0.001310825697146356,-10.213422775268555,-9.025922775268555,1.963531494140625,9.024611949571408,No,True
55.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao tolerant?,No,-6.905858039855957,-0.002894286997616291,-10.213422775268555,-9.025922775268555,3.3075647354125977,9.023028488270938,No,True
56.0,14.0,social-properties,14.0,antonym,2.0,Chao thinks having neighbors of a different culture is unpleasant.,Is Chao bigoted?,Yes,-0.023705249652266502,-5.624964714050293,-10.213422775268555,-9.025922775268555,10.189717525616288,3.4009580612182617,Yes,True
57.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao boastful?,Yes,-0.035987865179777145,-4.468693733215332,-10.213422775268555,-9.025922775268555,10.177434910088778,4.557229042053223,Yes,True
58.0,15.0,social-properties,15.0,antonym,1.0,Chao talks a lot about past accomplishments.,Is Chao humble?,No,-7.593630313873291,-0.001707554212771356,-10.213422775268555,-9.025922775268555,2.6197924613952637,9.024215221055783,No,True
59.0,15.0,social-properties,15.0,antonym,2.0,Chao talks little about past accomplishments.,Is Chao boastful?,No,-6.843526363372803,-0.002166987396776676,-10.213422775268555,-9.025922775268555,3.369896411895752,9.023755787871778,No,True
60.0,15.0,social-properties,15.0,antonym,2.0,Chao talks little about past accomplishments.,Is Chao humble?,Yes,-0.026905300095677376,-5.593713760375977,-10.213422775268555,-9.025922775268555,10.186517475172877,3.432209014892578,Yes,True
61.0,16.0,social-properties,16.0,negation,1.0,Chao talks about past accomplishments.,Is Chao boastful?,Yes,-0.24597086012363434,-2.2968356609344482,-10.213422775268555,-9.025922775268555,9.96745191514492,6.7290871143341064,Yes,True
62.0,16.0,social-properties,16.0,negation,1.0,Chao talks about past accomplishments.,Is Chao humble?,No,-7.0623979568481445,-0.0020726921502500772,-10.213422775268555,-9.025922775268555,3.15102481842041,9.023850083118305,No,True
63.0,16.0,social-properties,16.0,negation,2.0,Chao doesn't talk about past accomplishments.,Is Chao boastful?,No,-6.468540191650391,-0.0025470275431871414,-10.213422775268555,-9.025922775268555,3.744882583618164,9.023375747725368,No,True
64.0,16.0,social-properties,16.0,negation,2.0,Chao doesn't talk about past accomplishments.,Is Chao humble?,Yes,-0.015039090998470783,-5.531193733215332,-10.213422775268555,-9.025922775268555,10.198383684270084,3.4947290420532227,Yes,True
65.0,17.0,social-properties,17.0,antonym,1.0,Chao brags about about past accomplishments.,Is Chao boastful?,Yes,-0.013905305415391922,-6.249929904937744,-10.213422775268555,-9.025922775268555,10.199517469853163,2.7759928703308105,Yes,True
66.0,17.0,social-properties,17.0,antonym,1.0,Chao brags about about past accomplishments.,Is Chao humble?,No,-8.49989128112793,-0.0013707877369597554,-10.213422775268555,-9.025922775268555,1.713531494140625,9.024551987531595,No,True
67.0,17.0,social-properties,17.0,antonym,2.0,Chao downplays about past accomplishments.,Is Chao boastful?,No,-7.37489128112793,-0.0013684036675840616,-10.213422775268555,-9.025922775268555,2.838531494140625,9.02455437160097,No,True
68.0,17.0,social-properties,17.0,antonym,2.0,Chao downplays about past accomplishments.,Is Chao humble?,Yes,-0.07219886779785156,-5.031223297119141,-10.213422775268555,-9.025922775268555,10.141223907470703,3.994699478149414,Yes,True
69.0,18.0,social-properties,18.0,other,1.0,Ali spent the whole conversation talking about his successes.,Is Ali boastful?,Yes,-0.010783675126731396,-6.593723297119141,-10.213422775268555,-9.025922775268555,10.202639100141823,2.432199478149414,Yes,True
70.0,18.0,social-properties,18.0,other,1.0,Ali spent the whole conversation talking about his successes.,Is Ali humble?,No,-8.312420845031738,-0.0010703803272917867,-10.213422775268555,-9.025922775268555,1.9010019302368164,9.024852394941263,No,True
71.0,18.0,social-properties,18.0,other,2.0,Ali spent the whole conversation talking about his friend's successes.,Is Ali boastful?,No,-0.02307475358247757,-5.062459945678711,-10.213422775268555,-9.025922775268555,10.190348021686077,3.9634628295898438,Yes,False
72.0,18.0,social-properties,18.0,other,2.0,Ali spent the whole conversation talking about his friend's successes.,Is Ali humble?,Yes,-7.968667984008789,-0.0012534857960417867,-10.213422775268555,-9.025922775268555,2.2447547912597656,9.024669289472513,No,False
73.0,19.0,social-properties,19.0,other,1.0,Maria spent the whole conversation talking about her successes.,Is Maria boastful?,Yes,-0.012670401483774185,-6.343715667724609,-10.213422775268555,-9.025922775268555,10.20075237378478,2.6822071075439453,Yes,True
74.0,19.0,social-properties,19.0,other,1.0,Maria spent the whole conversation talking about her successes.,Is Maria humble?,No,-8.187397956848145,-0.0011571646900847554,-10.213422775268555,-9.025922775268555,2.02602481842041,9.02476561057847,No,True
75.0,19.0,social-properties,19.0,other,2.0,Maria spent the whole conversation talking about her friend's successes.,Is Maria boastful?,No,-0.027705200016498566,-4.843700408935547,-10.213422775268555,-9.025922775268555,10.185717575252056,4.182222366333008,Yes,False
76.0,19.0,social-properties,19.0,other,2.0,Maria spent the whole conversation talking about her friend's successes.,Is Maria humble?,Yes,-7.59365701675415,-0.0016835929127410054,-10.213422775268555,-9.025922775268555,2.6197657585144043,9.024239182355814,No,False
77.0,20.0,social-properties,20.0,other,1.0,Chao spent the whole conversation talking about their successes.,Is Chao boastful?,Yes,-0.033341534435749054,-5.406206130981445,-10.213422775268555,-9.025922775268555,10.180081240832806,3.6197166442871094,Yes,True
78.0,20.0,social-properties,20.0,other,1.0,Chao spent the whole conversation talking about their successes.,Is Chao humble?,No,-7.687384128570557,-0.0019329788628965616,-10.213422775268555,-9.025922775268555,2.526038646697998,9.023989796405658,No,True
79.0,20.0,social-properties,20.0,other,2.0,Chao spent the whole conversation talking about their friend's successes.,Is Chao boastful?,No,-0.07111896574497223,-4.531172752380371,-10.213422775268555,-9.025922775268555,10.142303809523582,4.494750022888184,Yes,False
80.0,20.0,social-properties,20.0,other,2.0,Chao spent the whole conversation talking about their friend's successes.,Is Chao humble?,Yes,-7.687384128570557,-0.0024032595101743937,-10.213422775268555,-9.025922775268555,2.526038646697998,9.02351951575838,No,False
81.0,21.0,social-properties,21.0,antonym,1.0,Chao usually makes decisions.,Is Chao dominant?,Yes,-0.022705979645252228,-5.281086444854736,-10.213422775268555,-9.025922775268555,10.190716795623302,3.7448363304138184,Yes,True
82.0,21.0,social-properties,21.0,antonym,1.0,Chao usually makes decisions.,Is Chao submissive?,No,-7.562438011169434,-0.0015822650166228414,-10.213422775268555,-9.025922775268555,2.650984764099121,9.024340510251932,No,True
83.0,21.0,social-properties,21.0,antonym,2.0,Chao usually obeys decisions.,Is Chao dominant?,No,-3.452784299850464,-0.03920662775635719,-10.213422775268555,-9.025922775268555,6.760638475418091,8.986716147512197,No,True
84.0,21.0,social-properties,21.0,antonym,2.0,Chao usually obeys decisions.,Is Chao submissive?,Yes,-0.05429567024111748,-4.031186103820801,-10.213422775268555,-9.025922775268555,10.159127105027437,4.994736671447754,Yes,True
85.0,22.0,social-properties,22.0,antonym,1.0,Chao often tells others what to do.,Is Chao dominant?,Yes,-0.043034523725509644,-4.499820709228516,-10.213422775268555,-9.025922775268555,10.170388251543045,4.526102066040039,Yes,True
86.0,22.0,social-properties,22.0,antonym,1.0,Chao often tells others what to do.,Is Chao submissive?,No,-8.749841690063477,-0.0009987358935177326,-10.213422775268555,-9.025922775268555,1.4635810852050781,9.024924039375037,No,True
87.0,22.0,social-properties,22.0,antonym,2.0,Chao rarely tells others what to do.,Is Chao dominant?,No,-5.468103408813477,-0.009694714099168777,-10.213422775268555,-9.025922775268555,4.745319366455078,9.016228061169386,No,True
88.0,22.0,social-properties,22.0,antonym,2.0,Chao rarely tells others what to do.,Is Chao submissive?,Yes,-0.3690016269683838,-1.8046331405639648,-10.213422775268555,-9.025922775268555,9.844421148300171,7.22128963470459,Yes,True
89.0,23.0,social-properties,23.0,antonym,1.0,Chao often gives instructions.,Is Chao dominant?,Yes,-0.04323695972561836,-3.9529309272766113,-10.213422775268555,-9.025922775268555,10.170185815542936,5.072991847991943,Yes,True
90.0,23.0,social-properties,23.0,antonym,1.0,Chao often gives instructions.,Is Chao submissive?,No,-8.187397956848145,-0.0015310050221160054,-10.213422775268555,-9.025922775268555,2.02602481842041,9.024391770246439,No,True
91.0,23.0,social-properties,23.0,antonym,2.0,Chao often follows instructions.,Is Chao dominant?,No,-5.374738693237305,-0.008068920113146305,-10.213422775268555,-9.025922775268555,4.83868408203125,9.017853855155408,No,True
92.0,23.0,social-properties,23.0,antonym,2.0,Chao often follows instructions.,Is Chao submissive?,Yes,-0.16099657118320465,-2.765575885772705,-10.213422775268555,-9.025922775268555,10.05242620408535,6.26034688949585,Yes,True
93.0,24.0,social-properties,24.0,other,1.0,"Chao has a large family. Each weekend, Chao decides what the family should do for fun.",Is Chao dominant?,Yes,-0.05901210382580757,-3.2811057567596436,-10.213422775268555,-9.025922775268555,10.154410671442747,5.744817018508911,Yes,True
94.0,24.0,social-properties,24.0,other,1.0,"Chao has a large family. Each weekend, Chao decides what the family should do for fun.",Is Chao submissive?,No,-8.562429428100586,-0.0010787249775603414,-10.213422775268555,-9.025922775268555,1.6509933471679688,9.024844050290994,No,True
95.0,24.0,social-properties,24.0,other,2.0,"Chao has a large family. Each weekend, Chao's partner decides what the family should do for fun.",Is Chao dominant?,No,-6.999769687652588,-0.0021914257667958736,-10.213422775268555,-9.025922775268555,3.213653087615967,9.023731349501759,No,True
96.0,24.0,social-properties,24.0,other,2.0,"Chao has a large family. Each weekend, Chao's partner decides what the family should do for fun.",Is Chao submissive?,Yes,-1.99980890750885,-0.4355069398880005,-10.213422775268555,-9.025922775268555,8.213613867759705,8.590415835380554,No,False
97.0,25.0,social-properties,25.0,other,1.0,"Chao went backpacking with a friend. Every day, Chao decided where they should camp.",Is Chao dominant?,Yes,-0.02931799925863743,-4.031162738800049,-10.213422775268555,-9.025922775268555,10.184104776009917,4.994760036468506,Yes,True
98.0,25.0,social-properties,25.0,other,1.0,"Chao went backpacking with a friend. Every day, Chao decided where they should camp.",Is Chao submissive?,No,-6.062341690063477,-0.004275322426110506,-10.213422775268555,-9.025922775268555,4.151081085205078,9.021647452842444,No,True
99.0,25.0,social-properties,25.0,other,2.0,"Chao went backpacking with a friend. Every day, Chao's friend decided where they should camp.",Is Chao dominant?,No,-6.937119960784912,-0.003022198099642992,-10.213422775268555,-9.025922775268555,3.2763028144836426,9.022900577168912,No,True
100.0,25.0,social-properties,25.0,other,2.0,"Chao went backpacking with a friend. Every day, Chao's friend decided where they should camp.",Is Chao submissive?,Yes,-1.0545201301574707,-0.4882364273071289,-10.213422775268555,-9.025922775268555,9.158902645111084,8.537686347961426,Yes,True
101.0,26.0,social-properties,26.0,antonym,1.0,Chao is quick to engage in social interactions.,Is Chao extroverted?,Yes,-0.0607764795422554,-4.374783515930176,-10.213422775268555,-9.025922775268555,10.1526462957263,4.651139259338379,Yes,True
102.0,26.0,social-properties,26.0,antonym,1.0,Chao is quick to engage in social interactions.,Is Chao introverted?,No,-7.374820709228516,-0.002627492882311344,-10.213422775268555,-9.025922775268555,2.838602066040039,9.023295282386243,No,True
103.0,26.0,social-properties,26.0,antonym,2.0,Chao is hesitant to engage in social interactions.,Is Chao extroverted?,No,-7.218358039855957,-0.002970580942928791,-10.213422775268555,-9.025922775268555,2.9950647354125977,9.022952194325626,No,True
104.0,26.0,social-properties,26.0,antonym,2.0,Chao is hesitant to engage in social interactions.,Is Chao introverted?,Yes,-0.022042157128453255,-5.343726634979248,-10.213422775268555,-9.025922775268555,10.191380618140101,3.6821961402893066,Yes,True
105.0,27.0,social-properties,27.0,antonym,1.0,Chao enjoys spending time with other people.,Is Chao extroverted?,Yes,-0.07385749369859695,-4.28111457824707,-10.213422775268555,-9.025922775268555,10.139565281569958,4.744808197021484,Yes,True
106.0,27.0,social-properties,27.0,antonym,1.0,Chao enjoys spending time with other people.,Is Chao introverted?,No,-6.843637466430664,-0.004368544090539217,-10.213422775268555,-9.025922775268555,3.3697853088378906,9.021554231178015,No,True
107.0,27.0,social-properties,27.0,antonym,2.0,Chao enjoys spending time alone.,Is Chao extroverted?,No,-6.656040191650391,-0.003915668930858374,-10.213422775268555,-9.025922775268555,3.557382583618164,9.022007106337696,No,True
108.0,27.0,social-properties,27.0,antonym,2.0,Chao enjoys spending time alone.,Is Chao introverted?,Yes,-0.16888046264648438,-3.2343525886535645,-10.213422775268555,-9.025922775268555,10.04454231262207,5.79157018661499,Yes,True
109.0,28.0,social-properties,28.0,antonym,1.0,Chao enjoys large gatherings.,Is Chao extroverted?,Yes,-0.04797668009996414,-4.34361457824707,-10.213422775268555,-9.025922775268555,10.16544609516859,4.682308197021484,Yes,True
110.0,28.0,social-properties,28.0,antonym,1.0,Chao enjoys large gatherings.,Is Chao introverted?,No,-7.062368869781494,-0.004548192489892244,-10.213422775268555,-9.025922775268555,3.1510539054870605,9.021374582778662,No,True
111.0,28.0,social-properties,28.0,antonym,2.0,Chao enjoys intimate gatherings.,Is Chao extroverted?,No,-1.4918546676635742,-0.429579496383667,-10.213422775268555,-9.025922775268555,8.72156810760498,8.596343278884888,Yes,False
112.0,28.0,social-properties,28.0,antonym,2.0,Chao enjoys intimate gatherings.,Is Chao introverted?,Yes,-5.062368869781494,-0.02364969253540039,-10.213422775268555,-9.025922775268555,5.1510539054870605,9.002273082733154,No,False
113.0,29.0,social-properties,29.0,antonym,1.0,Chao is hesitant to share their opinion.,Is Chao shy?,Yes,-0.6092609167098999,-2.624957323074341,-10.213422775268555,-9.025922775268555,9.604161858558655,6.400965452194214,Yes,True
114.0,29.0,social-properties,29.0,antonym,1.0,Chao is hesitant to share their opinion.,Is Chao confident?,No,-6.093575954437256,-0.003710866905748844,-10.213422775268555,-9.025922775268555,4.119846820831299,9.022211908362806,No,True
115.0,29.0,social-properties,29.0,antonym,2.0,Chao is quick to share their opinion.,Is Chao shy?,No,-8.749841690063477,-0.000992298824712634,-10.213422775268555,-9.025922775268555,1.4635810852050781,9.024930476443842,No,True
116.0,29.0,social-properties,29.0,antonym,2.0,Chao is quick to share their opinion.,Is Chao confident?,Yes,-0.009508421644568443,-6.468630313873291,-10.213422775268555,-9.025922775268555,10.203914353623986,2.5572924613952637,Yes,True
117.0,30.0,social-properties,30.0,antonym,1.0,Chao is hesitant to meet new people.,Is Chao shy?,Yes,-0.0438314750790596,-3.984333038330078,-10.213422775268555,-9.025922775268555,10.169591300189495,5.041589736938477,Yes,True
118.0,30.0,social-properties,30.0,antonym,1.0,Chao is hesitant to meet new people.,Is Chao confident?,No,-7.312269687652588,-0.0018448844784870744,-10.213422775268555,-9.025922775268555,2.901153087615967,9.024077890790068,No,True
119.0,30.0,social-properties,30.0,antonym,2.0,Chao is quick to meet new people.,Is Chao shy?,No,-8.999820709228516,-0.001292468048632145,-10.213422775268555,-9.025922775268555,1.213602066040039,9.024630307219923,No,True
120.0,30.0,social-properties,30.0,antonym,2.0,Chao is quick to meet new people.,Is Chao confident?,Yes,-0.019491713494062424,-6.468637466430664,-10.213422775268555,-9.025922775268555,10.193931061774492,2.5572853088378906,Yes,True
