property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,20.0,3,-2.4350242614746094,-7.996822357177734,1.3549588115797158,-2.369179839037714,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,20.0,0,-3.517519235610962,-6.700029373168945,0.27281203259314823,-1.0441771497329073,-3.79033126820411,-5.655852223436038,Yes,False,True,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,20.0,1,-4.529380798339844,-6.279964923858643,-0.7377569984467258,-0.6097572951799348,-3.791623799893118,-5.670207628678708,Yes,False,False,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,20.0,0,-6.340669631958008,-6.029881954193115,-2.5503383637538977,-0.37402973075707724,-3.79033126820411,-5.655852223436038,No,True,False,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,20.0,3,-3.920569658279419,-7.842684268951416,-0.1305865852250938,-2.2150417508113955,-3.789983073054325,-5.6276425181400205,Yes,False,True,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,20.0,3,-3.482476234436035,-5.499029636383057,0.30750683861829,0.12861288175696384,-3.789983073054325,-5.6276425181400205,Yes,False,True,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,20.0,2,-3.9798262119293213,-4.841196060180664,-0.20414285329835735,0.7759081128097716,-3.775683358630964,-5.617104172990436,Yes,False,False,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,20.0,2,-3.4176011085510254,-5.089796543121338,0.35808225007993855,0.5273076298690977,-3.775683358630964,-5.617104172990436,Yes,False,False,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,20.0,2,-5.186588764190674,-4.3748087882995605,-1.41090540555971,1.242295384690875,-3.775683358630964,-5.617104172990436,No,True,False,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,20.0,3,-5.530517578125,-5.593332767486572,-1.7405345050706749,0.03430975065344821,-3.789983073054325,-5.6276425181400205,Yes,False,False,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,20.0,3,-4.061173915863037,-6.999143600463867,-0.271190842808712,-1.3715010823238467,-3.789983073054325,-5.6276425181400205,Yes,False,True,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,20.0,4,-1.102338433265686,-5.926452159881592,2.705305983622869,-0.2804746905253044,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,20.0,1,-2.101649522781372,-4.523403167724609,1.6899742771117459,1.1468044609540984,-3.791623799893118,-5.670207628678708,Yes,True,True,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,20.0,0,-4.092381954193115,-6.03036642074585,-0.3020506859890051,-0.3745141973098116,-3.79033126820411,-5.655852223436038,Yes,False,True,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,20.0,1,-2.227966070175171,-5.961822032928467,1.563657729717947,-0.29161440424975904,-3.791623799893118,-5.670207628678708,Yes,True,True,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,20.0,2,-2.679893970489502,-5.994429588317871,1.095789388141462,-0.37732541532743546,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,20.0,2,-1.5096032619476318,-6.119429588317871,2.266080096683332,-0.5023254153274355,-3.775683358630964,-5.617104172990436,Yes,False,True,False
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-3.294853925704956,-4.716993808746338,0.4951291473493691,0.9106487093936826,-3.789983073054325,-5.6276425181400205,Yes,False,False,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-4.966880798339844,-7.280309677124023,-1.1592363814512887,-1.634332207767736,-3.807644416888555,-5.645977469356287,Yes,False,True,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-2.5553531646728516,-4.992853164672852,1.2362706352202664,0.6773544640058562,-3.791623799893118,-5.670207628678708,Yes,True,True,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-2.8981552124023438,-5.713003158569336,0.8918278606519814,-0.08536064042931546,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-4.029964923858643,-5.341631889343262,-0.23834112396552465,0.32857573933544604,-3.791623799893118,-5.670207628678708,Yes,False,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-3.0922937393188477,-5.530249118804932,0.6833896193121163,0.08685505418550399,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-2.3044052124023438,-5.990243911743164,1.5032392044862113,-0.34426644238687665,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-2.8556907176971436,-4.3568501472473145,0.9519536991914115,1.289127322108973,-3.807644416888555,-5.645977469356287,Yes,False,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-3.232591152191162,-5.935997486114502,0.557391920863163,-0.3083549679744815,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-3.002105712890625,-3.309691905975342,0.7882255553134851,2.346160317460696,-3.79033126820411,-5.655852223436038,Yes,False,False,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-3.5904715061187744,-7.528696060180664,0.20115229377434352,-1.8584884315019563,-3.791623799893118,-5.670207628678708,Yes,True,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-1.628156065940857,-6.184117794036865,2.162175202263253,-0.5282655706008272,-3.79033126820411,-5.655852223436038,Yes,True,True,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-6.28036642074585,-5.467970371246338,-2.4887426208527317,0.20223725743236987,-3.791623799893118,-5.670207628678708,No,True,False,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-2.6211681365966797,-6.6197662353515625,1.1688149364576454,-0.992123717211542,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-4.436088562011719,-7.873967170715332,-0.6604052033807548,-2.2568629977248964,-3.775683358630964,-5.617104172990436,Yes,False,True,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-1.7720825672149658,-5.708685874938965,2.035561849673589,-0.06270840558267743,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-3.189605712890625,-6.798336505889893,0.5860776457403389,-1.181232332899457,-3.775683358630964,-5.617104172990436,Yes,False,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-5.5307464599609375,-4.781086444854736,-1.7231020430723825,0.8648910245015511,-3.807644416888555,-5.645977469356287,No,True,False,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-3.4973649978637695,-7.185688018798828,0.2942588020293484,-1.5154803901201204,-3.791623799893118,-5.670207628678708,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-6.124244213104248,-4.624783515930176,-2.348560854473284,0.9923206570602598,-3.775683358630964,-5.617104172990436,No,True,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-7.5613298416137695,-8.686980247497559,-3.7713467685594444,-3.059337729357538,-3.789983073054325,-5.6276425181400205,Yes,False,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-2.4750638008117676,-5.646185874938965,1.3149192722425576,-0.018543356798944366,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-2.8871893882751465,-5.935173988342285,0.9044344116179714,-0.2649663596635774,-3.791623799893118,-5.670207628678708,Yes,False,True,False
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-2.4806907176971436,-5.853147506713867,1.3269536991914115,-0.20717003735757977,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-2.0278677940368652,-5.900503158569336,1.76211527901746,-0.27286064042931546,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-4.592381954193115,-4.280309677124023,-0.8007581542999973,1.3898979515546843,-3.791623799893118,-5.670207628678708,No,True,False,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-1.9458659887313843,-4.930353164672852,1.8617784281571708,0.7156243046834359,-3.807644416888555,-5.645977469356287,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-5.561832904815674,-3.6089766025543213,-1.78614954618471,2.0081275704361143,-3.775683358630964,-5.617104172990436,No,True,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-2.627518892288208,-6.834292888641357,1.16410490760491,-1.1640852599626497,-3.791623799893118,-5.670207628678708,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-2.4761533737182617,-5.519123077392578,1.3154704261748562,0.15108455128612963,-3.791623799893118,-5.670207628678708,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-3.178332567214966,-5.240243911743164,0.6293118496735892,0.40573355761312335,-3.807644416888555,-5.645977469356287,Yes,False,True,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-2.1392781734466553,-7.404600143432617,1.6507048996076699,-1.7769576252925967,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-2.387948513031006,-7.778995513916016,1.387734845599958,-2.16189134092558,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-2.283355712890625,-5.955019474029541,1.492327645740339,-0.3379153010391054,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-3.088350534439087,-5.774322032928467,0.7192938824494681,-0.12834456357217938,-3.807644416888555,-5.645977469356287,Yes,False,True,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-4.905184268951416,-7.780470371246338,-1.097539852062861,-2.1344929018900505,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-2.3427491188049316,-7.405419826507568,1.4475821493991785,-1.7495676030715304,-3.79033126820411,-5.655852223436038,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-1.7774182558059692,-6.276176929473877,2.0142055440871487,-0.6059693007951692,-3.791623799893118,-5.670207628678708,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-5.967919826507568,-5.968381404876709,-2.1762960266144504,-0.29817377619800123,-3.791623799893118,-5.670207628678708,Yes,False,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-4.8113298416137695,-6.811980724334717,-1.0213467685594444,-1.1843382061946963,-3.789983073054325,-5.6276425181400205,Yes,False,True,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-3.768345832824707,-4.328205108642578,0.021985435379403118,1.3276471147934599,-3.79033126820411,-5.655852223436038,Yes,False,False,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-3.972058057785034,-5.92418909072876,-0.19637469915407024,-0.30708491773832414,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-2.0575826168060303,-6.430784702301025,1.7327486513980799,-0.7749324788649874,-3.79033126820411,-5.655852223436038,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-2.036966323852539,-6.767519474029541,1.753016749201786,-1.1398769558895205,-3.789983073054325,-5.6276425181400205,Yes,False,True,False
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-2.9620347023010254,-4.956623077392578,0.8456097145875296,0.6893543919637093,-3.807644416888555,-5.645977469356287,Yes,False,True,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-3.315808057785034,-6.456623077392578,0.45987530084592976,-0.8395189044021425,-3.775683358630964,-5.617104172990436,Yes,False,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-3.1356301307678223,-5.276176929473877,0.6547011374362879,0.37967529396216104,-3.79033126820411,-5.655852223436038,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-2.9642715454101562,-6.027296543121338,0.8273522544829617,-0.35708891444263013,-3.791623799893118,-5.670207628678708,Yes,False,True,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-4.777535915374756,-6.529260158538818,-0.9875528423204307,-0.9016176403987979,-3.789983073054325,-5.6276425181400205,Yes,False,False,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-2.483069658279419,-7.092919826507568,1.292613700351545,-1.4758156535171327,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-2.550743818283081,-5.040647506713867,1.2249395403478829,0.5764566662765684,-3.775683358630964,-5.617104172990436,Yes,False,True,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-2.918935775756836,-7.653169631958008,0.8887086411317191,-2.0071921626017204,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-2.3824033737182617,-5.992393970489502,1.4252410431702933,-0.34641650113321454,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-4.686088562011719,-6.0617899894714355,-0.8944647621186008,-0.3915823607927278,-3.791623799893118,-5.670207628678708,Yes,False,False,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-2.545199155807495,-6.091760158538818,1.24478391724683,-0.4641176403987979,-3.789983073054325,-5.6276425181400205,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-4.652042388916016,-4.778995513916016,-0.8617111207119055,0.8768567095200224,-3.79033126820411,-5.655852223436038,Yes,False,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-2.8840134143829346,-4.083040237426758,0.9236310025056205,1.5629372319295296,-3.807644416888555,-5.645977469356287,Yes,False,False,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-4.185997486114502,-9.686980247497559,-0.3956662179103918,-4.031128024061521,-3.79033126820411,-5.655852223436038,Yes,True,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-4.592970371246338,-5.905561923980713,-0.80134657135322,-0.23535429530200513,-3.791623799893118,-5.670207628678708,Yes,False,False,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-2.6226742267608643,-9.498400688171387,1.1530091318700997,-3.881296515180951,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-2.9334216117858887,-6.370659351348877,0.8422617468450753,-0.7535551783584413,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-3.483292579650879,-5.999664783477783,0.29239077898008503,-0.3825606104873476,-3.775683358630964,-5.617104172990436,Yes,False,True,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-3.138110399246216,-9.685900688171387,0.6375729593847481,-4.068796515180951,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-4.964542388916016,-7.841760158538818,-1.1568979720274606,-2.195782689182531,-3.807644416888555,-5.645977469356287,Yes,False,True,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-3.7642781734466553,-8.186980247497559,0.026053094757454875,-2.5311280240615206,-3.79033126820411,-5.655852223436038,Yes,True,True,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-5.8402605056762695,-3.451284646987915,-2.0499292374721594,2.204567576448123,-3.79033126820411,-5.655852223436038,No,True,False,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-5.374244213104248,-9.499664306640625,-1.5826204132111301,-3.8294566779619172,-3.791623799893118,-5.670207628678708,Yes,False,True,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-3.577713966369629,-9.437309265136719,0.19796939226133503,-3.820205092146283,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-3.88909912109375,-5.154600143432617,-0.09911604803942486,0.4730423747074033,-3.789983073054325,-5.6276425181400205,Yes,False,False,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-2.921031951904297,-9.124664306640625,0.8689511211500283,-3.4970217885006045,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-4.717293739318848,-4.968179702758789,-0.9269624711147375,0.6876725206772489,-3.79033126820411,-5.655852223436038,Yes,False,False,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-4.435797691345215,-7.810797691345215,-0.6454664231411047,-2.154945467909177,-3.79033126820411,-5.655852223436038,Yes,False,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-4.061980724334717,-10.062254905700684,-0.27199765128039166,-4.434612387560663,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-5.214271545410156,-7.8404717445373535,-1.4385881867791923,-2.223367571546918,-3.775683358630964,-5.617104172990436,Yes,False,True,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-2.730602502822876,-9.43366813659668,1.0597287653812342,-3.7778159131606417,-3.79033126820411,-5.655852223436038,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-3.8740296363830566,-6.749143600463867,-0.0663852194945016,-1.1031661311075798,-3.807644416888555,-5.645977469356287,Yes,False,True,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-3.280517578125,-7.280603408813477,0.5094654949293251,-1.652960890673456,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-5.868284702301025,-5.304893970489502,-2.0766609024079075,0.3653136581892058,-3.791623799893118,-5.670207628678708,No,True,False,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-1.8081591129302979,-8.933899879455566,1.9818239601240273,-3.306257361315546,-3.789983073054325,-5.6276425181400205,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-3.077357530593872,-7.999664783477783,0.730286886294683,-2.353687314121496,-3.807644416888555,-5.645977469356287,Yes,False,True,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-3.9812464714050293,-8.936467170715332,-0.20556311277406536,-3.3193629977248964,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-4.434322357177734,-8.68486499786377,-0.6586389985467704,-3.067760824873334,-3.775683358630964,-5.617104172990436,Yes,True,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-5.591350555419922,-4.218142509460449,-1.8010192872158117,1.4377097139755888,-3.79033126820411,-5.655852223436038,No,True,False,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-4.28004264831543,-6.655603408813477,-0.5043592896844658,-1.038499235823041,-3.775683358630964,-5.617104172990436,Yes,False,True,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-4.372195243835449,-6.122815132141113,-0.5818639756313391,-0.4669629087050753,-3.79033126820411,-5.655852223436038,Yes,False,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-2.857699155807495,-9.747815132141113,0.9499452610810599,-4.101837662784826,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-4.8738298416137695,-5.374541759490967,-1.0838467685594444,0.2531007586490537,-3.789983073054325,-5.6276425181400205,Yes,False,False,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-5.248188018798828,-5.311254501342773,-1.440543601910273,0.334722968013514,-3.807644416888555,-5.645977469356287,Yes,False,False,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-5.122195243835449,-5.1854472160339355,-1.3465118852044853,0.4316569569565001,-3.775683358630964,-5.617104172990436,Yes,False,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-2.748967170715332,-8.249333381652832,1.042656629177786,-2.5791257529741243,-3.791623799893118,-5.670207628678708,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-3.8072662353515625,-7.43366813659668,-0.01564243545844457,-1.763460507917972,-3.791623799893118,-5.670207628678708,Yes,True,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-2.0771396160125732,-7.09286642074585,1.713191652191537,-1.4370141973098116,-3.79033126820411,-5.655852223436038,Yes,True,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-5.2488298416137695,-6.9992899894714355,-1.4584985734096594,-1.3434377660353976,-3.79033126820411,-5.655852223436038,Yes,False,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-5.811980724334717,-3.874831438064575,-2.036297365703753,1.7422727349258604,-3.775683358630964,-5.617104172990436,No,True,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-3.451500654220581,-7.40470027923584,0.3401231456725369,-1.734492650557132,-3.791623799893118,-5.670207628678708,Yes,False,True,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-4.091880798339844,-7.405679702758789,-0.3018977252855186,-1.7780371846187686,-3.789983073054325,-5.6276425181400205,Yes,False,True,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-3.3885397911071777,-8.186467170715332,0.4191046257813773,-2.5404897013590446,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-4.091196060180664,-7.593103408813477,-0.3008647919765539,-1.9372511853774386,-3.79033126820411,-5.655852223436038,Yes,True,True,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,20.0,4,-3.8739006519317627,-7.436529636383057,-0.06625623504320766,-1.7905521670267692,-3.807644416888555,-5.645977469356287,Yes,True,True,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,20.0,2,-6.466631889343262,-6.217381954193115,-2.690948530712298,-0.6002777812026796,-3.775683358630964,-5.617104172990436,No,True,False,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,20.0,4,-4.178885459899902,-7.99616813659668,-0.3712410430113473,-2.3501906672403923,-3.807644416888555,-5.645977469356287,Yes,True,True,True
