property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-4.4029717445373535,-5.091495513916016,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-2.9017715454101562,-3.524740695953369,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-3.8884055614471436,-5.1229472160339355,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-1.574233055114746,-6.4973649978637695,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-3.7328007221221924,-7.311911582946777,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-3.8432466983795166,-5.280805587768555,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-3.8886661529541016,-5.561832904815674,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-2.9343223571777344,-5.87116813659668,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-3.4206488132476807,-5.593305587768555,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-4.685797691345215,-4.874512195587158,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-1.8347395658493042,-4.655832767486572,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-3.9664957523345947,-4.591495513916016,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.7523980736732483,-5.874569416046143,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-1.424808144569397,-4.435173988342285,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-4.716760158538818,-6.405603408813477,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-2.5144362449645996,-4.874664783477783,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-5.374446868896484,-4.937296390533447,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-2.886733055114746,-3.5134055614471436,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-2.514575958251953,-6.655832767486572,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-4.310688018798828,-5.937095642089844,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-2.9197237491607666,-6.811832904815674,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.9859824180603027,-5.686643600463867,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-4.9367899894714355,-3.6247386932373047,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-2.9014835357666016,-6.215669631958008,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-3.810997724533081,-2.937119960784912,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-4.090035915374756,-6.029793739318848,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-5.121822357177734,-5.249332904815674,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-3.7947237491607666,-5.5617899894714355,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-3.7440714836120605,-6.623754501342773,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-3.9048819541931152,-4.906075954437256,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-2.1850242614746094,-6.061467170715332,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-5.153696060180664,-5.655679702758789,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-3.839796781539917,-4.155115604400635,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-2.3408563137054443,-6.842464923858643,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-3.822467088699341,-5.5277605056762695,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-2.981780767440796,-6.1557464599609375,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-5.09220027923584,-5.5932464599609375,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-3.5445852279663086,-6.404964923858643,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-4.964542388916016,-6.654380798339844,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-1.6843222379684448,-5.811695575714111,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-3.2011661529541016,-3.999664545059204,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-2.0605714321136475,-5.374332904815674,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-2.9645423889160156,-5.717100143432617,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-5.029493808746338,-4.343061923980713,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-4.216196060180664,-5.966350555419922,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-4.338003158569336,-3.7621893882751465,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-1.747524380683899,-6.623754501342773,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-4.560797691345215,-4.999029636383057,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-5.810024261474609,-6.248588562011719,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-6.5565714836120605,-2.9516913890838623,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-1.9353148937225342,-5.374244213104248,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-3.340035915374756,-6.53004264831543,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-2.5991532802581787,-6.059117794036865,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-4.529131889343262,-6.030679702758789,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-6.463983535766602,-4.904380798339844,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-1.9745571613311768,-6.28036642074585,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-3.998674154281616,-4.937095642089844,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-1.2957926988601685,-4.687119960784912,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-3.2606301307678223,-7.560900688171387,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-3.744429588317871,-5.496399879455566,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-6.2154717445373535,-4.968061923980713,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-3.6397552490234375,-4.749569416046143,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-1.1618602275848389,-6.030309677124023,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-3.6385397911071777,-3.8901875019073486,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-2.730830669403076,-6.467381954193115,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-3.1066136360168457,-6.498673915863037,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-2.216031312942505,-6.404260158538818,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-5.903850555419922,-3.4052491188049316,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-2.7475242614746094,-7.436744213104248,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-1.6584484577178955,-6.904380798339844,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-4.589796543121338,-5.405249118804932,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-5.466631889343262,-3.452307939529419,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-2.7910380363464355,-6.37201452255249,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-5.935797691345215,-3.327875852584839,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-3.4812464714050293,-4.716495513916016,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-4.8098649978637695,-5.186832904815674,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-3.2336761951446533,-4.562238693237305,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-1.9096875190734863,-5.028850555419922,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-3.1385397911071777,-4.624029636383057,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-4.465035915374756,-2.8570852279663086,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-2.32659912109375,-6.34286642074585,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-3.506875514984131,-6.2152605056762695,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-1.2830874919891357,-5.338350296020508,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-3.388784646987915,-4.874029636383057,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-4.655115604400635,-5.843462944030762,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-2.3399181365966797,-5.030309677124023,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-5.87037992477417,-5.93451452255249,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-1.1623469591140747,-4.717615604400635,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.9944296479225159,-4.683421611785889,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-2.3531627655029297,-4.245082378387451,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-2.9663503170013428,-3.4053666591644287,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-6.8098649978637695,-3.3115885257720947,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-5.654260158538818,-5.155679702758789,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-3.012948513031006,-5.214796543121338,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-1.3654985427856445,-5.7488298416137695,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-3.8586761951446533,-3.4839766025543213,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-3.9976742267608643,-5.6238298416137695,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-4.150850296020508,-3.197467088699341,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-1.9653676748275757,-5.028169631958008,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-4.181929588317871,-4.122195243835449,No,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-5.404380798339844,-6.593142509460449,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-1.6691135168075562,-4.185688018798828,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-4.249195575714111,-3.9526875019073486,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-1.4659451246261597,-3.9047000408172607,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-4.716196060180664,-3.592100143432617,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-4.154131889343262,-3.9052491188049316,No,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-2.295396089553833,-5.09321403503418,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-2.480830669403076,-5.967100143432617,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-3.700448513031006,-4.373673915863037,Yes,False
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-2.634216070175171,-5.621399879455566,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-5.150503158569336,-4.840035915374756,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-2.339129686355591,-5.841031551361084,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-5.374088764190674,-3.249511957168579,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-2.2853002548217773,-4.93287992477417,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-4.811254501342773,-5.9367899894714355,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-6.028696060180664,-4.341880798339844,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-2.195155382156372,-5.838676929473877,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-6.779380798339844,-4.780419826507568,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-4.341631889343262,-3.8578007221221924,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-3.2619683742523193,-5.904881954193115,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-4.155517578125,-3.0307466983795166,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-2.9185450077056885,-3.9203007221221924,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-4.152296543121338,-4.777296543121338,Yes,False
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-3.293330669403076,-5.090669631958008,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-5.123188018798828,-3.8739006519317627,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-1.846287727355957,-6.9652605056762695,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-3.370379686355591,-3.9975242614746094,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-4.935997486114502,-2.733795642852783,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-2.7461681365966797,-5.558899879455566,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-5.028850555419922,-4.029600143432617,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-4.217381954193115,-4.467919826507568,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-1.7066303491592407,-5.778696060180664,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-2.6822662353515625,-5.683899879455566,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-1.418102502822876,-5.9973649978637695,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-4.966196060180664,-3.857985496520996,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-1.5818907022476196,-4.840856075286865,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-2.2155723571777344,-5.90470027923584,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-4.840669631958008,-3.1542601585388184,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-3.7956488132476807,-4.780470371246338,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-1.6668802499771118,-5.466031551361084,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-3.137397289276123,-6.029380798339844,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-4.499029636383057,-3.3119804859161377,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-2.326859712600708,-3.7025973796844482,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-2.573715925216675,-5.247673988342285,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-3.043935775756836,-6.029881954193115,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-4.3104472160339355,-5.936832904815674,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-7.46720027923584,-6.34220027923584,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-6.029260158538818,-3.968061923980713,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-4.058421611785889,-4.810900688171387,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-3.1989824771881104,-4.278850555419922,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-2.1356301307678223,-4.995082378387451,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-5.341631889343262,-5.905184268951416,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-5.028995513916016,-5.967809677124023,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-1.9047938585281372,-4.968142509460449,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.6353772282600403,-5.812041759490967,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-4.030517578125,-3.9216012954711914,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-3.514575958251953,-5.030858039855957,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-1.3952845335006714,-6.404380798339844,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-3.552744150161743,-5.119429588317871,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,-3.607699155807495,-5.123497486114502,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-2.980602502822876,-3.794976234436035,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-4.029131889343262,-4.217749118804932,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-3.841632127761841,-4.717684268951416,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-4.622815132141113,-3.952357530593872,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-3.1384055614471436,-7.718142509460449,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-5.778531551361084,-8.374446868896484,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.9409375786781311,-4.622673988342285,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-3.230602502822876,-6.278531551361084,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-3.604222059249878,-5.060797691345215,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-3.2777605056762695,-2.2778677940368652,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-1.824795126914978,-4.216631889343262,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-3.074233055114746,-3.261733055114746,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-1.0535264015197754,-4.812069416046143,Yes,True
