task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa1,9,[5],Daniel journeyed to the office.,Is Daniel in the hallway?,No,-3.3584775924682617,-1.4841177463531494,No,True
qa1,15,[13],Daniel went to the garden.,Is Daniel in the garden?,Yes,-2.8729472160339355,-2.0612542629241943,No,False
qa1,15,[13],Daniel went to the garden.,Is Daniel in the bathroom?,No,-5.154380798339844,-1.397504448890686,No,True
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-2.3110885620117188,-2.124511957168579,No,False
qa1,12,[8],Sandra moved to the garden.,Is Sandra in the bedroom?,No,-4.654793739318848,-1.1636673212051392,No,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the hallway?,Yes,-1.9238048791885376,-2.6854472160339355,Yes,True
qa1,6,[1],Daniel went back to the hallway.,Is Daniel in the kitchen?,No,-3.4194376468658447,-2.0456488132476807,No,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-2.327075958251953,-2.515324354171753,Yes,True
qa1,3,[2],Daniel journeyed to the hallway.,Is Daniel in the office?,No,-3.858069658279419,-2.6085829734802246,No,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the hallway?,Yes,-2.327075958251953,-2.515324354171753,Yes,True
qa1,6,[2],Daniel journeyed to the hallway.,Is Daniel in the kitchen?,No,-4.624088764190674,-1.61676025390625,No,True
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the garden?,Yes,-2.1550426483154297,-1.710405707359314,No,False
qa1,6,[5],Sandra journeyed to the garden.,Is Sandra in the hallway?,No,-4.061832904815674,-1.554485559463501,No,True
qa1,15,[11],John journeyed to the garden.,Is John in the garden?,Yes,-1.8424649238586426,-1.3431036472320557,No,False
qa1,15,[11],John journeyed to the garden.,Is John in the bedroom?,No,-4.436254501342773,-0.3883524537086487,No,True
qa1,15,[11],John moved to the hallway.,Is John in the hallway?,Yes,-1.5458581447601318,-1.734228491783142,Yes,True
qa1,15,[11],John moved to the hallway.,Is John in the garden?,No,-4.8738298416137695,-1.3747386932373047,No,True
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-1.9757260084152222,-1.1014258861541748,No,False
qa1,12,[7],Mary journeyed to the bedroom.,Is Mary in the bathroom?,No,-4.748297691345215,-1.8668104410171509,No,True
qa1,6,[4],Daniel went back to the office.,Is Daniel in the office?,Yes,-2.764359712600708,-3.0774474143981934,Yes,True
qa1,6,[4],Daniel went back to the office.,Is Daniel in the hallway?,No,-2.8263959884643555,-2.077629327774048,No,True
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the garden?,Yes,-1.8022310733795166,-1.6161627769470215,No,False
qa1,9,[8],Daniel travelled to the garden.,Is Daniel in the bathroom?,No,-4.061173915863037,-0.9369804859161377,No,True
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the bedroom?,Yes,-1.9285967350006104,-1.3668333292007446,No,False
qa1,15,[14],Daniel travelled to the bedroom.,Is Daniel in the garden?,No,-4.2152605056762695,-1.5847395658493042,No,True
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-1.9757260084152222,-1.1014258861541748,No,False
qa1,15,[14],Mary journeyed to the bedroom.,Is Mary in the hallway?,No,-4.311643600463867,-0.8162567615509033,No,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-1.647444248199463,-1.960686206817627,Yes,True
qa1,6,[5],Sandra moved to the bedroom.,Is Sandra in the office?,No,-4.030309677124023,-2.514904022216797,No,True
qa1,6,[4],Mary went to the office.,Is Mary in the office?,Yes,-3.168935775756836,-2.482985496520996,No,False
qa1,6,[4],Mary went to the office.,Is Mary in the garden?,No,-5.3402605056762695,-1.1550043821334839,No,True
qa1,6,[4],John went back to the bathroom.,Is John in the bathroom?,Yes,-2.108069658279419,-1.2341011762619019,No,False
qa1,6,[4],John went back to the bathroom.,Is John in the office?,No,-4.936980724334717,-4.561911582946777,No,True
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-2.5744683742523193,-1.6392782926559448,No,False
qa1,6,[2],Sandra travelled to the garden.,Is Sandra in the kitchen?,No,-3.82659912109375,-0.9488574862480164,No,True
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the kitchen?,Yes,-1.8666387796401978,-1.6795201301574707,No,False
qa1,3,[1],Sandra journeyed to the kitchen.,Is Sandra in the office?,No,-3.4364006519317627,-2.4370694160461426,No,True
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the hallway?,Yes,-1.9990885257720947,-1.562221884727478,No,False
qa1,12,[8],Sandra journeyed to the hallway.,Is Sandra in the bathroom?,No,-4.561643600463867,-1.554428219795227,No,True
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-3.123967170715332,-3.4365885257720947,Yes,True
qa1,9,[4],Daniel journeyed to the office.,Is Daniel in the kitchen?,No,-4.311400890350342,-1.17926025390625,No,True
qa1,9,[8],John travelled to the bathroom.,Is John in the bathroom?,Yes,-3.0299649238586426,-1.460669994354248,No,False
qa1,9,[8],John travelled to the bathroom.,Is John in the hallway?,No,-3.6399474143981934,-0.5155072212219238,No,True
qa1,3,[2],John travelled to the garden.,Is John in the garden?,Yes,-2.498674154281616,-1.437119960784912,No,False
qa1,3,[2],John travelled to the garden.,Is John in the office?,No,-4.8113298416137695,-1.5698784589767456,No,True
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the bedroom?,Yes,-1.7574048042297363,-1.3826956748962402,No,False
qa1,6,[4],Sandra journeyed to the bedroom.,Is Sandra in the kitchen?,No,-4.155517578125,-0.917728066444397,No,True
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the garden?,Yes,-2.3110885620117188,-2.124511957168579,No,False
qa1,6,[2],Sandra moved to the garden.,Is Sandra in the bathroom?,No,-4.748497486114502,-1.8666387796401978,No,True
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the bathroom?,Yes,-2.5615885257720947,-1.8200141191482544,No,False
qa1,9,[5],Daniel went to the bathroom.,Is Daniel in the garden?,No,-4.936744213104248,-1.7963305711746216,No,True
qa1,15,[14],Mary moved to the office.,Is Mary in the office?,Yes,-2.591031312942505,-3.217615842819214,Yes,True
qa1,15,[14],Mary moved to the office.,Is Mary in the kitchen?,No,-4.374088764190674,-0.6755064129829407,No,True
qa1,12,[5],Mary moved to the office.,Is Mary in the office?,Yes,-2.591031312942505,-3.217615842819214,Yes,True
qa1,12,[5],Mary moved to the office.,Is Mary in the kitchen?,No,-4.374088764190674,-0.6755064129829407,No,True
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the office?,Yes,-3.123967170715332,-3.4365885257720947,Yes,True
qa1,15,[11],Daniel journeyed to the office.,Is Daniel in the bedroom?,No,-4.842615604400635,-0.792728066444397,No,True
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the bathroom?,Yes,-1.9990297555923462,-1.4372040033340454,No,False
qa1,6,[2],Daniel travelled to the bathroom.,Is Daniel in the hallway?,No,-3.671031951904297,-0.4842284917831421,No,True
qa1,9,[8],John journeyed to the garden.,Is John in the garden?,Yes,-1.8424649238586426,-1.3431036472320557,No,False
qa1,9,[8],John journeyed to the garden.,Is John in the bathroom?,No,-4.124446868896484,-0.6834782361984253,No,True
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the bedroom?,Yes,-1.9206486940383911,-1.9215009212493896,Yes,True
qa1,15,[13],Daniel journeyed to the bedroom.,Is Daniel in the kitchen?,No,-4.28004264831543,-1.0230485200881958,No,True
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the bedroom?,Yes,-1.647444248199463,-1.960686206817627,Yes,True
qa1,12,[8],Sandra moved to the bedroom.,Is Sandra in the kitchen?,No,-4.623900890350342,-0.9918748736381531,No,True
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the bathroom?,Yes,-2.2645084857940674,-1.6403049230575562,No,False
qa1,9,[7],Sandra moved to the bathroom.,Is Sandra in the kitchen?,No,-4.248673915863037,-0.7418332695960999,No,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-1.7250003814697266,-2.7962582111358643,Yes,True
qa1,12,[11],Daniel moved to the hallway.,Is Daniel in the bathroom?,No,-5.30951452255249,-3.3112542629241943,No,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the hallway?,Yes,-1.7250003814697266,-2.7962582111358643,Yes,True
qa1,15,[11],Daniel moved to the hallway.,Is Daniel in the garden?,No,-4.403356075286865,-2.6394362449645996,No,True
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-2.5744683742523193,-1.6392782926559448,No,False
qa1,6,[1],Sandra travelled to the garden.,Is Sandra in the bedroom?,No,-3.920396089553833,-0.7925464510917664,No,True
qa10,3,[2],Bill is in the kitchen.,Is Bill in the bedroom?,No,-4.373967170715332,-1.2654308080673218,No,True
qa10,6,[4],Bill journeyed to the bedroom.,Is Bill in the bedroom?,Yes,-1.9759875535964966,-1.2264258861541748,No,False
qa10,9,[4],Fred went to the bedroom.,Is Fred in the bedroom?,Yes,-1.827447533607483,-1.1404049396514893,No,False
qa10,12,[11],Mary went back to the office.,Is Mary in the kitchen?,No,-4.216196060180664,-1.459944248199463,No,True
qa10,15,[14],Fred moved to the cinema.,Is Fred in the kitchen?,No,-4.717293739318848,-1.663411021232605,No,True
qa10,6,[5],Mary is in the office.,Is Mary in the office?,Yes,-3.857896089553833,-3.2339510917663574,No,False
qa10,15,[14],Fred is either in the school or the cinema.,Is Fred in the office?,No,-4.62201452255249,-3.045485496520996,No,True
qa10,15,[14],Mary went to the park.,Is Mary in the park?,Yes,-3.9478089809417725,-1.451103925704956,No,False
qa10,9,[4],Fred went back to the cinema.,Is Fred in the office?,No,-5.123967170715332,-4.623967170715332,No,True
qa10,6,[2],Mary moved to the school.,Is Mary in the school?,Yes,-2.480830669403076,-2.107476234436035,No,False
qa10,9,[8],Mary moved to the office.,Is Mary in the office?,Yes,-2.591031312942505,-3.217615842819214,Yes,True
qa10,12,[10],Mary is in the school.,Is Mary in the school?,Yes,-4.218017578125,-3.9059805870056152,No,False
qa10,15,[13],Fred moved to the office.,Is Fred in the kitchen?,No,-5.061400890350342,-0.9292860627174377,No,True
qa10,3,[2],Bill is in the office.,Is Bill in the park?,No,-4.686400890350342,-1.7417861223220825,No,True
qa10,12,[11],Julie went to the park.,Is Julie in the park?,Yes,-3.995379686355591,-1.6228148937225342,No,False
qa10,12,[11],Bill went to the bedroom.,Is Bill in the bedroom?,Yes,-1.9994113445281982,-1.4373204708099365,No,False
qa10,15,[14],Bill went back to the school.,Is Bill in the park?,No,-4.747673988342285,-1.1939761638641357,No,True
qa10,12,[8],Mary travelled to the school.,Is Mary in the office?,No,-4.027535915374756,-1.826500654220581,No,True
qa10,15,[8],Mary travelled to the school.,Is Mary in the school?,Yes,-3.0428595542907715,-1.8648797273635864,No,False
qa10,3,[1],Mary went back to the bedroom.,Is Mary in the bedroom?,Yes,-1.8880306482315063,-1.1398574113845825,No,False
qa10,3,[2],Fred is in the office.,Is Fred in the cinema?,No,-5.311400890350342,-2.0620954036712646,No,True
qa10,6,[5],Bill is in the kitchen.,Is Bill in the kitchen?,Yes,-2.8900973796844482,-2.890418291091919,Yes,True
qa10,15,[14],Bill journeyed to the park.,Is Bill in the cinema?,No,-5.280470371246338,-1.9059630632400513,No,True
qa10,3,[2],Bill went to the park.,Is Bill in the bedroom?,No,-6.467809677124023,-0.5271809101104736,No,True
qa10,9,[8],Mary is in the office.,Is Mary in the office?,Yes,-3.857896089553833,-3.2339510917663574,No,False
qa10,6,[5],Bill went back to the office.,Is Bill in the kitchen?,No,-4.279131889343262,-1.4131147861480713,No,True
qa10,15,[13],Bill travelled to the kitchen.,Is Bill in the kitchen?,Yes,-1.9056036472320557,-1.468552827835083,No,False
qa10,15,[13],Fred went to the bedroom.,Is Fred in the school?,No,-3.9511661529541016,-1.7644363641738892,No,True
qa10,3,[1],Fred is in the kitchen.,Is Fred in the school?,No,-4.061254501342773,-2.108358144760132,No,True
qa10,6,[5],Julie went back to the cinema.,Is Julie in the cinema?,Yes,-3.482476234436035,-2.2337183952331543,No,False
qa10,9,[4],Julie went back to the park.,Is Julie in the park?,Yes,-3.4001338481903076,-2.7783563137054443,No,False
qa10,3,[2],Fred went to the kitchen.,Is Fred in the park?,No,-4.59286642074585,-1.6631147861480713,No,True
qa10,9,[8],Bill moved to the cinema.,Is Bill in the cinema?,Yes,-3.1241438388824463,-1.5698504447937012,No,False
qa10,12,[8],Julie journeyed to the office.,Is Julie in the office?,Yes,-4.374088764190674,-3.4995954036712646,No,False
qa10,15,[13],Mary is either in the bedroom or the park.,Is Mary in the school?,No,-5.71720027923584,-1.0776293277740479,No,True
qa10,12,[11],Fred went to the school.,Is Fred in the cinema?,No,-6.466031551361084,-1.4204415082931519,No,True
qa10,9,[8],Fred travelled to the bedroom.,Is Fred in the bedroom?,Yes,-1.5542327165603638,-1.2420859336853027,No,False
qa10,12,[11],Bill is in the bedroom.,Is Bill in the kitchen?,No,-3.5925426483154297,-1.0934630632400513,No,True
qa10,3,[2],Julie moved to the office.,Is Julie in the office?,Yes,-2.670091152191162,-2.671031951904297,Yes,True
qa10,15,[14],Julie is in the kitchen.,Is Julie in the cinema?,No,-5.029600143432617,-1.7181036472320557,No,True
qa10,9,[5],Julie went to the kitchen.,Is Julie in the kitchen?,Yes,-2.7335829734802246,-1.4841333627700806,No,False
qa10,12,[11],Julie is in the park.,Is Julie in the school?,No,-4.810571193695068,-2.232896089553833,No,True
qa10,15,[14],Mary travelled to the school.,Is Mary in the school?,Yes,-3.0428595542907715,-1.8648797273635864,No,False
qa10,3,[1],Bill went back to the bedroom.,Is Bill in the cinema?,No,-4.217100143432617,-2.155184507369995,No,True
qa10,15,[13],Mary is in the cinema.,Is Mary in the office?,No,-4.466760158538818,-2.733358144760132,No,True
qa10,12,[7],Julie is in the office.,Is Julie in the office?,Yes,-3.9364006519317627,-3.0620415210723877,No,False
qa10,3,[2],Julie journeyed to the park.,Is Julie in the park?,Yes,-3.981435775756836,-2.8584775924682617,No,False
qa10,9,[8],Bill is in the cinema.,Is Bill in the bedroom?,No,-4.780184268951416,-0.9802926778793335,No,True
qa10,9,[8],Mary is in the kitchen.,Is Mary in the kitchen?,Yes,-3.1552491188049316,-2.780857801437378,No,False
qa10,3,[1],Fred went to the office.,Is Fred in the bedroom?,No,-5.186173915863037,-0.5152623057365417,No,True
qa10,9,[7],Julie moved to the school.,Is Julie in the school?,Yes,-3.3098649978637695,-3.8735885620117188,Yes,True
qa10,3,[1],Bill went to the cinema.,Is Bill in the cinema?,Yes,-4.842293739318848,-1.7885223627090454,No,False
qa10,9,[7],Bill went to the bedroom.,Is Bill in the office?,No,-4.123188018798828,-2.7956488132476807,No,True
qa10,3,[1],Julie is either in the bedroom or the kitchen.,Is Julie in the school?,No,-6.966880798339844,-1.2885223627090454,No,True
qa10,15,[14],Julie moved to the bedroom.,Is Julie in the school?,No,-4.404793739318848,-2.6552491188049316,No,True
qa10,15,[14],Mary moved to the office.,Is Mary in the office?,Yes,-2.591031312942505,-3.217615842819214,Yes,True
qa10,3,[1],Julie is in the park.,Is Julie in the cinema?,No,-5.090035915374756,-2.139359712600708,No,True
qa10,3,[1],Fred went back to the school.,Is Fred in the school?,Yes,-3.028695821762085,-2.5302491188049316,No,False
qa10,3,[1],Julie went to the school.,Is Julie in the cinema?,No,-5.998754501342773,-1.3666034936904907,No,True
qa10,6,[5],Julie went to the office.,Is Julie in the bedroom?,No,-5.02970027923584,-0.8355233073234558,No,True
qa10,3,[1],Fred went back to the office.,Is Fred in the office?,Yes,-2.045792579650879,-2.1714510917663574,Yes,True
qa10,6,[1],Fred went back to the office.,Is Fred in the office?,Yes,-2.045792579650879,-2.1714510917663574,Yes,True
qa10,6,[5],Mary is in the school.,Is Mary in the school?,Yes,-4.218017578125,-3.9059805870056152,No,False
qa10,12,[8],Mary is in the office.,Is Mary in the school?,No,-4.497815132141113,-2.4364006519317627,No,True
qa10,3,[1],Bill journeyed to the bedroom.,Is Bill in the bedroom?,Yes,-1.9759875535964966,-1.2264258861541748,No,False
qa10,15,[10],Mary is either in the cinema or the office.,Is Mary in the kitchen?,No,-4.528531551361084,-1.4134504795074463,No,True
qa10,15,[11],Fred went back to the office.,Is Fred in the office?,Yes,-2.045792579650879,-2.1714510917663574,Yes,True
qa10,3,[2],Julie is in the kitchen.,Is Julie in the office?,No,-4.4979472160339355,-2.373967170715332,No,True
qa10,15,[11],Julie is in the park.,Is Julie in the school?,No,-4.810571193695068,-2.232896089553833,No,True
qa10,3,[2],Julie is in the kitchen.,Is Julie in the kitchen?,Yes,-3.655184507369995,-2.2809040546417236,No,False
qa10,12,[10],Bill journeyed to the kitchen.,Is Bill in the kitchen?,Yes,-2.249333143234253,-1.507619857788086,No,False
qa10,15,[14],Fred is in the cinema.,Is Fred in the park?,No,-4.342293739318848,-2.608531951904297,No,True
qa10,15,[14],Mary journeyed to the park.,Is Mary in the park?,Yes,-3.0588998794555664,-1.8739006519317627,No,False
qa10,9,[7],Bill is in the park.,Is Bill in the park?,Yes,-2.4365885257720947,-3.8747220039367676,Yes,True
qa10,15,[11],Bill went to the cinema.,Is Bill in the cinema?,Yes,-4.842293739318848,-1.7885223627090454,No,False
qa10,6,[5],Julie is either in the cinema or the cinema.,Is Julie in the kitchen?,No,-3.302744150161743,-2.120379686355591,No,True
qa10,3,[1],Mary is in the school.,Is Mary in the school?,Yes,-4.218017578125,-3.9059805870056152,No,False
qa10,12,[11],Bill went to the park.,Is Bill in the office?,No,-4.842293739318848,-1.7102547883987427,No,True
qa10,15,[13],Bill journeyed to the school.,Is Bill in the kitchen?,No,-4.34220027923584,-2.483795642852783,No,True
qa10,9,[7],Mary went back to the cinema.,Is Mary in the school?,No,-4.716993808746338,-2.0304200649261475,No,True
qa10,15,[13],Mary went back to the park.,Is Mary in the park?,Yes,-2.5746893882751465,-1.6395083665847778,No,False
qa10,6,[2],Mary went to the park.,Is Mary in the kitchen?,No,-5.684322357177734,-1.053287148475647,No,True
qa10,9,[2],Mary went to the park.,Is Mary in the park?,Yes,-3.9478089809417725,-1.451103925704956,No,False
qa10,3,[2],Julie travelled to the park.,Is Julie in the bedroom?,No,-5.153696060180664,-1.585004448890686,No,True
qa10,12,[11],Bill is in the park.,Is Bill in the cinema?,No,-4.405184268951416,-1.4528049230575562,No,True
qa10,3,[2],Mary is in the cinema.,Is Mary in the cinema?,Yes,-3.483069658279419,-3.171295642852783,No,False
qa10,12,[11],Julie is either in the school or the school.,Is Julie in the office?,No,-4.0565714836120605,-3.6845145225524902,No,True
qa10,6,[4],Mary journeyed to the kitchen.,Is Mary in the office?,No,-3.435797929763794,-1.686790108680725,No,True
qa10,12,[5],Bill journeyed to the cinema.,Is Bill in the cinema?,Yes,-3.9057769775390625,-2.406052827835083,No,False
qa10,15,[14],Julie went to the kitchen.,Is Julie in the bedroom?,No,-4.248673915863037,-0.80426025390625,No,True
qa10,9,[7],Mary went to the kitchen.,Is Mary in the cinema?,No,-4.52970027923584,-1.2803665399551392,No,True
qa10,12,[5],Julie is in the park.,Is Julie in the cinema?,No,-5.090035915374756,-2.139359712600708,No,True
qa10,15,[14],Bill moved to the park.,Is Bill in the park?,Yes,-2.607476234436035,-1.5462582111358643,No,False
qa10,15,[14],Julie went back to the school.,Is Julie in the school?,Yes,-3.0277605056762695,-2.467684507369995,No,False
qa10,9,[7],Julie travelled to the park.,Is Julie in the park?,Yes,-3.881875514984131,-2.199233055114746,No,False
qa10,15,[14],Fred is in the cinema.,Is Fred in the cinema?,Yes,-4.061695575714111,-4.124684810638428,Yes,True
qa10,3,[1],Mary is either in the park or the cinema.,Is Mary in the kitchen?,No,-4.6223649978637695,-2.108795642852783,No,True
qa10,9,[7],Bill is in the school.,Is Bill in the bedroom?,No,-4.15536642074585,-1.218564748764038,No,True
qa10,6,[2],Bill went back to the office.,Is Bill in the office?,Yes,-2.6865296363830566,-2.374511957168579,No,False
qa10,9,[8],Bill is in the park.,Is Bill in the park?,Yes,-2.4365885257720947,-3.8747220039367676,Yes,True
qa11,15,"[7, 8]",John travelled to the garden. Afterwards he went to the hallway.,Is John in the hallway?,Yes,-2.8587183952331543,-1.2342089414596558,No,False
qa11,15,"[7, 8]",John travelled to the garden. Afterwards he went to the hallway.,Is John in the garden?,No,-2.9054200649261475,-1.5934804677963257,No,True
qa11,6,"[1, 2]",Daniel journeyed to the hallway. Then he journeyed to the bathroom.,Is Daniel in the bathroom?,Yes,-1.8352961540222168,-1.7107418775558472,No,False
qa11,6,"[1, 2]",Daniel journeyed to the hallway. Then he journeyed to the bathroom.,Is Daniel in the office?,No,-3.5298819541931152,-1.3977961540222168,No,True
qa11,6,"[1, 2]",Sandra moved to the hallway. Following that she went back to the bathroom.,Is Sandra in the bathroom?,Yes,-2.2320852279663086,-1.0463635921478271,No,False
qa11,6,"[1, 2]",Sandra moved to the hallway. Following that she went back to the bathroom.,Is Sandra in the bedroom?,No,-3.0895423889160156,-0.8464058041572571,No,True
qa11,6,"[1, 2]",Mary travelled to the kitchen. Following that she journeyed to the garden.,Is Mary in the garden?,Yes,-2.1695852279663086,-1.7256147861480713,No,False
qa11,6,"[1, 2]",Mary travelled to the kitchen. Following that she journeyed to the garden.,Is Mary in the bedroom?,No,-3.388110399246216,-0.6323504447937012,No,True
qa11,6,"[1, 2]",Mary went back to the kitchen. Then she went to the garden.,Is Mary in the garden?,Yes,-2.0759055614471436,-0.5813295841217041,No,False
qa11,6,"[1, 2]",Mary went back to the kitchen. Then she went to the garden.,Is Mary in the kitchen?,No,-3.327075958251953,-0.32573530077934265,No,True
qa11,15,"[10, 11]",Mary travelled to the kitchen. Afterwards she journeyed to the hallway.,Is Mary in the hallway?,Yes,-2.3894362449645996,-0.7028757929801941,No,False
qa11,15,"[10, 11]",Mary travelled to the kitchen. Afterwards she journeyed to the hallway.,Is Mary in the bathroom?,No,-3.702357530593872,-0.9489704966545105,No,True
qa11,15,"[13, 14]",Sandra moved to the bathroom. Following that she went back to the garden.,Is Sandra in the garden?,Yes,-2.5418801307678223,-1.7406967878341675,No,False
qa11,15,"[13, 14]",Sandra moved to the bathroom. Following that she went back to the garden.,Is Sandra in the kitchen?,No,-4.1501336097717285,-1.4112356901168823,No,True
qa11,12,"[10, 11]",John went to the bathroom. Afterwards he moved to the office.,Is John in the office?,Yes,-2.45159912109375,-1.7651593685150146,No,False
qa11,12,"[10, 11]",John went to the bathroom. Afterwards he moved to the office.,Is John in the bathroom?,No,-3.468061923980713,-0.9724702835083008,No,True
qa11,3,"[1, 2]",Mary moved to the kitchen. Following that she journeyed to the hallway.,Is Mary in the hallway?,Yes,-2.0760397911071777,-1.1481149196624756,No,False
qa11,3,"[1, 2]",Mary moved to the kitchen. Following that she journeyed to the hallway.,Is Mary in the office?,No,-4.027535915374756,-1.7718995809555054,No,True
qa11,3,"[1, 2]",Mary went to the garden. Then she journeyed to the bedroom.,Is Mary in the bedroom?,Yes,-2.4513959884643555,-0.956689178943634,No,False
qa11,3,"[1, 2]",Mary went to the garden. Then she journeyed to the bedroom.,Is Mary in the garden?,No,-3.296031951904297,-1.5466333627700806,No,True
qa11,9,"[4, 5]",John went to the office. Afterwards he moved to the garden.,Is John in the garden?,Yes,-2.3885397911071777,-1.585163950920105,No,False
qa11,9,"[4, 5]",John went to the office. Afterwards he moved to the garden.,Is John in the bedroom?,No,-4.4354472160339355,-0.8818939328193665,No,True
qa11,3,"[1, 2]",Sandra journeyed to the bathroom. After that she went to the garden.,Is Sandra in the garden?,Yes,-2.9968223571777344,-1.8816331624984741,No,False
qa11,3,"[1, 2]",Sandra journeyed to the bathroom. After that she went to the garden.,Is Sandra in the bathroom?,No,-2.655470371246338,-1.2261147499084473,No,True
qa11,15,"[13, 14]",Daniel moved to the hallway. After that he moved to the kitchen.,Is Daniel in the kitchen?,Yes,-1.33340322971344,-1.710060954093933,Yes,True
qa11,15,"[13, 14]",Daniel moved to the hallway. After that he moved to the kitchen.,Is Daniel in the bedroom?,No,-3.091195821762085,-1.0300426483154297,No,True
