property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-0.9135550260543823,-0.6012908816337585,0.26221020932619776,0.09405401090514798,-1.17576523538058,-0.6953448925389065,No,True,True,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-1.3584197759628296,-0.36279892921447754,-0.18240644671688133,0.33655973896605984,-1.1760133292459483,-0.6993586681805374,No,False,False,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-0.34726259112358093,-1.3435264825820923,0.8326901231116304,-0.6458280736247876,-1.1799527142352113,-0.6976984089573047,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-1.3667861223220825,-0.36501994729042053,-0.19077279307613426,0.33433872089011685,-1.1760133292459483,-0.6993586681805374,No,True,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-0.8080762624740601,-0.6834149360656738,0.3713533840785246,0.019466811054874023,-1.1794296465525846,-0.7028817471205479,No,False,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-0.13921138644218445,-2.577918291091919,1.0365538489383956,-1.8825733985530124,-1.17576523538058,-0.6953448925389065,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-1.0462955236434937,-0.5465647578239441,0.12946971173708643,0.14878013471496243,-1.17576523538058,-0.6953448925389065,No,True,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-1.0073206424713135,-0.5036440491676331,0.17263207176389783,0.19405435978967167,-1.1799527142352113,-0.6976984089573047,No,False,False,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-1.0933326482772827,-0.4646592438220978,0.07440048636912944,0.23946039674448827,-1.1677331346464122,-0.704119640566586,No,True,False,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-0.7915847301483154,-0.7299593687057495,0.38442859909763283,-0.030600700525212132,-1.1760133292459483,-0.6993586681805374,No,False,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-0.5660000443458557,-0.9412260055541992,0.6017330903005564,-0.23710636498761317,-1.1677331346464122,-0.704119640566586,Yes,True,True,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-0.7181036472320557,-0.8434039950370789,0.4579096820138926,-0.14404532685654148,-1.1760133292459483,-0.6993586681805374,Yes,False,True,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-0.18037013709545135,-2.0623204708099365,0.99958257713976,-1.3646220618526317,-1.1799527142352113,-0.6976984089573047,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-1.26535964012146,-0.3885387182235718,-0.08592999356887532,0.3143430288969761,-1.1794296465525846,-0.7028817471205479,No,True,False,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-0.43502846360206604,-1.1872965097427368,0.740736771778514,-0.4919516172038303,-1.17576523538058,-0.6953448925389065,Yes,True,True,True
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-0.6205074191093445,-0.9333493113517761,0.5589222274432402,-0.23046756423122827,-1.1794296465525846,-0.7028817471205479,Yes,False,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-0.7885550260543823,-0.7262733578681946,0.38721020932619776,-0.030928465329288057,-1.17576523538058,-0.6953448925389065,No,True,True,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-0.26713988184928894,-1.6403049230575562,0.9088734473966593,-0.9409462548770188,-1.1760133292459483,-0.6993586681805374,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-1.3196403980255127,-0.3823784291744232,-0.14021075147292805,0.32050331794612463,-1.1794296465525846,-0.7028817471205479,No,True,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-2.6088945865631104,-0.11015107482671738,-1.428941872327899,0.5875473341305874,-1.1799527142352113,-0.6976984089573047,No,True,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-0.5657772421836853,-0.9410695433616638,0.614175472051526,-0.2433711344043591,-1.1799527142352113,-0.6976984089573047,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-0.8626221418380737,-0.6129055619239807,0.3133911874078745,0.08645310625655667,-1.1760133292459483,-0.6993586681805374,No,True,True,False
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-0.22707663476467133,-2.0466983318328857,0.9486886006159088,-1.3513534392939792,-1.17576523538058,-0.6953448925389065,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-0.5422940254211426,-0.9801785349845886,0.6376586888140687,-0.2824801260272839,-1.1799527142352113,-0.6976984089573047,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-1.21817946434021,-0.4079330265522003,-0.0421661350942617,0.29142564162833706,-1.1760133292459483,-0.6993586681805374,No,True,False,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-0.4291035532951355,-1.30441153049469,0.7466616820854446,-0.6090666379557834,-1.17576523538058,-0.6953448925389065,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-1.6089767217636108,-0.29666176438331604,-0.4295470752110262,0.4062199827372318,-1.1794296465525846,-0.7028817471205479,No,True,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-0.44490477442741394,-1.1951074600219727,0.7311085548185343,-0.4957487918414353,-1.1760133292459483,-0.6993586681805374,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-0.41549113392829895,-1.1638509035110474,0.7605221953176493,-0.46449223533051,-1.1760133292459483,-0.6993586681805374,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-1.8900632858276367,-0.20584739744663239,-0.7142980504470566,0.48949749509227414,-1.17576523538058,-0.6953448925389065,No,True,False,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-0.5622040629386902,-0.9373977184295654,0.6177486512965211,-0.2396993094722607,-1.1799527142352113,-0.6976984089573047,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-0.1558193862438202,-2.2184250354766846,1.0236102603087645,-1.5155432883561368,-1.1794296465525846,-0.7028817471205479,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-0.2210894227027893,-1.8434967994689941,0.9583402238497953,-1.1406150523484464,-1.1794296465525846,-0.7028817471205479,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-1.6006721258163452,-0.2886417806148529,-0.4249068904357651,0.4067031119240536,-1.17576523538058,-0.6953448925389065,No,True,False,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-0.8588635921478271,-0.6091012358665466,0.31690164323275294,0.08624365667235989,-1.17576523538058,-0.6953448925389065,No,False,True,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-0.6205762624740601,-0.8708335757255554,0.5471568721723521,-0.16671393515896937,-1.1677331346464122,-0.704119640566586,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-0.6203410029411316,-0.8708335757255554,0.5556723263048167,-0.17147490754501804,-1.1760133292459483,-0.6993586681805374,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-1.842748999595642,-0.21626201272010803,-0.6667356703496938,0.48309665546042935,-1.1760133292459483,-0.6993586681805374,No,True,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-1.4132260084152222,-0.35309407114982605,-0.23327329418001086,0.3446043378074787,-1.1799527142352113,-0.6976984089573047,No,True,False,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-0.7728349566459656,-0.7106700539588928,0.3948981780004466,-0.006550413392306775,-1.1677331346464122,-0.704119640566586,No,True,True,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-1.093381643295288,-0.4705393314361572,0.08604800325729656,0.23234241568439062,-1.1794296465525846,-0.7028817471205479,No,False,False,False
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-0.49191156029701233,-1.117079496383667,0.6758215743493998,-0.41295985581708095,-1.1677331346464122,-0.704119640566586,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-1.6402842998504639,-0.26354682445526123,-0.46033158561525256,0.4341515845020435,-1.1799527142352113,-0.6976984089573047,No,True,False,True
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-1.3746429681777954,-0.37092578411102295,-0.19887773279721532,0.3244191084278836,-1.17576523538058,-0.6953448925389065,No,True,False,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-0.7298915982246399,-0.7301960587501526,0.44953804832794475,-0.027314311629604737,-1.1794296465525846,-0.7028817471205479,Yes,False,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-0.431124210357666,-1.241958737373352,0.7366089242887461,-0.537839096806766,-1.1677331346464122,-0.704119640566586,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-1.5071403980255127,-0.316089928150177,-0.33112706877956444,0.3832687400303604,-1.1760133292459483,-0.6993586681805374,No,True,False,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-1.444788932800293,-0.3239704668521881,-0.26483621856508166,0.3737279421051166,-1.1799527142352113,-0.6976984089573047,No,True,False,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-0.3531436324119568,-1.4763871431350708,0.8262860141406279,-0.773505396014523,-1.1794296465525846,-0.7028817471205479,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-0.971920907497406,-0.5972864031791687,0.20750873905517864,0.10559534394137915,-1.1794296465525846,-0.7028817471205479,No,True,True,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-0.5035000443458557,-1.0701074600219727,0.6722651910347244,-0.37476256748306613,-1.17576523538058,-0.6953448925389065,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-0.8038893342018127,-0.6792860627174377,0.37187590117876734,0.01605882982146878,-1.17576523538058,-0.6953448925389065,No,False,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-0.7533511519432068,-0.7536599040031433,0.42266217730274147,-0.05430123582260593,-1.1760133292459483,-0.6993586681805374,Yes,False,True,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-0.4761672914028168,-1.1013871431350708,0.7037854228323945,-0.4036887341777661,-1.1799527142352113,-0.6976984089573047,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-1.8588945865631104,-0.23315706849098206,-0.6911614519166982,0.470962572075604,-1.1677331346464122,-0.704119640566586,No,True,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-0.8629698157310486,-0.6131144762039185,0.3127954196495315,0.08223041633498807,-1.17576523538058,-0.6953448925389065,No,True,True,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-0.8623804450035095,-0.6128813624382019,0.30535268964290263,0.09123827812838414,-1.1677331346464122,-0.704119640566586,No,False,True,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-1.1162830591201782,-0.4878281056880951,0.059730270125770035,0.2115305624924423,-1.1760133292459483,-0.6993586681805374,No,True,False,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-0.22096766531467438,-1.8434630632400513,0.9584619812379103,-1.1405813161195035,-1.1794296465525846,-0.7028817471205479,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-0.10058462619781494,-2.7181036472320557,1.0788450203547697,-2.015221900111508,-1.1794296465525846,-0.7028817471205479,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-0.7883242964744568,-0.7887137532234192,0.39110535007812786,-0.08583200610287134,-1.1794296465525846,-0.7028817471205479,Yes,False,True,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-0.36448997259140015,-1.803100824356079,0.8149396739611845,-1.1002190772355314,-1.1794296465525846,-0.7028817471205479,Yes,True,True,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-0.9010230898857117,-0.7765424847602844,0.2747421454948684,-0.0811975922213779,-1.17576523538058,-0.6953448925389065,No,True,True,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-1.0146394968032837,-0.5151593685150146,0.15309363784312846,0.1889602720515714,-1.1677331346464122,-0.704119640566586,No,False,False,False
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-0.9090526103973389,-0.5972864031791687,0.2586805242490733,0.10683323738741735,-1.1677331346464122,-0.704119640566586,No,True,True,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-0.8002347350120544,-0.6755231022834778,0.3757785942338938,0.023835565897059596,-1.1760133292459483,-0.6993586681805374,No,True,True,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-0.5109542012214661,-1.0776876211166382,0.6684754453311186,-0.37480587399609033,-1.1794296465525846,-0.7028817471205479,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-0.948659360408783,-0.5739704966545105,0.23129335382642835,0.12372791230279423,-1.1799527142352113,-0.6976984089573047,No,True,True,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-0.5266366004943848,-1.0230720043182373,0.6533161137408265,-0.3253735953609326,-1.1799527142352113,-0.6976984089573047,Yes,True,True,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-1.093017578125,-0.46654418110847473,0.07471555652141215,0.23757545945811132,-1.1677331346464122,-0.704119640566586,No,True,False,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-0.811911404132843,-0.6872965097427368,0.35582173051356913,0.01682313082384923,-1.1677331346464122,-0.704119640566586,No,True,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-0.19726145267486572,-1.9446403980255127,0.9826912615603456,-1.2469419890682079,-1.1799527142352113,-0.6976984089573047,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-0.671057939529419,-0.8587955832481384,0.5083717070231657,-0.15591383612759058,-1.1794296465525846,-0.7028817471205479,Yes,False,True,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-0.6203866004943848,-0.8707799315452576,0.5473465341520274,-0.16666029097867152,-1.1677331346464122,-0.704119640566586,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-1.5227547883987427,-0.27508705854415894,-0.3469895530181626,0.4202578339947476,-1.17576523538058,-0.6953448925389065,No,True,False,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-0.4267735183238983,-1.1791034936904907,0.753179195911313,-0.481405084733186,-1.1799527142352113,-0.6976984089573047,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-1.1315571069717407,-0.4429524838924408,0.044456222274207535,0.2564061842880966,-1.1760133292459483,-0.6993586681805374,No,True,False,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-0.31768858432769775,-1.569974422454834,0.8622641299075136,-0.8722760134975293,-1.1799527142352113,-0.6976984089573047,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-1.2728350162506104,-0.3961624503135681,-0.09706978087003026,0.2991824422253384,-1.17576523538058,-0.6953448925389065,No,True,False,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-0.3937843143939972,-1.2652390003204346,0.7856453321585875,-0.5623572531998867,-1.1794296465525846,-0.7028817471205479,Yes,True,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-0.7295464873313904,-0.730019211769104,0.44988315922119426,-0.027137464648556153,-1.1794296465525846,-0.7028817471205479,Yes,True,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-1.6317716836929321,-0.2573206424713135,-0.46403854904652,0.44679899809527257,-1.1677331346464122,-0.704119640566586,No,True,False,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-0.7569495439529419,-0.7573504447937012,0.42248010259964275,-0.05446869767315332,-1.1794296465525846,-0.7028817471205479,Yes,False,True,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-2.0459775924682617,-0.16658326983451843,-0.8782444578218496,0.5375363707320676,-1.1677331346464122,-0.704119640566586,No,True,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-0.2366461604833603,-1.7339510917663574,0.9391190748972198,-1.038606199227451,-1.17576523538058,-0.6953448925389065,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-1.1320970058441162,-0.4410000741481781,0.0478557083910951,0.2566983348091266,-1.1799527142352113,-0.6976984089573047,No,True,False,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-1.6322191953659058,-0.2575801908969879,-0.4564539599853257,0.4377647016419186,-1.17576523538058,-0.6953448925389065,No,True,False,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-2.2646992206573486,-0.13915324211120605,-1.085269574104764,0.5637285050093418,-1.1794296465525846,-0.7028817471205479,No,True,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-0.3705429136753082,-1.3668937683105469,0.80547041557064,-0.6675351001300095,-1.1760133292459483,-0.6993586681805374,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-0.8820970058441162,-0.6325141787528992,0.29391632340183205,0.06684448942763821,-1.1760133292459483,-0.6993586681805374,No,False,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-0.5617901086807251,-0.9370954632759094,0.605943025965687,-0.23297582270932338,-1.1677331346464122,-0.704119640566586,Yes,True,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-1.835004448890686,-0.2066187560558319,-0.6672713142442739,0.49750088451075414,-1.1677331346464122,-0.704119640566586,No,True,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-1.9366437196731567,-0.18609318137168884,-0.7572140731205721,0.516788565748859,-1.1794296465525846,-0.7028817471205479,No,True,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-0.928783118724823,-0.55426025390625,0.24723021052112526,0.14509841427428738,-1.1760133292459483,-0.6993586681805374,No,True,True,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-0.6710319519042969,-0.9213945865631104,0.5089207623309144,-0.22369617760580562,-1.1799527142352113,-0.6976984089573047,Yes,False,True,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-1.0143598318099976,-0.5149475336074829,0.16140540357058253,0.1803973589314236,-1.17576523538058,-0.6953448925389065,No,False,False,False
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-0.5616955161094666,-0.9370954632759094,0.6060376185369456,-0.23297582270932338,-1.1677331346464122,-0.704119640566586,Yes,True,True,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,20.0,4,-0.4777033030986786,-1.1011673212051392,0.6980619322819015,-0.40582242866623264,-1.17576523538058,-0.6953448925389065,Yes,True,True,True
