property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,20.0,1,-7.312296390533447,-1.0780693292617798,-4.573962745722383,3.632318851990359,-2.738333644811064,-4.710388181252139,No,True,False,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,20.0,0,-0.5541720390319824,-3.6717374324798584,2.162367699064669,1.0760341259340445,-2.7165397380966514,-4.747771558413903,Yes,False,True,False
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,20.0,3,-0.23846204578876495,-4.6248602867126465,2.490301936700763,0.08709902060883401,-2.728763982489528,-4.7119593073214805,Yes,False,True,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,20.0,3,-0.2573784291744232,-6.562429904937744,2.4713855533151046,-1.8504705976162636,-2.728763982489528,-4.7119593073214805,Yes,False,True,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,20.0,2,-0.3528829514980316,-7.906105995178223,2.3854501363444363,-3.1447560837935837,-2.738333087842468,-4.761349911384639,Yes,False,True,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,20.0,2,-0.5346814393997192,-2.406144618988037,2.2036516484427486,2.355205292396602,-2.738333087842468,-4.761349911384639,Yes,False,False,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,20.0,2,-7.281026363372803,-0.5350995063781738,-4.542693275530334,4.226250405006465,-2.738333087842468,-4.761349911384639,No,True,False,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,20.0,3,-2.827713966369629,-1.203053593635559,-0.09894998388010112,3.5089057136859214,-2.728763982489528,-4.7119593073214805,No,True,False,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,20.0,3,-2.1869804859161377,-1.9295978546142578,0.5417834965733901,2.7823614527072227,-2.728763982489528,-4.7119593073214805,No,True,False,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,20.0,4,-0.22710463404655457,-10.74989128112793,2.5014624966463694,-6.07216037327335,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,20.0,1,-0.5269767642021179,-5.906137466430664,2.211356880608946,-1.1957492851785254,-2.738333644811064,-4.710388181252139,Yes,True,True,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,20.0,0,-3.5465235710144043,-0.7967965602874756,-0.8299838329177529,3.9509749981264273,-2.7165397380966514,-4.747771558413903,No,True,False,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,20.0,1,-0.22694534063339233,-10.437309265136719,2.5113883041776717,-5.72692108388458,-2.738333644811064,-4.710388181252139,Yes,True,True,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,20.0,2,-0.23487067222595215,-5.12489128112793,2.5034624156165157,-0.36354136974329077,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,20.0,2,-0.28274381160736084,-9.81235122680664,2.455589276235107,-5.051001315422002,-2.738333087842468,-4.761349911384639,Yes,False,True,False
can be bald,an owl,'',Can an owl be bald?,No,random,20.0,3,-0.7452408075332642,-1.7420201301574707,1.9835231749562636,2.96993917716401,-2.728763982489528,-4.7119593073214805,Yes,False,False,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,20.0,4,-1.2262547016143799,-1.9764419794082642,1.5023124290785441,2.7012889284463153,-2.728567130692924,-4.6777309078545795,Yes,False,False,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,20.0,1,-1.4211310148239136,-1.4217373132705688,1.3172026299871504,3.28865086798157,-2.738333644811064,-4.710388181252139,Yes,True,False,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,20.0,3,-0.28274381160736084,-11.249903678894043,2.446020170882167,-6.5379443715725625,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be bent,an owl,'',Can an owl be bent?,No,random,20.0,1,-5.406086444854736,-0.6562060117721558,-2.6677528000436723,4.054182169479983,-2.738333644811064,-4.710388181252139,No,True,False,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,20.0,2,-0.1441313773393631,-8.937409400939941,2.5942017105031048,-4.1760594895553025,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,20.0,4,-0.2825349271297455,-11.874820709228516,2.4460322035631785,-7.197089801373936,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,20.0,4,-2.4682140350341797,-1.0936226844787598,0.2603530956587443,3.5841082233758197,-2.728567130692924,-4.6777309078545795,No,True,False,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,20.0,3,-0.3180219531059265,-2.812368631362915,2.4107420293836013,1.8995906759585655,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,20.0,0,-0.14798270165920258,-7.093586444854736,2.568557036437449,-2.3458148864408335,-2.7165397380966514,-4.747771558413903,Yes,False,True,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,20.0,1,-0.39351049065589905,-3.3904309272766113,2.344823154155165,1.3199572539755273,-2.738333644811064,-4.710388181252139,Yes,True,True,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,20.0,0,-0.4758470356464386,-10.874876976013184,2.240692702450213,-6.127105417599281,-2.7165397380966514,-4.747771558413903,Yes,True,True,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,20.0,1,-0.13529080152511597,-6.999512195587158,2.603042843285948,-2.2891240143350196,-2.738333644811064,-4.710388181252139,Yes,False,True,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,20.0,3,-0.4761912226676941,-11.374903678894043,2.2525727598218337,-6.6629443715725625,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be cold,a plow,'',Can a plow be cold?,No,random,20.0,2,-2.2809805870056152,-1.5389938354492188,0.45735250083685264,3.22235607593542,-2.738333087842468,-4.761349911384639,No,True,False,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,20.0,4,-0.4761912226676941,-10.437397956848145,2.25237590802523,-5.759667048993565,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be covered,butter,'',Can butter be covered?,No,random,20.0,2,-0.2849021255970001,-7.0311970710754395,2.4534309622454678,-2.2698471596908005,-2.738333087842468,-4.761349911384639,Yes,False,True,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,20.0,4,-0.22979401051998138,-3.8591177463531494,2.4987731201729426,0.81861316150143,-2.728567130692924,-4.6777309078545795,Yes,False,True,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,20.0,1,-0.31591641902923584,-10.81235122680664,2.422417225781828,-6.101963045554502,-2.738333644811064,-4.710388181252139,Yes,True,True,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,20.0,2,-3.249619960784912,-0.6287744045257568,-0.5112868729424442,4.132575506858882,-2.738333087842468,-4.761349911384639,No,True,False,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,20.0,3,-7.874738693237305,-0.9882303476333618,-5.145974710747777,3.7237289596881187,-2.728763982489528,-4.7119593073214805,No,True,False,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,20.0,3,-0.5777389407157898,-9.374859809875488,2.151025041773738,-4.662900502554008,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,20.0,1,-0.333516001701355,-4.093553066253662,2.404817643109709,0.6168351149984765,-2.738333644811064,-4.710388181252139,Yes,False,True,False
can be curly,hair,'',Can hair be curly?,Yes,random,20.0,4,-0.34901732206344604,-11.12489128112793,2.379549808629478,-6.44716037327335,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,20.0,3,-0.28261345624923706,-9.562309265136719,2.4461505262402907,-4.850349957815238,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,20.0,1,-1.1011418104171753,-1.7264846563339233,1.6371918343938887,2.9839035249182153,-2.738333644811064,-4.710388181252139,Yes,False,False,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,20.0,4,-0.2546822726726532,-10.062254905700684,2.473884858020271,-5.384523997846104,-2.728567130692924,-4.6777309078545795,Yes,False,True,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,20.0,2,-5.84344482421875,-0.4120364189147949,-3.105111736376282,4.349313492469844,-2.738333087842468,-4.761349911384639,No,True,False,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,20.0,1,-0.3492388129234314,-10.874841690063477,2.3890948318876326,-6.164453508811338,-2.738333644811064,-4.710388181252139,Yes,False,True,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,20.0,1,-0.2826826870441437,-10.187331199645996,2.4556509577669203,-5.476943018393857,-2.738333644811064,-4.710388181252139,Yes,True,True,True
can be deflated,flour,'',Can flour be deflated?,No,random,20.0,4,-6.343586444854736,-0.6444973945617676,-3.6150193141618123,4.033233513292812,-2.728567130692924,-4.6777309078545795,No,True,False,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,20.0,3,-0.1440781205892563,-9.437383651733398,2.5846858619002715,-4.725424344411918,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,20.0,2,-0.16182081401348114,-12.31235122680664,2.5765122738289867,-7.551001315422002,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,20.0,2,-0.22698119282722473,-11.124876976013184,2.511351895015243,-6.363527064628545,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,20.0,4,-3.5622546672821045,-0.9335391521453857,-0.8336875365891805,3.7441917557091937,-2.728567130692924,-4.6777309078545795,No,True,False,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,20.0,4,-0.5267755389213562,-7.593553066253662,2.201791591771568,-2.9158221583990827,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,20.0,0,-0.4309347867965698,-7.562283515930176,2.2856049513000816,-2.814511957516273,-2.7165397380966514,-4.747771558413903,Yes,True,True,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,20.0,1,-0.18181666731834412,-8.312254905700684,2.55651697749272,-3.601866724448545,-2.738333644811064,-4.710388181252139,Yes,True,True,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,20.0,1,-5.718480587005615,-0.8475627899169922,-2.9801469421945512,3.8628253913351465,-2.738333644811064,-4.710388181252139,No,True,False,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,20.0,3,-2.5775973796844482,-1.0780210494995117,0.15116660280507954,3.6339382578219688,-2.728763982489528,-4.7119593073214805,No,True,False,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,20.0,0,-0.199635311961174,-4.06242036819458,2.5169044261354774,0.6853511902193228,-2.7165397380966514,-4.747771558413903,Yes,False,True,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,20.0,2,-0.18218860030174255,-8.312368392944336,2.5561444875407253,-3.551018481559697,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,20.0,0,-0.3902389705181122,-12.249876976013184,2.326300767578539,-7.502105417599281,-2.7165397380966514,-4.747771558413903,Yes,True,True,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,20.0,3,-3.515284299850464,-0.8866666555404663,-0.7865203173609361,3.825292651781014,-2.728763982489528,-4.7119593073214805,No,True,False,True
can be fair,a piano,'',Can a piano be fair?,No,random,20.0,4,-2.562204122543335,-0.6874203681945801,0.16636300814958904,3.9903105396599994,-2.728567130692924,-4.6777309078545795,No,True,False,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,20.0,2,-0.2848682701587677,-6.156193733215332,2.4534648176837,-1.394843821830693,-2.738333087842468,-4.761349911384639,Yes,False,True,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,20.0,0,-0.18300741910934448,-10.18735122680664,2.533532318987307,-5.439579668392738,-2.7165397380966514,-4.747771558413903,Yes,True,True,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,20.0,1,-1.7262732982635498,-1.3515089750289917,1.0120603465475142,3.358879206223147,-2.738333644811064,-4.710388181252139,No,True,False,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,20.0,3,-4.374754428863525,-0.9999417066574097,-1.6459904463739976,3.712017600664071,-2.728763982489528,-4.7119593073214805,No,True,False,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,20.0,2,-0.4759310185909271,-11.43735122680664,2.2624020692515407,-6.676001315422002,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,20.0,2,-0.29049113392829895,-3.4217610359191895,2.447841953914169,1.3395888754654495,-2.738333087842468,-4.761349911384639,Yes,False,True,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,20.0,4,-0.5775973796844482,-8.874876976013184,2.1509697510084758,-4.197146068158604,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,20.0,4,-0.28264907002449036,-8.687368392944336,2.4459180606684336,-4.0096374850897565,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,20.0,1,-0.3215025067329407,-5.937341690063477,2.4168311380781233,-1.226953508811338,-2.738333644811064,-4.710388181252139,Yes,False,True,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,20.0,3,-0.31399381160736084,-10.937383651733398,2.414770170882167,-6.225424344411918,-2.728763982489528,-4.7119593073214805,Yes,False,True,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,20.0,0,-7.374754428863525,-0.44914305210113525,-4.658214690766874,4.298628506312768,-2.7165397380966514,-4.747771558413903,No,True,False,True
can be folded,a finger,'',Can a finger be folded?,No,random,20.0,4,-0.4038533866405487,-4.531130313873291,2.3247137440523753,0.14660059398128844,-2.728567130692924,-4.6777309078545795,Yes,False,True,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,20.0,0,-2.5619471073150635,-1.0623313188552856,0.15459263078158791,3.685440239558617,-2.7165397380966514,-4.747771558413903,No,False,False,False
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,20.0,1,-2.4526593685150146,-2.328014373779297,0.28567427629604936,2.3823738074728418,-2.738333644811064,-4.710388181252139,No,True,False,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,20.0,2,-0.20270106196403503,-11.312331199645996,2.535632025878433,-6.550981288261357,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,20.0,2,-0.20355668663978577,-12.249738693237305,2.534776401202682,-7.488388781852666,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,20.0,2,-0.6703959703445435,-4.312184810638428,2.0679371174979244,0.4491651007462112,-2.738333087842468,-4.761349911384639,Yes,False,True,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,20.0,2,-0.1282772570848465,-9.812185287475586,2.6100558307576214,-5.050835376090947,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,20.0,4,-0.41715487837791443,-3.7965447902679443,2.3114122523150096,0.8811861175866351,-2.728567130692924,-4.6777309078545795,Yes,False,True,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,20.0,0,-0.6204293966293335,-2.124903917312622,2.096110341467318,2.622867641101281,-2.7165397380966514,-4.747771558413903,Yes,True,False,False
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,20.0,0,-0.38221925497055054,-3.8905389308929443,2.334320483126101,0.8572326275209585,-2.7165397380966514,-4.747771558413903,Yes,False,True,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,20.0,1,-0.28682079911231995,-6.406150817871094,2.451512845698744,-1.695762636618955,-2.738333644811064,-4.710388181252139,Yes,False,True,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,20.0,2,-0.22808071970939636,-8.93735122680664,2.5102523681330715,-4.176001315422002,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,20.0,3,-0.22811968624591827,-8.437397956848145,2.5006442962436095,-3.725438649526664,-2.728763982489528,-4.7119593073214805,Yes,False,True,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,20.0,3,-0.47575172781944275,-9.249738693237305,2.253012254670085,-4.537779385915824,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,20.0,0,-1.522663950920105,-1.3983187675476074,1.1938757871765464,3.3494527908662954,-2.7165397380966514,-4.747771558413903,No,True,False,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,20.0,0,-0.15273350477218628,-5.65611457824707,2.563806233324465,-0.9083430198331675,-2.7165397380966514,-4.747771558413903,Yes,False,True,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,20.0,3,-0.3511147201061249,-11.062368392944336,2.377649262383403,-6.350409085622855,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,20.0,2,-0.43714290857315063,-6.0623087882995605,2.3011901792693172,-1.3009588769149216,-2.738333087842468,-4.761349911384639,Yes,False,True,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,20.0,0,-0.3159739673137665,-8.812397956848145,2.400565770782885,-4.064626398434242,-2.7165397380966514,-4.747771558413903,Yes,True,True,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,20.0,4,-1.5856528282165527,-1.2108699083328247,1.1429143024763713,3.4668609995217547,-2.728567130692924,-4.6777309078545795,No,True,False,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,20.0,3,-0.3508903980255127,-9.999820709228516,2.377873584464015,-5.287861401907035,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,20.0,1,-1.3665257692337036,-1.6170921325683594,1.3718078755773604,3.0932960486837793,-2.738333644811064,-4.710388181252139,Yes,False,False,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,20.0,3,-0.4760550260543823,-11.624820709228516,2.2527089564351455,-6.912861401907035,-2.728763982489528,-4.7119593073214805,Yes,True,True,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,20.0,4,-0.6513773202896118,-2.4060964584350586,2.077189810403312,2.271634449419521,-2.728567130692924,-4.6777309078545795,Yes,False,False,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,20.0,2,-0.2532772719860077,-11.312309265136719,2.48505581585646,-6.55095935375208,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,20.0,2,-0.38988104462623596,-6.968496799468994,2.348452043216232,-2.207146888084355,-2.738333087842468,-4.761349911384639,Yes,True,True,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,20.0,0,-3.6870694160461426,-0.5584782361984253,-0.9705296779494912,4.189293322215478,-2.7165397380966514,-4.747771558413903,No,True,False,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,20.0,2,-0.4504958391189575,-4.562368869781494,2.2878372487235104,0.19898104160314478,-2.738333087842468,-4.761349911384639,Yes,False,True,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,20.0,0,-7.468496799468994,-1.2264894247055054,-4.751957061372343,3.5212821337083975,-2.7165397380966514,-4.747771558413903,No,True,False,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,20.0,4,-0.31402167677879333,-11.062309265136719,2.4145454539141307,-6.384578357282139,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,20.0,3,-1.5543748140335083,-1.3045650720596313,1.1743891684560195,3.407394235261849,-2.728763982489528,-4.7119593073214805,No,True,False,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,20.0,4,-6.468586444854736,-0.35543179512023926,-3.7400193141618123,4.32229911273434,-2.728567130692924,-4.6777309078545795,No,True,False,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,20.0,2,-7.687283515930176,-0.7616559267044067,-4.9489504280877075,3.999693984680232,-2.738333087842468,-4.761349911384639,No,True,False,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,20.0,1,-0.34918949007987976,-11.562309265136719,2.3891441547311842,-6.85192108388458,-2.738333644811064,-4.710388181252139,Yes,True,True,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,20.0,1,-0.3705074191093445,-6.1873602867126465,2.3678262257017195,-1.4769721054605078,-2.738333644811064,-4.710388181252139,Yes,True,True,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,20.0,0,-0.3883717656135559,-8.812368392944336,2.3281679724830955,-4.064596834530433,-2.7165397380966514,-4.747771558413903,Yes,True,True,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,20.0,0,-6.656040191650391,-0.9803953170776367,-3.9395004535537392,3.767376241336266,-2.7165397380966514,-4.747771558413903,No,True,False,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,20.0,2,-5.09344482421875,-0.9842965602874756,-2.355111736376282,3.7770533510971633,-2.738333087842468,-4.761349911384639,No,True,False,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,20.0,1,-0.11419883370399475,-9.624738693237305,2.6241348111070693,-4.914350511985166,-2.738333644811064,-4.710388181252139,Yes,False,True,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,20.0,3,-0.40507981181144714,-6.78094482421875,2.3236841706780806,-2.0689855168972695,-2.728763982489528,-4.7119593073214805,Yes,False,True,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,20.0,4,-0.5961480736732483,-4.3434247970581055,2.1324190570196757,0.334306110796474,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,20.0,0,-0.20641203224658966,-6.468596458435059,2.5101277058500617,-1.7208249000211557,-2.7165397380966514,-4.747771558413903,Yes,True,True,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,20.0,4,-0.2886912226676941,-6.468677520751953,2.43987590802523,-1.7909466128973737,-2.728567130692924,-4.6777309078545795,Yes,True,True,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,20.0,2,-7.780980587005615,-1.140553593635559,-5.042647499163147,3.62079631774908,-2.738333087842468,-4.761349911384639,No,True,False,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,20.0,4,-1.2021394968032837,-2.9529049396514893,1.5264276338896403,1.7248259682030902,-2.728567130692924,-4.6777309078545795,Yes,True,False,False
