question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
One reason that older adults show high levels of optimism is that,(A) Many pessimists die at a younger age,(B) They do not really know what is going on,(C) This may be a warning sign for dementia,(D) Our measures have low validity,A,-2.9463043212890625,-3.191904306411743,-2.691904306411743,-2.941904306411743,C,False
Bu is often late for appointments but says it's because she had more important things on her mind. This is an example of which coping strategy?,(A) Immunization,(B) Accommodation,(C) Avoidance,(D) Assimilation,A,-2.613952159881592,-2.8682847023010254,-2.6163854598999023,-2.6182847023010254,A,True
Which of the following is most strongly associated with loss of bone density?,(A) Genetic factors,(B) Lifestyle factors like not exercising,(C) Hormonal factors such as loss of estrogen,(D) Cohort factors,B,-2.301452159881592,-2.5443501472473145,-2.2943501472473145,-2.301452159881592,C,False
That super sweet iced tea that your grandmother gives you might be that way because she,(A) Has lost a lot of sweet taste buds and cannot taste sweetness as well anymore,(B) Is a member of that cohort that really enjoys sweets,(C) Is trying to get you to be a little sweeter than you have been in the past,(D) Has experienced damage in her parietal lobe where sweet sensations are directed,A,-2.3920865058898926,-2.6420865058898926,-2.633004665374756,-2.145202159881592,D,False
A shortage of these two vitamins can produce symptoms that mimic dementia:,(A) A and C,(B) B6 and B12,(C) B6 and D,(D) B12 and E,B,-2.5728089809417725,-2.0728089809417725,-2.8213043212890625,-2.8228089809417725,B,True
Which of the following is one of McAdam's levels of personality?,(A) Control,(B) Identity,(C) Generativity,(D) Assimilation,B,-2.654003858566284,-2.8989858627319336,-2.6425790786743164,-3.1489858627319336,C,False
"In this chapter's Senior View, Dr. Donham told us that mental stimulation, exercise, diet, and what other factor is important for long life?",(A) Moderate amounts of alcohol,(B) Social support,(C) Good genes,(D) Avoiding stress,C,-2.926452159881592,-2.4307847023010254,-2.676452159881592,-2.6733365058898926,B,False
Surveys of older adults who are living together show that they tend to view cohabitation as,(A) A first step toward eventual marriage,(B) An alternative to marriage,(C) A way to save on expenses,(D) Their swan song,B,-1.8327022790908813,-2.8256001472473145,-2.820504665374756,-2.332702159881592,A,False
Older adults may be more attached to a place than younger adults because,(A) That place holds many memories,(B) It's much harder to move when you're older,(C) Young adults pay less attention to place then do older adults,(D) That place represents transcendence,A,-2.5443501472473145,-3.039254665374756,-2.532749652862549,-2.5443501472473145,C,False
The Hayflick number for human cells is,(A) Unknown,(B) Between 45 and 55,(C) Less than 30,(D) More than 60,B,-3.278441905975342,-3.028441905975342,-3.0232677459716797,-3.028441905975342,C,False
High levels of self-care behaviors have been associated with high levels of,(A) Neuroticism,(B) Extraversion,(C) Agreeableness,(D) Secondary control,C,-2.444375514984131,-3.191904306411743,-2.6887402534484863,-2.9387402534484863,A,False
Research has offered some longitudinal as well as cross sectional support for the theory put forth by,(A) Peck,(B) Foos,(C) Levenson,(D) Erikson,D,-2.685253858566284,-3.185253858566284,-2.9302358627319336,-2.6891796588897705,A,False
"Which of the following is more likely to be a cohort, rather than an age, difference?",(A) A higher proportion of older women have completed menopause,(B) A smaller proportion of older women report dreams about sex,(C) A higher proportion of older men are bald,(D) A higher proportion of older men and women are victims of cancer,B,-2.0088043212890625,-3.006875514984131,-2.504404306411743,-2.5103089809417725,A,False
Fear of aging has been associated with high levels of,(A) Introversion,(B) Neuroticism,(C) Rigidity,(D) Mid-life crisis,B,-2.863952159881592,-3.3568501472473145,-3.351754665374756,-2.8608365058898926,D,False
In which dementia are cognitive symptoms less likely?,(A) Parkinson's,(B) Pick's,(C) Huntington's,(D) NeuroAIDS,A,-3.4178595542907715,-3.416722059249878,-3.663393497467041,-2.6687464714050293,D,False
"In this chapter's Senior View, Dr. Shealy advises you to",(A) Stay in school,(B) Eat the right foods,(C) Get plenty of exercise,(D) Find a high paying job,A,-2.9818501472473145,-3.2358365058898926,-3.476754665374756,-2.9818501472473145,A,True
"When your sister Patricia was feeling depressed, you comforted her and reminisced about happier times. You provided which type of social support?",(A) Emotional,(B) Instrumental,(C) Informational,(D) Friendly,A,-2.2745347023010254,-2.7745347023010254,-2.2726354598999023,-2.5226354598999023,C,False
Hearing loss occurs more frequently for,(A) Men than women,(B) Women than men,(C) People who already have some loss of vision,(D) People who are obese,A,-2.9233365058898926,-3.4233365058898926,-2.6693501472473145,-2.6693501472473145,C,False
Continued stress is damaging to health and longevity because it leads to,(A) Over exercising which causes physical damage,(B) Suppression of the immune system,"(C) Less eating and, in many cases, severe eating disorders",(D) Risky behaviors such as speeding and not using a seat belt,B,-3.332702159881592,-4.080019474029541,-3.0795865058898926,-4.076153755187988,C,False
One difference that seems to be mostly cohort rather than age is the difference in ____ for different age groups,(A) Coping strategies,(B) Work productivity,(C) Rates of dementia,(D) Personality traits,D,-2.854222059249878,-3.100893497467041,-2.0984976291656494,-2.854222059249878,C,False
"According to Tat Kleckley of this chapter's Senior View, the most important part of the healing process for those who are bereaved is to",(A) Stay away from other people for a while,(B) Get out and be active,(C) Talk about your loss,(D) Make new friends who don't know about your loss,C,-2.8762402534484863,-2.879404306411743,-3.122191905975342,-2.629404306411743,D,False
Social support is most likely to have a positive influence on health and well being when it is,(A) Very emotional,(B) Perceived as support,(C) Unexpected,(D) External rather than internal,B,-2.3976354598999023,-2.6476354598999023,-2.1476354598999023,-2.6476354598999023,C,False
Free radicals are produced by,(A) Normal metabolism,(B) Excess consumption of Vitamins A and C,(C) Lack of sunlight,(D) A weakened immune system,A,-2.470249652862549,-3.226754665374756,-3.4514126777648926,-3.470249652862549,A,True
Prejudice or bias against older adults is referred to as,(A) Ageism,(B) Oldism,(C) Age bigotry,(D) Senilism,A,-2.653441905975342,-3.6574902534484863,-4.133004665374756,-3.6574902534484863,A,True
"The program that takes over care for those with 6 or fewer months to live, attempts to keep them at home, provides pain relief, and ends all life-prolonging technologies is called",(A) Euthanasia,(B) Cryonics,(C) Medicare,(D) Hospice,D,-2.9109976291656494,-2.9109976291656494,-2.404003858566284,-2.4079296588897705,C,False
Loss of smell for adults 80 and older is,(A) Very infrequent (less than 15%),(B) Very frequent (more than 75%),(C) Infrequent (less than 40%),(D) Frequent (close to 50%),B,-2.3840134143829346,-3.381875514984131,-3.132143497467041,-3.3838043212890625,A,False
Activation of a class of genes called sirtuins may help to,(A) Prevent some diseases,(B) Ward off dementias,(C) Increase memory and intelligence,(D) Produce emotional stability,A,-2.595249652862549,-3.345249652862549,-2.595249652862549,-1.856850028038025,D,False
Elder abuse most frequently comes from the older adult's,(A) Spouse,(B) Children,(C) Grandchildren,(D) Neighbors,B,-2.6609976291656494,-2.913393497467041,-2.654003858566284,-2.663393497467041,C,False
Projective tests generally ___ than objective tests of personality.,(A) Have higher reliability,(B) Are more visual,(C) Are more valid,(D) Provide more information,B,-2.4387402534484863,-2.934691905975342,-2.9387402534484863,-2.941904306411743,A,False
Cells in the eye that respond to low levels of illumination are called,(A) Rods,(B) Cones,(C) Retinal cells,(D) Nocturnal detectors,A,-2.926452159881592,-3.6693501472473145,-2.4193501472473145,-3.6693501472473145,C,False
Some work on age stereotypes suggests that,(A) Positive ones are stronger,(B) Negative ones are stronger,(C) They never last very long,(D) They are very rare,B,-3.060253858566284,-3.810253858566284,-3.3052358627319336,-2.8141796588897705,D,False
Which of the following could very well be a cohort difference rather than a change that occurs with age?,(A) Differences in weight,(B) Shrinkage of the thymus gland,(C) Enlargement of the heart,(D) Increasing size of nose and ears,A,-2.385472059249878,-2.6340134143829346,-2.6297476291656494,-2.385472059249878,A,True
The major question concerning aging and personality is:,(A) Do older adults still have personalities?,(B) Does personality change with age?,(C) Does personality decline as we grow older?,(D) Does personality increase of decrease with age?,B,-2.7204296588897705,-3.2204296588897705,-2.966503858566284,-2.2234976291656494,D,False
A researcher who wants to examine both age and cohort differences is advised to use a _____ design.,(A) Cross-sectional,(B) Cross-sequential,(C) Correlational,(D) Quasi-experimental,B,-1.9187252521514893,-2.6733365058898926,-2.1733365058898926,-2.4288854598999023,A,False
Which of the following is NOT one of the most rewarding aspects of being a grandparent as reported by grandparents?,(A) Feelings of immortality,(B) Spoiling the grandchildren,(C) Having others to wait on you,(D) Remembering when they were grandchildren,C,-2.538393497467041,-2.7829296588897705,-2.279003858566284,-2.038393497467041,D,False
"Of the following animals, which has the longest life span by current measures?",(A) Gorilla,(B) Blue whale,(C) Dog,(D) Queen honey bee,B,-3.1068501472473145,-3.336958646774292,-2.595249652862549,-2.845249652862549,C,False
One advantage of an expected death over an unexpected death is that,(A) One can use up some grief before the actual loss,(B) One can make funeral and estate plans with the loved one,(C) One can find ways to avoid having the same death for themselves,(D) One can assist the terminally ill person in speeding their death,B,-2.7829296588897705,-3.2829296588897705,-3.029003858566284,-3.0359976291656494,A,False
Changes in the reproductive system are more _____ for men but not for women,(A) Mechanistic,(B) Continuous,(C) Organismic,(D) Nurturant,B,-3.086822271347046,-3.8291401863098145,-3.0851354598999023,-3.836822271347046,C,False
Which of the following hormones has not yet been claimed to ward off senescence?,(A) DHEA,(B) Human growth hormone,(C) Melatonin,(D) Viasterol,D,-2.5483365058898926,-2.5483365058898926,-2.5443501472473145,-1.5538854598999023,D,True
The majority of older widows live,(A) Alone,(B) With children,(C) With a friend,(D) In an institution,A,-2.445504665374756,-3.445504665374756,-2.938999652862549,-2.2006001472473145,D,False
Centenarians are people who,(A) Were born before the centennial,(B) Study old age and older adults,(C) Are 100 or more years old,(D) Have not yet reached old age,C,-2.383004665374756,-3.626499652862549,-3.118208646774292,-2.633004665374756,A,False
Quantitative analyses of TV shows have shown that,(A) Older adults are almost always portrayed in a negative way,(B) The more positive portrayals occur during commercials,(C) The proportion of older men is particularly low,(D) The proportion of older women is particularly low,D,-2.7547476291656494,-3.7512402534484863,-2.7516796588897705,-2.7547476291656494,C,False
Which of the following groups of Americans have the lowest rate of alcohol abuse?,(A) African-American,(B) White,(C) Native-American,(D) Asian-American,D,-2.2726354598999023,-3.020202159881592,-2.270202159881592,-2.5226354598999023,C,False
"If you believe that changes occur slowly and steadily throughout life, you would be holding the _____ side of this view of development.",(A) Mechanistic,(B) Organismic,(C) Continuity,(D) Stability,C,-2.757143497467041,-2.507143497467041,-2.7547476291656494,-3.0088043212890625,B,False
"All other things being equal, which of the following persons is likely to live the longest?",(A) A black man,(B) A white man,(C) A black woman,(D) A white woman,D,-2.0131001472473145,-3.2631001472473145,-3.008004665374756,-2.7670865058898926,A,False
"Which of the following age differences could be, in part, a cohort effect? Differences in",(A) Depression,(B) Alcoholism,(C) Dementia,(D) Suicide,B,-2.6182847023010254,-3.113952159881592,-2.613952159881592,-2.3682847023010254,D,False
"Clifford and Lucia Pauling, in Senior View, told us that physical changes",(A) Are rapid and frightening,(B) Can be offset by meditation,(C) Take a long time,(D) Should not be discussed in public,C,-2.569643497467041,-3.3141796588897705,-3.060253858566284,-2.319643497467041,D,False
The biggest and most dangerous changes in the cardiovascular system take place in the,(A) Heart,(B) Blood vessels,(C) Red blood cells,(D) Plasma,B,-3.098154306411743,-3.348154306411743,-3.340941905975342,-3.348154306411743,A,False
Older adults generally perform very well when their _____ memory is tested.,(A) Episodic,(B) Working,(C) Retrospective,(D) Semantic,D,-2.113952159881592,-2.6108365058898926,-2.1108365058898926,-2.613952159881592,C,False
"With respect to marital satisfaction, most long lasting marriages",(A) Show high satisfaction through all the years of marriage,(B) Show high satisfaction that steadily declines as the years pass,(C) Show lower levels during the years when children are present,(D) Show ups and downs throughout the marriage,C,-2.3663854598999023,-2.863952159881592,-3.1068501472473145,-2.863952159881592,A,False
Theories,(A) Are not very important in aging research,(B) Attempt to explain findings and guide future research,(C) Have never been adequately tested,(D) Have been around for a long time but have only recently been tested,B,-1.9233365058898926,-2.4233365058898926,-2.6693501472473145,-2.426452159881592,A,False
The least favored theory of senescence among researchers is the _____ theory,(A) Free radical,(B) Biological clock,(C) Wear and tear,(D) Garbage accumulation,C,-2.8989858627319336,-2.6489858627319336,-2.6489858627319336,-2.1609976291656494,D,False
A researcher finds that age is negatively correlated with cigarette smoking; this means that,(A) Older adults experience more negative effects from smoking that do younger adults,(B) Older adults smoke more than younger adults,(C) Older adults smoke less than younger adults,(D) Older and younger adults smoke about the same number of cigarettes and both experience negative effects,C,-2.426452159881592,-3.426452159881592,-2.6733365058898926,-2.926452159881592,A,False
"When a researcher takes part in the situation he or she is observing, he or she is said to be a(n)",(A) Active observer,(B) Participant observer,(C) Indiscreet observer,(D) Meddling observer,B,-2.3881001472473145,-2.8881001472473145,-2.633004665374756,-2.6420865058898926,A,False
"The term ""work-family conflict"" for middle-aged adults can occur when they must",(A) Care for an ailing parent while continuing to work,(B) Work a high stress job while their children are at home,(C) Pay for nursing home care by sacrificing their own care,(D) Serving as an executor of their parent's estate while still working full time,A,-2.913393497467041,-3.413393497467041,-2.9109976291656494,-2.913393497467041,C,False
Do traits change with age?,(A) No,(B) They change a little,(C) Only for women,(D) They change quite a lot,B,-2.4545865058898926,-3.2006001472473145,-2.2006001472473145,-1.9654285907745361,D,False
The cause of Alzheimer's appears to be,(A) Mostly environmental,(B) Aluminum,(C) Mostly genetic,(D) Apo-E 4,C,-3.4233365058898926,-3.6693501472473145,-3.1733365058898926,-2.9233365058898926,D,False
Older married men have been found to have,(A) Higher levels of positive emotions,(B) Lower levels of positive emotions,(C) Higher levels of negative emotions,(D) Lower levels of negative emotions,D,-2.954163074493408,-3.715941905975342,-3.4457459449768066,-2.715941905975342,D,True
"Within the United States, which location has the longest life expectancy?",(A) California,(B) Florida,(C) Alaska,(D) Hawaii,D,-3.2358365058898926,-2.9818501472473145,-1.9858365058898926,-2.4858365058898926,C,False
The largest proportion of older adults living alone reside in,(A) Hawaii,"(B) Washington, DC",(C) Florida,(D) California,B,-3.0557847023010254,-4.051452159881592,-3.801452159881592,-3.801452159881592,A,False
Which level of personality description appears to show the most change with age?,(A) Traits,(B) Personal concerns,(C) Coping strategies,(D) Identity,B,-2.707702159881592,-2.957702159881592,-2.2045865058898926,-2.4601354598999023,C,False
The positive relationship between religion and physical health is NOT thought to be due to,(A) Social support derived from a religious community,(B) The rules of some religions which forbid unhealthy behaviors,(C) The stress reducing effects of prayerful meditation,(D) The benefits of knowing that others are praying for you,D,-2.7045865058898926,-2.9506001472473145,-2.7006001472473145,-2.707702159881592,C,False
Human factors examines the performance of different tasks by examining,(A) The factors that influence performance,(B) The interaction between human and environment,(C) The human side of the equation,(D) The effects of environmental changes on humans,B,-3.2234976291656494,-3.4734976291656494,-3.2204296588897705,-3.225893497467041,C,False
Prospective memory refers to memory,(A) For some recent event,(B) For something that happened a long time ago,(C) To do something in the future,(D) For the context and source of remembered information,C,-3.126499652862549,-4.118208408355713,-2.868208646774292,-2.626499652862549,D,False
The total number of people who have some disorder divided by the total number of people gives you the ____ rate.,(A) Prevalence,(B) Incidence,(C) Incipient,(D) Diseased,A,-3.006875514984131,-3.2512402534484863,-3.0012402534484863,-3.0012402534484863,C,False
Remarriages are,(A) More frequent for woman than men,(B) Typically more successful,(C) Typically less successful,(D) Most common among those who have never been married before,C,-2.5637402534484863,-3.3045177459716797,-2.797913074493408,-2.8045177459716797,A,False
"With respect to job training, younger workers",(A) Receive more opportunities than older workers,(B) Perform better on the job than trained older workers,(C) Always learn faster than older workers,(D) Prefer to have classes by themselves,A,-2.4387402534484863,-2.934691905975342,-2.6795177459716797,-2.434691905975342,D,False
About how many grieving individuals seem to require some professional help?,(A) Less than 10%,(B) About 25%,(C) Nearly half,(D) More than 50%,B,-2.5245347023010254,-2.770202159881592,-2.270202159881592,-2.270202159881592,C,False
People with which of the following forms of control are least likely to have accessibility problems where they live?,(A) External,(B) Internal,(C) Primary,(D) Total,B,-2.7006001472473145,-3.195504665374756,-2.438999652862549,-2.695504665374756,C,False
Which of the following has been found to improve balance for older adults?,(A) Tai chi,(B) Aerobic exercise,(C) Weight lifting,(D) Walking briskly,A,-2.0641796588897705,-2.0672476291656494,-2.310253858566284,-2.3141796588897705,A,True
The most frequent chronic condition for older adults is,(A) Hypertension,(B) Arthritis,(C) Diabetes,(D) Cataracts,B,-2.819643497467041,-3.319375514984131,-2.8172476291656494,-3.0672476291656494,C,False
Hypokinesia refers to,(A) Severe obesity,(B) Loss of muscle strength and bone density,(C) Increased sensitivity to stress,(D) Social isolation and lack of support,B,-2.7006001472473145,-2.9545865058898926,-3.2006001472473145,-3.207702159881592,A,False
What percentage of older adults report feeling very or often lonely?,(A) 10%,(B) 25%,(C) 50%,(D) 75%,A,-2.225893497467041,-2.975893497467041,-2.4704296588897705,-1.9777634143829346,D,False
An example of a discontinuous change over the adult years is the change in,(A) Personality,(B) Working memory,(C) Female hormone levels,(D) Male sexuality,C,-2.691904306411743,-3.184691905975342,-2.934691905975342,-2.941904306411743,A,False
Which leg of the three-legged stool do most retirees have,(A) Pension,(B) Social security,(C) Savings,(D) Assets,B,-2.5851354598999023,-3.332702159881592,-2.582702159881592,-2.8351354598999023,C,False
One of the most important points made in this chapter is that physical changes,(A) Occur for everyone,"(B) Occur more for some and less for others and, within the same person, more for some systems and less for others",(C) Usually occur for very old people but not for very young people,(D) Can be totally avoided if one learns enough about gerontology,B,-2.7829296588897705,-3.279003858566284,-2.779003858566284,-3.0329296588897705,C,False
Which of the following forms of dementia has the highest prevalence rate?,(A) Alzheimer's,(B) Vascular,(C) Parkinson's,(D) Fronto-temporal lobe,A,-2.2859976291656494,-2.5329296588897705,-2.2859976291656494,-2.038393497467041,D,False
High levels of social support are strongly associated with,(A) Longevity,(B) Internal control,(C) Culture,(D) Education,A,-2.4322662353515625,-2.9307847023010254,-2.6807847023010254,-2.9322662353515625,A,True
"The term ""cohort"" refers to",(A) An individual's chronological age,(B) A generation of people who lived through major events,(C) A person's gender,(D) A group of people living in the same culture,B,-1.5827022790908813,-3.3295865058898926,-2.820504665374756,-3.3353993892669678,A,False
Middle-aged adults appear to be more ____ than older or younger adults,(A) Generative,(B) Neurotic,(C) Agreeable,(D) Certain,A,-2.0324902534484863,-3.5232677459716797,-3.0232677459716797,-3.5359976291656494,A,True
Which of the following improves attitudes toward aging and older adults?,(A) Staying away from older adults,(B) Education about older adults,(C) Travelling to older communities,(D) Watching the portrayals of older adults in movies and on TV,B,-2.2547476291656494,-2.497753858566284,-2.2427358627319336,-2.0047476291656494,D,False
A problem for immune system theories of senescence is,(A) Determining what first causes the senescence in the immune system,(B) Auto-immune disorders are far too rare,(C) That the immune system does not decline with age,(D) The lack of information about senescence in general,A,-1.8840821981430054,-2.876499652862549,-3.1076626777648926,-2.626499652862549,A,True
Those more likely to experience depression after a loss are those who,(A) Are young survivors,(B) Have not previously experienced depression,(C) Have been married more than 40 years,(D) Are in poor health themselves,A,-2.6807847023010254,-3.6788854598999023,-3.426452159881592,-3.4307847023010254,A,True
Which of the following appears to lower bad cholesterol?,(A) Vitamin D,(B) Niacin,(C) Thiamine,(D) Riboflavin,B,-2.8141796588897705,-2.8141796588897705,-2.8141796588897705,-2.8141796588897705,A,False
Most people who have used physician assisted suicide have had,(A) Alzheimer's,(B) Health insurance,(C) No family,(D) Clinical depression,B,-2.841503858566284,-3.341503858566284,-3.3300790786743164,-2.841503858566284,A,False
A researcher who is interested in the differences between two or more groups of people is most likely to use which of the following approaches?,(A) Quasi-experimental,(B) Longitudinal,(C) Correlational,(D) Cross-sequential,A,-1.7779285907745361,-2.7670865058898926,-2.0170865058898926,-2.5226354598999023,A,True
Being in bright light during the later parts of the day seems to,(A) Restore normal circadian rhythm,(B) Increase insomnia,(C) Restore deep sleep,(D) Have no real influence on sleep or dreams,A,-2.5857677459716797,-3.079163074493408,-2.829163074493408,-2.829163074493408,A,True
A major reason for studying human aging is that,(A) We are all growing older,(B) The number and proportion of older adults is increasing,(C) More job opportunities are available for those with some knowledge of aging,(D) All of the above,D,-2.559691905975342,-3.797913074493408,-3.5545177459716797,-3.066904306411743,A,False
The model of social support that says that those who are close to you now are likely to be close for the rest of your days is called the ____ model,(A) Consistency,(B) Convoy,(C) Attachment,(D) Train,B,-2.2101354598999023,-2.957702159881592,-2.4545865058898926,-2.7101354598999023,A,False
"When older and younger workers have lost their jobs, older workers typically",(A) Find a job quicker because of their greater experience,(B) Take longer to find a new job,(C) Retire rather than search for a new job,(D) Sue the company using the ADEA,B,-2.2318501472473145,-2.976754665374756,-2.720249652862549,-2.4818501472473145,A,False
Our social network refers to,(A) Everyone we know,(B) Those who are closest to us,(C) Those who we have not yet met,(D) Family members,B,-3.039254665374756,-3.532749652862549,-3.032749652862549,-2.5443501472473145,D,False
Those who survive the loss of another are called the,(A) Survivors,(B) Grieving,(C) Bereaved,(D) Family and friends,C,-2.965941905975342,-3.9607677459716797,-3.9457459449768066,-4.451153755187988,A,False
Financial adjustment to retirement has been most difficult for,(A) Married couples,(B) Single men,(C) Single women,(D) Older adults,C,-3.0359976291656494,-3.7739858627319336,-3.2675790786743164,-3.0359976291656494,A,False
Socioemotional selectivity theory says that older adults have smaller social networks because they,(A) Are more concerned with those closest to them,(B) Select new network members based on emotional factors,(C) Can no longer get out to select new network members,(D) Are too emotionally involved to spend time with others,A,-2.1420865058898926,-2.8881001472473145,-2.883004665374756,-2.3920865058898926,A,True
The gender gap is likely to be associated with male/female differences in,(A) Hormones,(B) Risky behaviors and occupations,(C) Proportion who smoke,(D) All of the above,D,-2.832702159881592,-3.5823535919189453,-2.8295865058898926,-2.832702159881592,C,False
Those cells that build bone are called,(A) Osteoblasts,(B) Osteoclasts,(C) Osteostructs,(D) Osteopori,A,-2.836958646774292,-3.063032388687134,-2.8264126777648926,-3.086958646774292,C,False
An increase in neuroticism later in life is a strong predictor of,(A) Mortality,(B) Loss of social support,(C) Cognitive decline,(D) Independence,A,-2.5672476291656494,-3.310253858566284,-3.060253858566284,-3.0713043212890625,A,True
Which of the following countries has the longest life expectancy?,(A) U. S. A.,(B) Sweden,(C) Japan,(D) Saudi Arabia,C,-3.0483365058898926,-3.0443501472473145,-2.5443501472473145,-2.5483365058898926,C,True
Which type of reaction time results in the biggest age differences?,(A) Simple,(B) Choice,(C) Complex,(D) Elaborate,C,-2.2760162353515625,-3.770540237426758,-3.0226354598999023,-3.024740695953369,A,False
Gary says he won $1000 in the lottery because he really knows how to pick those numbers. Gary would be said to have a strong ____ locus of control,"(A) External, powerful others",(B) Internal,"(C) External, chance",(D) Secondary,B,-2.809691905975342,-2.809691905975342,-2.809691905975342,-3.059691905975342,A,False
The advanced directive where one specifies the types of medical intervention that are and are not desired is called a,(A) Living will,(B) DNH,(C) DNR,(D) Durable power of attorney,A,-2.3766796588897705,-2.8766796588897705,-2.622753858566284,-1.876679539680481,D,False
"If links between various diseases are found, then future older adults will probably",(A) Take fewer medications,(B) Be able to avoid certain diseases,(C) Pay far less for pharmaceuticals,(D) Pick and choose the disease(s) they want,A,-2.9391796588897705,-2.9422476291656494,-2.935253858566284,-2.6891796588897705,D,False
With respect to hair loss,(A) Men lose but women do not,(B) Men are more systematic than women,(C) Women lose hair less frequently but more rapidly than men,(D) Environmental factors are the main causes,B,-2.5170865058898926,-3.0131001472473145,-2.7631001472473145,-2.5170865058898926,A,False
"In this chapter's Senior View, Pat Shelley told us that you shouldn't retire if",(A) You can't do it right,(B) You're younger than 60,(C) Your family wants you to keep working,(D) You have no hobbies,A,-3.004404306411743,-3.254404306411743,-3.247191905975342,-2.7512402534484863,D,False
"A person who is not very well organized, rarely sets goals, and frequently puts things off until the last minute would be said to be low on which trait?",(A) Agreeableness,(B) Conscientiousness,(C) Openness,(D) Neuroticism,B,-1.8952022790908813,-2.6420865058898926,-2.3881001472473145,-2.6420865058898926,A,False
As working people get closer to retirement they are more likely to,(A) Be absent from work,(B) Invest in craft and hobby books,(C) Do some informal planning,(D) Become irritated and anxious,C,-2.6068501472473145,-3.086958646774292,-3.086958646774292,-2.3608365058898926,D,False
Older adults may show less major depression than younger adults because they,(A) Have learned to cope with loss,(B) See major depression as a stigma,(C) Have very different brain biochemistry,(D) Are no longer concerned with emotional matters,A,-2.3540589809417725,-3.100625514984131,-3.100625514984131,-3.1027634143829346,A,True
The different components of memory should be thought of as,(A) Being very independent,(B) Working one at a time,(C) Working as a system,(D) Taking turns,C,-2.9193501472473145,-3.664254665374756,-3.407749652862549,-3.6733365058898926,A,False
"Very rapid disposal of the body, before sundown on the day of the death, is typical of which religion?",(A) Islam,(B) Hindu,(C) Jewish,(D) Tao,B,-2.747191905975342,-2.497191905975342,-2.2420177459716797,-1.7395215034484863,D,False
An example of an objective test of personality is the,(A) TAT,(B) MMPI,(C) Rorschach ink blot test,(D) McAdams test of levels,B,-2.694643497467041,-3.4391796588897705,-3.1891796588897705,-3.941904306411743,A,False
"When a measure actually quantifies what it claims to measure, we say that it has good",(A) Accuracy,(B) Validity,(C) Reliability,(D) Associative value,B,-2.270202159881592,-3.270202159881592,-3.0131001472473145,-3.0226354598999023,A,False
In which country do most individuals choose to be cremated?,(A) Japan,(B) U. S. A.,(C) Kenya,(D) Mexico,A,-3.0324902534484863,-2.778441905975342,-2.2824902534484863,-2.035654306411743,D,False
A possible positive effect of moderate alcohol consumption is that it may,(A) Inhibit the growth of cancers,(B) Promote healing from injuries and illnesses,(C) Keep blood vessels from stiffening,(D) Result in relaxation and lower blood pressure,C,-2.320504665374756,-3.320504665374756,-2.820504665374756,-3.0795865058898926,A,False
