question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
Two identical containers are filled with different gases. Container 1 is filled with hydrogen and container 2 is filled with nitrogen. Each container is set on a lab table and allowed to come to thermal equilibrium with the room. Which of the following correctly compares the properties of the two gases?,(A) The average kinetic energy of the hydrogen gas is greater than the nitrogen gas.,(B) The average force exerted on the container by the hydrogen gas is greater than the nitrogen gas.,(C) The density of the hydrogen gas is less than the nitrogen gas.,(D) The pressures of the gases cannot be compared without knowing the number of molecules in each container.,D,-3.2151548862457275,-4.32125186920166,-2.9112744331359863,-3.0357770919799805,C,False
"A girl of mass m and a boy of mass 2m are sitting on opposite sides of a see-saw with its fulcrum in the center. Right now, the boy and girl are equally far from the fulcrum, and it tilts in favor of the boy. Which of the following would NOT be a possible method to balance the see-saw?",(A) Move the boy to half his original distance from the fulcrum.,(B) Move the girl to double her original distance from the fulcrum.,(C) Allow a second girl of mass m to join the first.,(D) Move the fulcrum to half its original distance from the boy.,D,-2.752817153930664,-3.339505434036255,-3.67736554145813,-3.242070198059082,A,False
"When hot water is poured into a beaker containing cold alcohol, the temperature of the mixture will eventually reach the same temperature. Considering the scale of the size of the molecules of the fluids, which of the following is the primary reason for this phenomenon?",(A) The high temperature water will rise to the top of the container until it has cooled and then mixes with the alcohol.,"(B) The molecules of the water continue to have a higher kinetic energy than the molecules of the alcohol, but the two liquids mix until the energy is spread evenly throughout the container.",(C) The hot water produces thermal radiation that is absorbed by the cold alcohol until the kinetic energy of all the molecules is the same.,"(D) The water molecules collide with the alcohol molecules, transferring energy until the average kinetic energy of both the water and alcohol molecules are the same.",D,-4.091182231903076,-2.996612310409546,-3.327561378479004,-2.146911382675171,D,True
"A solid sphere (I = 0.06 kg·m^2) spins freely around an axis through its center at an angular speed of 20 rad/s. It is desired to bring the sphere to rest by applying a friction force of magnitude 2.0 N to the sphere’s outer surface, a distance of 0.30 m from the sphere’s center. How much time will it take the sphere to come to rest?",(A) 4 s,(B) 2 s,(C) 0.06 s,(D) 0.03 s,B,-3.375265598297119,-3.430823802947998,-3.8507728576660156,-3.4939324855804443,A,False
The radius of Mars is about half that of Earth; the mass of Mars is about one-tenth that of Earth. Which of the following is closest to the gravitational field at the surface of Mars?,(A) 10 N/kg,(B) 4 N/kg,(C) 2 N/kg,(D) 0.5 N/kg,B,-3.330911636352539,-3.9218595027923584,-4.181374549865723,-3.7999181747436523,A,False
"Above an infinitely large plane carrying charge density σ, the electric field points up and is equal to σ/2εo. What is the magnitude and direction of the electric field below the plane?","(A) σ/2εo, down","(B) σ/2εo, up","(C) σ/εo, down","(D) σ/εo, up",A,-3.8342809677124023,-3.482555627822876,-3.8503475189208984,-3.5740175247192383,B,False
"A beam of electrons has speed 10^7 m/s. It is desired to use the magnetic field of the Earth, 5 × 10−5 T, to bend the electron beam into a circle. What will be the radius of this circle?",(A) 1 nm,(B) 1 μm,(C) 1 mm,(D) 1 m,D,-3.4974172115325928,-3.259721279144287,-3.712191343307495,-3.527574062347412,B,False
An object is placed 100 cm from a plane mirror. How far is the image from the object?,(A) 50 cm,(B) 100 cm,(C) 200 cm,(D) 300 cm,C,-2.108511209487915,-3.7337803840637207,-3.6339340209960938,-4.001943111419678,A,False
"A horse is attached to a cart that is at rest behind it. Which force, or combination of forces, explains how the horse-cart system can accelerate from rest?","(A) The forward static friction force of the ground on the horse is greater than any friction forces acting backward on the cart, providing a forward acceleration.","(B) The forward force of the horse on the cart is greater than the backward force of the cart on the horse, providing a forward acceleration.",(C) The force of the horse’s muscles on the rest of the horse-cart system provides the necessary acceleration.,"(D) The upward normal force of the ground on the horse is greater than the horse’s weight, providing an upward acceleration.",A,-3.033287525177002,-3.330317258834839,-3.6699025630950928,-3.9780962467193604,A,True
"In a certain region, the electric field varies with the radius away from origin by the equation Er = –6r^2 + 4r + 3, where r is given in meters and E in N/C. The potential difference between the origin and the point (3, 4) is",(A) –165 V,(B) –120 V,(C) 64 V,(D) 185 V,D,-3.0324881076812744,-3.4167397022247314,-3.469360828399658,-3.436556816101074,A,False
"A gas undergoes an expansion-compression cycle. If, plotted on a P-V diagram, the cycle is counterclockwise and the work is 300 J in magnitude, what was the heat transfer during this cycle?",(A) 300 J into the system,(B) 300 J out of the system,(C) 600 J into the system,(D) 600 J out of the system,B,-3.569026231765747,-2.9389004707336426,-3.368732213973999,-3.2867801189422607,B,True
"An ideal battery of constant voltage V supplies current to a circuit that has total resistance R. If R is doubled, what will happen to the total power dissipated by the circuit?",(A) It will double.,(B) It will quadruple.,(C) It will be halved.,(D) It will remain the same.,C,-3.02510666847229,-3.465705156326294,-3.6235108375549316,-2.3590264320373535,D,False
Ultraviolet light has a wavelength of about 6 × 10^-8 m. What is the frequency of this light?,(A) 5 × 10^15 Hz,(B) 0.5 Hz,(C) 2 Hz,(D) 20 Hz,A,-2.2044360637664795,-4.617792129516602,-4.231141567230225,-4.306196212768555,A,True
Each of the following ionized isotopes is projected with the same speed into a uniform magnetic field B such that the isotope's initial velocity is perpendicular to B. Which combination of mass and charge would result in a circular path with the largest radius?,"(A) m = 16 u, q = –5 e","(B) m = 17 u, q = –4 e","(C) m = 18 u, q = –3 e","(D) m = 20 u, q = –1 e",D,-3.6845171451568604,-4.00694465637207,-3.508960723876953,-3.4960646629333496,D,True
An electric dipole consists of a pair of equal but opposite point charges of magnitude 4.0 nC separated by a distance of 2.0 cm. What is the electric field strength at the point midway between the charges?,(A) 0,(B) 9.0 × 10^4 N/C,(C) 1.8 × 10^5 N/C,(D) 7.2 × 10^5 N/C,D,-4.770878791809082,-4.2057366371154785,-3.390097141265869,-3.6944851875305176,C,False
"A person can stand outside on a cold day for hours without ill effect, but falling into a cold lake can kill a person in a matter of minutes. Which of the following is the primary reason for this phenomenon?","(A) The molecules of the person are, on average, moving faster than those of the surroundings.",(B) Thermal energy moves from high concentration areas (hot) to low concentration areas (cold).,"(C) As heat flows out of the person and warms the fluid surrounding the person, the warmer fluid rises, allowing fresh cool fluid to come in contact with the person and increasing the rate of heat transfer.","(D) Water has more molecules per volume than air, increasing molecular contact with the person.",D,-3.3370201587677,-3.0615196228027344,-2.105024576187134,-3.4701898097991943,C,False
"A liquid flows at a constant flow rate through a pipe with circular cross-sections of varying diameters. At one point in the pipe, the diameter is 2 cm and the flow speed is 18 m/s. What is the flow speed at another point in this pipe, where the diameter is 3 cm?",(A) 4 m/s,(B) 6 m/s,(C) 8 m/s,(D) 12 m/s,C,-3.7789063453674316,-4.143158435821533,-3.849522113800049,-3.60675311088562,D,False
"An ideal fluid flows through a pipe with radius Q and flow speed V. If the pipe splits up into three separate paths, each with radius (Q/2), what is the flow speed through each of the paths?",(A) 1/3 V,(B) 2/3 V,(C) 4/3 V,(D) 4V,C,-3.1658201217651367,-4.024170398712158,-3.807713270187378,-3.5743491649627686,A,False
A very slow-moving positron interacts with a stationary electron. Which of the following statements correctly describes a possible outcome of this reaction and why it would occur?,"(A) Conservation of mass indicates that if a single new particle were created in the reaction, it must have a total mass equal to the combined masses of the electron and positron.",(B) Conservation of charge indicates that all new particles created in the reaction would have no electric charge.,(C) Conservation of momentum indicates that two identical gamma rays moving off in opposite directions could be created.,"(D) Conservation of energy indicates that the antimatter positron could annihilate into energy, leaving the stationary electron behind.",C,-3.4633703231811523,-4.5441365242004395,-3.8152599334716797,-2.1256179809570312,D,False
"A box sits on an inclined plane without sliding. As the angle of the plane (measured from the horizontal) increases, the normal force",(A) increases linearly,(B) decreases linearly,(C) does not change,(D) decreases nonlinearly,D,-2.7937049865722656,-3.1607298851013184,-2.955911636352539,-2.847672462463379,A,False
A small cart of mass m is initially at rest. It collides elastically with a large cart of mass 4m and velocity v. The large cart loses half its kinetic energy to the little cart. The little cart now has a velocity of,(A) 1.41v,(B) v,(C) 2v,(D) 4v,A,-2.6023197174072266,-3.3425114154815674,-3.2545201778411865,-3.1881299018859863,A,True
"A circuit consists of a battery and a light bulb. At first, the circuit is disconnected. Then, the circuit is connected, and the light bulb lights. After the light bulb has been lit for a few moments, how has the net charge residing on the circuit elements changed?",(A) The net charge has become more positive.,(B) The net charge has become more negative.,(C) The net charge has not changed.,(D) Whether the net charge becomes more positive or more negative depends on the initial net charge residing on the circuit elements before the bulb was lit.,C,-4.217275619506836,-3.9408223628997803,-2.8206427097320557,-3.8042173385620117,C,True
"If the force of gravity between the Moon and the Earth were to stop, which statement best describes the resulting motion of the moon?","(A) It would continue rotating on its axis, and it would revolve around the Earth as usual.","(B) It would continue rotating on its axis, but it would stop revolving around the Earth.","(C) It would stop rotating on its axis, but it would revolve around the Earth as usual.","(D) It would stop rotating on its axis, and it would stop revolving around the Earth.",B,-3.365969181060791,-3.4994099140167236,-2.992079496383667,-3.1467418670654297,C,False
A person stands on a scale in an elevator. He notices that the scale reading is less than his usual weight. Which of the following could possibly describe the motion of the elevator?,(A) It is moving downward and slowing down.,(B) It is moving upward and slowing down.,(C) It is moving upward at a constant speed.,(D) It is moving downward at a constant speed.,B,-2.751408576965332,-3.7774126529693604,-3.4658751487731934,-3.125537395477295,A,False
"A whiffle ball is tossed straight up, reaches a highest point, and falls back down. Air resistance is not negligible. Which of the following statements are true?I. The ball’s speed is zero at the highest point.II. The ball’s acceleration is zero at the highest point.III. The ball takes a longer time to travel up to the highest point than to fall back down.",(A) I only,(B) II only,(C) I & II only,(D) I & III only,C,-3.5330541133880615,-3.73978853225708,-3.384239912033081,-2.89284086227417,D,False
"If L, M, and T denote the dimensions of length, mass, and time, respectively, what are the dimensions of impulse?",(A) LM/T^3,(B) LM/T^2,(C) LM/T,(D) L^2M/T^2,C,-4.237571716308594,-3.823441982269287,-3.251845598220825,-3.6914727687835693,C,True
"Traveling at an initial speed of 1.5 × 10^6 m/s, a proton enters a region of constant magnetic field of magnitude 1.5 T. If the proton's initial velocity vector makes an angle of 30° with the magnetic field, compute the proton's speed 4 s after entering the magnetic field.",(A) 5.0 × 10^6 m/s,(B) 7.5 × 10^6 m/s,(C) 1.5 × 10^6 m/s,(D) 3.0 × 10^6 m/s,C,-3.4521262645721436,-3.682145357131958,-4.081417083740234,-4.0648674964904785,A,False
"A man stands on a platform scale in an elevator. The elevator moves upward, speeding up. What is the action-reaction force pair to the man’s weight?",(A) The force of the elevator cable on the man,(B) The force of the man on the scale,(C) The force of the elevator cable on the elevator,(D) The force of the man on the Earth,D,-2.484653949737549,-4.045015811920166,-4.019937038421631,-3.9392902851104736,A,False
"During an isothermal expansion, a confined ideal gas does 150 J of work against its surroundings. Which of the following describes the heat transfer during this process?",(A) 150 J of heat was added to the gas.,(B) 150 J of heat was removed from the gas.,(C) 300 J of heat was added to the gas.,(D) 300 J of heat was removed from the gas.,A,-2.8949594497680664,-3.6025946140289307,-3.6142091751098633,-3.3847873210906982,A,True
An object carries a charge of –1 C. How many excess electrons does it contain?,(A) 6.25 × 10^18,(B) 8.00 × 10^18,(C) 1.60 × 10^19,(D) 3.20 × 10^19,A,-3.8280158042907715,-4.384243011474609,-2.6857995986938477,-3.8198533058166504,C,False
A guitar string creates a sound wave of known frequency. Which of the following describes a correct and practical method of measuring the wavelength of the sound wave with a meterstick?,(A) Lightly touch the guitar string in the middle such that a single node is created. Measure the length of the string; this is the wavelength.,(B) Measure the length of the guitar string; this is half the wavelength.,(C) Adjust the length of a pipe placed near the string so that resonances are heard. Measure the difference between the pipe lengths for consecutive resonances; this is half the wavelength.,(D) Measure the peak-to-peak distance of the wave as it passes; this is the wavelength.,C,-3.0014171600341797,-3.69400954246521,-2.9887535572052,-3.4007108211517334,C,True
Which of the following statements about images is true?,(A) Images produced by concave lenses are always real.,(B) Images produced by concave mirros are always real.,(C) Images produced by convex lenses can be both real and virtual.,(D) Images produced by convex mirrors can be both real and virtual.,C,-3.8538761138916016,-3.8916289806365967,-2.383362054824829,-2.8803350925445557,C,True
"Pretend someone actually managed to dig a hole straight through the center of the Earth all the way to the other side. If an object were dropped down that hole, which of the following would best describe its motion? Assume ideal conditions and that the object cannot be destroyed.",(A) It would fall to the center of the Earth and stop there.,"(B) It would fall through the hole to the other side, continue past the opposite side’s opening, and fly into space.",(C) It would oscillate back and forth from one opening to the other indefinitely.,(D) It would fall to the other side and stop there.,C,-3.6781959533691406,-3.5080888271331787,-2.6840298175811768,-3.0460691452026367,C,True
"A horizontal spring-block oscillator is in motion when a second block of equal mass falls on top of the oscillating block. If the two blocks stick together, what effect will this have on the amplitude of the oscillations?",(A) It will increase the amplitude.,(B) It will decrease the amplitude.,(C) It will have no effect.,(D) It would depend on where the original block was in its cycle when the second block fell.,D,-3.2291901111602783,-3.5496926307678223,-3.786151647567749,-3.693331003189087,A,False
In which of the following situations involving a source of sound and a detector of the sound is it possible that there is NO perceived Doppler shift?,(A) The source travels toward the stationary detector.,(B) The detector travels toward the stationary source.,(C) Both the source and detector travel in the same direction.,"(D) Both the source and detector travel in opposite directions, with the source and detector moving away from each other.",C,-3.482962131500244,-3.763005495071411,-3.4319212436676025,-3.026228904724121,D,False
A solid plastic cube with uniform density (side length = 0.5 m) of mass 100 kg is placed in a vat of fluid whose density is 1200 kg/m^3. What fraction of the cube's volume floats above the surface of the fluid?,(A) 1.0/9,(B) 1.0/3,(C) 2.0/3,(D) 4.0/5,B,-3.4132449626922607,-3.777653694152832,-3.6577110290527344,-3.142399787902832,D,False
A person standing on a horizontal floor is acted upon by two forces: the downward pull of gravity and the upward normal force of the floor. These two forces,(A) have equal magnitudes and form an action-reaction pair,(B) have equal magnitudes and do not form an action-reaction pair,(C) have unequal magnitudes and form an action-reaction pair,(D) have unequal magnitudes and do not form an action-reaction pair,B,-2.2882981300354004,-3.6461830139160156,-3.9215304851531982,-3.772710084915161,A,False
A particle of mass m and charge Q and velocity V is directed toward a uniform electric field of strength E and travels a distance d. How far does the particle travel if the original velocity is doubled and the mass is cut in half?,(A) 4d,(B) 2d,(C) d,(D) 1/2d,B,-3.3426759243011475,-3.58819842338562,-3.720600128173828,-2.9874582290649414,D,False
"An object of mass m1 experiences a linear, elastic collision with a stationary object of unknown mass. In addition to m1, what is the minimum necessary information that would allow you to determine the mass of the second object?",(A) The final speed of object 1,(B) The initial speed of object 1,(C) The final speed of object 2,(D) Any 2 of the above values,D,-3.101123809814453,-3.8483948707580566,-3.7325313091278076,-3.0184614658355713,D,True
"In an experiment designed to study the photoelectric effect, it is observed that low-intensity visible light of wavelength 550 nm produced no photoelectrons. Which of the following best describes what would occur if the intensity of this light were increased dramatically?","(A) Almost immediately, photoelectrons would be produced with a kinetic energy equal to the energy of the incident photons.","(B) Almost immediately, photoelectrons would be produced with a kinetic energy equal to the energy of the incident photons minus the work function of the metal.","(C) After several seconds, necessary for the electrons to absorb sufficient energy from the incident light, photoelectrons would be produced with a kinetic energy equal to the energy of the incident photons minus the work function of the metal.",(D) Nothing would happen.,D,-3.9124505519866943,-3.374967336654663,-2.67905855178833,-3.69838809967041,C,False
"Two traveling waves of equal frequency, one of amplitude 4 cm and the other of amplitude 6 cm, superimpose in a single medium. Which of the following best describes the displacement, D, of the resultant wave?",(A) 2 cm ≤ D ≤ 10 cm,(B) D = 5 cm,(C) D = 10 cm,(D) 10 cm ≤ D ≤ 12 cm,A,-2.9178292751312256,-3.9955053329467773,-3.9030771255493164,-2.926802635192871,A,True
"In Collision A, two carts collide and bounce off each other. In Collision B, a ball sticks to a rigid rod, which begins to rotate about the combined center of mass. Which of the following statements about quantities in each collision is correct?","(A) Collision A: each cart experiences the same force, time of collision, and change in kinetic energy. Collision B: the ball and the rod each experience the same torque, time of collision, and change in rotational kinetic energy.","(B) Collision A: each cart experiences the same force, time of collision, and change in linear momentum. Collision B: the ball and the rod each experience the same torque, time of collision, and change in angular momentum.","(C) Collision A: each cart experiences the same force, time of collision, and change in kinetic energy. Collision B: the ball and the rod each experience the same torque, time of collision, and change in angular momentum.","(D) Collision A: each cart experiences the same force, time of collision, and change in velocity. Collision B: the ball and the rod each experience the same torque, time of collision, and change in angular velocity",B,-3.6494698524475098,-3.7361905574798584,-3.19735050201416,-3.9054505825042725,C,False
"An object of mass 2 kg is acted upon by three external forces, each of magnitude 4 N. Which of the following could NOT be the resulting acceleration of the object?",(A) 0 m/s^2,(B) 2 m/s^2,(C) 4 m/s^2,(D) 8 m/s^2,D,-3.351539373397827,-3.816498279571533,-3.5303616523742676,-3.484165668487549,A,False
Spring scales are used to measure the net force applied to an object; a sonic motion detector is used to measure the object’s resulting acceleration. A graph is constructed with the net force on the vertical axis and the acceleration on the horizontal axis. Which of the following quantities is directly measured using the slope of this graph?,(A) Gravitational mass,(B) Weight,(C) Velocity,(D) Inertial mass,D,-3.3790719509124756,-3.87097430229187,-4.1724114418029785,-3.208073377609253,D,True
"A wooden block experiences a frictional force, f, as it slides across a table. If a block of the same material with half the height and twice the length were to slide across the table, what would be the frictional force it experienced?",(A) (1/2)f,(B) f,(C) 2f,(D) 4f,B,-3.1776225566864014,-3.389162540435791,-3.561159372329712,-3.6125667095184326,A,False
An object is placed 10 cm in front of a diverging mirror. What is the focal length of the mirror if the image appears 2 cm behind the mirror?,(A) -3/5 cm,(B) -5/3 cm,(C) -2/5 cm,(D) -5/2 cm,D,-3.2875964641571045,-3.8502657413482666,-3.6085824966430664,-3.4045729637145996,A,False
"A body moving in the positive x direction passes the origin at time t = 0. Between t = 0 and t = 1 second, the body has a constant speed of 24 meters per second. At t = 1 second, the body is given a constant acceleration of 6 meters per second squared in the negative x direction. The position x of the body at t = 11 seconds is",(A) 99m,(B) 36m,(C) -36m,(D) -99m,C,-3.188002586364746,-3.571108102798462,-3.474738836288452,-3.3788881301879883,A,False
"A fluid of density ρ flows through a horizontal pipe with negligible viscosity. The flow is streamlined with constant flow rate. The diameter of the pipe at Point 1 is d and the flow speed is V. If the diameter of the pipe at Point 2 is d/3, then the pressure at Point 2 is",(A) less than the pressure at Point 1 by 4 ρv^2,(B) less than the pressure at Point 1 by 40 ρv^2,(C) more than the pressure at Point 1 by 4 ρv^2,(D) more than the pressure at Point 1 by 40 ρv^2,B,-3.3378541469573975,-3.670755624771118,-3.3392856121063232,-3.4896457195281982,A,False
"In a spring-block oscillator, the maximum speed of the block is",(A) proportional to amplitude,(B) proportional to the square of amplitude,(C) proportional to the square root of amplitude,(D) inversely proportional to the square root of amplitude,A,-2.76361083984375,-3.236923933029175,-3.8242950439453125,-3.803217887878418,A,True
The weight of a box on the Earth is 80 N. What is the weight of the box on the moon if the moon has 1/80th the mass and 1/4th the radius of the Earth?,(A) 1 N,(B) 10 N,(C) 16 N,(D) 20 N,C,-3.4967989921569824,-3.706045627593994,-3.3096299171447754,-3.4526729583740234,C,True
"A textbook weighs 30 N at sea level. Earth’s radius is 6,400 km. Which of the following is the best estimate of the textbook’s weight on a mountain peak located 6,000 m above sea level?",(A) 60 N,(B) 15 N,(C) 30 N,(D) 7.5 N,C,-3.08968186378479,-3.9069128036499023,-3.970862865447998,-4.089795112609863,A,False
Which of the following correctly describes the motion of a real object in free fall? Assume that the object experiences drag force proportional to speed and that it strikes the ground before reaching terminal sped.,(A) It will fall with increasing speed and increasing acceleration.,(B) It will fall with increasing speed and decreasing acceleration.,(C) It will fall with decreasing speed and increasing acceleration.,(D) It will fall with decreasing speed and decreasing acceleration.,B,-3.1197750568389893,-3.1777353286743164,-3.799548625946045,-3.0879616737365723,D,False
A bi-convex lens has a radius of curvature of magnitude 20 cm. Which of the following best describes the image formed of an object of height 2 cm placed 30 cm from the lens?,"(A) Real, inverted, height = 1 cm","(B) Virtual, upright, height = 0.25 cm","(C) Real, upright, height = 1 cm","(D) Virtual, inverted, height = 0.25 cm",A,-3.4866626262664795,-3.548275947570801,-3.503589391708374,-3.365752696990967,D,False
"Two spheres of net charge +5e and -6e briefly come into contact. Afterward, which of the following is a possible combination of net charges for the two spheres?",(A) +3e and -4e,(B) +1.5e and -2.5e,(C) Both of the above,(D) None of the above,A,-3.6610963344573975,-4.35080099105835,-3.065889596939087,-3.666872024536133,C,False
"The circumference of a helium-filled balloon is measured for three different conditions: at room temperature, after being in a warm oven for 30 minutes, and after being in a freezer for 30 minutes. A student plotting the circumference cubed C^3 as a function of temperature T, should expect to find which of the following?",(A) a cubic relationship between C^3 and T,(B) an indirect relationship between C^3 and T,(C) an extrapolated temperature T where C^3 reaches zero,(D) a maximum C^3 as the temperature T increases,C,-2.921538829803467,-3.2570853233337402,-3.0445401668548584,-3.4768447875976562,A,False
The charge on an oil drop is measured in the laboratory. Which of the following measurements should be rejected as highly unlikely to be correct?,(A) 6.4 × 10^-19 C,(B) 8.0 × 10^-19 C,(C) 4.8 × 10^-19 C,(D) 2.4 × 10^-19 C,D,-3.832965850830078,-4.093053340911865,-3.2576637268066406,-4.08226203918457,C,False
"Traveling at an initial speed of 1.5 × 10^6 m/s, a proton enters a region of constant magnetic field, B, of magnitude 1.0 T. If the proton's initial velocity vector makes an angle of 30° with the direction of B, compute the proton's speed 4 s after entering the magnetic field.",(A) 5.0 × 10^5 m/s,(B) 7.5 × 10^5 m/s,(C) 1.5 × 10^6 m/s,(D) 3.0 × 10^6 m/s,C,-3.6632163524627686,-3.493474006652832,-3.930731773376465,-3.8954198360443115,B,False
Which of the following changes to a circuit will always bring about an increase in the current?,(A) Increased voltage and increased resistance,(B) Decreased voltage and decreased resistance,(C) Increased voltage and decreased resistance,(D) Decreased voltage and increased resistance,A,-3.5735318660736084,-4.343670845031738,-2.3194549083709717,-3.7996110916137695,C,False
Which of the following concerning uniform circular motion is true?,(A) The centrifugal force is the action-reaction pair of the centripetal force.,(B) The centripetal acceleration and velocity point in the same direction.,(C) The velocity of the object in motion changes whereas the acceleration of the object is constant.,(D) A satellite undergoing uniform circular motion is falling toward the center in a circular path.,D,-2.4033620357513428,-4.00723123550415,-3.371973752975464,-3.4142613410949707,A,False
"It is known that a lab cart is moving east at 25 cm/s at time t1 = 0.10 s, and then moving east at 15 cm/s at t2 = 0.20 s. Is this enough information to determine the direction of the net force acting on the cart between t1 and t2?","(A) Yes, since we know the cart is slowing down, its momentum change is opposite the direction of movement, and the net force is in the direction of momentum change.","(B) No, because we don’t know whether forces such as friction or air resistance might be acting on the cart.","(C) No, because we don’t know the mass of the cart.","(D) Yes, since we know the cart keeps moving to the east, the net force must be in the direction of motion.",A,-2.339898109436035,-3.8256120681762695,-3.8639111518859863,-3.4789793491363525,A,True
"An elevator is rising. In order to determine the tension in the cables pulling it, which values (for the elevator) would you need to know?","(A) Mass, velocity, height, and acceleration","(B) Mass, velocity, and acceleration",(C) Mass and velocity,(D) Mass and acceleration,D,-2.774566173553467,-3.0540289878845215,-3.104179620742798,-3.086906671524048,A,False
"If two non-zero vectors are added together, and the resultant vector is zero, what must be true of the two vectors?",(A) They have equal magnitude and are pointed in the same direction.,(B) They have equal magnitude and are pointed in opposite directions.,(C) They have different magnitudes and are pointed in opposite directions.,(D) It is not possible for the sum of two non-zero vectors to be zero.,B,-3.920647144317627,-2.612767219543457,-4.184486389160156,-4.452243328094482,B,True
"A proton enters a solenoid. Upon entry, the proton is moving in a straight line along the axis of the solenoid. Which of the following is a correct description of the proton’s motion within the solenoid?",(A) The proton will be bent in a parabolic path.,(B) The proton will be bent in a circular path.,(C) The proton will continue in its straight path at constant velocity.,(D) The proton will continue in its straight path and slow down.,C,-3.9529426097869873,-3.754345178604126,-3.106062889099121,-4.006872177124023,C,True
