Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
28.0,7.0,material-dynamics,7.0,material,2.0,Chao sees something that is fabric.,Can it ripple?,Yes,0,-1.7607835531234741,-3.3709216117858887,-2.034405406564474,-3.0972997583448887,0.2736218534410001,Yes,True
31.0,8.0,material-dynamics,8.0,material,2.0,Chao sees something that is liquid.,Can it break?,No,0,-1.6312984228134155,-1.6926567554473877,-1.9049202762544155,-1.4190349020063877,0.2736218534410001,No,True
32.0,8.0,material-dynamics,8.0,material,2.0,Chao sees something that is liquid.,Can it ripple?,Yes,0,-1.8418806791305542,-4.6223649978637695,-2.115502532571554,-4.3487431444227695,0.2736218534410001,Yes,True
33.0,9.0,material-dynamics,9.0,material,1.0,Chao sees something that is non-rigid.,Can it break?,Yes,0,-2.0907645225524902,-3.5125925540924072,-2.36438637599349,-3.2389707006514072,0.2736218534410001,Yes,True
34.0,9.0,material-dynamics,9.0,material,1.0,Chao sees something that is non-rigid.,Can it ripple?,No,0,-2.2316136360168457,-3.7476742267608643,-2.5052354894578457,-3.4740523733198643,0.2736218534410001,Yes,False
37.0,10.0,material-dynamics,10.0,material,1.0,Chao sees the feather.,Can it break?,Yes,0,-2.557879686355591,-2.712440252304077,-2.831501539796591,-2.438818398863077,0.2736218534410001,No,False
38.0,10.0,material-dynamics,10.0,material,1.0,Chao sees the feather.,Can it ripple?,No,0,-2.694643497467041,-3.5553531646728516,-2.968265350908041,-3.2817313112318516,0.2736218534410001,Yes,False
40.0,10.0,material-dynamics,10.0,material,2.0,Chao sees the denim.,Can it ripple?,Yes,0,-2.744600534439087,-3.402535915374756,-3.018222387880087,-3.128914061933756,0.2736218534410001,Yes,True
47.0,12.0,material-dynamics,12.0,material,2.0,Chao sees the water.,Can it break?,No,0,-3.0435450077056885,-2.855830669403076,-3.3171668611466885,-2.582208815962076,0.2736218534410001,No,True
48.0,12.0,material-dynamics,12.0,material,2.0,Chao sees the water.,Can it ripple?,Yes,0,-2.6834216117858887,-3.403531312942505,-2.9570434652268887,-3.129909459501505,0.2736218534410001,Yes,True
50.0,13.0,material-dynamics,13.0,material,1.0,Chao sees something that is fabric.,Can it disperse?,No,0,-1.7209484577178955,-2.5575826168060303,-1.9945703111588955,-2.2839607633650303,0.2736218534410001,Yes,False
52.0,13.0,material-dynamics,13.0,material,2.0,Chao sees something that is gas.,Can it disperse?,Yes,0,-1.5282645225524902,-3.138110399246216,-1.8018863759934902,-2.864488545805216,0.2736218534410001,Yes,True
53.0,14.0,material-dynamics,14.0,material,1.0,Chao sees something that is rigid.,Can Chao squeeze it?,Yes,1,-0.9244292378425598,-1.8253635168075562,-1.2272474539394562,-1.5225453007106597,0.3028182160968964,Yes,True
57.0,15.0,material-dynamics,15.0,material,1.0,Chao sees the cup.,Can Chao squeeze it?,Yes,1,-1.1853821277618408,-1.8400359153747559,-1.4882003438587372,-1.5372176992778595,0.3028182160968964,Yes,True
58.0,15.0,material-dynamics,15.0,material,1.0,Chao sees the cup.,Can Chao pour it?,No,1,-1.4193603992462158,-1.637295126914978,-1.7221786153431122,-1.3344769108180816,0.3028182160968964,No,True
59.0,15.0,material-dynamics,15.0,material,2.0,Chao sees the water.,Can Chao squeeze it?,No,1,-1.5839005708694458,-1.5826845169067383,-1.8867187869663422,-1.2798663008098419,0.3028182160968964,No,True
61.0,16.0,material-dynamics,16.0,material,1.0,Chao sees something that is non-rigid.,Can Chao compresse it?,Yes,1,-0.779650866985321,-1.7155722379684448,-1.0824690830822175,-1.4127540218715484,0.3028182160968964,Yes,True
64.0,16.0,material-dynamics,16.0,material,2.0,Chao sees something that is granular.,Can Chao pour it?,Yes,1,-2.8100242614746094,-3.716031312942505,-3.1128424775715056,-3.4132130968456087,0.3028182160968964,Yes,True
65.0,17.0,material-dynamics,17.0,material,1.0,Chao sees the feather.,Can Chao compresse it?,Yes,1,-1.4859267473220825,-1.8580909967422485,-1.788744963418979,-1.5552727806453521,0.3028182160968964,No,False
66.0,17.0,material-dynamics,17.0,material,1.0,Chao sees the feather.,Can Chao pour it?,No,1,-2.1217215061187744,-1.558292269706726,-2.4245397222156706,-1.2554740536098297,0.3028182160968964,No,True
68.0,17.0,material-dynamics,17.0,material,2.0,Chao sees the sesame.,Can Chao pour it?,Yes,1,-1.8576992750167847,-1.138841152191162,-2.160517491113681,-0.8360229360942657,0.3028182160968964,No,False
77.0,20.0,material-dynamics,20.0,material,1.0,Chao sees something that is non-rigid.,Can Chao squeeze it?,Yes,1,-1.084944248199463,-4.059695243835449,-1.3877624642963593,-3.756877027738553,0.3028182160968964,Yes,True
81.0,21.0,material-dynamics,21.0,material,1.0,Chao sees the feather.,Can Chao squeeze it?,Yes,1,-1.4978821277618408,-1.8717215061187744,-1.8007003438587372,-1.568903290021878,0.3028182160968964,No,False
86.0,22.0,material-dynamics,22.0,material,1.0,Chao sees something that is granular.,Can Chao rip it?,No,1,-1.5924649238586426,-3.170569658279419,-1.895283139955539,-2.8677514421825228,0.3028182160968964,Yes,False
88.0,22.0,material-dynamics,22.0,material,2.0,Chao sees something that is fabric.,Can Chao rip it?,Yes,1,-0.7059102654457092,-2.5136661529541016,-1.0087284815426056,-2.2108479368572054,0.3028182160968964,Yes,True
90.0,23.0,material-dynamics,23.0,material,1.0,Chao sees the sesame.,Can Chao rip it?,No,1,-2.1386661529541016,-1.4904450178146362,-2.4414843690509977,-1.1876268017177398,0.3028182160968964,No,True
92.0,23.0,material-dynamics,23.0,material,2.0,Chao sees the denim.,Can Chao rip it?,Yes,1,-1.1000949144363403,-2.2635397911071777,-1.4029131305332367,-1.9607215750102813,0.3028182160968964,Yes,True
96.0,24.0,material-dynamics,24.0,material,2.0,Chao sees something that is fabric.,Can Chao compresse it?,Yes,1,-0.5560494661331177,-2.151909112930298,-0.8588676822300141,-1.8490908968334014,0.3028182160968964,Yes,True
100.0,25.0,material-dynamics,25.0,material,2.0,Chao sees the denim.,Can Chao compresse it?,Yes,1,-0.949352502822876,-1.7599672079086304,-1.2521707189197724,-1.457148991811734,0.3028182160968964,Yes,True
102.0,26.0,material-dynamics,26.0,material,1.0,Chao sees something that is granular.,Can Chao wrinkle it?,No,1,-0.8501400351524353,-1.256200909614563,-1.1529582512493317,-0.9533826935176666,0.3028182160968964,No,True
104.0,26.0,material-dynamics,26.0,material,2.0,Chao sees something that is fabric.,Can Chao wrinkle it?,Yes,1,-0.639319658279419,-1.888666033744812,-0.9421378743763154,-1.5858478176479156,0.3028182160968964,Yes,True
106.0,27.0,material-dynamics,27.0,material,1.0,Chao sees the sesame.,Can Chao wrinkle it?,No,1,-2.962240695953369,-2.2298262119293213,-3.2650589120502653,-1.9270079958324249,0.3028182160968964,No,True
108.0,27.0,material-dynamics,27.0,material,2.0,Chao sees the denim.,Can Chao wrinkle it?,Yes,1,-1.0994936227798462,-1.7862356901168823,-1.4023118388767426,-1.483417474019986,0.3028182160968964,Yes,True
112.0,28.0,material-dynamics,28.0,material,2.0,Chao sees something that is fabric.,Can Chao drape it?,Yes,1,-1.0201845169067383,-3.8871893882751465,-1.3230027330036347,-3.5843711721782503,0.3028182160968964,Yes,True
114.0,29.0,material-dynamics,29.0,material,1.0,Chao sees the sesame.,Can Chao drape it?,No,1,-3.182879686355591,-2.5279715061187744,-3.485697902452487,-2.2251532900218782,0.3028182160968964,No,True
116.0,29.0,material-dynamics,29.0,material,2.0,Chao sees the denim.,Can Chao drape it?,Yes,1,-1.668647289276123,-2.5435450077056885,-1.9714655053730195,-2.2407267916087923,0.3028182160968964,Yes,True
118.0,30.0,material-dynamics,30.0,material,1.0,Chao sees something that is granular.,Can Chao hang it?,No,1,-2.480830669403076,-2.9500925540924072,-2.7836488854999724,-2.647274337995511,0.3028182160968964,No,True
120.0,30.0,material-dynamics,30.0,material,2.0,Chao sees something that is fabric.,Can Chao hang it?,Yes,1,-0.884365439414978,-1.3792957067489624,-1.1871836555118744,-1.076477490652066,0.3028182160968964,No,False
124.0,31.0,material-dynamics,31.0,material,2.0,Chao sees the denim.,Can Chao hang it?,Yes,1,-1.513603925704956,-1.8256876468658447,-1.8164221418018525,-1.5228694307689483,0.3028182160968964,No,False
127.0,32.0,material-dynamics,32.0,material,2.0,Chao sees something that is gas.,Can Chao pour it?,No,1,-1.0840238332748413,-1.0817625522613525,-1.3868420493717377,-0.7789443361644561,0.3028182160968964,No,True
128.0,32.0,material-dynamics,32.0,material,2.0,Chao sees something that is gas.,Can Chao compresse it?,Yes,2,-1.5137571096420288,-1.91275954246521,-1.856048146979167,-1.5704685051280718,0.34229103733713806,No,False
132.0,33.0,material-dynamics,33.0,material,2.0,Chao sees the oxygen.,Can Chao compresse it?,Yes,2,-1.2160996198654175,-2.375786781311035,-1.5583906572025557,-2.033495743973897,0.34229103733713806,Yes,True
135.0,34.0,material-dynamics,34.0,material,2.0,Chao sees something that is liquid.,Can Chao rip it?,No,2,-1.0616955757141113,-2.0600242614746094,-1.4039866130512495,-1.7177332241374712,0.34229103733713806,Yes,False
139.0,35.0,material-dynamics,35.0,material,2.0,Chao sees the water.,Can Chao rip it?,No,2,-1.794723629951477,-1.7630306482315063,-2.137014667288615,-1.4207396108943682,0.34229103733713806,No,True
141.0,36.0,material-dynamics,36.0,material,1.0,Chao sees something that is fabric.,Can Chao squeeze it?,Yes,2,-0.7166321277618408,-3.3395423889160156,-1.058923165098979,-2.9972513515788775,0.34229103733713806,Yes,True
145.0,37.0,material-dynamics,37.0,material,1.0,Chao sees the denim.,Can Chao squeeze it?,Yes,2,-0.6393987536430359,-1.7941135168075562,-0.981689790980174,-1.451822479470418,0.34229103733713806,Yes,True
159.0,40.0,material-dynamics,40.0,material,2.0,Chao sees something that is liquid.,Can Chao wrinkle it?,No,2,-1.8034515380859375,-1.4900860786437988,-2.1457425754230757,-1.1477950413066607,0.34229103733713806,No,True
167.0,42.0,material-dynamics,42.0,material,2.0,Chao sees something that is liquid.,Can Chao drape it?,No,2,-1.5539376735687256,-2.764359712600708,-1.8962287109058638,-2.42206867526357,0.34229103733713806,Yes,False
171.0,43.0,material-dynamics,43.0,material,2.0,Chao sees the water.,Can Chao drape it?,No,2,-2.945155382156372,-3.1656627655029297,-3.2874464194935102,-2.8233717281657915,0.34229103733713806,No,True
175.0,44.0,material-dynamics,44.0,material,2.0,Chao sees something that is liquid.,Can Chao hang it?,No,2,-1.9909515380859375,-1.8337006568908691,-2.3332425754230757,-1.491409619553731,0.34229103733713806,No,True
179.0,45.0,material-dynamics,45.0,material,2.0,Chao sees the water.,Can Chao hang it?,No,2,-3.321716070175171,-3.4785380363464355,-3.664007107512309,-3.1362469990092974,0.34229103733713806,No,True
190.0,48.0,material-dynamics,48.0,material,1.0,Chao sees something that is rigid.,Can Chao stir it?,No,2,-2.9338998794555664,-1.3808687925338745,-3.2761909167927046,-1.0385777551967363,0.34229103733713806,No,True
194.0,49.0,material-dynamics,49.0,material,1.0,Chao sees the cup.,Can Chao stir it?,No,2,-1.61521315574646,-1.8963360786437988,-1.9575041930835981,-1.5540450413066607,0.34229103733713806,No,True
197.0,50.0,material-dynamics,50.0,material,1.0,Chao sees something that is rigid.,Can Chao tap it?,Yes,2,-0.7218486666679382,-2.0605714321136475,-1.0641397040050764,-1.7182803947765093,0.34229103733713806,Yes,True
199.0,50.0,material-dynamics,50.0,material,2.0,Chao sees something that is gas.,Can Chao tap it?,No,2,-0.626970112323761,-1.9017715454101562,-0.969261149660899,-1.559480508073018,0.34229103733713806,Yes,False
201.0,51.0,material-dynamics,51.0,material,1.0,Chao sees the cup.,Can Chao tap it?,Yes,2,-1.2797000408172607,-2.185314893722534,-1.621991078154399,-1.843023856385396,0.34229103733713806,Yes,True
214.0,54.0,material-dynamics,54.0,material,1.0,Chao sees something that is non-rigid.,Can Chao stir it?,No,2,-2.122814893722534,-1.7788503170013428,-2.4651059310596724,-1.4365592796642046,0.34229103733713806,No,True
216.0,54.0,material-dynamics,54.0,material,2.0,Chao sees something that is granular.,Can Chao stir it?,Yes,2,-2.3239824771881104,-2.9178595542907715,-2.6662735145252485,-2.5755685169536333,0.34229103733713806,No,False
218.0,55.0,material-dynamics,55.0,material,1.0,Chao sees the feather.,Can Chao stir it?,No,2,-3.229222059249878,-2.574897289276123,-3.571513096587016,-2.232606251938985,0.34229103733713806,No,True
220.0,55.0,material-dynamics,55.0,material,2.0,Chao sees the sesame.,Can Chao stir it?,Yes,2,-2.3716177940368652,-2.0288503170013428,-2.7139088313740034,-1.6865592796642046,0.34229103733713806,No,False
237.0,60.0,material-dynamics,60.0,material,1.0,Chao sees something that is non-rigid.,Can Chao tap it?,Yes,2,-0.8235848546028137,-2.326859712600708,-1.165875891939952,-1.9845686752635698,0.34229103733713806,Yes,True
241.0,61.0,material-dynamics,61.0,material,1.0,Chao sees the feather.,Can Chao tap it?,Yes,2,-1.466274380683899,-2.090669870376587,-1.808565418021037,-1.7483788330394487,0.34229103733713806,No,False
343.0,86.0,material-dynamics,86.0,material,2.0,Chao sees something that is gas.,Can Chao rip it?,No,2,-1.170091152191162,-1.449795126914978,-1.5123821895283003,-1.1075040895778399,0.34229103733713806,No,True
347.0,87.0,material-dynamics,87.0,material,2.0,Chao sees the oxygen.,Can Chao rip it?,No,2,-1.4270728826522827,-1.8326845169067383,-1.7693639199894209,-1.4903934795696,0.34229103733713806,No,True
359.0,90.0,material-dynamics,90.0,material,2.0,Chao sees something that is gas.,Can Chao wrinkle it?,No,2,-2.1223649978637695,-0.9025359153747559,-2.4646560352009077,-0.5602448780376178,0.34229103733713806,No,True
363.0,91.0,material-dynamics,91.0,material,2.0,Chao sees the oxygen.,Can Chao wrinkle it?,No,2,-2.744429588317871,-1.8853089809417725,-3.0867206256550093,-1.5430179436046343,0.34229103733713806,No,True
365.0,92.0,material-dynamics,92.0,material,1.0,Chao sees something that is fabric.,Can Chao pile it?,Yes,2,-0.6075912117958069,-1.7000926733016968,-0.949882249132945,-1.3578016359645586,0.34229103733713806,Yes,True
367.0,92.0,material-dynamics,92.0,material,2.0,Chao sees something that is gas.,Can Chao pile it?,No,2,-1.5212006568908691,-0.8951845765113831,-1.8634916942280073,-0.552893539174245,0.34229103733713806,No,True
369.0,93.0,material-dynamics,93.0,material,1.0,Chao sees the denim.,Can Chao pile it?,Yes,3,-0.7643597722053528,-1.607646107673645,-1.0297623972098031,-1.3422434826691947,0.26540262500445044,Yes,True
371.0,93.0,material-dynamics,93.0,material,2.0,Chao sees the oxygen.,Can Chao pile it?,No,3,-2.0885162353515625,-2.0264835357666016,-2.353918860356013,-1.7610809107621512,0.26540262500445044,No,True
379.0,95.0,material-dynamics,95.0,material,2.0,Chao sees the oxygen.,Can Chao drape it?,No,3,-2.0110762119293213,-2.369926929473877,-2.2764788369337716,-2.1045243044694266,0.26540262500445044,No,True
390.0,98.0,material-dynamics,98.0,material,1.0,Chao sees something that is rigid.,Can it flap?,No,3,-2.7797937393188477,-2.0457229614257812,-3.045196364323298,-1.780320336421331,0.26540262500445044,No,True
392.0,98.0,material-dynamics,98.0,material,2.0,Chao sees something that is fabric.,Can it flap?,Yes,3,-1.7846875190734863,-3.261733055114746,-2.0500901440779367,-2.9963304301102958,0.26540262500445044,Yes,True
400.0,100.0,material-dynamics,100.0,material,2.0,Chao sees the denim.,Can it flap?,Yes,3,-2.3395423889160156,-1.925765037536621,-2.604945013920466,-1.6603624125321708,0.26540262500445044,No,False
401.0,101.0,material-dynamics,101.0,material,1.0,Chao sees something that is granular.,Can it disperse?,Yes,3,-3.544976234436035,-5.592381954193115,-3.8103788594404855,-5.3269793291886645,0.26540262500445044,Yes,True
405.0,102.0,material-dynamics,102.0,material,1.0,Chao sees something that is granular.,Can it trickle?,Yes,3,-2.2013959884643555,-4.030115604400635,-2.466798613468806,-3.7647129793961844,0.26540262500445044,Yes,True
407.0,102.0,material-dynamics,102.0,material,2.0,Chao sees something that is fabric.,Can it trickle?,No,3,-1.605483055114746,-1.886609673500061,-1.8708856801191964,-1.6212070484956107,0.26540262500445044,No,True
411.0,103.0,material-dynamics,103.0,material,2.0,Chao sees something that is liquid.,Can it flap?,No,3,-2.4047000408172607,-1.5293214321136475,-2.670102665821711,-1.2639188071091971,0.26540262500445044,No,True
412.0,103.0,material-dynamics,103.0,material,2.0,Chao sees something that is liquid.,Can it disperse?,Yes,3,-2.216195821762085,-3.778695821762085,-2.4815984467665353,-3.5132931967576346,0.26540262500445044,Yes,True
416.0,104.0,material-dynamics,104.0,material,2.0,Chao sees something that is liquid.,Can it drip?,Yes,3,-2.0132625102996826,-4.341196060180664,-2.278665135304133,-4.075793435176213,0.26540262500445044,Yes,True
420.0,105.0,material-dynamics,105.0,material,2.0,Chao sees something that is liquid.,Can it trickle?,Yes,3,-1.7788503170013428,-4.216196060180664,-2.044252942005793,-3.9507934351762137,0.26540262500445044,Yes,True
422.0,106.0,material-dynamics,106.0,material,1.0,Chao sees something that is fabric.,Can it splashe?,No,3,-1.5404661893844604,-2.773643970489502,-1.8058688143889108,-2.5082413454850516,0.26540262500445044,Yes,False
424.0,106.0,material-dynamics,106.0,material,2.0,Chao sees something that is liquid.,Can it splashe?,Yes,3,-1.7467215061187744,-4.495659351348877,-2.0121241311232247,-4.230256726344426,0.26540262500445044,Yes,True
427.0,107.0,material-dynamics,107.0,material,2.0,Chao sees something that is gas.,Can it flap?,No,3,-2.2312464714050293,-1.6221951246261597,-2.4966490964094796,-1.3567924996217093,0.26540262500445044,No,True
430.0,108.0,material-dynamics,108.0,material,1.0,Chao sees something that is rigid.,Can it splashe?,No,3,-2.6495347023010254,-2.399940252304077,-2.9149373273054757,-2.134537627299627,0.26540262500445044,No,True
434.0,109.0,material-dynamics,109.0,material,1.0,Chao sees something that is non-rigid.,Can it splashe?,No,3,-1.5816303491592407,-4.214542388916016,-1.847032974163691,-3.9491397639115653,0.26540262500445044,Yes,False
438.0,110.0,material-dynamics,110.0,material,1.0,Chao sees the feather.,Can it splashe?,No,3,-2.031569480895996,-3.0623373985290527,-2.2969721059004464,-2.7969347735246024,0.26540262500445044,Yes,False
440.0,110.0,material-dynamics,110.0,material,2.0,Chao sees the water.,Can it splashe?,Yes,3,-2.2250638008117676,-3.006598949432373,-2.490466425816218,-2.7411963244279227,0.26540262500445044,Yes,True
441.0,111.0,material-dynamics,111.0,material,1.0,Chao sees something that is fabric.,Can it rip?,Yes,3,-2.1333658695220947,-4.586822032928467,-2.398768494526545,-4.321419407924016,0.26540262500445044,Yes,True
443.0,111.0,material-dynamics,111.0,material,2.0,Chao sees something that is liquid.,Can it rip?,No,3,-2.231780767440796,-1.9727007150650024,-2.4971833924452462,-1.707298090060552,0.26540262500445044,No,True
445.0,112.0,material-dynamics,112.0,material,1.0,Chao sees something that is fabric.,Can it droop?,Yes,3,-1.8630125522613525,-4.058421611785889,-2.128415177265803,-3.7930189867814383,0.26540262500445044,Yes,True
447.0,112.0,material-dynamics,112.0,material,2.0,Chao sees something that is liquid.,Can it droop?,No,3,-2.0141913890838623,-2.966993808746338,-2.2795940140883126,-2.7015911837418876,0.26540262500445044,Yes,False
449.0,113.0,material-dynamics,113.0,material,1.0,Chao sees something that is fabric.,Can it wrinkle?,Yes,4,-1.7900543212890625,-5.117393970489502,-2.1458216290231102,-4.761626662755454,0.35576730773404786,Yes,True
451.0,113.0,material-dynamics,113.0,material,2.0,Chao sees something that is liquid.,Can it wrinkle?,No,4,-2.9667601585388184,-1.0282645225524902,-3.322527466272866,-0.6724972148184424,0.35576730773404786,No,True
454.0,114.0,material-dynamics,114.0,material,1.0,Chao sees something that is rigid.,Can it droop?,No,4,-2.982353925704956,-3.5453007221221924,-3.338121233439004,-3.1895334143881446,0.35576730773404786,No,True
479.0,120.0,material-dynamics,120.0,material,2.0,Chao sees something that is gas.,Can it droop?,No,4,-2.6375925540924072,-1.7080662250518799,-2.993359861826455,-1.3522989173178321,0.35576730773404786,No,True
492.0,123.0,material-dynamics,123.0,material,2.0,Chao sees the water.,Can it drip?,Yes,4,-2.8551011085510254,-2.6848649978637695,-3.210868416285073,-2.329097690129722,0.35576730773404786,No,False
501.0,126.0,material-dynamics,126.0,material,1.0,Chao sees something that is granular.,Can Chao pile it?,Yes,4,-2.8725242614746094,-3.373297929763794,-3.228291569208657,-3.017530622029746,0.35576730773404786,No,False
505.0,127.0,material-dynamics,127.0,material,1.0,Chao sees the sesame.,Can Chao pile it?,Yes,4,-2.1213998794555664,-1.8800725936889648,-2.477167187189614,-1.524305285954917,0.35576730773404786,No,False
510.0,128.0,material-dynamics,128.0,material,1.0,Chao sees something that is rigid.,Can it trickle?,No,4,-2.982476234436035,-2.1547937393188477,-3.338243542170083,-1.7990264315848,0.35576730773404786,No,True
514.0,129.0,material-dynamics,129.0,material,1.0,Chao sees something that is non-rigid.,Can it trickle?,No,4,-1.8652738332748413,-2.669976234436035,-2.221041141008889,-2.3142089267019874,0.35576730773404786,Yes,False
518.0,130.0,material-dynamics,130.0,material,1.0,Chao sees the feather.,Can it trickle?,No,4,-2.5991532802581787,-2.8363771438598633,-2.9549205879922265,-2.4806098361258155,0.35576730773404786,No,True
520.0,130.0,material-dynamics,130.0,material,2.0,Chao sees the water.,Can it trickle?,Yes,4,-2.8864824771881104,-3.137948513031006,-3.242249784922158,-2.782181205296958,0.35576730773404786,No,False
522.0,131.0,material-dynamics,131.0,material,1.0,Chao sees something that is granular.,Can it rip?,No,4,-3.310688018798828,-4.78004264831543,-3.666455326532876,-4.4242753405813815,0.35576730773404786,Yes,False
543.0,136.0,material-dynamics,136.0,material,2.0,Chao sees something that is gas.,Can it break?,No,4,-1.6143162250518799,-1.5506407022476196,-1.9700835327859276,-1.1948733945135719,0.35576730773404786,No,True
546.0,137.0,material-dynamics,137.0,material,1.0,Chao sees something that is non-rigid.,Can it disperse?,No,4,-1.9978148937225342,-2.732699155807495,-2.353582201456582,-2.3769318480734474,0.35576730773404786,Yes,False
552.0,138.0,material-dynamics,138.0,material,2.0,Chao sees the water.,Can it disperse?,Yes,4,-3.9947662353515625,-2.824897289276123,-4.350533543085611,-2.4691299815420753,0.35576730773404786,No,False
560.0,140.0,material-dynamics,140.0,material,2.0,Chao sees the oxygen.,Can it disperse?,Yes,4,-3.3562464714050293,-3.2320852279663086,-3.712013779139077,-2.876317920232261,0.35576730773404786,No,False
579.0,145.0,material-dynamics,145.0,material,2.0,Chao sees something that is gas.,Can it rip?,No,4,-1.7924659252166748,-2.4013326168060303,-2.1482332329507225,-2.0455653090719825,0.35576730773404786,No,True
583.0,146.0,material-dynamics,146.0,material,2.0,Chao sees something that is gas.,Can it wrinkle?,No,4,-2.5575826168060303,-1.4243299961090088,-2.913349924540078,-1.068562688374961,0.35576730773404786,No,True
586.0,147.0,material-dynamics,147.0,material,1.0,Chao sees something that is rigid.,Can Chao compresse it?,No,4,-1.1233501434326172,-1.5283561944961548,-1.479117451166665,-1.172588886762107,0.35576730773404786,No,True
590.0,148.0,material-dynamics,148.0,material,1.0,Chao sees the cup.,Can Chao compresse it?,No,4,-1.4476406574249268,-1.881598949432373,-1.8034079651589745,-1.5258316416983253,0.35576730773404786,No,True
601.0,151.0,material-dynamics,151.0,material,1.0,Chao sees something that is granular.,Can Chao squeeze it?,Yes,4,-2.0456488132476807,-4.310024261474609,-2.4014161209817284,-3.9542569537405616,0.35576730773404786,Yes,True
605.0,152.0,material-dynamics,152.0,material,1.0,Chao sees the sesame.,Can Chao squeeze it?,Yes,4,-1.9663503170013428,-1.715669870376587,-2.3221176247353905,-1.3599025626425392,0.35576730773404786,No,False
614.0,154.0,material-dynamics,154.0,material,1.0,Chao sees something that is rigid.,Can it wrinkle?,No,4,-3.154132127761841,-2.1388959884643555,-3.5098994354958886,-1.7831286807303077,0.35576730773404786,No,True
618.0,155.0,material-dynamics,155.0,material,1.0,Chao sees something that is non-rigid.,Can it wrinkle?,No,4,-2.620659112930298,-3.3553595542907715,-2.9764264206643456,-2.9995922465567237,0.35576730773404786,Yes,False
622.0,156.0,material-dynamics,156.0,material,1.0,Chao sees the feather.,Can it wrinkle?,No,,,,,,,,
