Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
60,15,material-properties,,antonym,2,The wheel is hard to break.,Is the wheel sturdy?,Yes,-3.168330669403076,-4.778995513916016,Yes,True
61,16,material-properties,,antonym,1,Chao applied pressure to the wheel. It broke.,Is the wheel fragile?,Yes,-4.430353164672852,-2.3824033737182617,No,False
62,16,material-properties,,antonym,1,Chao applied pressure to the wheel. It broke.,Is the wheel sturdy?,No,-4.836377143859863,-2.898643970489502,No,True
63,16,material-properties,,antonym,2,Chao applied pressure to the wheel. It remained intact.,Is the wheel fragile?,No,-6.838983535766602,-2.342100143432617,No,True
64,16,material-properties,,antonym,2,Chao applied pressure to the wheel. It remained intact.,Is the wheel sturdy?,Yes,-4.464271545410156,-4.216031551361084,No,False
65,17,material-properties,,material,1,The wheel is made of ceramic.,Is the wheel fragile?,Yes,-6.5166401863098145,-4.142519474029541,No,False
66,17,material-properties,,material,1,The wheel is made of ceramic.,Is the wheel sturdy?,No,-5.024322032928467,-6.830845832824707,Yes,False
67,17,material-properties,,material,2,The wheel is made of bronze.,Is the wheel fragile?,No,-5.989618301391602,-3.255716323852539,No,True
68,17,material-properties,,material,2,The wheel is made of bronze.,Is the wheel sturdy?,Yes,-3.708040237426758,-6.3916401863098145,Yes,True
69,18,material-properties,,antonym,1,The wheel's temperature is lower than Chao's hand'.,Is the wheel cold?,Yes,-3.7413854598999023,-2.618490695953369,No,False
70,18,material-properties,,antonym,1,The wheel's temperature is lower than Chao's hand'.,Is the wheel warm?,No,-3.9463043212890625,-2.009967088699341,No,True
71,18,material-properties,,antonym,2,The wheel's temperature is the same than Chao's hand'.,Is the wheel cold?,No,-4.712240695953369,-3.3531627655029297,No,True
72,18,material-properties,,antonym,2,The wheel's temperature is the same than Chao's hand'.,Is the wheel warm?,Yes,-4.4315714836120605,-3.260932207107544,No,False
73,19,material-properties,,antonym,1,The wheel's temperature is lower than Chao's hand'.,Is the surface of the wheel cold?,Yes,-4.022363185882568,-2.963350534439087,No,False
74,19,material-properties,,antonym,1,The wheel's temperature is lower than Chao's hand'.,Is the surface of the wheel warm?,No,-3.990244150161743,-2.509967088699341,No,True
75,19,material-properties,,antonym,2,The wheel's temperature is the same than Chao's hand'.,Is the surface of the wheel cold?,No,-5.338003158569336,-4.401771545410156,No,True
76,19,material-properties,,antonym,2,The wheel's temperature is the same than Chao's hand'.,Is the surface of the wheel warm?,Yes,-4.838003158569336,-4.4027605056762695,No,False
77,20,material-properties,,antonym,1,"Chao dropped the wheel, and saw it jumping off the floor.",Is the wheel bouncy?,Yes,-5.1223649978637695,-2.498497724533081,No,False
78,20,material-properties,,antonym,1,"Chao dropped the wheel, and saw it jumping off the floor.",Is the wheel not bouncy?,No,-6.9322662353515625,-4.372524261474609,No,True
79,20,material-properties,,antonym,2,"Chao dropped the wheel, and saw it lying on the floor.",Is the wheel bouncy?,No,-4.054893970489502,-2.370379686355591,No,True
80,20,material-properties,,antonym,2,"Chao dropped the wheel, and saw it lying on the floor.",Is the wheel not bouncy?,Yes,-6.460903167724609,-4.558159351348877,No,False
81,21,material-properties,,material,1,Chao threw the wheel against the wall. The wheel hit the wall and flew in the opposite direction.,Is the wheel bouncy?,Yes,-4.586377143859863,-2.1344127655029297,No,False
82,21,material-properties,,material,1,Chao threw the wheel against the wall. The wheel hit the wall and flew in the opposite direction.,Is the wheel not bouncy?,No,-7.273403167724609,-3.995659112930298,No,True
83,21,material-properties,,material,2,Chao threw the wheel against the wall. The wheel hit the wall and remained by the wall.,Is the wheel bouncy?,No,-4.993690013885498,-1.948432207107544,No,True
84,21,material-properties,,material,2,Chao threw the wheel against the wall. The wheel hit the wall and remained by the wall.,Is the wheel not bouncy?,Yes,-6.870921611785889,-3.622814893722534,No,False
85,22,material-properties,,material,1,The wheel is made of latex.,Is the wheel bouncy?,Yes,-4.460399627685547,-3.725348949432373,No,False
86,22,material-properties,,material,1,The wheel is made of latex.,Is the wheel not bouncy?,No,-5.930353164672852,-4.556190013885498,No,True
87,22,material-properties,,material,2,The wheel is made of bronze.,Is the wheel bouncy?,No,-5.331623077392578,-3.644123077392578,No,True
88,22,material-properties,,material,2,The wheel is made of bronze.,Is the wheel not bouncy?,Yes,-6.271792888641357,-4.774740695953369,No,False
89,23,material-properties,,antonym,1,The wheel weighs a lot.,Is the wheel heavy?,Yes,-3.306929588317871,-2.5586681365966797,No,False
90,23,material-properties,,antonym,1,The wheel weighs a lot.,Is the wheel light?,No,-4.714271545410156,-2.338179588317871,No,True
91,23,material-properties,,antonym,2,The wheel weighs little.,Is the wheel heavy?,No,-5.1815714836120605,-2.2902634143829346,No,True
92,23,material-properties,,antonym,2,The wheel weighs little.,Is the wheel light?,Yes,-4.05951452255249,-1.8880306482315063,No,False
93,24,material-properties,,antonym,1,Chao exerts significant force to hold the wheel.,Is the wheel heavy?,Yes,-4.430784702301025,-2.6529715061187744,No,False
94,24,material-properties,,antonym,1,Chao exerts significant force to hold the wheel.,Is the wheel light?,No,-3.9001338481903076,-3.2779715061187744,No,True
95,24,material-properties,,antonym,2,Chao exerts little force to hold the wheel.,Is the wheel heavy?,No,-5.178885459899902,-1.9253803491592407,No,True
96,24,material-properties,,antonym,2,Chao exerts little force to hold the wheel.,Is the wheel light?,Yes,-4.179405212402344,-3.385932207107544,No,False
97,25,material-properties,,material,1,The wheel is made of aluminum.,Is the wheel heavy?,Yes,-5.616385459899902,-3.2413854598999023,No,False
98,25,material-properties,,material,1,The wheel is made of aluminum.,Is the wheel light?,No,-3.196716070175171,-4.712240695953369,Yes,False
99,25,material-properties,,material,2,The wheel is made of wool.,Is the wheel heavy?,No,-4.182582378387451,-3.369429588317871,No,True
100,25,material-properties,,material,2,The wheel is made of wool.,Is the wheel light?,Yes,-4.62116813659668,-3.7303595542907715,No,False
