Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
47,12,material-dynamics,12,material,2,Chao sees the water.,Can it break?,No,-1.194788932800293,-0.44114401936531067,No,True
48,12,material-dynamics,12,material,2,Chao sees the water.,Can it ripple?,Yes,-0.8784739971160889,-0.6287020444869995,No,False
50,13,material-dynamics,13,material,1,Chao sees something that is fabric.,Can it disperse?,No,-1.218246579170227,-0.46655943989753723,No,True
52,13,material-dynamics,13,material,2,Chao sees something that is gas.,Can it disperse?,Yes,-0.9604681730270386,-0.5857536792755127,No,False
53,14,material-dynamics,14,material,1,Chao sees something that is rigid.,Can Chao squeeze it?,Yes,-1.0152140855789185,-0.5154536962509155,No,False
57,15,material-dynamics,15,material,1,Chao sees the cup.,Can Chao squeeze it?,Yes,-0.9410478472709656,-0.5662472248077393,No,False
58,15,material-dynamics,15,material,1,Chao sees the cup.,Can Chao pour it?,No,-1.101213812828064,-0.4764077663421631,No,True
59,15,material-dynamics,15,material,2,Chao sees the water.,Can Chao squeeze it?,No,-1.0855485200881958,-0.4607752561569214,No,True
61,16,material-dynamics,16,material,1,Chao sees something that is non-rigid.,Can Chao compresse it?,Yes,-1.1634875535964966,-0.41578999161720276,No,False
64,16,material-dynamics,16,material,2,Chao sees something that is granular.,Can Chao pour it?,Yes,-1.1792861223220825,-0.43148303031921387,No,False
65,17,material-dynamics,17,material,1,Chao sees the feather.,Can Chao compresse it?,Yes,-1.1711760759353638,-0.42351728677749634,No,False
66,17,material-dynamics,17,material,1,Chao sees the feather.,Can Chao pour it?,No,-1.2573784589767456,-0.38649967312812805,No,True
68,17,material-dynamics,17,material,2,Chao sees the sesame.,Can Chao pour it?,Yes,-1.3511912822723389,-0.3474920988082886,No,False
77,20,material-dynamics,20,material,1,Chao sees something that is non-rigid.,Can Chao squeeze it?,Yes,-1.0074294805526733,-0.507652759552002,No,False
81,21,material-dynamics,21,material,1,Chao sees the feather.,Can Chao squeeze it?,Yes,-1.0073504447937012,-0.5115128755569458,No,False
86,22,material-dynamics,22,material,1,Chao sees something that is granular.,Can Chao rip it?,No,-1.0855720043182373,-0.46469080448150635,No,True
88,22,material-dynamics,22,material,2,Chao sees something that is fabric.,Can Chao rip it?,Yes,-1.093381643295288,-0.47054922580718994,No,False
90,23,material-dynamics,23,material,1,Chao sees the sesame.,Can Chao rip it?,No,-1.1715009212493896,-0.4197661876678467,No,True
92,23,material-dynamics,23,material,2,Chao sees the denim.,Can Chao rip it?,Yes,-0.9254283308982849,-0.5506341457366943,No,False
96,24,material-dynamics,24,material,2,Chao sees something that is fabric.,Can Chao compresse it?,Yes,-1.1869113445281982,-0.435251384973526,No,False
100,25,material-dynamics,25,material,2,Chao sees the denim.,Can Chao compresse it?,Yes,-1.1713305711746216,-0.42163339257240295,No,False
102,26,material-dynamics,26,material,1,Chao sees something that is granular.,Can Chao wrinkle it?,No,-0.9996429085731506,-0.4998511075973511,No,True
104,26,material-dynamics,26,material,2,Chao sees something that is fabric.,Can Chao wrinkle it?,Yes,-0.9332152009010315,-0.558425784111023,No,False
106,27,material-dynamics,27,material,1,Chao sees the sesame.,Can Chao wrinkle it?,No,-1.1636912822723389,-0.41000211238861084,No,True
108,27,material-dynamics,27,material,2,Chao sees the denim.,Can Chao wrinkle it?,Yes,-0.9254055619239807,-0.5506246089935303,No,False
112,28,material-dynamics,28,material,2,Chao sees something that is fabric.,Can Chao drape it?,Yes,-0.8706907629966736,-0.6209033727645874,No,False
114,29,material-dynamics,29,material,1,Chao sees the sesame.,Can Chao drape it?,No,-1.0855720043182373,-0.4568592309951782,No,True
116,29,material-dynamics,29,material,2,Chao sees the denim.,Can Chao drape it?,Yes,-0.8511912226676941,-0.6013977527618408,No,False
118,30,material-dynamics,30,material,1,Chao sees something that is granular.,Can Chao hang it?,No,-1.1793333292007446,-0.42757749557495117,No,True
120,30,material-dynamics,30,material,2,Chao sees something that is fabric.,Can Chao hang it?,Yes,-1.0230485200881958,-0.5232536792755127,No,False
124,31,material-dynamics,31,material,2,Chao sees the denim.,Can Chao hang it?,Yes,-0.9995954632759094,-0.5037472248077393,No,False
127,32,material-dynamics,32,material,2,Chao sees something that is gas.,Can Chao pour it?,No,-1.1793104410171509,-0.4295201301574707,No,True
128,32,material-dynamics,32,material,2,Chao sees something that is gas.,Can Chao compresse it?,Yes,-1.1635223627090454,-0.41578999161720276,No,False
132,33,material-dynamics,33,material,2,Chao sees the oxygen.,Can Chao compresse it?,Yes,-1.3432140350341797,-0.34348049759864807,No,False
135,34,material-dynamics,34,material,2,Chao sees something that is liquid.,Can Chao rip it?,No,-1.1715235710144043,-0.4236718416213989,No,True
139,35,material-dynamics,35,material,2,Chao sees the water.,Can Chao rip it?,No,-1.343381643295288,-0.34554922580718994,No,True
141,36,material-dynamics,36,material,1,Chao sees something that is fabric.,Can Chao squeeze it?,Yes,-0.9527140259742737,-0.577918291091919,No,False
145,37,material-dynamics,37,material,1,Chao sees the denim.,Can Chao squeeze it?,Yes,-1.0074048042297363,-0.507652759552002,No,False
159,40,material-dynamics,40,material,2,Chao sees something that is liquid.,Can Chao wrinkle it?,No,-1.0777842998504639,-0.4549168348312378,No,True
167,42,material-dynamics,42,material,2,Chao sees something that is liquid.,Can Chao drape it?,No,-1.0855485200881958,-0.4607752561569214,No,True
171,43,material-dynamics,43,material,2,Chao sees the water.,Can Chao drape it?,No,-1.1636912822723389,-0.4178032875061035,No,True
175,44,material-dynamics,44,material,2,Chao sees something that is liquid.,Can Chao hang it?,No,-1.3434040546417236,-0.34357598423957825,No,True
179,45,material-dynamics,45,material,2,Chao sees the water.,Can Chao hang it?,No,-1.4293546676635742,-0.30647289752960205,No,True
190,48,material-dynamics,48,material,1,Chao sees something that is rigid.,Can Chao stir it?,No,-1.2418546676635742,-0.37095439434051514,No,True
194,49,material-dynamics,49,material,1,Chao sees the cup.,Can Chao stir it?,No,-0.9293938279151917,-0.5545487403869629,No,True
197,50,material-dynamics,50,material,1,Chao sees something that is rigid.,Can Chao tap it?,Yes,-0.9293748736381531,-0.554557204246521,No,False
199,50,material-dynamics,50,material,2,Chao sees something that is gas.,Can Chao tap it?,No,-1.163713812828064,-0.4158869981765747,No,True
201,51,material-dynamics,51,material,1,Chao sees the cup.,Can Chao tap it?,Yes,-0.866854727268219,-0.6170487403869629,No,False
214,54,material-dynamics,54,material,1,Chao sees something that is non-rigid.,Can Chao stir it?,No,-1.0777842998504639,-0.4529916048049927,No,True
216,54,material-dynamics,54,material,2,Chao sees something that is granular.,Can Chao stir it?,Yes,-0.9254698157310486,-0.5506514310836792,No,False
218,55,material-dynamics,55,material,1,Chao sees the feather.,Can Chao stir it?,No,-1.1636912822723389,-0.4139077663421631,No,True
220,55,material-dynamics,55,material,2,Chao sees the sesame.,Can Chao stir it?,Yes,-1.0777842998504639,-0.4510301351547241,No,False
237,60,material-dynamics,60,material,1,Chao sees something that is non-rigid.,Can Chao tap it?,Yes,-0.929354727268219,-0.5545397996902466,No,False
241,61,material-dynamics,61,material,1,Chao sees the feather.,Can Chao tap it?,Yes,-0.8590008616447449,-0.6092089414596558,No,False
343,86,material-dynamics,86,material,2,Chao sees something that is gas.,Can Chao rip it?,No,-1.1715235710144043,-0.4236718416213989,No,True
347,87,material-dynamics,87,material,2,Chao sees the oxygen.,Can Chao rip it?,No,-1.3511912822723389,-0.34943440556526184,No,True
359,90,material-dynamics,90,material,2,Chao sees something that is gas.,Can Chao wrinkle it?,No,-1.163713812828064,-0.41391706466674805,No,True
363,91,material-dynamics,91,material,2,Chao sees the oxygen.,Can Chao wrinkle it?,No,-1.249619960784912,-0.3748205006122589,No,True
365,92,material-dynamics,92,material,1,Chao sees something that is fabric.,Can Chao pile it?,Yes,-1.2652140855789185,-0.3943592309951782,No,False
367,92,material-dynamics,92,material,2,Chao sees something that is gas.,Can Chao pile it?,No,-1.257474422454834,-0.38266241550445557,No,True
369,93,material-dynamics,93,material,1,Chao sees the denim.,Can Chao pile it?,Yes,-1.0855233669281006,-0.4607647955417633,No,False
371,93,material-dynamics,93,material,2,Chao sees the oxygen.,Can Chao pile it?,No,-1.4293104410171509,-0.30844545364379883,No,True
379,95,material-dynamics,95,material,2,Chao sees the oxygen.,Can Chao drape it?,No,-1.2496429681777954,-0.37873685359954834,No,True
390,98,material-dynamics,98,material,1,Chao sees something that is rigid.,Can it flap?,No,-1.5464236736297607,-0.2966867983341217,No,True
392,98,material-dynamics,98,material,2,Chao sees something that is fabric.,Can it flap?,Yes,-1.218277096748352,-0.4704928696155548,No,False
400,100,material-dynamics,100,material,2,Chao sees the denim.,Can it flap?,Yes,-1.1089236736297607,-0.4821954071521759,No,False
401,101,material-dynamics,101,material,1,Chao sees something that is granular.,Can it disperse?,Yes,-1.0386147499084473,-0.5350021123886108,No,False
405,102,material-dynamics,102,material,1,Chao sees something that is granular.,Can it trickle?,Yes,-0.9566187262535095,-0.5818592309951782,No,False
407,102,material-dynamics,102,material,2,Chao sees something that is fabric.,Can it trickle?,No,-1.2886418104171753,-0.4158037006855011,No,True
411,103,material-dynamics,103,material,2,Chao sees something that is liquid.,Can it flap?,No,-1.5464767217636108,-0.2928032875061035,No,True
412,103,material-dynamics,103,material,2,Chao sees something that is liquid.,Can it disperse?,Yes,-0.8901876211166382,-0.6404308080673218,No,False
416,104,material-dynamics,104,material,2,Chao sees something that is liquid.,Can it drip?,Yes,-0.8198784589767456,-0.6951315402984619,No,False
420,105,material-dynamics,105,material,2,Chao sees something that is liquid.,Can it trickle?,Yes,-0.8785000443458557,-0.6287368535995483,No,False
422,106,material-dynamics,106,material,1,Chao sees something that is fabric.,Can it splashe?,No,-1.1711760759353638,-0.5465008616447449,No,True
424,106,material-dynamics,106,material,2,Chao sees something that is liquid.,Can it splashe?,Yes,-0.776658296585083,-0.7770395874977112,Yes,True
427,107,material-dynamics,107,material,2,Chao sees something that is gas.,Can it flap?,No,-1.3590009212493896,-0.3572661876678467,No,True
430,108,material-dynamics,108,material,1,Chao sees something that is rigid.,Can it splashe?,No,-1.2025270462036133,-0.45479515194892883,No,True
434,109,material-dynamics,109,material,1,Chao sees something that is non-rigid.,Can it splashe?,No,-0.9915658831596375,-0.6168938279151917,No,True
438,110,material-dynamics,110,material,1,Chao sees the feather.,Can it splashe?,No,-1.0539830923080444,-0.5582152009010315,No,True
440,110,material-dynamics,110,material,2,Chao sees the water.,Can it splashe?,Yes,-0.9798915982246399,-0.6051960587501526,No,False
441,111,material-dynamics,111,material,1,Chao sees something that is fabric.,Can it rip?,Yes,-0.9683057069778442,-0.7185400724411011,No,False
443,111,material-dynamics,111,material,2,Chao sees something that is liquid.,Can it rip?,No,-1.2027390003204346,-0.45296406745910645,No,True
445,112,material-dynamics,112,material,1,Chao sees something that is fabric.,Can it droop?,Yes,-0.9214236736297607,-0.6716617345809937,No,False
447,112,material-dynamics,112,material,2,Chao sees something that is liquid.,Can it droop?,No,-0.948834240436554,-0.5740681886672974,No,True
449,113,material-dynamics,113,material,1,Chao sees something that is fabric.,Can it wrinkle?,Yes,-0.8588945865631104,-0.7341333627700806,No,False
451,113,material-dynamics,113,material,2,Chao sees something that is liquid.,Can it wrinkle?,No,-1.1011912822723389,-0.4763977527618408,No,True
454,114,material-dynamics,114,material,1,Chao sees something that is rigid.,Can it droop?,No,-1.2808057069778442,-0.4021592438220978,No,True
479,120,material-dynamics,120,material,2,Chao sees something that is gas.,Can it droop?,No,-1.2808579206466675,-0.404133677482605,No,True
492,123,material-dynamics,123,material,2,Chao sees the water.,Can it drip?,Yes,-1.1948784589767456,-0.4412260353565216,No,False
501,126,material-dynamics,126,material,1,Chao sees something that is granular.,Can Chao pile it?,Yes,-1.0074048042297363,-0.507652759552002,No,False
505,127,material-dynamics,127,material,1,Chao sees the sesame.,Can Chao pile it?,Yes,-1.249619960784912,-0.37679433822631836,No,False
510,128,material-dynamics,128,material,1,Chao sees something that is rigid.,Can it trickle?,No,-1.5386912822723389,-0.29086053371429443,No,True
514,129,material-dynamics,129,material,1,Chao sees something that is non-rigid.,Can it trickle?,No,-1.0386673212051392,-0.5389077663421631,No,True
518,130,material-dynamics,130,material,1,Chao sees the feather.,Can it trickle?,No,-1.1011147499084473,-0.47635093331336975,No,True
520,130,material-dynamics,130,material,2,Chao sees the water.,Can it trickle?,Yes,-1.0229681730270386,-0.5232292413711548,No,False
522,131,material-dynamics,131,material,1,Chao sees something that is granular.,Can it rip?,No,-1.0464767217636108,-0.5467089414596558,No,True
543,136,material-dynamics,136,material,2,Chao sees something that is gas.,Can it break?,No,-1.1089767217636108,-0.48420894145965576,No,True
546,137,material-dynamics,137,material,1,Chao sees something that is non-rigid.,Can it disperse?,No,-1.0386147499084473,-0.5388871431350708,No,True
552,138,material-dynamics,138,material,2,Chao sees the water.,Can it disperse?,Yes,-1.1088945865631104,-0.4880801737308502,No,False
560,140,material-dynamics,140,material,2,Chao sees the oxygen.,Can it disperse?,Yes,-1.1011147499084473,-0.47828999161720276,No,False
579,145,material-dynamics,145,material,2,Chao sees something that is gas.,Can it rip?,No,-1.124619960784912,-0.4978785514831543,No,True
583,146,material-dynamics,146,material,2,Chao sees something that is gas.,Can it wrinkle?,No,-1.1089510917663574,-0.48420894145965576,No,True
586,147,material-dynamics,147,material,1,Chao sees something that is rigid.,Can Chao compresse it?,No,-1.00725519657135,-0.5075492262840271,No,True
590,148,material-dynamics,148,material,1,Chao sees the cup.,Can Chao compresse it?,No,-1.09317946434021,-0.4704156219959259,No,True
601,151,material-dynamics,151,material,1,Chao sees something that is granular.,Can Chao squeeze it?,Yes,-0.9371199011802673,-0.562341570854187,No,False
605,152,material-dynamics,152,material,1,Chao sees the sesame.,Can Chao squeeze it?,Yes,-1.0074294805526733,-0.5076425075531006,No,False
614,154,material-dynamics,154,material,1,Chao sees something that is rigid.,Can it wrinkle?,No,-1.2651593685150146,-0.3943592309951782,No,True
618,155,material-dynamics,155,material,1,Chao sees something that is non-rigid.,Can it wrinkle?,No,-0.8238094449043274,-0.6990480422973633,No,True
622,156,material-dynamics,156,material,1,Chao sees the feather.,Can it wrinkle?,No,-1.0229378938674927,-0.5232157707214355,No,True
624,156,material-dynamics,156,material,2,Chao sees the denim.,Can it wrinkle?,Yes,-0.753446102142334,-0.7536888122558594,Yes,True
