Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
30.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the bed bigger than the truck?,No,-4.562012195587158,-0.2869642972946167,-12.00532054901123,-12.036286354064941,7.443308353424072,11.749322056770325,No,True
32.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the bed bigger than the truck?,Yes,-2.28067946434021,-0.8474582433700562,-12.00532054901123,-12.036286354064941,9.72464108467102,11.188828110694885,No,False
36.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the bed bigger than the truck?,Yes,-1.1084197759628296,-2.108795642852783,-12.00532054901123,-12.036286354064941,10.8969007730484,9.927490711212158,Yes,True
38.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the bed bigger than the truck?,No,-6.280679702758789,-0.15221692621707916,-12.00532054901123,-12.036286354064941,5.724640846252441,11.884069427847862,No,True
41.0,3.0,physical-relations,,antonym,1.0,The truck occupies more space than the bed.,Is the bed smaller than the truck?,Yes,-1.2727106809616089,-4.093305587768555,-12.00532054901123,-12.036286354064941,10.732609868049622,7.942980766296387,Yes,True
43.0,3.0,physical-relations,,antonym,2.0,The truck occupies less space than the bed.,Is the bed smaller than the truck?,No,-2.3896992206573486,-1.6402140855789185,-12.00532054901123,-12.036286354064941,9.615621328353882,10.396072268486023,No,True
47.0,3.0,physical-relations,,variable swap,2.0,The bed occupies more space than the truck.,Is the bed smaller than the truck?,No,-4.186588764190674,-0.4313642084598541,-12.00532054901123,-12.036286354064941,7.818731784820557,11.604922145605087,No,True
49.0,3.0,physical-relations,,variable swap,1.0,The bed occupies less space than the truck.,Is the bed smaller than the truck?,Yes,-0.9478347301483154,-6.373188018798828,-12.00532054901123,-12.036286354064941,11.057485818862915,5.663098335266113,Yes,True
53.0,4.0,physical-relations,,antonym,1.0,The truck can completely hide the bed from view.,Is the truck bigger than the bed?,Yes,-1.3531627655029297,-3.2298262119293213,-12.00532054901123,-12.036286354064941,10.6521577835083,8.80646014213562,Yes,True
54.0,4.0,physical-relations,,antonym,1.0,The truck can completely hide the bed from view.,Is the truck smaller than the bed?,No,-1.9987543821334839,-0.9328410029411316,-12.00532054901123,-12.036286354064941,10.006566166877747,11.10344535112381,No,True
55.0,4.0,physical-relations,,antonym,2.0,The truck can only partially hide the bed from view.,Is the truck bigger than the bed?,No,-1.2175043821334839,-4.748967170715332,-12.00532054901123,-12.036286354064941,10.787816166877747,7.287319183349609,Yes,False
56.0,4.0,physical-relations,,antonym,2.0,The truck can only partially hide the bed from view.,Is the truck smaller than the bed?,Yes,-1.7572191953659058,-1.4448206424713135,-12.00532054901123,-12.036286354064941,10.248101353645325,10.591465711593628,No,False
59.0,4.0,physical-relations,,variable swap,2.0,The bed can completely hide the truck from view.,Is the truck bigger than the bed?,No,-1.7436901330947876,-2.6803531646728516,-12.00532054901123,-12.036286354064941,10.261630415916443,9.35593318939209,Yes,False
60.0,4.0,physical-relations,,variable swap,2.0,The bed can completely hide the truck from view.,Is the truck smaller than the bed?,Yes,-1.1235438585281372,-2.623497724533081,-12.00532054901123,-12.036286354064941,10.881776690483093,9.41278862953186,Yes,True
61.0,4.0,physical-relations,,variable swap,1.0,The bed can only partially hide the truck from view.,Is the truck bigger than the bed?,Yes,-0.6903365850448608,-6.154131889343262,-12.00532054901123,-12.036286354064941,11.31498396396637,5.88215446472168,Yes,True
62.0,4.0,physical-relations,,variable swap,1.0,The bed can only partially hide the truck from view.,Is the truck smaller than the bed?,No,-1.1789830923080444,-3.3425426483154297,-12.00532054901123,-12.036286354064941,10.826337456703186,8.693743705749512,Yes,False
66.0,4.0,physical-relations,,antonym,1.0,The truck can completely hide the bed from view.,Is the bed bigger than the truck?,No,-2.778695821762085,-0.5571433305740356,-12.00532054901123,-12.036286354064941,9.226624727249146,11.479143023490906,No,True
68.0,4.0,physical-relations,,antonym,2.0,The truck can only partially hide the bed from view.,Is the bed bigger than the truck?,Yes,-1.811790108680725,-1.7494113445281982,-12.00532054901123,-12.036286354064941,10.193530440330505,10.286875009536743,No,False
72.0,4.0,physical-relations,,variable swap,2.0,The bed can completely hide the truck from view.,Is the bed bigger than the truck?,Yes,-1.8500003814697266,-0.6044238209724426,-12.00532054901123,-12.036286354064941,10.155320167541504,11.431862533092499,No,False
74.0,4.0,physical-relations,,variable swap,1.0,The bed can only partially hide the truck from view.,Is the bed bigger than the truck?,No,-2.5307466983795166,-0.6011912226676941,-12.00532054901123,-12.036286354064941,9.474573850631714,11.435095131397247,No,True
77.0,4.0,physical-relations,,antonym,1.0,The truck can completely hide the bed from view.,Is the bed smaller than the truck?,Yes,-1.3814761638641357,-1.3195017576217651,-12.00532054901123,-12.036286354064941,10.623844385147095,10.716784596443176,No,False
79.0,4.0,physical-relations,,antonym,2.0,The truck can only partially hide the bed from view.,Is the bed smaller than the truck?,No,-1.5851140022277832,-2.0775632858276367,-12.00532054901123,-12.036286354064941,10.420206546783447,9.958723068237305,Yes,False
83.0,4.0,physical-relations,,variable swap,2.0,The bed can completely hide the truck from view.,Is the bed smaller than the truck?,No,-0.8702670335769653,-1.186946988105774,-12.00532054901123,-12.036286354064941,11.135053515434265,10.849339365959167,Yes,False
85.0,4.0,physical-relations,,variable swap,1.0,The bed can only partially hide the truck from view.,Is the bed smaller than the truck?,Yes,-1.0071403980255127,-3.0460829734802246,-12.00532054901123,-12.036286354064941,10.998180150985718,8.990203380584717,Yes,True
89.0,5.0,physical-relations,,other,1.0,The bed is inside the truck.,Does the truck contain the bed?,Yes,-0.18978139758110046,-7.811643600463867,-12.00532054901123,-12.036286354064941,11.81553915143013,4.224642753601074,Yes,True
90.0,5.0,physical-relations,,other,1.0,The bed is inside the truck.,Does the truck support the bed?,No,-0.9162171483039856,-4.245082378387451,-12.00532054901123,-12.036286354064941,11.089103400707245,7.79120397567749,Yes,False
91.0,5.0,physical-relations,,other,2.0,The bed is on top of the truck.,Does the truck contain the bed?,No,-0.45841947197914124,-7.092809677124023,-12.00532054901123,-12.036286354064941,11.54690107703209,4.943476676940918,Yes,False
92.0,5.0,physical-relations,,other,2.0,The bed is on top of the truck.,Does the truck support the bed?,Yes,-0.5881796479225159,-5.523877143859863,-12.00532054901123,-12.036286354064941,11.417140901088715,6.512409210205078,Yes,True
93.0,8.0,physical-relations,,antonym,1.0,The truck is touching the bed from below.,Does the truck contain the bed?,Yes,-0.9756147861480713,-2.217970371246338,-12.00532054901123,-12.036286354064941,11.02970576286316,9.818315982818604,Yes,True
94.0,8.0,physical-relations,,antonym,1.0,The truck is touching the bed from below.,Does the truck cover the bed?,No,-0.6633242964744568,-2.734064817428589,-12.00532054901123,-12.036286354064941,11.341996252536774,9.302221536636353,Yes,False
95.0,8.0,physical-relations,,antonym,2.0,The truck is touching the bed from above.,Does the truck contain the bed?,No,-0.8428665995597839,-2.280517578125,-12.00532054901123,-12.036286354064941,11.162453949451447,9.755768775939941,Yes,False
96.0,8.0,physical-relations,,antonym,2.0,The truck is touching the bed from above.,Does the truck cover the bed?,Yes,-0.561911404132843,-3.4997220039367676,-12.00532054901123,-12.036286354064941,11.443409144878387,8.536564350128174,Yes,True
97.0,9.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the airplane will move too.",Does the truck contain the airplane?,Yes,-1.826396107673645,-2.2020084857940674,-12.00532054901123,-12.036286354064941,10.178924441337585,9.834277868270874,Yes,True
98.0,9.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the airplane will move too.",Does the truck is outide the airplane?,No,-3.5494158267974854,-4.696211814880371,-12.00532054901123,-12.036286354064941,8.455904722213745,7.34007453918457,Yes,False
99.0,9.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the airplane will remain in its place.",Does the truck contain the airplane?,No,-2.201859712600708,-1.147905707359314,-12.00532054901123,-12.036286354064941,9.803460836410522,10.888380646705627,No,True
100.0,9.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the airplane will remain in its place.",Does the truck is outide the airplane?,Yes,-1.7711858749389648,-3.214796781539917,-12.00532054901123,-12.036286354064941,10.234134674072266,8.821489572525024,Yes,True
102.0,9.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the airplane will move too.",Does the airplane contain the truck?,No,-2.1527605056762695,-2.2792601585388184,-12.00532054901123,-12.036286354064941,9.852560043334961,9.757026195526123,Yes,False
104.0,9.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the airplane will remain in its place.",Does the airplane contain the truck?,Yes,-2.841993808746338,-1.280561923980713,-12.00532054901123,-12.036286354064941,9.163326740264893,10.755724430084229,No,False
106.0,10.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the airplane will move too.",Does the truck is inide the airplane?,No,-2.8357677459716797,-2.884603261947632,-12.00532054901123,-12.036286354064941,9.16955280303955,9.15168309211731,Yes,False
108.0,10.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the airplane will remain in its place.",Does the truck is inide the airplane?,Yes,-2.664149522781372,-1.6074762344360352,-12.00532054901123,-12.036286354064941,9.341171026229858,10.428810119628906,No,False
111.0,10.0,physical-relations,,variable swap,2.0,"If Chao moves the airplane, the truck will move too.",Does the truck contain the airplane?,No,-1.9123997688293457,-2.748967170715332,-12.00532054901123,-12.036286354064941,10.092920780181885,9.28731918334961,Yes,False
112.0,10.0,physical-relations,,variable swap,2.0,"If Chao moves the airplane, the truck will move too.",Does the truck is inide the airplane?,Yes,-2.6574902534484863,-3.074233055114746,-12.00532054901123,-12.036286354064941,9.347830295562744,8.962053298950195,Yes,True
113.0,10.0,physical-relations,,variable swap,1.0,"If Chao moves the airplane, the truck will remain in its place.",Does the truck contain the airplane?,Yes,-2.655184507369995,-1.2808057069778442,-12.00532054901123,-12.036286354064941,9.350136041641235,10.755480647087097,No,False
114.0,10.0,physical-relations,,variable swap,1.0,"If Chao moves the airplane, the truck will remain in its place.",Does the truck is inide the airplane?,No,-2.613243818283081,-2.1223649978637695,-12.00532054901123,-12.036286354064941,9.39207673072815,9.913921356201172,No,True
124.0,10.0,physical-relations,,variable swap,2.0,"If Chao moves the airplane, the truck will move too.",Does the airplane contain the truck?,Yes,-2.092100143432617,-1.6553665399551392,-12.00532054901123,-12.036286354064941,9.913220405578613,10.380919814109802,No,False
126.0,10.0,physical-relations,,variable swap,1.0,"If Chao moves the airplane, the truck will remain in its place.",Does the airplane contain the truck?,No,-2.6707229614257812,-1.1166034936904907,-12.00532054901123,-12.036286354064941,9.33459758758545,10.91968286037445,No,True
129.0,10.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the airplane will move too.",Is the airplane inside the truck?,Yes,-3.1182847023010254,-2.6211681365966797,-12.00532054901123,-12.036286354064941,8.887035846710205,9.415118217468262,No,False
130.0,10.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the airplane will move too.",Is the truck inside the airplane?,No,-3.086822271347046,-2.2149181365966797,-12.00532054901123,-12.036286354064941,8.918498277664185,9.821368217468262,No,True
131.0,10.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the airplane will remain in its place.",Is the airplane inside the truck?,No,-3.0917601585388184,-0.9056795239448547,-12.00532054901123,-12.036286354064941,8.913560390472412,11.130606830120087,No,True
132.0,10.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the airplane will remain in its place.",Is the truck inside the airplane?,Yes,-3.357353925704956,-0.8899475336074829,-12.00532054901123,-12.036286354064941,8.647966623306274,11.146338820457458,No,False
135.0,10.0,physical-relations,,variable swap,2.0,"If Chao moves the airplane, the truck will move too.",Is the airplane inside the truck?,No,-2.8538906574249268,-2.137080669403076,-12.00532054901123,-12.036286354064941,9.151429891586304,9.899205684661865,No,True
136.0,10.0,physical-relations,,variable swap,2.0,"If Chao moves the airplane, the truck will move too.",Is the truck inside the airplane?,Yes,-3.2285380363464355,-2.2319376468658447,-12.00532054901123,-12.036286354064941,8.776782512664795,9.804348707199097,No,False
137.0,10.0,physical-relations,,variable swap,1.0,"If Chao moves the airplane, the truck will remain in its place.",Is the airplane inside the truck?,Yes,-3.3105714321136475,-0.9408847093582153,-12.00532054901123,-12.036286354064941,8.694749116897583,11.095401644706726,No,False
138.0,10.0,physical-relations,,variable swap,1.0,"If Chao moves the airplane, the truck will remain in its place.",Is the truck inside the airplane?,No,-3.2789957523345947,-0.9720465540885925,-12.00532054901123,-12.036286354064941,8.726324796676636,11.064239799976349,No,True
141.0,12.0,physical-relations,,antonym,1.0,The truck is in front of the airplane.,Does the truck occlude the airplane?,Yes,-1.6861740350723267,-3.2492902278900146,-12.00532054901123,-12.036286354064941,10.319146513938904,8.786996126174927,Yes,True
142.0,12.0,physical-relations,,antonym,1.0,The truck is in front of the airplane.,Does the truck i occluded by the airplane?,No,-1.482416033744812,-3.8582229614257812,-12.00532054901123,-12.036286354064941,10.522904515266418,8.17806339263916,Yes,False
143.0,12.0,physical-relations,,antonym,2.0,The truck is behind the airplane.,Does the truck occlude the airplane?,No,-2.2789957523345947,-3.1552491188049316,-12.00532054901123,-12.036286354064941,9.726324796676636,8.88103723526001,Yes,False
144.0,12.0,physical-relations,,antonym,2.0,The truck is behind the airplane.,Does the truck i occluded by the airplane?,Yes,-1.6461297273635864,-4.779881954193115,-12.00532054901123,-12.036286354064941,10.359190821647644,7.256404399871826,Yes,True
145.0,13.0,physical-relations,,antonym,1.0,The truck is smaller than the airplane.,Is the truck inside the airplane?,Yes,-5.433159351348877,-2.231147289276123,-12.00532054901123,-12.036286354064941,6.5721611976623535,9.805139064788818,No,False
146.0,13.0,physical-relations,,antonym,1.0,The truck is smaller than the airplane.,Is the truck outside the airplane?,No,-1.0456098318099976,-3.795485496520996,-12.00532054901123,-12.036286354064941,10.959710717201233,8.240800857543945,Yes,False
147.0,13.0,physical-relations,,antonym,2.0,The truck is larger than the airplane.,Is the truck inside the airplane?,No,-5.653169631958008,-1.32659912109375,-12.00532054901123,-12.036286354064941,6.352150917053223,10.709687232971191,No,True
148.0,13.0,physical-relations,,antonym,2.0,The truck is larger than the airplane.,Is the truck outside the airplane?,Yes,-0.9714442491531372,-4.96754264831543,-12.00532054901123,-12.036286354064941,11.033876299858093,7.068743705749512,Yes,True
151.0,13.0,physical-relations,,variable swap,2.0,The airplane is smaller than the truck.,Is the truck inside the airplane?,No,-5.654131889343262,-0.9288893342018127,-12.00532054901123,-12.036286354064941,6.351188659667969,11.107397019863129,No,True
152.0,13.0,physical-relations,,variable swap,2.0,The airplane is smaller than the truck.,Is the truck outside the airplane?,Yes,-1.7022552490234375,-3.733358144760132,-12.00532054901123,-12.036286354064941,10.303065299987793,8.30292820930481,Yes,True
153.0,13.0,physical-relations,,variable swap,1.0,The airplane is larger than the truck.,Is the truck inside the airplane?,Yes,-4.654493808746338,-1.1631721258163452,-12.00532054901123,-12.036286354064941,7.350826740264893,10.873114228248596,No,False
154.0,13.0,physical-relations,,variable swap,1.0,The airplane is larger than the truck.,Is the truck outside the airplane?,No,-1.577488660812378,-2.0150632858276367,-12.00532054901123,-12.036286354064941,10.427831888198853,10.021223068237305,Yes,False
158.0,13.0,physical-relations,,antonym,1.0,The truck is smaller than the airplane.,Is the airplane inside the truck?,No,-5.340669631958008,-1.388896107673645,-12.00532054901123,-12.036286354064941,6.664650917053223,10.647390246391296,No,True
160.0,13.0,physical-relations,,antonym,2.0,The truck is larger than the airplane.,Is the airplane inside the truck?,Yes,-2.1072237491607666,-2.045485496520996,-12.00532054901123,-12.036286354064941,9.898096799850464,9.990800857543945,No,False
164.0,13.0,physical-relations,,variable swap,2.0,The airplane is smaller than the truck.,Is the airplane inside the truck?,Yes,-4.80951452255249,-1.7087006568908691,-12.00532054901123,-12.036286354064941,7.19580602645874,10.327585697174072,No,False
166.0,13.0,physical-relations,,variable swap,1.0,The airplane is larger than the truck.,Is the airplane inside the truck?,No,-6.404131889343262,-0.9912248849868774,-12.00532054901123,-12.036286354064941,5.601188659667969,11.045061469078064,No,True
169.0,14.0,physical-relations,,antonym,1.0,The truck moves with the airplane.,Is the truck inside the airplane?,Yes,-3.777296781539917,-1.9116441011428833,-12.00532054901123,-12.036286354064941,8.228023767471313,10.124642252922058,No,False
170.0,14.0,physical-relations,,antonym,1.0,The truck moves with the airplane.,Is the truck outside the airplane?,No,-1.3275270462036133,-5.436832904815674,-12.00532054901123,-12.036286354064941,10.677793502807617,6.599453449249268,Yes,False
171.0,14.0,physical-relations,,antonym,2.0,The truck moves independent of the airplane.,Is the truck inside the airplane?,No,-4.3729472160339355,-0.721920907497406,-12.00532054901123,-12.036286354064941,7.632373332977295,11.314365446567535,No,True
172.0,14.0,physical-relations,,antonym,2.0,The truck moves independent of the airplane.,Is the truck outside the airplane?,Yes,-1.5458581447601318,-4.811744213104248,-12.00532054901123,-12.036286354064941,10.459462404251099,7.224542140960693,Yes,True
173.0,15.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the airplane will move too.",Is the truck inside the airplane?,Yes,-3.086822271347046,-2.2149181365966797,-12.00532054901123,-12.036286354064941,8.918498277664185,9.821368217468262,No,False
174.0,15.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the airplane will move too.",Is the truck outside the airplane?,No,-2.885932207107544,-3.450448513031006,-12.00532054901123,-12.036286354064941,9.119388341903687,8.585837841033936,Yes,False
175.0,15.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the airplane will remain in its place.",Is the truck inside the airplane?,No,-3.357353925704956,-0.8899475336074829,-12.00532054901123,-12.036286354064941,8.647966623306274,11.146338820457458,No,True
176.0,15.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the airplane will remain in its place.",Is the truck outside the airplane?,Yes,-1.4833581447601318,-2.733863592147827,-12.00532054901123,-12.036286354064941,10.521962404251099,9.302422761917114,Yes,True
177.0,17.0,physical-relations,,antonym,1.0,The truck rests against the bed.,Is the truck supported by the bed?,Yes,-0.6551845073699951,-5.874244213104248,-12.00532054901123,-12.036286354064941,11.350136041641235,6.162042140960693,Yes,True
178.0,17.0,physical-relations,,antonym,1.0,The truck rests against the bed.,Is the truck attached to the bed?,No,-1.0290648937225342,-3.9050426483154297,-12.00532054901123,-12.036286354064941,10.976255655288696,8.131243705749512,Yes,False
179.0,17.0,physical-relations,,antonym,2.0,The truck is glued to the bed.,Is the truck supported by the bed?,No,-0.5640712976455688,-3.6235885620117188,-12.00532054901123,-12.036286354064941,11.441249251365662,8.412697792053223,Yes,False
180.0,17.0,physical-relations,,antonym,2.0,The truck is glued to the bed.,Is the truck attached to the bed?,Yes,-0.5798031091690063,-2.3892781734466553,-12.00532054901123,-12.036286354064941,11.425517439842224,9.647008180618286,Yes,True
182.0,17.0,physical-relations,,antonym,1.0,The truck rests against the bed.,Is the bed supported by the truck?,No,-1.069449543952942,-5.187069416046143,-12.00532054901123,-12.036286354064941,10.935871005058289,6.849216938018799,Yes,False
184.0,17.0,physical-relations,,antonym,2.0,The truck is glued to the bed.,Is the bed supported by the truck?,Yes,-1.2852007150650024,-2.920091152191162,-12.00532054901123,-12.036286354064941,10.720119833946228,9.11619520187378,Yes,True
185.0,18.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the bed will remain in its place.",Is the truck supported by the bed?,Yes,-2.089796781539917,-1.778774380683899,-12.00532054901123,-12.036286354064941,9.915523767471313,10.257511973381042,No,False
186.0,18.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the bed will remain in its place.",Is the truck attached to the bed?,No,-2.6843223571777344,-1.5608501434326172,-12.00532054901123,-12.036286354064941,9.320998191833496,10.475436210632324,No,True
187.0,18.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the bed will move too.",Is the truck supported by the bed?,No,-2.2120347023010254,-2.214409112930298,-12.00532054901123,-12.036286354064941,9.793285846710205,9.821877241134644,No,True
188.0,18.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the bed will move too.",Is the truck attached to the bed?,Yes,-2.134967088699341,-3.387397289276123,-12.00532054901123,-12.036286354064941,9.87035346031189,8.648889064788818,Yes,True
190.0,18.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the bed will remain in its place.",Is the bed supported by the truck?,No,-1.6682183742523193,-3.138784646987915,-12.00532054901123,-12.036286354064941,10.337102174758911,8.897501707077026,Yes,False
192.0,18.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the bed will move too.",Is the bed supported by the truck?,Yes,-1.9781627655029297,-3.698432207107544,-12.00532054901123,-12.036286354064941,10.0271577835083,8.337854146957397,Yes,True
193.0,19.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the bed will move too.",Does the truck support the bed?,Yes,-1.4449033737182617,-3.0708658695220947,-12.00532054901123,-12.036286354064941,10.560417175292969,8.965420484542847,Yes,True
194.0,19.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the bed will move too.",Does the truck is upported by the bed?,No,-2.465362310409546,-3.254404306411743,-12.00532054901123,-12.036286354064941,9.539958238601685,8.781882047653198,Yes,False
195.0,19.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the bed will remain in its place.",Does the truck support the bed?,No,-1.190656065940857,-2.433159112930298,-12.00532054901123,-12.036286354064941,10.814664483070374,9.603127241134644,Yes,False
196.0,19.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the bed will remain in its place.",Does the truck is upported by the bed?,Yes,-2.2036800384521484,-2.5823535919189453,-12.00532054901123,-12.036286354064941,9.801640510559082,9.453932762145996,Yes,True
199.0,19.0,physical-relations,,variable swap,2.0,"If Chao moves the bed, the truck will move too.",Does the truck support the bed?,No,-1.8203996419906616,-2.166722059249878,-12.00532054901123,-12.036286354064941,10.184920907020569,9.869564294815063,Yes,False
200.0,19.0,physical-relations,,variable swap,2.0,"If Chao moves the bed, the truck will move too.",Does the truck is upported by the bed?,Yes,-1.670440435409546,-2.926452159881592,-12.00532054901123,-12.036286354064941,10.334880113601685,9.10983419418335,Yes,True
201.0,19.0,physical-relations,,variable swap,1.0,"If Chao moves the bed, the truck will remain in its place.",Does the truck support the bed?,Yes,-1.518558144569397,-1.6446354389190674,-12.00532054901123,-12.036286354064941,10.486762404441833,10.391650915145874,Yes,True
202.0,19.0,physical-relations,,variable swap,1.0,"If Chao moves the bed, the truck will remain in its place.",Does the truck is upported by the bed?,No,-1.8044053316116333,-2.556190252304077,-12.00532054901123,-12.036286354064941,10.200915217399597,9.480096101760864,Yes,False
206.0,19.0,physical-relations,,antonym,1.0,"If Chao moves the truck, the bed will move too.",Does the bed support the truck?,No,-2.3215134143829346,-3.012948513031006,-12.00532054901123,-12.036286354064941,9.683807134628296,9.023337841033936,Yes,False
208.0,19.0,physical-relations,,antonym,2.0,"If Chao moves the truck, the bed will remain in its place.",Does the bed support the truck?,Yes,-1.6296098232269287,-1.8812984228134155,-12.00532054901123,-12.036286354064941,10.375710725784302,10.154987931251526,Yes,True
