property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.7265279293060303,-0.7265355587005615,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.6991829872131348,-0.6992056369781494,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-2.593703269958496,-0.0907982587814331,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-1.3280788660049438,-0.3261439800262451,No,False
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.10934019088745117,-2.3593623638153076,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.4901766777038574,-0.99216628074646,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-3.2968013286590576,-0.04880702495574951,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-1.1562031507492065,-0.4042685031890869,No,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.7343013286590576,-0.7343401908874512,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.9920921325683594,-0.49018943309783936,No,False
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-3.0624547004699707,-0.061266303062438965,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-3.3124547004699707,-0.05784475803375244,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-2.1405789852142334,-0.1406031847000122,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-1.156193494796753,-0.4081764221191406,No,False
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-0.675723671913147,-0.9257540702819824,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-2.843677520751953,-0.09518814086914062,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,-2.859330415725708,-0.11716628074645996,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.8671424388885498,-0.6171709299087524,No,True
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.5937157869338989,-0.8437337875366211,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-1.9452537298202515,-0.19235515594482422,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-2.1405789852142334,-0.1337674856185913,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-1.1640055179595947,-0.4159886837005615,No,False
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-1.9296296834945679,-0.18063676357269287,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.863207221031189,-0.6132463216781616,No,False
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-1.3592535257339478,-0.35933029651641846,No,False
can be flavored,a camel,'',Can a camel be flavored?,No,random,-3.5468177795410156,-0.04514491558074951,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-2.1405789852142334,-0.1435328722000122,No,True
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.7811899185180664,-0.027199625968933105,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-1.531172752380371,-0.2812216281890869,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-1.7108111381530762,-0.21086084842681885,No,False
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-3.0623767375946045,-0.0597691535949707,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.7147668600082397,-0.7147971391677856,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.49601924419403076,-0.9960585832595825,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-2.593693494796753,-0.09615707397460938,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-1.3202537298202515,-0.32418298721313477,No,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-2.359330415725708,-0.10592997074127197,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-2.5780789852142334,-0.08298587799072266,No,False
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-3.7812135219573975,-0.026109695434570312,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-2.140565872192383,-0.13863599300384521,No,True
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.9843302965164185,-0.4863009452819824,No,False
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-1.5155489444732666,-0.2655891180038452,No,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-2.812441825866699,-0.06539428234100342,No,False
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-3.531193494796753,-0.031961679458618164,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-2.140565872192383,-0.13570642471313477,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.6991430521011353,-0.6991430521011353,No,False
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-1.921817660331726,-0.17086362838745117,No,True
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-1.3358608484268188,-0.3358910083770752,No,False
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-2.3593177795410156,-0.11129319667816162,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.32415974140167236,-1.3280657529830933,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-1.7108608484268188,-0.21382057666778564,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.9921296834945679,-0.49019932746887207,No,False
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-3.0468177795410156,-0.05148649215698242,No,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.7069952487945557,-0.707003116607666,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-1.7030657529830933,-0.2060084342956543,No,False
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-4.031172752380371,-0.020723819732666016,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-1.7186897993087769,-0.21773695945739746,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-3.5312061309814453,-0.032210350036621094,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.48042428493499756,-0.980441689491272,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-2.1561899185180664,-0.15329194068908691,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-2.359330415725708,-0.11472952365875244,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-4.031172752380371,-0.020235538482666016,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.2597067356109619,-1.5077847242355347,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-1.7186897993087769,-0.215783953666687,No,False
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-1.1639894247055054,-0.4140055179595947,No,False
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-3.0468013286590576,-0.05367588996887207,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-3.5312061309814453,-0.03244984149932861,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.8319549560546875,-0.5819717645645142,No,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-1.7265055179595947,-0.22652792930603027,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.5819549560546875,-0.8319849967956543,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-1.9140055179595947,-0.16598105430603027,No,False
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-1.921817660331726,-0.17379319667816162,No,False
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-3.2968177795410156,-0.04513895511627197,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-2.812441825866699,-0.06979644298553467,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.3944549560546875,-1.1405788660049438,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-1.9139894247055054,-0.16498208045959473,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.3202667236328125,-1.3202768564224243,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-3.062403917312622,-0.05880260467529297,No,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.7030657529830933,-0.7030891180038452,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-2.593672752380371,-0.09224867820739746,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-1.9140055179595947,-0.16500449180603027,No,False
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.488223671913147,-0.9882364273071289,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-2.593672752380371,-0.08590126037597656,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-4.031203269958496,-0.02085697650909424,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-1.3514894247055054,-0.3476294279098511,No,False
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-3.5312159061431885,-0.03660476207733154,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-4.031213760375977,-0.02012455463409424,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-3.046840190887451,-0.05100417137145996,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-3.546830415725708,-0.044420838356018066,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-1.218672752380371,-0.4648216962814331,No,False
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-1.531215786933899,-0.2831869125366211,No,True
can be grated,a drill,'',Can a drill be grated?,No,random,-3.062441825866699,-0.06784343719482422,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-1.1795921325683594,-0.43353569507598877,No,False
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-1.0233910083770752,-0.523409366607666,No,True
can be healed,a bone,'',Can a bone be healed?,Yes,random,-0.18257200717926025,-1.9296709299087524,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-1.734317660331726,-0.2363070249557495,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-1.9296132326126099,-0.17769932746887207,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,-0.6053953170776367,-0.8554242849349976,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-2.8436226844787598,-0.0912618637084961,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.32415974140167236,-1.3281031847000122,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.0858910083770752,-2.578108072280884,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-1.937425136566162,-0.18844115734100342,No,True
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-0.7108608484268188,-0.7109012603759766,Yes,True
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-2.828065872192383,-0.07566189765930176,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-4.499954700469971,-0.015428662300109863,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-2.359340190887451,-0.10984683036804199,No,False
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-1.6092803478240967,-0.3632463216781616,No,False
can be lied on,a piano,'',Can a piano be lied on?,No,random,-2.1717190742492676,-0.17474710941314697,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-3.0780489444732666,-0.08053839206695557,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,-3.296830415725708,-0.04441249370574951,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-0.26168298721313477,-1.5077993869781494,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-0.988223671913147,-0.49019932746887207,No,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-2.609330415725708,-0.11472952365875244,No,True
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.8319952487945557,-0.582003116607666,No,False
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-3.531193494796753,-0.03708851337432861,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.4804115295410156,-0.9804242849349976,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-3.781172752380371,-0.027932047843933105,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-2.1405489444732666,-0.13472986221313477,No,False
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-0.7030489444732666,-0.7030891180038452,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-1.531172752380371,-0.279260516166687,No,False
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-3.046830415725708,-0.05393385887145996,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-0.5937031507492065,-0.8437135219573975,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-3.7812278270721436,-0.026114940643310547,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-1.5233910083770752,-0.26951420307159424,No,False
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-4.031221866607666,-0.02111184597015381,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.2597067356109619,-1.5077909231185913,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-4.031189918518066,-0.02012455463409424,No,True
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-4.031221866607666,-0.019887089729309082,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-1.1483910083770752,-0.4003685712814331,No,False
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-2.828065872192383,-0.07272613048553467,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-3.5312061309814453,-0.03342640399932861,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-1.3358910083770752,-0.335909366607666,No,False
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-4.031189918518066,-0.020974159240722656,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-2.5780489444732666,-0.08490133285522461,No,False
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-2.5936899185180664,-0.08786237239837646,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-0.49007749557495117,-0.9920650720596313,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-4.281203269958496,-0.015977978706359863,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-1.156172752380371,-0.40621352195739746,No,False
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-0.8437135219573975,-0.5937278270721436,No,False
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-3.2968177795410156,-0.04245948791503906,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.6991597414016724,-0.699172854423523,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-2.5780892372131348,-0.08298587799072266,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-1.7108910083770752,-0.21090936660766602,No,True
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.7108777761459351,-0.710909366607666,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.8358777761459351,-0.5859012603759766,No,False
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.9843401908874512,-0.482394814491272,No,False
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-2.5780892372131348,-0.08445072174072266,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.3202768564224243,-1.3202956914901733,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-0.8515181541442871,-0.6015355587005615,No,False
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-3.781203269958496,-0.026227951049804688,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-0.8358608484268188,-0.5859012603759766,No,False
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.8358910083770752,-0.5859012603759766,No,False
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.8593176603317261,-0.6093538999557495,No,False
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-3.062441825866699,-0.05466628074645996,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-1.914018154144287,-0.16697120666503906,No,False
can be matured,cheese,'',Can cheese be matured?,Yes,random,-0.33587777614593506,-1.3359155654907227,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-1.163968563079834,-0.4159585237503052,No,False
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-2.156203269958496,-0.1503685712814331,No,True
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-3.531193494796753,-0.03806960582733154,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-2.828065872192383,-0.07419705390930176,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-2.1405892372131348,-0.13962054252624512,No,True
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-3.781203269958496,-0.028551101684570312,No,True
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-0.4315826892852783,-1.17966628074646,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-2.8280489444732666,-0.07857739925384521,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-1.5468013286590576,-0.29684019088745117,No,True
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-0.7108608484268188,-0.7109012603759766,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.49211323261260986,-0.99216628074646,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-4.281189918518066,-0.02085697650909424,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-2.593703269958496,-0.09178352355957031,No,False
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.988223671913147,-0.49019932746887207,No,False
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-3.296830415725708,-0.04466128349304199,No,True
can be pumped,a football,'',Can a football be pumped?,Yes,random,-2.8124547004699707,-0.06736123561859131,No,False
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-1.156172752380371,-0.402307391166687,No,False
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-1.7421132326126099,-0.24118363857269287,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-1.7109012603759766,-0.2128685712814331,No,False
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-2.593703269958496,-0.08738040924072266,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-0.7694717645645142,-1.0234155654907227,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-3.093693494796753,-0.10056960582733154,No,True
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.44525372982025146,-1.1952909231185913,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-1.249925136566162,-0.49801158905029297,No,True
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-1.7577667236328125,-0.2577909231185913,No,False
can be ridden,a drill,'',Can a drill be ridden?,No,random,-4.031150817871094,-0.023897528648376465,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-0.4276602268218994,-1.179652452468872,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-2.828065872192383,-0.07272613048553467,No,True
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-0.5897971391677856,-0.8398265838623047,Yes,True
can be scary,a scarf,'',Can a scarf be scary?,No,random,-4.031213760375977,-0.026723027229309082,No,True
can be served from a tap,a whisk,'',Can a whisk be served from a tap?,No,random,-2.5936899185180664,-0.09372782707214355,No,True
