question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"There are 40 individuals in population 1, all of which have genotype A1A1, and there are 25 individuals in population 2, all of genotype A2A2. Assume that these populations are located far from one another and that their environmental conditions are very similar. Based on the information given here, the observed genetic variation is mostly likely an example of",(A) genetic drift.,(B) gene flow.,(C) disruptive selection.,(D) discrete variation.,A,A,True,20.0,0,-3.610413074493408,-6.217376708984375,-6.563032150268555,-6.391790390014648,1.0733869564838896,0.0187441721940651,-0.6185421469884043,-0.04667678857460977,-4.683800030977298,-6.23612088117844,-5.94449000328015,-6.345113601440039,A,A,True,True
Which of the following is the most likely benefit of periodic natural wildfires in some forest ecosystems?,"(A) The fires remove dead and decaying plant matter, reducing the risk of more intense and destructive fires.",(B) The fires leach nutrients from the soil‚ preventing the germination of plants that might compete with native species.,(C) The fires drive off herbivores whose plant-based diets reduce the amount of vegetation.,(D) The fires dry out the soil and decrease the chance of flooding after heavy rains.,A,A,True,20.0,0,-3.6787774562835693,-6.738216876983643,-6.632617950439453,-6.954290390014648,1.0050225746937285,-0.5020959958052025,-0.6881279471593027,-0.6091767885746098,-4.683800030977298,-6.23612088117844,-5.94449000328015,-6.345113601440039,A,A,True,True
"When water evaporates from the surface of a pond, what happens to the remaining liquid water?",(A) The surface water cools.,(B) The surface water warms.,(C) The surface water temperature remains unchanged.,(D) The pH of the remaining water decreases.,A,A,True,20.0,0,-4.055784702301025,-4.69883394241333,-5.328205108642578,-5.927118301391602,0.6280153286762724,1.53728693876511,0.6162848946375723,0.4179953000484371,-4.683800030977298,-6.23612088117844,-5.94449000328015,-6.345113601440039,A,B,True,False
Members of which of the following groups are most likely to be surrounded by a protein coat?,(A) Viruses,(B) Bacteria,(C) Eukaryotes,(D) Archaea,A,A,True,20.0,1,-3.560253858566284,-6.300716876983643,-6.763912677764893,-7.320117950439453,1.24314603744409,0.045465195790315605,-0.7650326505685463,-0.9951843237265559,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
"It has been observed that organisms on islands are different from, but closely related to, similar forms found on the nearest continent. This is taken as evidence that",(A) 0,(B) common environments are inhabited by the same organisms.,(C) the islands were originally part of the continent.,(D) the island forms and mainland forms are converging.,A,D,False,20.0,1,-5.819931983947754,-6.882755279541016,-5.982325077056885,-4.987412929534912,-1.0165320879373798,-0.5365732067670574,0.01655495013946151,1.3375206971779852,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,D,D,False,False
"Unlike large populations, small populations are vulnerable to various processes that draw populations down an extinction vortex toward smaller and smaller populations until no individuals survive. Which of the following statements correctly identifies the factors that endanger a population?",(A) Inbreeding and loss of genetic variation threaten a population.,(B) Migration of new individuals into the population threatens a population.,(C) Mutation reduces the health of a population.,(D) Breeding with individuals from a different population may cause the extinction of the first population due to a decrease in diversity.,A,A,True,20.0,1,-3.909558057785034,-7.474674224853516,-8.013912200927734,-7.5892229080200195,0.8938418382253399,-1.1284921520795574,-2.015032173731388,-1.2642892813071223,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
DNA sequences in many human genes are very similar to the sequences of corresponding genes in chimpanzees. The most likely explanation for this result is that,(A) humans and chimpanzees share a relatively recent common ancestor.,(B) humans evolved from chimpanzees.,(C) chimpanzees evolved from humans.,(D) convergent evolution led to the DNA similarities.,A,A,True,20.0,1,-5.510858535766602,-7.419079780578613,-7.990413188934326,-7.677913188934326,-0.7074586397562275,-1.072897707804655,-1.99153316173798,-1.352979562221429,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
"Mules are relatively long-lived and hardy organisms that cannot, generally speaking, perform successful meiosis. Consequently, which statement about mules is true?",(A) They have a relative evolutionary fitness of zero.,(B) Their offspring have less genetic variation than the parents.,(C) Mutations cannot occur in their genomes.,"(D) If crossing-over happens in mules, then it must be limited to prophase of mitosis.",A,A,True,20.0,1,-4.1403727531433105,-7.902276039123535,-7.637454986572266,-7.925716876983643,0.6630271428670635,-1.556093966349577,-1.6385749593759193,-1.6007832502707453,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
The endocrine system maintains homeostasis using many feedback mechanisms. Which of the following is an example of positive feedback?,"(A) Infant suckling causes a mother's brain to release oxytocin, which in turn stimulates milk production.",(B) An enzyme is allosterically inhibited by the product of the reaction it catalyzes.,(C) When ATP is abundant the rate of glycolysis decreases.,"(D) When blood sugar levels decrease to normal after a meal, insulin is no longer secreted.",A,A,True,20.0,1,-3.5116426944732666,-5.2984466552734375,-6.093087196350098,-5.654876708984375,1.2917572015371075,1.0477354175005207,-0.09420716915375138,0.6700569177285223,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
Which of these makes determining the evolutionary relatedness of different species based on the amino acid sequence of homologous proteins generally less accurate than determinations of relatedness based on the nucleotide sequences of homologous genes?,(A) Silent mutations,(B) Gene duplications,(C) Translocation events that change gene sequences,(D) Crossing-over,A,A,True,20.0,1,-3.3403046131134033,-5.002382755279541,-4.918658256530762,-4.735540390014648,1.4630952828969708,1.3437993174944172,1.0802217706655846,1.5893932366982488,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,D,True,False
Which of the following best explains why lignin is important to the evolutionary success of land plants?,"(A) Lignin provides structural support, allowing plants to grow tall.","(B) Lignin stimulates spore formation, leading to gametogenesis.","(C) Lignin supplies the developing embryo with essential nutrients, enabling its growth.","(D) Lignin supplements the absorption of light by chlorophyll, increasing photosynthetic output.",A,A,True,20.0,1,-4.80866813659668,-8.980690956115723,-8.865243911743164,-8.867393493652344,-0.005268240586305595,-2.6345088833417645,-2.866363884546818,-2.5424598669394465,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
"Tay-Sachs is a disease caused by a recessive allele. Individuals with the genetic disorder usually do not survive more than a few years, and thus are not able to reproduce and pass on the gene. What would explain how this allele and its associated disease is preserved in the population?",(A) Heterozygous individuals will show no symptoms.,(B) Spontaneous mutation converts the dominant allele to the recessive form.,(C) Occasionally the gene will instead increase the fitness of the individual.,(D) Tay-Sachs is asymptomatic in people who are homozygous recessive.,A,A,True,20.0,1,-4.0053205490112305,-6.74807071685791,-6.243337154388428,-6.559700965881348,0.7980793469991436,-0.401888644083952,-0.24445712719208146,-0.23476733916845038,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
Warning coloration adopted by animals that possess a chemical defense mechanism.,(A) Aposomatic coloration,(B) Batesian mimicry,(C) Deceptive markings,(D) Cryptic coloration,A,A,True,20.0,1,-4.6681904792785645,-7.810572147369385,-7.596132755279541,-7.438032150268555,0.13520941673180964,-1.4643900745954266,-1.5972527280831947,-1.1130985235556574,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
A trend toward the decrease in the size of plants on the slopes of mountains as altitudes increase is an example of,(A) a cline.,(B) a bottleneck.,(C) relative fitness.,(D) genetic drift.,A,A,True,20.0,1,-5.305063724517822,-7.775545120239258,-6.915046691894531,-8.39979362487793,-0.5016638285074482,-1.4293630474652996,-0.916166664698185,-2.0748599981650324,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
The Krebs cycle in humans occurs in the,(A) mitochondrial matrix,(B) inner mitochondrial membrane,(C) outer mitochondrial membrane,(D) intermembrane space,A,A,True,20.0,1,-5.196863174438477,-7.210464954376221,-7.0494513511657715,-7.945255279541016,-0.39346327842810247,-0.8642828816022625,-1.0505713239694252,-1.6203216528281184,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
Which of the following cells is most closely associated with phagocytosis?,(A) Neutrophils,(B) Plasma cells,(C) B cells,(D) Memory cells,A,A,True,20.0,1,-3.635932207107544,-5.460399627685547,-7.926452159881592,-7.991385459899902,1.1674676889028301,0.8857824450884113,-1.9275721326852455,-1.666451833187005,-4.803399896010374,-6.346182072773958,-5.998880027196346,-6.324933626712897,A,A,True,True
"The first simple cells evolved approximately 3.5 billion years ago, followed by the more complex eukaryotic cells 2.1 billion years ago. Which of the following statements is correct?","(A) Eukaryotic organelles helped create separate environments for metabolic reactions, thus increasing their metabolic efficiency.",(B) Prokaryotic and eukaryotic cells have no structural similarities.,(C) The organelles in larger eukaryotic cells took care of the problems of having a larger surface area–to–volume ratio.,(D) Eukaryotic cells are able to multiply faster based on their more complex structure.,A,A,True,20.0,2,-4.053304195404053,-5.990413188934326,-6.324954986572266,-7.093087196350098,0.7109924753506975,0.32613036265740014,-0.2824602203491411,-0.7375311331871233,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,A,True,True
Which of the following statements is an inference of natural selection?,(A) Subsequent generations of a population should have greater proportions of individuals that possess traits better suited for success.,(B) An individual organism undergoes evolution over the course of its lifetime.,(C) Habitats do not generally have unlimited resources.,(D) Natural populations tend to reproduce to their full biological potential.,A,A,True,20.0,2,-4.313999652862549,-6.98421573638916,-7.449954986572266,-7.444931983947754,0.45029701789220145,-0.6676721847974338,-1.407460220349141,-1.0893759207847795,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,A,True,True
Which of the following statements about the immune system is NOT correct?,"(A) Innate immunity, also known as the adaptive immune response, relies on circulating phagocytes engulfing foreign substances.",(B) Adaptive immunity is a slower response than innate immunity.,(C) Innate immunity activates a humoral response.,(D) Dendritic cells are antigen presenting cells.,A,A,True,20.0,2,-4.399740695953369,-5.825029373168945,-7.661199569702148,-7.334554195404053,0.36455597480138113,0.491514178422781,-1.618704803479024,-0.9789981322410783,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,B,True,False
Which of the following statements correctly characterizes an autoimmune disease?,(A) T cells attack healthy body cells.,(B) An aneurysm is a weakness in the wall of a blood vessel that causes it to balloon out. The vessel can rupture and cause a hemorrhage.,"(C) Several factors cause hypertension: smoking, being overweight, lack of physical activity, and too much salt in the diet.","(D) Alzheimer's disease is caused by the buildup of plaque within the brain, causing brain cells to die.",A,A,True,20.0,2,-3.9494407176971436,-7.44167947769165,-7.757617950439453,-8.496665000915527,0.8148559530576067,-1.125135926099924,-1.7151231842163286,-2.141108937752553,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,A,True,True
"In modern terminology, diversity is understood to be a result of genetic variation. Sources of variation for evolution include all of the following except",(A) mistakes in translation of structural genes.,(B) mistakes in DNA replication.,(C) translocations and mistakes in meiosis.,(D) recombination at fertilization.,A,A,True,20.0,2,-4.044825077056885,-6.96405553817749,-5.351418972015381,-5.209776401519775,0.7194715936978655,-0.6475119865857639,0.6910757942077437,1.145779661643199,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,D,True,False
"In a population of giraffes, an environmental change occurs that favors individuals that are tallest. As a result, more of the taller individuals are able to obtain nutrients and survive to pass along their genetic information. This is an example of",(A) directional selection.,(B) stabilizing selection.,(C) sexual selection.,(D) disruptive selection.,A,A,True,20.0,2,-3.621014356613159,-7.446863174438477,-8.348786354064941,-6.382755279541016,1.143282314141591,-1.1303196228467502,-2.306291587841817,-0.027199216378041235,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,A,True,True
Which of the following are characteristics of both bacteria and fungi?,"(A) Cell wall, DNA, and plasma membrane","(B) Nucleus, organelles, and unicellularity","(C) Plasma membrane, multicellularity, and Golgi apparatus","(D) Cell wall, unicellularity, and mitochondria",A,A,True,20.0,2,-4.19883394241333,-5.17171573638916,-7.037174224853516,-8.113216400146484,0.5654627283414202,1.1448278152025662,-0.9946794586303911,-1.75766033698351,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,B,True,False
"Nymphaea odorata, a water lily, is an aquatic plant whose leaves and flowers float on the surface of the water. Which of the following characteristics would be expected for leaves of this plant?",(A) stomata on the top surface and relatively few water-conducting (xylem) cells,(B) stomata on the top surface and relatively many water-conducting (xylem) cells,(C) stomata on the bottom surface and relatively few water-conducting (xylem) cells,(D) stomata on the bottom surface and relatively many water-conducting (xylem) cells,A,D,False,20.0,2,-4.040647506713867,-7.121664524078369,-5.989546775817871,-3.8519959449768066,0.7236491640408831,-0.8051209724866428,0.05294799040525344,2.5035601181861677,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,D,D,False,False
Microtubules are protein filaments assembled from tubulin protein subunits. The chemical colchicine prevents the assembly of microtubules by binding to tubulin protein subunits. Which of the following cellular processes would be most impaired by the application of colchicine?,(A) the alignment and separation of chromosomes during mitosis,(B) the coordination of ribosomes and mRNA during protein synthesis,(C) the movement of substances across the plasma membrane,(D) the accumulation of protons inside the thylakoids of chloroplasts during chemiosmosis,A,A,True,20.0,2,-4.0579729080200195,-6.365521430969238,-6.404876708984375,-7.750532150268555,0.7063237627347307,-0.04897787937751197,-0.36238194276125046,-1.3949760871055803,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,A,True,True
The Darwinian fitness of an individual is measured most directly by,(A) the number of its offspring that survive to reproduce.,"(B) the number of ""good genes"" it possesses.",(C) the number of mates it attracts.,(D) its physical strength.,A,A,True,20.0,2,-5.04671573638916,-7.492350101470947,-7.1744513511657715,-7.68673849105835,-0.2824190656344099,-1.175806549879221,-1.131956584942647,-1.3311824278953752,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,A,True,True
Which of the changes below following the start codon in an mRNA would most likely have the greatest deleterious effect?,(A) a deletion of a single nucleotide,(B) a deletion of a nucleotide triplet,(C) a single nucleotide substitution of the nucleotide occupying the first codon position,(D) a single nucleotide substitution of the nucleotide occupying the third codon position,A,A,True,20.0,2,-3.390211582183838,-5.134363174438477,-4.70296573638916,-4.822479724884033,1.3740850885709124,1.1821803771532498,1.3395290298339644,1.5330763382789412,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,D,True,False
Which of the following statements about the DNA in one of your liver cells is correct?,(A) Your liver cells contain the same DNA as your white blood cells.,(B) Most of the DNA in your liver cells will be transcribed but not translated.,(C) Most of the DNA in your liver cells will be transcribed in the nucleus and translated in the cytoplasm.,"(D) DNA in your liver cells contains genes unique to storing glycogen, while other cells do not contain those genes.",A,A,True,20.0,2,-4.3850626945495605,-5.957000732421875,-6.211958408355713,-5.218360900878906,0.3792339762051897,0.3595428191698513,-0.16946364213258835,1.1371951622840681,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,D,True,False
"During the period when life is believed to have begun, the atmosphere on primitive Earth contained abundant amounts of all the following gases EXCEPT",(A) oxygen,(B) hydrogen,(C) ammonia,(D) methane,A,A,True,20.0,2,-5.095862865447998,-6.460464954376221,-5.955174446105957,-6.15799617767334,-0.3315661946932478,-0.1439214027844944,0.0873203201171675,0.19755988548963455,-4.76429667075475,-6.316543551591726,-6.0424947662231245,-6.355556063162974,A,D,True,False
Crossing-over occurs during which of the following phases in meiosis?,(A) Prophase I,(B) Metaphase I,(C) Anaphase I,(D) Prophase II,A,A,True,20.0,3,-3.7298262119293213,-7.262529373168945,-5.208685874938965,-7.42418909072876,1.1061562039913273,-0.9421150348125362,0.8644405083778581,-1.0706245364286957,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,A,True,True
Refer to question 15 for details on the squirrel population. Which of the following conditions is required to keep this population in Hardy-Weinberg equilibrium?,(A) Random mating,(B) Genetic drift,(C) Mutation,(D) Gene flow,A,A,True,20.0,3,-2.463179588317871,-5.888653755187988,-5.421465873718262,-5.983965873718262,2.3728028276027775,0.4317605831684208,0.6516605095985613,0.36959868058180234,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,A,True,True
Villi and microvilli are present in the small intestine and aid in reabsorption by,(A) increasing the surface area of the small intestine,(B) decreasing the surface area of the small intestine,(C) making the small intestine more hydrophilic,(D) making the small intestine more hydrophobic,A,A,True,20.0,3,-5.483610153198242,-7.248072147369385,-6.03299617767334,-7.53299617767334,-0.6476277372775936,-0.9276578090129757,0.04013020564348313,-1.1794316233732758,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,C,True,False
Which of the following is an incorrect statement about gel electrophoresis?,(A) DNA migrates from positive charge to negative charge.,(B) Smaller DNA travels faster.,(C) The DNA migrates only when the current is running.,"(D) The longer the current is running, the farther the DNA will travel.",A,A,True,20.0,3,-4.179893970489502,-6.1517229080200195,-7.559054374694824,-7.5100626945495605,0.6560884454311466,0.16869143033638956,-1.4859279913780012,-1.1564981402494965,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,A,True,True
"Apoptosis, which is programmed cell death, is a necessary process in living organisms. Which of the following is NOT correct about apoptosis?",(A) It occurs randomly.,(B) A particular cell dies when it is no longer needed by the organism.,(C) A cell carries out apoptosis when too many mutations have accumulated.,(D) Plant cells carry out apoptosis as a defense measure in cells that have been infected by parasites.,A,A,True,20.0,3,-3.8568501472473145,-6.231158256530762,-7.1119160652160645,-7.510858535766602,0.9791322686733341,0.08925608182564737,-1.0387896818992415,-1.1572939814665375,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,A,True,True
Which aspects of cell structure best reveals the unity of all life?,(A) All cells are surrounded by a plasma membrane.,(B) All cells have at least one nucleus.,(C) All cells carry out cellular respiration in mitochondria.,(D) The surface-to-volume ratio of all cells is the same.,A,A,True,20.0,3,-4.09792947769165,-6.507755279541016,-6.09549617767334,-7.563091278076172,0.7380529382289982,-0.18734094118460654,-0.02236979435651687,-1.2095267237761078,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,A,True,True
"If a couple has had three sons and the woman is pregnant with their fourth child, what is the probability that child 4 will also be male?",(A) 1/2,(B) 1/4,(C) 1/8,(D) 1/16,A,A,True,20.0,3,-3.763784646987915,-4.9322662353515625,-5.713676929473877,-5.120659351348877,1.0721977689327336,1.3881481030048466,0.359449453842946,1.232905202951187,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,B,True,False
"This process leads to the net production of two pyruvate, two ATP, and two NADH.",(A) Glycolysis,(B) Chemiosmosis,(C) Fermentation,(D) Calvin cycle,A,A,True,20.0,3,-6.086958408355713,-8.46229362487793,-6.434164524078369,-7.925716876983643,-1.2509759924350643,-2.1418792865215206,-0.36103814076154617,-1.5721523226835785,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,C,True,False
"In the process of generating ATP, hydrogen ions (H+, or protons) are transported across the inner mitochondrial membrane and the thylakoid membrane by a proton pump (an ATPase). You would expect to find similar proton pumps in the plasma membranes of",(A) bacteria,(B) mammalian muscle cells,(C) mammalian nerve cells,(D) plants and fungi,A,A,True,20.0,3,-3.6611998081207275,-4.896671772003174,-5.010858535766602,-5.641790390014648,1.174782607799921,1.4237425663532353,1.0622678475502214,0.7117741642854156,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,B,True,False
"During a study session about evolution, one of your fellow students remarks, ""The giraffe stretched its neck while reaching for higher leaves; its offspring inherited longer necks as a result."" Which statement is most likely to be helpful in correcting this student's misconception?",(A) Characteristics acquired during an organism's life are generally not passed on through genes.,(B) Spontaneous mutations can result in the appearance of new traits.,(C) Only favorable adaptations have survival value.,(D) Disuse of an organ may lead to its eventual disappearance.,A,A,True,20.0,3,-3.8988771438598633,-6.7163543701171875,-7.414254665374756,-7.290647506713867,0.9371052720607853,-0.3959400317607784,-1.3411282820579329,-0.9370829524138031,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,A,True,True
Which of the following best explains why people can digest starch but cannot digest cellulose even though both molecules are composed of glucose monomers?,(A) The bonds linking the monomers of starch differ in shape from the bonds linking the monomers of cellulose.,(B) Molecules of starch are much smaller than molecules of cellulose.,"(C) Starch is an intracellular molecule, while cellulose is an extracellular molecule.","(D) Starch is hydrated by water, but cellulose is not.",A,A,True,20.0,3,-4.256523609161377,-6.308981418609619,-6.944931983947754,-7.717376708984375,0.5794588067592716,0.011432919746789949,-0.8718056006309309,-1.363812154684311,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,A,True,True
"Two individuals, one with type B blood and one with type AB blood, have a child. The probability that the child has type O blood is",(A) 0%,(B) 25%,(C) 50%,(D) 100%,A,A,True,20.0,3,-3.801452159881592,-3.878277063369751,-6.473699569702148,-6.19883394241333,1.0345302560390568,2.442137274986658,-0.40057318638532546,0.15473061188673398,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,B,True,False
"In the inherited disorder called Pompe disease, glycogen breakdown in the cytosol occurs normally and blood glucose levels are normal, yet glycogen accumulates in lysosomes. This suggests a malfunction with",(A) enzymes in the lysosomes,(B) enzymes in the mitochondria,(C) membrane transport during exocytosis,(D) membrane transport during endocytosis,A,A,True,20.0,3,-4.55604362487793,-5.4428205490112305,-5.603113174438477,-6.185572147369385,0.2799387910427189,0.8775937893451786,0.4700132088783464,0.1679924069306793,-4.835982415920649,-6.320414338356409,-6.073126383316823,-6.353564554300064,A,B,True,False
"Sickle cell anemia is a disease caused by the substitution of an incorrect nucleotide into the DNA sequence for a particular gene. The amino acids are still added to the growing protein chain, but the symptoms of sickle cell anemia result. This is an example of a",(A) frameshift mutation.,(B) missense mutation.,(C) nonsense mutation.,(D) thymine dimer mutation.,B,A,False,20.0,0,-6.121481418609619,-7.374565601348877,-7.892773151397705,-8.490413665771484,-1.4376813876323213,-1.1384447201704369,-1.9482831481175547,-2.1453000643314457,-4.683800030977298,-6.23612088117844,-5.94449000328015,-6.345113601440039,A,B,False,True
Which of the following is not a form of interspecies interaction?,(A) Commensalism,(B) Succession,(C) Mutualism,(D) Parasitism,B,B,True,20.0,0,-5.372524261474609,-3.630716323852539,-7.052743911743164,-7.023403167724609,-0.6887242304973116,2.605404557325901,-1.1082539084630136,-0.6782895662845707,-4.683800030977298,-6.23612088117844,-5.94449000328015,-6.345113601440039,B,B,True,True
