question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,(A) Buddhism,(B) Daoism,(C) Confucianism,(D) Shamanism,B,-6.559322357177734,-5.311744213104248,-7.053332328796387,-6.812331199645996,B,True
"What does the word ""Islam"" mean in Arabic?",(A) Worship,(B) Submission,(C) Obedience,(D) Faith,B,-7.3130693435668945,-5.591031551361084,-8.162774085998535,-6.093553066253662,B,True
What does the term anatman mean?,(A) Suffering,(B) Soul,(C) Impermanence,(D) No-self,D,-7.039254665374756,-10.177913665771484,-7.546465873718262,-2.3281126022338867,D,True
 What genre of Sikh literature is denoted by the term janam-sakhis?,(A) Spiritual narratives,(B) Redemption narratives,(C) Birth narratives,(D) Theological narratives,C,-4.963003158569336,-8.728730201721191,-3.358069658279419,-6.966031551361084,C,True
Pure Land Buddhism belongs to which school?,(A) Vajrayana,(B) Theravada,(C) Mahayana,(D) Mahavira,C,-5.84220027923584,-5.341031551361084,-3.983531951904297,-9.122946739196777,C,True
 Which Jaina group only allows women to lead a life of semi-renunciation?,(A) Svetambara,(B) Jina,(C) Agama,(D) Digambara,D,-5.196211814880371,-7.556857585906982,-6.439901828765869,-3.7029309272766113,D,True
What is the most important prayer in Judaism?,(A) The Shema,(B) The Sefirot,(C) Deuteronomy,(D) The Decalogue,A,-4.529260158538818,-9.44282054901123,-8.516790390014648,-9.669349670410156,A,True
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,(A) Brahminic orthodoxy,(B) Legalistic asceticism,(C) Bhakti devotionals,(D) Unorthodox practices,A,-4.246399879455566,-6.422430038452148,-6.476754665374756,-4.249642848968506,A,True
 Which early battle led to the conversion of Mecca?,(A) The Battle of Uhud,(B) The Battle of Camel,(C) The Battle of the Trench,(D) The Battle of Badr,C,-4.086377143859863,-6.325029373168945,-5.833040237426758,-3.4842286109924316,D,False
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,(A) Remembering the Divine Name,(B) Meditating on the sacred hymns,(C) Remembering that death is inevitable,(D) Meditating on the goodness of the created world,A,-3.8725242614746094,-5.990243911743164,-4.682582378387451,-4.811744213104248,A,True
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",(A) Confucianism,(B) Buddhism,(C) Christianity,(D) Daoism,A,-5.148877143859863,-6.5166401863098145,-4.400850296020508,-4.53094482421875,C,False
"What is the meaning of the Punjabi word ""Sikh""?",(A) Disciple,(B) Faithful,(C) Devotee,(D) Enlightened,A,-5.897363185882568,-7.377401828765869,-6.642519474029541,-7.4029717445373535,A,True
 Which of the following shuns politics?,(A) The sages of the Zhuangzi,(B) The Songs of the South,(C) The Duke of Zhou,"(D) The Confucian ""sage kings""",A,-3.838003158569336,-5.459292888641357,-4.709292888641357,-4.468358039855957,A,True
What does the Hebrew word mashiach mean?,(A) Anointed one,(B) God,(C) Prophet,(D) The line of David,A,-5.62037992477417,-10.184700965881348,-8.89979362487793,-6.499541759490967,A,True
"According to Jaina traditions, what does the term ajiva mean?",(A) Soul,(B) Sound,(C) Non-matter,(D) Non-soul,D,-6.9626336097717285,-9.99256420135498,-3.358795642852783,-7.217919826507568,C,False
" In the Japanese Zen tradition, what is zazen?",(A) A collection of statues,(B) Veneration of ancestors,(C) Seated meditation,(D) Funeral rituals,C,-5.571211814880371,-8.927913665771484,-1.8509504795074463,-7.709292888641357,C,True
 What is a central component of tantric Buddhism?,(A) Asceticism,(B) Bodily pleasure,(C) Music,(D) Sexual union,D,-2.6397552490234375,-4.1238298416137695,-4.992393970489502,-3.0155489444732666,A,False
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",(A) Loving and forgiving,(B) Wrathful and merciful,(C) Judging and vengeful,(D) Transcendent and immanent,B,-4.778169631958008,-5.151771545410156,-4.528356075286865,-3.281137704849243,D,False
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",(A) Palestine and Babylonia,(B) Babylonia and Europe,(C) Palestine and Spain,(D) Spain and France,A,-4.18287992477417,-5.058899879455566,-4.30951452255249,-4.811980724334717,A,True
" In addition to Jainism, which other tradition began as a world-renouncing movement?",(A) Buddhism,(B) Hinduism,(C) Judaism,(D) Islam,A,-3.825610399246216,-5.708040237426758,-5.890705108642578,-6.341993808746338,A,True
"According to Hindu tradition, which age are we in currently?",(A) Kali yuga,(B) Maha yuga,(C) Krita yuga,(D) Satya yuga,A,-4.685571193695068,-6.617393970489502,-6.612490653991699,-3.0624756813049316,D,False
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",(A) Hymns,(B) Laws,(C) Ethics,(D) Myths,A,-3.280115842819214,-7.146185874938965,-7.377401828765869,-7.154380798339844,A,True
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,(A) Pure Land,(B) Tendai,(C) Shingon,(D) Soto Zen,A,-5.748673915863037,-10.357324600219727,-9.98608684539795,-9.056929588317871,A,True
" According to Hindu tradition, who is considered to be the ideal wife?",(A) Sita,(B) Rama,(C) Kali,(D) Durga,A,-2.9354472160339355,-6.302743911743164,-5.423336505889893,-4.686695575714111,A,True
Who is the woman mystic who exemplified the all-consuming love of the divine?,(A) Rumi,(B) Rabi'a,(C) Fatimah,(D) Khadija,B,-6.2152605056762695,-5.217684268951416,-5.591760158538818,-7.467970371246338,B,True
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,(A) Andal,(B) Devi,(C) Ganga,(D) Kali,A,-3.418330669403076,-6.9475626945495605,-6.806857585906982,-6.715856075286865,A,True
 Who is associated with the stigmata and preaching to birds?,(A) Paul of Tarsus,(B) Clare of Assisi,(C) Francis of Assisi,(D) John of the Cross,C,-4.613952159881592,-4.371822357177734,-3.8838043212890625,-4.3742899894714355,C,True
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",(A) Epistemology,(B) Morality,(C) Religion,(D) Aesthetics,B,-4.1854472160339355,-6.363952159881592,-5.677118301391602,-3.562403917312622,D,False
 Which Christian denomination promotes a stripped-down Christianity?,(A) Greek Orthodox,(B) Roman Catholic,(C) Puritans,(D) Quakers,D,-5.069775581359863,-8.00532054901123,-3.215035915374756,-5.216631889343262,C,False
 Rome claimed that their bishop (pope) was the director successor of which leader?,(A) Peter,(B) Paul,(C) Jesus,(D) Matthew,A,-3.123188018798828,-5.867853164672852,-4.622195243835449,-4.874703884124756,A,True
When was the current Dalai Lama born?,(A) 1935,(B) 2000,(C) 1965,(D) 1975,A,-6.700029373168945,-8.284526824951172,-5.834863185882568,-5.593512058258057,D,False
" According to Jaina traditions, who were the caityavasis?",(A) Householders who supported renouncers,(B) Orthodox interpreters of the scriptures,(C) Women ascetics who lived in communities,(D) Temple-dwelling renouncers,D,-3.980602502822876,-5.463676929473877,-4.588350296020508,-2.8592610359191895,D,True
"Zhuangzi describes a state as ziran, which means which of the following?",(A) Thoughtfulness,(B) Non-action,(C) Spontaneity,(D) Meditation,C,-5.841880798339844,-3.359064817428589,-4.842293739318848,-7.840856075286865,B,False
" The mudras, which are an important feature of Buddhist art, are also known as what?",(A) hand gestures,(B) saints,(C) religious clothing,(D) temples,A,-2.9679200649261475,-7.82383394241333,-7.746554374694824,-7.529131889343262,A,True
 The Maccabean Revolt is associated with which ruler?,(A) Julius Caesar,(B) Alexander the Great,(C) Cyrus of Persia,(D) Antiochus IV Epiphanes,D,-6.046465873718262,-8.541230201721191,-6.416958332061768,-2.93741512298584,D,True
 How old was Guru Nanak when he started to preach the message of the divine Name?,(A) 30,(B) 40,(C) 33,(D) 52,A,-5.665647506713867,-6.891790390014648,-3.480830669403076,-5.248673915863037,C,False
The widely adored Egyptian goddess Hathor was depicted as which of the following?,(A) Serpent,(B) Eagle,(C) Cheetah,(D) Cow,D,-7.155603408813477,-10.1124906539917,-6.405517578125,-4.531244277954102,D,True
What does the phrase Guru-Panth mean within the Sikh traditions?,(A) Community,(B) Scripture,(C) Worship,(D) Apprenticeship,A,-6.184117794036865,-7.055784702301025,-6.055784702301025,-4.437269687652588,D,False
 After what event did the Rabbinical period begin within Judaism?,(A) Construction of the Second Temple,(B) Destruction of the Second Temple,(C) The Christianization of the Roman Empire,(D) The emergence of Islam,B,-4.463983535766602,-4.342684268951416,-6.88633394241333,-4.71844482421875,B,True
Which monk developed Pure Land Buddhism as we know it today?,(A) Genshin,(B) Dogen,(C) Honen,(D) Shinran,C,-7.211377143859863,-10.536060333251953,-4.842100143432617,-5.843596458435059,C,True
Which is the largest Muslim country in the world with more than 200 million adherents?,(A) Pakistan,(B) Iraq,(C) Indonesia,(D) Turkey,C,-5.368284702301025,-9.435571670532227,-3.7491438388824463,-9.178332328796387,C,True
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,(A) Gregory,(B) Augustine,(C) Athanasius,(D) Francis,A,-5.964542388916016,-9.18006420135498,-8.670440673828125,-6.593305587768555,A,True
"Which of the following does the term ""Arhats"" refer to?",(A) Enlightened being,(B) Worthy ones,(C) Saintly ones,(D) Sages,A,-7.019853591918945,-6.4029717445373535,-7.934054374694824,-4.781086444854736,D,False
Which Guru was martyred when he refused to embrace Islam?,(A) Guru Ram Das,(B) Guru Tegh Bahadur,(C) Guru Gobind Singh,(D) Guru Har Rai,B,-7.117853164672852,-4.749195575714111,-8.786060333251953,-9.92574405670166,B,True
 Which Guru donned the two swords symbolling temporal and spiritual authority?,(A) Guru Nanak,(B) Guru Arjan,(C) Guru Hargobind,(D) Guru Ram Das,C,-5.113952159881592,-5.9315714836120605,-4.0604472160339355,-4.312184810638428,C,True
 Where is the key to liberation found within Sikhism?,(A) In the community,(B) In faith in God,(C) In ascetic renunciation,(D) In the life of the householder,D,-4.556929588317871,-3.8105714321136475,-5.489618301391602,-4.187142848968506,B,False
Which is one of the most fundamental themes of Japanese culture and civilization?,(A) God is eternal and merciful to those who offer worship,(B) Humans can align themselves with life energy through worship of kami,(C) Justice will be the final outcome in the next world,(D) Power and force are the most divine attributes,A,-5.963676929473877,-2.468496799468994,-7.642519474029541,-7.652535915374756,B,False
 Which goddess is worshipped during the festival of Divali?,(A) Durga,(B) Sri Lakshmi,(C) Kali,(D) Mahavira,B,-5.595249652862549,-3.608292579650879,-6.34702730178833,-3.9840009212493896,B,True
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,(A) China,(B) Silla,(C) Goguryeo,(D) Joseon,B,-4.027535915374756,-5.277042388916016,-5.647363185882568,-4.53112268447876,A,False
 To whom is the Yoga Sutras attributed?,(A) Madhva,(B) Patanjali,(C) Ramanuja,(D) Aryabhatta,B,-5.936122894287109,-3.3587183952331543,-6.075029373168945,-6.529131889343262,B,True
 Which of the following does NOT describe the Ka'ba?,(A) It was visited by Moses.,(B) It is a haram.,(C) It was built by Abraham.,(D) It is a square building.,A,-4.181929588317871,-4.684117794036865,-4.0598649978637695,-4.062222003936768,C,False
Which elephant-headed Hindu deity is often described as the most beloved?,(A) Parvati,(B) Ganesha,(C) Vishnu,(D) Sita,B,-7.396185874938965,-3.1561057567596436,-9.391790390014648,-10.306190490722656,B,True
Sacred literature originated with which of the following jina?,(A) Sri Lakshmi,(B) Mahavira,(C) Rsabha,(D) Nanak,C,-5.963676929473877,-7.512529373168945,-4.217464923858643,-5.843142509460449,C,True
 Who is the author of Admonitions for Women?,(A) Ban Zhao,(B) Laozi,(C) Menicus,(D) Liu Xiang,A,-3.6981301307678223,-6.421465873718262,-5.7943501472473145,-6.310688018798828,A,True
How many female renouncers were under the tutelage of Chandanbala?,"(A) 36,000","(B) 12,000","(C) 24,000","(D) 7,000",A,-5.245921611785889,-5.185173988342285,-4.995082378387451,-4.374841690063477,D,False
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",(A) Ultimate Reality,(B) The gurus,(C) The community,(D) Sikh worship,A,-4.499783515930176,-9.295440673828125,-8.055784225463867,-8.624244689941406,A,True
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,(A) Sansar,(B) Hukam,(C) Mantar,(D) Karam,B,-5.951153755187988,-6.7666401863098145,-3.951500654220581,-6.342615604400635,C,False
 How many books are in the New Testament?,(A) 30,(B) 29,(C) 27,(D) 47,C,-4.545440196990967,-4.929405212402344,-3.7898385524749756,-4.311467170715332,C,True
Which form of Buddhism focuses on social engagement that attracts lay participation?,(A) Zen Buddhism,(B) Chan Buddhism,(C) Humanistic Buddhism,(D) Pure Land Buddhism,C,-7.286199569702148,-9.544541358947754,-3.4191136360168457,-8.549188613891602,C,True
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,(A) They worshipped exclusively outside of the temple,(B) They believed that nakedness was an elemental expression of non-attachment,(C) They included women within the ranks of the leadership,(D) They believed that the omniscient Jina must eat and sleep,B,-4.119429588317871,-3.014359712600708,-5.305353164672852,-4.249244213104248,B,True
The central prayer in Jainism is known by which of the following names?,(A) Namokar Mantra,(B) The Liberation Mantra,(C) Ahimsa,(D) Archaryas,A,-4.655980587005615,-6.654793739318848,-7.645540237426758,-7.718061923980713,A,True
When did the first Jaina temples appear?,(A) Second century CE,(B) Fifth century CE,(C) Fifth century BCE,(D) Eighteenth century CE,B,-5.933899879455566,-6.434322357177734,-4.435997486114502,-8.93502426147461,C,False
How many Jinas have appeared during our age?,(A) 7,(B) 42,(C) 24,(D) 13,C,-4.928332328796387,-4.68287992477417,-4.741385459899902,-3.57785964012146,D,False
The title Dalai Lama means which of the following?,(A) Ocean of Love,(B) Lover of Wisdom,(C) Ocean of Wisdom,(D) Stillness of Love,C,-7.452210903167725,-7.211822032928467,-3.733795642852783,-8.80986499786377,C,True
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",(A) Parvati,(B) Sita,(C) Sri (Lakshmi),(D) Sarasvati,C,-7.207353591918945,-10.949155807495117,-3.733292579650879,-10.052743911743164,C,True
What is bhakti often translated as?,(A) Gods,(B) Yoga,(C) Devotion,(D) Religion,C,-7.4541401863098145,-8.272053718566895,-2.9681427478790283,-9.115243911743164,C,True
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",(A) Vishnu,(B) Ganesha,(C) Sarasvati,(D) Indra,C,-6.287174224853516,-9.483810424804688,-3.3417601585388184,-8.67333698272705,C,True
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,(A) The Shema,(B) The Kaddish,(C) The K'nesset,(D) The Kippah,B,-5.998622894287109,-3.1396396160125732,-6.623622894287109,-7.277535915374756,B,True
Krishna and Rama are incarnations of which Hindu god?,(A) Shiva,(B) Vishnu,(C) Brahma,(D) Ganesha,B,-7.76133394241333,-4.155805587768555,-10.04858684539795,-10.424188613891602,B,True
 The kshatriyas is the caste name assigned to which group?,(A) Priests,(B) Servants,"(C) Rulers, warriors",(D) Merchants,C,-5.674990653991699,-8.938032150268555,-2.4369113445281982,-6.3113298416137695,C,True
When was the Old Babylonian version of Gilgamesh modified into the standard version?,(A) Toward the end of the first millennium BCE,(B) Towards the middle of the first millennium BCE,(C) Toward the end of the second millennium BCE,(D) Toward the middle of the second millennium BCE,C,-4.65594482421875,-5.530184268951416,-5.654380798339844,-4.656223297119141,A,False
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,(A) Correct knowledge,(B) Correct practice,(C) Correct intiution,(D) Correct belief,C,-3.450448513031006,-6.848699569702148,-5.176452159881592,-4.311873435974121,A,False
 What type of Buddhist organization is the Bodu Bala Sena?,(A) Activist and militant organization in Sri Lanka,(B) Ecumenical organization in India,(C) Modern organization in the United States,(D) Peacekeeping organization in Japan,A,-3.1527605056762695,-5.894123077392578,-6.7994160652160645,-5.405517578125,A,True
Which mystic believed that evil was a distortion that reveals divine love more clearly?,(A) Julian of Norwich,(B) Catherine of Siena,(C) Teresa of Avila,(D) John of the Cross,A,-4.905470371246338,-9.58922290802002,-7.029380798339844,-7.031064987182617,A,True
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",(A) Paap,(B) Punya,(C) Pudgala,(D) Akash,A,-4.280309677124023,-8.226754188537598,-6.149740695953369,-7.997815132141113,A,True
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,(A) Obon,(B) Mikoshi,(C) Omizutori,(D) Tanabata,A,-3.3578007221221924,-7.954290390014648,-6.735836505889893,-7.435900688171387,A,True
"What does ""Mahavira"" mean?","(A) ""Great Hero""","(B) ""Master""","(C) ""The Lesser One""","(D) ""Mendicant""",A,-6.867563724517822,-6.897054195404053,-6.391790390014648,-5.186588764190674,D,False
 What does the Tripitaka mean?,(A) Three gems,(B) Three baskets,(C) Three bodhisattvas,(D) Three buddhas,B,-4.181929588317871,-5.7447662353515625,-4.558159351348877,-3.3279829025268555,D,False
Where is the largest network of Confucian shrines in the world?,(A) Indonesia,(B) China,(C) Korea,(D) Singapore,C,-6.682582378387451,-4.686695575714111,-6.802118301391602,-4.1874518394470215,D,False
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",(A) Female princesses,(B) Female warriors,(C) Female goddesses,(D) Female poets,D,-5.554405212402344,-7.9806904792785645,-2.9366955757141113,-5.187254428863525,C,False
 What is the title for the religious and administrative leaders who succeeded the Prophet?,(A) Rasul,(B) Nabi,(C) Caliph,(D) Mahdi,C,-5.360836505889893,-8.661060333251953,-3.513784646987915,-7.05951452255249,C,True
Which of the following is NOT included in the Islamic understanding of jurisprudence?,(A) Consensus,(B) Personal reasoning,(C) Interpretation,(D) Divine inspiration,D,-5.715669631958008,-3.718357801437378,-7.755748748779297,-5.1557464599609375,B,False
Why is Mahavira a significant person in the Jaina traditions?,(A) He is the last of the ascetic prophets.,(B) He is the first of the ascetic prophets,(C) He is the most learned of the ascetic prophets,(D) He is the most holy of the ascetic prophets,A,-3.6557769775390625,-5.654131889343262,-6.900503158569336,-5.156162738800049,A,True
 The Tibetan Book of the Dead is also known as which of the following?,(A) Bardo Thodol,(B) Bardo Ngawang,(C) Bardo Gyaltsen,(D) Bardo Chogye,A,-3.4363298416137695,-4.311400890350342,-6.174990653991699,-5.562119960784912,A,True
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",(A) Deepavali,(B) Holi,(C) Diwali,(D) Navaratri,A,-5.7280120849609375,-9.149587631225586,-2.9043805599212646,-8.665647506713867,C,False
What hours are set aside as the ambrosial hours for the Sikhs?,(A) 5–7 a.m.,(B) 9–11 p.m.,(C) 3–6 p.m.,(D) 3–6 a.m.,D,-4.646185874938965,-5.773403167724609,-4.899322032928467,-4.2182769775390625,D,True
 Self-sacrifice is an important theme for which Buddhist thinker?,(A) Thich Nhat Hanh,(B) The Dalai Lama,(C) Daisetsu T. Suzuki,(D) Shaku Soyen,A,-4.277535915374756,-4.154493808746338,-5.028356075286865,-3.0468058586120605,D,False
 How many times a day is the Fatihah recited?,(A) Exactly 17,(B) At least 17,(C) At least 13,(D) Exactly 24,B,-4.363952159881592,-4.62037992477417,-4.243284702301025,-3.48413348197937,D,False
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",(A) Conservative,(B) Reformed,(C) Reconstructionism,(D) Orthodox,A,-6.805784702301025,-9.830272674560547,-4.310900688171387,-8.989618301391602,C,False
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",(A) Khalsa,(B) Rahit,(C) Panj Kakke,(D) Shabad,A,-3.3566136360168457,-6.6975626945495605,-5.955845832824707,-5.717919826507568,A,True
Who is the founder of Sikhism?,(A) Guru Gobind Singh,(B) Guru Nanak,(C) Guru Kabir,(D) Guru Hargobind,B,-6.523877143859863,-3.9060401916503906,-8.579290390014648,-9.739618301391602,B,True
Which term is usually associated with women in Hindu traditions?,(A) Polluted,(B) Ideal,(C) Auspiciousness,(D) Kind,C,-5.461377143859863,-5.091350555419922,-3.7172000408172607,-6.5902605056762695,C,True
What is another name for Enuma Elish?,(A) Epic of Creation,(B) Epic of Destruction,(C) Epic of Egypt,(D) Epic of Origins,A,-4.624446868896484,-8.414254188537598,-8.33922290802002,-4.749925136566162,A,True
 What was the most important female-centered festival in cities throughout Greece?,(A) Thesmophoria,(B) Oracle Days,(C) Isthmian Games,(D) Feast of Athrodite,A,-2.778531312942505,-6.627401828765869,-6.382275581359863,-6.028696060180664,A,True
Speaking in tongues is a feature of which Christian denomination?,(A) Evangelicalism,(B) Pietism,(C) Pentecostalism,(D) Fundamentalism,C,-6.871617794036865,-11.651555061340332,-2.5154917240142822,-10.491905212402344,C,True
 Charism can be defined as which of the following?,(A) An oil,(B) Prophecy,(C) A spiritual gift,(D) Authority,C,-4.1229472160339355,-8.016790390014648,-2.499244213104248,-4.499088764190674,C,True
" In Islam, what is the qiblah?",(A) Almsgiving,(B) Pilgrimage,(C) Direction of prayer,(D) Revelation,C,-5.632275581359863,-8.379179954528809,-2.7644362449645996,-6.529131889343262,C,True
"In Tendai Buddhism, what does the term honji mean?",(A) Trace,(B) Original ground,(C) Manifestation,(D) True sign,B,-7.150850296020508,-4.03071403503418,-8.863216400146484,-8.059514999389648,B,True
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,(A) Hizmet,(B) Nation of Islam,(C) Muslim Brotherhood,(D) Sufism,A,-2.4053096771240234,-6.76133394241333,-5.887529373168945,-4.905858039855957,A,True
For whom are the Hindu Vedas most significant?,(A) Brahmins,(B) Kshatriyas,(C) Shiva,(D) Yogis,A,-4.280309677124023,-8.711958885192871,-9.498071670532227,-8.62092113494873,A,True
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",(A) Hwanin,(B) Hwanung,(C) Joseon,(D) Yi,B,-4.339542388916016,-3.46817946434021,-5.4626336097717285,-4.09365701675415,B,True
" In Buddhism, what are ordained women known as?",(A) Bhikshus,(B) Bhikshunis,(C) The Sangha,(D) Arhats,B,-5.143345832824707,-3.8569376468658447,-7.0494160652160645,-7.2152605056762695,B,True
 What is the name of the most authoritative Kabbalah text?,(A) Gemarah,(B) Midrash,(C) Zohar,(D) Septuagint,C,-5.8130693435668945,-8.935571670532227,-3.2328007221221924,-7.341031551361084,C,True
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,(A) Dao,(B) Xunzi,(C) Mencius,(D) Confucius,C,-4.743284702301025,-5.8697662353515625,-4.370659351348877,-4.749783515930176,C,True
 Which of the following does the Qur'an permit?,(A) Honor Killing,(B) Stoning,(C) Adultery,(D) Polygyny,D,-5.1693501472473145,-5.86324405670166,-5.789254665374756,-3.7342090606689453,D,True
 Which is the main form of Buddhism in Sri Lanka?,(A) Theravada,(B) Mahayana,(C) Pure Land,(D) Zen,A,-3.6822662353515625,-6.732940196990967,-6.414254665374756,-6.997524261474609,A,True
 Which leader is known for spreading the dharma of non-violence?,(A) Ngo Dinh Diem,(B) The Dalai Lama,(C) Siddhartha,(D) Ashoka,D,-5.834554195404053,-4.372195243835449,-5.483965873718262,-4.124664783477783,D,True
What are the two sacraments that all Christians celebrate?,(A) Baptism and Eucharist,(B) Baptism and Ordination,(C) Eucharist and Marriage,(D) Eucharist and Confession,A,-3.8115885257720947,-8.399458885192871,-7.859930038452148,-7.061529636383057,A,True
What is the most important festival for Sikhs?,(A) Holi,(B) Divali,(C) Baisakhi Day,(D) Hola Mahalla,C,-6.770540237426758,-4.780309677124023,-2.155832529067993,-9.236688613891602,C,True
 Who declared Muhammad a prophet?,(A) Khadijah,(B) Gabriel,(C) Waraqah,(D) Abu Bakr,C,-3.7273385524749756,-5.246399879455566,-4.245082378387451,-4.124722003936768,A,False
The Jataka tales are a collection of which genre of stories?,(A) Life stories,(B) Warrior stories,(C) Birth stories,(D) Hero stories,C,-6.49701452255249,-9.60445785522461,-2.499903917312622,-8.624290466308594,C,True
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,(A) 1749-1945,(B) 1052-1616,(C) 1641-1853,(D) 1517-1870,C,-4.640705108642578,-5.755748748779297,-5.744357585906982,-3.5309040546417236,D,False
" In Yiddish, what is the word for covenant?",(A) Haggadah,(B) Halakhah,(C) Brit,(D) Bris,D,-5.737490653991699,-8.44282054901123,-3.3716177940368652,-5.249595642089844,C,False
"According to the Sumerian King List, where does kingship come from?",(A) Through initiation into the mystery cults,(B) By military victories,(C) Direct lineage of ancestors,(D) Descends from heaven,D,-5.312012195587158,-7.7447662353515625,-3.812368631362915,-3.9374852180480957,C,False
What is the name of the Hindu community associated with environmental activism?,(A) Puranas,(B) Bishnoi,(C) Rajasthan,(D) Jambho,B,-6.680784702301025,-2.812283515930176,-8.769500732421875,-8.618690490722656,B,True
 Which bodhisattva is known for conducting the souls of dead children to salvation?,(A) Guan-yin,(B) Kannon,(C) Ojizo-sama,(D) Amitabha,C,-4.363952159881592,-4.993284702301025,-4.742853164672852,-5.249244213104248,A,False
