property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be bent,an owl,'',Can an owl be bent?,No,random,0,-4.183421611785889,-3.6694376468658447,-4.224245181786163,-3.628614076865571,0.0408235700002737,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-3.201242446899414,-4.601754665374756,-3.2420660168996878,-4.560931095374482,0.0408235700002737,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-3.1139161586761475,-4.479458332061768,-3.154739728676421,-4.438634762061493,0.0408235700002737,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-3.9404196739196777,-4.553885459899902,-3.9812432439199514,-4.513061889899628,0.0408235700002737,Yes,False
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-3.6611998081207275,-4.546465873718262,-3.7020233781210012,-4.505642303717988,0.0408235700002737,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-3.854222059249878,-4.090669631958008,-3.8950456292501516,-4.049846061957734,0.0408235700002737,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-3.988250970840454,-5.002401828765869,-4.029074540840728,-4.961578258765595,0.0408235700002737,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-2.8726043701171875,-4.757275581359863,-2.913427940117461,-4.716452011359589,0.0408235700002737,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-4.152042388916016,-3.6369683742523193,-4.19286595891629,-3.5961448042520456,0.0408235700002737,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-2.910654306411743,-4.397899627685547,-2.951477876412017,-4.357076057685273,0.0408235700002737,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,0,-3.4502761363983154,-4.091495513916016,-3.491099706398589,-4.0506719439157415,0.0408235700002737,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-2.836958646774292,-4.8413543701171875,-2.8777822167745657,-4.800530800116913,0.0408235700002737,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-3.470249652862549,-5.470249652862549,-3.5110732228628225,-5.429426082862275,0.0408235700002737,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-3.5131001472473145,-3.771185874938965,-3.553923717247588,-3.730362304938691,0.0408235700002737,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-3.461958646774292,-4.7163543701171875,-3.5027822167745657,-4.675530800116913,0.0408235700002737,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-4.195504665374756,-4.205019474029541,-4.23632823537503,-4.164195904029267,0.0408235700002737,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-3.9592928886413574,-4.461377143859863,-4.000116458641632,-4.420553573859589,0.0408235700002737,Yes,False
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-4.125532150268555,-5.894500732421875,-4.166355720268829,-5.853677162421601,0.0408235700002737,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-3.451242446899414,-4.101754665374756,-3.4920660168996878,-4.060931095374482,0.0408235700002737,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,0,-2.820504665374756,-4.946211814880371,-2.8613282353750296,-4.905388244880097,0.0408235700002737,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-3.5673105716705322,-5.2341227531433105,-3.608134141670806,-5.193299183143036,0.0408235700002737,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-3.867393970489502,-3.4959216117858887,-3.9082175404897757,-3.455098041785615,0.0408235700002737,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-2.672913074493408,-4.291958332061768,-2.713736644493682,-4.251134762061493,0.0408235700002737,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-4.360836505889893,-3.488952159881592,-4.401660075890167,-3.448128589881318,0.0408235700002737,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-2.1822662353515625,-4.933421611785889,-2.223089805351836,-4.8925980417856145,0.0408235700002737,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-3.3486998081207275,-4.229458332061768,-3.3895233781210012,-4.188634762061493,0.0408235700002737,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-3.7236998081207275,-5.5913543701171875,-3.7645233781210012,-5.550530800116913,0.0408235700002737,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-3.485839366912842,-6.013912677764893,-3.5266629369131155,-5.973089107764618,0.0408235700002737,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-2.3902158737182617,-4.144123077392578,-2.4310394437185354,-4.103299507392304,0.0408235700002737,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-3.163867712020874,-3.9351043701171875,-3.2046912820211477,-3.894280800116914,0.0408235700002737,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-3.909463405609131,-4.532749652862549,-3.9502869756094046,-4.491926082862275,0.0408235700002737,Yes,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-3.838350534439087,-4.088983535766602,-3.8791741044393606,-4.048159965766327,0.0408235700002737,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-3.084902048110962,-4.720249652862549,-3.1257256181112356,-4.679426082862275,0.0408235700002737,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-3.885647773742676,-5.188032150268555,-3.9264713437429495,-5.1472085802682805,0.0408235700002737,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-4.303885459899902,-3.432879686355591,-4.3447090299001765,-3.392056116355317,0.0408235700002737,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-3.6644959449768066,-4.524458408355713,-3.7053195149770803,-4.483634838355439,0.0408235700002737,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-3.3185195922851562,-3.5713043212890625,-3.35934316228543,-3.530480751288789,0.0408235700002737,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-3.604222059249878,-3.9812464714050293,-3.6450456292501516,-3.9404229014047556,0.0408235700002737,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-2.6266796588897705,-5.646185874938965,-2.667503228890044,-5.605362304938691,0.0408235700002737,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-2.694643497467041,-4.961822032928467,-2.7354670674673147,-4.920998462928193,0.0408235700002737,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,0,-3.820399522781372,-4.1822662353515625,-3.8612230927816458,-4.141442665351288,0.0408235700002737,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-3.9468977451324463,-5.200029373168945,-3.98772131513272,-5.159205803168671,0.0408235700002737,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-3.2095541954040527,-4.5913543701171875,-3.2503777654043264,-4.550530800116913,0.0408235700002737,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-3.313999652862549,-4.577210903167725,-3.3548232228628225,-4.5363873331674505,0.0408235700002737,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-4.188032150268555,-5.211958408355713,-4.228855720268829,-5.171134838355439,0.0408235700002737,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-2.913125514984131,-4.275503158569336,-2.9539490849844046,-4.234679588569062,0.0408235700002737,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-3.7092928886413574,-4.836377143859863,-3.750116458641631,-4.795553573859589,0.0408235700002737,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-3.2142715454101562,-3.465669870376587,-3.25509511541043,-3.424846300376313,0.0408235700002737,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-3.2652158737182617,-4.145540237426758,-3.3060394437185354,-4.104716667426484,0.0408235700002737,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-3.175743818283081,-3.5544052124023438,-3.2165673882833548,-3.51358164240207,0.0408235700002737,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-2.379404306411743,-4.618284702301025,-2.420227876412017,-4.577461132300751,0.0408235700002737,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-2.8395423889160156,-4.090035915374756,-2.8803659589162893,-4.049212345374482,0.0408235700002737,Yes,False
can be folded,a finger,'',Can a finger be folded?,No,random,0,-3.166722059249878,-3.5437464714050293,-3.2075456292501516,-3.5029229014047556,0.0408235700002737,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-2.8101043701171875,-4.067449569702148,-2.850927940117461,-4.026625999701874,0.0408235700002737,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-4.553885459899902,-3.5584216117858887,-4.5947090299001765,-3.517598041785615,0.0408235700002737,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-3.041722059249878,-4.058421611785889,-3.0825456292501516,-4.0175980417856145,0.0408235700002737,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-3.057262897491455,-4.049990653991699,-3.098086467491729,-4.009167083991425,0.0408235700002737,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-3.4641482830047607,-4.108965873718262,-3.5049718530050344,-4.068142303717988,0.0408235700002737,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-3.214764356613159,-3.609468936920166,-3.255587926613433,-3.5686453669198923,0.0408235700002737,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-3.4699902534484863,-3.224466323852539,-3.51081382344876,-3.1836427538522654,0.0408235700002737,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-2.107492446899414,-4.2476043701171875,-2.1483160168996878,-4.206780800116913,0.0408235700002737,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-2.4913854598999023,-3.7432847023010254,-2.532209029900176,-3.7024611323007517,0.0408235700002737,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-2.9156625270843506,-5.059054374694824,-2.9564860970846243,-5.01823080469455,0.0408235700002737,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-3.3639161586761475,-3.8670177459716797,-3.404739728676421,-3.826194175971406,0.0408235700002737,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-2.369762897491455,-3.7512402534484863,-2.410586467491729,-3.7104166834482126,0.0408235700002737,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-2.999023199081421,-3.879528522491455,-3.0398467690816946,-3.8387049524911814,0.0408235700002737,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-3.8072662353515625,-3.0588998794555664,-3.848089805351836,-3.0180763094552927,0.0408235700002737,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-2.7753214836120605,-4.152535915374756,-2.8161450536123342,-4.111712345374482,0.0408235700002737,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-3.6440963745117188,-4.99354362487793,-3.6849199445119925,-4.9527200548776555,0.0408235700002737,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-4.80604362487793,-5.9546966552734375,-4.846867194878204,-5.913873085273163,0.0408235700002737,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-2.7142715454101562,-3.840669870376587,-2.75509511541043,-3.799846300376313,0.0408235700002737,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-3.35188627243042,-3.4803595542907715,-3.3927098424306936,-3.439535984290498,0.0408235700002737,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-3.7113137245178223,-4.844282150268555,-3.752137294518096,-4.8034585802682805,0.0408235700002737,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-3.132143497467041,-4.524322032928467,-3.1729670674673147,-4.483498462928193,0.0408235700002737,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-2.0131001472473145,-4.265705108642578,-2.053923717247588,-4.224881538642304,0.0408235700002737,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-3.6076626777648926,-4.133004665374756,-3.6484862477651663,-4.092181095374482,0.0408235700002737,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-3.204589366912842,-4.5005693435668945,-3.2454129369131155,-4.45974577356662,0.0408235700002737,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-3.430708646774292,-4.566626071929932,-3.4715322167745657,-4.5258025019296575,0.0408235700002737,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-3.725893497467041,-3.1048262119293213,-3.7667170674673147,-3.0640026419290476,0.0408235700002737,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-3.5423262119293213,-4.058421611785889,-3.583149781929595,-4.0175980417856145,0.0408235700002737,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-3.9233365058898926,-3.554893970489502,-3.9641600758901663,-3.5140704004892283,0.0408235700002737,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-3.3613290786743164,-3.8703982830047607,-3.40215264867459,-3.829574713004487,0.0408235700002737,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-3.051452159881592,-4.054893970489502,-3.0922757298818655,-4.014070400489228,0.0408235700002737,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-4.185024261474609,-3.7957229614257812,-4.2258478314748835,-3.7548993914255075,0.0408235700002737,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-3.7358365058898926,-3.4913854598999023,-3.7766600758901663,-3.4505618898996286,0.0408235700002737,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-3.368208646774292,-4.38633394241333,-3.4090322167745657,-4.345510372413056,0.0408235700002737,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-2.020977258682251,-4.291958332061768,-2.0618008286825247,-4.251134762061493,0.0408235700002737,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-1.8452495336532593,-4.220249652862549,-1.886073103653533,-4.179426082862275,0.0408235700002737,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-2.3519959449768066,-4.220249652862549,-2.3928195149770803,-4.179426082862275,0.0408235700002737,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-3.0949902534484863,-3.7247695922851562,-3.13581382344876,-3.6839460222848825,0.0408235700002737,Yes,False
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-2.749023199081421,-3.638742446899414,-2.7898467690816946,-3.5979188768991404,0.0408235700002737,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-4.32383394241333,-4.2041401863098145,-4.364657512413604,-4.16331661630954,0.0408235700002737,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-2.657749652862549,-4.041958332061768,-2.6985732228628225,-4.001134762061493,0.0408235700002737,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-2.833477258682251,-4.108965873718262,-2.8743008286825247,-4.068142303717988,0.0408235700002737,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-3.1177358627319336,-4.387529373168945,-3.1585594327322073,-4.346705803168671,0.0408235700002737,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-4.301452159881592,-3.8038854598999023,-4.342275729881866,-3.7630618898996286,0.0408235700002737,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-2.9111998081207275,-4.286199569702148,-2.9520233781210012,-4.245375999701874,0.0408235700002737,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-2.276012897491455,-3.655590295791626,-2.316836467491729,-3.6147667257913523,0.0408235700002737,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-2.4201626777648926,-4.070504665374756,-2.4609862477651663,-4.029681095374482,0.0408235700002737,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-2.624023199081421,-4.013912677764893,-2.6648467690816946,-3.973089107764619,0.0408235700002737,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-3.0394959449768066,-4.157749652862549,-3.0803195149770803,-4.116926082862275,0.0408235700002737,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-4.5100626945495605,-3.270202159881592,-4.550886264549835,-3.229378589881318,0.0408235700002737,No,False
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-3.614727258682251,-4.133004665374756,-3.6555508286825247,-4.092181095374482,0.0408235700002737,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-3.129528522491455,-4.532749652862549,-3.170352092491729,-4.491926082862275,0.0408235700002737,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-3.6693501472473145,-3.54999041557312,-3.710173717247588,-3.5091668455728464,0.0408235700002737,No,False
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-3.3295865058898926,-3.958040237426758,-3.3704100758901663,-3.917216667426484,0.0408235700002737,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-3.3228089809417725,-3.3244683742523193,-3.363632550942046,-3.2836448042520456,0.0408235700002737,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-2.8065714836120605,-3.4343223571777344,-2.8473950536123342,-3.3934987871774607,0.0408235700002737,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-3.065808057785034,-3.568216323852539,-3.106631627785308,-3.5273927538522654,0.0408235700002737,Yes,False
can be found underground,milk,'',Can milk be found underground?,No,random,0,-2.7726354598999023,-4.0251336097717285,-2.813459029900176,-3.984310039771455,0.0408235700002737,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-3.6108365058898926,-3.990244150161743,-3.6516600758901663,-3.9494205801614695,0.0408235700002737,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,0,-3.631875514984131,-3.510932207107544,-3.6726990849844046,-3.4701086371072702,0.0408235700002737,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-3.170198678970337,-5.627112865447998,-3.2110222489706106,-5.586289295447724,0.0408235700002737,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-2.805708646774292,-4.0601043701171875,-2.8465322167745657,-4.019280800116913,0.0408235700002737,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-3.180708646774292,-4.1829729080200195,-3.2215322167745657,-4.142149338019745,0.0408235700002737,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-2.961570978164673,-4.8755693435668945,-3.0023945481649466,-4.83474577356662,0.0408235700002737,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-2.9424498081207275,-4.944775581359863,-2.9832733781210012,-4.903952011359589,0.0408235700002737,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-3.086822271347046,-4.338983535766602,-3.1276458413473196,-4.298159965766327,0.0408235700002737,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-3.9404196739196777,-4.680784702301025,-3.9812432439199514,-4.639961132300751,0.0408235700002737,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-4.289254665374756,-4.546465873718262,-4.33007823537503,-4.505642303717988,0.0408235700002737,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-3.6206014156341553,-4.697479724884033,-3.661424985634429,-4.656656154883759,0.0408235700002737,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-3.4920177459716797,-4.848699569702148,-3.5328413159719534,-4.807875999701874,0.0408235700002737,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-3.3911800384521484,-3.39374041557312,-3.432003608452422,-3.3529168455728464,0.0408235700002737,No,False
can be infected,an ear,'',Can an ear be infected?,Yes,random,0,-3.5238137245178223,-5.654876708984375,-3.564637294518096,-5.614053138984101,0.0408235700002737,Yes,True
