property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be bent,an owl,'',Can an owl be bent?,No,random,-8.309117317199707,-7.374029636383057,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-5.109930038452148,-7.584863185882568,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-4.499143600463867,-5.499088764190674,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-4.622195243835449,-4.435797691345215,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-6.556190013885498,-8.748071670532227,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-6.78004264831543,-9.061833381652832,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-4.129126071929932,-4.9806904792785645,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-3.5063138008117676,-8.554893493652344,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-5.166958332061768,-10.233965873718262,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-2.2339510917663574,-4.999722003936768,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-6.392519474029541,-6.807582378387451,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-3.4777634143829346,-8.307266235351562,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-3.851405382156372,-6.180784702301025,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-3.0923819541931152,-2.9682140350341797,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-4.05951452255249,-5.248071193695068,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-4.0613298416137695,-3.9214236736297607,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-10.373297691345215,-7.686980724334717,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-4.616905212402344,-10.554893493652344,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-4.748071193695068,-6.498297691345215,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-3.9043805599212646,-7.403850555419922,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-5.120921611785889,-7.651771545410156,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-4.87201452255249,-5.591880798339844,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-4.927743911743164,-7.4315714836120605,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-7.993284702301025,-3.9355714321136475,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-4.1197662353515625,-7.870921611785889,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-5.123297691345215,-8.24882984161377,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-6.2931904792785645,-8.420440673828125,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-2.878277063369751,-7.564901828765869,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-5.779493808746338,-8.936530113220215,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-5.9354472160339355,-8.811467170715332,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-7.645540237426758,-4.870659351348877,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-3.884216070175171,-5.93287992477417,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-4.080845832824707,-7.115832328796387,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-3.0094125270843506,-8.412774085998535,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-6.327210903167725,-4.211377143859863,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-4.0902605056762695,-4.6854472160339355,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-5.342749118804932,-6.436980724334717,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-5.123497486114502,-6.249373435974121,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-2.7199902534484863,-8.240832328796387,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-4.338676929473877,-7.559117794036865,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-6.248071193695068,-5.561088562011719,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-7.779260158538818,-9.061744689941406,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-4.561643600463867,-5.624446868896484,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-4.1223649978637695,-4.998673915863037,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-6.537773609161377,-6.959863185882568,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-5.341880798339844,-6.249143600463867,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-5.711377143859863,-7.68451452255249,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-5.526483535766602,-7.810024261474609,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-5.833685874938965,-9.679405212402344,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-7.3098649978637695,-4.654600143432617,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-3.8973634243011475,-6.898403167724609,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-8.682879447937012,-7.498297691345215,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-5.060024261474609,-4.092381954193115,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-3.5361998081207275,-7.4193501472473145,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-3.3973634243011475,-5.338676929473877,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-3.7177491188049316,-7.842919826507568,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-2.684695243835449,-7.620921611785889,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-4.6056904792785645,-7.166958332061768,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-5.746399879455566,-7.4988298416137695,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-5.166958332061768,-4.087240695953369,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-4.816626071929932,-9.30145263671875,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-4.652042388916016,-5.53004264831543,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-3.3857080936431885,-4.709863185882568,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-4.4979472160339355,-8.998754501342773,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-4.763653755187988,-8.177118301391602,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-4.4663543701171875,-7.936122894287109,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-4.55787992477417,-5.997195243835449,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-4.183421611785889,-6.0598649978637695,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-5.332353591918945,-7.7751336097717285,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-4.019853591918945,-7.277042388916016,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-4.3376336097717285,-8.559322357177734,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-6.174990653991699,-5.6501336097717285,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-5.934117794036865,-7.843103408813477,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-5.397363185882568,-6.276176929473877,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-4.435173988342285,-9.310688018798828,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-4.630748748779297,-7.271792888641357,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-4.4979472160339355,-8.935446739196777,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-6.248622894287109,-8.05145263671875,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-6.519123077392578,-7.802743911743164,Yes,False
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-5.391790390014648,-6.640705108642578,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-4.153356075286865,-5.623400688171387,Yes,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-5.052118301391602,-8.616905212402344,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-3.7797937393188477,-6.655419826507568,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-7.467919826507568,-10.248967170715332,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-6.585903167724609,-6.154493808746338,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-4.845249652862549,-8.429893493652344,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-4.74616813659668,-9.683899879455566,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-4.8755693435668945,-7.7041401863098145,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-4.228147506713867,-6.428332328796387,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-6.856158256530762,-6.234930038452148,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-4.087240695953369,-8.057879447937012,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-4.299990653991699,-6.830019474029541,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-4.771185874938965,-7.271792888641357,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-5.07383394241333,-8.054405212402344,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-5.455019474029541,-7.713003158569336,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-5.742393970489502,-3.9494683742523193,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-7.439612865447998,-8.222026824951172,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-3.784558057785034,-7.1190714836120605,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-3.529003858566284,-5.553332328796387,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-4.931190013885498,-7.836377143859863,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-4.893345832824707,-5.644123077392578,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-4.677743911743164,-8.49736499786377,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-3.965941905975342,-3.1687793731689453,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-5.216031551361084,-8.185446739196777,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-3.6938138008117676,-6.554893970489502,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-4.8916401863098145,-4.241385459899902,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-4.9380693435668945,-3.1481552124023438,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-4.528850555419922,-7.435571193695068,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-5.523877143859863,-3.8105714321136475,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-3.7228002548217773,-3.413393497467041,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-5.3072662353515625,-5.966631889343262,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-4.526176929473877,-6.591350555419922,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-3.456623077392578,-7.797430038452148,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-4.12201452255249,-7.403995513916016,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-6.108965873718262,-6.648403167724609,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,-5.201412677764893,-9.149458885192871,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-4.899740695953369,-7.215035915374756,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-4.465856075286865,-8.060797691345215,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-5.302743911743164,-9.494766235351562,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-3.8592803478240967,-4.843662738800049,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-5.930784702301025,-8.434322357177734,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-5.3291401863098145,-5.984930038452148,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-4.613952159881592,-8.620379447937012,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-2.388653516769409,-8.603147506713867,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-3.8113276958465576,-8.111688613891602,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-7.176452159881592,-2.853353261947632,No,False
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-6.271185874938965,-3.3864824771881104,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-9.101754188537598,-5.19883394241333,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-6.311122894287109,-7.0443501472473145,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-7.155860900878906,-7.052118301391602,No,False
can be lied on,a piano,'',Can a piano be lied on?,No,random,-7.475273609161377,-7.744429588317871,Yes,False
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-5.091880798339844,-3.686467170715332,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,-6.215669631958008,-6.841880798339844,Yes,False
can be long,a boat,'',Can a boat be long?,Yes,random,-6.495082378387451,-9.372946739196777,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-5.838350296020508,-7.841760158538818,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-6.525503158569336,-8.121399879455566,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-5.064901828765869,-8.105690956115723,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-6.529793739318848,-5.968103408813477,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-3.6078007221221924,-8.561254501342773,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-5.153995513916016,-3.951859712600708,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-3.7937464714050293,-4.496822357177734,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-5.401771545410156,-6.526176929473877,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-3.801452159881592,-7.86324405670166,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-3.6369683742523193,-4.310688018798828,Yes,False
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-4.9193501472473145,-8.741385459899902,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-5.716350555419922,-6.6242899894714355,Yes,False
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-4.652042388916016,-9.498071670532227,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-5.466350555419922,-3.639000654220581,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-5.4979472160339355,-10.186744689941406,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-5.809322357177734,-9.123674392700195,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-4.933899879455566,-4.310997486114502,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-4.435315132141113,-9.43599796295166,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-4.610836505889893,-3.2273385524749756,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-4.255748748779297,-5.9920244216918945,Yes,False
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-4.273877143859863,-8.24616813659668,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-6.25417947769165,-4.4467620849609375,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-7.371822357177734,-7.561467170715332,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-5.090669631958008,-6.155115604400635,Yes,False
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-5.518345832824707,-9.740832328796387,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-4.124446868896484,-4.186946868896484,Yes,False
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-4.091993808746338,-9.186530113220215,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-4.654493808746338,-8.186530113220215,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-5.525503158569336,-5.99616813659668,Yes,False
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-6.5598649978637695,-11.061643600463867,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-7.371822357177734,-6.96720027923584,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-4.993690013885498,-9.060173988342285,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-5.0598649978637695,-9.498188018798828,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-5.123497486114502,-8.436833381652832,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-6.2751336097717285,-11.12092113494873,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-5.4380693435668945,-4.934054374694824,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-5.372673988342285,-8.12382984161377,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-5.310688018798828,-9.687041282653809,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-7.123297691345215,-3.7494471073150635,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-5.123400688171387,-6.280517578125,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-5.1867899894714355,-11.874088287353516,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-4.653696060180664,-9.623967170715332,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-5.056190013885498,-5.433159351348877,Yes,False
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-5.184695243835449,-10.936254501342773,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-4.976754665374756,-8.546465873718262,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-3.4598634243011475,-6.619429588317871,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-4.955019474029541,-5.086822032928467,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-8.05866813659668,-7.342464923858643,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-5.122195243835449,-2.873497724533081,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-7.340669631958008,-8.43632984161377,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-5.61168909072876,-7.964271545410156,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-6.184054374694824,-7.799990653991699,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-4.580019474029541,-6.489618301391602,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-5.047430038452148,-5.991905212402344,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-4.901483535766602,-7.278850555419922,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-5.529881954193115,-6.561695575714111,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-5.841495513916016,-6.217684268951416,Yes,False
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-5.725273609161377,-7.647899627685547,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-7.117563724517822,-8.606849670410156,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-6.3402605056762695,-7.717464923858643,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,-6.871617794036865,-8.56099796295166,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-6.73668909072876,-8.684514999389648,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-5.874703884124756,-7.062438011169434,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-6.118690013885498,-10.435900688171387,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-7.561695575714111,-10.812283515930176,Yes,False
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-2.4047937393188477,-7.123400688171387,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-4.467293739318848,-6.592293739318848,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-4.928885459899902,-9.059322357177734,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-3.2320852279663086,-8.24736499786377,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-7.762529373168945,-7.685173988342285,No,False
can be ridden,a drill,'',Can a drill be ridden?,No,random,-6.701153755187988,-4.963350296020508,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-6.328205108642578,-9.870379447937012,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-5.748754501342773,-7.093142509460449,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-4.836822032928467,-7.121822357177734,Yes,True
can be scary,a scarf,'',Can a scarf be scary?,No,random,-4.373071193695068,-5.405309677124023,Yes,False
can be served from a tap,a whisk,'',Can a whisk be served from a tap?,No,random,-6.18451452255249,-2.623297929763794,No,True
