property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-4.21257209777832,-5.981274604797363,Yes,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-5.151165962219238,-6.667695999145508,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-5.118919372558594,-7.153343200683594,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-4.528746128082275,-5.293376922607422,Yes,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-3.8038997650146484,-6.822602272033691,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-3.2236168384552,-5.733702182769775,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-2.5614569187164307,-6.840883731842041,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-3.624711751937866,-4.141241550445557,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-5.07850980758667,-5.089944362640381,Yes,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-4.3889079093933105,-5.393240451812744,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,-4.000454425811768,-5.5099897384643555,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-3.9645895957946777,-4.476024150848389,Yes,False
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-4.388028621673584,-7.406040191650391,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-3.493760347366333,-5.508391380310059,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-4.180839538574219,-4.183476448059082,Yes,False
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-5.336489200592041,-6.846024513244629,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-3.792745590209961,-4.799715042114258,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-5.589508056640625,-7.645152568817139,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-3.868619203567505,-6.874168395996094,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-5.353210926055908,-6.615871906280518,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-5.112480640411377,-6.623915195465088,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-4.029845237731934,-4.5368146896362305,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-3.4598419666290283,-6.982876777648926,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-3.6233205795288086,-5.888116359710693,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-5.140066623687744,-6.151501178741455,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-3.616250991821289,-5.886142253875732,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-4.736181735992432,-4.990514278411865,Yes,False
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-4.6901373863220215,-4.699067115783691,Yes,False
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-3.1112327575683594,-6.141670227050781,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-3.0375590324401855,-4.540195941925049,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-3.376983642578125,-5.901500225067139,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-3.3027610778808594,-6.814361572265625,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-4.9992804527282715,-5.513351917266846,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-4.605958461761475,-8.380475044250488,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-5.581460475921631,-5.096091270446777,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-3.9179039001464844,-6.428889751434326,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-4.078366279602051,-7.097068786621094,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-4.3025102615356445,-6.567141056060791,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-4.086682319641113,-7.626655101776123,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-3.062349796295166,-5.818163871765137,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-4.2043232917785645,-6.211771488189697,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-4.417825222015381,-6.436662197113037,Yes,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-4.140071392059326,-5.913106441497803,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-4.37489652633667,-6.662436008453369,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-3.3610527515411377,-5.9698309898376465,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-4.052424907684326,-5.561960220336914,Yes,False
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-4.034095764160156,-5.807973861694336,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-4.662703514099121,-6.175619602203369,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-5.088876247406006,-6.114548206329346,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-2.9139599800109863,-6.422532081604004,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-3.1588399410247803,-7.668385028839111,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-4.533477306365967,-5.047548770904541,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-4.3811140060424805,-6.390195846557617,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-4.475233554840088,-6.48067045211792,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-3.5736544132232666,-6.608078479766846,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-5.115798473358154,-6.618435382843018,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-5.7805914878845215,-6.794662952423096,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-4.8013834953308105,-6.808352947235107,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-3.481539726257324,-5.238987922668457,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-3.6864867210388184,-6.455189228057861,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-4.343306541442871,-5.350275993347168,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-3.5519158840179443,-6.599720001220703,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.465041160583496,-4.471179962158203,Yes,False
can be folded,a finger,'',Can a finger be folded?,No,random,-6.035305976867676,-7.046740531921387,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-4.184807777404785,-5.184807777404785,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-5.069454669952393,-5.5789899826049805,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-8.430542945861816,-10.451679229736328,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-5.653890132904053,-8.160859107971191,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-4.1432785987854,-6.4277024269104,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-5.088119983673096,-8.092452049255371,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-5.921545505523682,-5.925878047943115,Yes,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-4.949523448944092,-6.214154243469238,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-4.2956743240356445,-5.0456743240356445,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-3.245875597000122,-5.264712810516357,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-4.781681537628174,-7.825499534606934,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-5.555617332458496,-6.574319839477539,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-4.404816150665283,-5.939239978790283,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-5.536812782287598,-5.549010276794434,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-4.281069755554199,-5.79250431060791,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-4.327347755432129,-7.408681869506836,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-4.1999406814575195,-6.475282669067383,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-4.690337657928467,-7.201938152313232,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-4.247128009796143,-5.261199474334717,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-4.590584754943848,-6.3710222244262695,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-4.028701305389404,-5.554043292999268,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-4.415544033050537,-6.453083515167236,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-4.40077543258667,-5.415406227111816,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-3.9569740295410156,-6.475676536560059,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-4.616224765777588,-6.64666223526001,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-5.908294200897217,-6.927131175994873,Yes,False
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-5.048049449920654,-6.813636302947998,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-4.7113261222839355,-5.2235236167907715,Yes,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-4.531777381896973,-7.051669120788574,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-5.902308464050293,-7.664505958557129,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-6.271347999572754,-7.2829484939575195,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-6.9950385093688965,-7.525475978851318,Yes,False
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-4.5635504722595215,-7.337428569793701,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-5.966585636138916,-8.466586112976074,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-4.366359233856201,-7.870691776275635,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-4.467963695526123,-6.4750657081604,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-5.771859645843506,-4.024975299835205,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-4.493851184844971,-6.019193172454834,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-3.824465274810791,-6.114438056945801,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-4.171177864074707,-6.9423136711120605,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-4.814177513122559,-6.854150295257568,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-4.94633150100708,-6.711127758026123,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-5.453787326812744,-4.477713584899902,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-5.0210771560668945,-6.061925411224365,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-3.459984064102173,-6.475571155548096,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-3.9069676399230957,-5.918568134307861,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-3.9421675205230713,-6.024224281311035,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-3.990657329559326,-6.009359836578369,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-3.8340117931365967,-6.3527140617370605,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-4.208555221557617,-5.720155715942383,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-3.9048757553100586,-5.923578262329102,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-4.514674663543701,-6.5522141456604,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-6.4569807052612305,-6.975683212280273,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-5.562563419342041,-4.572098731994629,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-5.842716693878174,-7.354151248931885,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-6.089756965637207,-5.120194435119629,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-4.338917255401611,-4.353889465332031,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-5.649807929992676,-7.66387939453125,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-4.165362358093262,-5.176796913146973,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-3.5476529598236084,-7.315664291381836,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-4.457977771759033,-6.71494722366333,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-4.069823741912842,-5.32935905456543,Yes,False
can be grown,lemon,'',Can lemon be grown?,Yes,random,-3.6863739490509033,-6.210299968719482,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-3.2405848503112793,-5.996021747589111,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-3.5265378952026367,-6.2921247482299805,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-4.555821895599365,-6.587148189544678,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-4.520796775817871,-5.290688514709473,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,-4.500097274780273,-6.025769233703613,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-4.103303909301758,-6.114904403686523,Yes,False
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-5.186368465423584,-7.689005374908447,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-2.8662638664245605,-6.90380334854126,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-3.929551124572754,-6.217090606689453,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-5.116945743560791,-4.885648250579834,No,False
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-5.081672668457031,-4.347259521484375,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-5.063027858734131,-4.069997310638428,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-5.710201263427734,-6.230093002319336,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-4.610056400299072,-5.86404275894165,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-5.376043796539307,-5.87794303894043,Yes,False
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-4.571595191955566,-5.094630241394043,Yes,False
can be locked,a spear,'',Can a spear be locked?,No,random,-5.038649082183838,-5.809784889221191,Yes,False
can be long,a boat,'',Can a boat be long?,Yes,random,-4.0787506103515625,-6.592822074890137,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-5.0501275062561035,-7.058699607849121,Yes,False
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-4.241026401519775,-6.009037971496582,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-4.062990188598633,-6.092417240142822,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-5.28439998626709,-4.546597480773926,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-3.8309082984924316,-7.346495151519775,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-4.445703029632568,-4.459774494171143,Yes,False
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-3.7736854553222656,-6.542387962341309,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-4.769595623016357,-6.789486885070801,Yes,False
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-4.008553981781006,-7.271934509277344,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-4.2325215339660645,-3.7394909858703613,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-4.954020023345947,-7.465620517730713,Yes,True
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-3.9125559329986572,-4.922091007232666,Yes,False
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-4.175018310546875,-7.218836307525635,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-4.492768287658691,-3.4997377395629883,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-3.840343713760376,-7.849425792694092,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-3.950623035430908,-5.454955577850342,Yes,False
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-5.571378231048584,-4.585449695587158,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-4.191520690917969,-6.951056003570557,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-4.399772644042969,-4.41966438293457,Yes,False
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-3.7196974754333496,-5.743575572967529,Yes,False
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-5.068637847900391,-7.8275675773620605,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-5.092092037200928,-5.117434024810791,Yes,False
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-4.849679470062256,-6.109214782714844,Yes,True
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-4.370908737182617,-4.88961124420166,Yes,False
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-4.393388271331787,-6.404988765716553,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-4.3246378898620605,-3.827275037765503,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-4.018964767456055,-7.057687282562256,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-4.48560094833374,-6.008635997772217,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-4.4316558837890625,-4.443256378173828,Yes,False
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-3.921541690826416,-6.93712854385376,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-4.878886699676514,-5.894473552703857,Yes,False
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-3.7867040634155273,-5.80540657043457,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-3.7653679847717285,-6.2840704917907715,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-4.1954169273376465,-6.960047721862793,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-3.4252257347106934,-6.937423229217529,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-3.9408183097839355,-5.705449104309082,Yes,False
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-3.8216543197631836,-5.8330888748168945,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-3.4729926586151123,-6.478541374206543,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-5.167599201202393,-5.6790337562561035,Yes,False
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-4.480323314666748,-7.748334884643555,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-4.255302906036377,-8.014838218688965,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-4.777460098266602,-7.780097007751465,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-3.7782187461853027,-6.784032821655273,Yes,False
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-4.720491409301758,-6.733407497406006,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-3.915114164352417,-7.458931922912598,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-3.729828357696533,-6.239363670349121,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-3.973346471786499,-4.477585792541504,Yes,False
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-4.7375712394714355,-6.254101276397705,Yes,False
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-5.630896091461182,-4.652031898498535,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-4.002231597900391,-5.762316703796387,Yes,False
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-4.732620716094971,-6.494818210601807,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-4.526979923248291,-6.311403751373291,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-4.183322906494141,-5.683322906494141,Yes,False
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-4.7690534591674805,-7.283684253692627,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-3.843203067779541,-6.104637622833252,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-4.5819878578186035,-6.837536811828613,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-4.271650791168213,-4.7759833335876465,Yes,False
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-3.964134454727173,-6.971236228942871,Yes,True
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-5.01607608795166,-7.0231781005859375,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-4.265169143676758,-5.276603698730469,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,-4.513755798339844,-6.020725250244141,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-7.110317230224609,-8.61818790435791,Yes,True
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-6.354572772979736,-7.370246887207031,Yes,False
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-5.300605297088623,-9.314676284790039,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-5.548953533172607,-7.058498859405518,Yes,False
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-3.49100661277771,-6.997145175933838,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-3.920659303665161,-4.929231643676758,Yes,False
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-3.575409412384033,-6.582857608795166,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-3.074829578399658,-6.0774664878845215,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-4.8080315589904785,-6.313580513000488,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-4.724483966827393,-5.4834136962890625,Yes,False
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-5.215280532836914,-6.752820014953613,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-4.474229335784912,-6.738860130310059,Yes,False
can be rowed,a canoe,'',Can a canoe be rowed?,Yes,random,-4.133833408355713,-6.64093542098999,Yes,True
can be scary,a scarf,'',Can a scarf be scary?,No,random,-3.195903778076172,-4.201116561889648,Yes,False
