Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
25.0,7.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the surface of the wheel soft?,Yes,1,-3.2536728382110596,-3.026839256286621,-3.4942157231271267,-2.786296371370554,0.24054288491606712,No,False
26.0,7.0,material-properties,,antonym,1.0,Chao squeezed the wheel. It changed its shape.,Is the surface of the wheel hard?,No,1,-3.0919249057769775,-2.7060625553131104,-3.3324677906930447,-2.4655196703970432,0.24054288491606712,No,True
27.0,7.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the surface of the wheel soft?,No,1,-3.329164981842041,-2.668013334274292,-3.569707866758108,-2.427470449358225,0.24054288491606712,No,True
28.0,7.0,material-properties,,antonym,2.0,Chao squeezed the wheel. It kept its shape.,Is the surface of the wheel hard?,Yes,1,-3.1220760345458984,-2.9597692489624023,-3.3626189194619656,-2.719226364046335,0.24054288491606712,No,False
29.0,8.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the surface of the wheel soft?,Yes,1,-2.691370964050293,-4.290150165557861,-2.93191384896636,-4.049607280641794,0.24054288491606712,Yes,True
30.0,8.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the surface of the wheel hard?,No,1,-3.6521108150482178,-2.312361478805542,-3.892653699964285,-2.071818593889475,0.24054288491606712,No,True
31.0,8.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the surface of the wheel soft?,No,1,-4.079187870025635,-3.9908111095428467,-4.319730754941702,-3.7502682246267796,0.24054288491606712,No,True
32.0,8.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the surface of the wheel hard?,Yes,1,-3.729889392852783,-4.291381359100342,-3.9704322777688503,-4.050838474184275,0.24054288491606712,Yes,True
33.0,9.0,material-properties,,antonym,1.0,The wheel is stretchy.,Is the wheel elastic?,Yes,1,-3.9053609371185303,-4.085447788238525,-4.145903822034597,-3.8449049033224583,0.24054288491606712,No,False
34.0,9.0,material-properties,,antonym,1.0,The wheel is stretchy.,Is the wheel inelastic?,No,1,-4.330386161804199,-4.249195575714111,-4.570929046720266,-4.008652690798044,0.24054288491606712,No,True
35.0,9.0,material-properties,,antonym,2.0,The wheel is rigid.,Is the wheel elastic?,No,1,-4.398345470428467,-4.526336193084717,-4.638888355344534,-4.28579330816865,0.24054288491606712,No,True
36.0,9.0,material-properties,,antonym,2.0,The wheel is rigid.,Is the wheel inelastic?,Yes,1,-4.71713924407959,-4.841070652008057,-4.957682128995657,-4.6005277670919895,0.24054288491606712,No,False
37.0,10.0,material-properties,,antonym,1.0,Chao pulled on the wheel with both hands. It changed its shape.,Is the wheel elastic?,Yes,1,-3.5758728981018066,-3.1509628295898438,-3.8164157830178738,-2.9104199446737766,0.24054288491606712,No,False
38.0,10.0,material-properties,,antonym,1.0,Chao pulled on the wheel with both hands. It changed its shape.,Is the wheel inelastic?,No,1,-4.032675266265869,-4.044677257537842,-4.273218151181936,-3.8041343726217747,0.24054288491606712,No,True
39.0,10.0,material-properties,,antonym,2.0,Chao pulled on the wheel with both hands. It kept its shape.,Is the wheel elastic?,No,1,-4.10340690612793,-3.1194448471069336,-4.343949791043997,-2.8789019621908665,0.24054288491606712,No,True
40.0,10.0,material-properties,,antonym,2.0,Chao pulled on the wheel with both hands. It kept its shape.,Is the wheel inelastic?,Yes,1,-4.439995288848877,-4.2920613288879395,-4.680538173764944,-4.051518443971872,0.24054288491606712,No,False
41.0,11.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the wheel elastic?,Yes,2,-3.7431342601776123,-3.748627185821533,-3.9192053377628326,-3.572556108236313,0.17607107758522011,No,False
42.0,11.0,material-properties,,material,1.0,The wheel is made of flannel.,Is the wheel inelastic?,No,2,-4.774549961090088,-4.9928388595581055,-4.950621038675308,-4.816767781972885,0.17607107758522011,No,True
43.0,11.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel elastic?,No,2,-4.149197101593018,-4.145597457885742,-4.325268179178238,-3.969526380300522,0.17607107758522011,No,True
44.0,11.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel inelastic?,Yes,2,-5.0767669677734375,-5.54836368560791,-5.252838045358658,-5.37229260802269,0.17607107758522011,Yes,True
45.0,12.0,material-properties,,antonym,1.0,The wheel looks shiny.,Is the surface of the wheel glossy?,Yes,2,-3.3632571697235107,-4.797084808349609,-3.539328247308731,-4.621013730764389,0.17607107758522011,Yes,True
46.0,12.0,material-properties,,antonym,1.0,The wheel looks shiny.,Is the surface of the wheel matte?,No,2,-3.823422431945801,-3.695209503173828,-3.999493509531021,-3.519138425588608,0.17607107758522011,No,True
47.0,12.0,material-properties,,antonym,2.0,The wheel looks dim.,Is the surface of the wheel glossy?,No,2,-4.771678924560547,-4.148493766784668,-4.947750002145767,-3.9724226891994476,0.17607107758522011,No,True
48.0,12.0,material-properties,,antonym,2.0,The wheel looks dim.,Is the surface of the wheel matte?,Yes,2,-4.623852252960205,-4.926163196563721,-4.799923330545425,-4.7500921189785,0.17607107758522011,No,False
49.0,13.0,material-properties,,antonym,1.0,The surface of the wheel reflects sunlight.,Is the surface of the wheel glossy?,Yes,2,-4.662049293518066,-4.842438220977783,-4.838120371103287,-4.666367143392563,0.17607107758522011,No,False
50.0,13.0,material-properties,,antonym,1.0,The surface of the wheel reflects sunlight.,Is the surface of the wheel matte?,No,2,-4.25265645980835,-5.4247636795043945,-4.42872753739357,-5.248692601919174,0.17607107758522011,Yes,False
51.0,13.0,material-properties,,antonym,2.0,The surface of the wheel does not reflect sunlight.,Is the surface of the wheel glossy?,No,2,-5.22800874710083,-4.603079795837402,-5.40407982468605,-4.427008718252182,0.17607107758522011,No,True
52.0,13.0,material-properties,,antonym,2.0,The surface of the wheel does not reflect sunlight.,Is the surface of the wheel matte?,Yes,2,-4.326613903045654,-5.84660530090332,-4.502684980630875,-5.6705342233181,0.17607107758522011,Yes,True
53.0,14.0,material-properties,,material,1.0,The wheel is made of aluminum.,Is the surface of the wheel glossy?,Yes,2,-4.517770767211914,-5.335138320922852,-4.693841844797134,-5.159067243337631,0.17607107758522011,Yes,True
54.0,14.0,material-properties,,material,1.0,The wheel is made of aluminum.,Is the surface of the wheel matte?,No,2,-4.199136734008789,-5.594478130340576,-4.375207811594009,-5.418407052755356,0.17607107758522011,Yes,False
55.0,14.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel glossy?,No,2,-4.658592224121094,-5.071413040161133,-4.834663301706314,-4.8953419625759125,0.17607107758522011,Yes,False
56.0,14.0,material-properties,,material,2.0,The wheel is made of concrete.,Is the surface of the wheel matte?,Yes,2,-4.306931972503662,-5.728830337524414,-4.4830030500888824,-5.552759259939194,0.17607107758522011,Yes,True
57.0,15.0,material-properties,,antonym,1.0,The wheel is easy to break.,Is the wheel fragile?,Yes,2,-2.8043932914733887,-2.964651107788086,-2.980464369058609,-2.7885800302028656,0.17607107758522011,No,False
58.0,15.0,material-properties,,antonym,1.0,The wheel is easy to break.,Is the wheel sturdy?,No,2,-3.366370677947998,-3.33780837059021,-3.5424417555332184,-3.1617372930049896,0.17607107758522011,No,True
59.0,15.0,material-properties,,antonym,2.0,The wheel is hard to break.,Is the wheel fragile?,No,2,-3.5128087997436523,-2.7255454063415527,-3.6888798773288727,-2.5494743287563324,0.17607107758522011,No,True
60.0,15.0,material-properties,,antonym,2.0,The wheel is hard to break.,Is the wheel sturdy?,Yes,2,-3.0665409564971924,-4.21897029876709,-3.2426120340824127,-4.0428992211818695,0.17607107758522011,Yes,True
61.0,16.0,material-properties,,antonym,1.0,Chao applied pressure to the wheel. It broke.,Is the wheel fragile?,Yes,3,-3.3192012310028076,-3.5338728427886963,-3.461333608627319,-3.391740465164185,0.14213237762451159,No,False
62.0,16.0,material-properties,,antonym,1.0,Chao applied pressure to the wheel. It broke.,Is the wheel sturdy?,No,3,-3.990842342376709,-3.146411180496216,-4.13297472000122,-3.0042788028717045,0.14213237762451159,No,True
63.0,16.0,material-properties,,antonym,2.0,Chao applied pressure to the wheel. It remained intact.,Is the wheel fragile?,No,3,-4.336878776550293,-4.0886735916137695,-4.479011154174804,-3.946541213989258,0.14213237762451159,No,True
64.0,16.0,material-properties,,antonym,2.0,Chao applied pressure to the wheel. It remained intact.,Is the wheel sturdy?,Yes,3,-4.071224689483643,-4.85005521774292,-4.213357067108154,-4.707922840118409,0.14213237762451159,Yes,True
65.0,17.0,material-properties,,material,1.0,The wheel is made of ceramic.,Is the wheel fragile?,Yes,3,-2.955829620361328,-3.299762487411499,-3.0979619979858395,-3.1576301097869877,0.14213237762451159,Yes,True
66.0,17.0,material-properties,,material,1.0,The wheel is made of ceramic.,Is the wheel sturdy?,No,3,-3.115123748779297,-4.085618495941162,-3.2572561264038082,-3.9434861183166507,0.14213237762451159,Yes,False
67.0,17.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel fragile?,No,3,-3.0764994621276855,-2.8487515449523926,-3.218631839752197,-2.706619167327881,0.14213237762451159,No,True
68.0,17.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel sturdy?,Yes,3,-2.840846300125122,-4.026504993438721,-2.9829786777496334,-3.8843726158142093,0.14213237762451159,Yes,True
69.0,18.0,material-properties,,antonym,1.0,The wheel's temperature is lower than Chao's hand'.,Is the wheel cold?,Yes,3,-3.2834272384643555,-4.616466522216797,-3.425559616088867,-4.4743341445922855,0.14213237762451159,Yes,True
70.0,18.0,material-properties,,antonym,1.0,The wheel's temperature is lower than Chao's hand'.,Is the wheel warm?,No,3,-3.6559948921203613,-4.382321834564209,-3.7981272697448727,-4.240189456939698,0.14213237762451159,Yes,False
71.0,18.0,material-properties,,antonym,2.0,The wheel's temperature is the same than Chao's hand'.,Is the wheel cold?,No,3,-3.3788340091705322,-4.453414440155029,-3.5209663867950436,-4.311282062530518,0.14213237762451159,Yes,False
72.0,18.0,material-properties,,antonym,2.0,The wheel's temperature is the same than Chao's hand'.,Is the wheel warm?,Yes,3,-3.276974678039551,-4.6753082275390625,-3.419107055664062,-4.533175849914551,0.14213237762451159,Yes,True
73.0,19.0,material-properties,,antonym,1.0,The wheel's temperature is lower than Chao's hand'.,Is the surface of the wheel cold?,Yes,3,-3.658247947692871,-5.282598972320557,-3.8003803253173825,-5.140466594696045,0.14213237762451159,Yes,True
74.0,19.0,material-properties,,antonym,1.0,The wheel's temperature is lower than Chao's hand'.,Is the surface of the wheel warm?,No,3,-4.023697376251221,-4.883027076721191,-4.165829753875732,-4.74089469909668,0.14213237762451159,Yes,False
75.0,19.0,material-properties,,antonym,2.0,The wheel's temperature is the same than Chao's hand'.,Is the surface of the wheel cold?,No,3,-3.7673728466033936,-4.9556050300598145,-3.909505224227905,-4.813472652435303,0.14213237762451159,Yes,False
76.0,19.0,material-properties,,antonym,2.0,The wheel's temperature is the same than Chao's hand'.,Is the surface of the wheel warm?,Yes,3,-3.7070581912994385,-5.117828369140625,-3.84919056892395,-4.975695991516114,0.14213237762451159,Yes,True
77.0,20.0,material-properties,,antonym,1.0,"Chao dropped the wheel, and saw it jumping off the floor.",Is the wheel bouncy?,Yes,3,-2.9256951808929443,-4.013735294342041,-3.0678275585174557,-3.8716029167175297,0.14213237762451159,Yes,True
78.0,20.0,material-properties,,antonym,1.0,"Chao dropped the wheel, and saw it jumping off the floor.",Is the wheel not bouncy?,No,3,-3.7454352378845215,-3.6916661262512207,-3.887567615509033,-3.5495337486267093,0.14213237762451159,No,True
79.0,20.0,material-properties,,antonym,2.0,"Chao dropped the wheel, and saw it lying on the floor.",Is the wheel bouncy?,No,3,-2.9794294834136963,-3.987926483154297,-3.1215618610382077,-3.8457941055297855,0.14213237762451159,Yes,False
80.0,20.0,material-properties,,antonym,2.0,"Chao dropped the wheel, and saw it lying on the floor.",Is the wheel not bouncy?,Yes,3,-3.892333984375,-3.959958076477051,-4.034466361999511,-3.8178256988525394,0.14213237762451159,No,False
81.0,21.0,material-properties,,material,1.0,Chao threw the wheel against the wall. The wheel hit the wall and flew in the opposite direction.,Is the wheel bouncy?,Yes,4,-4.76317834854126,-5.132546901702881,-4.934915642440319,-4.960809607803822,0.17173729389905912,Yes,True
82.0,21.0,material-properties,,material,1.0,Chao threw the wheel against the wall. The wheel hit the wall and flew in the opposite direction.,Is the wheel not bouncy?,No,4,-4.974294185638428,-5.06251335144043,-5.146031479537487,-4.890776057541371,0.17173729389905912,No,True
83.0,21.0,material-properties,,material,2.0,Chao threw the wheel against the wall. The wheel hit the wall and remained by the wall.,Is the wheel bouncy?,No,4,-4.24770975112915,-4.606800079345703,-4.4194470450282095,-4.435062785446644,0.17173729389905912,Yes,False
84.0,21.0,material-properties,,material,2.0,Chao threw the wheel against the wall. The wheel hit the wall and remained by the wall.,Is the wheel not bouncy?,Yes,4,-4.46576452255249,-4.629650592803955,-4.637501816451549,-4.457913298904896,0.17173729389905912,No,False
85.0,22.0,material-properties,,material,1.0,The wheel is made of latex.,Is the wheel bouncy?,Yes,4,-3.375361204147339,-4.602598190307617,-3.547098498046398,-4.430860896408558,0.17173729389905912,Yes,True
86.0,22.0,material-properties,,material,1.0,The wheel is made of latex.,Is the wheel not bouncy?,No,4,-4.098237991333008,-3.8533687591552734,-4.269975285232067,-3.6816314652562143,0.17173729389905912,No,True
87.0,22.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel bouncy?,No,4,-3.6926560401916504,-3.8166699409484863,-3.8643933340907095,-3.644932647049427,0.17173729389905912,No,True
88.0,22.0,material-properties,,material,2.0,The wheel is made of bronze.,Is the wheel not bouncy?,Yes,4,-4.455427169799805,-3.8191895484924316,-4.627164463698864,-3.6474522545933725,0.17173729389905912,No,False
89.0,23.0,material-properties,,antonym,1.0,The wheel weighs a lot.,Is the wheel heavy?,Yes,4,-2.6329758167266846,-4.426120281219482,-2.8047131106257437,-4.254382987320423,0.17173729389905912,Yes,True
90.0,23.0,material-properties,,antonym,1.0,The wheel weighs a lot.,Is the wheel light?,No,4,-3.819685697555542,-3.982459783554077,-3.991422991454601,-3.810722489655018,0.17173729389905912,No,True
91.0,23.0,material-properties,,antonym,2.0,The wheel weighs little.,Is the wheel heavy?,No,4,-3.6189823150634766,-3.3739051818847656,-3.7907196089625357,-3.2021678879857065,0.17173729389905912,No,True
92.0,23.0,material-properties,,antonym,2.0,The wheel weighs little.,Is the wheel light?,Yes,4,-3.111955165863037,-4.294031620025635,-3.2836924597620962,-4.122294326126576,0.17173729389905912,Yes,True
93.0,24.0,material-properties,,antonym,1.0,Chao exerts significant force to hold the wheel.,Is the wheel heavy?,Yes,4,-4.5538554191589355,-4.724914073944092,-4.725592713057995,-4.553176780045033,0.17173729389905912,No,False
94.0,24.0,material-properties,,antonym,1.0,Chao exerts significant force to hold the wheel.,Is the wheel light?,No,4,-4.978234767913818,-5.515284061431885,-5.1499720618128775,-5.343546767532826,0.17173729389905912,Yes,False
95.0,24.0,material-properties,,antonym,2.0,Chao exerts little force to hold the wheel.,Is the wheel heavy?,No,4,-4.787688732147217,-4.641602516174316,-4.959426026046276,-4.469865222275257,0.17173729389905912,No,True
96.0,24.0,material-properties,,antonym,2.0,Chao exerts little force to hold the wheel.,Is the wheel light?,Yes,4,-5.263266086578369,-5.608673095703125,-5.435003380477428,-5.436935801804066,0.17173729389905912,Yes,True
97.0,25.0,material-properties,,material,1.0,The wheel is made of aluminum.,Is the wheel heavy?,Yes,4,-3.6289100646972656,-4.378379821777344,-3.8006473585963247,-4.206642527878285,0.17173729389905912,Yes,True
98.0,25.0,material-properties,,material,1.0,The wheel is made of aluminum.,Is the wheel light?,No,4,-3.7618017196655273,-5.22592830657959,-3.9335390135645865,-5.054191012680531,0.17173729389905912,Yes,False
99.0,25.0,material-properties,,material,2.0,The wheel is made of wool.,Is the wheel heavy?,No,4,-3.1297318935394287,-3.901447296142578,-3.301469187438488,-3.729710002243519,0.17173729389905912,Yes,False
100.0,25.0,material-properties,,material,2.0,The wheel is made of wool.,Is the wheel light?,Yes,4,-3.226943016052246,-4.152349472045898,-3.398680309951305,-3.9806121781468393,0.17173729389905912,Yes,True
"Overall accuracy: 0.630, TP: 31, TN: 32, FP: 18, FN: 19, Bias score: -0.020",,,,,,,,,,,,,,,,
