property,prefix,Context,Question,Correct Answer,negative_sample_type,yes_logprob,no_logprob,predicted_answer,is_correct
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-0.4772232174873352,-1.4762060642242432,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-3.142961263656616,-0.14303532242774963,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.17016033828258514,-3.6694018840789795,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-3.5133039951324463,-1.0130454301834106,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.0892903134226799,-4.338809490203857,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.22499586641788483,-2.7244486808776855,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-1.2064851522445679,-0.9544776082038879,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-0.2881738841533661,-3.0361177921295166,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.627117872238159,-0.12685911357402802,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-1.7667970657348633,-0.2663708031177521,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.19595664739608765,-3.1943538188934326,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-1.4841736555099487,-1.7325708866119385,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.1888987272977829,-4.188196659088135,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.07844026386737823,-4.827849388122559,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-3.8545079231262207,-0.10509888827800751,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.06347356736660004,-4.063046932220459,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-3.835265636444092,-0.08554476499557495,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-0.4989983141422272,-1.7462401390075684,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-3.6960511207580566,-0.1960510015487671,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-0.2082768827676773,-2.9582769870758057,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.04453552886843681,-4.5445356369018555,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-0.5798643827438354,-1.325624704360962,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.054312076419591904,-3.553063154220581,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-1.6029329299926758,-0.35260075330734253,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-0.330318808555603,-2.5782628059387207,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.036447674036026,-4.285688877105713,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-1.2647371292114258,-2.5143110752105713,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.2291395515203476,-2.477083444595337,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-0.8130059242248535,-1.3114032745361328,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.046248309314250946,-4.7959160804748535,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-0.726334810256958,-2.4746594429016113,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.10411196202039719,-4.10205602645874,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.09171789884567261,-3.089141845703125,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.04304341599345207,-4.792284965515137,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.07664065062999725,-3.824965238571167,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-3.8134896755218506,-0.06374852359294891,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-0.773469865322113,-1.771320104598999,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-4.3134074211120605,-0.06340750306844711,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.03583638370037079,-4.534862995147705,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-0.05475552752614021,-4.804208278656006,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-1.1877162456512451,-1.1860408782958984,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-4.564692974090576,-0.0648944154381752,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.09003123641014099,-3.3383560180664062,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.1606162041425705,-2.907310962677002,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.07621709257364273,-5.3245415687561035,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-1.8915258646011353,-1.140625238418579,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-5.287680149078369,-0.037959497421979904,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.23644837737083435,-2.236448287963867,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-1.4524039030075073,-0.7014306783676147,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.06521256268024445,-4.8137311935424805,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.0572124719619751,-4.305609703063965,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.08108403533697128,-5.580381870269775,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-4.626823902130127,-0.1270252913236618,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-0.1118135154247284,-3.110912799835205,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.05035712942481041,-5.047598838806152,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-1.5193253755569458,-0.5187782645225525,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.03867945820093155,-4.787003993988037,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.5050995349884033,-1.7523415088653564,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.10447033494710922,-4.604043960571289,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-3.374558448791504,-0.3745584189891815,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.10817160457372665,-2.8574695587158203,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.05691169574856758,-4.554855823516846,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-3.439183473587036,-0.4408588409423828,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-4.329927921295166,-0.08018670976161957,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.18420995771884918,-2.9315731525421143,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-4.350767135620117,-0.10109934210777283,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-2.881734848022461,-0.13173499703407288,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-2.439544200897217,-0.4392855763435364,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-1.1265467405319214,-2.6257543563842773,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.28897786140441895,-2.7879607677459717,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.6302950382232666,-2.1273868083953857,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-2.742180585861206,-0.4919012188911438,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.15260222554206848,-2.4021759033203125,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,-0.4628060460090637,-1.712805986404419,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,-0.12044615298509598,-3.369140625,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,-1.4292093515396118,-1.926633358001709,Yes,False
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,-2.3735289573669434,-0.1235291063785553,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,-0.04031416028738022,-4.039095401763916,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,-3.6527183055877686,-0.6511156558990479,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,-0.1597743034362793,-3.4091570377349854,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,-0.09137772768735886,-3.5897750854492188,Yes,True
can be infected,a seahorse,'',Can a seahorse be infected?,No,random,-0.3372020721435547,-2.085052251815796,Yes,False
can be kept in a bowl,a goldfish,'',Can a goldfish be kept in a bowl?,Yes,random,-2.1687960624694824,-0.16834743320941925,No,False
can be kept in a bowl,a rhino,'',Can a rhino be kept in a bowl?,No,random,-4.777502059936523,-0.02750208042562008,No,True
can be kneaded,a refrigerator,'',Can a refrigerator be kneaded?,No,random,-4.615113735198975,-0.11528321355581284,No,True
can be laid on its side,a crossbow,'',Can a crossbow be laid on its side?,Yes,random,-0.6904712319374084,-0.9399241805076599,Yes,True
can be lied on,a sofa,'',Can a sofa be lied on?,Yes,random,-0.1662742793560028,-2.915572166442871,Yes,True
can be lied on,a piano,'',Can a piano be lied on?,No,random,-2.0445971488952637,-2.042994499206543,No,True
can be listened to,a seagull,'',Can a seagull be listened to?,No,random,-3.9445314407348633,-1.444272756576538,No,True
can be locked,a spear,'',Can a spear be locked?,No,random,-1.643999695777893,-1.3932071924209595,No,True
can be long,a boat,'',Can a boat be long?,Yes,random,-0.12917791306972504,-3.378976345062256,Yes,True
can be long and thin in shape,a ball,'',Can a ball be long and thin in shape?,No,random,-1.2415602207183838,-0.7403110861778259,No,True
can be loose,a nectarine,'',Can a nectarine be loose?,No,random,-0.5122405886650085,-1.7619084119796753,Yes,False
can be made from barley,whiskey,'',Can whiskey be made from barley?,Yes,random,-0.2458200454711914,-3.2449193000793457,Yes,True
can be made from goat's milk,a hamster,'',Can a hamster be made from goat's milk?,No,random,-4.350594997406006,-0.10059458017349243,No,True
can be made from wheat,flour,'',Can flour be made from wheat?,Yes,random,-0.05176059901714325,-4.800786972045898,Yes,True
can be made in a teapot,a jacket,'',Can a jacket be made in a teapot?,No,random,-3.5572733879089355,-0.307273268699646,No,True
can be made into juice,a date,'',Can a date be made into juice?,Yes,random,-0.23183639347553253,-3.480863094329834,Yes,True
can be made into juice,a eucalyptus tree,'',Can a eucalyptus tree be made into juice?,No,random,-2.254829168319702,-1.004828929901123,No,True
can be made of blackcurrant,jam,'',Can jam be made of blackcurrant?,Yes,random,-0.09774042665958405,-3.846766948699951,Yes,True
can be made of bronze,a falcon,'',Can a falcon be made of bronze?,No,random,-2.7901532649993896,-0.2894136905670166,No,True
can be made of canvas material,a deckchair,'',Can a deckchair be made of canvas material?,Yes,random,-2.4215686321258545,-0.42077600955963135,No,False
can be made of cardboard,a willow tree,'',Can a willow tree be made of cardboard?,No,random,-4.538958549499512,-0.038666896522045135,No,True
can be made of cashmere,a shawl,'',Can a shawl be made of cashmere?,Yes,random,-0.23368379473686218,-4.232710361480713,Yes,True
can be made of cashmere,a lizard,'',Can a lizard be made of cashmere?,No,random,-4.809486389160156,-0.05931691825389862,No,True
can be made of ceramic,a bowl,'',Can a bowl be made of ceramic?,Yes,random,-0.09750380367040634,-4.346486568450928,Yes,True
can be made of chainmail,a stocking,'',Can a stocking be made of chainmail?,No,random,-3.726761817932129,-0.22630149126052856,No,True
can be made of corduroy,a shovel,'',Can a shovel be made of corduroy?,No,random,-3.858154535293579,-0.10756374895572662,No,True
can be made of denim,a jacket,'',Can a jacket be made of denim?,Yes,random,-0.26986634731292725,-3.019866466522217,Yes,True
can be made of ebony,leek,'',Can leek be made of ebony?,No,random,-4.364558696746826,-0.114558644592762,No,True
can be made of fabric,pumpkin,'',Can pumpkin be made of fabric?,No,random,-3.924129009246826,-0.17366863787174225,No,True
can be made of gold,a chandelier,'',Can a chandelier be made of gold?,Yes,random,-0.17310892045497894,-2.921052932739258,Yes,True
can be made of gold,blueberry,'',Can blueberry be made of gold?,No,random,-3.1713290214538574,-0.1708686798810959,No,True
can be made of ivory,a piano,'',Can a piano be made of ivory?,Yes,random,-1.467315912246704,-0.4660104215145111,No,False
can be made of ivory,a coach,'',Can a coach be made of ivory?,No,random,-2.1304852962493896,-0.8771802186965942,No,True
can be made of kevlar,an armor,'',Can an armor be made of kevlar?,Yes,random,-0.4330611526966095,-3.683061122894287,Yes,True
can be made of lace,a hornet,'',Can a hornet be made of lace?,No,random,-3.092808961868286,-0.3420164883136749,No,True
can be made of linen,a blouse,'',Can a blouse be made of linen?,Yes,random,-0.09485858678817749,-4.094311237335205,Yes,True
can be made of metal and plastic,a whisk,'',Can a whisk be made of metal and plastic?,Yes,random,-0.5729910731315613,-2.5734174251556396,Yes,True
can be made of metal and plastic,mayonnaise,'',Can mayonnaise be made of metal and plastic?,No,random,-3.8639705181121826,-0.11397068202495575,No,True
can be made of nylon,a cape,'',Can a cape be made of nylon?,Yes,random,-0.3321341872215271,-2.331587076187134,Yes,True
can be made of nylon,a grenade,'',Can a grenade be made of nylon?,No,random,-3.3835761547088623,-0.13295896351337433,No,True
can be made of plastic,a toe,'',Can a toe be made of plastic?,No,random,-0.7945104241371155,-1.292744755744934,Yes,False
can be made of satin,a gown,'',Can a gown be made of satin?,Yes,random,-0.10882780700922012,-4.108367443084717,Yes,True
can be made of silk,a cape,'',Can a cape be made of silk?,Yes,random,-0.20448613166809082,-3.9531805515289307,Yes,True
can be made of soft fabric,a skirt,'',Can a skirt be made of soft fabric?,Yes,random,-0.2867959439754486,-4.036315441131592,Yes,True
can be made of soft fabric,rhubarb,'',Can rhubarb be made of soft fabric?,No,random,-2.9545981884002686,-0.2043188065290451,No,True
can be made of steel,a ship,'',Can a ship be made of steel?,Yes,random,-0.10374331474304199,-4.10298490524292,Yes,True
can be made of wood,a stool,'',Can a stool be made of wood?,Yes,random,-0.09110459685325623,-4.090513706207275,Yes,True
can be made of wood,a dressing gown,'',Can a dressing gown be made of wood?,No,random,-4.2959136962890625,-0.29607075452804565,No,True
can be made of wood and fabric,a bagpipe,'',Can a bagpipe be made of wood and fabric?,Yes,random,-0.11582855880260468,-3.1154022216796875,Yes,True
can be made using a kettle,tea,'',Can tea be made using a kettle?,Yes,random,-0.07793218642473221,-3.827730655670166,Yes,True
can be made using a tire,a swing,'',Can a swing be made using a tire?,Yes,random,-0.24743306636810303,-3.247006893157959,Yes,True
can be made using a tire,cauliflower,'',Can cauliflower be made using a tire?,No,random,-4.338820457458496,-0.0888202041387558,No,True
can be made with a stick,a catapult,'',Can a catapult be made with a stick?,Yes,random,-1.4229801893234253,-2.4225199222564697,Yes,True
can be matured,cheese,'',Can cheese be matured?,Yes,random,-0.06856416165828705,-4.317590713500977,Yes,True
can be messy to eat,peach,'',Can peach be messy to eat?,Yes,random,-0.5475084185600281,-2.295833110809326,Yes,True
can be messy to eat,a submarine,'',Can a submarine be messy to eat?,No,random,-3.8911595344543457,-0.39073309302330017,No,True
can be mild in taste,a fir tree,'',Can a fir tree be mild in taste?,No,random,-2.6133625507354736,-1.112389326095581,No,True
can be milked by a machine,a pansy,'',Can a pansy be milked by a machine?,No,random,-4.304553031921387,-0.05455297604203224,No,True
can be oily,a wallet,'',Can a wallet be oily?,No,random,-2.1544785499572754,-1.4029144048690796,No,True
can be operated by pirates,a radio,'',Can a radio be operated by pirates?,No,random,-0.4125147759914398,-1.661812663078308,Yes,False
can be padded with straw and hay,a hutch,'',Can a hutch be padded with straw and hay?,Yes,random,-0.3749086856842041,-2.374908685684204,Yes,True
can be part of an armor,plum,'',Can plum be part of an armor?,No,random,-1.1094777584075928,-1.1072114706039429,No,True
can be pinstriped,a drum,'',Can a drum be pinstriped?,No,random,-1.2282352447509766,-2.4756593704223633,Yes,False
can be pitted,an olive,'',Can an olive be pitted?,Yes,random,-0.4133605659008026,-2.662813425064087,Yes,True
can be played,a saxophone,'',Can a saxophone be played?,Yes,random,-0.13977432250976562,-3.6384687423706055,Yes,True
can be played,a scalpel,'',Can a scalpel be played?,No,random,-3.6665258407592773,-0.16636887192726135,No,True
can be plucked,a cello,'',Can a cello be plucked?,Yes,random,-1.2846182584762573,-0.5343389511108398,No,False
can be pulled by a tractor,a plow,'',Can a plow be pulled by a tractor?,Yes,random,-0.12121524661779404,-4.120856761932373,Yes,True
can be pulled by animals,a hawk,'',Can a hawk be pulled by animals?,No,random,-0.5433244109153748,-1.2929658889770508,Yes,False
can be pumped,a football,'',Can a football be pumped?,Yes,random,-0.2410346418619156,-1.9897291660308838,Yes,True
can be pushed by the person sitting in it,a wheelchair,'',Can a wheelchair be pushed by the person sitting in it?,Yes,random,-2.221583127975464,-0.22112280130386353,No,False
can be pushed by the person sitting in it,a mitten,'',Can a mitten be pushed by the person sitting in it?,No,random,-2.392887592315674,-0.14288750290870667,No,True
can be rectangular in shape,a microwave,'',Can a microwave be rectangular in shape?,Yes,random,-0.10912118852138519,-2.8587892055511475,Yes,True
can be rectangular in shape,a soup,'',Can a soup be rectangular in shape?,No,random,-2.0228934288024902,-0.5221350193023682,No,True
can be refreshing,cider,'',Can cider be refreshing?,Yes,random,-0.44222623109817505,-3.4413256645202637,Yes,True
can be refreshing,a crayfish,'',Can a crayfish be refreshing?,No,random,-3.4635941982269287,-2.212620735168457,No,True
can be rented,a limousine,'',Can a limousine be rented?,Yes,random,-0.176984503865242,-2.926011085510254,Yes,True
can be resilient,mango,'',Can mango be resilient?,No,random,-1.362515926361084,-2.1098790168762207,Yes,False
can be rickety,a trolley,'',Can a trolley be rickety?,Yes,random,-0.4594910442829132,-1.9582419395446777,Yes,True
can be ridden,a drill,'',Can a drill be ridden?,No,random,-3.622845411300659,-0.1227712631225586,No,True
can be ridden on paths,a bicycle,'',Can a bicycle be ridden on paths?,Yes,random,-0.12387941777706146,-2.8726606369018555,Yes,True
can be rolled,a cape,'',Can a cape be rolled?,No,random,-0.7214980721473694,-1.47079598903656,Yes,False
