Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
15.0,4.0,social-interactions,4.0,antonym,2.0,Chao and Yan are working against each other.,Is Chao cooperating with Yan?,No,0,-4.133971214294434,-3.641073226928711,-3.8869358506053686,-3.888108590617776,-0.24703536368906498,Yes,False
16.0,4.0,social-interactions,4.0,antonym,2.0,Chao and Yan are working against each other.,Is Chao competing with Yan?,Yes,0,-2.769364833831787,-3.7736973762512207,-2.522329470142722,-4.020732739940286,-0.24703536368906498,Yes,True
17.0,5.0,social-interactions,5.0,antonym,1.0,Chao and Yan are helping each other.,Is Chao cooperating with Yan?,Yes,0,-3.2622361183166504,-4.76223611831665,-3.0152007546275854,-5.009271482005715,-0.24703536368906498,Yes,True
18.0,5.0,social-interactions,5.0,antonym,1.0,Chao and Yan are helping each other.,Is Chao competing with Yan?,No,0,-3.8015475273132324,-1.8015475273132324,-3.5545121636241674,-2.0485828910022974,-0.24703536368906498,No,True
19.0,5.0,social-interactions,5.0,antonym,2.0,Chao and Yan are hindering each other.,Is Chao cooperating with Yan?,No,0,-4.001833438873291,-3.2558200359344482,-3.754798075184226,-3.502855399623513,-0.24703536368906498,No,True
20.0,5.0,social-interactions,5.0,antonym,2.0,Chao and Yan are hindering each other.,Is Chao competing with Yan?,Yes,0,-3.6694302558898926,-2.67653226852417,-3.4223948922008276,-2.923567632213235,-0.24703536368906498,No,False
21.0,6.0,social-interactions,6.0,antonym,1.0,Chao will be happy if Yan succeeds.,Is Chao cooperating with Yan?,Yes,0,-3.8323826789855957,-3.8438172340393066,-3.5853473152965307,-4.090852597728372,-0.24703536368906498,Yes,True
22.0,6.0,social-interactions,6.0,antonym,1.0,Chao will be happy if Yan succeeds.,Is Chao competing with Yan?,No,0,-3.6326029300689697,-2.6395723819732666,-3.3855675663799047,-2.8866077456623316,-0.24703536368906498,No,True
23.0,6.0,social-interactions,6.0,antonym,2.0,Chao will be happy if Yan fails.,Is Chao cooperating with Yan?,No,0,-4.179589748382568,-3.1865592002868652,-3.9325543846935034,-3.43359456397593,-0.24703536368906498,No,True
24.0,6.0,social-interactions,6.0,antonym,2.0,Chao will be happy if Yan fails.,Is Chao competing with Yan?,Yes,0,-3.4389209747314453,-2.9415578842163086,-3.1918856110423803,-3.1885932479053736,-0.24703536368906498,No,False
25.0,7.0,social-interactions,7.0,antonym,1.0,Chao is avoiding Yan.,Is Chao evading Yan?,Yes,0,-3.8925633430480957,-2.897099494934082,-3.6455279793590307,-3.144134858623147,-0.24703536368906498,No,False
26.0,7.0,social-interactions,7.0,antonym,1.0,Chao is avoiding Yan.,Is Chao chasing Yan?,No,0,-3.999678134918213,-3.2540106773376465,-3.752642771229148,-3.5010460410267115,-0.24703536368906498,No,True
27.0,7.0,social-interactions,7.0,antonym,2.0,Chao is following Yan.,Is Chao evading Yan?,No,0,-4.009034633636475,-4.013570785522461,-3.7619992699474096,-4.260606149211526,-0.24703536368906498,Yes,False
28.0,7.0,social-interactions,7.0,antonym,2.0,Chao is following Yan.,Is Chao chasing Yan?,Yes,0,-3.6646738052368164,-4.66731071472168,-3.4176384415477514,-4.914346078410745,-0.24703536368906498,Yes,True
29.0,8.0,social-interactions,8.0,antonym,1.0,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,1,-4.250600814819336,-3.757570266723633,-4.016058484911919,-3.99211259663105,-0.2345423299074172,No,False
30.0,8.0,social-interactions,8.0,antonym,1.0,Chao will be unsuccessful if Chao and Yan run into each other.,Is Chao chasing Yan?,No,1,-4.074110984802246,-4.07844352722168,-3.839568654894829,-4.312985857129097,-0.2345423299074172,Yes,False
31.0,8.0,social-interactions,8.0,antonym,2.0,Chao will be successful if Chao and Yan run into each other.,Is Chao evading Yan?,No,1,-4.052195072174072,-4.0548319816589355,-3.817652742266655,-4.289374311566353,-0.2345423299074172,Yes,False
32.0,8.0,social-interactions,8.0,antonym,2.0,Chao will be successful if Chao and Yan run into each other.,Is Chao chasing Yan?,Yes,1,-4.061124324798584,-4.065363883972168,-3.826581994891167,-4.299906213879585,-0.2345423299074172,Yes,True
33.0,9.0,social-interactions,9.0,antonym,1.0,Chao is hiding from Yan.,Is Chao evading Yan?,Yes,1,-3.6253652572631836,-4.12272834777832,-3.3908229273557664,-4.3572706776857375,-0.2345423299074172,Yes,True
34.0,9.0,social-interactions,9.0,antonym,1.0,Chao is hiding from Yan.,Is Chao seeking Yan?,No,1,-3.86779522895813,-3.370910882949829,-3.6332528990507127,-3.6054532128572463,-0.2345423299074172,No,True
35.0,9.0,social-interactions,9.0,antonym,2.0,Chao is searching for Yan.,Is Chao evading Yan?,No,1,-4.582953929901123,-3.582954168319702,-4.348411599993706,-3.8174964982271193,-0.2345423299074172,No,True
36.0,9.0,social-interactions,9.0,antonym,2.0,Chao is searching for Yan.,Is Chao seeking Yan?,Yes,1,-3.5437822341918945,-4.046215534210205,-3.3092399042844773,-4.280757864117622,-0.2345423299074172,Yes,True
37.0,10.0,social-interactions,10.0,antonym,1.0,Chao will be sad if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,1,-4.5452752113342285,-3.049607753753662,-4.310732881426811,-3.2841500836610793,-0.2345423299074172,No,False
38.0,10.0,social-interactions,10.0,antonym,1.0,Chao will be sad if Chao and Yan run into each other.,Is Chao seeking Yan?,No,1,-3.8019495010375977,-2.8019495010375977,-3.5674071711301805,-3.036491830945015,-0.2345423299074172,No,True
39.0,10.0,social-interactions,10.0,antonym,2.0,Chao will be happy if Chao and Yan run into each other.,Is Chao evading Yan?,No,1,-3.7926812171936035,-3.295318126678467,-3.5581388872861863,-3.529860456585884,-0.2345423299074172,No,True
40.0,10.0,social-interactions,10.0,antonym,2.0,Chao will be happy if Chao and Yan run into each other.,Is Chao seeking Yan?,Yes,1,-3.5762553215026855,-3.0781545639038086,-3.3417129915952684,-3.312696893811226,-0.2345423299074172,No,False
41.0,11.0,social-interactions,11.0,variable swap,1.0,Chao is showing Yan how to ski.,Is Chao teaching Yan?,Yes,1,-2.7723536491394043,-3.7757344245910645,-2.537811319231987,-4.010276754498482,-0.2345423299074172,Yes,True
42.0,11.0,social-interactions,11.0,variable swap,1.0,Chao is showing Yan how to ski.,Is Chao learning from Yan?,No,1,-3.8727879524230957,-2.879889965057373,-3.6382456225156785,-3.1144322949647902,-0.2345423299074172,No,True
43.0,11.0,social-interactions,11.0,variable swap,2.0,Yan is showing Chao how to ski.,Is Chao teaching Yan?,No,1,-5.141366958618164,-2.6484689712524414,-4.906824628710747,-2.8830113011598586,-0.2345423299074172,No,True
44.0,11.0,social-interactions,11.0,variable swap,2.0,Yan is showing Chao how to ski.,Is Chao learning from Yan?,Yes,1,-2.9335412979125977,-4.933541297912598,-2.6989989680051805,-5.168083627820015,-0.2345423299074172,Yes,True
46.0,11.0,social-interactions,12.0,variable swap,1.0,Chao is showing Yan how to ski.,Is Yan teaching Chao?,No,1,-4.572060585021973,-2.57916259765625,-4.3375182551145555,-2.813704927563667,-0.2345423299074172,No,True
48.0,11.0,social-interactions,12.0,variable swap,2.0,Yan is showing Chao how to ski.,Is Yan teaching Chao?,Yes,1,-3.1465165615081787,-4.149897575378418,-2.9119742316007615,-4.384439905285835,-0.2345423299074172,Yes,True
49.0,11.0,social-interactions,13.0,variable swap,1.0,Chao is showing Yan how to ski.,Is Yan learning from Chao?,Yes,1,-3.060952663421631,-4.066501617431641,-2.8264103335142137,-4.301043947339058,-0.2345423299074172,Yes,True
51.0,11.0,social-interactions,13.0,variable swap,2.0,Yan is showing Chao how to ski.,Is Yan learning from Chao?,No,1,-4.1788649559021,-3.185966730117798,-3.9443226259946824,-3.420509060025215,-0.2345423299074172,No,True
53.0,12.0,social-interactions,14.0,antonym,1.0,Chao can ski better than Yan.,Is Chao teaching Yan?,Yes,1,-5.162686347961426,-4.674120903015137,-4.928144018054009,-4.908663232922554,-0.2345423299074172,No,False
54.0,12.0,social-interactions,14.0,antonym,1.0,Chao can ski better than Yan.,Is Chao learning from Yan?,No,1,-4.701420783996582,-4.208522796630859,-4.466878454089165,-4.443065126538277,-0.2345423299074172,No,True
55.0,12.0,social-interactions,14.0,antonym,2.0,Chao can ski worse than Yan.,Is Chao teaching Yan?,No,1,-4.325432777404785,-3.5825347900390625,-4.090890447497368,-3.8170771199464797,-0.2345423299074172,No,True
56.0,12.0,social-interactions,14.0,antonym,2.0,Chao can ski worse than Yan.,Is Chao learning from Yan?,Yes,1,-4.344254493713379,-4.0993499755859375,-4.109712163805962,-4.333892305493355,-0.2345423299074172,Yes,True
58.0,12.0,social-interactions,15.0,antonym,1.0,Chao can ski better than Yan.,Is Yan teaching Chao?,No,2,-4.73107385635376,-3.984189748764038,-4.462842246294022,-4.252421358823776,-0.26823161005973817,No,True
60.0,12.0,social-interactions,15.0,antonym,2.0,Chao can ski worse than Yan.,Is Yan teaching Chao?,Yes,2,-4.418498516082764,-3.42560076713562,-4.150266906023026,-3.693832377195358,-0.26823161005973817,No,False
61.0,12.0,social-interactions,16.0,antonym,1.0,Chao can ski better than Yan.,Is Yan learning from Chao?,Yes,2,-4.018373489379883,-4.539509296417236,-3.750141879320145,-4.807740906476974,-0.26823161005973817,Yes,True
63.0,12.0,social-interactions,16.0,antonym,2.0,Chao can ski worse than Yan.,Is Yan learning from Chao?,No,2,-3.860863208770752,-3.873060703277588,-3.592631598711014,-4.141292313337326,-0.26823161005973817,Yes,False
73.0,15.0,social-interactions,19.0,antonym,1.0,Chao is providing Yan with false information.,Is Chao deceiving Yan?,Yes,2,-3.2450077533721924,-5.251977443695068,-2.9767761433124544,-5.520209053754806,-0.26823161005973817,Yes,True
74.0,15.0,social-interactions,19.0,antonym,1.0,Chao is providing Yan with false information.,Is Chao helping Yan?,No,2,-3.700601816177368,-4.696269512176514,-3.43237020611763,-4.964501122236252,-0.26823161005973817,Yes,False
75.0,15.0,social-interactions,19.0,antonym,2.0,Chao is providing Yan with accurate information.,Is Chao deceiving Yan?,No,2,-4.091270923614502,-2.0939080715179443,-3.823039313554764,-2.3621396815776823,-0.26823161005973817,No,True
76.0,15.0,social-interactions,19.0,antonym,2.0,Chao is providing Yan with accurate information.,Is Chao helping Yan?,Yes,2,-2.483762264251709,-4.483762264251709,-2.215530654191971,-4.751993874311447,-0.26823161005973817,Yes,True
77.0,16.0,social-interactions,20.0,antonym,1.0,Chao is providing Yan with misleading information.,Is Chao deceiving Yan?,Yes,2,-3.234473943710327,-5.237110614776611,-2.966242333650589,-5.505342224836349,-0.26823161005973817,Yes,True
78.0,16.0,social-interactions,20.0,antonym,1.0,Chao is providing Yan with misleading information.,Is Chao helping Yan?,No,2,-4.178935527801514,-3.683267831802368,-3.9107039177417757,-3.951499441862106,-0.26823161005973817,Yes,False
79.0,16.0,social-interactions,20.0,antonym,2.0,Chao is providing Yan with useful information.,Is Chao deceiving Yan?,No,2,-3.7222938537597656,-2.724930763244629,-3.4540622437000277,-2.993162373304367,-0.26823161005973817,No,True
80.0,16.0,social-interactions,20.0,antonym,2.0,Chao is providing Yan with useful information.,Is Chao helping Yan?,Yes,2,-1.90251624584198,-4.90411901473999,-1.6342846357822418,-5.172350624799728,-0.26823161005973817,Yes,True
81.0,17.0,social-interactions,21.0,antonym,1.0,Chao is directing Yan toward the wrong path.,Is Chao deceiving Yan?,Yes,2,-5.188104152679443,-4.190741062164307,-4.919872542619705,-4.458972672224045,-0.26823161005973817,No,False
82.0,17.0,social-interactions,21.0,antonym,1.0,Chao is directing Yan toward the wrong path.,Is Chao helping Yan?,No,2,-4.263375282287598,-3.2677078247070312,-3.9951436722278597,-3.535939434766769,-0.26823161005973817,No,True
83.0,17.0,social-interactions,21.0,antonym,2.0,Chao is directing Yan toward the correct path.,Is Chao deceiving Yan?,No,2,-4.598829746246338,-3.6057991981506348,-4.3305981361866,-3.8740308082103727,-0.26823161005973817,No,True
84.0,17.0,social-interactions,21.0,antonym,2.0,Chao is directing Yan toward the correct path.,Is Chao helping Yan?,Yes,2,-2.8260397911071777,-3.8260397911071777,-2.55780818104744,-4.094271401166916,-0.26823161005973817,Yes,True
85.0,18.0,social-interactions,22.0,other,1.0,Chao is forcing Yan to act in a certain way.,Is Chao coercing Yan?,Yes,2,-4.387339115142822,-3.391578435897827,-4.119107505083084,-3.659810045957565,-0.26823161005973817,No,False
86.0,18.0,social-interactions,22.0,other,1.0,Chao is forcing Yan to act in a certain way.,Is Chao helping Yan?,No,2,-4.047206878662109,-3.0498437881469727,-3.7789752686023714,-3.3180753982067106,-0.26823161005973817,No,True
87.0,18.0,social-interactions,22.0,other,2.0,Chao is advising Yan to act in a certain way.,Is Chao coercing Yan?,No,2,-5.1905107498168945,-4.193147659301758,-4.922279139757157,-4.461379269361496,-0.26823161005973817,No,True
88.0,18.0,social-interactions,22.0,other,2.0,Chao is advising Yan to act in a certain way.,Is Chao helping Yan?,Yes,2,-3.889286518096924,-5.389286518096924,-3.621054908037186,-5.657518128156662,-0.26823161005973817,Yes,True
89.0,19.0,social-interactions,23.0,antonym,1.0,Chao is disempowering Yan.,Is Chao coercing Yan?,Yes,2,-4.146400451660156,-2.6489765644073486,-3.8781688416004183,-2.9172081744670866,-0.26823161005973817,No,False
90.0,19.0,social-interactions,23.0,antonym,1.0,Chao is disempowering Yan.,Is Chao helping Yan?,No,2,-3.297246217727661,-2.297246217727661,-3.029014607667923,-2.565477827787399,-0.26823161005973817,No,True
91.0,19.0,social-interactions,23.0,antonym,2.0,Chao is empowering Yan.,Is Chao coercing Yan?,No,2,-4.138535976409912,-3.140138626098633,-3.870304366350174,-3.4083702361583708,-0.26823161005973817,No,True
92.0,19.0,social-interactions,23.0,antonym,2.0,Chao is empowering Yan.,Is Chao helping Yan?,Yes,2,-2.584859848022461,-3.0864624977111816,-2.316628237962723,-3.3546941077709196,-0.26823161005973817,Yes,True
93.0,20.0,social-interactions,24.0,antonym,1.0,Chao is making Yan feel worse.,Is Chao coercing Yan?,Yes,3,-3.6980228424072266,-2.6996254920959473,-3.511093608736992,-2.8865547257661817,-0.18692923367023462,No,False
94.0,20.0,social-interactions,24.0,antonym,1.0,Chao is making Yan feel worse.,Is Chao helping Yan?,No,3,-4.112712383270264,-2.117044687271118,-3.9257831496000293,-2.3039739209413526,-0.18692923367023462,No,True
95.0,20.0,social-interactions,24.0,antonym,2.0,Chao is making Yan feel better.,Is Chao coercing Yan?,No,3,-3.8013761043548584,-2.302978754043579,-3.614446870684624,-2.4899079877138135,-0.18692923367023462,No,True
96.0,20.0,social-interactions,24.0,antonym,2.0,Chao is making Yan feel better.,Is Chao helping Yan?,Yes,3,-2.110180377960205,-4.614512920379639,-1.9232511442899705,-4.801442154049873,-0.18692923367023462,Yes,True
97.0,21.0,social-interactions,25.0,other,1.0,Yan is upset about Chao's presence.,Is Chao coercing Yan?,Yes,3,-4.508622646331787,-3.5112595558166504,-4.321693412661553,-3.698188789486885,-0.18692923367023462,No,False
98.0,21.0,social-interactions,25.0,other,1.0,Yan is upset about Chao's presence.,Is Chao helping Yan?,No,3,-3.8792848587036133,-2.8819217681884766,-3.692355625033379,-3.068851001858711,-0.18692923367023462,No,True
99.0,21.0,social-interactions,25.0,other,2.0,Yan is grateful for Chao's presence.,Is Chao coercing Yan?,No,3,-4.871037006378174,-2.3780064582824707,-4.684107772707939,-2.564935691952705,-0.18692923367023462,No,True
100.0,21.0,social-interactions,25.0,other,2.0,Yan is grateful for Chao's presence.,Is Chao helping Yan?,Yes,3,-2.9396746158599854,-4.941277503967285,-2.752745382189751,-5.1282067376375196,-0.18692923367023462,Yes,True
101.0,22.0,social-interactions,26.0,antonym,1.0,Chao is being considerate towards Yan.,Is Chao respecting Yan?,Yes,3,-3.4092140197753906,-3.913546562194824,-3.2222847861051562,-4.100475795865059,-0.18692923367023462,Yes,True
102.0,22.0,social-interactions,26.0,antonym,1.0,Chao is being considerate towards Yan.,Is Chao insulting Yan?,No,3,-4.53102445602417,-3.5336616039276123,-4.3440952223539355,-3.7205908375978467,-0.18692923367023462,No,True
103.0,22.0,social-interactions,26.0,antonym,2.0,Chao is being dismissive towards Yan.,Is Chao respecting Yan?,No,3,-4.751829624176025,-3.2589316368103027,-4.564900390505791,-3.445860870480537,-0.18692923367023462,No,True
104.0,22.0,social-interactions,26.0,antonym,2.0,Chao is being dismissive towards Yan.,Is Chao insulting Yan?,Yes,3,-4.003921985626221,-4.506558895111084,-3.8169927519559863,-4.693488128781318,-0.18692923367023462,Yes,True
105.0,23.0,social-interactions,27.0,antonym,1.0,Chao is being polite towards Yan.,Is Chao respecting Yan?,Yes,3,-3.267374038696289,-3.7717065811157227,-3.0804448050260547,-3.958635814785957,-0.18692923367023462,Yes,True
106.0,23.0,social-interactions,27.0,antonym,1.0,Chao is being polite towards Yan.,Is Chao insulting Yan?,No,3,-4.594768524169922,-2.594768524169922,-4.4078392904996875,-2.7816977578401563,-0.18692923367023462,No,True
107.0,23.0,social-interactions,27.0,antonym,2.0,Chao is being rude towards Yan.,Is Chao respecting Yan?,No,3,-3.8125109672546387,-2.3125109672546387,-3.6255817335844043,-2.499440200924873,-0.18692923367023462,No,True
108.0,23.0,social-interactions,27.0,antonym,2.0,Chao is being rude towards Yan.,Is Chao insulting Yan?,Yes,3,-2.812828540802002,-3.3144311904907227,-2.6258993071317676,-3.501360424160957,-0.18692923367023462,Yes,True
109.0,24.0,social-interactions,28.0,antonym,1.0,Yan enjoys interacting with Chao.,Is Chao respecting Yan?,Yes,3,-3.672450304031372,-3.183884859085083,-3.4855210703611377,-3.3708140927553174,-0.18692923367023462,No,False
110.0,24.0,social-interactions,28.0,antonym,1.0,Yan enjoys interacting with Chao.,Is Chao insulting Yan?,No,3,-4.396971225738525,-3.3996081352233887,-4.210041992068291,-3.586537368893623,-0.18692923367023462,No,True
111.0,24.0,social-interactions,28.0,antonym,2.0,Yan hates interacting with Chao.,Is Chao respecting Yan?,No,3,-3.9831278324127197,-2.9831278324127197,-3.7961985987424853,-3.170057066082954,-0.18692923367023462,No,True
112.0,24.0,social-interactions,28.0,antonym,2.0,Yan hates interacting with Chao.,Is Chao insulting Yan?,Yes,3,-4.659511089324951,-3.659511089324951,-4.472581855654717,-3.8464403229951856,-0.18692923367023462,No,False
113.0,25.0,social-interactions,29.0,antonym,1.0,Chao remarks that Yan is cute.,Is Chao flirting with Yan?,Yes,3,-4.632338047027588,-3.1375510692596436,-4.4454088133573535,-3.324480302929878,-0.18692923367023462,No,False
114.0,25.0,social-interactions,29.0,antonym,1.0,Chao remarks that Yan is cute.,Is Chao insulting Yan?,No,3,-4.756814479827881,-3.2593905925750732,-4.5698852461576465,-3.4463198262453076,-0.18692923367023462,No,True
115.0,25.0,social-interactions,29.0,antonym,2.0,Chao remarks that Yan is ugly.,Is Chao flirting with Yan?,No,3,-5.217690467834473,-3.7246599197387695,-5.030761234164238,-3.911589153409004,-0.18692923367023462,No,True
116.0,25.0,social-interactions,29.0,antonym,2.0,Chao remarks that Yan is ugly.,Is Chao insulting Yan?,Yes,3,-4.485068321228027,-3.486670970916748,-4.298139087557793,-3.6736002045869824,-0.18692923367023462,No,False
117.0,26.0,social-interactions,30.0,antonym,1.0,Chao makes playful comments about Yan.,Is Chao flirting with Yan?,Yes,4,-6.120081901550293,-4.124414443969727,-5.9507979458570475,-4.293698399662972,-0.16928395569324506,No,False
118.0,26.0,social-interactions,30.0,antonym,1.0,Chao makes playful comments about Yan.,Is Chao insulting Yan?,No,4,-4.453130722045898,-2.9557676315307617,-4.283846766352653,-3.1250515872240068,-0.16928395569324506,No,True
119.0,26.0,social-interactions,30.0,antonym,2.0,Chao makes hurtful comments about Yan.,Is Chao flirting with Yan?,No,4,-5.746814250946045,-3.246814250946045,-5.577530295252799,-3.41609820663929,-0.16928395569324506,No,True
120.0,26.0,social-interactions,30.0,antonym,2.0,Chao makes hurtful comments about Yan.,Is Chao insulting Yan?,Yes,4,-2.514676332473755,-2.5156257152557373,-2.34539237678051,-2.6849096709489824,-0.16928395569324506,Yes,True
121.0,27.0,social-interactions,31.0,other,1.0,Chao is joking about Yan.,Is Chao teasing Yan?,Yes,4,-3.662537097930908,-3.6659178733825684,-3.493253142237663,-3.8352018290758134,-0.16928395569324506,Yes,True
122.0,27.0,social-interactions,31.0,other,1.0,Chao is joking about Yan.,Is Chao comforting Yan?,No,4,-4.758233070373535,-3.7625656127929688,-4.58894911468029,-3.931849568486214,-0.16928395569324506,No,True
123.0,27.0,social-interactions,31.0,other,2.0,Chao is consoling Yan.,Is Chao teasing Yan?,No,4,-4.336001396179199,-3.34181547164917,-4.166717440485954,-3.511099427342415,-0.16928395569324506,No,True
124.0,27.0,social-interactions,31.0,other,2.0,Chao is consoling Yan.,Is Chao comforting Yan?,Yes,4,-3.27781343460083,-3.785261631011963,-3.108529478907585,-3.954545586705208,-0.16928395569324506,Yes,True
125.0,28.0,social-interactions,32.0,antonym,1.0,"When interacting with Yan, Chao is being annoying.",Is Chao teasing Yan?,Yes,4,-3.590249538421631,-3.590249538421631,-3.420965582728386,-3.759533494114876,-0.16928395569324506,Yes,True
126.0,28.0,social-interactions,32.0,antonym,1.0,"When interacting with Yan, Chao is being annoying.",Is Chao comforting Yan?,No,4,-4.78541898727417,-2.288055896759033,-4.616135031580924,-2.4573398524522783,-0.16928395569324506,No,True
127.0,28.0,social-interactions,32.0,antonym,2.0,"When interacting with Yan, Chao is being supportive.",Is Chao teasing Yan?,No,4,-4.570342540740967,-2.0719449520111084,-4.401058585047721,-2.2412289077043535,-0.16928395569324506,No,True
128.0,28.0,social-interactions,32.0,antonym,2.0,"When interacting with Yan, Chao is being supportive.",Is Chao comforting Yan?,Yes,4,-3.515746593475342,-4.015746593475342,-3.3464626377820967,-4.185030549168587,-0.16928395569324506,Yes,True
129.0,29.0,social-interactions,33.0,antonym,1.0,"When interacting with Yan, Chao is being callous.",Is Chao teasing Yan?,Yes,4,-4.596018314361572,-3.6002578735351562,-4.426734358668327,-3.7695418292284013,-0.16928395569324506,No,False
130.0,29.0,social-interactions,33.0,antonym,1.0,"When interacting with Yan, Chao is being callous.",Is Chao comforting Yan?,No,4,-4.282093524932861,-2.786426067352295,-4.112809569239616,-2.95571002304554,-0.16928395569324506,No,True
131.0,29.0,social-interactions,33.0,antonym,2.0,"When interacting with Yan, Chao is being understanding.",Is Chao teasing Yan?,No,4,-4.0080437660217285,-2.509646415710449,-3.8387598103284835,-2.6789303714036943,-0.16928395569324506,No,True
132.0,29.0,social-interactions,33.0,antonym,2.0,"When interacting with Yan, Chao is being understanding.",Is Chao comforting Yan?,Yes,4,-4.0016584396362305,-4.5016584396362305,-3.8323744839429854,-4.670942395329476,-0.16928395569324506,Yes,True
133.0,30.0,social-interactions,34.0,antonym,1.0,Chao is making Yan feel worse.,Is Chao teasing Yan?,Yes,4,-4.4998884201049805,-3.4998884201049805,-4.330604464411735,-3.6691723757982255,-0.16928395569324506,No,False
134.0,30.0,social-interactions,34.0,antonym,1.0,Chao is making Yan feel worse.,Is Chao comforting Yan?,No,4,-4.163403034210205,-2.663402795791626,-3.99411907851696,-2.832686751484871,-0.16928395569324506,No,True
135.0,30.0,social-interactions,34.0,antonym,2.0,Chao is making Yan feel better.,Is Chao teasing Yan?,No,4,-4.167582035064697,-2.1675820350646973,-3.998298079371452,-2.3368659907579423,-0.16928395569324506,No,True
136.0,30.0,social-interactions,34.0,antonym,2.0,Chao is making Yan feel better.,Is Chao comforting Yan?,Yes,4,-2.2811174392700195,-3.283754348754883,-2.1118334835767745,-3.453038304448128,-0.16928395569324506,Yes,True
137.0,31.0,social-interactions,35.0,antonym,1.0,Chao is making Yan feel hurt.,Is Chao teasing Yan?,Yes,4,-3.3590140342712402,-2.8590140342712402,-3.189730078577995,-3.0282979899644853,-0.16928395569324506,No,False
138.0,31.0,social-interactions,35.0,antonym,1.0,Chao is making Yan feel hurt.,Is Chao comforting Yan?,No,4,-3.5787134170532227,-2.0787134170532227,-3.4094294613599776,-2.2479973727464677,-0.16928395569324506,No,True
139.0,31.0,social-interactions,35.0,antonym,2.0,Chao is making Yan feel loved.,Is Chao teasing Yan?,No,4,-4.337163925170898,-2.8383190631866455,-4.167879969477653,-3.0076030188798906,-0.16928395569324506,No,True
