property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,-4.235527992248535,-0.23532676696777344,-12.715004920959473,-13.797361373901367,8.479476928710938,13.562034606933594,No,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,-1.2733410596847534,-0.7717768549919128,-12.715004920959473,-13.797361373901367,11.44166386127472,13.025584518909454,No,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,-3.9379019737243652,-0.18790194392204285,-12.715004920959473,-13.797361373901367,8.777102947235107,13.609459429979324,No,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,-3.6316463947296143,-0.13197846710681915,-12.715004920959473,-13.797361373901367,9.083358526229858,13.665382906794548,No,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,-0.42738547921180725,-2.1752357482910156,-12.715004920959473,-13.797361373901367,12.287619441747665,11.622125625610352,Yes,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,-4.073450565338135,-0.07324929535388947,-12.715004920959473,-13.797361373901367,8.641554355621338,13.724112078547478,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,-2.997227668762207,-0.24722760915756226,-12.715004920959473,-13.797361373901367,9.717777252197266,13.550133764743805,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-2.7393085956573486,-0.2393086701631546,-12.715004920959473,-13.797361373901367,9.975696325302124,13.558052703738213,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-0.14005817472934723,-3.1392998695373535,-12.715004920959473,-13.797361373901367,12.574946746230125,10.658061504364014,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-0.094266377389431,-2.844064712524414,-12.715004920959473,-13.797361373901367,12.620738543570042,10.953296661376953,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-2.522789478302002,-0.5218160152435303,-12.715004920959473,-13.797361373901367,10.19221544265747,13.275545358657837,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-0.1780472844839096,-2.4272549152374268,-12.715004920959473,-13.797361373901367,12.536957636475563,11.37010645866394,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-0.16927145421504974,-2.9189393520355225,-12.715004920959473,-13.797361373901367,12.545733466744423,10.878422021865845,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-0.08808530867099762,-3.5871360301971436,-12.715004920959473,-13.797361373901367,12.626919612288475,10.210225343704224,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-0.5002397298812866,-1.74856436252594,-12.715004920959473,-13.797361373901367,12.214765191078186,12.048797011375427,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-4.361133575439453,-0.36080124974250793,-12.715004920959473,-13.797361373901367,8.35387134552002,13.43656012415886,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-1.2992268800735474,-0.5491045117378235,-12.715004920959473,-13.797361373901367,11.415778040885925,13.248256862163544,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,-0.5197644233703613,-1.5193381309509277,-12.715004920959473,-13.797361373901367,12.195240497589111,12.27802324295044,No,False
can be bent,an owl,'',Can an owl be bent?,No,random,-2.6528842449188232,-0.40242379903793335,-12.715004920959473,-13.797361373901367,10.06212067604065,13.394937574863434,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-0.6566775441169739,-1.906677484512329,-12.715004920959473,-13.797361373901367,12.058327376842499,11.890683889389038,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-0.08263619244098663,-3.5813870429992676,-12.715004920959473,-13.797361373901367,12.632368728518486,10.2159743309021,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-3.659353733062744,-0.15876290202140808,-12.715004920959473,-13.797361373901367,9.055651187896729,13.638598471879959,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-2.9601547718048096,-1.2096943855285645,-12.715004920959473,-13.797361373901367,9.754850149154663,12.587666988372803,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,-1.5424013137817383,-0.7917841076850891,-12.715004920959473,-13.797361373901367,11.172603607177734,13.005577266216278,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-0.1306578367948532,-2.6297571659088135,-12.715004920959473,-13.797361373901367,12.58434708416462,11.167604207992554,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-0.49625080823898315,-1.4936747550964355,-12.715004920959473,-13.797361373901367,12.21875411272049,12.303686618804932,No,False
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-1.612372636795044,-1.3569358587265015,-12.715004920959473,-13.797361373901367,11.102632284164429,12.440425515174866,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-0.18465013802051544,-2.933891773223877,-12.715004920959473,-13.797361373901367,12.530354782938957,10.86346960067749,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-0.21187084913253784,-3.461280107498169,-12.715004920959473,-13.797361373901367,12.503134071826935,10.336081266403198,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-0.06940300762653351,-3.8191442489624023,-12.715004920959473,-13.797361373901367,12.64560191333294,9.978217124938965,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-0.3079729378223419,-1.8064087629318237,-12.715004920959473,-13.797361373901367,12.40703198313713,11.990952610969543,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-1.2343858480453491,-1.2314776182174683,-12.715004920959473,-13.797361373901367,11.480619072914124,12.565883755683899,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-0.07600456476211548,-3.3256723880767822,-12.715004920959473,-13.797361373901367,12.639000356197357,10.471688985824585,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-4.078358173370361,-0.07789801061153412,-12.715004920959473,-13.797361373901367,8.636646747589111,13.719463363289833,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-4.166108131408691,-0.6659069061279297,-12.715004920959473,-13.797361373901367,8.548896789550781,13.131454467773438,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.10876672714948654,-2.608064651489258,-12.715004920959473,-13.797361373901367,12.606238193809986,11.18929672241211,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-1.3942281007766724,-0.6432109475135803,-12.715004920959473,-13.797361373901367,11.3207768201828,13.154150426387787,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,-0.09099151194095612,-3.340233087539673,-12.715004920959473,-13.797361373901367,12.624013409018517,10.457128286361694,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.21211384236812592,-2.461855173110962,-12.715004920959473,-13.797361373901367,12.502891078591347,11.335506200790405,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-1.7591570615768433,-0.25895556807518005,-12.715004920959473,-13.797361373901367,10.95584785938263,13.538405805826187,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-0.09891164302825928,-4.096855640411377,-12.715004920959473,-13.797361373901367,12.616093277931213,9.70050573348999,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-3.8714804649353027,-0.12120113521814346,-12.715004920959473,-13.797361373901367,8.84352445602417,13.676160238683224,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.17526094615459442,-2.924928903579712,-12.715004920959473,-13.797361373901367,12.539743974804878,10.872432470321655,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.20337902009487152,-1.9527618885040283,-12.715004920959473,-13.797361373901367,12.511625900864601,11.844599485397339,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-1.810285210609436,-2.0589096546173096,-12.715004920959473,-13.797361373901367,10.904719710350037,11.738451719284058,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-0.430777907371521,-1.929528832435608,-12.715004920959473,-13.797361373901367,12.284227013587952,11.86783254146576,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.07679709792137146,-4.076336860656738,-12.715004920959473,-13.797361373901367,12.638207823038101,9.721024513244629,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.07813718169927597,-3.827120065689087,-12.715004920959473,-13.797361373901367,12.636867739260197,9.97024130821228,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-2.269425630569458,-0.7689651846885681,-12.715004920959473,-13.797361373901367,10.445579290390015,13.028396189212799,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-0.46319013833999634,-1.7127093076705933,-12.715004920959473,-13.797361373901367,12.251814782619476,12.084652066230774,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.19495272636413574,-2.9449527263641357,-12.715004920959473,-13.797361373901367,12.520052194595337,10.852408647537231,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.32105088233947754,-1.570503830909729,-12.715004920959473,-13.797361373901367,12.393954038619995,12.226857542991638,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-3.131736993789673,-0.1319386214017868,-12.715004920959473,-13.797361373901367,9.5832679271698,13.66542275249958,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-3.1923739910125732,-0.44217246770858765,-12.715004920959473,-13.797361373901367,9.5226309299469,13.35518890619278,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-3.3005855083465576,-1.0505856275558472,-12.715004920959473,-13.797361373901367,9.414419412612915,12.74677574634552,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.2744046747684479,-2.5239784717559814,-12.715004920959473,-13.797361373901367,12.440600246191025,11.273382902145386,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-0.645986795425415,-1.6466888189315796,-12.715004920959473,-13.797361373901367,12.069018125534058,12.150672554969788,No,False
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-1.0693727731704712,-1.3193727731704712,-12.715004920959473,-13.797361373901367,11.645632147789001,12.477988600730896,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,-2.1960608959198,-0.6943853497505188,-12.715004920959473,-13.797361373901367,10.518944025039673,13.102976024150848,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.5293478965759277,-2.7786459922790527,-12.715004920959473,-13.797361373901367,12.185657024383545,11.018715381622314,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.10734851658344269,-3.857069253921509,-12.715004920959473,-13.797361373901367,12.60765640437603,9.940292119979858,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-0.478323370218277,-1.477565050125122,-12.715004920959473,-13.797361373901367,12.236681550741196,12.319796323776245,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-2.936206102371216,-0.1862061321735382,-12.715004920959473,-13.797361373901367,9.778798818588257,13.611155241727829,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.16504840552806854,-3.6640312671661377,-12.715004920959473,-13.797361373901367,12.549956515431404,10.13333010673523,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-3.5144615173339844,-1.0144613981246948,-12.715004920959473,-13.797361373901367,9.200543403625488,12.782899975776672,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.09991011768579483,-4.349429607391357,-12.715004920959473,-13.797361373901367,12.615094803273678,9.44793176651001,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.22412775456905365,-2.724127769470215,-12.715004920959473,-13.797361373901367,12.490877166390419,11.073233604431152,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-1.2902806997299194,-1.0377047061920166,-12.715004920959473,-13.797361373901367,11.424724221229553,12.75965666770935,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-0.30187657475471497,-2.7998204231262207,-12.715004920959473,-13.797361373901367,12.413128346204758,10.997540950775146,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.6331052780151367,-0.13251443207263947,-12.715004920959473,-13.797361373901367,9.081899642944336,13.664846941828728,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-1.753194808959961,-0.2531948387622833,-12.715004920959473,-13.797361373901367,10.961810111999512,13.544166535139084,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.19572073221206665,-3.194118022918701,-12.715004920959473,-13.797361373901367,12.519284188747406,10.603243350982666,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-1.542199969291687,-1.5412993431091309,-12.715004920959473,-13.797361373901367,11.172804951667786,12.256062030792236,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.22510740160942078,-4.224405288696289,-12.715004920959473,-13.797361373901367,12.489897519350052,9.572956085205078,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.08390235155820847,-4.583311080932617,-12.715004920959473,-13.797361373901367,12.631102569401264,9.21405029296875,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-3.6454646587371826,-0.14546459913253784,-12.715004920959473,-13.797361373901367,9.06954026222229,13.65189677476883,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.0690370723605156,-3.818610906600952,-12.715004920959473,-13.797361373901367,12.645967848598957,9.978750467300415,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-3.610689878463745,-0.11084660142660141,-12.715004920959473,-13.797361373901367,9.104315042495728,13.686514772474766,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-0.5819926261901855,-1.5799365043640137,-12.715004920959473,-13.797361373901367,12.133012294769287,12.217424869537354,No,False
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-3.6972391605377197,-0.19744084775447845,-12.715004920959473,-13.797361373901367,9.017765760421753,13.599920526146889,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-0.2338106483221054,-2.7338106632232666,-12.715004920959473,-13.797361373901367,12.481194272637367,11.0635507106781,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.04757433757185936,-4.546872138977051,-12.715004920959473,-13.797361373901367,12.667430583387613,9.250489234924316,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-0.712624728679657,-1.2090871334075928,-12.715004920959473,-13.797361373901367,12.002380192279816,12.588274240493774,No,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.05419735237956047,-3.553650140762329,-12.715004920959473,-13.797361373901367,12.660807568579912,10.243711233139038,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-1.7889935970306396,-0.2889936566352844,-12.715004920959473,-13.797361373901367,10.926011323928833,13.508367717266083,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-0.3305251896381378,-2.5784690380096436,-12.715004920959473,-13.797361373901367,12.384479731321335,11.218892335891724,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.0413307249546051,-4.2909040451049805,-12.715004920959473,-13.797361373901367,12.673674196004868,9.506457328796387,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-1.1557927131652832,-2.6553666591644287,-12.715004920959473,-13.797361373901367,11.55921220779419,11.141994714736938,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.23116859793663025,-2.4785315990448,-12.715004920959473,-13.797361373901367,12.483836323022842,11.318829774856567,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-0.7903380990028381,-1.2896360158920288,-12.715004920959473,-13.797361373901367,11.924666821956635,12.507725358009338,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.04743803292512894,-4.79710578918457,-12.715004920959473,-13.797361373901367,12.667566888034344,9.000255584716797,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-0.8717068433761597,-2.370457887649536,-12.715004920959473,-13.797361373901367,11.843298077583313,11.426903486251831,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.10395689308643341,-4.101901054382324,-12.715004920959473,-13.797361373901367,12.61104802787304,9.695460319519043,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.09152902662754059,-3.0889530181884766,-12.715004920959473,-13.797361373901367,12.623475894331932,10.70840835571289,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.04031633585691452,-4.789557933807373,-12.715004920959473,-13.797361373901367,12.674688585102558,9.007803440093994,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.08578911423683167,-3.8345401287078857,-12.715004920959473,-13.797361373901367,12.629215806722641,9.962821245193481,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-3.5930562019348145,-0.0933883860707283,-12.715004920959473,-13.797361373901367,9.121948719024658,13.703972987830639,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-0.8570217490196228,-1.8548719882965088,-12.715004920959473,-13.797361373901367,11.85798317193985,11.942489385604858,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-4.31428337097168,-0.06428330391645432,-12.715004920959473,-13.797361373901367,8.400721549987793,13.733078069984913,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.03495379164814949,-4.533980369567871,-12.715004920959473,-13.797361373901367,12.680051129311323,9.263381004333496,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-0.05411766842007637,-4.803570747375488,-12.715004920959473,-13.797361373901367,12.660887252539396,8.993790626525879,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-1.188340187072754,-1.1870909929275513,-12.715004920959473,-13.797361373901367,11.526664733886719,12.610270380973816,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-4.575125217437744,-0.07532646507024765,-12.715004920959473,-13.797361373901367,8.139879703521729,13.72203490883112,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.10078239440917969,-3.3495333194732666,-12.715004920959473,-13.797361373901367,12.614222526550293,10.4478280544281,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.16354961693286896,-2.9087629318237305,-12.715004920959473,-13.797361373901367,12.551455304026604,10.888598442077637,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.09360101819038391,-5.092351913452148,-12.715004920959473,-13.797361373901367,12.621403902769089,8.705009460449219,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-1.819451928138733,-1.0678491592407227,-12.715004920959473,-13.797361373901367,10.89555299282074,12.729512214660645,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-5.293999671936035,-0.0441567525267601,-12.715004920959473,-13.797361373901367,7.4210052490234375,13.753204621374607,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.21053561568260193,-2.4605355262756348,-12.715004920959473,-13.797361373901367,12.50446930527687,11.336825847625732,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-1.4209955930709839,-0.6700223684310913,-12.715004920959473,-13.797361373901367,11.294009327888489,13.127339005470276,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.07485168427228928,-4.823369979858398,-12.715004920959473,-13.797361373901367,12.640153236687183,8.973991394042969,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.0566040575504303,-4.305001258850098,-12.715004920959473,-13.797361373901367,12.658400863409042,9.49236011505127,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.09092655032873154,-5.590926647186279,-12.715004920959473,-13.797361373901367,12.624078370630741,8.206434726715088,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-4.8669257164001465,-0.11738602072000504,-12.715004920959473,-13.797361373901367,7.848079204559326,13.679975353181362,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-0.11143898963928223,-3.3593828678131104,-12.715004920959473,-13.797361373901367,12.60356593132019,10.437978506088257,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.05037882179021835,-5.048322677612305,-12.715004920959473,-13.797361373901367,12.664626099169254,8.749038696289062,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-1.737067461013794,-0.4870673418045044,-12.715004920959473,-13.797361373901367,10.977937459945679,13.310294032096863,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.03925323858857155,-4.788280010223389,-12.715004920959473,-13.797361373901367,12.675751682370901,9.009081363677979,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.5316930413246155,-1.7774534225463867,-12.715004920959473,-13.797361373901367,12.183311879634857,12.01990795135498,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.1046372652053833,-4.60421085357666,-12.715004920959473,-13.797361373901367,12.61036765575409,9.193150520324707,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-3.5998027324676514,-0.3502289056777954,-12.715004920959473,-13.797361373901367,9.115202188491821,13.447132468223572,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.10896796733140945,-2.8582658767700195,-12.715004920959473,-13.797361373901367,12.606036953628063,10.939095497131348,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.06199612095952034,-4.559939861297607,-12.715004920959473,-13.797361373901367,12.653008799999952,9.23742151260376,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-3.2909178733825684,-0.5421669483184814,-12.715004920959473,-13.797361373901367,9.424087047576904,13.255194425582886,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-4.3296732902526855,-0.07993187755346298,-12.715004920959473,-13.797361373901367,8.385331630706787,13.717429496347904,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.216715469956398,-2.71523380279541,-12.715004920959473,-13.797361373901367,12.498289451003075,11.082127571105957,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-4.110385417938232,-0.11038539558649063,-12.715004920959473,-13.797361373901367,8.60461950302124,13.686975978314877,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-2.6652238368988037,-0.16496510803699493,-12.715004920959473,-13.797361373901367,10.049781084060669,13.632396265864372,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-2.443495512008667,-0.4434954822063446,-12.715004920959473,-13.797361373901367,10.271509408950806,13.353865891695023,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-1.010130524635315,-2.509338140487671,-12.715004920959473,-13.797361373901367,11.704874396324158,11.288023233413696,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.25976327061653137,-2.758544683456421,-12.715004920959473,-13.797361373901367,12.455241650342941,11.038816690444946,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.6363549828529358,-2.13344669342041,-12.715004920959473,-13.797361373901367,12.078649938106537,11.663914680480957,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-2.7637829780578613,-0.5134245157241821,-12.715004920959473,-13.797361373901367,9.951221942901611,13.283936858177185,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.14743845164775848,-2.3961329460144043,-12.715004920959473,-13.797361373901367,12.567566469311714,11.401228427886963,Yes,True
