property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can be a distraction,cider,'',Can cider be a distraction?,No,random,-0.7875314354896545,-0.7859671711921692,-8.882797241210938,-7.881962299346924,8.095265805721283,7.095995128154755,Yes,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,-0.11933721601963043,-2.618363857269287,-8.882797241210938,-7.881962299346924,8.763460025191307,5.263598442077637,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,-1.0900710821151733,-0.5900710225105286,-8.882797241210938,-7.881962299346924,7.792726159095764,7.291891276836395,Yes,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,-1.4260293245315552,-0.4250560402870178,-8.882797241210938,-7.881962299346924,7.456767916679382,7.456906259059906,No,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,-3.103759527206421,-0.1027860939502716,-8.882797241210938,-7.881962299346924,5.779037714004517,7.779176205396652,No,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,-1.758307695388794,-0.257334440946579,-8.882797241210938,-7.881962299346924,7.1244895458221436,7.624627858400345,No,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,-3.088160753250122,-0.08558454364538193,-8.882797241210938,-7.881962299346924,5.794636487960815,7.796377755701542,No,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,-3.078474283218384,-0.0775008499622345,-8.882797241210938,-7.881962299346924,5.804322957992554,7.804461449384689,No,True
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,-0.7747563719749451,-0.7737830281257629,-8.882797241210938,-7.881962299346924,8.108040869235992,7.108179271221161,Yes,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,-2.678715229034424,-0.17711244523525238,-8.882797241210938,-7.881962299346924,6.204082012176514,7.7048498541116714,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,-2.618452787399292,-0.11747929453849792,-8.882797241210938,-7.881962299346924,6.2643444538116455,7.764483004808426,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-2.175222396850586,-0.17424903810024261,-8.882797241210938,-7.881962299346924,6.707574844360352,7.707713261246681,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-0.23679518699645996,-1.7362042665481567,-8.882797241210938,-7.881962299346924,8.646002054214478,6.145758032798767,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-0.5263580083847046,-1.0247937440872192,-8.882797241210938,-7.881962299346924,8.356439232826233,6.857168555259705,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-1.393067479133606,-0.39049142599105835,-8.882797241210938,-7.881962299346924,7.4897297620773315,7.4914708733558655,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-0.5293828248977661,-1.0284096002578735,-8.882797241210938,-7.881962299346924,8.353414416313171,6.85355269908905,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-0.34670475125312805,-1.3451405763626099,-8.882797241210938,-7.881962299346924,8.53609248995781,6.536821722984314,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-0.34491848945617676,-1.3439451456069946,-8.882797241210938,-7.881962299346924,8.53787875175476,6.538017153739929,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-1.0272670984268188,-0.5262938141822815,-8.882797241210938,-7.881962299346924,7.855530142784119,7.355668485164642,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-1.8854495286941528,-0.3844762444496155,-8.882797241210938,-7.881962299346924,6.997347712516785,7.497486054897308,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-0.7700400948524475,-0.7694491744041443,-8.882797241210938,-7.881962299346924,8.11275714635849,7.1125131249427795,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,-0.5228626728057861,-1.021889328956604,-8.882797241210938,-7.881962299346924,8.359934568405151,6.86007297039032,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-2.6219747066497803,-0.1219746395945549,-8.882797241210938,-7.881962299346924,6.260822534561157,7.759987659752369,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-0.7495879530906677,-0.7486146092414856,-8.882797241210938,-7.881962299346924,8.13320928812027,7.133347690105438,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-0.1095631793141365,-2.606987237930298,-8.882797241210938,-7.881962299346924,8.773234061896801,5.274975061416626,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-1.7915925979614258,-0.2900284230709076,-8.882797241210938,-7.881962299346924,7.091204643249512,7.591933876276016,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-1.7622605562210083,-0.26166972517967224,-8.882797241210938,-7.881962299346924,7.120536684989929,7.620292574167252,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,-2.1641180515289307,-0.16255390644073486,-8.882797241210938,-7.881962299346924,6.718679189682007,7.719408392906189,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-0.2686317563056946,-1.766055703163147,-8.882797241210938,-7.881962299346924,8.614165484905243,6.115906596183777,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-0.5450724959373474,-1.04409921169281,-8.882797241210938,-7.881962299346924,8.33772474527359,6.837863087654114,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-1.164921760559082,-0.6617549061775208,-8.882797241210938,-7.881962299346924,7.7178754806518555,7.220207393169403,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-0.36743760108947754,-1.3664642572402954,-8.882797241210938,-7.881962299346924,8.51535964012146,6.515498042106628,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-0.5307302474975586,-1.0301393270492554,-8.882797241210938,-7.881962299346924,8.352066993713379,6.8518229722976685,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-0.10172998905181885,-2.600165605545044,-8.882797241210938,-7.881962299346924,8.781067252159119,5.28179669380188,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-1.0377576351165771,-0.5371667742729187,-8.882797241210938,-7.881962299346924,7.84503960609436,7.344795525074005,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-1.3994312286376953,-0.39845800399780273,-8.882797241210938,-7.881962299346924,7.483366012573242,7.483504295349121,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-0.10048407316207886,-2.5989198684692383,-8.882797241210938,-7.881962299346924,8.782313168048859,5.2830424308776855,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-2.212435245513916,-0.21146179735660553,-8.882797241210938,-7.881962299346924,6.6703619956970215,7.670500501990318,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-2.249328374862671,-0.24835503101348877,-8.882797241210938,-7.881962299346924,6.633468866348267,7.633607268333435,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.16914024949073792,-2.1681668758392334,-8.882797241210938,-7.881962299346924,8.7136569917202,5.71379542350769,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-1.3807157278060913,-0.3791515827178955,-8.882797241210938,-7.881962299346924,7.502081513404846,7.502810716629028,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,-0.16119840741157532,-2.1602249145507812,-8.882797241210938,-7.881962299346924,8.721598833799362,5.721737384796143,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.10550493001937866,-2.602928876876831,-8.882797241210938,-7.881962299346924,8.777292311191559,5.279033422470093,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-1.0267614126205444,-0.5257881879806519,-8.882797241210938,-7.881962299346924,7.856035828590393,7.356174111366272,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-0.21844550967216492,-2.2174720764160156,-8.882797241210938,-7.881962299346924,8.664351731538773,5.664490222930908,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-2.676534414291382,-0.17497014999389648,-8.882797241210938,-7.881962299346924,6.206262826919556,7.706992149353027,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.6254972219467163,-1.1245239973068237,-8.882797241210938,-7.881962299346924,8.257300019264221,6.7574383020401,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.33773961663246155,-1.3361754417419434,-8.882797241210938,-7.881962299346924,8.545057624578476,6.5457868576049805,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-2.1716830730438232,-0.1701190024614334,-8.882797241210938,-7.881962299346924,6.711114168167114,7.71184329688549,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-0.5418023467063904,-1.040829062461853,-8.882797241210938,-7.881962299346924,8.340994894504547,6.841133236885071,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.09705254435539246,-2.596461772918701,-8.882797241210938,-7.881962299346924,8.785744696855545,5.285500526428223,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.10570374131202698,-2.6041393280029297,-8.882797241210938,-7.881962299346924,8.77709349989891,5.277822971343994,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-1.7620924711227417,-0.2611192464828491,-8.882797241210938,-7.881962299346924,7.120704770088196,7.620843052864075,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-0.7237693667411804,-0.7231784462928772,-8.882797241210938,-7.881962299346924,8.159027874469757,7.158783853054047,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.1521783471107483,-2.15158748626709,-8.882797241210938,-7.881962299346924,8.73061889410019,5.730374813079834,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.23935197293758392,-1.7367758750915527,-8.882797241210938,-7.881962299346924,8.643445268273354,6.145186424255371,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-2.64397931098938,-0.14300592243671417,-8.882797241210938,-7.881962299346924,6.238817930221558,7.73895637691021,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-1.7721171379089355,-0.27114391326904297,-8.882797241210938,-7.881962299346924,7.110680103302002,7.610818386077881,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-2.1866559982299805,-0.1860651969909668,-8.882797241210938,-7.881962299346924,6.696141242980957,7.695897102355957,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.3781689703464508,-1.3771957159042358,-8.882797241210938,-7.881962299346924,8.504628270864487,6.504766583442688,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-0.6091167330741882,-1.1075525283813477,-8.882797241210938,-7.881962299346924,8.27368050813675,6.774409770965576,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-1.1023273468017578,-0.6017364263534546,-8.882797241210938,-7.881962299346924,7.78046989440918,7.280225872993469,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-1.14126718044281,-0.6403177976608276,-8.882797241210938,-7.881962299346924,7.741530060768127,7.241644501686096,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.5329828858375549,-1.0320096015930176,-8.882797241210938,-7.881962299346924,8.349814355373383,6.849952697753906,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.10823483020067215,-2.606670618057251,-8.882797241210938,-7.881962299346924,8.774562411010265,5.275291681289673,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-1.0150142908096313,-0.5134115815162659,-8.882797241210938,-7.881962299346924,7.867782950401306,7.368550717830658,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-2.617650270462036,-0.11667698621749878,-8.882797241210938,-7.881962299346924,6.265146970748901,7.765285313129425,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.16614605486392975,-2.165172576904297,-8.882797241210938,-7.881962299346924,8.716651186347008,5.716789722442627,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-1.8432772159576416,-0.3417130410671234,-8.882797241210938,-7.881962299346924,7.039520025253296,7.5402492582798,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.1050097867846489,-2.604418992996216,-8.882797241210938,-7.881962299346924,8.777787454426289,5.277543306350708,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.5522860884666443,-1.052286148071289,-8.882797241210938,-7.881962299346924,8.330511152744293,6.829676151275635,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-1.7899069786071777,-0.28893375396728516,-8.882797241210938,-7.881962299346924,7.09289026260376,7.593028545379639,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-1.0395408868789673,-0.5395407676696777,-8.882797241210938,-7.881962299346924,7.84325635433197,7.342421531677246,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.095606803894043,-0.0956069827079773,-8.882797241210938,-7.881962299346924,5.7871904373168945,7.7863553166389465,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-1.001873254776001,-0.5008999705314636,-8.882797241210938,-7.881962299346924,7.8809239864349365,7.38106232881546,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.16282835602760315,-2.1618549823760986,-8.882797241210938,-7.881962299346924,8.719968885183334,5.720107316970825,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-1.1146894693374634,-0.6146894693374634,-8.882797241210938,-7.881962299346924,7.768107771873474,7.2672728300094604,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.2581428587436676,-1.757551908493042,-8.882797241210938,-7.881962299346924,8.62465438246727,6.124410390853882,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.12275371700525284,-2.6221628189086914,-8.882797241210938,-7.881962299346924,8.760043524205685,5.259799480438232,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-3.0793139934539795,-0.07834070175886154,-8.882797241210938,-7.881962299346924,5.803483247756958,7.803621597588062,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.2482902556657791,-1.7473169565200806,-8.882797241210938,-7.881962299346924,8.634506985545158,6.134645342826843,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-3.0772578716278076,-0.07628453522920609,-8.882797241210938,-7.881962299346924,5.80553936958313,7.805677764117718,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-1.362924337387085,-0.36195108294487,-8.882797241210938,-7.881962299346924,7.5198729038238525,7.520011216402054,No,False
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-2.1767895221710205,-0.17581622302532196,-8.882797241210938,-7.881962299346924,6.706007719039917,7.706146076321602,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-0.5409889221191406,-1.0400155782699585,-8.882797241210938,-7.881962299346924,8.341808319091797,6.841946721076965,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.18074743449687958,-2.179774045944214,-8.882797241210938,-7.881962299346924,8.702049806714058,5.70218825340271,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-1.3656586408615112,-0.3646853566169739,-8.882797241210938,-7.881962299346924,7.517138600349426,7.51727694272995,No,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.23975028097629547,-1.7387770414352417,-8.882797241210938,-7.881962299346924,8.643046960234642,6.143185257911682,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-2.163313150405884,-0.1623397171497345,-8.882797241210938,-7.881962299346924,6.719484090805054,7.719622582197189,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-0.3696407377719879,-1.368667483329773,-8.882797241210938,-7.881962299346924,8.51315650343895,6.513294816017151,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.1136903464794159,-2.6136903762817383,-8.882797241210938,-7.881962299346924,8.769106894731522,5.2682719230651855,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-1.078871250152588,-0.5778979659080505,-8.882797241210938,-7.881962299346924,7.80392599105835,7.304064333438873,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.5415646433830261,-1.0415645837783813,-8.882797241210938,-7.881962299346924,8.341232597827911,6.8403977155685425,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-1.361466884613037,-0.3588908612728119,-8.882797241210938,-7.881962299346924,7.5213303565979,7.523071438074112,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.1644347608089447,-2.1644349098205566,-8.882797241210938,-7.881962299346924,8.718362480401993,5.717527389526367,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-1.373512625694275,-0.37253937125205994,-8.882797241210938,-7.881962299346924,7.509284615516663,7.509422928094864,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.28350532054901123,-1.7809293270111084,-8.882797241210938,-7.881962299346924,8.599291920661926,6.101032972335815,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.747763991355896,-0.747763991355896,-8.882797241210938,-7.881962299346924,8.135033249855042,7.134198307991028,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.1044606864452362,-2.601884603500366,-8.882797241210938,-7.881962299346924,8.778336554765701,5.280077695846558,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.23848174512386322,-1.7375084161758423,-8.882797241210938,-7.881962299346924,8.644315496087074,6.1444538831710815,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-2.60646390914917,-0.1054905578494072,-8.882797241210938,-7.881962299346924,6.276333332061768,7.776471741497517,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-1.3942776918411255,-0.39330440759658813,-8.882797241210938,-7.881962299346924,7.488519549369812,7.488657891750336,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-3.552744150161743,-0.05274433642625809,-8.882797241210938,-7.881962299346924,5.330053091049194,7.829217962920666,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.1643168032169342,-2.1633434295654297,-8.882797241210938,-7.881962299346924,8.718480437994003,5.718618869781494,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-0.22736866772174835,-1.7267776727676392,-8.882797241210938,-7.881962299346924,8.65542857348919,6.155184626579285,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-1.128037929534912,-0.6280379891395569,-8.882797241210938,-7.881962299346924,7.754759311676025,7.253924310207367,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-3.09539532661438,-0.09281927347183228,-8.882797241210938,-7.881962299346924,5.787401914596558,7.7891430258750916,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.17805953323841095,-2.177086114883423,-8.882797241210938,-7.881962299346924,8.704737707972527,5.704876184463501,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-0.789225697517395,-0.7866496443748474,-8.882797241210938,-7.881962299346924,8.093571543693542,7.095312654972076,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-0.1613331288099289,-2.15976881980896,-8.882797241210938,-7.881962299346924,8.721464112401009,5.722193479537964,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-1.7810641527175903,-0.2784881591796875,-8.882797241210938,-7.881962299346924,7.101733088493347,7.603474140167236,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-3.5648746490478516,-0.062298476696014404,-8.882797241210938,-7.881962299346924,5.317922592163086,7.819663822650909,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.5255958437919617,-1.0239931344985962,-8.882797241210938,-7.881962299346924,8.357201397418976,6.857969164848328,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-1.4130847454071045,-0.41148194670677185,-8.882797241210938,-7.881962299346924,7.469712495803833,7.470480352640152,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.10574397444725037,-2.60316801071167,-8.882797241210938,-7.881962299346924,8.777053266763687,5.278794288635254,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.1653791069984436,-2.1644058227539062,-8.882797241210938,-7.881962299346924,8.717418134212494,5.717556476593018,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-0.11551038175821304,-2.614561080932617,-8.882797241210938,-7.881962299346924,8.767286859452724,5.267401218414307,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-2.161829948425293,-0.16026571393013,-8.882797241210938,-7.881962299346924,6.7209672927856445,7.721696585416794,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-0.7405160069465637,-0.7395426630973816,-8.882797241210938,-7.881962299346924,8.142281234264374,7.142419636249542,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.07912025600671768,-3.0765442848205566,-8.882797241210938,-7.881962299346924,8.80367698520422,4.805418014526367,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-2.1643409729003906,-0.16176487505435944,-8.882797241210938,-7.881962299346924,6.718456268310547,7.720197424292564,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.10684795677661896,-2.605874538421631,-8.882797241210938,-7.881962299346924,8.775949284434319,5.276087760925293,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-2.177659749984741,-0.17668628692626953,-8.882797241210938,-7.881962299346924,6.705137491226196,7.705276012420654,No,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.1027342826128006,-2.601170063018799,-8.882797241210938,-7.881962299346924,8.780062958598137,5.280792236328125,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-2.6177189350128174,-0.11674555391073227,-8.882797241210938,-7.881962299346924,6.26507830619812,7.765216745436192,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.3580612242221832,-1.3570879697799683,-8.882797241210938,-7.881962299346924,8.524736016988754,6.524874329566956,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.1820596605539322,-2.181086301803589,-8.882797241210938,-7.881962299346924,8.700737580657005,5.700875997543335,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-2.168147563934326,-0.16717422008514404,-8.882797241210938,-7.881962299346924,6.714649677276611,7.71478807926178,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-3.55977463722229,-0.05977461487054825,-8.882797241210938,-7.881962299346924,5.3230226039886475,7.822187684476376,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.5630999207496643,-1.062126636505127,-8.882797241210938,-7.881962299346924,8.319697320461273,6.819835662841797,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-2.6212332248687744,-0.11963065713644028,-8.882797241210938,-7.881962299346924,6.261564016342163,7.7623316422104836,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-2.6229159832000732,-0.12194250524044037,-8.882797241210938,-7.881962299346924,6.259881258010864,7.7600197941064835,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-1.7406314611434937,-0.23906725645065308,-8.882797241210938,-7.881962299346924,7.142165780067444,7.642895042896271,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-1.0343692302703857,-0.5333959460258484,-8.882797241210938,-7.881962299346924,7.848428010940552,7.348566353321075,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.28060778975486755,-1.7800167798995972,-8.882797241210938,-7.881962299346924,8.60218945145607,6.101945519447327,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.8099984526634216,-0.8090251088142395,-8.882797241210938,-7.881962299346924,8.072798788547516,7.072937190532684,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-2.1878092288970947,-0.18721845746040344,-8.882797241210938,-7.881962299346924,6.694988012313843,7.69474384188652,No,True
