property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can attract insects,a lobster,'',Can a lobster attract insects?,No,random,-11.437477111816406,-0.00016415119171142578,-16.482324600219727,-13.47024917602539,5.04484748840332,13.47008502483368,No,True
can bark,an arrow,'',Can an arrow bark?,No,random,-12.749993324279785,-2.0503997802734375e-05,-16.482324600219727,-13.47024917602539,3.7323312759399414,13.470228672027588,No,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,-3.3020973205566406e-05,-12.0625,-16.482324600219727,-13.47024917602539,16.48229157924652,1.4077491760253906,Yes,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,-0.46288836002349854,-0.9921867847442627,-16.482324600219727,-13.47024917602539,16.019436240196228,12.478062391281128,Yes,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,-7.259845733642578e-05,-9.9375,-16.482324600219727,-13.47024917602539,16.48225200176239,3.5327491760253906,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,-4.156248092651367,-0.015563368797302246,-16.482324600219727,-13.47024917602539,12.32607650756836,13.454685807228088,No,True
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,-6.156248569488525,-0.0021512508392333984,-16.482324600219727,-13.47024917602539,10.326076030731201,13.468097925186157,No,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,-11.43748664855957,-7.915498281363398e-05,-16.482324600219727,-13.47024917602539,5.044837951660156,13.470170021042577,No,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,-0.13866639137268066,-2.0468738079071045,-16.482324600219727,-13.47024917602539,16.343658208847046,11.423375368118286,Yes,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,-0.22558307647705078,-1.6015619039535522,-16.482324600219727,-13.47024917602539,16.256741523742676,11.868687272071838,Yes,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,-0.019407033920288086,-3.953124523162842,-16.482324600219727,-13.47024917602539,16.46291756629944,9.517124652862549,Yes,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,-7.249995231628418,-0.0007431507110595703,-16.482324600219727,-13.47024917602539,9.232329368591309,13.469506025314331,No,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,-4.843741416931152,-0.007871389389038086,-16.482324600219727,-13.47024917602539,11.638583183288574,13.462377786636353,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,-5.74999475479126,-0.0032029151916503906,-16.482324600219727,-13.47024917602539,10.732329845428467,13.46704626083374,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-0.032221317291259766,-3.4531233310699463,-16.482324600219727,-13.47024917602539,16.450103282928467,10.017125844955444,Yes,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-0.0035544633865356445,-5.65625,-16.482324600219727,-13.47024917602539,16.47877013683319,7.813999176025391,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-7.87973403930664e-05,-9.8125,-16.482324600219727,-13.47024917602539,16.482245802879333,3.6577491760253906,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-5.781238079071045,-0.003141641616821289,-16.482324600219727,-13.47024917602539,10.701086521148682,13.46710753440857,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-0.006682872772216797,-5.031249523162842,-16.482324600219727,-13.47024917602539,16.47564172744751,8.438999652862549,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-0.0002218484878540039,-8.5,-16.482324600219727,-13.47024917602539,16.482102751731873,4.970249176025391,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-0.0012116432189941406,-6.749999046325684,-16.482324600219727,-13.47024917602539,16.481112957000732,6.720250129699707,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-0.12304472923278809,-2.1562492847442627,-16.482324600219727,-13.47024917602539,16.35927987098694,11.313999891281128,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-9.874999046325684,-6.246566772460938e-05,-16.482324600219727,-13.47024917602539,6.607325553894043,13.470186710357666,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-0.0888667106628418,-2.468749761581421,-16.482324600219727,-13.47024917602539,16.393457889556885,11.00149941444397,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,-0.0003942251205444336,-8.124999046325684,-16.482324600219727,-13.47024917602539,16.481930375099182,5.345250129699707,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-8.06249713897705,-0.00042641162872314453,-16.482324600219727,-13.47024917602539,8.419827461242676,13.469822764396667,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-0.053705573081970215,-3.0312485694885254,-16.482324600219727,-13.47024917602539,16.428619027137756,10.439000606536865,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-0.005368828773498535,-5.937499046325684,-16.482324600219727,-13.47024917602539,16.476955771446228,7.532750129699707,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-14.124998092651367,-5.245208740234375e-06,-16.482324600219727,-13.47024917602539,2.3573265075683594,13.47024393081665,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-3.999998092651367,-0.022094249725341797,-16.482324600219727,-13.47024917602539,12.48232650756836,13.448154926300049,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,-0.6171844005584717,-0.773436427116394,-16.482324600219727,-13.47024917602539,15.865140199661255,12.696812748908997,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-0.00020515918731689453,-9.499999046325684,-16.482324600219727,-13.47024917602539,16.48211944103241,3.970250129699707,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-0.0007805824279785156,-7.281249523162842,-16.482324600219727,-13.47024917602539,16.481544017791748,6.188999652862549,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-0.010131120681762695,-4.59375,-16.482324600219727,-13.47024917602539,16.472193479537964,8.87649917602539,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-0.14647972583770752,-1.9921858310699463,-16.482324600219727,-13.47024917602539,16.33584487438202,11.478063344955444,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-8.687481880187988,-0.22948026657104492,-16.482324600219727,-13.47024917602539,7.794842720031738,13.240768909454346,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-0.005521893501281738,-5.218749046325684,-16.482324600219727,-13.47024917602539,16.476802706718445,8.251500129699707,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-0.023189306259155273,-3.7812485694885254,-16.482324600219727,-13.47024917602539,16.45913529396057,9.689000606536865,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-1.1796871423721313,-0.36718738079071045,-16.482324600219727,-13.47024917602539,15.302637457847595,13.10306179523468,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-4.6372413635253906e-05,-10.5,-16.482324600219727,-13.47024917602539,16.48227822780609,2.9702491760253906,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-1.429686427116394,-0.2734372615814209,-16.482324600219727,-13.47024917602539,15.052638173103333,13.19681191444397,Yes,False
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-14.062495231628418,-5.722046353184851e-06,-16.482324600219727,-13.47024917602539,2.4198293685913086,13.470243453979037,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.0003457069396972656,-8.124999046325684,-16.482324600219727,-13.47024917602539,16.48197889328003,5.345250129699707,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-0.018798232078552246,-3.984374761581421,-16.482324600219727,-13.47024917602539,16.463526368141174,9.48587441444397,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-0.03808152675628662,-6.687499046325684,-16.482324600219727,-13.47024917602539,16.44424307346344,6.782750129699707,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.0010265111923217773,-6.937498092651367,-16.482324600219727,-13.47024917602539,16.481298089027405,6.532751083374023,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-0.49804604053497314,-0.9374997615814209,-16.482324600219727,-13.47024917602539,15.984278559684753,12.53274941444397,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-0.005429863929748535,-5.249999046325684,-16.482324600219727,-13.47024917602539,16.476894736289978,8.220250129699707,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-13.999998092651367,-3.933906555175781e-06,-16.482324600219727,-13.47024917602539,2.4823265075683594,13.470245242118835,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.0005110502243041992,-7.59375,-16.482324600219727,-13.47024917602539,16.481813549995422,5.876499176025391,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.0002422332763671875,-9.749999046325684,-16.482324600219727,-13.47024917602539,16.48208236694336,3.720250129699707,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-1.8281216621398926,-0.17480385303497314,-16.482324600219727,-13.47024917602539,14.654202938079834,13.295445322990417,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-0.0016603469848632812,-6.406248569488525,-16.482324600219727,-13.47024917602539,16.480664253234863,7.064000606536865,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.0006958246231079102,-7.343749046325684,-16.482324600219727,-13.47024917602539,16.48162877559662,6.126500129699707,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.0008240938186645508,-7.249998569488525,-16.482324600219727,-13.47024917602539,16.481500506401062,6.220250606536865,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-11.99997615814209,-8.404256368521601e-05,-16.482324600219727,-13.47024917602539,4.482348442077637,13.470165133461705,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-0.008238554000854492,-4.812499046325684,-16.482324600219727,-13.47024917602539,16.474086046218872,8.657750129699707,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.006651639938354492,-5.031249523162842,-16.482324600219727,-13.47024917602539,16.475672960281372,8.438999652862549,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.0006546974182128906,-7.437499523162842,-16.482324600219727,-13.47024917602539,16.481669902801514,6.032749652862549,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-9.99999713897705,-6.42538070678711e-05,-16.482324600219727,-13.47024917602539,6.482327461242676,13.470184922218323,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-4.531247138977051,-0.010741114616394043,-16.482324600219727,-13.47024917602539,11.951077461242676,13.459508061408997,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-4.624998092651367,-0.009948015213012695,-16.482324600219727,-13.47024917602539,11.85732650756836,13.460301160812378,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.07910037040710449,-3.890624761581421,-16.482324600219727,-13.47024917602539,16.403224229812622,9.57962441444397,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-1.0937482118606567,-0.4082026481628418,-16.482324600219727,-13.47024917602539,15.38857638835907,13.062046527862549,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-4.656248092651367,-0.009459972381591797,-16.482324600219727,-13.47024917602539,11.82607650756836,13.460789203643799,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,-13.43749713897705,-4.673004150390625e-05,-16.482324600219727,-13.47024917602539,3.044827461242676,13.470202445983887,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.9531126022338867,-0.486324667930603,-16.482324600219727,-13.47024917602539,15.52921199798584,12.983924508094788,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.0025168657302856445,-7.187499523162842,-16.482324600219727,-13.47024917602539,16.47980773448944,6.282749652862549,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-0.008605360984802246,-4.75,-16.482324600219727,-13.47024917602539,16.473719239234924,8.72024917602539,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-0.2197246551513672,-1.6249992847442627,-16.482324600219727,-13.47024917602539,16.26259994506836,11.845249891281128,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.0022269487380981445,-6.125,-16.482324600219727,-13.47024917602539,16.48009765148163,7.345249176025391,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-2.2031216621398926,-0.11621034145355225,-16.482324600219727,-13.47024917602539,14.279202938079834,13.354038834571838,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-9.78708267211914e-05,-9.875,-16.482324600219727,-13.47024917602539,16.482226729393005,3.5952491760253906,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-0.0002778768539428711,-8.3125,-16.482324600219727,-13.47024917602539,16.482046723365784,5.157749176025391,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-9.187496185302734,-0.00013363361358642578,-16.482324600219727,-13.47024917602539,7.294828414916992,13.470115542411804,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-0.0024712085723876953,-5.999999523162842,-16.482324600219727,-13.47024917602539,16.47985339164734,7.470249652862549,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-13.312490463256836,-3.790855407714844e-05,-16.482324600219727,-13.47024917602539,3.1698341369628906,13.470211267471313,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-8.24999713897705,-0.00028526782989501953,-16.482324600219727,-13.47024917602539,8.232327461242676,13.469963908195496,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-2.5391578674316406e-05,-12.3125,-16.482324600219727,-13.47024917602539,16.482299208641052,1.1577491760253906,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-0.0815420150756836,-2.546874761581421,-16.482324600219727,-13.47024917602539,16.400782585144043,10.92337441444397,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.0001475811004638672,-9.75,-16.482324600219727,-13.47024917602539,16.482177019119263,3.7202491760253906,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-6.747245788574219e-05,-12.4375,-16.482324600219727,-13.47024917602539,16.48225712776184,1.0327491760253906,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-3.687497854232788,-0.025512337684631348,-16.482324600219727,-13.47024917602539,12.794826745986938,13.44473683834076,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-0.0012590885162353516,-6.687498092651367,-16.482324600219727,-13.47024917602539,16.48106551170349,6.782751083374023,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-4.874997138977051,-0.0076590776443481445,-16.482324600219727,-13.47024917602539,11.607327461242676,13.462590098381042,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-0.07909905910491943,-2.5781242847442627,-16.482324600219727,-13.47024917602539,16.403225541114807,10.892124891281128,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-2.7187423706054688,-0.0678703784942627,-16.482324600219727,-13.47024917602539,13.763582229614258,13.402378797531128,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-0.00038111209869384766,-7.96875,-16.482324600219727,-13.47024917602539,16.481943488121033,5.501499176025391,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.004177212715148926,-5.562498569488525,-16.482324600219727,-13.47024917602539,16.478147387504578,7.907750606536865,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-0.08886611461639404,-2.468749761581421,-16.482324600219727,-13.47024917602539,16.393458485603333,11.00149941444397,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.0005500316619873047,-7.937499046325684,-16.482324600219727,-13.47024917602539,16.48177456855774,5.532750129699707,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-5.124996662139893,-0.006042003631591797,-16.482324600219727,-13.47024917602539,11.357327938079834,13.464207172393799,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-2.078123092651367,-0.13476526737213135,-16.482324600219727,-13.47024917602539,14.40420150756836,13.33548390865326,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.0012195110321044922,-6.749999523162842,-16.482324600219727,-13.47024917602539,16.481105089187622,6.720249652862549,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-2.8967857360839844e-05,-10.5625,-16.482324600219727,-13.47024917602539,16.482295632362366,2.9077491760253906,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.016845226287841797,-4.09375,-16.482324600219727,-13.47024917602539,16.465479373931885,9.37649917602539,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-7.499997615814209,-0.0005640983581542969,-16.482324600219727,-13.47024917602539,8.982326984405518,13.469685077667236,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-1.3828277587890625e-05,-12.1875,-16.482324600219727,-13.47024917602539,16.48231077194214,1.2827491760253906,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-5.843742370605469,-0.0029741525650024414,-16.482324600219727,-13.47024917602539,10.638582229614258,13.467275023460388,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-1.895427703857422e-05,-11.0,-16.482324600219727,-13.47024917602539,16.482305645942688,2.4702491760253906,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-0.0005141496658325195,-7.781249523162842,-16.482324600219727,-13.47024917602539,16.481810450553894,5.688999652862549,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.00015652179718017578,-9.4375,-16.482324600219727,-13.47024917602539,16.482168078422546,4.032749176025391,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.0012021064758300781,-6.781248092651367,-16.482324600219727,-13.47024917602539,16.481122493743896,6.689001083374023,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-7.374995231628418,-0.0007125139236450195,-16.482324600219727,-13.47024917602539,9.107329368591309,13.469536662101746,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-2.4999961853027344,-0.08642542362213135,-16.482324600219727,-13.47024917602539,13.982328414916992,13.38382375240326,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-9.562479972839355,-0.00010025501978816465,-16.482324600219727,-13.47024917602539,6.919844627380371,13.470148921005602,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.0008012056350708008,-7.781248569488525,-16.482324600219727,-13.47024917602539,16.481523394584656,5.689000606536865,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-0.0012878179550170898,-6.687499523162842,-16.482324600219727,-13.47024917602539,16.48103678226471,6.782749652862549,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-7.281228065490723,-0.0015993118286132812,-16.482324600219727,-13.47024917602539,9.201096534729004,13.468649864196777,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-9.374979019165039,-0.00020039081573486328,-16.482324600219727,-13.47024917602539,7.1073455810546875,13.470048785209656,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.0027403831481933594,-6.249998092651367,-16.482324600219727,-13.47024917602539,16.479584217071533,7.220251083374023,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-2.110004425048828e-05,-12.4375,-16.482324600219727,-13.47024917602539,16.482303500175476,1.0327491760253906,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-2.2411346435546875e-05,-13.1875,-16.482324600219727,-13.47024917602539,16.48230218887329,0.2827491760253906,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-5.40623664855957,-0.004484653472900391,-16.482324600219727,-13.47024917602539,11.076087951660156,13.46576452255249,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-9.874988555908203,-0.00011229515075683594,-16.482324600219727,-13.47024917602539,6.607336044311523,13.470136880874634,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.0007226467132568359,-7.468749046325684,-16.482324600219727,-13.47024917602539,16.48160195350647,6.001500129699707,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-0.009521126747131348,-4.65625,-16.482324600219727,-13.47024917602539,16.472803473472595,8.81399917602539,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.0005631446838378906,-7.531249523162842,-16.482324600219727,-13.47024917602539,16.48176145553589,5.938999652862549,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.009763360023498535,-4.624999523162842,-16.482324600219727,-13.47024917602539,16.472561240196228,8.845249652862549,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-9.238719940185547e-05,-9.6875,-16.482324600219727,-13.47024917602539,16.482232213020325,3.7827491760253906,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-7.937487602233887,-0.0004025697708129883,-16.482324600219727,-13.47024917602539,8.54483699798584,13.469846606254578,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-2.546870231628418,-0.08154261112213135,-16.482324600219727,-13.47024917602539,13.935454368591309,13.38870656490326,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.0006548166275024414,-7.437499523162842,-16.482324600219727,-13.47024917602539,16.481669783592224,6.032749652862549,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-0.003490924835205078,-5.687498569488525,-16.482324600219727,-13.47024917602539,16.47883367538452,7.782750606536865,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-5.1975250244140625e-05,-10.5,-16.482324600219727,-13.47024917602539,16.482272624969482,2.9702491760253906,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-0.2734358310699463,-1.4296873807907104,-16.482324600219727,-13.47024917602539,16.20888876914978,12.04056179523468,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.0011508464813232422,-6.999999523162842,-16.482324600219727,-13.47024917602539,16.481173753738403,6.470249652862549,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-3.999990463256836,-0.018429875373840332,-16.482324600219727,-13.47024917602539,12.48233413696289,13.45181930065155,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.006191730499267578,-5.093748569488525,-16.482324600219727,-13.47024917602539,16.47613286972046,8.376500606536865,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.0015244483947753906,-6.499999523162842,-16.482324600219727,-13.47024917602539,16.48080015182495,6.970249652862549,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-10.812490463256836,-6.723403930664062e-05,-16.482324600219727,-13.47024917602539,5.669834136962891,13.470181941986084,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-11.937496185302734,-1.3947486877441406e-05,-16.482324600219727,-13.47024917602539,4.544828414916992,13.470235228538513,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.0013190507888793945,-6.6875,-16.482324600219727,-13.47024917602539,16.481005549430847,6.782749176025391,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-10.187479972839355,-0.00012063980830134824,-16.482324600219727,-13.47024917602539,6.294844627380371,13.47012853621709,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-9.187493324279785,-0.00013184547424316406,-16.482324600219727,-13.47024917602539,7.294831275939941,13.470117330551147,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-0.031737327575683594,-3.531249761581421,-16.482324600219727,-13.47024917602539,16.450587272644043,9.93899941444397,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-0.1308591365814209,-2.09375,-16.482324600219727,-13.47024917602539,16.351465463638306,11.37649917602539,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-5.030632019042969e-05,-10.0,-16.482324600219727,-13.47024917602539,16.482274293899536,3.4702491760253906,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.00033652782440185547,-8.125,-16.482324600219727,-13.47024917602539,16.481988072395325,5.345249176025391,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-5.81249475479126,-0.003020048141479492,-16.482324600219727,-13.47024917602539,10.669829845428467,13.467229127883911,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,-0.04638206958770752,-3.109372615814209,-16.482324600219727,-13.47024917602539,16.43594253063202,10.360876560211182,Yes,True
