property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-3.0467803478240967,-0.05292081832885742,-9.223699569702148,-6.845249652862549,6.176919221878052,6.792328834533691,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,-0.20793139934539795,-1.7109012603759766,-9.223699569702148,-6.845249652862549,9.01576817035675,5.134348392486572,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-4.281086444854736,-0.01762402430176735,-9.223699569702148,-6.845249652862549,4.942613124847412,6.8276256285607815,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-0.6991214752197266,-0.6991214752197266,-9.223699569702148,-6.845249652862549,8.524578094482422,6.146128177642822,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-1.1405657529830933,-0.3886359930038452,-9.223699569702148,-6.845249652862549,8.083133816719055,6.456613659858704,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-4.531086444854736,-0.01642024703323841,-9.223699569702148,-6.845249652862549,4.692613124847412,6.82882940582931,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-1.1405891180038452,-0.3886439800262451,-9.223699569702148,-6.845249652862549,8.083110451698303,6.456605672836304,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-3.046830415725708,-0.05050218105316162,-9.223699569702148,-6.845249652862549,6.17686915397644,6.794747471809387,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-0.6991430521011353,-0.6991430521011353,-9.223699569702148,-6.845249652862549,8.524556517601013,6.146106600761414,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-3.531221628189087,-0.030367136001586914,-9.223699569702148,-6.845249652862549,5.6924779415130615,6.814882516860962,No,False
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-3.53113055229187,-0.03267073631286621,-9.223699569702148,-6.845249652862549,5.692569017410278,6.812578916549683,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-0.7069053649902344,-0.7069332599639893,-9.223699569702148,-6.845249652862549,8.516794204711914,6.13831639289856,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-1.7030489444732666,-0.2030489444732666,-9.223699569702148,-6.845249652862549,7.520650625228882,6.642200708389282,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-0.9765055179595947,-0.4765055179595947,-9.223699569702148,-6.845249652862549,8.247194051742554,6.368744134902954,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-0.9842535257339478,-0.4842803478240967,-9.223699569702148,-6.845249652862549,8.2394460439682,6.360969305038452,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-2.5935866832733154,-0.08734261989593506,-9.223699569702148,-6.845249652862549,6.630112886428833,6.757907032966614,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-0.8319332599639893,-0.5819332599639893,-9.223699569702148,-6.845249652862549,8.39176630973816,6.26331639289856,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-4.781086444854736,-0.0159151591360569,-9.223699569702148,-6.845249652862549,4.442613124847412,6.829334493726492,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-4.031086444854736,-0.023360852152109146,-9.223699569702148,-6.845249652862549,5.192613124847412,6.82188880071044,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-0.20505011081695557,-1.7031031847000122,-9.223699569702148,-6.845249652862549,9.018649458885193,5.142146468162537,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-2.5780274868011475,-0.08246004581451416,-9.223699569702148,-6.845249652862549,6.645672082901001,6.762789607048035,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,-0.4765055179595947,-0.9764894247055054,-9.223699569702148,-6.845249652862549,8.747194051742554,5.8687602281570435,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-0.20500195026397705,-1.7030657529830933,-9.223699569702148,-6.845249652862549,9.018697619438171,5.142183899879456,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-4.031040191650391,-0.022118574008345604,-9.223699569702148,-6.845249652862549,5.192659378051758,6.823131078854203,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-0.08632732182741165,-2.5936508178710938,-9.223699569702148,-6.845249652862549,9.137372247874737,4.251598834991455,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-2.812403917312622,-0.0697784423828125,-9.223699569702148,-6.845249652862549,6.411295652389526,6.775471210479736,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-0.6991430521011353,-0.6991214752197266,-9.223699569702148,-6.845249652862549,8.524556517601013,6.146128177642822,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-0.3163607120513916,-1.3202768564224243,-9.223699569702148,-6.845249652862549,8.907338857650757,5.5249727964401245,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-2.359340190887451,-0.10201621055603027,-9.223699569702148,-6.845249652862549,6.864359378814697,6.7432334423065186,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-0.6991597414016724,-0.6991430521011353,-9.223699569702148,-6.845249652862549,8.524539828300476,6.146106600761414,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-0.47844231128692627,-0.9803953170776367,-9.223699569702148,-6.845249652862549,8.745257258415222,5.864854335784912,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-0.3905489444732666,-1.1405657529830933,-9.223699569702148,-6.845249652862549,8.833150625228882,5.704683899879456,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-2.5779640674591064,-0.08193326741456985,-9.223699569702148,-6.845249652862549,6.645735502243042,6.763316385447979,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-0.6952155828475952,-0.6952155828475952,-9.223699569702148,-6.845249652862549,8.528483986854553,6.150034070014954,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-0.5819549560546875,-0.8319717645645142,-9.223699569702148,-6.845249652862549,8.641744613647461,6.013277888298035,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-0.5780657529830933,-0.8280657529830933,-9.223699569702148,-6.845249652862549,8.645633816719055,6.017183899879456,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-4.031086444854736,-0.023743988946080208,-9.223699569702148,-6.845249652862549,5.192613124847412,6.821505663916469,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-3.0623416900634766,-0.05729854479432106,-9.223699569702148,-6.845249652862549,6.161357879638672,6.787951108068228,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-1.5077537298202515,-0.25582385063171387,-9.223699569702148,-6.845249652862549,7.715945839881897,6.589425802230835,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-0.5819549560546875,-0.8319849967956543,-9.223699569702148,-6.845249652862549,8.641744613647461,6.0132646560668945,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-0.44914305210113525,-1.2030657529830933,-9.223699569702148,-6.845249652862549,8.774556517601013,5.642183899879456,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-2.3592803478240967,-0.11371183395385742,-9.223699569702148,-6.845249652862549,6.864419221878052,6.731537818908691,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-2.374925136566162,-0.12978625297546387,-9.223699569702148,-6.845249652862549,6.848774433135986,6.715463399887085,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-0.8358777761459351,-0.5858777761459351,-9.223699569702148,-6.845249652862549,8.387821793556213,6.259371876716614,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-0.7029995918273926,-0.7029995918273926,-9.223699569702148,-6.845249652862549,8.520699977874756,6.142250061035156,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-2.3593013286590576,-0.10248208045959473,-9.223699569702148,-6.845249652862549,6.864398241043091,6.742767572402954,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-1.9140279293060303,-0.1620885133743286,-9.223699569702148,-6.845249652862549,7.309671640396118,6.68316113948822,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-0.48234832286834717,-0.9804115295410156,-9.223699569702148,-6.845249652862549,8.741351246833801,5.864838123321533,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-1.5077155828475952,-0.25773704051971436,-9.223699569702148,-6.845249652862549,7.715983986854553,6.5875126123428345,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-0.3924802541732788,-1.1405489444732666,-9.223699569702148,-6.845249652862549,8.83121931552887,5.704700708389282,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-1.7108391523361206,-0.21087777614593506,-9.223699569702148,-6.845249652862549,7.512860417366028,6.634371876716614,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-4.030980587005615,-0.02504790388047695,-9.223699569702148,-6.845249652862549,5.192718982696533,6.820201748982072,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-1.1405489444732666,-0.39056575298309326,-9.223699569702148,-6.845249652862549,8.083150625228882,6.454683899879456,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-4.031040191650391,-0.022972946986556053,-9.223699569702148,-6.845249652862549,5.192659378051758,6.822276705875993,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,-0.9803744554519653,-0.47844231128692627,-9.223699569702148,-6.845249652862549,8.243325114250183,6.366807341575623,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-0.695152759552002,-0.695152759552002,-9.223699569702148,-6.845249652862549,8.528546810150146,6.150096893310547,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-1.320152759552002,-0.32206013798713684,-9.223699569702148,-6.845249652862549,7.9035468101501465,6.523189514875412,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-0.7147449254989624,-0.7147449254989624,-9.223699569702148,-6.845249652862549,8.508954644203186,6.130504727363586,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-0.08247315883636475,-2.578065872192383,-9.223699569702148,-6.845249652862549,9.141226410865784,4.267183780670166,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-2.8123767375946045,-0.06582153588533401,-9.223699569702148,-6.845249652862549,6.411322832107544,6.779428116977215,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-1.140527367591858,-0.3905273675918579,-9.223699569702148,-6.845249652862549,8.08317220211029,6.454722285270691,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-0.9765055179595947,-0.4765055179595947,-9.223699569702148,-6.845249652862549,8.247194051742554,6.368744134902954,Yes,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-1.312403917312622,-0.3163098096847534,-9.223699569702148,-6.845249652862549,7.911295652389526,6.528939843177795,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-4.499841690063477,-0.012436392717063427,-9.223699569702148,-6.845249652862549,4.723857879638672,6.832813260145485,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-1.3202370405197144,-0.3163098096847534,-9.223699569702148,-6.845249652862549,7.903462529182434,6.528939843177795,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-0.4765181541442871,-0.9765279293060303,-9.223699569702148,-6.845249652862549,8.747181415557861,5.8687217235565186,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-1.9139419794082642,-0.16396856307983398,-9.223699569702148,-6.845249652862549,7.309757590293884,6.681281089782715,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-0.8280657529830933,-0.5780489444732666,-9.223699569702148,-6.845249652862549,8.395633816719055,6.267200708389282,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-2.3592803478240967,-0.10293329507112503,-9.223699569702148,-6.845249652862549,6.864419221878052,6.742316357791424,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-1.140527367591858,-0.39443325996398926,-9.223699569702148,-6.845249652862549,8.08317220211029,6.45081639289856,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-0.20400381088256836,-1.7029640674591064,-9.223699569702148,-6.845249652862549,9.01969575881958,5.142285585403442,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-1.9217803478240967,-0.16982746124267578,-9.223699569702148,-6.845249652862549,7.301919221878052,6.675422191619873,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-0.9998766183853149,-0.49987661838531494,-9.223699569702148,-6.845249652862549,8.223822951316833,6.345373034477234,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-2.5935401916503906,-0.08670558780431747,-9.223699569702148,-6.845249652862549,6.630159378051758,6.758544065058231,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-0.31624722480773926,-1.3201074600219727,-9.223699569702148,-6.845249652862549,8.90745234489441,5.525142192840576,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-0.6990939378738403,-0.6990584135055542,-9.223699569702148,-6.845249652862549,8.524605631828308,6.146191239356995,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-0.5819332599639893,-0.8319332599639893,-9.223699569702148,-6.845249652862549,8.64176630973816,6.01331639289856,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-1.7030657529830933,-0.2020893096923828,-9.223699569702148,-6.845249652862549,7.520633816719055,6.643160343170166,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-0.47456514835357666,-0.9765279293060303,-9.223699569702148,-6.845249652862549,8.749134421348572,5.8687217235565186,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-0.9765055179595947,-0.4765055179595947,-9.223699569702148,-6.845249652862549,8.247194051742554,6.368744134902954,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-3.781172752380371,-0.024123432114720345,-9.223699569702148,-6.845249652862549,5.442526817321777,6.8211262207478285,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-2.1248767375946045,-0.12980759143829346,-9.223699569702148,-6.845249652862549,7.098822832107544,6.715442061424255,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-3.2968013286590576,-0.03900551795959473,-9.223699569702148,-6.845249652862549,5.926898241043091,6.806244134902954,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-0.4765055179595947,-0.9764894247055054,-9.223699569702148,-6.845249652862549,8.747194051742554,5.8687602281570435,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-1.92926025390625,-0.18138089776039124,-9.223699569702148,-6.845249652862549,7.294439315795898,6.663868755102158,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-1.7107752561569214,-0.20885826647281647,-9.223699569702148,-6.845249652862549,7.512924313545227,6.636391386389732,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-5.499841690063477,-0.004746559076011181,-9.223699569702148,-6.845249652862549,3.723857879638672,6.840503093786538,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-0.20500195026397705,-1.7030657529830933,-9.223699569702148,-6.845249652862549,9.018697619438171,5.142183899879456,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-1.1483608484268188,-0.39443325996398926,-9.223699569702148,-6.845249652862549,8.07533872127533,6.45081639289856,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-1.3201881647109985,-0.3240584135055542,-9.223699569702148,-6.845249652862549,7.90351140499115,6.521191239356995,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-2.3592536449432373,-0.1038830354809761,-9.223699569702148,-6.845249652862549,6.864445924758911,6.741366617381573,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-3.531172752380371,-0.031050685793161392,-9.223699569702148,-6.845249652862549,5.692526817321777,6.814198967069387,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-0.4765055179595947,-0.976468563079834,-9.223699569702148,-6.845249652862549,8.747194051742554,5.868781089782715,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-1.5077155828475952,-0.25773704051971436,-9.223699569702148,-6.845249652862549,7.715983986854553,6.5875126123428345,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-0.3163098096847534,-1.3202155828475952,-9.223699569702148,-6.845249652862549,8.907389760017395,5.525034070014954,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-0.8319549560546875,-0.5819332599639893,-9.223699569702148,-6.845249652862549,8.391744613647461,6.26331639289856,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-1.1483111381530762,-0.39443325996398926,-9.223699569702148,-6.845249652862549,8.075388431549072,6.45081639289856,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-3.2967536449432373,-0.04067743197083473,-9.223699569702148,-6.845249652862549,5.926945924758911,6.804572220891714,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-2.124903917312622,-0.13271558284759521,-9.223699569702148,-6.845249652862549,7.098795652389526,6.712534070014954,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-0.20500195026397705,-1.7029995918273926,-9.223699569702148,-6.845249652862549,9.018697619438171,5.142250061035156,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-2.1248767375946045,-0.12878240644931793,-9.223699569702148,-6.845249652862549,7.098822832107544,6.716467246413231,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-0.3181999921798706,-1.3201881647109985,-9.223699569702148,-6.845249652862549,8.905499577522278,5.52506148815155,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-1.5077155828475952,-0.2596900463104248,-9.223699569702148,-6.845249652862549,7.715983986854553,6.585559606552124,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-0.476468563079834,-0.9764894247055054,-9.223699569702148,-6.845249652862549,8.747231006622314,5.8687602281570435,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-1.913907766342163,-0.16589486598968506,-9.223699569702148,-6.845249652862549,7.309791803359985,6.679354786872864,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-0.6951881647109985,-0.6952155828475952,-9.223699569702148,-6.845249652862549,8.52851140499115,6.150034070014954,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-0.13076269626617432,-2.1248416900634766,-9.223699569702148,-6.845249652862549,9.092936873435974,4.720407962799072,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-1.507652759552002,-0.25768816471099854,-9.223699569702148,-6.845249652862549,7.7160468101501465,6.58756148815155,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-4.281040191650391,-0.016503816470503807,-9.223699569702148,-6.845249652862549,4.942659378051758,6.828745836392045,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-0.48815929889678955,-0.9881592988967896,-9.223699569702148,-6.845249652862549,8.735540270805359,5.857090353965759,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-4.749876499176025,-0.012497427873313427,-9.223699569702148,-6.845249652862549,4.473823070526123,6.832752224989235,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-4.249925136566162,-0.014894487336277962,-9.223699569702148,-6.845249652862549,4.973774433135986,6.830355165526271,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-3.7811508178710938,-0.024354340508580208,-9.223699569702148,-6.845249652862549,5.442548751831055,6.820895312353969,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,-2.59363055229187,-0.09369349479675293,-9.223699569702148,-6.845249652862549,6.630069017410278,6.751556158065796,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-0.7030489444732666,-0.7030657529830933,-9.223699569702148,-6.845249652862549,8.520650625228882,6.142183899879456,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-0.8319332599639893,-0.5819549560546875,-9.223699569702148,-6.845249652862549,8.39176630973816,6.263294696807861,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-3.7811226844787598,-0.025924209505319595,-9.223699569702148,-6.845249652862549,5.442576885223389,6.819325443357229,No,True
