Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
34,9,social-interactions,9,antonym,1,Chao is hiding from Yan.,Is Chao seeking Yan?,No,20.0,1,-1.4997965097427368,-0.25182950496673584,2.8750907786932656,2.3255572675570146,-4.374887288436002,-2.5773867725237505,No,True,True,False
35,9,social-interactions,9,antonym,2,Chao is searching for Yan.,Is Chao evading Yan?,No,20.0,1,-2.9373416900634766,-0.05606258288025856,1.4375455983725258,2.521324189643492,-4.374887288436002,-2.5773867725237505,No,True,False,True
36,9,social-interactions,9,antonym,2,Chao is searching for Yan.,Is Chao seeking Yan?,Yes,20.0,1,-0.01121962908655405,-4.499925136566162,4.363667659349448,-1.9225383640424116,-4.374887288436002,-2.5773867725237505,Yes,True,True,True
37,10,social-interactions,10,antonym,1,Chao will be sad if Chao and Yan run into each other.,Is Chao evading Yan?,Yes,20.0,1,-0.08968092501163483,-2.468644618988037,4.285206363424368,0.10874215353571337,-4.374887288436002,-2.5773867725237505,Yes,True,True,True
38,10,social-interactions,10,antonym,1,Chao will be sad if Chao and Yan run into each other.,Is Chao seeking Yan?,No,20.0,1,-0.5232014656066895,-0.8982752561569214,3.851685822829313,1.679111516366829,-4.374887288436002,-2.5773867725237505,Yes,False,True,False
39,10,social-interactions,10,antonym,2,Chao will be happy if Chao and Yan run into each other.,Is Chao evading Yan?,No,20.0,1,-3.04663348197937,-0.04892541095614433,1.3282538064566323,2.528461361567606,-4.374887288436002,-2.5773867725237505,No,True,False,True
40,10,social-interactions,10,antonym,2,Chao will be happy if Chao and Yan run into each other.,Is Chao seeking Yan?,Yes,20.0,1,-0.4743845760822296,-0.976417064666748,3.9005027123537728,1.6009697078570024,-4.374887288436002,-2.5773867725237505,Yes,True,True,True
41,11,social-interactions,11,variable swap,1,Chao is showing Yan how to ski.,Is Chao teaching Yan?,Yes,20.0,1,-0.0003793298965319991,-8.312429428100586,4.37450795853947,-5.7350426555768355,-4.374887288436002,-2.5773867725237505,Yes,True,True,True
42,11,social-interactions,11,variable swap,1,Chao is showing Yan how to ski.,Is Chao learning from Yan?,No,20.0,1,-4.499684810638428,-0.01121962908655405,-0.12479752220242535,2.5661671434371964,-4.374887288436002,-2.5773867725237505,No,True,False,True
43,11,social-interactions,11,variable swap,2,Yan is showing Chao how to ski.,Is Chao teaching Yan?,No,20.0,1,-8.624704360961914,-0.00026429162244312465,-4.249817072525912,2.5771224809013074,-4.374887288436002,-2.5773867725237505,No,True,False,True
44,11,social-interactions,11,variable swap,2,Yan is showing Chao how to ski.,Is Chao learning from Yan?,Yes,20.0,1,-0.0004327356582507491,-8.187429428100586,4.374454552777752,-5.6100426555768355,-4.374887288436002,-2.5773867725237505,Yes,True,True,True
46,11,social-interactions,12,variable swap,1,Chao is showing Yan how to ski.,Is Yan teaching Chao?,No,20.0,1,-7.374703884124756,-0.0007379114395007491,-2.9998165956887535,2.5766488610842497,-4.374887288436002,-2.5773867725237505,No,True,False,True
48,11,social-interactions,12,variable swap,2,Yan is showing Chao how to ski.,Is Yan teaching Chao?,Yes,20.0,1,-0.00031972338911145926,-8.562429428100586,4.374567565046891,-5.9850426555768355,-4.374887288436002,-2.5773867725237505,Yes,True,True,True
49,11,social-interactions,13,variable swap,1,Chao is showing Yan how to ski.,Is Yan learning from Chao?,Yes,20.0,1,-0.0005210705567151308,-7.874925136566162,4.374366217879287,-5.297538364042412,-4.374887288436002,-2.5773867725237505,Yes,True,True,True
51,11,social-interactions,13,variable swap,2,Yan is showing Chao how to ski.,Is Yan learning from Chao?,No,20.0,1,-6.249642848968506,-0.0021115608979016542,-1.8747555605325035,2.575275211625849,-4.374887288436002,-2.5773867725237505,No,True,False,True
53,12,social-interactions,14,antonym,1,Chao can ski better than Yan.,Is Chao teaching Yan?,Yes,20.0,1,-1.499721884727478,-0.2517615854740143,2.8751654037085244,2.325625187049736,-4.374887288436002,-2.5773867725237505,No,False,True,True
54,12,social-interactions,14,antonym,1,Chao can ski better than Yan.,Is Chao learning from Yan?,No,20.0,1,-5.499642848968506,-0.004296434577554464,-1.1247555605325035,2.573090337946196,-4.374887288436002,-2.5773867725237505,No,True,False,True
55,12,social-interactions,14,antonym,2,Chao can ski worse than Yan.,Is Chao teaching Yan?,No,20.0,1,-1.8043333292007446,-0.18042030930519104,2.5705539592352578,2.3969664632185594,-4.374887288436002,-2.5773867725237505,No,True,True,False
56,12,social-interactions,14,antonym,2,Chao can ski worse than Yan.,Is Chao learning from Yan?,Yes,20.0,1,-1.0543333292007446,-0.43138089776039124,3.3205539592352578,2.1460058747633592,-4.374887288436002,-2.5773867725237505,No,False,True,True
58,12,social-interactions,15,antonym,1,Chao can ski better than Yan.,Is Yan teaching Chao?,No,20.0,2,-4.374664783477783,-0.012646570801734924,-0.47923989135437317,2.370476283125754,-3.89542489212341,-2.383122853927489,No,True,False,True
60,12,social-interactions,15,antonym,2,Chao can ski worse than Yan.,Is Yan teaching Chao?,Yes,20.0,2,-1.0543333292007446,-0.42942824959754944,2.8410915629226654,1.9536946043299395,-3.89542489212341,-2.383122853927489,No,False,True,True
61,12,social-interactions,16,antonym,1,Chao can ski better than Yan.,Is Yan learning from Chao?,Yes,20.0,2,-0.898048460483551,-0.5231700539588928,2.997376431639859,1.859952799968596,-3.89542489212341,-2.383122853927489,No,False,True,True
63,12,social-interactions,16,antonym,2,Chao can ski worse than Yan.,Is Yan learning from Chao?,No,20.0,2,-1.2261147499084473,-0.3532072901725769,2.6693101422149628,2.029915563754912,-3.89542489212341,-2.383122853927489,No,True,True,False
73,15,social-interactions,19,antonym,1,Chao is providing Yan with false information.,Is Chao deceiving Yan?,Yes,20.0,2,-0.0002064781147055328,-9.12489128112793,3.8952184140087045,-6.741768427200441,-3.89542489212341,-2.383122853927489,Yes,True,True,True
74,15,social-interactions,19,antonym,1,Chao is providing Yan with false information.,Is Chao helping Yan?,No,20.0,2,-9.062309265136719,-0.00018573025590740144,-5.166884373013309,2.3829371236715815,-3.89542489212341,-2.383122853927489,No,True,False,True
75,15,social-interactions,19,antonym,2,Chao is providing Yan with accurate information.,Is Chao deceiving Yan?,No,20.0,2,-10.999738693237305,-8.464077836833894e-05,-7.104313801113895,2.3830382131491206,-3.89542489212341,-2.383122853927489,No,True,False,True
76,15,social-interactions,19,antonym,2,Chao is providing Yan with accurate information.,Is Chao helping Yan?,Yes,20.0,2,-0.0010730125941336155,-6.99991512298584,3.8943518795292764,-4.616792269058351,-3.89542489212341,-2.383122853927489,Yes,True,True,True
77,16,social-interactions,20,antonym,1,Chao is providing Yan with misleading information.,Is Chao deceiving Yan?,Yes,20.0,2,-0.00030172543483786285,-8.499903678894043,3.895123166688572,-6.116780824966554,-3.89542489212341,-2.383122853927489,Yes,True,True,True
78,16,social-interactions,20,antonym,1,Chao is providing Yan with misleading information.,Is Chao helping Yan?,No,20.0,2,-9.187309265136719,-0.0001695177925284952,-5.291884373013309,2.3829533361349604,-3.89542489212341,-2.383122853927489,No,True,False,True
79,16,social-interactions,20,antonym,2,Chao is providing Yan with useful information.,Is Chao deceiving Yan?,No,20.0,2,-6.249796390533447,-0.002183083910495043,-2.3543714984100372,2.380939770016994,-3.89542489212341,-2.383122853927489,No,True,False,True
80,16,social-interactions,20,antonym,2,Chao is providing Yan with useful information.,Is Chao helping Yan?,Yes,20.0,2,-0.00036728844861499965,-8.312429428100586,3.895057603674795,-5.929306574173097,-3.89542489212341,-2.383122853927489,Yes,True,True,True
81,17,social-interactions,21,antonym,1,Chao is directing Yan toward the wrong path.,Is Chao deceiving Yan?,Yes,20.0,2,-0.0029786936938762665,-5.874868869781494,3.8924461984295338,-3.4917460158540052,-3.89542489212341,-2.383122853927489,Yes,True,True,True
82,17,social-interactions,21,antonym,1,Chao is directing Yan toward the wrong path.,Is Chao helping Yan?,No,20.0,2,-10.687331199645996,-9.560675971442834e-05,-6.791906307522586,2.3830272471677745,-3.89542489212341,-2.383122853927489,No,True,False,True
83,17,social-interactions,21,antonym,2,Chao is directing Yan toward the correct path.,Is Chao deceiving Yan?,No,20.0,2,-7.249684810638428,-0.0008187370258383453,-3.3542599185150177,2.3823041169016506,-3.89542489212341,-2.383122853927489,No,True,False,True
84,17,social-interactions,21,antonym,2,Chao is directing Yan toward the correct path.,Is Chao helping Yan?,Yes,20.0,2,-0.0001976536150323227,-9.499934196472168,3.8952272385083777,-7.116811342544679,-3.89542489212341,-2.383122853927489,Yes,True,True,True
85,18,social-interactions,22,other,1,Chao is forcing Yan to act in a certain way.,Is Chao coercing Yan?,Yes,20.0,2,-0.00027501900331117213,-8.4999418258667,3.895149873120099,-6.11681897193921,-3.89542489212341,-2.383122853927489,Yes,True,True,True
86,18,social-interactions,22,other,1,Chao is forcing Yan to act in a certain way.,Is Chao helping Yan?,No,20.0,2,-10.812331199645996,-0.00010323615424567834,-6.916906307522586,2.3830196177732432,-3.89542489212341,-2.383122853927489,No,True,False,True
87,18,social-interactions,22,other,2,Chao is advising Yan to act in a certain way.,Is Chao coercing Yan?,No,20.0,2,-7.874796390533447,-0.0004568136064335704,-3.9793714984100372,2.3826660403210553,-3.89542489212341,-2.383122853927489,No,True,False,True
88,18,social-interactions,22,other,2,Chao is advising Yan to act in a certain way.,Is Chao helping Yan?,Yes,20.0,2,-0.005422124173492193,-5.249904155731201,3.890002767949918,-2.8667813018037123,-3.89542489212341,-2.383122853927489,Yes,True,True,True
89,19,social-interactions,23,antonym,1,Chao is disempowering Yan.,Is Chao coercing Yan?,Yes,20.0,2,-0.043319832533597946,-3.171774387359619,3.852105059589812,-0.7886515334321302,-3.89542489212341,-2.383122853927489,Yes,True,True,True
90,19,social-interactions,23,antonym,1,Chao is disempowering Yan.,Is Chao helping Yan?,No,20.0,2,-10.56235122680664,-9.775233047548681e-05,-6.666926334683231,2.3830251015970134,-3.89542489212341,-2.383122853927489,No,True,False,True
91,19,social-interactions,23,antonym,2,Chao is empowering Yan.,Is Chao coercing Yan?,No,20.0,2,-8.062283515930176,-0.0004072225419804454,-4.166858623806766,2.3827156313855085,-3.89542489212341,-2.383122853927489,No,True,False,True
92,19,social-interactions,23,antonym,2,Chao is empowering Yan.,Is Chao helping Yan?,Yes,20.0,2,-0.002981075318530202,-5.87492036819458,3.89244381680488,-3.491797514267091,-3.89542489212341,-2.383122853927489,Yes,True,True,True
93,20,social-interactions,24,antonym,1,Chao is making Yan feel worse.,Is Chao coercing Yan?,Yes,20.0,3,-0.11315930634737015,-2.234286069869995,3.4699237758606616,0.38340296733389545,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
94,20,social-interactions,24,antonym,1,Chao is making Yan feel worse.,Is Chao helping Yan?,No,20.0,3,-11.124820709228516,-9.477241837885231e-05,-7.541737627020484,2.6175942647855117,-3.5830830822080317,-2.6176890372038906,No,True,False,True
95,20,social-interactions,24,antonym,2,Chao is making Yan feel better.,Is Chao coercing Yan?,No,20.0,3,-9.749738693237305,-0.00016713549848645926,-6.166655611029273,2.617521901705404,-3.5830830822080317,-2.6176890372038906,No,True,False,True
96,20,social-interactions,24,antonym,2,Chao is making Yan feel better.,Is Chao helping Yan?,Yes,20.0,3,-0.0010663357097655535,-7.0624098777771,3.582016746498266,-4.4447208405732095,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
97,21,social-interactions,25,other,1,Yan is upset about Chao's presence.,Is Chao coercing Yan?,Yes,20.0,3,-5.624796390533447,-0.003708843607455492,-2.0417133083254155,2.613980193596435,-3.5830830822080317,-2.6176890372038906,No,False,False,False
98,21,social-interactions,25,other,1,Yan is upset about Chao's presence.,Is Chao helping Yan?,No,20.0,3,-8.374704360961914,-0.0003831445937976241,-4.791621278753882,2.617305892610093,-3.5830830822080317,-2.6176890372038906,No,True,False,True
99,21,social-interactions,25,other,2,Yan is grateful for Chao's presence.,Is Chao coercing Yan?,No,20.0,3,-12.999619483947754,-9.632470755605027e-05,-9.416536401739723,2.6175927124963345,-3.5830830822080317,-2.6176890372038906,No,True,False,True
100,21,social-interactions,25,other,2,Yan is grateful for Chao's presence.,Is Chao helping Yan?,Yes,20.0,3,-0.1433718353509903,-2.0155210494995117,3.4397112468570414,0.6021679877043788,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
101,22,social-interactions,26,antonym,1,Chao is being considerate towards Yan.,Is Chao respecting Yan?,Yes,20.0,3,-0.00024247416877187788,-8.749948501586914,3.58284060803926,-6.132259464383024,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
102,22,social-interactions,26,antonym,1,Chao is being considerate towards Yan.,Is Chao insulting Yan?,No,20.0,3,-14.06222152709961,-4.947301931679249e-05,-10.479138444891579,2.6176395641845738,-3.5830830822080317,-2.6176890372038906,No,True,False,True
103,22,social-interactions,26,antonym,2,Chao is being dismissive towards Yan.,Is Chao respecting Yan?,No,20.0,3,-13.124820709228516,-4.911493670078926e-05,-9.541737627020485,2.61763992226719,-3.5830830822080317,-2.6176890372038906,No,True,False,True
104,22,social-interactions,26,antonym,2,Chao is being dismissive towards Yan.,Is Chao insulting Yan?,Yes,20.0,3,-0.008692150004208088,-4.749929904937744,3.5743909322038236,-2.1322408677338536,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
105,23,social-interactions,27,antonym,1,Chao is being polite towards Yan.,Is Chao respecting Yan?,Yes,20.0,3,-0.0001515167095931247,-9.187451362609863,3.5829315654984386,-6.569762325405973,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
106,23,social-interactions,27,antonym,1,Chao is being polite towards Yan.,Is Chao insulting Yan?,No,20.0,3,-13.999704360961914,-4.4943397369934246e-05,-10.416621278753883,2.6176440938065206,-3.5830830822080317,-2.6176890372038906,No,True,False,True
107,23,social-interactions,27,antonym,2,Chao is being rude towards Yan.,Is Chao respecting Yan?,No,20.0,3,-13.249820709228516,-5.602927558356896e-05,-9.666737627020485,2.617633007928307,-3.5830830822080317,-2.6176890372038906,No,True,False,True
108,23,social-interactions,27,antonym,2,Chao is being rude towards Yan.,Is Chao insulting Yan?,Yes,20.0,3,-0.002003198256716132,-6.249925136566162,3.5810798839513156,-3.6322360993622715,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
109,24,social-interactions,28,antonym,1,Yan enjoys interacting with Chao.,Is Chao respecting Yan?,Yes,20.0,3,-0.3982292711734772,-1.1482752561569214,3.1848538110345546,1.4694137810469692,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
110,24,social-interactions,28,antonym,1,Yan enjoys interacting with Chao.,Is Chao insulting Yan?,No,20.0,3,-9.499704360961914,-0.00016332080122083426,-5.916621278753882,2.6175257164026697,-3.5830830822080317,-2.6176890372038906,No,True,False,True
111,24,social-interactions,28,antonym,2,Yan hates interacting with Chao.,Is Chao respecting Yan?,No,20.0,3,-5.812184810638428,-0.003309741150587797,-2.229101728430396,2.6143792960533028,-3.5830830822080317,-2.6176890372038906,No,True,False,True
112,24,social-interactions,28,antonym,2,Yan hates interacting with Chao.,Is Chao insulting Yan?,Yes,20.0,3,-1.4060121774673462,-0.2830393314361572,2.1770709047406855,2.3346497057677333,-3.5830830822080317,-2.6176890372038906,No,False,False,False
113,25,social-interactions,29,antonym,1,Chao remarks that Yan is cute.,Is Chao flirting with Yan?,Yes,20.0,3,-0.39444470405578613,-1.515557885169983,3.1886383781522456,1.1021311520339077,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
114,25,social-interactions,29,antonym,1,Chao remarks that Yan is cute.,Is Chao insulting Yan?,No,20.0,3,-5.249783515930176,-0.005566722247749567,-1.666700433722144,2.612122314956141,-3.5830830822080317,-2.6176890372038906,No,True,False,True
115,25,social-interactions,29,antonym,2,Chao remarks that Yan is ugly.,Is Chao flirting with Yan?,No,20.0,3,-4.249841690063477,-0.014965183101594448,-0.6667586078554448,2.602723854102296,-3.5830830822080317,-2.6176890372038906,No,True,False,True
116,25,social-interactions,29,antonym,2,Chao remarks that Yan is ugly.,Is Chao insulting Yan?,Yes,20.0,3,-0.0032628835178911686,-5.74992036819458,3.5798201986901406,-3.1322313309906895,-3.5830830822080317,-2.6176890372038906,Yes,True,True,True
117,26,social-interactions,30,antonym,1,Chao makes playful comments about Yan.,Is Chao flirting with Yan?,Yes,20.0,4,-0.2313671112060547,-2.10931396484375,3.7815435815165985,0.36215984931695866,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
118,26,social-interactions,30,antonym,1,Chao makes playful comments about Yan.,Is Chao insulting Yan?,No,20.0,4,-2.8123512268066406,-0.06216562166810036,1.2005594659160126,2.4093081924926083,-4.012910692722653,-2.4714738141607087,No,True,False,True
119,26,social-interactions,30,antonym,2,Chao makes hurtful comments about Yan.,Is Chao flirting with Yan?,No,20.0,4,-8.24976921081543,-0.0004110372392460704,-4.2368585180927765,2.4710627769214626,-4.012910692722653,-2.4714738141607087,No,True,False,True
120,26,social-interactions,30,antonym,2,Chao makes hurtful comments about Yan.,Is Chao insulting Yan?,Yes,20.0,4,-0.00038063988904468715,-8.187429428100586,4.0125300528336085,-5.715955613939878,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
121,27,social-interactions,31,other,1,Chao is joking about Yan.,Is Chao teasing Yan?,Yes,20.0,4,-0.005121591035276651,-5.374941825866699,4.007789101687377,-2.9034680117059906,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
122,27,social-interactions,31,other,1,Chao is joking about Yan.,Is Chao comforting Yan?,No,20.0,4,-7.687283515930176,-0.0005267890519462526,-3.6743728232075226,2.4709470251087624,-4.012910692722653,-2.4714738141607087,No,True,False,True
123,27,social-interactions,31,other,2,Chao is consoling Yan.,Is Chao teasing Yan?,No,20.0,4,-8.124796867370605,-0.0004038838669657707,-4.111886174647952,2.471069930293743,-4.012910692722653,-2.4714738141607087,No,True,False,True
124,27,social-interactions,31,other,2,Chao is consoling Yan.,Is Chao comforting Yan?,Yes,20.0,4,-0.0005810301518067718,-7.624934196472168,4.0123296625708464,-5.15346038231146,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
125,28,social-interactions,32,antonym,1,"When interacting with Yan, Chao is being annoying.",Is Chao teasing Yan?,Yes,20.0,4,-0.045303113758563995,-3.296774387359619,3.967607578964089,-0.8253005731989105,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
126,28,social-interactions,32,antonym,1,"When interacting with Yan, Chao is being annoying.",Is Chao comforting Yan?,No,20.0,4,-3.656026601791382,-0.026476392522454262,0.3568840909312714,2.4449974216382544,-4.012910692722653,-2.4714738141607087,No,True,False,True
127,28,social-interactions,32,antonym,2,"When interacting with Yan, Chao is being supportive.",Is Chao teasing Yan?,No,20.0,4,-9.624796867370605,-0.00016522654914297163,-5.611886174647952,2.4713085876115657,-4.012910692722653,-2.4714738141607087,No,True,False,True
128,28,social-interactions,32,antonym,2,"When interacting with Yan, Chao is being supportive.",Is Chao comforting Yan?,Yes,20.0,4,-0.0025547780096530914,-5.99992036819458,4.010355914713,-3.5284465540338714,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
129,29,social-interactions,33,antonym,1,"When interacting with Yan, Chao is being callous.",Is Chao teasing Yan?,Yes,20.0,4,-0.09312630444765091,-2.4685866832733154,3.9197843882750023,0.00288713088739323,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
