property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be a distraction,cider,'',Can cider be a distraction?,No,random,0,-0.5658847093582153,-0.9997833967208862,-0.8625980736776475,-0.703070032401454,0.2967133643194322,No,True
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,0,-0.1282772570848465,-2.374642848968506,-0.4249906214042787,-2.077929484649074,0.2967133643194322,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,0,-0.8742442727088928,-0.6245954632759094,-1.170957637028325,-0.32788209895647724,0.2967133643194322,No,True
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,0,-1.7415659427642822,-0.24089865386486053,-2.038279307083714,0.05581471045457165,0.2967133643194322,No,True
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,0,-0.764319658279419,-0.7022276520729065,-1.0610330225988511,-0.4055142877534743,0.2967133643194322,No,True
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,0,-0.6202924847602844,-0.8706077337265015,-0.9170058490797166,-0.5738943694070693,0.2967133643194322,No,True
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,0,-0.6593486666679382,-0.8473299145698547,-0.9560620309873704,-0.5506165502504226,0.2967133643194322,No,True
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,0,-0.48344916105270386,-1.1714510917663574,-0.780162525372136,-0.8747377274469252,0.2967133643194322,Yes,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,0,-0.9214236736297607,-0.6091867685317993,-1.218137037949193,-0.31247340421236713,0.2967133643194322,No,True
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,0,-2.0146992206573486,-0.2015511393547058,-2.3114125849767806,0.09516222496472637,0.2967133643194322,No,True
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,0,-1.6321403980255127,-0.25550025701522827,-1.9288537623449449,0.04121310730420391,0.2967133643194322,No,True
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,0,-1.1710830926895142,-0.42342910170555115,-1.4677964570089463,-0.12671573738611897,0.2967133643194322,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,0,-0.49951207637786865,-1.124754548072815,-0.7962254406973008,-0.8280411837533828,0.2967133643194322,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,0,-0.936911404132843,-0.5621848702430725,-1.2336247684522752,-0.2654715059236403,0.2967133643194322,No,False
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,0,-1.100911021232605,-0.4722864031791687,-1.3976243855520372,-0.17557303885973652,0.2967133643194322,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,0,-0.7456371784210205,-0.7459149360656738,-1.0423505427404527,-0.44920157174624165,0.2967133643194322,No,False
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-0.8080429434776306,-0.6833640336990356,-1.1047563077970628,-0.38665066937960346,0.2967133643194322,No,False
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-0.4722101390361786,-1.0936144590377808,-0.7689235033556108,-0.7969010947183486,0.2967133643194322,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,0,-1.1011147499084473,-0.4744729995727539,-1.3978281142278794,-0.17775963525332172,0.2967133643194322,No,True
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-0.8783847093582153,-0.6286091208457947,-1.1750980736776475,-0.3318957565263625,0.2967133643194322,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-1.3662830591201782,-0.36478039622306824,-1.6629964234396104,-0.06806703190363605,0.2967133643194322,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-0.31404778361320496,-1.4372386932373047,-0.6107611479326371,-1.1405253289178725,0.2967133643194322,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,0,-1.36676025390625,-0.36501994729042053,-1.6634736182256822,-0.06830658297098835,0.2967133643194322,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-0.8081077337265015,-0.683425784111023,-1.1048210980459336,-0.38671241979159077,0.2967133643194322,No,False
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-0.1441313773393631,-2.5154309272766113,-0.4408447416587953,-2.2187175629571794,0.2967133643194322,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-1.0853350162506104,-0.5231345295906067,-1.3820483805700425,-0.2264211652711745,0.2967133643194322,No,True
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-1.0073206424713135,-0.5036599040031433,-1.3040340067907457,-0.20694653968371113,0.2967133643194322,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-1.0542861223220825,-0.49004510045051575,-1.3509994866415147,-0.19333173613108356,0.2967133643194322,No,True
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-0.7915847301483154,-0.7299593687057495,-1.0882980944677476,-0.43324600438631733,0.2967133643194322,No,False
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-0.5660247206687927,-0.9412260055541992,-0.8627380849882249,-0.644512641234767,0.2967133643194322,No,False
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-0.7181036472320557,-0.8434249758720398,-1.0148170115514878,-0.5467116115526076,0.2967133643194322,No,True
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-0.1939982771873474,-1.9998204708099365,-0.4907116415067796,-1.7031071064905043,0.2967133643194322,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,0,-1.2653242349624634,-0.3885301351547241,-1.5620375992818956,-0.09181677083529194,0.2967133643194322,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-0.4369805157184601,-1.1872833967208862,-0.7336938800378923,-0.890570032401454,0.2967133643194322,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-0.6205074191093445,-0.9333640336990356,-0.9172207834287767,-0.6366506693796035,0.2967133643194322,No,True
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-0.7612249851226807,-0.7613999247550964,-1.0579383494421128,-0.46468656043566425,0.2967133643194322,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-0.26904892921447754,-1.6402623653411865,-0.5657622935339097,-1.3435490010217543,0.2967133643194322,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-1.3196403980255127,-0.3804261386394501,-1.6163537623449449,-0.08371277432001789,0.2967133643194322,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-2.5463945865631104,-0.11599626392126083,-2.8431079508825423,0.18071710039817135,0.2967133643194322,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-0.5384692549705505,-0.9762348532676697,-0.8351826192899827,-0.6795214889482375,0.2967133643194322,No,False
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-0.8587183952331543,-0.6090008616447449,-1.1554317595525865,-0.3122874973253127,0.2967133643194322,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,0,-0.23687943816184998,-1.9841982126235962,-0.5335928024812822,-1.687484848304164,0.2967133643194322,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-0.5423348546028137,-0.9801785349845886,-0.8390482189222459,-0.6834651706651564,0.2967133643194322,No,False
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-1.21817946434021,-0.40598049759864807,-1.5148928286596421,-0.10926713327921589,0.2967133643194322,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-0.38814523816108704,-1.39035964012146,-0.6848586024805192,-1.0936462758020278,0.2967133643194322,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-1.6089767217636108,-0.29470911622047424,-1.905690086083043,0.002004248098957939,0.2967133643194322,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-0.48978039622306824,-1.116985559463501,-0.7864937605425004,-0.8202721951440688,0.2967133643194322,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-0.3783847391605377,-1.2497694492340088,-0.6750981034799699,-0.9530560849145766,0.2967133643194322,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-1.7885223627090454,-0.22828999161720276,-2.0852357270284774,0.06842337270222942,0.2967133643194322,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-0.5622040629386902,-0.9373977184295654,-0.8589174272581224,-0.6406843541101332,0.2967133643194322,No,False
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-0.1714375913143158,-2.109064817428589,-0.468150955633748,-1.8123514531091567,0.2967133643194322,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-0.22014907002449036,-1.8434967994689941,-0.5168624343439225,-1.546783435149562,0.2967133643194322,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-1.647560954093933,-0.27494892477989197,-1.9442743184133653,0.021764439539540215,0.2967133643194322,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-0.8587955832481384,-0.6090835928916931,-1.1555089475675706,-0.31237022857226093,0.2967133643194322,No,False
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-0.6206077337265015,-0.8708493113517761,-0.9173210980459336,-0.5741359470323439,0.2967133643194322,No,False
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-0.5695970058441162,-0.9449949860572815,-0.8663103701635484,-0.6482816217378493,0.2967133643194322,No,False
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-1.8428096771240234,-0.21824659407138824,-2.1395230414434554,0.07846677024804394,0.2967133643194322,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-1.3663893938064575,-0.36871251463890076,-1.6631027581258897,-0.07199915031946857,0.2967133643194322,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-0.7728349566459656,-0.7106700539588928,-1.0695483209653978,-0.41395668963946064,0.2967133643194322,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-1.093381643295288,-0.4705287516117096,-1.3900950076147203,-0.1738153872922774,0.2967133643194322,No,False
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-0.4899757206439972,-1.117079496383667,-0.7866890849634294,-0.8203661320642348,0.2967133643194322,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-1.6402842998504639,-0.2674524784088135,-1.936997664169896,0.029260885910618706,0.2967133643194322,No,True
can be fair,a piano,'',Can a piano be fair?,No,random,0,-1.413713812828064,-0.35336053371429443,-1.7104271771474961,-0.05664716939486225,0.2967133643194322,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-0.7298915982246399,-0.7301960587501526,-1.026604962544072,-0.4334826944307204,0.2967133643194322,No,True
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-0.4506113827228546,-1.2029049396514893,-0.7473247470422868,-0.9061915753320571,0.2967133643194322,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-1.5539376735687256,-0.30238085985183716,-1.8506510378881578,-0.005667495532404976,0.2967133643194322,No,True
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-1.5463305711746216,-0.29274263978004456,-1.8430439354940538,0.003970724539387627,0.2967133643194322,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-0.3511912226676941,-1.4763758182525635,-0.6479045869871263,-1.1796624539331313,0.2967133643194322,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-0.9718734622001648,-0.5972625613212585,-1.268586826519597,-0.30054919700182636,0.2967133643194322,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-0.5073784589767456,-1.0701074600219727,-0.8040918232961778,-0.7733940957025405,0.2967133643194322,No,False
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-0.8702924847602844,-0.6207380890846252,-1.1670058490797166,-0.32402472476519306,0.2967133643194322,No,False
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-0.7845835089683533,-0.7224174737930298,-1.0812968732877855,-0.4257041094735976,0.2967133643194322,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-0.5229966640472412,-1.023264765739441,-0.8197100283666734,-0.7265514014200087,0.2967133643194322,No,True
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-1.8588635921478271,-0.2341480553150177,-2.155576956467259,0.06256530900441448,0.2967133643194322,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-0.9371429085731506,-0.5623313188552856,-1.2338562728925828,-0.26561795453585346,0.2967133643194322,No,True
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-0.7960319519042969,-0.6714510917663574,-1.092745316223729,-0.37473772744692524,0.2967133643194322,No,False
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-1.0772552490234375,-0.5112549066543579,-1.3739686133428697,-0.21454154233492573,0.2967133643194322,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-0.22096766531467438,-1.843424916267395,-0.5176810296341066,-1.5467115519479628,0.2967133643194322,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-0.11037109047174454,-2.6087582111358643,-0.4070844547911767,-2.3120448468164323,0.2967133643194322,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-0.7571403980255127,-0.8199744820594788,-1.0538537623449449,-0.5232611177400466,0.2967133643194322,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-0.3840526044368744,-1.7641915082931519,-0.6807659687563066,-1.4674781439737197,0.2967133643194322,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-0.9674240946769714,-0.7179942727088928,-1.2641374589964036,-0.42128090838946064,0.2967133643194322,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-0.9404321908950806,-0.5659164190292358,-1.2371455552145127,-0.26920305470980366,0.2967133643194322,No,False
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-0.9480711817741394,-0.573834240436554,-1.2447845460935716,-0.2771208761171218,0.2967133643194322,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-0.7338945865631104,-0.7341178059577942,-1.0306079508825425,-0.437404441638362,0.2967133643194322,No,True
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-0.4933892786502838,-1.1167327165603638,-0.790102642969716,-0.8200193522409316,0.2967133643194322,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-0.9486232399940491,-0.5739704966545105,-1.2453366043134813,-0.2772571323350783,0.2967133643194322,No,True
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-0.5266793966293335,-1.0230720043182373,-0.8233927609487657,-0.7263586399988051,0.2967133643194322,No,False
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-1.093061923980713,-0.46654418110847473,-1.389775288300145,-0.16983081678904255,0.2967133643194322,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-0.8118734955787659,-0.6872833967208862,-1.108586859898198,-0.39057003240145405,0.2967133643194322,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-0.20796160399913788,-1.8977547883987427,-0.5046749683185701,-1.6010414240793105,0.2967133643194322,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-0.6671549081802368,-0.8548915982246399,-0.963868272499669,-0.5581782339052077,0.2967133643194322,No,True
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-0.6750343441963196,-0.8004887700080872,-0.9717477085157518,-0.503775405688655,0.2967133643194322,No,False
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-1.530561923980713,-0.2770395874977112,-1.827275288300145,0.019673776821721,0.2967133643194322,No,True
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-0.42866283655166626,-1.1791034936904907,-0.7253762008710984,-0.8823901293710585,0.2967133643194322,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-1.1315172910690308,-0.4429524838924408,-1.428230655388463,-0.1462391195730086,0.2967133643194322,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-0.31955093145370483,-1.5699527263641357,-0.616264295773137,-1.2732393620447036,0.2967133643194322,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-1.2650632858276367,-0.39420992136001587,-1.561776650147069,-0.09749655704058369,0.2967133643194322,No,True
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.3567458391189575,-1.3589767217636108,-0.6534592034383897,-1.0622633574441787,0.2967133643194322,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-0.7256439328193665,-0.7261417508125305,-1.0223572971387986,-0.42942838649309834,0.2967133643194322,No,False
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-1.631834626197815,-0.2573206424713135,-1.9285479905172471,0.039392721848118706,0.2967133643194322,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-0.7569495439529419,-0.7573206424713135,-1.053662908272374,-0.4606072781518813,0.2967133643194322,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-1.9365885257720947,-0.18704162538051605,-2.2333018900915267,0.10967173893891613,0.2967133643194322,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-0.2610440254211426,-1.6324294805526733,-0.5577573897405748,-1.3357161162332412,0.2967133643194322,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-1.124290108680725,-0.4410478472709656,-1.4210034730001573,-0.1443344829515334,0.2967133643194322,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-1.6322191953659058,-0.2575651705265045,-1.928932559685338,0.039148193792927666,0.2967133643194322,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-2.2646396160125732,-0.13915324211120605,-2.561352980332005,0.15756012220822613,0.2967133643194322,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-0.3666720390319824,-1.366928219795227,-0.6633854033514146,-1.0702148554757949,0.2967133643194322,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-0.886000394821167,-0.6363999247550964,-1.1827137591405992,-0.33968656043566425,0.2967133643194322,No,False
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-0.5617442727088928,-0.9370954632759094,-0.858457637028325,-0.6403820989564772,0.2967133643194322,No,False
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-1.835004448890686,-0.20954713225364685,-2.131717813210118,0.08716623206578533,0.2967133643194322,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-2.046031951904297,-0.1675330102443695,-2.342745316223729,0.12918035407506268,0.2967133643194322,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-0.8585830330848694,-0.6089236736297607,-1.1552963974043016,-0.31221030931032856,0.2967133643194322,No,True
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-0.6632517576217651,-0.9135857820510864,-0.9599651219411973,-0.6168724177316542,0.2967133643194322,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-0.9364006519317627,-0.5618734955787659,-1.2331140162511949,-0.2651601312593337,0.2967133643194322,No,False
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-0.5655986666679382,-0.9409739971160889,-0.8623120309873704,-0.6442606327966567,0.2967133643194322,No,False
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-0.4777033030986786,-1.1011673212051392,-0.7744166674181108,-0.804453956885707,0.2967133643194322,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-2.2647552490234375,-0.14020106196403503,-2.5614686133428695,0.15651230235539715,0.2967133643194322,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-1.1786627769470215,-0.42523470520973206,-1.4753761412664537,-0.12852134089029987,0.2967133643194322,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.142032653093338,-2.2653424739837646,-0.4387460174127702,-1.9686291096643325,0.2967133643194322,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-0.8626221418380737,-0.6130064129829407,-1.159335506157506,-0.3162930486635085,0.2967133643194322,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-0.28634923696517944,-1.5386673212051392,-0.5830626012846116,-1.241953956885707,0.2967133643194322,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-0.9406476616859436,-0.5660478472709656,-1.2373610260053758,-0.2693344829515334,0.2967133643194322,No,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.5541720390319824,-0.9294115900993347,-0.8508854033514146,-0.6326982257799025,0.2967133643194322,No,False
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-1.88205087184906,-0.19883425533771515,-2.178764236168492,0.09787910898171703,0.2967133643194322,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-0.5149886012077332,-1.0153424739837646,-0.8117019655271653,-0.7186291096643325,0.2967133643194322,No,False
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.2169698178768158,-1.8432140350341797,-0.513683182196248,-1.5465006707147475,0.2967133643194322,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-1.585163950920105,-0.27126315236091614,-1.8818773152395372,0.025450211958516045,0.2967133643194322,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-1.2181036472320557,-0.4079648554325104,-1.5148170115514878,-0.1112514911130782,0.2967133643194322,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-0.4212581515312195,-1.2965447902679443,-0.7179715158506517,-0.9998314259485122,0.2967133643194322,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-1.7960319519042969,-0.2348998636007309,-2.092745316223729,0.061813500718701286,0.2967133643194322,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-1.249244213104248,-0.37667444348335266,-1.5459575774236802,-0.07996107916392048,0.2967133643194322,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-1.2494804859161377,-0.37673619389533997,-1.5461938502355699,-0.08002282957590778,0.2967133643194322,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,0,-0.897796094417572,-0.6481345295906067,-1.1945094587370042,-0.3514211652711745,0.2967133643194322,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-0.4701986312866211,-1.2809630632400513,-0.7669119956060533,-0.9842496989206191,0.2967133643194322,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-0.6908847093582153,-0.8161091208457947,-0.9875980736776475,-0.5193957565263625,0.2967133643194322,No,True
can be grated,a drill,'',Can a drill be grated?,No,random,0,-1.1321810483932495,-0.4450141489505768,-1.4288944127126817,-0.1483007846311446,0.2967133643194322,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-0.5775973796844482,-0.9529049396514893,-0.8743107440038804,-0.6561915753320571,0.2967133643194322,No,False
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-0.5309249758720398,-1.0311226844787598,-0.827638340191472,-0.7344093201593276,0.2967133643194322,No,True
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.67926025390625,-0.8045201301574707,-0.9759736182256822,-0.5078067658380385,0.2967133643194322,No,False
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-1.00725519657135,-0.5740480422973633,-1.3039685608907823,-0.2773346779779311,0.2967133643194322,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-0.9367442727088928,-0.5621848702430725,-1.233457637028325,-0.2654715059236403,0.2967133643194322,No,True
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-0.44883424043655396,-1.1951425075531006,-0.7455476047559861,-0.8984291432336684,0.2967133643194322,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-1.249244213104248,-0.441089928150177,-1.5459575774236802,-0.14437656383074482,0.2967133643194322,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-0.6126620173454285,-0.9254283308982849,-0.9093753816648606,-0.6287149665788527,0.2967133643194322,No,False
