property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-1.6087183952331543,-1.7342803478240967,-2.1643018353796966,-1.1786969076775544,0.5555834401465423,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-0.5229681730270386,-11.749841690063477,-1.0785516131735808,-11.194258249916935,0.5555834401465423,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-0.6982370615005493,-2.4529829025268555,-1.2538205016470916,-1.8973994623803132,0.5555834401465423,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.2533847391605377,-11.374841690063477,-0.80896817930708,-10.819258249916935,0.5555834401465423,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-0.3898574709892273,-7.187269687652588,-0.9454409111357696,-6.631686247506046,0.5555834401465423,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-3.7339510917663574,-0.6092678308486938,-4.289534531912899,-0.053684390702151585,0.5555834401465423,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-0.5461310744285583,-4.437368869781494,-1.1017145145751006,-3.881785429634952,0.5555834401465423,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-7.499754428863525,-1.3202416896820068,-8.055337869010067,-0.7646582495354646,0.5555834401465423,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-0.34921500086784363,-11.187309265136719,-0.9047984410143859,-10.631725824990177,0.5555834401465423,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-1.6168748140335083,-1.3670650720596313,-2.1724582541800506,-0.8114816319130891,0.5555834401465423,No,True
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-6.468596458435059,-0.35543179512023926,-7.0241798985816,0.200151645026303,0.5555834401465423,No,True
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-7.843526363372803,-0.8280657529830933,-8.399109803519345,-0.272482312836551,0.5555834401465423,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-0.38823530077934265,-11.562309265136719,-0.9438187409258849,-11.006725824990177,0.5555834401465423,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-0.4057305157184601,-6.34361457824707,-0.9613139558650023,-5.7880311381005285,0.5555834401465423,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-0.4313274025917053,-8.687383651733398,-0.9869108427382476,-8.131800211586857,0.5555834401465423,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-6.718553066253662,-0.9804040193557739,-7.274136506400204,-0.42482057920923166,0.5555834401465423,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-4.937184810638428,-1.06242036819458,-5.4927682507849696,-0.5068369280480378,0.5555834401465423,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-0.10155868530273438,-9.87476921081543,-0.6571421254492766,-9.319185770668888,0.5555834401465423,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-0.4031996726989746,-7.030962944030762,-0.9587831128455169,-6.47537950388422,0.5555834401465423,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-0.6509379744529724,-4.2809038162231445,-1.2065214145995147,-3.7253203760766023,0.5555834401465423,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-0.23076985776424408,-6.343605995178223,-0.7863532979107863,-5.788022555031681,0.5555834401465423,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-0.31995266675949097,-6.562429904937744,-0.8755361069060332,-6.006846464791202,0.5555834401465423,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-7.999738693237305,-1.1405619382858276,-8.555322133383847,-0.5849784981392854,0.5555834401465423,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-1.0304200649261475,-3.031052827835083,-1.5860035050726897,-2.4754693876885407,0.5555834401465423,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.14518623054027557,-11.749903678894043,-0.7007696706868178,-11.194320238747501,0.5555834401465423,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-0.16622835397720337,-6.281130313873291,-0.7218117941237456,-5.725546873726749,0.5555834401465423,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-0.34893858432769775,-10.437309265136719,-0.90452202447424,-9.881725824990177,0.5555834401465423,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-0.41163361072540283,-3.1561145782470703,-0.9672170508719451,-2.600531138100528,0.5555834401465423,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.2277987152338028,-9.874664306640625,-0.7833821553803451,-9.319080866494083,0.5555834401465423,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-4.906012058258057,-1.1483880281448364,-5.4615954984045985,-0.5928045879982942,0.5555834401465423,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-0.22701503336429596,-8.24989128112793,-0.7825984735108382,-7.694307840981388,0.5555834401465423,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.28264907002449036,-11.374738693237305,-0.8382325101710326,-10.819155253090763,0.5555834401465423,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-3.124511957168579,-0.753831148147583,-3.6800953973151214,-0.19824770800104075,0.5555834401465423,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-0.6908511519432068,-2.43741512298584,-1.246434592089749,-1.8818316828392976,0.5555834401465423,Yes,False
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-0.28264907002449036,-11.43735122680664,-0.8382325101710326,-10.881767786660099,0.5555834401465423,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-4.405470371246338,-1.1561057567596436,-4.96105381139288,-0.6005223166131013,0.5555834401465423,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-0.8001620173454285,-1.9217915534973145,-1.3557454574919707,-1.3662081133507722,0.5555834401465423,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-1.2418104410171509,-1.4920978546142578,-1.7973938811636931,-0.9365144144677156,0.5555834401465423,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,0,-1.4521992206573486,-1.4529308080673218,-2.007782660803891,-0.8973473679207795,0.5555834401465423,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-0.2828971743583679,-9.624859809875488,-0.8384806145049102,-9.069276369728946,0.5555834401465423,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-0.12106432020664215,-5.249851226806641,-0.6766477603531844,-4.694267786660099,0.5555834401465423,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-3.3122386932373047,-1.1796132326126099,-3.867822133383847,-0.6240297924660676,0.5555834401465423,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-0.39021405577659607,-9.187429428100586,-0.9457974959231383,-8.631845987954044,0.5555834401465423,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-0.20330889523029327,-9.18735122680664,-0.7588923353768355,-8.631767786660099,0.5555834401465423,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.09051577746868134,-9.6249418258667,-0.6460992176152236,-9.069358385720157,0.5555834401465423,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-0.5851393342018127,-1.5858391523361206,-1.140722774348355,-1.0302557121895783,0.5555834401465423,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-0.9056036472320557,-2.0311057567596436,-1.461187087378598,-1.4755223166131013,0.5555834401465423,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-0.4310908615589142,-10.374841690063477,-0.9866743017054564,-9.819258249916935,0.5555834401465423,Yes,True
can be high definition,peach,'',Can peach be high definition?,No,random,0,-4.343480587005615,-0.7225958108901978,-4.899064027152157,-0.1670123707436555,0.5555834401465423,No,True
can be hit with a hammer,a nail,'',Can a nail be hit with a hammer?,Yes,random,0,-0.6941331624984741,-8.062254905700684,-1.2497166026450164,-7.506671465554142,0.5555834401465423,Yes,True
can be infected,an ear,'',Can an ear be infected?,Yes,random,0,-0.28274381160736084,-10.749841690063477,-0.8383272517539031,-10.194258249916935,0.5555834401465423,Yes,True
