property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,0,-2.7644362449645996,-0.08096151798963547,-2.2200572361838393,-0.6253405267703958,-0.5443790087807603,No,True
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,0,-0.07835689932107925,-2.8903424739837646,0.46602210945968103,-3.434721482764525,-0.5443790087807603,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,0,-0.44810643792152405,-1.1401293277740479,0.09627257085923624,-1.6845083365548081,-0.5443790087807603,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,0,-2.435797929763794,-0.12180475890636444,-1.8914189209830337,-0.6661837676871247,-0.5443790087807603,No,True
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,0,-0.40728992223739624,-1.218444585800171,0.13708908654336405,-1.7628235945809312,-0.5443790087807603,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,0,-0.8623223304748535,-0.6128813624382019,-0.31794332169409323,-1.1572603712189622,-0.5443790087807603,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,0,-0.46794554591178894,-1.0934040546417236,0.07643346286897135,-1.637783063422484,-0.5443790087807603,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,0,-0.11754174530506134,-2.4372546672821045,0.42683726347569895,-2.981633676062865,-0.5443790087807603,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,0,-3.4521396160125732,-0.08209368586540222,-2.907760607231813,-0.6264726946461625,-0.5443790087807603,No,True
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,0,-2.9516913890838623,-0.07758060097694397,-2.407312380303102,-0.6219596097577043,-0.5443790087807603,No,False
can be bent,a leg,'',Can a leg be bent?,Yes,random,0,-0.03655833378434181,-3.780944585800171,0.5078206749964185,-4.325323594580931,-0.5443790087807603,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,0,-3.732476234436035,-0.038983553647994995,-3.188097225655275,-0.5833625624287553,-0.5443790087807603,No,True
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,0,-0.27263936400413513,-1.5857157707214355,0.27173964477662516,-2.130094779502196,-0.5443790087807603,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,0,-0.027403030544519424,-4.031064987182617,0.5169759782362409,-4.5754439959633775,-0.5443790087807603,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,0,-1.3583581447601318,-0.3570244014263153,-0.8139791359793715,-0.9014034102070756,-0.5443790087807603,Yes,False
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,0,-2.1392781734466553,-0.1441313773393631,-1.594899164665895,-0.6885103861201234,-0.5443790087807603,No,False
can be broken,a sweater,'',Can a sweater be broken?,No,random,0,-0.8542847633361816,-0.6051397919654846,-0.30990575455542135,-1.149518800746245,-0.5443790087807603,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,0,-0.15784995257854462,-2.1557140350341797,0.38652905620221567,-2.70009304381494,-0.5443790087807603,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,0,-1.4285967350006104,-0.30433326959609985,-0.8842177262198501,-0.8487122783768601,-0.5443790087807603,No,False
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,0,-1.038324236869812,-0.6013373136520386,-0.4939452280890517,-1.1457163224327989,-0.5443790087807603,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,0,-1.2487543821334839,-0.3744470179080963,-0.7043753733527236,-0.9188260266888566,-0.5443790087807603,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,0,-2.5925426483154297,-0.09849115461111069,-2.0481636395346694,-0.642870163391871,-0.5443790087807603,No,True
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,0,-0.26262491941452026,-1.5777390003204346,0.28175408936624,-2.122118009101195,-0.5443790087807603,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,0,-0.451166033744812,-1.0773574113845825,0.09321297503594828,-1.6217364201653428,-0.5443790087807603,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,0,-2.483358144760132,-0.10883060097694397,-1.9389791359793715,-0.6532096097577043,-0.5443790087807603,No,True
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,0,-0.10367915034294128,-2.5465235710144043,0.440699858437819,-3.0909025797951646,-0.5443790087807603,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,0,-3.077307939529419,-0.07383425533771515,-2.5329289307486587,-0.6182132641184754,-0.5443790087807603,No,True
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,0,-3.670792579650879,-0.04167727380990982,-3.1264135708701186,-0.5860562825906701,-0.5443790087807603,No,True
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,0,-0.1207287386059761,-2.3747386932373047,0.4236502701747842,-2.919117702018065,-0.5443790087807603,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,0,-1.4989006519317627,-0.31011709570884705,-0.9545216431510024,-0.8544961044896073,-0.5443790087807603,No,True
can be curly,hair,'',Can hair be curly?,Yes,random,0,-0.05040605366230011,-3.3591983318328857,0.4939729551184602,-3.903577340613646,-0.5443790087807603,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,0,-0.07052011787891388,-2.9525973796844482,0.4738588909018464,-3.4969763884652085,-0.5443790087807603,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,0,-2.3113298416137695,-0.13039825856685638,-1.7669508328330092,-0.6747772673476167,-0.5443790087807603,No,True
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,0,-0.3644377887248993,-1.429458737373352,0.179941220055861,-1.9738377461541123,-0.5443790087807603,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,0,-3.4209775924682617,-0.10758047550916672,-2.8765985836875014,-0.651959484289927,-0.5443790087807603,No,True
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,0,-0.5419870615005493,-1.0388072729110718,0.002391947280210971,-1.583186281691832,-0.5443790087807603,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,0,-0.07194122672080994,-2.8279049396514893,0.47243778205995035,-3.3722839484322495,-0.5443790087807603,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,0,-4.404964923858643,-0.022083833813667297,-3.8605859150778823,-0.5664628425944276,-0.5443790087807603,No,True
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,0,-0.6749861836433411,-0.800592303276062,-0.13060717486258078,-1.3449713120568223,-0.5443790087807603,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,0,-0.04779072105884552,-3.5465235710144043,0.49658828772191477,-4.090902579795165,-0.5443790087807603,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,0,-0.07003884762525558,-2.890375852584839,0.4743401611555047,-3.434754861365599,-0.5443790087807603,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,0,-3.4820852279663086,-0.04930631443858147,-2.9377062191855483,-0.5936853232193418,-0.5443790087807603,No,True
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,0,-0.7956097722053528,-0.6712955832481384,-0.2512307634245925,-1.2156745920288987,-0.5443790087807603,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,0,-0.384048730134964,-1.2575491666793823,0.1603302786457963,-1.8019281754601426,-0.5443790087807603,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,0,-0.25219741463661194,-1.6320970058441162,0.29218159414414835,-2.1764760146248765,-0.5443790087807603,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,0,-3.2956488132476807,-0.0526018887758255,-2.7512698044669204,-0.5969808975565858,-0.5443790087807603,No,True
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,0,-2.4360885620117188,-0.12099545449018478,-1.8917095532309585,-0.6653744632709451,-0.5443790087807603,No,True
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,0,-2.1542601585388184,-0.14763934910297394,-1.609881149758058,-0.6920183578837342,-0.5443790087807603,No,True
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,0,-0.09484518319368362,-2.656026601791382,0.44953382558707666,-3.200405610572142,-0.5443790087807603,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,0,-0.2627478241920471,-1.7651876211166382,0.28163118458871317,-2.3095666298973985,-0.5443790087807603,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,0,-0.7645760178565979,-0.7651293277740479,-0.2201970090758376,-1.3095083365548081,-0.5443790087807603,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,0,-2.733358144760132,-0.10698530822992325,-2.1889791359793715,-0.6513643170106835,-0.5443790087807603,No,True
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,0,-0.9357978105545044,-0.5617442727088928,-0.3914188017737441,-1.106123281489653,-0.5443790087807603,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,0,-0.045273441821336746,-3.484083652496338,0.49910556695942354,-4.028462661277098,-0.5443790087807603,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,0,-0.9398008584976196,-0.5655986666679382,-0.39542184971685934,-1.1099776754486985,-0.5443790087807603,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,0,-1.4832229614257812,-0.29640936851501465,-0.938843952645021,-0.8407883772957749,-0.5443790087807603,No,True
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,0,-0.1553385853767395,-2.093332529067993,0.3890404234040208,-2.6377115378487535,-0.5443790087807603,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,0,-1.4355714321136475,-0.3078410029411316,-0.8911924233328872,-0.8522200117218919,-0.5443790087807603,No,True
can be fished,a herring,'',Can a herring be fished?,Yes,random,0,-0.07933274656534195,-2.8904426097869873,0.46504626221541834,-3.4348216185677476,-0.5443790087807603,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,0,-0.21441307663917542,-1.8431427478790283,0.3299659321415849,-2.3875217566597886,-0.5443790087807603,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,0,-3.6703007221221924,-0.049186062067747116,-3.125921713341432,-0.5935650708485074,-0.5443790087807603,No,True
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,0,-0.34094226360321045,-1.343424916267395,0.20343674517754984,-1.8878039250481553,-0.5443790087807603,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,0,-5.248588562011719,-0.014674481004476547,-4.7042095532309585,-0.5590534897852368,-0.5443790087807603,No,True
can be folded,a finger,'',Can a finger be folded?,No,random,0,-0.21855518221855164,-1.7184040546417236,0.32582382656220865,-2.262783063422484,-0.5443790087807603,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,0,-0.030418051406741142,-3.968444585800171,0.5139609573740191,-4.512823594580931,-0.5443790087807603,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,0,-1.803100824356079,-0.238555446267128,-1.2587218155753188,-0.7829344550478883,-0.5443790087807603,No,True
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,0,-0.061100658029317856,-3.2496848106384277,0.48327835075144243,-3.794063819419188,-0.5443790087807603,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,0,-0.06408298760652542,-3.1247386932373047,0.48029602117423487,-3.669117702018065,-0.5443790087807603,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,0,-4.935571193695068,-0.014511367306113243,-4.391192184914308,-0.5588903760868735,-0.5443790087807603,No,True
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,0,-1.6229472160339355,-0.24640534818172455,-1.0785682072531753,-0.7907843569624848,-0.5443790087807603,No,False
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,0,-1.6776505708694458,-0.23769955337047577,-1.1332715620886855,-0.7820785621512361,-0.5443790087807603,No,True
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,0,-0.7406007647514343,-0.7416388392448425,-0.19622175597067404,-1.2860178480256028,-0.5443790087807603,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,0,-2.5289957523345947,-0.09696922451257706,-1.9846167435538344,-0.6413482332933373,-0.5443790087807603,No,True
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,0,-0.6901558041572571,-0.8157772421836853,-0.1457767953764968,-1.3601562509644456,-0.5443790087807603,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,0,-0.33698445558547974,-1.5230940580368042,0.20739455319528055,-2.0674730668175645,-0.5443790087807603,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,0,-0.8074986934661865,-0.6832380890846252,-0.26311968468542624,-1.2276170978653855,-0.5443790087807603,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,0,-0.3428385853767395,-1.3434630632400513,0.20154042340402079,-1.8878420720208116,-0.5443790087807603,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,0,-3.1230714321136475,-0.05914932116866112,-2.578692423332887,-0.6035283299494214,-0.5443790087807603,No,True
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,0,-1.8812984228134155,-0.1936211735010147,-1.3369194140326552,-0.738000182281775,-0.5443790087807603,No,True
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,0,-0.09965246915817261,-2.6556036472320557,0.4447265396225877,-3.199982656012816,-0.5443790087807603,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,0,-1.178287148475647,-0.49148309230804443,-0.6339081396948867,-1.0358621010888047,-0.5443790087807603,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,0,-0.16776011884212494,-2.1090447902679443,0.37661888993863535,-2.6534237990487046,-0.5443790087807603,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,0,-0.5612543225288391,-0.9371848702430725,-0.016875313748078824,-1.4815638790238328,-0.5443790087807603,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,0,-0.14304640889167786,-2.140129327774048,0.40133259988908243,-2.684508336554808,-0.5443790087807603,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,0,-3.2945852279663086,-0.048114996403455734,-2.7502062191855483,-0.592494005184216,-0.5443790087807603,No,True
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,0,-0.3464815318584442,-1.476213812828064,0.19789747692231607,-2.0205928216088243,-0.5443790087807603,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,0,-1.100454568862915,-0.4761672914028168,-0.5560755600821548,-1.020546300183577,-0.5443790087807603,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,0,-0.14471204578876495,-2.265324354171753,0.39966696299199533,-2.809703362952513,-0.5443790087807603,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,0,-0.1552797555923462,-2.030857801437378,0.3890992531884141,-2.575236810218138,-0.5443790087807603,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,0,-4.154600143432617,-0.024517342448234558,-3.610221134651857,-0.5688963512289948,-0.5443790087807603,No,True
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,0,-1.5298820734024048,-0.2787094712257385,-0.9855030646216445,-0.8230884800064988,-0.5443790087807603,No,True
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,0,-5.561088562011719,-0.007477812469005585,-5.0167095532309585,-0.5518568212497659,-0.5443790087807603,No,True
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,0,-0.03712715581059456,-3.718463182449341,0.5072518529701657,-4.262842191230101,-0.5443790087807603,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,0,-1.069204568862915,-0.5073206424713135,-0.5248255600821548,-1.0516996512520738,-0.5443790087807603,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,0,-1.1001399755477905,-0.5384692549705505,-0.5557609667670302,-1.0828482637513108,-0.5443790087807603,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,0,-7.4354472160339355,-0.0037534856237471104,-6.891068207253175,-0.5481324944045074,-0.5443790087807603,No,True
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,0,-0.12712296843528748,-2.3747966289520264,0.4172560403454728,-2.9191756377327867,-0.5443790087807603,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,0,-0.5570972561836243,-0.9956077337265015,-0.01271824740286398,-1.5399867425072618,-0.5443790087807603,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,0,-0.21075184643268585,-1.898134469985962,0.33362716234807444,-2.442513478766722,-0.5443790087807603,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,0,-3.232985496520996,-0.04855979606509209,-2.688606487740236,-0.5929388048458524,-0.5443790087807603,No,True
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,0,-5.935997486114502,-0.005861571989953518,-5.391618477333742,-0.5502405807707138,-0.5443790087807603,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,0,-0.4010230600833893,-1.1479681730270386,0.143355948697371,-1.6923471818077989,-0.5443790087807603,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,0,-1.7256721258163452,-0.28482991456985474,-1.181293117035585,-0.829208923350615,-0.5443790087807603,No,True
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,0,-0.37414371967315674,-1.249721884727478,0.17023528910760355,-1.7941008935082383,-0.5443790087807603,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,0,-0.11794687062501907,-2.3747966289520264,0.4264321381557412,-2.9191756377327867,-0.5443790087807603,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,0,-0.10274548828601837,-2.671363592147827,0.4416335204947419,-3.2157426009285874,-0.5443790087807603,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,0,-5.810173988342285,-0.0070604681968688965,-5.265794979561525,-0.5514394769776292,-0.5443790087807603,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,0,-3.2328007221221924,-0.04894204065203667,-2.688421713341432,-0.593321049432797,-0.5443790087807603,No,False
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,0,-0.04444613307714462,-3.54663348197937,0.49993287570361566,-4.09101249076013,-0.5443790087807603,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,0,-1.7176157236099243,-0.2154293805360794,-1.173236714829164,-0.7598083893168397,-0.5443790087807603,No,True
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,0,-0.05432570353150368,-3.437204122543335,0.4900533052492566,-3.9815831313240952,-0.5443790087807603,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,0,-2.1548819541931152,-0.15472105145454407,-1.610502945412355,-0.6991000602353044,-0.5443790087807603,No,True
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,0,-0.058862458914518356,-3.0622386932373047,0.48551654986624193,-3.606617702018065,-0.5443790087807603,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,0,-5.373297691345215,-0.011527370661497116,-4.828918682564455,-0.5559063794422574,-0.5443790087807603,No,True
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,0,-0.4189978241920471,-1.1716011762619019,0.12538118458871317,-1.7159801850426621,-0.5443790087807603,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,0,-0.046275969594717026,-3.484064817428589,0.49810303918604326,-4.028443826209349,-0.5443790087807603,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,0,-2.420396089553833,-0.11022217571735382,-1.8760170807730727,-0.6546011844981141,-0.5443790087807603,No,True
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,0,-4.217100143432617,-0.022517403587698936,-3.672721134651857,-0.5668964123684592,-0.5443790087807603,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,0,-0.25655704736709595,-1.9449294805526733,0.28782196141366434,-2.4893084893334336,-0.5443790087807603,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,0,-5.998071193695068,-0.008108154870569706,-5.453692184914308,-0.55248716365133,-0.5443790087807603,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,0,-1.6160264015197754,-0.2428094744682312,-1.071647392739015,-0.7871884832489915,-0.5443790087807603,No,True
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,0,-1.6784515380859375,-0.24463164806365967,-1.1340725293051772,-0.78901065684442,-0.5443790087807603,No,True
can be fried,a wren,'',Can a wren be fried?,No,random,0,-2.8427491188049316,-0.09334548562765121,-2.2983701100241714,-0.6377244944084115,-0.5443790087807603,No,True
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,0,-0.21491152048110962,-1.9058326482772827,0.32946748829965067,-2.450211657058043,-0.5443790087807603,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,0,-0.5615297555923462,-1.0620694160461426,-0.017150746811585904,-1.6064484248269029,-0.5443790087807603,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,0,-4.467293739318848,-0.02899700030684471,-3.9229147305380874,-0.573376009087605,-0.5443790087807603,No,True
can be grown,lemon,'',Can lemon be grown?,Yes,random,0,-0.19300097227096558,-1.8198504447937012,0.3513780365097947,-2.3642294535744615,-0.5443790087807603,Yes,True
can be hard to clean,a jar,'',Can a jar be hard to clean?,No,random,0,-0.4269860088825226,-1.304428219795227,0.1173929998982377,-1.8488072285759873,-0.5443790087807603,Yes,False
can be healed,a bone,'',Can a bone be healed?,Yes,random,0,-0.12511946260929108,-2.437204122543335,0.4192595461714692,-2.9815831313240952,-0.5443790087807603,Yes,True
can be healed,a scallop,'',Can a scallop be healed?,No,random,0,-1.7487543821334839,-0.24839754402637482,-1.2043753733527236,-0.7927765528071351,-0.5443790087807603,No,True
can be held in the palm,ketchup,'',Can ketchup be held in the palm?,No,random,0,-0.5059864521026611,-1.0071403980255127,0.038392556678099155,-1.551519406806273,-0.5443790087807603,Yes,False
can be high definition,a television,'',Can a television be high definition?,Yes,random,0,-0.050474125891923904,-3.2966012954711914,0.4939048828888364,-3.8409803042519517,-0.5443790087807603,Yes,True
