question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
A patient is admitted after a head injury and sinks rapidly into a coma. An MRI scan indicates an extradural haemorrhage because extravasated blood can be detected between the,(A) skull bones and dura mater.,(B) dura mater and arachnoid.,(C) arachnoid and pia mater.,(D) pia mater and brain surface.,A,A,True,20.0,3,-2.546110153198242,-3.0764126777648926,-4.076412677764893,-3.0764126777648926,0.5020879209041595,-0.25442624423238946,-0.800271577305264,-0.29405201474825526,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,A,A,True,True
Loss of somatic sensation over the anterior two-thirds of the tongue indicates damage to the,(A) lingual branch of the mandibular trigeminal nerve.,(B) chorda tympani branch of the facial nerve.,(C) lingual branch of the glossopharyngeal nerve.,(D) hypoglossal nerve.,A,D,False,20.0,3,-3.004404306411743,-3.504404306411743,-3.504404306411743,-2.997191905975342,0.04379376769065857,-0.68241787287924,-0.22826320595211458,-0.21483124295870448,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,D,A,False,True
The coronal suture joins the,(A) frontal and parietal bones.,(B) left and right parietal bones.,(C) parietal and occipital bones.,"(D) parietal, squamous temporal and greater wing of the sphenoid.",A,D,False,20.0,3,-3.091503858566284,-3.091503858566284,-3.0984976291656494,-2.591503858566284,-0.043305784463882446,-0.26951742503378107,0.17764347129397917,0.19085680445035313,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,D,D,False,False
"When you examine a patient who has suffered an unfavourable fracture of the body of the mandible, you would expect the",(A) anterior fragment to be displaced downwards by the action of the digastric muscle.,(B) posterior fragment to be displaced anteriorly by the action of the lateral pterygoid muscle.,(C) anterior fragment to be displaced backwards by action of the temporalis muscle.,(D) posterior fragment to be displaced medially by action of the medial pterygoid muscle.,A,B,False,20.0,3,-3.1254119873046875,-2.655273199081421,-3.655273199081421,-3.6254119873046875,-0.07721391320228577,0.16671323445108222,-0.3791320986217923,-0.8430513242880502,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,B,B,False,False
Which muscle is the most active during a right lateral excursion of the mandible?,(A) Left lateral pterygoid muscle,(B) Right lateral pterygoid muscle,(C) Left medial pterygoid muscle,(D) Right medial pterygoid muscle,A,B,False,20.0,3,-3.0443501472473145,-1.5520215034484863,-3.5443501472473145,-2.5443501472473145,0.0038479268550872803,1.2699649300840168,-0.26820904678768587,0.23801051576932286,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,B,B,False,False
Which of the following allows gas exchange in the lungs?,(A) Alveoli,(B) Bronchi,(C) Bronchioles,(D) Capillaries,A,D,False,20.0,3,-3.3256001472473145,-3.3256001472473145,-3.3256001472473145,-2.8256001472473145,-0.2774020731449127,-0.5036137137148113,-0.04945904678768587,-0.04323948423067714,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,D,D,False,False
"A ""dished face"" profile is often associated with",(A) a protruding mandible due to reactivation of the condylar cartilage by acromegaly.,(B) a recessive maxilla due to failure of elongation of the cranial base.,(C) an enlarged frontal bone due to hydrocephaly.,(D) defective development of the maxillary air sinus.,B,A,False,20.0,0,-2.653441905975342,-2.660654306411743,-3.160654306411743,-2.653441905975342,0.430019348859787,0.1970192078087063,0.05344766875108098,0.14004037943151282,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,A,A,False,False
Which muscles are normally active during quiet inspiration?,(A) External and internal intercostal muscles,(B) External intercostal muscles and diaphragm,(C) Internal intercostal muscles and diaphragm,(D) External and internal intercostal muscles and diaphragm,B,B,True,20.0,0,-2.566904306411743,-2.559691905975342,-2.566904306411743,-2.559691905975342,0.5165569484233856,0.29798160824510767,0.647197668751081,0.23379037943151282,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,B,C,True,False
Which of the following bones has a process that joins with the zygomatic bone to form the zygomatic arch?,(A) The maxillary bone,(B) The temporal bone,(C) The sphenoid bone,(D) The frontal bone,B,B,True,20.0,0,-3.001499652862549,-2.501499652862549,-3.0131001472473145,-2.501499652862549,0.08196160197257996,0.35617386135790063,0.2010018279155097,0.2919826325443058,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,B,B,True,True
The physician directs the medical assistant to complete a request form for an X-ray study of the fibula. The procedure will be performed on which of the following structures?,(A) Heel,(B) Lower leg,(C) Toes,(D) Thigh,B,B,True,20.0,0,-3.279003858566284,-2.779003858566284,-3.779003858566284,-3.2675790786743164,-0.1955426037311554,0.07866965565416528,-0.56490188340346,-0.4740967932674618,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,B,B,True,True
The major concentrations of proprioceptive receptors providing information about position of the TMJ are located in,(A) the capsule and ligaments of the TMJ and the medial pterygoid muscle.,(B) the capsule and ligaments of the TMJ and the lateral pterygoid muscle.,(C) the articular disc of the TMJ and the medial pterygoid muscle.,(D) the articular disc of the TMJ and the lateral pterygoid muscle.,B,D,False,20.0,0,-3.5800790786743164,-3.0800790786743164,-3.091503858566284,-2.5800790786743164,-0.4966178238391876,-0.22240556445386694,0.12259811659653996,0.2134032067325382,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,D,D,False,False
Gastrulation is the process of,(A) mesoderm formation and occurs after neurulation.,(B) ectomesenchyme formation and occurs before neurulation.,(C) mesoderm formation and occurs before neurulation.,(D) ectomesenchyme formation and occurs after neurulation.,B,B,True,20.0,0,-3.3264126777648926,-2.796110153198242,-3.345249652862549,-2.8264126777648926,-0.2429514229297638,0.061563361022207275,-0.13114767769972469,-0.03293039235803796,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,B,B,True,True
"In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?",(A) Epididymis,(B) Prostate,(C) Scrotum,(D) Seminal vesicle,B,B,True,20.0,1,-3.7943501472473145,-1.8020215034484863,-3.7943501472473145,-2.782749652862549,-0.7316220700740814,1.1113687372869916,-0.5748300701379776,0.0017332020733089593,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,B,B,True,True
On which surfaces of the teeth is dental plaque most likely to accumulate in the mouth of a patient with poor oral hygiene?,(A) The palatal surfaces of the upper molars and lingual surfaces of the lower incisors.,(B) The buccal surfaces of the upper molars and lingual surfaces of the lower incisors.,(C) The palatal surfaces of the upper molars and labial surfaces of the lower incisors.,(D) The buccal surfaces of the upper molars and labial surfaces of the lower incisors.,B,D,False,20.0,1,-2.9193501472473145,-2.9193501472473145,-3.4193501472473145,-2.407749652862549,0.14337792992591858,-0.005959906511836532,-0.1998300701379776,0.37673320207330896,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,D,D,False,False
At which of the following locations does bile enter the digestive tract?,(A) Gastroesophageal sphincter,(B) Duodenum,(C) Ileocecum,(D) Jejunum,B,B,True,20.0,1,-2.4422476291656494,-1.942927598953247,-2.9422476291656494,-2.435253858566284,0.6204804480075836,0.9704626417822309,0.27727244794368744,0.3492289963695736,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,B,B,True,True
Which of the following is the large bone found superior to the patella and inferior to the ischium?,(A) Calcaneus,(B) Femur,(C) Symphysis pubis,(D) Tibia,B,B,True,20.0,1,-3.278441905975342,-2.278441905975342,-2.778441905975342,-2.278441905975342,-0.21571382880210876,0.6349483347601361,0.44107817113399506,0.506040948960516,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,B,B,True,True
"When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately",(A) superior to the thyroid cartilage.,(B) inferior to the thyroid cartilage.,(C) inferior to the cricoid cartilage.,(D) superior to the thyroid isthmus.,B,A,False,20.0,1,-2.7050790786743164,-2.716503858566284,-2.716503858566284,-2.7050790786743164,0.3576489984989166,0.19688638216919374,0.5030162185430527,0.07940377626154138,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,A,C,False,False
Which of the following best describes the human body's defense mechanism against environmental bacteria?,(A) Hair in the nose,(B) Mucous membranes,(C) Osteoblasts,(D) Saliva,B,B,True,20.0,1,-4.095249652862549,-1.5915039777755737,-4.1068501472473145,-4.076412677764893,-1.0325215756893158,1.3218862629599042,-0.8873300701379776,-1.2919298228290348,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,B,B,True,True
Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,(A) Afferent arteriole,(B) Glomerulus,(C) Loop of Henle,(D) Renal pelvis,B,B,True,20.0,2,-2.8357677459716797,-2.329163074493408,-3.829163074493408,-2.579163074493408,0.2706219057242074,0.5446025414599314,-0.6009276691410275,0.21752870579560613,-3.106389651695887,-2.8737656159533396,-3.2282354053523807,-2.7966917802890143,B,B,True,True
During an inferior alveolar nerve block the needle ideally passes,(A) posterior and medial to medial pterygoid.,(B) anterior and lateral to medial pterygoid.,(C) through medial pterygoid.,(D) inferior to medial pterygoid.,B,B,True,20.0,2,-3.5800790786743164,-3.061523199081421,-3.5800790786743164,-3.0800790786743164,-0.4736894269784293,-0.18775758312808133,-0.35184367332193567,-0.2833872983853021,-3.106389651695887,-2.8737656159533396,-3.2282354053523807,-2.7966917802890143,B,B,True,True
The spheno-occipital synchondrosis,(A) is a secondary growth cartilage.,(B) influences the position of the viscerocranium.,(C) ceases activity at 7 years of age.,(D) can be reactivated in patients affected by acromegaly.,B,B,True,20.0,2,-3.020202159881592,-3.0131001472473145,-3.520540237426758,-3.5131001472473145,0.0861874918142953,-0.13933453129397488,-0.2923048320743771,-0.7164083669583001,-3.106389651695887,-2.8737656159533396,-3.2282354053523807,-2.7966917802890143,B,A,True,False
A possible effect of damage to the third cranial nerve by trauma to the orbit is,(A) a convergent strabismus.,(B) ptosis.,(C) pupillary contriction.,(D) bitemporal hemianopia.,B,A,False,20.0,2,-2.4238290786743164,-2.9238290786743164,-3.4238290786743164,-2.4238290786743164,0.6825605730215707,-0.05006346272097684,-0.19559367332193567,0.3728627016146979,-3.106389651695887,-2.8737656159533396,-3.2282354053523807,-2.7966917802890143,A,A,False,False
The regional lymphatic drainage of the left side of the tip of the tongue is to the,(A) left submental lymph node.,(B) left and right submental lymph nodes.,(C) left submandibular lymph node.,(D) left and right submandibular lymph nodes.,B,D,False,20.0,2,-3.1113290786743164,-3.1113290786743164,-3.122753858566284,-3.092773199081421,-0.0049394269784293066,-0.23756346272097684,0.10548154678609656,-0.29608141879240657,-3.106389651695887,-2.8737656159533396,-3.2282354053523807,-2.7966917802890143,D,C,False,False
Laryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because,(A) cricothyroid muscle is still functional but the interarytenoid muscles are fully active.,(B) cricothyroid muscle is still functional but the interarytenoids are weak.,(C) cricothyroid muscle is paralyzed but the interarytenoids are fully active.,(D) cricothyroid muscle is paralyzed but the interarytenoids are weak.,B,A,False,20.0,2,-2.876499652862549,-2.876499652862549,-2.876499652862549,-2.876499652862549,0.22988999883333827,-0.0027340369092092587,0.3517357524898319,-0.0798078725735345,-3.106389651695887,-2.8737656159533396,-3.2282354053523807,-2.7966917802890143,A,C,False,False
A patient suffers a broken neck with damage to the spinal cord at the level of the sixth cervical vertebra.,(A) They will be unable to breathe without life support.,(B) They will only be able to breathe quietly.,(C) It is impossible to predict an effect on breathing.,(D) Breathing will be unaffected.,B,A,False,20.0,3,-3.126499652862549,-3.626499652862549,-3.6381001472473145,-3.126499652862549,-0.0783015787601471,-0.8045132193300457,-0.36195904678768587,-0.3441389898459115,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,A,A,False,False
You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?,(A) The incisive nerve,(B) The mental nerve,(C) The buccal nerve,(D) The lingual nerve,B,D,False,20.0,3,-3.154003858566284,-3.154003858566284,-4.1693501472473145,-3.1425790786743164,-0.10580578446388245,-0.33201742503378107,-0.8932090467876859,-0.3602184156576791,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,D,A,False,False
"Which of the following options completes the following statement? ""The right atrioventricular valve…""",(A) is a semilunar valve,(B) is prevented from everting by papillary muscles.,(C) is open during systole.,(D) prevents blood returning from the pulmonary trunk as the heart relaxes.,B,A,False,20.0,3,-3.0488290786743164,-3.060253858566284,-3.560253858566284,-3.5488290786743164,-0.0006310045719146729,-0.23826742503378107,-0.2841127581066556,-0.7664684156576791,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,A,A,False,False
Which of the following muscles are derived from the first brachial arch?,(A) The muscles of mastication,(B) The muscles of mastication and anterior belly of digastric,(C) The muscles of mastication and anterior and posterior bellies of digastric,"(D) The muscles of mastication, anterior and posterior bellies of digastric and geniohyoid",B,D,False,20.0,3,-2.716503858566284,-2.716503858566284,-3.2050790786743164,-2.216503858566284,0.33169421553611755,0.10548257496621893,0.07106202178531218,0.5658568044503531,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,D,D,False,False
Which of the following closes and seals off the lower airway during swallowing?,(A) Alveoli,(B) Epiglottis,(C) Larynx,(D) Uvula,B,B,True,20.0,3,-3.457702159881592,-1.9577022790908813,-2.457702159881592,-2.4506001472473145,-0.40950408577919006,0.8642841544416218,0.8184389405780368,0.33176051576932286,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,B,B,True,True
Which sequence describes the systemic circulation?,(A) Left ventricle → aorta → arteries → veins → capillaries,(B) Left ventricle → aorta → arteries →capillaries → veins,(C) Right ventricle → pulmonary trunk → arteries → capillaries →veins,(D) Right ventricle → pulmonary trunk → arteries → veins → capillaries,B,A,False,20.0,3,-2.7988290786743164,-2.7988290786743164,-3.7988290786743164,-2.7988290786743164,0.24936899542808533,0.023157354858186707,-0.5226879782146878,-0.016468415657679092,-3.0481980741024017,-2.821986433532503,-3.2761411004596286,-2.7823606630166373,A,A,False,False
Which of one of the following statements about the postnatal growth of the maxilla is correct?,(A) Pneumatisation by enlargement of the developing maxillary sinus ceases at puberty,(B) Space is created for the eruption of the permanent molars by resorption of the maxillary tuberosity,(C) The zygomaticomaxillary sutures contribute to increase in height and length of the maxilla,(D) The intermaxillary suture closes about eight years postnatally,C,B,False,20.0,0,-2.7363290786743164,-2.2363290786743164,-3.247753858566284,-2.7363290786743164,0.3471321761608124,0.6213444355461331,-0.03365188340346004,0.05715320673253821,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,B,B,False,False
A successful infraorbital nerve block will produce anaesthesia of the,(A) maxillary anterior teeth.,(B) maxillary anterior teeth and their labial gingivae.,"(C) maxillary anterior teeth, their labial gingivae and the upper lip.","(D) maxillary anterior teeth, their labial gingivae, the upper lip and anterior hard palate.",C,D,False,20.0,0,-3.126499652862549,-2.626499652862549,-3.1076626777648926,-2.6076626777648926,-0.043038398027420044,0.23117386135790063,0.10643929739793156,0.18581960764196204,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,D,B,False,False
Which of the following statements is true of the pupillary light reflex?,(A) Its efferent limb is carried in the optic nerve,(B) It is mediated by the inferior colliculi in the midbrain,(C) It is a consensual reflex,(D) Its afferent limb is carried in the oculomotor nerve,C,B,False,20.0,0,-2.841503858566284,-2.8300790786743164,-3.3300790786743164,-2.8300790786743164,0.2419573962688446,0.027594435546133056,-0.11597710351149226,-0.03659679326746179,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,B,A,False,False
"If you run your finger down the anterior midline of a patient's extended neck from chin to sternal notch, you should be able to palpate, in order, the","(A) hyoid bone, cricoid cartilage, thyroid cartilage.","(B) thyroid cartilage, cricoid cartilage, hyoid bone.","(C) hyoid bone, thyroid cartilage, cricoid cartilage.","(D) thyroid cartilage, hyoid bone, cricoids cartilage.",C,A,False,20.0,0,-2.9238290786743164,-2.935253858566284,-2.935253858566284,-3.405273199081421,0.15963217616081238,-0.07758034434583472,0.27884811659653996,-0.6117909136745663,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,A,C,False,True
Cerebrospinal fluid circulates around the brain between the,(A) skull and dura mater.,(B) dura mater and arachnoid mater.,(C) arachnoid and pia maters.,(D) pia mater and brain surface.,C,C,True,20.0,0,-3.297913074493408,-3.2894959449768066,-3.0545177459716797,-3.3045177459716797,-0.21445181965827942,-0.4318224307563572,0.15958422919114446,-0.5110354605648251,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,C,C,True,True
Which of the following foramina pierce the sphenoid bone?,(A) The foramen ovale,(B) The foramen ovale and rotundum,"(C) The foramen ovale, rotundum and spinosum","(D) The foramen ovale, rotundum and spinosum and foramen lacerum",C,D,False,20.0,0,-2.9818501472473145,-2.9818501472473145,-2.988952159881592,-2.970249652862549,0.10161110758781433,-0.12417663302686499,0.22514981528123235,-0.1767673674556942,-3.083461254835129,-2.8576735142204495,-3.214101975162824,-2.7934822854068546,D,C,False,True
Blood flows from the right ventricle of the heart into which of the following structures?,(A) Inferior vena cava,(B) Left ventricle,(C) Pulmonary arteries,(D) Pulmonary veins,C,A,False,20.0,1,-2.434691905975342,-2.434691905975342,-3.434691905975342,-2.922913074493408,0.6280361711978912,0.4786983347601361,-0.21517182886600494,-0.13843021955755042,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,A,A,False,False
"In men, specimens for gonococcal cultures are most commonly obtained from which of the following structures?",(A) Anus,(B) Bladder,(C) Urethra,(D) Testicle,C,D,False,20.0,1,-3.691904306411743,-3.184691905975342,-2.691904306411743,-2.684691905975342,-0.6291762292385101,-0.2713016652398639,0.5276157706975937,0.09979094896051599,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,D,C,False,True
Complete bilateral cleft palate is due to failure of fusion of the,(A) palatine processes.,(B) palatine and frontonasal processes.,"(C) palatine, frontonasal and secondary nasal processes.","(D) palatine, frontonasal, secondary nasal processes and mandibular processes.",C,C,True,20.0,1,-3.7363290786743164,-3.247753858566284,-2.7363290786743164,-2.7363290786743164,-0.6736010015010834,-0.33436361783080626,0.48319099843502045,0.04815377626154138,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,C,C,True,True
Which of the following structures is derived from ectomesenchyme?,(A) Motor neurons,(B) Skeletal muscles,(C) Melanocytes,(D) Sweat glands,C,B,False,20.0,1,-3.376499652862549,-1.8689152002334595,-3.3576626777648926,-2.376499652862549,-0.3137715756893158,1.0444750405020184,-0.13814260065555573,0.40798320207330896,-3.062728077173233,-2.913390240735478,-3.219520077109337,-2.784482854935858,B,B,False,False
