property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can bark,an arrow,'',Can an arrow bark?,No,random,-5.087419509887695,-3.095991611480713,-8.864314079284668,-8.113479614257812,3.7768945693969727,5.0174880027771,No,True
can be a distraction,a television,'',Can a television be a distraction?,Yes,random,-3.4958250522613525,-6.509896755218506,-8.864314079284668,-8.113479614257812,5.368489027023315,1.6035828590393066,Yes,True
can be a distraction,cider,'',Can cider be a distraction?,No,random,-4.25938606262207,-6.278088569641113,-8.864314079284668,-8.113479614257812,4.604928016662598,1.8353910446166992,Yes,False
can be a source of entertainment,a guitar,'',Can a guitar be a source of entertainment?,Yes,random,-3.522374153137207,-6.52501106262207,-8.864314079284668,-8.113479614257812,5.341939926147461,1.5884685516357422,Yes,True
can be a source of entertainment,an armor,'',Can an armor be a source of entertainment?,No,random,-2.782799482345581,-5.294233798980713,-8.864314079284668,-8.113479614257812,6.081514596939087,2.8192458152770996,Yes,False
can be acoustic,a limousine,'',Can a limousine be acoustic?,No,random,-4.566478252410889,-5.570717811584473,-8.864314079284668,-8.113479614257812,4.297835826873779,2.54276180267334,Yes,False
can be added to a hot drink,a rollerskate,'',Can a rollerskate be added to a hot drink?,No,random,-5.049201488494873,-5.553737640380859,-8.864314079284668,-8.113479614257812,3.815112590789795,2.559741973876953,Yes,False
can be added to alcoholic drinks,a buffalo,'',Can a buffalo be added to alcoholic drinks?,No,random,-3.7967751026153564,-5.8082098960876465,-8.864314079284668,-8.113479614257812,5.0675389766693115,2.305269718170166,Yes,False
can be added to cake,cabbage,'',Can cabbage be added to cake?,No,random,-3.6046812534332275,-6.386898517608643,-8.864314079284668,-8.113479614257812,5.25963282585144,1.72658109664917,Yes,False
can be added to cereal,cabbage,'',Can cabbage be added to cereal?,No,random,-3.3350226879119873,-6.615460395812988,-8.864314079284668,-8.113479614257812,5.529291391372681,1.4980192184448242,Yes,False
can be airborne,chocolate,'',Can chocolate be airborne?,No,random,-4.121676445007324,-6.128645896911621,-8.864314079284668,-8.113479614257812,4.742637634277344,1.9848337173461914,Yes,False
can be attached to a DVD player,a caterpillar,'',Can a caterpillar be attached to a dvd player?,No,random,-5.551409721374512,-5.56479024887085,-8.864314079284668,-8.113479614257812,3.3129043579101562,2.548689365386963,Yes,False
can be attached to a car,an ear,'',Can an ear be attached to a car?,No,random,-4.744163990020752,-4.75369930267334,-8.864314079284668,-8.113479614257812,4.120150089263916,3.3597803115844727,Yes,False
can be attached to a tractor,hair,'',Can hair be attached to a tractor?,No,random,-4.21257209777832,-5.981274604797363,-8.864314079284668,-8.113479614257812,4.651741981506348,2.132205009460449,Yes,False
can be attached to a tree,a swing,'',Can a swing be attached to a tree?,Yes,random,-5.151165962219238,-6.667695999145508,-8.864314079284668,-8.113479614257812,3.7131481170654297,1.4457836151123047,Yes,True
can be attached to an oven,a stove,'',Can a stove be attached to an oven?,Yes,random,-5.118919372558594,-7.153343200683594,-8.864314079284668,-8.113479614257812,3.745394706726074,0.9601364135742188,Yes,True
can be attached to bicycles,a toad,'',Can a toad be attached to bicycles?,No,random,-4.528746128082275,-5.293376922607422,-8.864314079284668,-8.113479614257812,4.335567951202393,2.8201026916503906,Yes,False
can be bad for the teeth,lemonade,'',Can lemonade be bad for the teeth?,Yes,random,-3.8038997650146484,-6.822602272033691,-8.864314079284668,-8.113479614257812,5.0604143142700195,1.290877342224121,Yes,True
can be baked,a bean,'',Can a bean be baked?,Yes,random,-3.2236168384552,-5.733702182769775,-8.864314079284668,-8.113479614257812,5.640697240829468,2.379777431488037,Yes,True
can be baked,broccoli,'',Can broccoli be baked?,No,random,-2.5614569187164307,-6.840883731842041,-8.864314079284668,-8.113479614257812,6.302857160568237,1.2725958824157715,Yes,False
can be bald,an owl,'',Can an owl be bald?,No,random,-3.624711751937866,-4.141241550445557,-8.864314079284668,-8.113479614257812,5.239602327346802,3.972238063812256,Yes,False
can be banned in a drought,a boomerang,'',Can a boomerang be banned in a drought?,No,random,-5.07850980758667,-5.089944362640381,-8.864314079284668,-8.113479614257812,3.785804271697998,3.0235352516174316,Yes,False
can be bass,a guitar,'',Can a guitar be bass?,Yes,random,-4.3889079093933105,-5.393240451812744,-8.864314079284668,-8.113479614257812,4.475406169891357,2.7202391624450684,Yes,True
can be bent,a leg,'',Can a leg be bent?,Yes,random,-4.000454425811768,-5.5099897384643555,-8.864314079284668,-8.113479614257812,4.8638596534729,2.603489875793457,Yes,True
can be bent,an owl,'',Can an owl be bent?,No,random,-3.9645895957946777,-4.476024150848389,-8.864314079284668,-8.113479614257812,4.89972448348999,3.637455463409424,Yes,False
can be bitter in taste,cider,'',Can cider be bitter in taste?,Yes,random,-4.388028621673584,-7.406040191650391,-8.864314079284668,-8.113479614257812,4.476285457611084,0.7074394226074219,Yes,True
can be blonde,hair,'',Can hair be blonde?,Yes,random,-3.493760347366333,-5.508391380310059,-8.864314079284668,-8.113479614257812,5.370553731918335,2.605088233947754,Yes,True
can be blonde,an ambulance,'',Can an ambulance be blonde?,No,random,-4.180839538574219,-4.183476448059082,-8.864314079284668,-8.113479614257812,4.683474540710449,3.9300031661987305,Yes,False
can be blunt,a bayonet,'',Can a bayonet be blunt?,Yes,random,-5.336489200592041,-6.846024513244629,-8.864314079284668,-8.113479614257812,3.527824878692627,1.2674551010131836,Yes,True
can be broken,a sweater,'',Can a sweater be broken?,No,random,-3.792745590209961,-4.799715042114258,-8.864314079284668,-8.113479614257812,5.071568489074707,3.3137645721435547,Yes,False
can be button shaped,mushroom,'',Can mushroom be button shaped?,Yes,random,-5.589508056640625,-7.645152568817139,-8.864314079284668,-8.113479614257812,3.274806022644043,0.46832704544067383,Yes,True
can be carbonated,lemonade,'',Can lemonade be carbonated?,Yes,random,-3.868619203567505,-6.874168395996094,-8.864314079284668,-8.113479614257812,4.995694875717163,1.2393112182617188,Yes,True
can be claustrophobic,a squirrel,'',Can a squirrel be claustrophobic?,No,random,-5.353210926055908,-6.615871906280518,-8.864314079284668,-8.113479614257812,3.5111031532287598,1.497607707977295,Yes,False
can be coated with flavor,a donut,'',Can a donut be coated with flavor?,Yes,random,-5.112480640411377,-6.623915195465088,-8.864314079284668,-8.113479614257812,3.751833438873291,1.4895644187927246,Yes,True
can be cold,a plow,'',Can a plow be cold?,No,random,-4.029845237731934,-4.5368146896362305,-8.864314079284668,-8.113479614257812,4.834468841552734,3.576664924621582,Yes,False
can be cooked,cheese,'',Can cheese be cooked?,Yes,random,-3.4598419666290283,-6.982876777648926,-8.864314079284668,-8.113479614257812,5.40447211265564,1.1306028366088867,Yes,True
can be covered,butter,'',Can butter be covered?,No,random,-3.6233205795288086,-5.888116359710693,-8.864314079284668,-8.113479614257812,5.240993499755859,2.225363254547119,Yes,False
can be covered in chocolate,a seagull,'',Can a seagull be covered in chocolate?,No,random,-5.140066623687744,-6.151501178741455,-8.864314079284668,-8.113479614257812,3.724247455596924,1.9619784355163574,Yes,False
can be covered in lip gloss,a lip,'',Can a lip be covered in lip gloss?,Yes,random,-3.616250991821289,-5.886142253875732,-8.864314079284668,-8.113479614257812,5.248063087463379,2.22733736038208,Yes,True
can be covered in lip gloss,a harpsichord,'',Can a harpsichord be covered in lip gloss?,No,random,-4.736181735992432,-4.990514278411865,-8.864314079284668,-8.113479614257812,4.128132343292236,3.1229653358459473,Yes,False
can be crumbly,a bagpipe,'',Can a bagpipe be crumbly?,No,random,-4.6901373863220215,-4.699067115783691,-8.864314079284668,-8.113479614257812,4.1741766929626465,3.414412498474121,Yes,False
can be crushed,garlic,'',Can garlic be crushed?,Yes,random,-3.1112327575683594,-6.141670227050781,-8.864314079284668,-8.113479614257812,5.753081321716309,1.9718093872070312,Yes,True
can be crushed,a bikini,'',Can a bikini be crushed?,No,random,-3.0375590324401855,-4.540195941925049,-8.864314079284668,-8.113479614257812,5.826755046844482,3.5732836723327637,Yes,False
can be curly,hair,'',Can hair be curly?,Yes,random,-3.376983642578125,-5.901500225067139,-8.864314079284668,-8.113479614257812,5.487330436706543,2.211979389190674,Yes,True
can be cut into slices,mango,'',Can mango be cut into slices?,Yes,random,-3.3027610778808594,-6.814361572265625,-8.864314079284668,-8.113479614257812,5.561553001403809,1.2991180419921875,Yes,True
can be cut into slices,a spider,'',Can a spider be cut into slices?,No,random,-4.9992804527282715,-5.513351917266846,-8.864314079284668,-8.113479614257812,3.8650336265563965,2.600127696990967,Yes,False
can be dangerous,a centipede,'',Can a centipede be dangerous?,No,random,-4.605958461761475,-8.380475044250488,-8.864314079284668,-8.113479614257812,4.258355617523193,-0.2669954299926758,Yes,False
can be decaffeinated,a trombone,'',Can a trombone be decaffeinated?,No,random,-5.581460475921631,-5.096091270446777,-8.864314079284668,-8.113479614257812,3.282853603363037,3.017388343811035,Yes,False
can be decorative,a corkscrew,'',Can a corkscrew be decorative?,No,random,-3.9179039001464844,-6.428889751434326,-8.864314079284668,-8.113479614257812,4.946410179138184,1.6845898628234863,Yes,False
can be deflated,a balloon,'',Can a balloon be deflated?,Yes,random,-4.078366279602051,-7.097068786621094,-8.864314079284668,-8.113479614257812,4.785947799682617,1.0164108276367188,Yes,True
can be deflated,flour,'',Can flour be deflated?,No,random,-4.3025102615356445,-6.567141056060791,-8.864314079284668,-8.113479614257812,4.561803817749023,1.5463385581970215,Yes,False
can be difficult to digest,corn,'',Can corn be difficult to digest?,Yes,random,-4.086682319641113,-7.626655101776123,-8.864314079284668,-8.113479614257812,4.777631759643555,0.48682451248168945,Yes,True
can be dressed up,a doll,'',Can a doll be dressed up?,Yes,random,-3.062349796295166,-5.818163871765137,-8.864314079284668,-8.113479614257812,5.801964282989502,2.295315742492676,Yes,True
can be driven,a motorcycle,'',Can a motorcycle be driven?,Yes,random,-4.2043232917785645,-6.211771488189697,-8.864314079284668,-8.113479614257812,4.6599907875061035,1.9017081260681152,Yes,True
can be driven,satsuma,'',Can satsuma be driven?,No,random,-4.417825222015381,-6.436662197113037,-8.864314079284668,-8.113479614257812,4.446488857269287,1.6768174171447754,Yes,False
can be eaten cold,a date,'',Can a date be eaten cold?,Yes,random,-4.140071392059326,-5.913106441497803,-8.864314079284668,-8.113479614257812,4.724242687225342,2.2003731727600098,Yes,True
can be eaten dried,an apricot,'',Can an apricot be eaten dried?,Yes,random,-4.37489652633667,-6.662436008453369,-8.864314079284668,-8.113479614257812,4.489417552947998,1.4510436058044434,Yes,True
can be eaten raw,tomato,'',Can tomato be eaten raw?,Yes,random,-3.3610527515411377,-5.9698309898376465,-8.864314079284668,-8.113479614257812,5.50326132774353,2.143648624420166,Yes,True
can be eaten raw,a caravan,'',Can a caravan be eaten raw?,No,random,-4.052424907684326,-5.561960220336914,-8.864314079284668,-8.113479614257812,4.811889171600342,2.5515193939208984,Yes,False
can be eaten with chips,a deer,'',Can a deer be eaten with chips?,No,random,-4.034095764160156,-5.807973861694336,-8.864314079284668,-8.113479614257812,4.830218315124512,2.3055057525634766,Yes,False
can be emptied,a bolt,'',Can a bolt be emptied?,No,random,-4.662703514099121,-6.175619602203369,-8.864314079284668,-8.113479614257812,4.201610565185547,1.9378600120544434,Yes,False
can be empty,a barrel,'',Can a barrel be empty?,Yes,random,-5.088876247406006,-6.114548206329346,-8.864314079284668,-8.113479614257812,3.775437831878662,1.9989314079284668,Yes,True
can be environmentally friendly,a coach,'',Can a coach be environmentally friendly?,Yes,random,-2.9139599800109863,-6.422532081604004,-8.864314079284668,-8.113479614257812,5.950354099273682,1.6909475326538086,Yes,True
can be environmentally friendly,a trumpet,'',Can a trumpet be environmentally friendly?,No,random,-3.1588399410247803,-7.668385028839111,-8.864314079284668,-8.113479614257812,5.705474138259888,0.44509458541870117,Yes,False
can be fair,a piano,'',Can a piano be fair?,No,random,-4.533477306365967,-5.047548770904541,-8.864314079284668,-8.113479614257812,4.330836772918701,3.0659308433532715,Yes,False
can be fastened,a caravan,'',Can a caravan be fastened?,No,random,-4.3811140060424805,-6.390195846557617,-8.864314079284668,-8.113479614257812,4.4832000732421875,1.7232837677001953,Yes,False
can be filled,a bathtub,'',Can a bathtub be filled?,Yes,random,-4.475233554840088,-6.48067045211792,-8.864314079284668,-8.113479614257812,4.38908052444458,1.6328091621398926,Yes,True
can be filled with custard,cucumber,'',Can cucumber be filled with custard?,No,random,-3.5736544132232666,-6.608078479766846,-8.864314079284668,-8.113479614257812,5.290659666061401,1.5054011344909668,Yes,False
can be filled with helium,a lorry,'',Can a lorry be filled with helium?,No,random,-5.115798473358154,-6.618435382843018,-8.864314079284668,-8.113479614257812,3.7485156059265137,1.495044231414795,Yes,False
can be filled with jam,a donut,'',Can a donut be filled with jam?,Yes,random,-5.7805914878845215,-6.794662952423096,-8.864314079284668,-8.113479614257812,3.0837225914001465,1.3188166618347168,Yes,True
can be filling,a houseboat,'',Can a houseboat be filling?,No,random,-4.8013834953308105,-6.808352947235107,-8.864314079284668,-8.113479614257812,4.062930583953857,1.305126667022705,Yes,False
can be fished,a herring,'',Can a herring be fished?,Yes,random,-3.481539726257324,-5.238987922668457,-8.864314079284668,-8.113479614257812,5.382774353027344,2.8744916915893555,Yes,True
can be flared,a trouser,'',Can a trouser be flared?,Yes,random,-3.6864867210388184,-6.455189228057861,-8.864314079284668,-8.113479614257812,5.17782735824585,1.6582903861999512,Yes,True
can be flavored,a camel,'',Can a camel be flavored?,No,random,-4.343306541442871,-5.350275993347168,-8.864314079284668,-8.113479614257812,4.521007537841797,2.7632036209106445,Yes,False
can be flavored with lemon,lettuce,'',Can lettuce be flavored with lemon?,No,random,-3.5519158840179443,-6.599720001220703,-8.864314079284668,-8.113479614257812,5.312398195266724,1.5137596130371094,Yes,False
can be fluffy,a banjo,'',Can a banjo be fluffy?,No,random,-3.465041160583496,-4.471179962158203,-8.864314079284668,-8.113479614257812,5.399272918701172,3.6422996520996094,Yes,False
can be folded,a finger,'',Can a finger be folded?,No,random,-6.035305976867676,-7.046740531921387,-8.864314079284668,-8.113479614257812,2.829008102416992,1.0667390823364258,Yes,False
can be found at orchestras,a flute,'',Can a flute be found at orchestras?,Yes,random,-4.184807777404785,-5.184807777404785,-8.864314079284668,-8.113479614257812,4.679506301879883,2.9286718368530273,Yes,True
can be found by the fire,an onion,'',Can an onion be found by the fire?,No,random,-5.069454669952393,-5.5789899826049805,-8.864314079284668,-8.113479614257812,3.7948594093322754,2.534489631652832,Yes,False
can be found in a kitchen drawer,a peeler,'',Can a peeler be found in a kitchen drawer?,Yes,random,-8.430542945861816,-10.451679229736328,-8.864314079284668,-8.113479614257812,0.43377113342285156,-2.3381996154785156,Yes,True
can be found in bedrooms,a bed,'',Can a bed be found in bedrooms?,Yes,random,-5.653890132904053,-8.160859107971191,-8.864314079284668,-8.113479614257812,3.2104239463806152,-0.047379493713378906,Yes,True
can be found in bedrooms,a squirrel,'',Can a squirrel be found in bedrooms?,No,random,-4.1432785987854,-6.4277024269104,-8.864314079284668,-8.113479614257812,4.721035480499268,1.685777187347412,Yes,False
can be found in boats or ships,a deckchair,'',Can a deckchair be found in boats or ships?,Yes,random,-5.088119983673096,-8.092452049255371,-8.864314079284668,-8.113479614257812,3.7761940956115723,0.021027565002441406,Yes,True
can be found in boats or ships,a trout,'',Can a trout be found in boats or ships?,No,random,-5.921545505523682,-5.925878047943115,-8.864314079284668,-8.113479614257812,2.9427685737609863,2.1876015663146973,Yes,False
can be found in cars,a clamp,'',Can a clamp be found in cars?,Yes,random,-4.949523448944092,-6.214154243469238,-8.864314079284668,-8.113479614257812,3.914790630340576,1.8993253707885742,Yes,True
can be found in cars,a soup,'',Can a soup be found in cars?,No,random,-4.2956743240356445,-5.0456743240356445,-8.864314079284668,-8.113479614257812,4.568639755249023,3.067805290222168,Yes,False
can be found in cold climate,a pie,'',Can a pie be found in cold climate?,No,random,-3.245875597000122,-5.264712810516357,-8.864314079284668,-8.113479614257812,5.618438482284546,2.848766803741455,Yes,False
can be found in dark places,a millipede,'',Can a millipede be found in dark places?,Yes,random,-4.781681537628174,-7.825499534606934,-8.864314079284668,-8.113479614257812,4.082632541656494,0.2879800796508789,Yes,True
can be found in factories,a spoon,'',Can a spoon be found in factories?,No,random,-5.555617332458496,-6.574319839477539,-8.864314079284668,-8.113479614257812,3.308696746826172,1.5391597747802734,Yes,False
can be found in forests,a skunk,'',Can a skunk be found in forests?,Yes,random,-4.404816150665283,-5.939239978790283,-8.864314079284668,-8.113479614257812,4.459497928619385,2.1742396354675293,Yes,True
can be found in forests,a strainer,'',Can a strainer be found in forests?,No,random,-5.536812782287598,-5.549010276794434,-8.864314079284668,-8.113479614257812,3.3275012969970703,2.564469337463379,Yes,False
can be found in gardens,a bowl,'',Can a bowl be found in gardens?,No,random,-4.281069755554199,-5.79250431060791,-8.864314079284668,-8.113479614257812,4.583244323730469,2.3209753036499023,Yes,False
can be found in hot climate,an iguana,'',Can an iguana be found in hot climate?,Yes,random,-4.327347755432129,-7.408681869506836,-8.864314079284668,-8.113479614257812,4.536966323852539,0.7047977447509766,Yes,True
can be found in hot climate,a bomb,'',Can a bomb be found in hot climate?,No,random,-4.1999406814575195,-6.475282669067383,-8.864314079284668,-8.113479614257812,4.664373397827148,1.6381969451904297,Yes,False
can be found in houses,a peeler,'',Can a peeler be found in houses?,Yes,random,-4.690337657928467,-7.201938152313232,-8.864314079284668,-8.113479614257812,4.173976421356201,0.9115414619445801,Yes,True
can be found in houses,a thumb,'',Can a thumb be found in houses?,No,random,-4.247128009796143,-5.261199474334717,-8.864314079284668,-8.113479614257812,4.617186069488525,2.8522801399230957,Yes,False
can be found in nests,a termite,'',Can a termite be found in nests?,Yes,random,-4.590584754943848,-6.3710222244262695,-8.864314079284668,-8.113479614257812,4.27372932434082,1.742457389831543,Yes,True
can be found in nests,an organ,'',Can an organ be found in nests?,No,random,-4.028701305389404,-5.554043292999268,-8.864314079284668,-8.113479614257812,4.835612773895264,2.559436321258545,Yes,False
can be found in offices,a coffee maker,'',Can a coffee maker be found in offices?,Yes,random,-4.415544033050537,-6.453083515167236,-8.864314079284668,-8.113479614257812,4.448770046234131,1.6603960990905762,Yes,True
can be found in pet shops,a toad,'',Can a toad be found in pet shops?,No,random,-4.40077543258667,-5.415406227111816,-8.864314079284668,-8.113479614257812,4.463538646697998,2.698073387145996,Yes,False
can be found in rock pools,a crab,'',Can a crab be found in rock pools?,Yes,random,-3.9569740295410156,-6.475676536560059,-8.864314079284668,-8.113479614257812,4.907340049743652,1.637803077697754,Yes,True
can be found in seas,a speedboat,'',Can a speedboat be found in seas?,Yes,random,-4.616224765777588,-6.64666223526001,-8.864314079284668,-8.113479614257812,4.24808931350708,1.4668173789978027,Yes,True
can be found in seas,a spatula,'',Can a spatula be found in seas?,No,random,-5.908294200897217,-6.927131175994873,-8.864314079284668,-8.113479614257812,2.956019878387451,1.1863484382629395,Yes,False
can be found in sheds,a cradle,'',Can a cradle be found in sheds?,No,random,-5.048049449920654,-6.813636302947998,-8.864314079284668,-8.113479614257812,3.8162646293640137,1.2998433113098145,Yes,False
can be found in shops,a willow tree,'',Can a willow tree be found in shops?,No,random,-4.7113261222839355,-5.2235236167907715,-8.864314079284668,-8.113479614257812,4.152987957000732,2.889955997467041,Yes,False
can be found in swamps,a crocodile,'',Can a crocodile be found in swamps?,Yes,random,-4.531777381896973,-7.051669120788574,-8.864314079284668,-8.113479614257812,4.332536697387695,1.0618104934692383,Yes,True
can be found in the pubic region,a bikini,'',Can a bikini be found in the pubic region?,No,random,-5.902308464050293,-7.664505958557129,-8.864314079284668,-8.113479614257812,2.962005615234375,0.4489736557006836,Yes,False
can be found in the study,a scythe,'',Can a scythe be found in the study?,No,random,-6.271347999572754,-7.2829484939575195,-8.864314079284668,-8.113479614257812,2.592966079711914,0.830531120300293,Yes,False
can be found in the tool box,a television,'',Can a television be found in the tool box?,No,random,-6.9950385093688965,-7.525475978851318,-8.864314079284668,-8.113479614257812,1.8692755699157715,0.5880036354064941,Yes,False
can be found in the wild,a wren,'',Can a wren be found in the wild?,Yes,random,-4.5635504722595215,-7.337428569793701,-8.864314079284668,-8.113479614257812,4.3007636070251465,0.7760510444641113,Yes,True
can be found in utility rooms,a coffee maker,'',Can a coffee maker be found in utility rooms?,Yes,random,-5.966585636138916,-8.466586112976074,-8.864314079284668,-8.113479614257812,2.897728443145752,-0.3531064987182617,Yes,True
can be found in vanity cabinets,a mirror,'',Can a mirror be found in vanity cabinets?,Yes,random,-4.366359233856201,-7.870691776275635,-8.864314079284668,-8.113479614257812,4.497954845428467,0.24278783798217773,Yes,True
can be found in vanity cabinets,a drum,'',Can a drum be found in vanity cabinets?,No,random,-4.467963695526123,-6.4750657081604,-8.864314079284668,-8.113479614257812,4.396350383758545,1.638413906097412,Yes,False
can be found in zoos,a speedboat,'',Can a speedboat be found in zoos?,No,random,-5.771859645843506,-4.024975299835205,-8.864314079284668,-8.113479614257812,3.092454433441162,4.088504314422607,No,True
can be found living in large groups,a hippo,'',Can a hippo be found living in large groups?,No,random,-4.493851184844971,-6.019193172454834,-8.864314079284668,-8.113479614257812,4.370462894439697,2.0942864418029785,Yes,False
can be found near the toilet,a scorpion,'',Can a scorpion be found near the toilet?,No,random,-3.824465274810791,-6.114438056945801,-8.864314079284668,-8.113479614257812,5.039848804473877,1.9990415573120117,Yes,False
can be found on beaches,a clam,'',Can a clam be found on beaches?,Yes,random,-4.171177864074707,-6.9423136711120605,-8.864314079284668,-8.113479614257812,4.693136215209961,1.171165943145752,Yes,True
can be found on canals,a tugboat,'',Can a tugboat be found on canals?,Yes,random,-4.814177513122559,-6.854150295257568,-8.864314079284668,-8.113479614257812,4.050136566162109,1.2593293190002441,Yes,True
can be found on cupboards,a plate,'',Can a plate be found on cupboards?,Yes,random,-4.94633150100708,-6.711127758026123,-8.864314079284668,-8.113479614257812,3.917982578277588,1.4023518562316895,Yes,True
can be found on cupboards,a buttercup,'',Can a buttercup be found on cupboards?,No,random,-5.453787326812744,-4.477713584899902,-8.864314079284668,-8.113479614257812,3.410526752471924,3.63576602935791,No,True
can be found on driveways,a caravan,'',Can a caravan be found on driveways?,Yes,random,-5.0210771560668945,-6.061925411224365,-8.864314079284668,-8.113479614257812,3.8432369232177734,2.0515542030334473,Yes,True
can be found on farms,a pig,'',Can a pig be found on farms?,Yes,random,-3.459984064102173,-6.475571155548096,-8.864314079284668,-8.113479614257812,5.404330015182495,1.6379084587097168,Yes,True
can be found on farms,a shrimp,'',Can a shrimp be found on farms?,No,random,-3.9069676399230957,-5.918568134307861,-8.864314079284668,-8.113479614257812,4.957346439361572,2.194911479949951,Yes,False
can be found on furry animals,a flea,'',Can a flea be found on furry animals?,Yes,random,-3.9421675205230713,-6.024224281311035,-8.864314079284668,-8.113479614257812,4.922146558761597,2.0892553329467773,Yes,True
can be found on lakes,a bench,'',Can a bench be found on lakes?,No,random,-3.990657329559326,-6.009359836578369,-8.864314079284668,-8.113479614257812,4.873656749725342,2.1041197776794434,Yes,False
can be found on land,a buffalo,'',Can a buffalo be found on land?,Yes,random,-3.8340117931365967,-6.3527140617370605,-8.864314079284668,-8.113479614257812,5.030302286148071,1.760765552520752,Yes,True
can be found on legs,sweet potato,'',Can sweet potato be found on legs?,No,random,-4.208555221557617,-5.720155715942383,-8.864314079284668,-8.113479614257812,4.655758857727051,2.3933238983154297,Yes,False
can be found on plants,a cricket,'',Can a cricket be found on plants?,Yes,random,-3.9048757553100586,-5.923578262329102,-8.864314079284668,-8.113479614257812,4.959438323974609,2.189901351928711,Yes,True
can be found on ponds,a goose,'',Can a goose be found on ponds?,Yes,random,-4.514674663543701,-6.5522141456604,-8.864314079284668,-8.113479614257812,4.349639415740967,1.561265468597412,Yes,True
can be found on ponds,a hoe,'',Can a hoe be found on ponds?,No,random,-6.4569807052612305,-6.975683212280273,-8.864314079284668,-8.113479614257812,2.4073333740234375,1.137796401977539,Yes,False
can be found on rivers,a cake,'',Can a cake be found on rivers?,No,random,-5.562563419342041,-4.572098731994629,-8.864314079284668,-8.113479614257812,3.301750659942627,3.5413808822631836,No,True
can be found on tables,a bottle,'',Can a bottle be found on tables?,Yes,random,-5.842716693878174,-7.354151248931885,-8.864314079284668,-8.113479614257812,3.021597385406494,0.7593283653259277,Yes,True
can be found on tables,a porcupine,'',Can a porcupine be found on tables?,No,random,-6.089756965637207,-5.120194435119629,-8.864314079284668,-8.113479614257812,2.774557113647461,2.9932851791381836,No,True
can be found underground,milk,'',Can milk be found underground?,No,random,-4.338917255401611,-4.353889465332031,-8.864314079284668,-8.113479614257812,4.525396823883057,3.7595901489257812,Yes,False
can be found underwater,a strainer,'',Can a strainer be found underwater?,No,random,-5.649807929992676,-7.66387939453125,-8.864314079284668,-8.113479614257812,3.214506149291992,0.4496002197265625,Yes,False
can be fried,a wren,'',Can a wren be fried?,No,random,-4.165362358093262,-5.176796913146973,-8.864314079284668,-8.113479614257812,4.698951721191406,2.93668270111084,Yes,False
can be gifted,an orchid,'',Can an orchid be gifted?,Yes,random,-3.5476529598236084,-7.315664291381836,-8.864314079284668,-8.113479614257812,5.31666111946106,0.7978153228759766,Yes,True
can be gifted,a screwdriver,'',Can a screwdriver be gifted?,No,random,-4.457977771759033,-6.71494722366333,-8.864314079284668,-8.113479614257812,4.406336307525635,1.3985323905944824,Yes,False
can be grated,a drill,'',Can a drill be grated?,No,random,-4.069823741912842,-5.32935905456543,-8.864314079284668,-8.113479614257812,4.794490337371826,2.784120559692383,Yes,False
